CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2005,795707,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2006,821356,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2007,831712,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2008,837779,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2009,849491,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2010,868238,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2011,875074,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2012,886348,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2013,895999,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2014,904491,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2015,915557,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2016,924495,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2017,934184,22
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2018,943685.25,22
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2002,1680270.453,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2003,1754958.188,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2004,1830176.25,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2005,1903273,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2006,1984855,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2007,2032496,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2008,2054574,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2009,2082421,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2010,2140795,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2011,2171360,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2012,2223674,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2013,2267846,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2014,2321418,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2015,2387138,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2016,2441257,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2017,2509831,21
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2018,2574791.25,21
36780,"Oshkosh-Neenah, WI Metro Area",2002,126315.0156,22
36780,"Oshkosh-Neenah, WI Metro Area",2003,134525.9375,22
36780,"Oshkosh-Neenah, WI Metro Area",2004,142867.25,22
36780,"Oshkosh-Neenah, WI Metro Area",2005,150687,22
36780,"Oshkosh-Neenah, WI Metro Area",2006,160593,22
36780,"Oshkosh-Neenah, WI Metro Area",2007,162154,22
36780,"Oshkosh-Neenah, WI Metro Area",2008,162111,22
36780,"Oshkosh-Neenah, WI Metro Area",2009,163370,22
36780,"Oshkosh-Neenah, WI Metro Area",2010,167059,22
36780,"Oshkosh-Neenah, WI Metro Area",2011,167699,22
36780,"Oshkosh-Neenah, WI Metro Area",2012,168794,22
36780,"Oshkosh-Neenah, WI Metro Area",2013,169541,22
36780,"Oshkosh-Neenah, WI Metro Area",2014,169511,22
36780,"Oshkosh-Neenah, WI Metro Area",2015,169546,22
36780,"Oshkosh-Neenah, WI Metro Area",2016,169886,22
36780,"Oshkosh-Neenah, WI Metro Area",2017,170414,22
36780,"Oshkosh-Neenah, WI Metro Area",2018,170895,22
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2002,743610.3281,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2003,756850.6875,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2004,770377.25,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2005,782759,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2006,799720,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2007,798364,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2008,797740,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2009,802983,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2010,825706,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2011,831771,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2012,835981,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2013,839620,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2014,846178,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2015,850536,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2016,849738,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2017,854223,21
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2018,857387.25,21
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2002,489085.9219,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2003,499917.3125,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2004,510925.75,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2005,521226,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2006,534359,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2007,536161,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2008,536521,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2009,536357,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2010,543573,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2011,543566,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2012,547307,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2013,550823,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2014,556885,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2015,568088,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2016,579130,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2017,589162,22
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2018,599446.5,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2002,145178.4531,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2003,149550.1875,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2004,153998.25,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2005,158141,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2006,163505,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2007,163984,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2008,163946,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2009,164767,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2010,169272,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2011,169856,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2012,171903,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2013,191522,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2014,192406,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2015,197723,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2016,200893,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2017,202236,22
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2018,204035.75,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2002,348472.4063,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2003,370869.375,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2004,393441.5,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2005,415313,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2006,439987,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2007,453451,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2008,452992,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2009,455102,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2010,450009,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2011,453218,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2012,461227,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2013,466913,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2014,474081,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2015,478043,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2016,485684,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2017,487784,22
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2018,491269.25,22
37900,"Peoria, IL Metro Area",2006,370336,22
37900,"Peoria, IL Metro Area",2007,369721,22
37900,"Peoria, IL Metro Area",2008,373174,22
37900,"Peoria, IL Metro Area",2009,375779,22
37900,"Peoria, IL Metro Area",2010,378712,22
37900,"Peoria, IL Metro Area",2011,380961,22
37900,"Peoria, IL Metro Area",2012,380558,22
37900,"Peoria, IL Metro Area",2013,382776,22
37900,"Peoria, IL Metro Area",2014,379520,22
37900,"Peoria, IL Metro Area",2015,376987,22
37900,"Peoria, IL Metro Area",2016,376044,22
37900,"Peoria, IL Metro Area",2017,373637,22
37900,"Peoria, IL Metro Area",2018,371596,22
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2002,5213348.172,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2003,5358913.313,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2004,5507308.75,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2005,5644383,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2006,5826742,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2007,5827962,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2008,5838471,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2009,5968252,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2010,5971483,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2011,5992414,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2012,6018800,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2013,6034678,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2014,6051170,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2015,6069875,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2016,6070500,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2017,6096120,7
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2018,6115491.25,7
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2002,3163045.594,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2003,3378048.625,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2004,3594517.5,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2005,3805123,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2006,4039182,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2007,4179427,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2008,4281899,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2009,4364094,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2010,4211213,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2011,4263236,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2012,4329534,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2013,4398762,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2014,4489109,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2015,4574531,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2016,4661537,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2017,4737270,16
38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2018,4815821.25,16
38300,"Pittsburgh, PA Metro Area",2002,2192842.234,13
38300,"Pittsburgh, PA Metro Area",2003,2234279.063,13
38300,"Pittsburgh, PA Metro Area",2004,2276823.75,13
38300,"Pittsburgh, PA Metro Area",2005,2314937,13
38300,"Pittsburgh, PA Metro Area",2006,2370776,13
38300,"Pittsburgh, PA Metro Area",2007,2355712,13
38300,"Pittsburgh, PA Metro Area",2008,2351192,13
38300,"Pittsburgh, PA Metro Area",2009,2354957,13
38300,"Pittsburgh, PA Metro Area",2010,2356381,13
38300,"Pittsburgh, PA Metro Area",2011,2359746,13
38300,"Pittsburgh, PA Metro Area",2012,2360733,13
38300,"Pittsburgh, PA Metro Area",2013,2360867,13
38300,"Pittsburgh, PA Metro Area",2014,2355968,13
38300,"Pittsburgh, PA Metro Area",2015,2353045,13
38300,"Pittsburgh, PA Metro Area",2016,2342299,13
38300,"Pittsburgh, PA Metro Area",2017,2333367,13
38300,"Pittsburgh, PA Metro Area",2018,2323981.5,13
38340,"Pittsfield, MA Metro Area",2004,121886.5,22
38340,"Pittsfield, MA Metro Area",2005,125654,22
38340,"Pittsfield, MA Metro Area",2006,131117,22
38340,"Pittsfield, MA Metro Area",2007,129798,22
38340,"Pittsfield, MA Metro Area",2008,129395,22
38340,"Pittsfield, MA Metro Area",2009,129288,22
38340,"Pittsfield, MA Metro Area",2010,131144,22
38340,"Pittsfield, MA Metro Area",2011,130458,22
38340,"Pittsfield, MA Metro Area",2012,130016,22
38340,"Pittsfield, MA Metro Area",2013,129585,22
38340,"Pittsfield, MA Metro Area",2014,128715,22
38340,"Pittsfield, MA Metro Area",2015,127828,22
38340,"Pittsfield, MA Metro Area",2016,126903,22
38340,"Pittsfield, MA Metro Area",2017,126313,22
38340,"Pittsfield, MA Metro Area",2018,125639.25,22
38940,"Port St. Lucie, FL Metro Area",2002,328522.875,22
38940,"Port St. Lucie, FL Metro Area",2003,344017.5,22
38940,"Port St. Lucie, FL Metro Area",2004,359659,22
38940,"Port St. Lucie, FL Metro Area",2005,374713,22
38940,"Port St. Lucie, FL Metro Area",2006,392117,22
38940,"Port St. Lucie, FL Metro Area",2007,400121,22
38940,"Port St. Lucie, FL Metro Area",2008,403768,22
38940,"Port St. Lucie, FL Metro Area",2009,406296,22
38940,"Port St. Lucie, FL Metro Area",2010,425082,22
38940,"Port St. Lucie, FL Metro Area",2011,427874,22
38940,"Port St. Lucie, FL Metro Area",2012,432683,22
38940,"Port St. Lucie, FL Metro Area",2013,438095,22
38940,"Port St. Lucie, FL Metro Area",2014,444420,22
38940,"Port St. Lucie, FL Metro Area",2015,454846,22
38940,"Port St. Lucie, FL Metro Area",2016,465208,22
38940,"Port St. Lucie, FL Metro Area",2017,473429,22
38940,"Port St. Lucie, FL Metro Area",2018,482185.25,22
38860,"Portland-South Portland-Biddeford, ME Metro Area",2002,468999.8906,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2003,479566.4375,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2004,490351.25,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2005,500263,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2006,513667,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2007,513102,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2008,514065,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2009,516826,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2010,513899,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2011,515807,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2012,518117,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2013,519900,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2014,523552,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2015,526295,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2016,529657,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2017,532083,21
38860,"Portland-South Portland-Biddeford, ME Metro Area",2018,534743,21
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2002,1864199.906,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2003,1930947.375,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2004,1998277.5,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2005,2063277,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2006,2137599,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2007,2174631,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2008,2209114,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2009,2241913,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2010,2232496,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2011,2262702,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2012,2289651,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2013,2315089,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2014,2347127,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015,2390244,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016,2425325,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017,2451560,12
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018,2480006.5,12
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2002,1462813.969,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2003,1497816.125,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2004,1533742.5,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2005,1565972,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2006,1612989,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2007,1600856,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2008,1596611,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2009,1600642,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2010,1601498,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2011,1600224,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2012,1601374,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2013,1604291,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2014,1609367,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2015,1613070,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2016,1614750,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2017,1621122,21
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2018,1626321,21
39380,"Pueblo, CO Metro Area",2002,132637.9219,22
39380,"Pueblo, CO Metro Area",2003,137530.3125,22
39380,"Pueblo, CO Metro Area",2004,142486.75,22
39380,"Pueblo, CO Metro Area",2005,147187,22
39380,"Pueblo, CO Metro Area",2006,152912,22
39380,"Pueblo, CO Metro Area",2007,154538,22
39380,"Pueblo, CO Metro Area",2008,156737,22
39380,"Pueblo, CO Metro Area",2009,157224,22
39380,"Pueblo, CO Metro Area",2010,159477,22
39380,"Pueblo, CO Metro Area",2011,160545,22
39380,"Pueblo, CO Metro Area",2012,160852,22
39380,"Pueblo, CO Metro Area",2013,161451,22
39380,"Pueblo, CO Metro Area",2014,161875,22
39380,"Pueblo, CO Metro Area",2015,163591,22
39380,"Pueblo, CO Metro Area",2016,165123,22
39380,"Pueblo, CO Metro Area",2017,166475,22
39380,"Pueblo, CO Metro Area",2018,167872,22
39540,"Racine, WI Metro Area",2002,177492.2031,22
39540,"Racine, WI Metro Area",2003,181854.1875,22
39540,"Racine, WI Metro Area",2004,186321.25,22
39540,"Racine, WI Metro Area",2005,190368,22
39540,"Racine, WI Metro Area",2006,196096,22
39540,"Racine, WI Metro Area",2007,195099,22
39540,"Racine, WI Metro Area",2008,199510,22
39540,"Racine, WI Metro Area",2009,200601,22
39540,"Racine, WI Metro Area",2010,195510,22
39540,"Racine, WI Metro Area",2011,195388,22
39540,"Racine, WI Metro Area",2012,194797,22
39540,"Racine, WI Metro Area",2013,195041,22
39540,"Racine, WI Metro Area",2014,195163,22
39540,"Racine, WI Metro Area",2015,195080,22
39540,"Racine, WI Metro Area",2016,195140,22
39540,"Racine, WI Metro Area",2017,196071,22
39540,"Racine, WI Metro Area",2018,196784.25,22
39580,"Raleigh-Cary, NC Metro Area",2002,721715.1719,21
39580,"Raleigh-Cary, NC Metro Area",2003,789461.3125,21
39580,"Raleigh-Cary, NC Metro Area",2004,857476.75,21
39580,"Raleigh-Cary, NC Metro Area",2005,924415,21
39580,"Raleigh-Cary, NC Metro Area",2006,995662,21
