CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,,NAME
32780,2015OR00178,Medford,OR,"Medford, OR",2015,201512,6,Zagstar Jackson County,0,-,0,-,Docked only,42.326515000000000,-122.875595000000000,,"Medford, OR"
13820,2017AL001,Birmingham,AL,"Birmingham, AL",2017,201712,40,Zyp BikeShare,0,-,0,-,Docked only,33.520660999999900,-86.802490000000000,,"Birmingham-Hoover, AL"
13820,2016AL001,Birmingham,AL,"Birmingham, AL",2016,201612,39,Zyp BikeShare,0,-,0,-,Docked only,33.520660999999900,-86.802490000000000,,"Birmingham-Hoover, AL"
13820,2019AL001,Birmingham,AL,"Birmingham, AL",2019,201912,37,Zyp BikeShare,0,-,0,-,Docked only,33.520660999999900,-86.802490000000000,,"Birmingham-Hoover, AL"
13820,2018AL001,Birmingham,AL,"Birmingham, AL",2018,201812,37,Zyp BikeShare,0,-,0,-,Docked only,33.520660999999900,-86.802490000000000,,"Birmingham-Hoover, AL"
13820,2015AL001,Birmingham,AL,"Birmingham, AL",2015,201512,32,Zyp BikeShare,0,-,0,-,Docked only,33.520660999999900,-86.802490000000000,,"Birmingham-Hoover, AL"
17820,2018CO00232,Colorado Springs,CO,"Colorado Springs, CO",2018,201812,0,-,1,PikeRide,0,-,Dockless only,38.835779000000000,-104.816081999999000,,"Colorado Springs, CO"
17820,2019CO00232,Colorado Springs,CO,"Colorado Springs, CO",2019,201912,0,-,1,PikeRide,0,-,Dockless only,38.835779000000000,-104.816081999999000,,"Colorado Springs, CO"
17820,2017CO00232,Colorado Springs,CO,"Colorado Springs, CO",2017,201712,0,-,0,-,0,-,,38.835779000000000,-104.816081999999000,,"Colorado Springs, CO"
17820,2016CO00232,Colorado Springs,CO,"Colorado Springs, CO",2016,201612,0,-,0,-,0,-,,38.835779000000000,-104.816081999999000,,"Colorado Springs, CO"
17820,2015CO00232,Colorado Springs,CO,"Colorado Springs, CO",2015,201512,0,-,0,-,0,-,,38.835779000000000,-104.816081999999000,,"Colorado Springs, CO"
23060,2019IN00233,Fort Wayne,IN,"Fort Wayne, IN",2019,201912,0,-,1,Veoride,1,Veoride,Dockless and scooters,41.091326000000000,-85.137865000000000,,"Fort Wayne, IN"
23060,2018IN00233,Fort Wayne,IN,"Fort Wayne, IN",2018,201812,0,-,0,-,0,-,,41.091326000000000,-85.137865000000000,,"Fort Wayne, IN"
23060,2017IN00233,Fort Wayne,IN,"Fort Wayne, IN",2017,201712,0,-,0,-,0,-,,41.091326000000000,-85.137865000000000,,"Fort Wayne, IN"
23060,2016IN00233,Fort Wayne,IN,"Fort Wayne, IN",2016,201612,0,-,0,-,0,-,,41.091326000000000,-85.137865000000000,,"Fort Wayne, IN"
23060,2015IN00233,Fort Wayne,IN,"Fort Wayne, IN",2015,201512,0,-,0,-,0,-,,41.091326000000000,-85.137865000000000,,"Fort Wayne, IN"
16300,2019IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2019,201912,0,-,1,Veoride,1,Veoride,Dockless and scooters,41.969647999999900,-91.675047000000000,,"Cedar Rapids, IA"
16300,2018IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2018,201812,0,-,0,-,0,-,,41.969647999999900,-91.675047000000000,,"Cedar Rapids, IA"
16300,2017IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2017,201712,0,-,0,-,0,-,,41.969647999999900,-91.675047000000000,,"Cedar Rapids, IA"
16300,2016IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2016,201612,0,-,0,-,0,-,,41.969647999999900,-91.675047000000000,,"Cedar Rapids, IA"
16300,2015IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2015,201512,0,-,0,-,0,-,,41.969647999999900,-91.675047000000000,,"Cedar Rapids, IA"
22220,2018AR00235,Fayetteville,AR,"Fayetteville, AR",2018,201812,0,-,1,Veoride,0,-,Dockless only,36.090153999999900,-94.167060000000000,,"Fayetteville-Springdale-Rogers, AR-MO"
22220,2019AR00235,Fayetteville,AR,"Fayetteville, AR",2019,201912,0,-,1,Veoride,0,-,Dockless only,36.090153999999900,-94.167060000000000,,"Fayetteville-Springdale-Rogers, AR-MO"
22220,2017AR00235,Fayetteville,AR,"Fayetteville, AR",2017,201712,0,-,0,-,0,-,,36.090153999999900,-94.167060000000000,,"Fayetteville-Springdale-Rogers, AR-MO"
22220,2016AR00235,Fayetteville,AR,"Fayetteville, AR",2016,201612,0,-,0,-,0,-,,36.090153999999900,-94.167060000000000,,"Fayetteville-Springdale-Rogers, AR-MO"
22220,2015AR00235,Fayetteville,AR,"Fayetteville, AR",2015,201512,0,-,0,-,0,-,,36.090153999999900,-94.167060000000000,,"Fayetteville-Springdale-Rogers, AR-MO"
41860,2019CA00236,Fremont,CA,"Fremont, CA",2019,201912,0,-,1,Eastbay (HOPR),0,-,Dockless only,37.557025000000000,-121.987797999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2018CA00236,Fremont,CA,"Fremont, CA",2018,201812,0,-,0,-,0,-,,37.557025000000000,-121.987797999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2017CA00236,Fremont,CA,"Fremont, CA",2017,201712,0,-,0,-,0,-,,37.557025000000000,-121.987797999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2016CA00236,Fremont,CA,"Fremont, CA",2016,201612,0,-,0,-,0,-,,37.557025000000000,-121.987797999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2015CA00236,Fremont,CA,"Fremont, CA",2015,201512,0,-,0,-,0,-,,37.557025000000000,-121.987797999999000,,"San Francisco-Oakland-Hayward, CA"
14460,2019MA00237,Lowell,MA,"Lowell, MA",2019,201912,0,-,1,Veoride,0,-,Dockless only,42.638357999999900,-71.314329999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00237,Lowell,MA,"Lowell, MA",2018,201812,0,-,0,-,0,-,,42.638357999999900,-71.314329999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00237,Lowell,MA,"Lowell, MA",2017,201712,0,-,0,-,0,-,,42.638357999999900,-71.314329999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2016MA00237,Lowell,MA,"Lowell, MA",2016,201612,0,-,0,-,0,-,,42.638357999999900,-71.314329999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00237,Lowell,MA,"Lowell, MA",2015,201512,0,-,0,-,0,-,,42.638357999999900,-71.314329999999900,,"Boston-Cambridge-Newton, MA-NH"
31700,2018NH00238,Nashua,NH,"Nashua, NH",2018,201812,0,-,1,Veoride,0,-,Dockless only,42.761865000000000,-71.510789000000000,,"Manchester-Nashua, NH"
31700,2019NH00238,Nashua,NH,"Nashua, NH",2019,201912,0,-,1,Veoride,0,-,Dockless only,42.761865000000000,-71.510789000000000,,"Manchester-Nashua, NH"
31700,2017NH00238,Nashua,NH,"Nashua, NH",2017,201712,0,-,0,-,0,-,,42.761865000000000,-71.510789000000000,,"Manchester-Nashua, NH"
31700,2016NH00238,Nashua,NH,"Nashua, NH",2016,201612,0,-,0,-,0,-,,42.761865000000000,-71.510789000000000,,"Manchester-Nashua, NH"
31700,2015NH00238,Nashua,NH,"Nashua, NH",2015,201512,0,-,0,-,0,-,,42.761865000000000,-71.510789000000000,,"Manchester-Nashua, NH"
11500,2019AL00239,Oxford,AL,"Oxford, AL",2019,201912,0,-,1,Veoride,0,-,Dockless only,33.607562999999900,-85.838037999999900,,"Anniston-Oxford-Jacksonville, AL"
11500,2018AL00239,Oxford,AL,"Oxford, AL",2018,201812,0,-,0,-,0,-,,33.607562999999900,-85.838037999999900,,"Anniston-Oxford-Jacksonville, AL"
11500,2017AL00239,Oxford,AL,"Oxford, AL",2017,201712,0,-,0,-,0,-,,33.607562999999900,-85.838037999999900,,"Anniston-Oxford-Jacksonville, AL"
11500,2016AL00239,Oxford,AL,"Oxford, AL",2016,201612,0,-,0,-,0,-,,33.607562999999900,-85.838037999999900,,"Anniston-Oxford-Jacksonville, AL"
11500,2015AL00239,Oxford,AL,"Oxford, AL",2015,201512,0,-,0,-,0,-,,33.607562999999900,-85.838037999999900,,"Anniston-Oxford-Jacksonville, AL"
35300,2019CT00240,New Haven,CT,"New Haven, CT",2019,201912,30,Bike New Haven,0,-,0,-,,41.306150000000000,-72.926595000000000,,"New Haven-Milford, CT"
35300,2018CT00240,New Haven,CT,"New Haven, CT",2018,201812,30,Bike New Haven,0,-,0,-,,41.306150000000000,-72.926595000000000,,"New Haven-Milford, CT"
35300,2017CT00240,New Haven,CT,"New Haven, CT",2017,201712,0,,0,-,0,-,,41.306150000000000,-72.926595000000000,,"New Haven-Milford, CT"
35300,2016CT00240,New Haven,CT,"New Haven, CT",2016,201612,0,,0,-,0,-,,41.306150000000000,-72.926595000000000,,"New Haven-Milford, CT"
35300,2015CT00240,New Haven,CT,"New Haven, CT",2015,201512,0,,0,-,0,-,,41.306150000000000,-72.926595000000000,,"New Haven-Milford, CT"
19100,2019TX00196,Dallas,TX,"Dallas, TX",2019,201912,0,-,1,Vbikes,3,"Lime, Lyft, Razor",Dockless and scooters,32.776663999999900,-96.796987999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2018TX00196,Dallas,TX,"Dallas, TX",2018,201812,0,-,1,Vbikes,3,"Bird, Lime, Razor",Dockless and scooters,32.776663999999900,-96.796987999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2019TX00200,Garland,TX,"Garland, TX",2019,201912,0,-,1,Vbikes,0,-,Dockless only,32.912624000000000,-96.638883000000000,,"Dallas-Fort Worth-Arlington, TX"
19100,2018TX00200,Garland,TX,"Garland, TX",2018,201812,0,-,1,Vbikes,0,-,Dockless only,32.912624000000000,-96.638883000000000,,"Dallas-Fort Worth-Arlington, TX"
19100,2017TX00200,Garland,TX,"Garland, TX",2017,201712,0,-,1,Vbikes,0,-,Dockless only,32.912624000000000,-96.638883000000000,,"Dallas-Fort Worth-Arlington, TX"
33100,2019FL0056,Miami Lakes,FL,"Miami Lakes, FL",2019,201912,0,-,1,Spin,1,Lime,Dockless and scooters,25.911667000000000,-80.325000000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2018FL0056,Miami Lakes,FL,"Miami Lakes, FL",2018,201812,0,-,1,Spin,1,Lime,Dockless and scooters,25.911667000000000,-80.325000000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
20500,2018NC00140,Durham,NC,"Durham, NC",2018,201812,0,-,1,Spin,1,Lime,Dockless and scooters,35.994033000000000,-78.898618999999900,,"Durham-Chapel Hill, NC"
20500,2019NC00140,Durham,NC,"Durham, NC",2019,201912,0,-,1,Spin,3,"Bird, Lime, Spin",Dockless and scooters,35.994033000000000,-78.898618999999900,,"Durham-Chapel Hill, NC"
38060,2019AZ008,Tempe,AZ,"Tempe, AZ",2019,201912,0,-,1,Spin,1,Razor,Dockless and scooters,33.425510000000000,-111.940004999999000,,"Phoenix-Mesa-Scottsdale, AZ"
33100,2019FL0049,Doral,FL,"Doral, FL",2019,201912,0,-,1,Spin,0,-,Dockless only,25.819541999999900,-80.355329999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
12580,2019MD00124,Towson,MD,"Towson, MD",2019,201912,0,-,1,Spin,0,-,Dockless only,39.393056000000000,-76.609443999999900,,"Baltimore-Columbia-Towson, MD"
33100,2018FL0049,Doral,FL,"Doral, FL",2018,201812,0,-,1,Spin,0,-,Dockless only,25.819541999999900,-80.355329999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
12580,2018MD00124,Towson,MD,"Towson, MD",2018,201812,0,-,1,Spin,0,-,Dockless only,39.393056000000000,-76.609443999999900,,"Baltimore-Columbia-Towson, MD"
22380,2017AZ004,Flagstaff,AZ,"Flagstaff, AZ",2017,201712,0,-,1,Spin,0,-,Dockless only,35.198284000000000,-111.651302000000000,,"Flagstaff, AZ"
33100,2017FL0049,Doral,FL,"Doral, FL",2017,201712,0,-,1,Spin,0,-,Dockless only,25.819541999999900,-80.355329999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2017FL0056,Miami Lakes,FL,"Miami Lakes, FL",2017,201712,0,-,1,Spin,0,-,Dockless only,25.911667000000000,-80.325000000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
47260,2019VA00219,Norfolk,VA,"Norfolk, VA",2019,201912,0,-,1,Pace,1,Bird,Dockless and scooters,36.850769000000000,-76.285872999999900,,"Virginia Beach-Norfolk-Newport News, VA-NC"
31080,2019CA0031,Santa Clarita,CA,"Santa Clarita, CA",2019,201912,0,-,1,Pace,0,-,Dockless only,34.391663999999900,-118.542586000000000,,"Los Angeles-Long Beach-Anaheim, CA"
45220,2019FL0063,Tallahassee,FL,"Tallahassee, FL",2019,201912,0,-,1,Pace,3,"Lime, Spin, Veoride (3 month pilot)",Dockless and scooters,30.438255999999900,-84.280732999999900,,"Tallahassee, FL"
40380,2019NY00161,Rochester,NY,"Rochester, NY",2019,201912,0,-,1,Pace,0,-,Dockless only,43.161029999999900,-77.610922000000000,,"Rochester, NY"
31080,2018CA0031,Santa Clarita,CA,"Santa Clarita, CA",2018,201812,0,-,1,Pace,0,-,Dockless only,34.391663999999900,-118.542586000000000,,"Los Angeles-Long Beach-Anaheim, CA"
45220,2018FL0063,Tallahassee,FL,"Tallahassee, FL",2018,201812,0,-,1,Pace,0,-,Dockless only,30.438255999999900,-84.280732999999900,,"Tallahassee, FL"
40380,2018NY00161,Rochester,NY,"Rochester, NY",2018,201812,0,-,1,Pace,0,-,Dockless only,43.161029999999900,-77.610922000000000,,"Rochester, NY"
47260,2018VA00219,Norfolk,VA,"Norfolk, VA",2018,201812,0,-,1,Pace,0,-,Dockless only,36.850769000000000,-76.285872999999900,,"Virginia Beach-Norfolk-Newport News, VA-NC"
45220,2017FL0063,Tallahassee,FL,"Tallahassee, FL",2017,201712,0,-,1,Pace,0,-,Dockless only,30.438255999999900,-84.280732999999900,,"Tallahassee, FL"
40380,2017NY00161,Rochester,NY,"Rochester, NY",2017,201712,0,-,1,Pace,0,-,Dockless only,43.161029999999900,-77.610922000000000,,"Rochester, NY"
20500,2017NC00140,Durham,NC,"Durham, NC",2017,201712,0,-,2,"Ofo, Spin",0,-,Dockless only,35.994033000000000,-78.898618999999900,,"Durham-Chapel Hill, NC"
19740,2017CO0044,Lone Tree,CO,"Lone Tree, CO",2017,201712,0,-,1,Ofo,0,-,Dockless only,39.548889000000000,-104.892499999999000,,"Denver-Aurora-Lakewood, CO"
33100,2017FL0062,South Miami,FL,"South Miami, FL",2017,201712,0,-,1,Ofo,0,-,Dockless only,25.710277999999900,-80.295169000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
14460,2017MA00100,Chelsea,MA,"Chelsea, MA",2017,201712,0,-,1,Ofo,0,-,Dockless only,42.391764000000000,-71.032827999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00102,Malden,MA,"Malden, MA",2017,201712,0,-,1,Ofo,0,-,Dockless only,42.425096000000000,-71.066163000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00110,Revere,MA,"Revere, MA",2017,201712,0,-,1,Ofo,0,-,Dockless only,42.408430000000000,-71.011994999999900,,"Boston-Cambridge-Newton, MA-NH"
49340,2017MA00115,Worcester,MA,"Worcester, MA",2017,201712,0,-,1,Ofo,0,-,Dockless only,42.262593000000000,-71.802293000000000,,"Worcester, MA-CT"
47900,2017MD00123,Takoma Park,MD,"Takoma Park, MD",2017,201712,0,-,1,Ofo,0,-,Dockless only,38.979999999999900,-77.002222000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
19100,2017TX00193,Arlington,TX,"Arlington, TX",2017,201712,0,-,1,Ofo,0,-,Dockless only,32.735686999999900,-97.108065999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2017TX00204,Plano,TX,"Plano, TX",2017,201712,0,-,1,Ofo,0,-,Dockless only,33.019843000000000,-96.698886000000000,,"Dallas-Fort Worth-Arlington, TX"
26420,2017TX00206,The Woodlands,TX,"The Woodlands, TX",2017,201712,0,-,1,MoBike,0,-,Dockless only,30.177499999999900,-95.503889000000000,,"Houston-The Woodlands-Sugar Land, TX"
38060,2019AZ007,Scottsdale,AZ,"Scottsdale, AZ",2019,201912,0,-,2,"LimeBike, Spin",2,"Lime, Lyft",Dockless and scooters,33.494169999999900,-111.926051999999000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2018AZ008,Tempe,AZ,"Tempe, AZ",2018,201812,0,-,2,"LimeBike, Spin",2,"Lime, Razor",Dockless and scooters,33.425510000000000,-111.940004999999000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2018AZ007,Scottsdale,AZ,"Scottsdale, AZ",2018,201812,0,-,2,"LimeBike, Spin",2,"Bird, Lime",Dockless and scooters,33.494169999999900,-111.926051999999000,,"Phoenix-Mesa-Scottsdale, AZ"
47900,2019MD00122,Silver Spring,MD,"Silver Spring, MD",2019,201912,0,-,2,"LimeBike, Spin",1,Bird,Dockless and scooters,39.002440999999900,-77.020791000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2018MD00122,Silver Spring,MD,"Silver Spring, MD",2018,201812,0,-,2,"LimeBike, Spin",0,-,Dockless only,39.002440999999900,-77.020791000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
19740,2017CO0039,Aurora,CO,"Aurora, CO",2017,201712,0,-,3,"LimeBike, Ofo, Spin",0,-,Dockless only,39.729432000000000,-104.831919999999000,,"Denver-Aurora-Lakewood, CO"
47900,2017MD00122,Silver Spring,MD,"Silver Spring, MD",2017,201712,0,-,3,"LimeBike, Ofo, Spin",0,-,Dockless only,39.002440999999900,-77.020791000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
42660,2017WA00225,Seattle,WA,"Seattle, WA",2017,201712,0,-,3,"LimeBike, Ofo, Spin",0,-,Dockless only,47.606209999999900,-122.332070999999000,,"Seattle-Tacoma-Bellevue, WA"
38060,2017AZ005,Mesa,AZ,"Mesa, AZ",2017,201712,0,-,2,"LimeBike, Ofo",0,-,Dockless only,33.415184000000000,-111.831472000000000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2017AZ007,Scottsdale,AZ,"Scottsdale, AZ",2017,201712,0,-,2,"LimeBike, Ofo",0,-,Dockless only,33.494169999999900,-111.926051999999000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2017AZ008,Tempe,AZ,"Tempe, AZ",2017,201712,0,-,2,"LimeBike, Ofo",0,-,Dockless only,33.425510000000000,-111.940004999999000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2019AZ005,Mesa,AZ,"Mesa, AZ",2019,201912,0,-,1,LimeBike,2,"Lime, Lyft",Dockless and scooters,33.415184000000000,-111.831472000000000,,"Phoenix-Mesa-Scottsdale, AZ"
41860,2019CA0023,Oakland,CA,"Oakland, CA",2019,201912,0,-,1,LimeBike,2,"Lime, Lyft",Dockless and scooters,37.804364000000000,-122.271113999999000,,"San Francisco-Oakland-Hayward, CA"
33100,2019FL0052,Key Biscayne,FL,"Key Biscayne, FL",2019,201912,0,-,1,LimeBike,1,Lime,Dockless and scooters,25.690277999999900,-80.165000000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2019FL0057,Miami Shores,FL,"Miami Shores, FL",2019,201912,0,-,1,LimeBike,1,Lime,Dockless and scooters,25.865238999999900,-80.188333000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2019FL0059,North Bay Village,FL,"North Bay Village, FL",2019,201912,0,-,1,LimeBike,1,Lime,Dockless and scooters,25.845572000000000,-80.153543999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
43780,2019IN0088,South Bend,IN,"South Bend, IN",2019,201912,0,-,2,"LimeBike, Veoride",2,"Lime, Veoride",Dockless and scooters,41.676355000000000,-86.251990000000000,,"South Bend-Mishawaka, IN-MI"
24660,2019NC00141,Greensboro,NC,"Greensboro, NC",2019,201912,0,-,1,LimeBike,1,Lime,Dockless and scooters,36.072634999999900,-79.791974999999900,,"Greensboro-High Point, NC"
38060,2018AZ005,Mesa,AZ,"Mesa, AZ",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,33.415184000000000,-111.831472000000000,,"Phoenix-Mesa-Scottsdale, AZ"
33100,2018FL0052,Key Biscayne,FL,"Key Biscayne, FL",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,25.690277999999900,-80.165000000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2018FL0057,Miami Shores,FL,"Miami Shores, FL",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,25.865238999999900,-80.188333000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2018FL0059,North Bay Village,FL,"North Bay Village, FL",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,25.845572000000000,-80.153543999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
43780,2018IN0088,South Bend,IN,"South Bend, IN",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,41.676355000000000,-86.251990000000000,,"South Bend-Mishawaka, IN-MI"
14460,2018MA0095,Arlington,MA,"Arlington, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.415278000000000,-71.156943999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA0096,Bedford,MA,"Bedford, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.490555999999900,-71.276667000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00100,Chelsea,MA,"Chelsea, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.391764000000000,-71.032827999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00101,Everett,MA,"Everett, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.408430000000000,-71.053663000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00108,Newton,MA,"Newton, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.337040999999900,-71.209220999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00113,Watertown,MA,"Watertown, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.370832999999900,-71.183333000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00114,Winthrop,MA,"Winthrop, MA",2018,201812,0,-,1,LimeBike,1,Lime,Dockless and scooters,42.375000000000000,-70.983333000000000,,"Boston-Cambridge-Newton, MA-NH"
41180,2018MO00138,St. Louis,MO,"St. Louis, MO",2018,201812,0,-,1,LimeBike,2,"Bird, Lime",Dockless and scooters,38.627003000000000,-90.199404000000000,,"St. Louis, MO-IL"
24660,2018NC00141,Greensboro,NC,"Greensboro, NC",2018,201812,0,-,1,LimeBike,2,"Bird, Lime",Dockless and scooters,36.072634999999900,-79.791974999999900,,"Greensboro-High Point, NC"
35620,2019NY00163,Yonkers,NY,"Yonkers, NY",2019,201912,0,-,1,LimeBike,1,Bird,Dockless and scooters,40.931210000000000,-73.898747000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
14460,2018MA00102,Malden,MA,"Malden, MA",2018,201812,0,-,1,LimeBike,1,Bird,Dockless and scooters,42.425096000000000,-71.066163000000000,,"Boston-Cambridge-Newton, MA-NH"
41740,2019CA0017,Imperial Beach,CA,"Imperial Beach, CA",2019,201912,0,-,1,LimeBike,0,-,Dockless only,32.578333000000000,-117.117221999999000,,"San Diego-Carlsbad, CA"
41740,2019CA0022,National City,CA,"National City, CA",2019,201912,0,-,1,LimeBike,0,-,Dockless only,32.678108999999900,-117.099197000000000,,"San Diego-Carlsbad, CA"
33100,2019FL0060,North Miami,FL,"North Miami, FL",2019,201912,0,-,1,LimeBike,0,-,Dockless only,25.890094999999900,-80.186713999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
41860,2018CA0010,Alameda,CA,"Alameda, CA",2018,201812,0,-,1,LimeBike,0,-,Dockless only,37.765206999999900,-122.241636000000000,,"San Francisco-Oakland-Hayward, CA"
41860,2018CA0016,El Cerrito,CA,"El Cerrito, CA",2018,201812,0,-,1,LimeBike,0,-,Dockless only,37.915832999999900,-122.311667000000000,,"San Francisco-Oakland-Hayward, CA"
41740,2018CA0017,Imperial Beach,CA,"Imperial Beach, CA",2018,201812,0,-,1,LimeBike,0,-,Dockless only,32.578333000000000,-117.117221999999000,,"San Diego-Carlsbad, CA"
31080,2018CA0020,Monrovia,CA,"Monrovia, CA",2018,201812,0,-,1,LimeBike,0,-,Dockless only,34.144261999999900,-118.001947999999000,,"Los Angeles-Long Beach-Anaheim, CA"
41940,2018CA0021,Mountain View,CA,"Mountain View, CA",2018,201812,0,-,1,LimeBike,0,-,Dockless only,37.386051999999900,-122.083850999999000,,"San Jose-Sunnyvale-Santa Clara, CA"
