CLUSTER_GT_NEW_11,RAIL_FLAG,Year,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
100,0,2009,100,100,1,1279870177,1245049720,-34820457,1271907797,-162671423.2,311985807.7,1.280213615,27734538,2.43,30.61,0.693067508,6605638.696,-17629690.99,-8110317.466,-127145920.1,4042488.789,-4850610.43,-147088411.5,7305460.961,-19497436.24,-8969550.161,-140616161.2,4470762.843,-5364499.447,-168604254.7
100,0,2010,100,100,1,1245049720,1222463995,-22585725,1277960561,6052763.659,284108756.3,1.331363881,27553600.75,2.86,30.93,0.694086512,-38619573.46,-20278483.33,-6473349.714,66464209.53,6630325.393,714362.8967,8437491.315,-27704342.68,-14547080.69,-4643756.59,47679118.96,4756365.499,512459.1682,6420384.095
100,0,2011,100,100,1,1222463995,1189791728,-32672267,1325199798,47239236.56,276891484.3,1.462544006,27682634.67,3.63,31.3,0.686139178,-10543551.44,-48545290.81,4557232.709,101937935.2,7530370.561,-5456555.097,49480141.16,-10066044.86,-46346724.62,4350840.336,97321271.2,7189327.839,-5209433.34,42265733.09
100,0,2012,100,100,1,1189791728,1198669782,8878054,1351530138,26330340.28,275254101.5,1.467582656,27909105.42,3.77,31.51,0.686302481,-2373186.301,-1798838.849,7745711.317,15709721.84,4154240.792,109374.3429,23547023.15,-2653702.868,-2011466.108,8661273.803,17566650.33,4645282.462,122302.6643,26467099.43
100,0,2013,100,100,1,1198669782,1202744795,4075013,1293005928,-58524210.05,279698963.9,1.553561697,28818049.08,3.65,29.93,0.664293725,6481550.859,-30007636.98,30989413.36,-13373133.05,-31025509.95,-14758415.51,-51693731.27,7337981.505,-33972654.06,35084156.09,-15140173.26,-35125022.25,-16708498.08,-77440462.12
100,0,2014,100,100,1,1202744795,1192647740,-10097055,1282916499,-10089429.02,282626037.7,1.603124581,29110612.08,3.54,30.2,0.665905037,4222614.367,-16993389.86,9714655.354,-12612409.12,5402006.056,1091395.522,-9175127.688,4643397.821,-18686780.89,10682720.61,-13869235.49,5940315.874,1200153.068,-8769680.714
100,0,2015,100,100,1,1192647740,1160473736,-32174004,1147281912,-135634587,280202617.1,1.63328305,29378317.83,2.55,30.17,0.66804748,-3452507.16,-10125959.54,8726892.215,-122429758.1,-593703.5794,1439181.222,-126435854.9,-3703691.356,-10862665.04,9361809.771,-131337030.1,-636897.9739,1543887.618,-133978375.2
100,0,2016,100,100,1,1160473736,1162084609,1610873,1098237811,-49044100.76,279086354.6,1.669841802,29437697.5,2.31,29.88,0.671404373,-1558370.396,-11783679.49,1867682.979,-35223903.41,-5572279.365,2194902.715,-50075646.97,-1526268.343,-11540938.54,1829209.161,-34498299.53,-5457491.759,2149688.251,-46938695.56
100,0,2017,100,100,1,1162084609,1100306571,-61778038,1125332203,27094392.53,274821215.5,1.747762813,29668394.67,2.64,30,0.672815188,-6009155.131,-24484579.93,7247312.247,49662214.95,2316839.255,923235.0245,29655866.41,-5490124.808,-22369766.92,6621338.256,45372727.5,2116726.293,843492.2049,27865029.56
100,0,2018,100,100,1,1100306571,1107464474,7157903,1171382806,46050602.25,274036302.4,1.734851894,29807700.84,2.92,30.01,0.674687691,-1058920.562,3842684.736,4112719.248,36497883.77,182639.2395,1160372.038,44737378.47,-1090004.182,3955483.142,4233444.263,37569244.91,188000.443,1194433.67,47280097.4
100,1,2002,100,100,1,0,2028458449,0,2340374912,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,2003,100,100,1,2028458449,1999850730,-28607719,2352039404,11664491.21,503552796.7,1.408186361,26042245.27,1.64,31.36,0.778803991,40885376.8,-94510466.94,21642307.62,83073361.25,-11749453.66,-24621679.99,14719445.08,32399802.82,-74895249.43,17150545.12,65831863,-9310907.997,-19511562.3,-3797535.09
100,1,2004,100,100,1,1999850730,2115153452,115302722,2470541592,118502188.7,521860484,1.430069088,26563773.75,1.93,31,0.7576963,24187329.8,-13346075.03,31832030.36,93918408.77,-11913725.47,-23620708.5,101057259.9,28362648.28,-15649930.57,37327009.18,110130999.1,-13970322.81,-27698214.43,86022592.14
100,1,2005,100,100,1,2115153452,2507212523,392059071,2786105887,315564294.6,527998936.7,1.247053949,27081157.5,2.35,30.68,0.738640231,8343075.898,126215288.5,32745829.34,128518525.7,-11204265.57,-22567326.48,262051127.4,10046806.08,151989571.2,39432818.47,154763149.9,-13492276.1,-27175774.94,282838985.1
100,1,2006,100,100,1,2507212523,2603647775,96435252,2890830748,104724861.4,539962610.1,1.270117423,27655014.75,2.68,30.18,0.715800049,18982509.5,-18880186.88,42222527.62,105900322.7,-20720712.42,-32028306.36,95476154.12,20821331.71,-20709097.17,46312593.88,116158811.7,-22727913.12,-35130865.65,66190893.71
100,1,2007,100,100,1,2603647775,2751026060,147378285,2976922438,86091689.34,543107372.8,1.259450822,27714120,2.86,30.4,0.711403409,5094902.415,9092914.201,4430842.001,55329127.97,9524504.719,-6435733.029,77036558.28,5693774.044,10161725.32,4951657.778,61832696.1,10644046.41,-7192210.309,78054082.92
100,1,2008,100,100,1,2751026060,2818659239,67633179,3104360239,127437801.8,558408346.9,1.323874256,27956797.67,3.35,30.42,0.699813141,25851162.25,-56659004.51,19168309.04,148646635.3,913358.1877,-17889753.17,120030707.1,27446437.42,-60155431.56,20351185.35,157819618.9,969721.5197,-18993729.8,107271969
100,1,2009,100,100,1,2818659239,2717269400,-101389839,2721094000,-383266239,562176551.3,1.395293206,27734538,2.43,30.61,0.693067508,6388841.431,-62454096.59,-17861359.43,-280013573.9,8902776.687,-10682503.7,-355719915.5,6883582.055,-67290431.79,-19244511.63,-301697331.7,9592192.028,-11509737.97,-395667270.8
100,1,2010,100,100,1,2717269400,2812782058,95512658,2829187553,108093552.4,552453534.1,1.420829668,27553600.75,2.86,30.93,0.694086512,-15912402.52,-21246629.17,-14127817.4,145055382,14470410.31,1559067.408,109798010.6,-15665385.06,-20916805.41,-13908503.08,142803603.1,14245777.73,1534865.099,109604590.9
100,1,2011,100,100,1,2812782058,2875478447,62696389,2945993151,116805597.8,542784230.6,1.552072105,27682634.67,3.63,31.3,0.686139178,-16670188.13,-107804365,10485791.36,234550217,17326719.88,-12555053.02,125333122.1,-15535967.34,-100469477.6,9772349.947,218591684.8,16147829.41,-11700821.38,105900887.1
100,1,2012,100,100,1,2875478447,2926682201,51203754,3007627246,61634095.23,541132314.1,1.557083829,27909105.42,3.77,31.51,0.686302481,-2949010.958,-4172789.673,18719768.7,37967121.05,10039933.53,264334.9742,59869357.63,-3035937.405,-4295788.802,19271561.49,39086257.94,10335875.37,272126.6374,61914243.21
100,1,2013,100,100,1,2926682201,3025842522,99160321,2897708884,-109918361.9,553170967.5,1.628288889,28818049.08,3.65,29.93,0.664293725,21759014.75,-58900642.51,75664011.77,-32651953.91,-75752145.5,-36034271.19,-105915986.6,22581248.92,-61126392.22,78523219.16,-33885812.73,-78614683.31,-37395941.71,-148727429.2
100,1,2014,100,100,1,3025842522,3134495496,108652974,2900207126,2498241.772,560050466.9,1.650360671,29110612.08,3.54,30.2,0.665905037,12616167.06,-18672972.92,24439945.51,-31730059.43,13590264.28,2745712.134,2989056.634,10544542.78,-15606797.28,20426810.28,-26519858.81,11358689.41,2294855.397,4416272.882
100,1,2015,100,100,1,3134495496,3047199074,-87296422,2535266547,-364940578.4,561246899.2,1.778263122,29378317.83,2.55,30.17,0.66804748,2252618.426,-107467495.1,22935862.3,-321767704.2,-1560361.147,3782430.393,-401824649.3,2045847.293,-97602896.93,20830546.03,-292232177.1,-1417133.32,3435235.587,-361820668.1
100,1,2016,100,100,1,3047199074,3069648697,22449623,2437283846,-97982701.28,560737093.9,1.804546237,29437697.5,2.31,29.88,0.671404373,-932070.1436,-21164549.84,4904205.641,-92491749.3,-14631821.47,5763426.878,-118552558.2,-770348.2051,-17492324.04,4053285.087,-76443659.9,-12093078.49,4763424.278,-94045770.81
100,1,2017,100,100,1,3069648697,3090688330,21039633,2531492953,94209107.29,563993926.6,1.861474679,29668394.67,2.64,30,0.672815188,5990410.271,-45323338.71,19143789.04,131182834.9,6119935.282,2438727.067,119552357.8,4720535.957,-35715492,15085601.89,103374103.1,4822603.669,1921754.652,95723479.68
100,1,2018,100,100,1,3090688330,3025899129,-64789201,2553585893,22092939.25,559394026.1,1.964316862,29807700.84,2.92,30.01,0.674687691,-8508916.993,-79734638.23,11552356.15,102520139.8,513021.5352,3259408.251,29601370.49,-6350617.663,-59509829.78,8622083.996,76515755.29,382892.867,2432654.546,23908547.39
