CLUSTER_APTA_HML,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_APTA,CLUSTER_GT,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
3,0,2018,4444080,270490108.2333999,201899135.037,270490108.2333999,201899135.037,14567556.932599999,263008798.5,132.27332925700006,43028406048,49218990.0,30191936.25,14725339.75,695588.25,4190077.5,4044080.0,4484829.25,47769544.0,2070.0150000000003,1305.99,11326.155000000004,3241.6699999999987,8993.739999999996,2465.6399999999985,18763303.25,1188206.75,6058171.75,7172484.75,2972800.25,1371639.75,964.5120184310001,8253062.25,11037981.25,4651.7300000000005,6560.275000000003,3489.115000000002,907698.6799999999,22664980.679999996,23572679.34,593.6900000000002,14206.309999999996,416.8000000000002,0.0,5106443.0,2127.8700000000003,148.0,298254,147,411,263008798.5,4190077.5,4044080.0,4484829.25,8253062.25,11037981.25,416.8000000000002,132.27332925700006,710,8,17,137169.0,4038.0,59.0,10910,1141,9475,270490108.2333999,-5094594.2639999995,-4.192689876999999,-246.55872082900015,515055096,201899135.037,1797714.4475999998,-1.4212312289999995,33.861796823000084,-320425846.0,14567556.932599999,156809.35300000006,-1.7116287419999996,54.460857383999965,-9004357.0,263008798.5,397446.75,-2.9286879160000012,-215.08137635300002,-711073400,132.27332925700006,8.727047179999992,-1.7894519849999995,412.590893198,-3007.363907200006,2127.8700000000003,9.570000000000002,0.28887118500000003,68.59333852199998,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,71883970.67999999,41428283.93,15.950991250759195,2368,1184,1184,1776,592,2368,0,1184,1184,0,0,1776,592,0,0
3,1,2002,44640,506671.001,17412.99,506671.001,17412.99,5998.904,1502736.0,4.501572158,863017663,535043.7812999999,350990.2032,169683.999975,268.5,44763.10938,41911.00001,39154.5625,573580.61,26.03,17.25,156.71,48.58,119.71000000000001,31.71,252916.53999999998,18225.85,81357.94,95237.55,43859.58,14235.62,14.379999999999999,71344.73438000001,94321.42188000001,101.03999999999999,84.91,14.049999999999999,15495.66,300406.84,315902.5,11.44,188.56,2.74,0.0,35492.0,5.49,2.8,4030,0,0,2103830.4,62668.35313,58675.40001,54816.3875,99882.62813,132049.99063,3.836,6.30220102,0,0,0,2012.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,506671.001,0.0,0.0,0.0,-397743840,17412.99,0.0,0.0,0.0,544191468,5998.904,0.0,0.0,0.0,41935770.4,1502736.0,0.0,0.0,0.0,-9769084700,6.30220102,0.0,0.0,0.0,-47.3793932,5.49,0.0,0.0,0.0,-124,66,4,0,835450.6213,553323.38,0.1462441397848807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2003,44640,449077.99199999997,17172.206,449077.99199999997,17172.206,5829.889,1449190.0,5.123846363999999,863017663,562144.875,364114.1875,182291.0,963.0,43790.5625,41446.0,39511.75,587080.5700000001,26.060000000000002,17.89,156.04,47.06999999999999,121.07,31.87,255169.88,18548.62,82548.25,96634.82,42812.69,14625.5,14.93,72594.0625,96497.3125,98.95,85.36,15.700000000000001,15643.16,300739.42,316382.57999999996,11.370000000000001,188.63,3.17,0.0,34114.0,5.52,2.74,4030,0,0,1985390.3,59993.07063,56781.02001,54131.0975,99453.86563,132201.31813,4.3429,7.019669518,0,0,0,2012.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,449077.99199999997,-57593.009,-0.300760545,-27.77344599,-397743840,17172.206,-240.784,-0.24536691300000002,-21.562859823,544191468,5829.889,-169.015,-0.254870018,-22.589713203000002,41935770.4,1449190.0,-53546.0,0.04978624500000001,5.551532211,-9769084700,7.019669518,0.717468498,0.307223796,34.681123136,-47.3793932,5.52,0.03,0.009523439,0.9622314160000001,-124,66,4,0,862884.2949999999,555909.3,0.13654881684189785,2,2,0,2,0,0,2,0,0,2,0,0,0,2,0
3,1,2004,75420,543248.145,20534.253,543248.145,20534.253,8037.595,1721800.0,5.433564263,1532039944,1185745.5,772554.25,371480.75,8577.75,66433.5,62419.25,67318.75,1205007.75,38.56,28.48,232.93,70.66,186.51,42.86,506101.75,36063.25,170364.0,196341.75,74022.0,29310.75,22.45,113588.25,150124.25,140.70999999999998,130.13,29.18,31917.59,606773.25,638690.8400000001,16.34,283.65999999999997,5.57,0.0,64983.0,5.52,3.99,6044,0,0,2289994.0,88356.555,83017.60250000001,89533.9375,151072.3725,199665.2525,7.4081,7.22664047,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,543248.145,54178.153,0.214928462,22.699033659999998,-596615760,20534.253,3362.047,0.13774771200000002,15.994707727000002,816287202,8037.595,1125.706,0.13631457800000002,15.881664293,62903655.599999994,1721800.0,262759.0,0.17433896799999998,19.127736787,-14653627050,7.22664047,-0.12064032,-0.09985308899999999,-9.092903825,-71.0690898,5.52,0.0,0.0005946909999999992,0.06080875600000002,-186,100,7,0,1792518.75,1112875.0,0.18172311039286287,6,6,0,6,0,0,6,0,0,6,0,0,0,6,0
3,1,2005,75420,677557.556,54865.738,677557.556,54865.738,15088.207,1917479.0,5.797775449,1532039944,1239783.0,805559.0,389181.0,8886.0,65573.0,62396.0,67176.0,1235662.0,39.3,28.6,232.1,69.2,187.39999999999998,43.400000000000006,514403.0,35399.0,172428.0,202373.0,75341.0,28862.0,22.580000000000002,117339.0,156280.0,136.3,131.8,31.9,31793.760000000002,620910.6599999999,652704.4199999999,15.61,284.39,6.880000000000001,11577.6,63408.0,9.77,3.87,6044,0,0,2473547.91,84589.17,80490.84,86657.04000000001,151367.31,201601.2,8.8752,7.479130329,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,677557.556,134309.411,1.586630172,321.3537246039999,-596615760,54865.738,34331.485,0.21093002000000002,inf,816287202,15088.207,7050.612,2.219119344,665.670728735,62903655.599999994,1917479.0,195679.0,2.0629560380000003,551.1197350409999,-14653627050,7.479130329,0.252489859,0.384715694,49.233496361,-71.0690898,9.77,4.25,-0.0033613479999999997,inf,-186,100,7,0,1860693.6600000001,1135313.6600000001,0.17126108523518002,9,9,0,9,0,0,9,0,0,9,0,0,0,9,0
3,1,2006,75420,606866.41,47124.835,606866.41,47124.835,12742.151,1943737.0,6.437901408000001,1532039944,1300314.0,842764.0,410972.0,8646.0,64117.0,61918.0,67771.0,1265600.0,39.4,28.0,232.70000000000002,67.1,188.9,44.0,526773.0,34212.0,176406.0,210315.0,77430.0,28410.0,22.42,120233.0,161362.0,132.3,133.2,34.5,30744.92,636139.92,666884.83,14.370000000000001,285.63,7.789999999999999,11577.6,61833.0,10.08,3.75,6044,0,0,2429671.25,80146.25,77397.5,84713.75,150291.25,201702.5,9.7375,8.047376757999999,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,606866.41,-70691.14600000001,-0.305133768,-24.625693915,-596615760,47124.835,-7740.903,-0.06143332300000001,-0.5337433970000021,816287202,12742.151,-2346.056,-0.128500382,-5.658098776999999,62903655.599999994,1943737.0,26258.0,-0.005722257000000008,7.2471379439999986,-14653627050,8.047376757999999,0.568246429,0.204915509,21.590772264,-71.0690898,10.08,0.31,0.067854082,7.073078199999999,-186,100,7,0,1936453.9200000002,1162912.9200000002,0.16010333337255567,12,12,0,12,0,0,12,0,0,12,0,0,0,12,0
3,1,2007,75420,600250.922,59803.157999999996,600250.922,59803.157999999996,12338.729,1910890.0,6.763724858000001,1532039944,1334871.0,863168.0,416400.0,10599.0,65043.0,63259.0,65415.0,1298403.0,42.1,30.299999999999997,227.60000000000002,67.6,188.0,44.400000000000006,522868.0,35116.0,172728.0,210614.0,76439.0,27971.0,23.89,126554.0,170739.0,126.69999999999999,135.7,37.6,30028.010000000002,643983.4199999999,674011.4199999999,13.98,286.02,8.370000000000001,11577.6,60258.0,16.84,3.63,6044,0,0,2312176.9,78702.03,76543.39,79152.15,153130.34,206594.19,10.1277,8.184107078,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,600250.922,-6615.488000000001,0.063795875,7.782020435,-596615760,59803.157999999996,12678.323,1.095464607,174.07539581999998,816287202,12338.729,-403.422,-0.5052075399999999,-11.765729800000003,62903655.599999994,1910890.0,-32847.0,0.36744419899999997,44.038234837,-14653627050,8.184107078,0.13673032000000002,0.206078748,22.271424646,-71.0690898,16.84,6.76,1.5986806820000001,252.86809157000005,-186,100,7,0,1978854.42,1166851.42,0.15584117742714362,15,15,0,15,0,0,15,0,0,15,0,0,0,15,0
3,1,2008,75420,588532.077,61012.91,588532.077,61012.91,12610.89,2368723.0,7.8700413099999995,1532039944,1339897.0,858240.0,428089.0,10430.0,68163.0,64825.0,73681.0,1307838.0,44.199999999999996,28.6,227.1,67.6,187.5,44.900000000000006,535399.0,37924.0,177095.0,210949.0,79276.0,30155.0,24.31,128663.0,170211.0,122.8,139.1,38.1,36015.08,642619.17,678634.25,16.71,283.29,9.84,11577.6,58683.0,15.399999999999999,3.51,6044,0,0,2771405.9099999997,79750.70999999999,75845.25,86206.76999999999,150535.71,199146.87,11.5128,9.207948331999999,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,588532.077,-11718.845,-0.16241266099999999,-14.820879432,-596615760,61012.91,1209.752,-0.07623587499999998,-0.08497234800000086,816287202,12610.89,272.16099999999994,0.17455773900000005,21.356057378,62903655.599999994,2368723.0,457833.0,0.182718903,21.736990065999997,-14653627050,9.207948331999999,1.023841254,0.244281732,27.409037370999997,-71.0690898,15.399999999999999,-1.44,-0.24956311399999997,-22.08588957,-186,100,7,0,1982516.17,1178018.17,0.15324323946049925,18,18,0,18,0,0,18,0,0,18,0,0,0,18,0
3,1,2009,75420,573519.966,54465.26,573519.966,54465.26,11956.942,2387662.0,8.295266272,1532039944,1354431.0,880314.0,419363.0,11336.0,67349.0,63387.0,74368.0,1326736.0,48.3,30.1,221.6,67.2,187.3,45.5,537877.0,38770.0,183179.0,205757.0,78047.0,32124.0,24.5,125534.0,168065.0,127.30000000000001,134.7,38.0,53179.92,615601.6699999999,668781.5900000001,24.680000000000003,275.32,7.0600000000000005,11577.6,57108.0,14.280000000000001,3.51,6044,0,0,2793564.54,78798.33,74162.79000000001,87010.56,146874.78,196636.05,8.260200000000001,9.705461539000002,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,573519.966,-15012.111,-0.045647002000000006,-4.045976523999999,-596615760,54465.26,-6547.65,-0.41365491200000004,-35.584675188999995,816287202,11956.942,-653.948,-0.20441990799999998,-19.33246892,62903655.599999994,2387662.0,18939.0,0.112573466,11.862550433000001,-14653627050,9.705461539000002,0.49751320699999996,0.158220467,16.259323426999998,-71.0690898,14.280000000000001,-1.12,-0.210625345,-18.9863969,-186,100,7,0,1970032.67,1153478.67,0.1499299408327226,21,21,0,21,0,0,21,0,0,21,0,0,0,21,0
3,1,2010,75420,541144.785,70234.468,541144.785,70234.468,17140.304,2365164.0,8.63602601,1532039944,1375416.0,876072.0,436927.0,10727.0,69091.0,66734.0,72230.0,1341145.0,0.0,0.0,0.0,66.4,187.89999999999998,45.7,540480.0,37491.0,180405.0,210809.0,78437.0,33338.0,23.23,129499.0,170436.0,123.0,137.10000000000002,39.9,53981.58,618959.66,672941.25,25.4,274.6,8.350000000000001,11577.6,55533.0,11.08,3.4499999999999997,6044,0,0,2719938.5999999996,79454.65,76744.1,83064.5,148923.85,196001.40000000002,9.6025,9.931429911000002,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,541144.785,-32375.181,-0.25645525,-24.353057364999998,-596615760,70234.468,15769.208,0.369157991,43.453237418,816287202,17140.304,5183.362,1.155962288,141.26072084,62903655.599999994,2365164.0,-22498.0,-0.030355926000000005,-2.9099905909999992,-14653627050,9.931429911000002,0.22596837199999997,0.174373903,18.317161964,-71.0690898,11.08,-3.1999999999999997,-0.785185748,-64.881049965,-186,100,7,0,1994375.6600000001,1159439.6600000001,0.14638884423149268,24,24,0,24,0,0,24,0,0,24,0,0,0,24,0
3,1,2011,75420,535075.86,59955.666,535075.86,59955.666,14007.49,2320649.0,8.29568357,1532039944,1380935.0,885258.0,436687.0,9825.0,68029.0,66153.0,69809.0,1347911.0,0.0,0.0,0.0,65.8,187.60000000000002,46.599999999999994,537461.0,39014.0,179213.0,213875.0,77248.0,28111.0,23.76,129039.0,171375.0,125.8,133.3,40.900000000000006,52816.08,625492.6699999999,678308.75,24.209999999999997,275.79,10.58,11577.6,53958.0,11.45,3.3600000000000003,6044,0,0,2599126.8800000004,76192.48,74091.36,78186.08,144523.68,191940.0,11.849599999999999,9.291165598,0,0,0,4031.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,535075.86,-6068.925,-0.028019729000000007,-2.4968685720000003,-596615760,59955.666,-10278.802,-0.24875284000000003,-22.265735397,816287202,14007.49,-3132.8140000000003,-0.27967487700000004,-20.72775522,62903655.599999994,2320649.0,-44515.0,-0.1998749,-18.832941568,-14653627050,9.291165598,-0.640264313,-0.251154943,-22.81106646,-71.0690898,11.45,0.3700000000000001,0.029051114999999954,10.305707574000001,-186,100,7,0,2006427.67,1162953.67,0.1434374372768265,27,24,3,27,0,0,27,0,0,24,3,0,0,27,0
3,1,2012,75420,562428.344,73962.709,562428.344,73962.709,18631.328999999998,2258040.0,7.942410573999999,1532039944,1395888.0,907075.0,427560.0,12355.0,70202.0,66961.0,76564.0,1361012.0,0.0,0.0,0.0,65.6,186.7,47.7,543048.0,39069.0,186748.0,204504.0,82297.0,30430.0,23.79,131289.0,176761.0,121.8,133.10000000000002,45.1,48321.59,627010.75,675332.3300000001,22.84,277.15999999999997,10.88,11577.6,55691.0,10.21,3.2700000000000005,6044,0,0,2461263.5999999996,76520.18000000001,72987.48999999999,83454.76,143105.01,192669.49,11.8592,8.657227526,0,0,0,4031.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,562428.344,27352.484,0.166061576,17.113393308,-596615760,73962.709,14007.043,0.373513137,41.519253706,816287202,18631.328999999998,4623.839,0.6962128010000002,83.065383575,62903655.599999994,2258040.0,-62609.0,0.19655599799999998,21.329735281,-14653627050,8.657227526,-0.633938072,-0.050958546,-4.33088127,-71.0690898,10.21,-1.24,-0.320870135,-27.748050065999998,-186,100,7,0,2022898.75,1170058.75,0.14660626720632286,30,24,6,30,0,0,30,0,0,24,6,0,0,30,0
3,1,2013,75420,544517.005,72253.87299999999,544517.005,72253.87299999999,19811.442,2474676.0,8.669586628,1532039944,1404629.0,912506.0,432579.0,12157.0,70498.0,67158.0,75007.0,1371005.0,47.7,30.3,221.99999999999997,65.3,185.60000000000002,49.1,534459.0,35232.0,174978.0,207372.0,84513.0,32364.0,23.22,137429.0,182000.0,115.8,137.1,47.099999999999994,46677.92,620395.33,667073.25,22.48,277.52000000000004,10.55,11577.6,56497.0,9.49,3.24,6044,0,0,2672650.08,76137.84,72530.64,81007.56,148423.32,196560.0,11.394,9.363153558,0,0,0,4031.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,544517.005,-17911.339,-0.34402481599999996,-30.597371909000003,-596615760,72253.87299999999,-1708.836,-0.087565528,-7.649893396,816287202,19811.442,1180.113,0.171158054,24.946635525,62903655.599999994,2474676.0,216636.0,-0.059315191,-4.447838632,-14653627050,9.363153558,0.7059260319999999,0.25705966,26.942070016,-71.0690898,9.49,-0.72,-0.257977822,-22.413745203,-186,100,7,0,2025024.33,1154854.33,0.1483565198653452,33,24,9,33,0,0,33,0,0,24,9,0,0,33,0
3,1,2014,75420,555022.667,73721.231,555022.667,73721.231,19709.28,2625175.0,8.951976436,1532039944,1408662.0,903178.0,439935.0,12711.0,71913.0,69298.0,75313.0,1371463.0,45.3,29.599999999999998,225.2,65.0,184.79999999999998,50.2,538674.0,35778.0,183189.0,203998.0,82335.0,33374.0,22.41,138154.0,185227.0,114.69999999999999,136.1,49.2,38897.83,617050.0,655947.8400000001,18.78,281.22,10.17,11577.6,57897.0,9.559999999999999,3.18,6044,2,0,2782685.5000000005,76227.78,73455.88,79831.78,146443.24,196340.62,10.7802,9.489095022,0,0,0,4031.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,555022.667,10505.662,-0.058662380000000014,-4.233701375,-596615760,73721.231,1467.358,-0.16029000300000001,-14.560909225,816287202,19709.28,-102.16200000000003,-0.184977064,-16.920086099,62903655.599999994,2625175.0,150499.0,0.04384658299999998,6.287660237000001,-14653627050,9.489095022,0.125941464,0.046432564999999995,4.690173205,-71.0690898,9.559999999999999,0.07,0.024286939,2.449438202,-186,100,7,0,2025712.0,1155724.0,0.14966559631849152,36,24,12,36,0,0,36,0,0,24,12,0,0,36,0
3,1,2015,75420,585323.971,73400.062,585323.971,73400.062,19989.511,2635961.0,7.922664075999999,1532039944,1413012.0,893531.0,454266.0,10960.0,74529.0,71840.0,74475.0,1376969.0,47.2,29.9,223.0,64.3,184.0,51.7,549298.0,37130.0,188098.0,212071.0,80045.0,31954.0,23.56,141054.0,188907.0,113.4,135.0,51.599999999999994,33516.33,629390.91,662907.25,16.52,283.48,7.21,11577.6,58800.0,9.46,3.18,6044,2,2,2794118.66,79000.73999999999,76150.4,78943.5,149517.24,200241.41999999998,7.6426,8.39802392,33,0,0,4031.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,585323.971,30301.304000000004,-0.07876630500000001,-6.418592948,-596615760,73400.062,-321.169,-0.220538754,-18.311876745,816287202,19989.511,280.231,-0.197536259,-16.00507772,62903655.599999994,2635961.0,10786.0,-0.480092408,-37.360130715000004,-14653627050,8.39802392,-1.091071102,-0.401326103,-33.831600906,-71.0690898,9.46,-0.1,-0.025933237999999997,-2.574022897,-186,100,7,0,2042402.9100000001,1178688.9100000001,0.15168887417497207,39,24,15,36,3,0,39,0,0,24,15,0,0,36,3
3,1,2016,75420,597725.021,72282.954,597725.021,72282.954,19870.573,3096880.0,9.220852835999999,1532039944,1420313.0,922630.0,436089.0,10335.0,77590.0,73331.0,79182.0,1383934.0,46.1,25.4,228.40000000000003,64.4,182.6,53.0,552281.0,36657.0,194547.0,205662.0,83421.0,31994.0,21.8,142138.0,196390.0,110.5,134.5,55.0,29044.83,643309.5900000001,672354.42,15.14,284.86,6.549999999999999,11577.6,58656.0,9.45,3.1500000000000004,6044,3,4,3251724.0000000005,81469.5,76997.54999999999,83141.1,149244.90000000002,206209.5,6.8775,9.681895479,37,0,0,4031.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,597725.021,12401.050000000003,-0.23920975200000005,-16.679379446999995,-596615760,72282.954,-1117.108,0.0853325,9.087193569999998,816287202,19870.573,-118.93799999999999,0.090883921,9.649871462999998,62903655.599999994,3096880.0,460919.0,0.46365428700000005,57.066764995999996,-14653627050,9.681895479,1.283871559,0.6744278079999999,77.99022817,-71.0690898,9.45,-0.01,-0.005661236,-0.5627234010000001,-186,100,7,0,2063622.59,1195590.59,0.15257876727791392,42,24,18,36,6,0,42,0,0,24,18,0,0,36,6
3,1,2017,75420,644457.183,71437.685,644457.183,71437.685,19306.545,3164836.0,8.314232308,1532039944,1426012.0,913395.0,444130.0,13244.0,81012.0,77715.0,81728.0,1391149.0,40.6,29.2,230.3,63.8,181.6,54.599999999999994,559351.0,34091.0,189415.0,213897.0,87651.0,34297.0,20.39,150021.0,203867.0,107.9,134.8,57.3,25783.5,656550.25,682333.75,13.27,286.73,7.3999999999999995,11577.6,57458.0,9.68,3.06,6044,3,7,3228132.7199999997,82632.23999999999,79269.29999999999,83362.56,153021.41999999998,207944.33999999997,7.548,8.480516953999999,36,0,0,4031.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,644457.183,46732.162,0.49609828199999995,58.582793112000004,-596615760,71437.685,-845.269,0.119375268,12.756433919,816287202,19306.545,-564.028,0.03927032200000002,4.5525292219999995,62903655.599999994,3164836.0,67956.0,-0.862747664,-53.920789557,-14653627050,8.480516953999999,-1.201378525,-1.4458085569999999,-83.794318398,-71.0690898,9.68,0.23,0.082237554,8.474106437000001,-186,100,7,0,2082562.25,1215901.25,0.1501320021889032,45,24,21,36,9,0,45,0,0,24,21,0,0,36,9
