,CBSA,MNAME,MODE,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge
2700,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2003,891752.0,576136.0,411491.0,2002,2018,0.4614410733028914,,,134525.9375,101061.625,27606.4375,863.6875,25981.8125,25751.0,26258.625,8933.625,148428.0,10.91,11.75,77.6,24.12,63.57,12.31,66945.31,4707.25,17493.56,28542.75,12886.56,3315.19,7.03,41458.375,47806.1875,38.54,52.21,9.25,4917.75,87133.67,92051.42,5.34,94.66,1.55,,30634.0,15.42,1.37,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2029748.396,35595.08313,35278.87,35974.31625,56797.97375,65494.47688,2.1235,0,0,0,,,0.0,,0,0,0,3,3,F,32,,68582.875,87.875,4.825,1.1,2.3,0.9,0.3,2.7,,0.6321742704249613,2690.853383891041,both
2701,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2004,911265.0,581075.0,424549.0,2002,2018,0.4658897247233242,,,142867.25,109562.5,27667.25,760.25,25630.75,25491.0,25894.5,18493.5,149178.0,10.68,10.3,79.2,23.33,64.33,12.35,66802.75,4488.0,18748.75,28420.0,11763.75,3382.25,6.72,43931.5,52175.25,37.63,51.98,10.4,4248.58,87215.92,91464.5,4.65,95.35,1.83,,30250.0,15.36,1.33,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2052705.485,34088.8975,33903.03,34439.685,58428.895,69393.0825,2.4339,0,0,0,,,0.0,,0,0,0,3,3,F,32,,73268.5,86.85,5.85,1.1,2.3,0.9,0.3,2.7,,0.6196333338820212,2690.6978870618905,both
2702,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2005,987008.0,600762.0,453854.0,2002,2018,0.4598280864998055,,,150687.0,117443.0,27843.0,700.0,25376.0,25297.0,25854.0,25811,149855.0,10.4,8.9,80.8,22.6,65.0,12.4,66482.0,4235.0,19816.0,28324.0,10646.0,3461.0,6.37,46322.0,56149.0,36.7,51.7,11.6,4025.25,87160.17,91185.42,4.42,95.58,2.25,4371.2,29866.0,15.13,1.29,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2240320.411,32735.04,32633.13,33351.66,59755.38,72432.21,2.9025,0,0,0,,,0.0,,0,0,0,3,3,F,32,,77430,86.1,6.6,1.1,2.3,0.9,0.3,2.7,,0.5931782315847491,2691.168026233859,both
2703,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2006,1004609.0,569041.0,539596.0,2002,2018,0.5371204120209953,,,160593.0,127805.0,27559.0,467.0,24736.0,24839.0,24519.0,42098,150824.0,10.3,7.3,82.4,21.6,66.0,12.4,66874.0,4117.0,21635.0,28121.0,9508.0,3493.0,6.16,49043.0,61704.0,35.8,51.6,12.6,4143.42,88219.5,92362.92,4.49,95.51,2.54,4371.2,29482.0,15.12,1.25,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2542294.052,30920.0,31048.75,30648.75,61303.75,77130.0,3.175,0,0,0,,,0.0,,0,0,0,3,3,F,32,,83688,83.8,7.9,0.7,3,1.1,0.7,2.9,,0.6714005150262441,2690.3888809593163,both
2704,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2007,1056708.0,574820.0,591279.0,2002,2018,0.5595481438580951,,,162154.0,128241.0,29114.0,925.0,25637.0,25437.0,28362.0,22507,150625.0,9.5,6.5,84.0,21.7,65.7,12.6,64415.0,3459.0,20447.0,28346.0,8451.0,3712.0,5.37,50442.0,60934.0,34.8,50.8,14.4,4269.25,89412.08,93681.33,4.56,95.44,2.82,4371.2,29098.0,15.18,1.21,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2571926.055,31020.77,30778.77,34318.02,61034.82,73730.14,3.4122,0,0,0,,,0.0,,0,0,0,3,3,F,32,,81560,83.9,8.1,0.5,1.9,1.2,1.6,2.9,,0.6770532540682951,2690.8604321473376,both
2705,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2008,1075099.0,546383.0,622885.0,2002,2018,0.5793745506227799,,,162111.0,132224.0,25222.0,574.0,26277.0,26150.0,26124.0,26646,150325.0,7.2,7.7,85.1,21.4,66.0,12.6,63144.0,3971.0,21432.0,25186.0,8816.0,3739.0,6.29,53157.0,67123.0,33.7,49.0,17.3,4143.67,90227.0,94370.67,4.39,95.61,3.23,4371.2,28714.0,14.28,1.17,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2659982.529,30744.09,30595.5,30565.08,62193.69,78533.91,3.7791,0,0,0,,,0.0,,0,0,0,3,3,F,32,,84270,83.9,8.2,0.5,2.6,0.7,1.3,2.8,,0.6778682242286524,2692.599948571667,both
2706,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2009,913226.0,538329.0,674185.0,2002,2018,0.7382455164439032,,,163370.0,126182.0,29004.0,1501.0,24279.0,24835.0,23685.0,24073,153639.0,12.9,9.6,77.5,21.0,66.4,12.6,67425.0,3778.0,22401.0,26362.0,11124.0,3760.0,5.6,46558.0,61547.0,36.3,49.7,14.0,7319.83,87924.0,95243.83,7.68,92.32,2.33,4371.2,28330.0,14.28,1.17,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,3082946.715,28406.43,29056.95,27711.45,54472.86,72009.99,2.7261,0,0,0,,,0.0,,0,0,0,3,3,F,32,,80241,82.4,7.6,0.8,3.5,0.4,1.1,4.2,,0.8637472542393667,2685.9842332600274,both
2707,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2010,883052.0,536038.0,838870.0,2002,2018,0.9499667063774274,,,167059.0,131890.0,27863.0,906.0,25973.0,25668.0,28548.0,37278,157045.0,,0.0,0.0,20.8,65.9,13.3,67793.0,3818.0,22142.0,30073.0,8041.0,3719.0,5.63,48177.0,61065.0,34.3,52.7,13.0,7223.67,85226.92,92450.58,7.82,92.18,2.78,4371.2,27946.0,14.31,1.15,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,3435120.747,29868.95,29518.2,32830.2,55403.55,70224.75,3.197,0,0,0,,,0.0,,0,0,0,3,3,F,32,,84132,82.3,9.5,1.2,2.2,1,1,2.9,,1.0924617123340414,2701.5010018135827,both
2708,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2011,921295.0,542833.0,868669.0,2002,2018,0.9428782311854509,,,167699.0,128697.0,32387.0,806.0,24754.0,24857.0,24558.0,30929,158816.0,,0.0,0.0,21.4,65.2,13.4,68069.0,4504.0,22109.0,28081.0,10502.0,2873.0,6.62,47763.0,64497.0,36.7,48.0,15.3,6512.0,85890.58,92402.58,7.05,92.95,3.53,4371.2,27562.0,14.39,1.12,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,3897751.442,27724.48,27839.84,27504.96,53494.56,72236.64,3.9536,0,0,0,,,0.0,,0,0,0,3,3,F,32,,80744,85.7,7.1,0.6,2.4,0.6,0.6,2.9,,1.056023618927705,2687.1988919285563,both
2709,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2012,987349.0,543639.0,746690.0,2002,2018,0.7562574125258648,,,168794.0,132241.0,30720.0,797.0,26227.0,26000.0,26674.0,35298,158389.0,,0.0,0.0,21.3,64.7,14.0,67627.0,3762.0,23140.0,27562.0,9404.0,3759.0,5.56,51458.0,65242.0,31.3,51.2,17.5,6161.08,86349.83,92510.92,6.66,93.34,3.61,4371.2,27626.0,14.65,1.09,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,3146971.414,28587.43,28340.0,29074.66,56089.22,71113.78,3.9349,0,0,0,,,0.0,,0,0,0,3,3,F,32,,83846,84.4,7.6,1.1,2.6,0.4,0.8,3.1,,0.8243205796531926,2675.628610340824,both
2710,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2013,913185.0,544333.0,710778.0,2002,2018,0.7783504985298707,,,169541.0,135788.0,27387.0,932.0,26687.0,26510.0,28035.0,23847,161299.0,12.9,9.2,77.9,21.0,64.6,14.4,68985.0,4497.0,23908.0,26634.0,10410.0,3536.0,6.52,49776.0,63327.0,35.3,48.0,16.7,5852.92,85828.42,91681.33,6.38,93.62,3.52,4371.2,28184.0,14.87,1.08,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2926957.311,28821.96,28630.8,30277.8,53758.08,68393.16,3.8016,0,0,0,,,0.0,,0,0,0,3,3,F,32,,85350,85.2,7.1,1,2.1,0.9,0.4,3.3,,0.8406185384122604,2696.6131729725653,both
2711,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2014,907249.0,552420.0,484387.0,2002,2018,0.5339074498842103,,,169511.0,131785.0,30600.0,1129.0,26468.0,26383.0,27674.0,22877,161352.0,12.4,8.5,79.1,20.8,64.3,14.9,69417.0,4253.0,23148.0,27688.0,9225.0,5103.0,6.13,52387.0,66818.0,32.5,50.1,17.4,4773.67,86838.25,91611.92,5.21,94.79,3.36,4371.2,28427.0,14.79,1.06,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,0,0,2830158.813,28056.08,27965.98,29334.44,55530.22,70827.08,3.5616,0,0,0,,,0.0,,0,0,0,3,3,F,32,,87677,85.4,6.4,1,2.6,1.3,0.3,3,,0.565941896877263,2704.1128889113656,both
2712,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2015,898507.0,552308.0,460926.0,2002,2018,0.5129909950618081,,,169546.0,134824.0,28820.0,612.0,27752.0,26990.0,30507.0,25625,161227.0,11.7,7.1,81.2,20.7,64.2,15.1,69636.0,3248.0,24240.0,28832.0,9323.0,3993.0,4.66,52136.0,68493.0,32.0,50.4,17.6,3876.75,87644.25,91521.0,4.24,95.76,2.4,4371.2,28044.0,14.98,1.06,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,1,0,2705537.815,29417.12,28609.4,32337.42,55264.16,72602.58,2.544,0,0,0,,,0.0,,0,0,0,3,3,F,32,,85337,86.8,5.9,0.6,2.5,0.6,0.5,3,,0.5437704547655167,2636.8418260406193,both
2713,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2016,914364.0,551189.0,462812.0,2002,2018,0.5061572852824477,,,169886.0,131366.0,30157.0,913.0,29879.0,29488.0,30835.0,37153,161187.0,12.2,6.9,81.0,20.6,63.8,15.6,69943.0,4087.0,23603.0,29004.0,9056.0,4193.0,5.84,56754.0,75399.0,29.8,48.0,22.2,3318.75,90102.25,93421.0,3.55,96.45,2.15,4371.2,28540.0,15.04,1.05,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,1,1,2718462.445,31372.95,30962.4,32376.75,59591.7,79168.95,2.2575,0,0,0,,,0.0,,0,0,0,3,3,F,32,,86722,83.1,6.7,0.8,2.3,0.6,1.4,5.1,,0.5314651495465702,2681.1172431241157,both
2714,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2017,901710.0,547109.0,476005.0,2002,2018,0.527891450688137,,,170414.0,131600.0,31582.0,1763.0,29975.0,29555.0,34146.0,16296,162831.0,12.1,6.4,81.5,20.6,63.7,15.7,70008.0,3929.0,22694.0,29465.0,9452.0,4468.0,5.61,56678.0,74758.0,29.9,46.8,23.3,2806.92,91437.33,94244.25,2.98,97.02,2.41,4371.2,28509.0,14.99,1.02,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,1,2,2642280.99,30574.5,30146.1,34828.92,57811.56,76253.16,2.4582,0,0,0,,,0.0,,0,0,0,3,3,F,32,,87358,83.5,8.8,0.7,2.8,0.4,0.7,3.1,,0.5384492797018998,2636.475406614231,both
2715,36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2018,867598.0,544809.0,483544.5,2002,2018,0.5573370385823849,,,170895.0,130911.0,32985.0,2475.75,30578.75,30229.75,36711.25,3535.25,164054.0,12.15,5.98,81.83,20.58,63.53,15.9,70133.5,4020.25,21853.0,29853.75,9682.25,4724.25,5.73,57775.5,76003.75,29.43,45.3,25.28,2518.82,91866.36,94385.18,2.67,97.33,2.72,,28609.75,14.86,1.0,2015,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,1,3,2609510.255,30578.75,30229.75,36711.25,57775.5,76003.75,2.72,0,0,0,,,0.0,,84,0,57,3,3,F,32,,88181.25,82.875,10.575,0.675,3.125,0.25,0.4,2.125,,0.5573370385823849,2619.2581983103323,both
2716,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2004,3555922.0,2723538.0,2969282.0,2004,2018,0.8350245027871815,,,770377.25,427430.0,185135.25,9178.0,29676.5,30341.75,35800.25,34227,775776.0,10.75,5.5,83.7,29.0,61.03,9.98,248724.75,9250.75,64067.75,107478.25,44408.5,23519.5,3.72,62637.25,79878.0,24.93,46.98,28.1,22016.42,390261.67,412278.08,5.34,94.66,2.1,,438791.0,15.21,1.33,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,9511211.471,39469.745,40354.5275,47614.3325,83307.5425,106237.74,2.793,0,0,0,,,0.0,,0,0,0,2,2,G,22,,352286.5,80.3,11.1,1.1,1.4,0.4,1,4.7,,1.1105825887069516,5472.275573789483,both
2717,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2005,3518409.0,2694566.0,2750745.0,2004,2018,0.7818150192317038,,,782759.0,430806.0,181530.0,8320.0,29448.0,30706.0,36676.0,34515,781356.0,9.9,6.4,83.7,27.9,61.7,10.4,252679.0,9555.0,64946.0,104806.0,47664.0,25708.0,3.78,66859.0,85032.0,23.9,45.8,30.3,19732.67,396225.33,415958.0,4.74,95.26,2.48,33715.2,432282.0,15.13,1.29,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,8742721.621,37987.92,39610.74,47312.04,86248.11,109691.28,3.1992,0,0,0,,,0.0,,0,0,0,2,2,G,22,,364396,80.2,11.2,1.1,1.4,0.4,1,4.7,,1.008541374808898,5474.021721777012,both
2718,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2006,3891583.0,2799797.0,3062774.0,2004,2018,0.7870252285509521,,,799720.0,435646.0,179018.0,7567.0,28436.0,31086.0,36549.0,34620,788511.0,8.9,7.7,83.5,26.6,62.6,10.8,259093.0,9987.0,65501.0,100541.0,54040.0,29024.0,3.85,72107.0,91371.0,22.7,44.1,33.2,18053.33,401508.67,419562.0,4.3,95.7,2.8,33715.2,425773.0,15.42,1.25,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,9591325.316,35545.0,38857.5,45686.25,90133.75,114213.75,3.5,0,0,0,,,0.0,,0,0,0,2,2,G,22,,383037,78.5,12.3,1.3,2.1,0.5,0.9,4.4,,0.9837815356886902,5469.440043732737,both
2719,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2007,4008325.0,2838270.0,3247156.0,2004,2018,0.8101029731870545,,,798364.0,434630.0,172133.0,6394.0,30558.0,31403.0,40433.0,35457,789366.0,8.5,7.4,84.1,26.1,62.6,11.3,255668.0,9908.0,67349.0,102647.0,47934.0,27830.0,3.88,73250.0,92970.0,22.2,44.5,33.3,20666.0,402396.0,423062.0,4.88,95.12,3.05,33715.2,419264.0,15.42,1.21,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,9866099.336,36975.18,37997.63,48923.93,88632.5,112493.7,3.6905,0,0,0,,,0.0,,0,0,0,2,2,G,22,,375552,79.2,11.4,1,1.8,0.6,1.2,4.8,,0.980224597556336,5476.284901658458,both
2720,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2008,4379965.0,3043411.0,3354614.0,2004,2018,0.7658997275092381,,,797740.0,438371.0,174473.0,7354.0,31184.0,32238.0,41012.0,44272,787071.0,8.4,7.0,84.6,25.9,62.5,11.6,256944.0,9834.0,70865.0,101080.0,50162.0,25003.0,3.83,76860.0,97437.0,21.2,41.5,37.3,27014.5,401777.0,428791.5,6.3,93.7,3.51,33715.2,412755.0,15.91,1.17,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,9858763.654,36485.28,37718.46,47984.04,89926.2,114001.29,4.1067,0,0,0,,,0.0,,0,0,0,2,2,G,22,,380445,78.8,11.6,1.1,1.7,0.5,1.2,5.1,,0.8961026811858085,5474.232584509982,both
2721,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2009,4351811.0,3153832.0,3615356.0,2004,2018,0.8307704539558358,,,802983.0,443096.0,166213.0,10230.0,28202.0,29683.0,37024.0,35450,792693.0,10.4,7.9,81.7,26.0,62.1,11.9,260249.0,11146.0,68254.0,109497.0,49328.0,22024.0,4.28,71723.0,91112.0,22.8,43.3,33.9,41469.83,388823.58,430293.42,9.64,90.36,2.65,33715.2,406246.0,15.38,1.17,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,10836680.78,32996.34,34729.11,43318.08,83915.91,106601.04,3.1005,0,0,0,,,0.0,,0,0,0,2,2,G,22,,367501,77,12.6,1.2,2.3,0.8,1.1,5.1,,0.9720014311283278,5455.325962379138,both
2722,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2010,4202196.0,3166490.0,3600687.0,2004,2018,0.8568584140292361,,,825706.0,463031.0,161733.0,10967.0,28547.0,29265.0,38029.0,39500,813891.0,,0.0,0.0,25.7,62.6,11.7,265904.0,12173.0,72691.0,109090.0,47448.0,24502.0,4.58,71864.0,93290.0,23.4,42.0,34.6,46585.5,383424.25,430009.75,10.84,89.16,3.08,33715.2,399737.0,16.13,1.15,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,10686457.83,32829.05,33654.75,43733.35,82643.6,107283.5,3.542,0,0,0,,,0.0,,0,0,0,2,2,G,22,,380895,75.1,13.6,1.4,2.2,0.7,1,5.9,,0.9853871761336215,5534.084306991508,both
2723,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2011,4236947.0,3104550.0,3804430.0,2004,2018,0.897917769563792,,,831771.0,473084.0,164269.0,11431.0,27369.0,27143.0,39873.0,22689,820547.0,,0.0,0.0,25.3,62.7,12.0,265492.0,14976.0,69162.0,105577.0,47532.0,28245.0,5.64,74623.0,93783.0,23.3,40.3,36.4,44223.42,387494.75,431718.17,10.25,89.75,3.79,33715.2,393228.0,15.52,1.12,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,10971918.9,30653.28,30400.16,44657.76,83577.76,105036.96,4.2448,0,0,0,,,0.0,,0,0,0,2,2,G,22,,383017,75.4,13.3,1.4,1.9,0.9,1.1,6,,1.0056679019114472,5406.419399490193,both
2724,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Bus,2012,4400815.0,3329154.0,4062131.0,2004,2018,0.9230406186126888,,,835981.0,469050.0,165517.0,10535.0,28047.0,28934.0,37709.0,37402,824845.0,,0.0,0.0,25.0,62.4,12.6,267877.0,11863.0,72736.0,106828.0,50716.0,25734.0,4.43,71517.0,94173.0,22.7,43.7,33.6,39522.67,395158.33,434681.0,9.09,90.91,3.99,33715.2,398646.0,14.18,1.09,2014,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,0,0,11348195.12,30571.23,31538.06,41102.81,77953.53,102648.57,4.3491,0,0,0,,,0.0,,0,0,0,2,2,G,22,,386193,76.3,13.2,1.3,2.1,0.7,1.1,5.3,,1.0061142742878308,5510.234602091265,both
