,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
3721,35620.0,Bus,2017,27270.0,16078.0,43348.0
3722,35620.0,Bus,2018,26389.0,14212.0,40601.0
3723,35620.0,Rail,2002,4740.0,7923.0,12663.0
3724,35620.0,Rail,2003,3486.0,6065.0,9551.0
3725,35620.0,Rail,2004,3318.0,6412.0,9730.0
3726,35620.0,Rail,2005,2951.0,6486.0,9437.0
3727,35620.0,Rail,2006,2976.0,7828.0,10804.0
3728,35620.0,Rail,2007,3099.0,8419.0,11518.0
3729,35620.0,Rail,2008,3451.0,8960.0,12411.0
3730,35620.0,Rail,2009,3669.0,8362.0,12031.0
3731,35620.0,Rail,2010,3635.0,8104.0,11739.0
3732,35620.0,Rail,2011,2881.0,7773.0,10654.0
3733,35620.0,Rail,2012,2688.0,8112.0,10800.0
3734,35620.0,Rail,2013,2912.0,8648.0,11560.0
3735,35620.0,Rail,2014,3223.0,10546.0,13769.0
3736,35620.0,Rail,2015,3351.0,10476.0,13827.0
3737,35620.0,Rail,2016,3865.0,10302.0,14167.0
3738,35620.0,Rail,2017,3736.0,11054.0,14790.0
3739,35620.0,Rail,2018,3928.0,12746.0,16674.0
3740,35660.0,Bus,2002,108.0,57.0,165.0
3741,35660.0,Bus,2003,40.0,26.0,66.0
3742,35660.0,Bus,2004,39.0,7.0,46.0
3743,35660.0,Bus,2005,113.0,23.0,136.0
3744,35660.0,Bus,2006,51.0,16.0,67.0
3745,35660.0,Bus,2007,85.0,24.0,109.0
3746,35660.0,Bus,2008,128.0,16.0,144.0
3747,35660.0,Bus,2009,130.0,24.0,154.0
3748,35660.0,Bus,2010,204.0,26.0,230.0
3749,35660.0,Bus,2011,106.0,6.0,112.0
3750,35660.0,Bus,2012,139.0,8.0,147.0
3751,35660.0,Bus,2013,144.0,9.0,153.0
3752,35660.0,Bus,2014,113.0,9.0,122.0
3753,35660.0,Bus,2015,137.0,13.0,150.0
3754,35660.0,Bus,2016,127.0,26.0,153.0
3755,35660.0,Bus,2017,77.0,21.0,98.0
3756,35660.0,Bus,2018,86.0,111.0,197.0
3757,35840.0,Bus,2002,48.0,756.0,804.0
3758,35840.0,Bus,2003,68.0,659.0,727.0
3759,35840.0,Bus,2004,25.0,484.0,509.0
3760,35840.0,Bus,2005,11.0,390.0,401.0
3761,35840.0,Bus,2006,15.0,266.0,281.0
3762,35840.0,Bus,2007,33.0,212.0,245.0
3763,35840.0,Bus,2008,113.0,406.0,519.0
3764,35840.0,Bus,2009,222.0,1142.0,1364.0
3765,35840.0,Bus,2010,253.0,1164.0,1417.0
3766,35840.0,Bus,2011,544.0,579.0,1123.0
3767,35840.0,Bus,2012,339.0,445.0,784.0
3768,35840.0,Bus,2013,466.0,432.0,898.0
3769,35840.0,Bus,2014,559.0,362.0,921.0
3770,35840.0,Bus,2015,620.0,534.0,1154.0
3771,35840.0,Bus,2016,612.0,444.0,1056.0
3772,35840.0,Bus,2017,657.0,337.0,994.0
3773,35840.0,Bus,2018,696.0,322.0,1018.0
3774,35980.0,Bus,2002,27.0,182.0,209.0
3775,35980.0,Bus,2003,38.0,149.0,187.0
3776,35980.0,Bus,2004,26.0,126.0,152.0
3777,35980.0,Bus,2005,22.0,127.0,149.0
3778,35980.0,Bus,2006,19.0,137.0,156.0
3779,35980.0,Bus,2007,23.0,118.0,141.0
3780,35980.0,Bus,2008,21.0,133.0,154.0
3781,35980.0,Bus,2009,119.0,134.0,253.0
3782,35980.0,Bus,2010,123.0,205.0,328.0
3783,35980.0,Bus,2011,0.0,0.0,0.0
3784,35980.0,Bus,2012,180.0,33.0,213.0
3785,35980.0,Bus,2013,338.0,50.0,388.0
3786,35980.0,Bus,2014,40.0,400.0,440.0
3787,35980.0,Bus,2015,122.0,488.0,610.0
3788,35980.0,Bus,2016,120.0,480.0,600.0
3789,35980.0,Bus,2017,156.0,625.0,781.0
3790,35980.0,Bus,2018,333.0,607.0,940.0
3791,36100.0,Bus,2002,0.0,0.0,0.0
3792,36100.0,Bus,2003,0.0,0.0,0.0
3793,36100.0,Bus,2004,0.0,0.0,0.0
3794,36100.0,Bus,2005,0.0,0.0,0.0
3795,36100.0,Bus,2006,0.0,0.0,0.0
3796,36100.0,Bus,2007,0.0,0.0,0.0
3797,36100.0,Bus,2008,0.0,0.0,0.0
3798,36100.0,Bus,2009,0.0,0.0,0.0
3799,36100.0,Bus,2010,0.0,0.0,0.0
3800,36100.0,Bus,2011,0.0,0.0,0.0
3801,36100.0,Bus,2012,32.0,42.0,74.0
3802,36100.0,Bus,2013,47.0,27.0,74.0
3803,36100.0,Bus,2014,67.0,38.0,105.0
3804,36100.0,Bus,2015,42.0,51.0,93.0
3805,36100.0,Bus,2016,64.0,28.0,92.0
3806,36100.0,Bus,2017,11.0,90.0,101.0
3807,36100.0,Bus,2018,5.0,93.0,98.0
3808,36140.0,Bus,2002,0.0,0.0,0.0
3809,36140.0,Bus,2003,0.0,0.0,0.0
3810,36140.0,Bus,2004,0.0,0.0,0.0
3811,36140.0,Bus,2005,0.0,0.0,0.0
3812,36140.0,Bus,2006,0.0,0.0,0.0
3813,36140.0,Bus,2007,0.0,0.0,0.0
3814,36140.0,Bus,2008,0.0,0.0,0.0
3815,36140.0,Bus,2009,0.0,0.0,0.0
3816,36140.0,Bus,2010,0.0,0.0,0.0
3817,36140.0,Bus,2011,0.0,0.0,0.0
3818,36140.0,Bus,2012,0.0,0.0,0.0
3819,36140.0,Bus,2013,0.0,0.0,0.0
3820,36140.0,Bus,2014,3.0,2.0,5.0
3821,36140.0,Bus,2015,0.0,0.0,0.0
3822,36140.0,Bus,2016,0.0,0.0,0.0
3823,36140.0,Bus,2017,0.0,0.0,0.0
3824,36140.0,Bus,2018,0.0,0.0,0.0
3825,36220.0,Bus,2002,0.0,0.0,0.0
3826,36220.0,Bus,2003,0.0,0.0,0.0
3827,36220.0,Bus,2004,20.0,5.0,25.0
3828,36220.0,Bus,2005,30.0,14.0,44.0
3829,36220.0,Bus,2006,51.0,66.0,117.0
3830,36220.0,Bus,2007,70.0,85.0,155.0
3831,36220.0,Bus,2008,101.0,414.0,515.0
3832,36220.0,Bus,2009,3.0,290.0,293.0
3833,36220.0,Bus,2010,3.0,128.0,131.0
3834,36220.0,Bus,2011,137.0,0.0,137.0
3835,36220.0,Bus,2012,9.0,208.0,217.0
3836,36220.0,Bus,2013,0.0,0.0,0.0
3837,36220.0,Bus,2014,0.0,0.0,0.0
3838,36220.0,Bus,2015,0.0,0.0,0.0
3839,36220.0,Bus,2016,0.0,0.0,0.0
3840,36220.0,Bus,2017,0.0,0.0,0.0
3841,36220.0,Bus,2018,0.0,0.0,0.0
3842,36420.0,Bus,2002,440.0,252.0,692.0
3843,36420.0,Bus,2003,415.0,322.0,737.0
3844,36420.0,Bus,2004,357.0,313.0,670.0
3845,36420.0,Bus,2005,392.0,711.0,1103.0
3846,36420.0,Bus,2006,486.0,1111.0,1597.0
3847,36420.0,Bus,2007,589.0,1844.0,2433.0
3848,36420.0,Bus,2008,444.0,1573.0,2017.0
3849,36420.0,Bus,2009,354.0,1259.0,1613.0
3850,36420.0,Bus,2010,247.0,672.0,919.0
3851,36420.0,Bus,2011,184.0,610.0,794.0
3852,36420.0,Bus,2012,206.0,306.0,512.0
3853,36420.0,Bus,2013,197.0,210.0,407.0
3854,36420.0,Bus,2014,179.0,143.0,322.0
3855,36420.0,Bus,2015,171.0,102.0,273.0
3856,36420.0,Bus,2016,156.0,47.0,203.0
3857,36420.0,Bus,2017,137.0,103.0,240.0
3858,36420.0,Bus,2018,102.0,90.0,192.0
3859,36500.0,Bus,2002,210.0,257.0,467.0
3860,36500.0,Bus,2003,253.0,216.0,469.0
3861,36500.0,Bus,2004,226.0,385.0,611.0
3862,36500.0,Bus,2005,268.0,404.0,672.0
3863,36500.0,Bus,2006,246.0,373.0,619.0
3864,36500.0,Bus,2007,229.0,298.0,527.0
3865,36500.0,Bus,2008,315.0,278.0,593.0
3866,36500.0,Bus,2009,265.0,175.0,440.0
3867,36500.0,Bus,2010,266.0,160.0,426.0
3868,36500.0,Bus,2011,237.0,213.0,450.0
3869,36500.0,Bus,2012,231.0,367.0,598.0
3870,36500.0,Bus,2013,193.0,228.0,421.0
3871,36500.0,Bus,2014,108.0,148.0,256.0
3872,36500.0,Bus,2015,103.0,30.0,133.0
3873,36500.0,Bus,2016,123.0,28.0,151.0
3874,36500.0,Bus,2017,91.0,74.0,165.0
3875,36500.0,Bus,2018,54.0,66.0,120.0
3876,36540.0,Bus,2002,3.0,272.0,275.0
3877,36540.0,Bus,2003,5.0,441.0,446.0
3878,36540.0,Bus,2004,421.0,12.0,433.0
3879,36540.0,Bus,2005,487.0,57.0,544.0
3880,36540.0,Bus,2006,501.0,49.0,550.0
3881,36540.0,Bus,2007,417.0,174.0,591.0
3882,36540.0,Bus,2008,646.0,335.0,981.0
3883,36540.0,Bus,2009,1131.0,3598.0,4729.0
3884,36540.0,Bus,2010,338.0,1154.0,1492.0
3885,36540.0,Bus,2011,292.0,1035.0,1327.0
3886,36540.0,Bus,2012,277.0,646.0,923.0
3887,36540.0,Bus,2013,228.0,681.0,909.0
3888,36540.0,Bus,2014,524.0,2076.0,2600.0
3889,36540.0,Bus,2015,311.0,2601.0,2912.0
3890,36540.0,Bus,2016,224.0,2494.0,2718.0
3891,36540.0,Bus,2017,218.0,3127.0,3345.0
3892,36540.0,Bus,2018,141.0,2477.0,2618.0
3893,36740.0,Bus,2002,236.0,640.0,876.0
3894,36740.0,Bus,2003,201.0,621.0,822.0
3895,36740.0,Bus,2004,119.0,952.0,1071.0
3896,36740.0,Bus,2005,87.0,1189.0,1276.0
3897,36740.0,Bus,2006,904.0,415.0,1319.0
3898,36740.0,Bus,2007,322.0,1428.0,1750.0
3899,36740.0,Bus,2008,1090.0,242.0,1332.0
3900,36740.0,Bus,2009,1601.0,40.0,1641.0
3901,36740.0,Bus,2010,1500.0,98.0,1598.0
3902,36740.0,Bus,2011,1080.0,42.0,1122.0
3903,36740.0,Bus,2012,1021.0,34.0,1055.0
3904,36740.0,Bus,2013,1600.0,482.0,2082.0
3905,36740.0,Bus,2014,1689.0,437.0,2126.0
3906,36740.0,Bus,2015,1078.0,267.0,1345.0
3907,36740.0,Bus,2016,1298.0,229.0,1527.0
3908,36740.0,Bus,2017,997.0,248.0,1245.0
3909,36740.0,Bus,2018,896.0,369.0,1265.0
3910,36740.0,Rail,2002,0.0,0.0,0.0
3911,36740.0,Rail,2003,0.0,0.0,0.0
3912,36740.0,Rail,2004,0.0,0.0,0.0
3913,36740.0,Rail,2005,0.0,0.0,0.0
3914,36740.0,Rail,2006,0.0,0.0,0.0
3915,36740.0,Rail,2007,0.0,0.0,0.0
3916,36740.0,Rail,2008,0.0,0.0,0.0
3917,36740.0,Rail,2009,0.0,0.0,0.0
3918,36740.0,Rail,2010,0.0,0.0,0.0
3919,36740.0,Rail,2011,0.0,0.0,0.0
3920,36740.0,Rail,2012,0.0,0.0,0.0
3921,36740.0,Rail,2013,0.0,0.0,0.0
3922,36740.0,Rail,2014,0.0,0.0,0.0
3923,36740.0,Rail,2015,0.0,2.0,2.0
3924,36740.0,Rail,2016,0.0,3.0,3.0
3925,36740.0,Rail,2017,0.0,6.0,6.0
3926,36740.0,Rail,2018,0.0,8.0,8.0
3927,36780.0,Bus,2002,10.0,27.0,37.0
3928,36780.0,Bus,2003,35.0,107.0,142.0
3929,36780.0,Bus,2004,38.0,130.0,168.0
3930,36780.0,Bus,2005,38.0,102.0,140.0
3931,36780.0,Bus,2006,47.0,100.0,147.0
3932,36780.0,Bus,2007,53.0,126.0,179.0
3933,36780.0,Bus,2008,52.0,136.0,188.0
3934,36780.0,Bus,2009,52.0,118.0,170.0
3935,36780.0,Bus,2010,56.0,184.0,240.0
3936,36780.0,Bus,2011,72.0,194.0,266.0
3937,36780.0,Bus,2012,63.0,178.0,241.0
3938,36780.0,Bus,2013,55.0,274.0,329.0
3939,36780.0,Bus,2014,97.0,231.0,328.0
3940,36780.0,Bus,2015,96.0,155.0,251.0
3941,36780.0,Bus,2016,96.0,200.0,296.0
3942,36780.0,Bus,2017,116.0,195.0,311.0
3943,36780.0,Bus,2018,73.0,203.0,276.0
3944,37100.0,Bus,2002,251.0,134.0,385.0
3945,37100.0,Bus,2003,246.0,132.0,378.0
3946,37100.0,Bus,2004,240.0,112.0,352.0
3947,37100.0,Bus,2005,300.0,98.0,398.0
3948,37100.0,Bus,2006,228.0,141.0,369.0
3949,37100.0,Bus,2007,310.0,156.0,466.0
3950,37100.0,Bus,2008,307.0,154.0,461.0
3951,37100.0,Bus,2009,474.0,171.0,645.0
3952,37100.0,Bus,2010,406.0,178.0,584.0
3953,37100.0,Bus,2011,174.0,80.0,254.0
3954,37100.0,Bus,2012,110.0,21.0,131.0
3955,37100.0,Bus,2013,111.0,30.0,141.0
3956,37100.0,Bus,2014,177.0,20.0,197.0
3957,37100.0,Bus,2015,169.0,27.0,196.0
3958,37100.0,Bus,2016,175.0,34.0,209.0
3959,37100.0,Bus,2017,159.0,23.0,182.0
3960,37100.0,Bus,2018,199.0,33.0,232.0
3961,37340.0,Bus,2002,7.0,29.0,36.0
3962,37340.0,Bus,2003,14.0,25.0,39.0
3963,37340.0,Bus,2004,10.0,7.0,17.0
3964,37340.0,Bus,2005,20.0,25.0,45.0
3965,37340.0,Bus,2006,16.0,27.0,43.0
3966,37340.0,Bus,2007,41.0,21.0,62.0
3967,37340.0,Bus,2008,42.0,43.0,85.0
3968,37340.0,Bus,2009,63.0,64.0,127.0
3969,37340.0,Bus,2010,81.0,60.0,141.0
3970,37340.0,Bus,2011,50.0,59.0,109.0
3971,37340.0,Bus,2012,16.0,83.0,99.0
3972,37340.0,Bus,2013,20.0,27.0,47.0
3973,37340.0,Bus,2014,20.0,27.0,47.0
3974,37340.0,Bus,2015,19.0,26.0,45.0
3975,37340.0,Bus,2016,17.0,23.0,40.0
3976,37340.0,Bus,2017,18.0,25.0,43.0
3977,37340.0,Bus,2018,21.0,29.0,50.0
3978,37380.0,Bus,2002,15.0,2.0,17.0
3979,37380.0,Bus,2003,26.0,3.0,29.0
3980,37380.0,Bus,2004,173.0,122.0,295.0
3981,37380.0,Bus,2005,271.0,77.0,348.0
3982,37380.0,Bus,2006,427.0,116.0,543.0
3983,37380.0,Bus,2007,417.0,245.0,662.0
3984,37380.0,Bus,2008,419.0,167.0,586.0
3985,37380.0,Bus,2009,453.0,207.0,660.0
3986,37380.0,Bus,2010,296.0,424.0,720.0
3987,37380.0,Bus,2011,370.0,182.0,552.0
3988,37380.0,Bus,2012,383.0,126.0,509.0
3989,37380.0,Bus,2013,469.0,93.0,562.0
3990,37380.0,Bus,2014,179.0,400.0,579.0
3991,37380.0,Bus,2015,175.0,428.0,603.0
3992,37380.0,Bus,2016,302.0,181.0,483.0
3993,37380.0,Bus,2017,329.0,90.0,419.0
3994,37380.0,Bus,2018,398.0,130.0,528.0
3995,37460.0,Bus,2002,41.0,11.0,52.0
3996,37460.0,Bus,2003,71.0,20.0,91.0
3997,37460.0,Bus,2004,78.0,19.0,97.0
3998,37460.0,Bus,2005,62.0,27.0,89.0
3999,37460.0,Bus,2006,85.0,24.0,109.0
4000,37460.0,Bus,2007,48.0,37.0,85.0
4001,37460.0,Bus,2008,68.0,69.0,137.0
4002,37460.0,Bus,2009,53.0,71.0,124.0
4003,37460.0,Bus,2010,51.0,84.0,135.0
4004,37460.0,Bus,2011,33.0,50.0,83.0
4005,37460.0,Bus,2012,30.0,51.0,81.0
4006,37460.0,Bus,2013,28.0,44.0,72.0
4007,37460.0,Bus,2014,46.0,21.0,67.0
4008,37460.0,Bus,2015,21.0,9.0,30.0
4009,37460.0,Bus,2016,6.0,5.0,11.0
4010,37460.0,Bus,2017,5.0,5.0,10.0
4011,37460.0,Bus,2018,0.0,0.0,0.0
4012,37620.0,Bus,2002,1.0,4.0,5.0
4013,37620.0,Bus,2003,2.0,10.0,12.0
4014,37620.0,Bus,2004,0.0,0.0,0.0
4015,37620.0,Bus,2005,0.0,0.0,0.0
4016,37620.0,Bus,2006,0.0,0.0,0.0
4017,37620.0,Bus,2007,0.0,0.0,0.0
4018,37620.0,Bus,2008,0.0,0.0,0.0
4019,37620.0,Bus,2009,0.0,0.0,0.0
4020,37620.0,Bus,2010,6.0,13.0,19.0
4021,37620.0,Bus,2011,0.0,0.0,0.0
4022,37620.0,Bus,2012,0.0,0.0,0.0
4023,37620.0,Bus,2013,0.0,0.0,0.0
4024,37620.0,Bus,2014,0.0,0.0,0.0
4025,37620.0,Bus,2015,0.0,0.0,0.0
4026,37620.0,Bus,2016,0.0,0.0,0.0
4027,37620.0,Bus,2017,0.0,0.0,0.0
4028,37620.0,Bus,2018,0.0,0.0,0.0
4029,37700.0,Bus,2002,101.0,80.0,181.0
4030,37700.0,Bus,2003,156.0,191.0,347.0
4031,37700.0,Bus,2004,128.0,145.0,273.0
4032,37700.0,Bus,2005,120.0,199.0,319.0
4033,37700.0,Bus,2006,104.0,77.0,181.0
4034,37700.0,Bus,2007,96.0,84.0,180.0
4035,37700.0,Bus,2008,69.0,109.0,178.0
4036,37700.0,Bus,2009,107.0,154.0,261.0
4037,37700.0,Bus,2010,119.0,310.0,429.0
4038,37700.0,Bus,2011,122.0,313.0,435.0
4039,37700.0,Bus,2012,142.0,398.0,540.0
4040,37700.0,Bus,2013,230.0,458.0,688.0
4041,37700.0,Bus,2014,241.0,374.0,615.0
4042,37700.0,Bus,2015,225.0,356.0,581.0
4043,37700.0,Bus,2016,211.0,137.0,348.0
4044,37700.0,Bus,2017,151.0,210.0,361.0
4045,37700.0,Bus,2018,128.0,242.0,370.0
4046,37860.0,Bus,2002,45.0,4.0,49.0
4047,37860.0,Bus,2003,77.0,14.0,91.0
4048,37860.0,Bus,2004,86.0,0.0,86.0
4049,37860.0,Bus,2005,125.0,0.0,125.0
4050,37860.0,Bus,2006,191.0,12.0,203.0
4051,37860.0,Bus,2007,196.0,38.0,234.0
4052,37860.0,Bus,2008,122.0,32.0,154.0
4053,37860.0,Bus,2009,133.0,24.0,157.0
4054,37860.0,Bus,2010,141.0,19.0,160.0
4055,37860.0,Bus,2011,144.0,34.0,178.0
4056,37860.0,Bus,2012,112.0,38.0,150.0
4057,37860.0,Bus,2013,42.0,79.0,121.0
4058,37860.0,Bus,2014,48.0,110.0,158.0
4059,37860.0,Bus,2015,72.0,47.0,119.0
4060,37860.0,Bus,2016,95.0,18.0,113.0
4061,37860.0,Bus,2017,97.0,23.0,120.0
4062,37860.0,Bus,2018,58.0,129.0,187.0
4063,37900.0,Bus,2002,126.0,434.0,560.0
4064,37900.0,Bus,2003,174.0,325.0,499.0
4065,37900.0,Bus,2004,112.0,311.0,423.0
4066,37900.0,Bus,2005,136.0,332.0,468.0
4067,37900.0,Bus,2006,132.0,546.0,678.0
4068,37900.0,Bus,2007,294.0,482.0,776.0
4069,37900.0,Bus,2008,272.0,577.0,849.0
4070,37900.0,Bus,2009,588.0,493.0,1081.0
4071,37900.0,Bus,2010,578.0,592.0,1170.0
4072,37900.0,Bus,2011,543.0,678.0,1221.0
4073,37900.0,Bus,2012,256.0,300.0,556.0
4074,37900.0,Bus,2013,187.0,324.0,511.0
4075,37900.0,Bus,2014,311.0,230.0,541.0
4076,37900.0,Bus,2015,497.0,261.0,758.0
4077,37900.0,Bus,2016,612.0,305.0,917.0
4078,37900.0,Bus,2017,548.0,237.0,785.0
4079,37900.0,Bus,2018,546.0,292.0,838.0
4080,37980.0,Bus,2002,4608.0,2505.0,7113.0
4081,37980.0,Bus,2003,4496.0,2571.0,7067.0
4082,37980.0,Bus,2004,7767.0,3587.0,11354.0
4083,37980.0,Bus,2005,6683.0,2999.0,9682.0
4084,37980.0,Bus,2006,7897.0,3696.0,11593.0
4085,37980.0,Bus,2007,7482.0,3702.0,11184.0
4086,37980.0,Bus,2008,7607.0,3915.0,11522.0
4087,37980.0,Bus,2009,7673.0,4318.0,11991.0
4088,37980.0,Bus,2010,7548.0,3341.0,10889.0
4089,37980.0,Bus,2011,7165.0,2981.0,10146.0
4090,37980.0,Bus,2012,7185.0,2928.0,10113.0
4091,37980.0,Bus,2013,7289.0,2817.0,10106.0
4092,37980.0,Bus,2014,8231.0,3847.0,12078.0
4093,37980.0,Bus,2015,7215.0,3533.0,10748.0
4094,37980.0,Bus,2016,5985.0,2803.0,8788.0
4095,37980.0,Bus,2017,6421.0,3221.0,9642.0
4096,37980.0,Bus,2018,6344.0,2941.0,9285.0
4097,37980.0,Rail,2002,3263.0,2084.0,5347.0
4098,37980.0,Rail,2003,953.0,1232.0,2185.0
4099,37980.0,Rail,2004,779.0,351.0,1130.0
4100,37980.0,Rail,2005,898.0,1081.0,1979.0
4101,37980.0,Rail,2006,353.0,1852.0,2205.0
4102,37980.0,Rail,2007,327.0,2287.0,2614.0
4103,37980.0,Rail,2008,313.0,1733.0,2046.0
4104,37980.0,Rail,2009,391.0,2235.0,2626.0
4105,37980.0,Rail,2010,215.0,4889.0,5104.0
4106,37980.0,Rail,2011,295.0,4998.0,5293.0
4107,37980.0,Rail,2012,277.0,4080.0,4357.0
4108,37980.0,Rail,2013,377.0,4586.0,4963.0
4109,37980.0,Rail,2014,365.0,4570.0,4935.0
4110,37980.0,Rail,2015,378.0,4813.0,5191.0
4111,37980.0,Rail,2016,317.0,4114.0,4431.0
4112,37980.0,Rail,2017,431.0,3500.0,3931.0
4113,37980.0,Rail,2018,412.0,3678.0,4090.0
4114,38060.0,Bus,2002,887.0,2.0,889.0
4115,38060.0,Bus,2003,2.0,4.0,6.0
4116,38060.0,Bus,2004,3.0,2.0,5.0
4117,38060.0,Bus,2005,3.0,5.0,8.0
4118,38060.0,Bus,2006,5.0,6.0,11.0
4119,38060.0,Bus,2007,2.0,12.0,14.0
4120,38060.0,Bus,2008,30.0,68.0,98.0
4121,38060.0,Bus,2009,2452.0,354.0,2806.0
4122,38060.0,Bus,2010,2212.0,259.0,2471.0
4123,38060.0,Bus,2011,2113.0,405.0,2518.0
4124,38060.0,Bus,2012,2464.0,472.0,2936.0
4125,38060.0,Bus,2013,3879.0,1020.0,4899.0
4126,38060.0,Bus,2014,4673.0,2306.0,6979.0
4127,38060.0,Bus,2015,3663.0,1442.0,5105.0
4128,38060.0,Bus,2016,4310.0,1339.0,5649.0
4129,38060.0,Bus,2017,5065.0,2273.0,7338.0
4130,38060.0,Bus,2018,3973.0,1410.0,5383.0
4131,38060.0,Rail,2002,0.0,0.0,0.0
4132,38060.0,Rail,2003,0.0,0.0,0.0
4133,38060.0,Rail,2004,0.0,0.0,0.0
4134,38060.0,Rail,2005,0.0,0.0,0.0
4135,38060.0,Rail,2006,0.0,0.0,0.0
4136,38060.0,Rail,2007,0.0,0.0,0.0
4137,38060.0,Rail,2008,0.0,0.0,0.0
4138,38060.0,Rail,2009,134.0,45.0,179.0
4139,38060.0,Rail,2010,226.0,128.0,354.0
4140,38060.0,Rail,2011,117.0,125.0,242.0
4141,38060.0,Rail,2012,85.0,148.0,233.0
4142,38060.0,Rail,2013,82.0,193.0,275.0
4143,38060.0,Rail,2014,67.0,188.0,255.0
4144,38060.0,Rail,2015,71.0,186.0,257.0
4145,38060.0,Rail,2016,75.0,153.0,228.0
4146,38060.0,Rail,2017,77.0,217.0,294.0
4147,38060.0,Rail,2018,55.0,160.0,215.0
4148,38300.0,Bus,2002,10876.0,27815.0,38691.0
4149,38300.0,Bus,2003,11849.0,23714.0,35563.0
4150,38300.0,Bus,2004,4590.0,1652.0,6242.0
4151,38300.0,Bus,2005,6940.0,1387.0,8327.0
4152,38300.0,Bus,2006,4374.0,663.0,5037.0
4153,38300.0,Bus,2007,3882.0,936.0,4818.0
4154,38300.0,Bus,2008,3634.0,712.0,4346.0
4155,38300.0,Bus,2009,4453.0,493.0,4946.0
4156,38300.0,Bus,2010,4112.0,532.0,4644.0
4157,38300.0,Bus,2011,4349.0,509.0,4858.0
4158,38300.0,Bus,2012,3788.0,604.0,4392.0
4159,38300.0,Bus,2013,3113.0,714.0,3827.0
4160,38300.0,Bus,2014,3061.0,486.0,3547.0
4161,38300.0,Bus,2015,2905.0,526.0,3431.0
4162,38300.0,Bus,2016,2453.0,532.0,2985.0
4163,38300.0,Bus,2017,1871.0,569.0,2440.0
4164,38300.0,Bus,2018,1782.0,729.0,2511.0
4165,38300.0,Rail,2002,122.0,65.0,187.0
4166,38300.0,Rail,2003,124.0,14.0,138.0
4167,38300.0,Rail,2004,350.0,116.0,466.0
4168,38300.0,Rail,2005,146.0,108.0,254.0
4169,38300.0,Rail,2006,104.0,134.0,238.0
4170,38300.0,Rail,2007,105.0,107.0,212.0
4171,38300.0,Rail,2008,212.0,80.0,292.0
4172,38300.0,Rail,2009,197.0,141.0,338.0
4173,38300.0,Rail,2010,144.0,190.0,334.0
4174,38300.0,Rail,2011,208.0,282.0,490.0
4175,38300.0,Rail,2012,194.0,281.0,475.0
4176,38300.0,Rail,2013,162.0,309.0,471.0
4177,38300.0,Rail,2014,172.0,334.0,506.0
4178,38300.0,Rail,2015,187.0,162.0,349.0
4179,38300.0,Rail,2016,243.0,184.0,427.0
4180,38300.0,Rail,2017,220.0,87.0,307.0
4181,38300.0,Rail,2018,218.0,102.0,320.0
4182,38340.0,Bus,2002,0.0,0.0,0.0
4183,38340.0,Bus,2003,0.0,0.0,0.0
4184,38340.0,Bus,2004,0.0,0.0,0.0
4185,38340.0,Bus,2005,0.0,0.0,0.0
4186,38340.0,Bus,2006,0.0,0.0,0.0
4187,38340.0,Bus,2007,0.0,0.0,0.0
4188,38340.0,Bus,2008,0.0,178.0,178.0
4189,38340.0,Bus,2009,192.0,0.0,192.0
4190,38340.0,Bus,2010,148.0,53.0,201.0
4191,38340.0,Bus,2011,172.0,144.0,316.0
4192,38340.0,Bus,2012,106.0,148.0,254.0
4193,38340.0,Bus,2013,74.0,139.0,213.0
4194,38340.0,Bus,2014,48.0,105.0,153.0
4195,38340.0,Bus,2015,52.0,97.0,149.0
4196,38340.0,Bus,2016,79.0,156.0,235.0
4197,38340.0,Bus,2017,8.0,31.0,39.0
4198,38340.0,Bus,2018,13.0,20.0,33.0
4199,38540.0,Bus,2002,18.0,56.0,74.0
4200,38540.0,Bus,2003,16.0,57.0,73.0
4201,38540.0,Bus,2004,18.0,55.0,73.0
4202,38540.0,Bus,2005,16.0,58.0,74.0
4203,38540.0,Bus,2006,18.0,54.0,72.0
4204,38540.0,Bus,2007,21.0,57.0,78.0
4205,38540.0,Bus,2008,22.0,59.0,81.0
4206,38540.0,Bus,2009,37.0,94.0,131.0
4207,38540.0,Bus,2010,19.0,67.0,86.0
4208,38540.0,Bus,2011,0.0,0.0,0.0
4209,38540.0,Bus,2012,0.0,0.0,0.0
4210,38540.0,Bus,2013,0.0,0.0,0.0
4211,38540.0,Bus,2014,0.0,0.0,0.0
4212,38540.0,Bus,2015,0.0,0.0,0.0
4213,38540.0,Bus,2016,0.0,0.0,0.0
4214,38540.0,Bus,2017,0.0,0.0,0.0
4215,38540.0,Bus,2018,0.0,0.0,0.0
4216,38860.0,Bus,2002,178.0,538.0,716.0
4217,38860.0,Bus,2003,236.0,378.0,614.0
4218,38860.0,Bus,2004,349.0,241.0,590.0
4219,38860.0,Bus,2005,333.0,192.0,525.0
4220,38860.0,Bus,2006,277.0,247.0,524.0
4221,38860.0,Bus,2007,250.0,121.0,371.0
4222,38860.0,Bus,2008,205.0,115.0,320.0
4223,38860.0,Bus,2009,181.0,140.0,321.0
4224,38860.0,Bus,2010,184.0,224.0,408.0
4225,38860.0,Bus,2011,110.0,289.0,399.0
4226,38860.0,Bus,2012,101.0,323.0,424.0
4227,38860.0,Bus,2013,101.0,204.0,305.0
