,CLUSTER_GT_NEW_11,Mode,Year,Unnamed: 0,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11.1,CLUSTER_GT_ORIGINAL.1,CLUSTER_APTA.1,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
18,1,Rail,2003,3622,2,56,53320,0,439419.0696,578140.5156,439419.0696,578140.5156,13095.1778,3648255.898,14.5543,3648255.898,1369775416,1191703.875,775269.75,280744.75,37216.8125,53784.1875,52939.625,54119.75,1263985.69,21.25,12.76,165.99,48.88,119.41,31.72,514417,43064.81,157938.5,197625.63,75636.19,40151.87,16.31,93713.625,118288,80.17,93.41,26.43,38398.5,630534.09,668932.58,12.57,187.43,3.28,0,275964,48.39,2.74,4030,0,0,4998110.581,73684.33688,72527.28626,74144.0575,128387.6663,162054.56,4.4936,19.939391,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,439419.0696,30227.5902,-0.069498677,-4.43151229,-397743840,578140.5156,-57220.8672,-0.34802414,-31.40421293,544191468,13095.1778,-1317.1814,-0.339686043,-30.68805765,41935770.4,1220930,194543,0.276498523,29.8628255,-9769084700,6.312057131,0.67107598,0.302674206,34.20807749,-47.3793932,48.39,-0.24,-0.008947507,-0.892724436,-124,2,2,56,4004,635361.3828,13246117.68,13111884.05,12.5999,5.1027,5.1359,48.63,26.72,26.69,0,2,2,17.63986,5.1027,5.238618,0,0,0,0,0,0,0,0,0,2,1
19,1,Rail,2004,3624,2,56,53320,0,466794.1274,557843.0346,466794.1274,557843.0346,14355.3934,3772302.974,13.8421,3772302.974,1369775416,1237312.5,790446,292586,39537.75,52279.25,51672.5,53776,1269816.25,21.41,13.46,165.15,46.7,121.38,31.93,514535,42696.75,161238,199014.5,74799.25,36786.5,16.88,94761.5,120899,79.33,91.68,29.01,35398.75,630575.33,665974.08,12.01,187.99,3.85,0,273828,42.67,2.66,4030,0,0,5017162.955,69531.4025,68724.425,71522.08,126032.795,160795.67,5.1205,18.409993,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,466794.1274,27375.0578,0.15251251,15.90151197,-397743840,557843.0346,-20297.481,-0.093971398,-9.16761535,544191468,14355.3934,1260.2156,0.037145301,4.386809443,41935770.4,1263284,42354,0.033351458,3.407403778,-9769084700,5.850609248,-0.461447883,-0.178424647,-16.89920139,-47.3793932,42.67,-5.72,-0.129524315,-12.09929171,-124,2,2,56,4004,578140.5156,635361.3828,13246117.68,14.5543,12.5999,5.1027,48.39,48.63,26.72,0,0,2,19.939391,17.63986,5.1027,0,0,0,0,0,0,0,0,0,2,2
20,1,Rail,2005,3626,2,56,53320,0,499249.604,537670.4564,499249.604,537670.4564,15650.0206,4046352.185,13.7363,4046352.185,1369775416,1279282,804130,304136,41949,51032,50628,53464,1275036,21.6,14.2,164.2,44.7,123.2,32.1,514484,42548,163616,200862,73901,33557,17.57,96168,123860,78.2,90.2,31.6,34506,640609.25,675115.25,11.13,188.87,4.67,22361.6,271692,38.17,2.58,4030,0,0,5219794.318,65831.28,65310.12,68968.56,124056.72,159779.4,6.0243,17.719827,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,499249.604,32455.4766,0.246750893,27.02887746,-397743840,537670.4564,-20172.5782,0.179434347,20.54489854,544191468,15650.0206,1294.6272,0.298338027,32.70635731,41935770.4,1353069,89785,0.212429816,22.63922197,-9769084700,5.649790728,-0.20081852,-0.095394526,-9.184013498,-47.3793932,38.17,-4.5,-0.118936205,-11.21355594,-124,2,2,56,4004,557843.0346,578140.5156,635361.3828,13.8421,14.5543,12.5999,42.67,48.39,48.63,0,0,0,18.409993,19.939391,17.63986,0,0,0,0,0,0,0,0,0,2,2
21,1,Rail,2006,3628,2,56,53320,0,543467.458,544532.2526,543467.458,544532.2526,12792.6654,4626872.93,14.9549,4626872.93,1369775416,1335808,823783,316851,43999,48754,48693,53025,1282699,21.6,14.7,163.7,42,125.6,32.4,515109,41522,169680,200875,73248,29784,18.05,96140,125421,78.2,87.7,34.1,31234.09,656209.67,687443.75,9.8,190.2,5.33,22361.6,269556,47.66,2.5,4030,0,0,5783591.163,60942.5,60866.25,66281.25,120175,156776.25,6.6625,18.693625,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,543467.458,44217.854,0.190453375,20.00914162,-397743840,544532.2526,6861.7962,0.252405734,28.38501309,544191468,12792.6654,-2857.3552,0.016287577,7.09940073,41935770.4,1542769,189700,0.391442086,44.00804302,-9769084700,5.926569674,0.276778946,0.137991376,14.7220495,-47.3793932,47.66,9.49,0.236137628,26.63485827,-124,2,2,56,4004,537670.4564,557843.0346,578140.5156,13.7363,13.8421,14.5543,38.17,42.67,48.39,0,0,0,17.719827,18.409993,19.939391,0,0,0,0,0,0,0,0,0,0,2
22,1,Rail,2007,3630,2,56,53320,0,566453.1364,595551.2572,566453.1364,595551.2572,13855.9434,4499075.734,14.6024,4499075.734,1369775416,1334108,819560,324906,47494,50599,50320,53094,1280589,22.4,16.2,161.4,42.1,125.7,32.2,513030,44005,161000,208226,71614,28185,19.66,101850,132582,73.7,89.3,37,32475.92,665587.34,698063.25,9.9,190.1,5.7,22361.6,267420,51.53,2.42,4030,0,0,5443881.639,61224.79,60887.2,64243.74,123238.5,160424.22,6.897,17.668904,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,566453.1364,22985.6784,0.027303585,2.927194354,-397743840,595551.2572,51019.0046,0.978358953,153.1872378,544191468,13855.9434,1063.278,0.037570316,4.274990029,41935770.4,1497587,-45182,0.008891686,1.07968161,-9769084700,5.557812516,-0.368757158,-0.083458283,-7.476879579,-47.3793932,51.53,3.87,0.940269375,156.4491191,-124,2,2,56,4004,544532.2526,537670.4564,557843.0346,14.9549,13.7363,13.8421,47.66,38.17,42.67,0,0,0,18.693625,17.719827,18.409993,0,0,0,0,0,0,0,0,0,0,0
23,1,Rail,2008,3632,2,56,53320,0,616896.5162,682212.6748,616896.5162,682212.6748,16036.3964,5306079,15.1344,5306079,1369775416,1334831,831234,318333,46253,52874,52642,58313,1281106,25.2,14.8,160,42,125.5,32.5,522148,47165,167777,205208,71750,30248,19.9,105242,132528,71.9,89.6,38.5,40722.08,669059.17,709781.25,11.82,188.18,6.66,22361.6,265284,49.34,2.34,4030,0,0,6208112.43,61862.58,61591.14,68226.21,123133.14,155057.76,7.7922,17.707248,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,616896.5162,50443.3798,0.082565929,8.852367932,-397743840,682212.6748,86661.4176,-0.147438617,-10.00934287,544191468,16036.3964,2180.453,0.119312708,13.26738507,41935770.4,1774632,277045,0.133240737,15.53890253,-9769084700,5.603331365,0.045518849,-0.016558415,-1.235381371,-47.3793932,49.34,-2.19,-0.266366467,-23.75218595,-124,2,2,56,4004,595551.2572,544532.2526,537670.4564,14.6024,14.9549,13.7363,51.53,47.66,38.17,0,0,0,17.668904,18.693625,17.719827,0,0,0,0,0,0,0,0,0,0,0
24,1,Rail,2009,3634,2,56,53320,0,575304.326,713619.7056,575304.326,713619.7056,16847.002,6221531.837,18.0693,6221531.837,1369775416,1339996,826423,312605,50526,51711,51473,58722,1285004,25.1,13.6,161.3,42,125.2,32.8,517002,45554,170612,197083,73710,30043,19.53,104568,134478,72.4,88.8,38.8,56757.66,658771.59,715529.25,16.39,183.61,4.83,22361.6,263148,48.99,2.34,4030,0,0,7279192.249,60501.87,60223.41,68704.74,122344.56,157339.26,5.6511,21.141081,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,575304.326,-41592.1902,-0.136056953,-13.15263795,-397743840,713619.7056,31407.0308,0.00730458,0.906983905,544191468,16847.002,810.6056,0.016976125,1.905252709,41935770.4,2086542,311910,0.175455199,19.1918195,-9769084700,6.744420217,1.141088852,0.311512152,34.67464328,-47.3793932,48.99,-0.35,-0.009681981,-0.965038374,-124,2,2,56,4004,682212.6748,595551.2572,544532.2526,15.1344,14.6024,14.9549,49.34,51.53,47.66,0,0,0,17.707248,17.668904,18.693625,0,0,0,0,0,0,0,0,0,0,0
25,1,Rail,2010,3636,2,56,53320,0,650881.1834,987758.5848,650881.1834,987758.5848,21934.5608,6060658.87,16.5985,6060658.87,1369775416,1356454,824803,323737,50894,52932,53907,56915,1304640,0,0,0,41.8,124.6,33.6,531191,49228,174357,205029,72353,30224,19.11,104324,133708,70,92.5,37.5,65610.41,658512.16,724122.59,18.44,181.56,5.72,22361.6,261012,50.35,2.3,4030,0,0,6969757.701,60871.8,61993.05,65452.25,119972.6,153764.2,6.578,19.088275,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,650881.1834,75576.8574,0.045427816,6.50122817,-397743840,987758.5848,274138.8792,0.297087833,35.71379652,544191468,21934.5608,5087.5588,0.663780808,79.49280697,41935770.4,2033173,-53369,-0.068914177,-6.764349162,-9769084700,6.02061484,-0.723805377,-0.148825607,-12.85735809,-47.3793932,50.35,1.36,-0.366231337,-28.13358877,-124,2,2,56,4004,713619.7056,682212.6748,595551.2572,18.0693,15.1344,14.6024,48.99,49.34,51.53,0,0,0,21.141081,17.707248,17.668904,0,0,0,0,0,0,0,0,0,0,0
26,1,Rail,2011,3638,2,56,53320,0,679642.5376,1005971.336,679642.5376,1005971.336,21572.5772,6321008.976,15.5158,6321008.976,1369775416,1356983,840629,306376,49619,52161,52282,56624,1302896,0,0,0,41.2,125.2,33.6,522281,47180,181275,195151,70675,28000,18.6,104761,137131,71.9,88.1,40,62808.5,661302.75,724111.25,17.36,182.64,7.29,22361.6,258876,51.86,2.24,4030,0,0,7079530.053,58420.32,58555.84,63418.88,117332.32,153586.72,8.1648,17.377696,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,679642.5376,28761.3542,0.087316226,8.925060955,-397743840,1005971.336,18212.7512,-0.042529065,-4.052964414,544191468,21572.5772,-361.9836,0.166592621,18.72480913,41935770.4,2126280,93107,-0.091438318,-7.898464241,-9769084700,5.533385889,-0.487228951,-0.231621059,-20.8919231,-47.3793932,51.86,1.51,-0.208985518,-17.78086089,-124,2,2,56,4004,987758.5848,713619.7056,682212.6748,16.5985,18.0693,15.1344,50.35,48.99,49.34,0,0,0,19.088275,21.141081,17.707248,0,0,0,0,0,0,0,0,0,0,0
27,1,Rail,2012,3640,2,56,53320,0,696191.7984,1119408.479,696191.7984,1119408.479,23836.9954,7040768.551,16.8291,7040768.551,1369775416,1355984,837664,317056,46914,54078,53956,59040,1302711,0,0,0,40.8,124.7,34.5,527170,48640,175689,203889,70938,28014,19.13,106701,139864,70.9,86.4,42.7,58926.09,654526.33,713452.42,16.98,183.02,7.56,22361.6,259367,51.99,2.18,4030,0,0,7674437.72,58945.02,58812.04,64353.6,116304.09,152451.76,8.2404,18.343719,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,696191.7984,16549.2608,0.094292051,9.751319797,-397743840,1119408.479,113437.143,0.127597916,13.37555462,544191468,23836.9954,2264.4182,0.125089724,13.09532868,41935770.4,2367173,240893,0.252044538,26.91294398,-9769084700,5.845585924,0.312200035,0.103450509,10.62582375,-47.3793932,51.99,0.13,0.00263238,0.263584753,-124,2,2,56,4004,1005971.336,987758.5848,713619.7056,15.5158,16.5985,18.0693,51.86,50.35,48.99,0,0,0,17.377696,19.088275,21.141081,0,0,0,0,0,0,0,0,0,0,0
28,1,Rail,2013,3642,2,56,53320,0,947033.1834,1643592.515,947033.1834,1643592.515,36811.582,6979039.442,14.4178,6979039.442,1369775416,1355710,836599,312990,50767,55171,55265,55883,1301783,27.2,16.9,156,40.4,124.5,35.1,521722,54258,171033,196411,73072,26948,21.26,107779,142923,70.2,85.9,43.9,54741.58,649504.33,704245.92,16.39,183.61,7.34,22361.6,261753,48.52,2.16,4030,0,0,7537362.597,59584.68,59686.2,60353.64,116401.32,154356.84,7.9272,15.571224,0,0,0,2018,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,947033.1834,250841.385,0.110776943,21.66817803,-397743840,1643592.515,524184.036,0.268646729,35.98995921,544191468,36811.582,12974.5866,0.340796043,47.03478238,41935770.4,2349853,-17320,-0.125069031,-11.75639623,-9769084700,4.849104909,-0.996481015,-0.254279285,-18.43169122,-47.3793932,48.52,-3.47,-0.072755539,-7.01718908,-124,2,2,56,4004,1119408.479,1005971.336,987758.5848,16.8291,15.5158,16.5985,51.99,51.86,50.35,0,0,0,18.343719,17.377696,19.088275,0,0,0,0,0,0,0,0,0,0,0
29,1,Rail,2014,7898,3,79,99380,1,1547964.083,1992002.094,1547964.083,1992002.094,53870.8382,7864663.5,15.3584,7864663.5,2271378903,2356543,1252431,744829,71721,79933,75666,89205,2272585,45.4,26.2,228.5,62.2,184.1,53.7,914356,82463,326412,341432,116502,47547,27.66,157612,214780,106.9,127.9,65.2,74524.42,1100465.75,1174990.17,19.51,280.49,10.8,52377.6,526592,55.17,3.18,6043,2,1,8336543.31,84728.98,80205.96,94557.3,167068.72,227666.8,11.448,16.279904,0,0,0,4035,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,1547964.083,23319.2164,-0.128644382,-11.4919015,-596615760,1992002.094,267336.324,-0.004601009,1.89476814,816287202,53870.8382,6895.0372,0.024709647,5.3536354,62903655.6,2655245,305392,-0.005508051,1.36338151,-14653627050,5.087810375,0.238705466,0.085752065,8.903626999,-71.0690898,55.17,-1.33,-0.029352212,-2.892561983,-186,3,3,79,6018,1643592.515,1119408.479,1005971.336,14.4178,16.8291,15.5158,48.52,51.99,51.86,0,0,0,15.571224,18.343719,17.377696,0,0,0,0,0,0,0,0,0,1,1
30,1,Rail,2015,7901,3,79,99380,0,1867107.56,2044056.962,1867107.56,2044056.962,66594.2919,10484047.17,16.7723,10484047.17,2271378903,2357760,1242148,747055,66101,83791,81360,88803,2276380,43.7,24.8,231.6,61.7,183.1,55.2,917649,89035,318698,340292,120494,49130,30.16,163553,215367,103.2,131.7,65.1,66130.17,1111314.74,1177444.91,17.66,282.34,8.08,52377.6,529856,55.25,3.18,6043,2,3,11113090,88818.46,86241.6,94131.18,173366.18,228289.02,8.5648,17.778638,0,0,0,4035,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,1867107.56,319143.4767,0.30726782,48.99909434,-596615760,2044056.962,52054.868,0.56160576,111.1161616,816287202,66594.2919,12723.4537,0.575454869,115.0601926,62903655.6,3546718,891473,-0.486613371,inf,-14653627050,5.727559465,0.63974909,-0.262117778,inf,-71.0690898,55.25,0.08,-0.013837947,-1.364581667,-186,3,3,79,6018,1992002.094,9927016.316,9414514.699,15.3584,16.4288,18.8667,55.17,60.53,63.94,2,1,1,16.279904,17.582224,20.422071,0,36,36,0,0,0,0,0,0,1,1
31,1,Rail,2016,8782,4,103,116520,1,2096225.068,1914737.064,2096225.068,1914737.064,67986.8917,11200738.51,21.5587,11200738.51,4311616512,4519215,2706461,1342037,81663,116241,111912,123523,4391833,57,31.7,311.4,84.8,244,71.2,1769099,147868,599517,654995,252129,114590,34.59,224479,300524,128.5,176.3,95.2,108937.67,2172384.67,2281322.34,21.25,378.75,9.37,92505.6,850480,60.93,4.2,8057,4,7,11760775.43,122053.05,117507.6,129699.15,235702.95,315550.2,9.8385,22.636635,56,0,0,6049,0,1,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,2096225.068,-101620.4916,-0.052270084,-4.628778005,-795487680,1914737.064,-158372.8982,-0.008299711,0.044405842,1088382936,67986.8917,-3642.4002,-0.003563923,0.483029393,83871540.8,3777806,-58531,0.332361063,42.2482235,-19538169400,7.2409163,0.593898079,0.356194914,41.48271971,-94.7587864,60.93,-0.09,-0.006236353,-0.622263883,-248,4,4,103,8034,2044056.962,1992002.094,9927016.316,16.7723,15.3584,16.4288,55.25,55.17,60.53,2,2,1,17.778638,16.279904,17.582224,0,0,36,0,0,0,0,0,0,2,2
32,1,Rail,2017,8786,4,103,116520,1,2287947.009,1946937.671,2287947.009,1946937.671,78545.9589,10818569.81,20.4216,10818569.81,4311616512,4546828,2726521,1337338,83962,119796,115841,128598,4416889,53.9,33.4,312.8,84.3,243.1,72.6,1782967,145031,590852,675231,256831,115022,33.49,231090,309408,124.8,175.7,99.5,103385.5,2208927.41,2312312.92,19.46,380.54,10.53,92505.6,848014,60.7,4.08,8057,4,11,11034941.2,122191.92,118157.82,131169.96,235711.8,315596.16,10.7406,20.830032,93,0,0,6049,0,2,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,2287947.009,191721.9412,0.56999289,76.48536903,-795487680,1946937.671,32200.6077,1.238979163,221.4927279,1088382936,78545.9589,10559.0672,1.223125999,215.3625371,83871540.8,3646464,-131342,0.096877076,27.7395077,-19538169400,6.66863996,-0.57227634,-0.589065961,-51.38824565,-94.7587864,60.7,-0.23,0.016862272,1.715330328,-248,4,4,103,8034,1914737.064,15588419.96,15617558.09,21.5587,21.7667,20.3383,60.93,69.59,68.66,4,3,3,22.636635,22.773038,21.359402,56,57,57,0,0,0,0,3,0,2,2
33,1,Rail,2018,8790,4,103,116520,1,2015824.422,1704590.478,2015824.422,1704590.478,82393.4625,10985831.13,27.1849,10985831.13,4311616512,4568069.25,2738498.5,1339832.25,85591.5,123125,119224.75,133189,4436771.25,51.61,34.46,314.06,83.73,242.13,74.15,1798078.75,141075.5,586906,690310,261407.5,118379.75,31.77,237073.25,318165.5,120.58,175.48,103.96,96002.28,2228953.46,2324955.73,17.69,382.31,11.89,0,845860.5,54.83,4,8057,4,15,10985831.13,123125,119224.75,133189,237073.25,318165.5,11.89,27.1849,93,0,3,6049,0,3,351,154,286,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,2015824.422,-272122.5868,-0.614687526,-54.99885885,-795487680,1704590.478,-242347.193,0.163332043,35.89019682,1088382936,82393.4625,3847.5036,0.162482719,35.4123372,83871540.8,3605729.5,-40734.5,0.008021278,16.60434352,-19538169400,8.391343836,1.722703876,0.543498294,86.18742131,-94.7587864,54.83,0.03,-0.00357579,-0.353735472,-248,4,4,103,8034,1946937.671,1914737.064,15588419.96,20.4216,21.5587,21.7667,60.7,60.93,69.59,4,4,3,20.830032,22.636635,22.773038,93,56,57,0,0,0,0,0,3,3,2
34,2,Bus,2002,61542,54,755,816300,3,100434223.6,56849453.48,100434223.6,56849453.48,3678988.424,280677252.2,77.8766,274312980.2,7474160903,9591848.063,5637569.625,2711292.375,85329.70313,683514.7032,678958.5626,807519.9688,10199644.71,369.43,196.25,2133.05,724.76,1710.96,264.29,3957420.42,249960.9294,1169558.28,1689777.04,587126.37,265116.14,156.04,1178174.094,1494244.203,1114.89,1234.71,350.38,313352.66,5316375.18,5629727.83,144.8,2555.2,38.16,0,3883326,696.12,37.8,54389,0,0,392948153.1,956920.5844,950541.9876,1130527.956,1649443.731,2091941.884,53.424,109.02724,0,0,0,24189,0,0,0,0,0,100434223.6,0,0,0,93962754,56849453.48,0,0,0,-58456066.5,3678988.424,0,0,0,-1642686.75,74191534,0,0,0,-129722850,35.05555105,0,0,0,-548.6407128,696.12,0,0,0,-594,0,0,0,0,-5369541840,0,0,0,0,7346584818,0,0,0,0,566132900.4,0,0,0,0,-1.31883E+11,0,0,0,0,-639.6218082,0,0,0,0,-1674,54,54,755,54054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14
35,2,Bus,2003,61681,56,786,827480,2,113325371.7,65989293.84,113325371.7,65989293.84,4386116.795,291006332.7,89.2649,285540188.7,7533379088,10047414.63,5867019.188,2836772.625,97401.25,703523.3125,695666.125,827137.5,10447807.27,392.38,213.49,2193.56,728.14,1789.66,282.23,4030013.35,249569.9926,1213544.29,1684844.89,610526.71,273564.15,159.13,1259499.5,1619045.938,1120.62,1279.53,399.9,333365.39,5382211.33,5715576.75,155.47,2644.53,46.29,0,3852082,688.55,38.36,56404,0,0,398678675.8,963826.9382,953062.5914,1133178.375,1725514.315,2218092.934,63.4173,122.292913,0,0,0,24189,0,0,0,0,0,113325371.7,8058169.314,2.608026056,446.2622047,97442856,65989293.84,8088625.049,7.139922944,3318.554009,-60621106,4386116.795,609231.6461,7.840015807,3312.87113,-1703527,76386349,2032422,2.469038998,625.0483742,-134527400,34.12282899,-0.97875545,-0.723847469,421.7159921,-568.9607392,688.55,-18.31,-0.697972746,-41.29878702,-616,0,0,0,0,-5568413760,0,0,0,0,7618680552,0,0,0,0,587100785.6,0,0,0,0,-1.36767E+11,0,0,0,0,-663.3115048,0,0,0,0,-1736,56,56,786,56057,56849453.48,107015140.7,106519785.3,77.8766,114.9568,109.163,696.12,379.08,379.98,0,27,27,109.02724,114.9568,111.34626,0,520,516,0,4,12,0,17,0,24,22
