,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
33,"Albany, GA Metro Area-Bus",2018,0,34,13.51426627,13.39854558,0.457105576,12.28144646,1.311031877,10.00988378,8.76,6.821597564,7.1,1,0,1,0,-2.287327464,-0.157142521,13.67140879,0,739896,865798.6302,659043,0.579495632,215656.43,2.71,22244.25,916.4495246,1.00675188,0.903758568,0.999743356,1.044323971,0.996699978,-1.01,0.999400998,1.6,1,0,0,0,1.075089222,1.032343405,0.999591038,1.013313861,1.012025714,0.992585811,0.995739433,0.9994358,0.976320005,1,1,1,723013,1.023350894,1.097204267,16883,76703.42135,628324,0,1,0.932689571,69730.47463,54290.4837,23384.7026,-295.6850039,9626.094852,8694.747256,-5360.555183,-3080.445471,-407.923808,-17120.94432,0,0,0,70279.94868,-53396.94868,0,16883,3
34,"Albany-Schenectady-Troy, NY Metro Area-Bus",2002,0,23,16.26910497,15.651296,0.75250995,13.96261325,1.089907848,10.66447802,8.42,7.979504739,2.7,0,0,0,0,-2.57956458,0.111687279,16.15741769,3.55E-15,11630074,10401052.89,6270056,1.122320254,1158471.92,1.974,42806.90313,2919.484304,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,11630074,11630074,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11630074,11630074,2
35,"Albany-Schenectady-Troy, NY Metro Area-Bus",2003,0,23,16.26056497,15.61403079,0.714645845,13.98676386,1.177669896,10.6198321,8.58,7.97948084,2.7,0,0,0,0,-2.57956458,0.067162646,16.19340232,0,11531176,10782146.58,6040701,1.043462852,1186790.33,2.2468,40937.74063,2919.414507,0.997619033,0.949682919,1.001729663,1.080522448,0.995813586,0.16,0.999997005,0,0,0,0,0,0.970419853,1.025069437,1.003138262,1.021079319,1.016233579,1.001179596,0.999975042,1,1,1,1,1,11630074,0.991496357,1.036639915,-98898,381093.6942,11630074,0,1,0.956452039,431418.6199,-344019.2938,291559.4025,36498.22441,245154.0362,188797.7205,13718.7878,-290.2577113,0,0,0,0,0,426124.9234,-525022.9234,0,-98898,2
36,"Albany-Schenectady-Troy, NY Metro Area-Bus",2004,0,23,16.24592512,15.70569852,0.7316911,14.01433033,1.271696871,10.56554356,8.73,7.979429236,2.7,0,0,0,0,-2.57956458,-0.05675056,16.30267568,3.55E-15,11363591,12027131.28,6620612,1.078592746,1219961.08,2.5669,38774.4875,2919.263807,1.005870856,1.023851332,1.001970897,1.079841538,0.994888004,0.15,0.999993533,0,0,0,0,0,1.076657478,0.988915541,1.003582932,1.022600956,1.019774163,1.00110583,0.999946113,1,1,1,1,1,11531176,0.98546679,1.115467239,-167585,1244984.7,11630074,0,1,0.883456516,1298214.536,883950.872,-127816.8479,41315.41843,260615.6006,228019.3536,12751.52525,-621.3860486,0,0,0,0,0,1331473.059,-1499058.059,0,-167585,2
37,"Albany-Schenectady-Troy, NY Metro Area-Bus",2005,0,23,16.33082702,15.82877464,0.685007406,14.04050473,1.394138515,10.51436175,8.92,7.979682263,2.7,0,0,0,0,-2.57956458,-0.154168979,16.484996,0,12370522,14432539.94,7487717,0.983786527,1252314.42,3.0315,36839.82,2920.002805,1.007836399,0.936197537,1.001867688,1.096282099,0.995155781,0.19,1.00003171,0,0,0,0,0,1.104252494,1.030998469,1.003401691,1.029530879,1.018632088,1.001400925,1.000264267,1,1,1,1,1,11363591,1.088610282,1.199998536,1006931,2405408.654,11630074,0,1,0.907176347,2141818.87,1184682.705,352253.9203,38655.42119,335576.8308,211727.43,15919.53882,3003.024276,0,0,0,0,0,2272701.569,-1265770.569,0,1006931,2
38,"Albany-Schenectady-Troy, NY Metro Area-Bus",2006,0,23,16.35994727,15.72950064,0.651594774,14.06941795,1.470175845,10.44271111,8.93,7.979141103,3.3,0,0,0,0,-2.57956458,-0.113873115,16.47382039,-3.55E-15,12736051,14272145.31,6780087,0.91859812,1289051.42,3.35,34292.5,2918.422503,0.993728258,0.951222962,1.002059272,1.054540728,0.993185451,0.01,0.999932183,0.6,0,0,0,0,0.923125518,1.022089863,1.003758303,1.018237679,1.026180324,1.000073684,0.999435034,0.999788388,1,1,1,1,12370522,1.029548389,0.988886598,365529,-160394.6231,11630074,0,1,1.041118758,-90443.46202,-950977.4673,273263.1339,46492.16405,225609.6042,323864.2756,911.5096767,-6988.928162,-2617.753982,0,0,0,0,-137478.5881,503007.5881,0,365529,2
39,"Albany-Schenectady-Troy, NY Metro Area-Bus",2007,0,23,16.39426275,15.76349755,0.659279878,14.06844331,1.495283286,10.44560339,9.64,7.979772471,3.7,0,0,0,0,-2.57956458,-0.112472915,16.50673567,0,13180680,14749733.93,7014552,0.933399549,1287795.67,3.4606,34391.83,2920.266315,1.002161347,1.0117943,0.999930726,1.017077849,1.000276966,0.71,1.000079127,0.4,0,0,0,0,1.027771662,0.994987111,0.999873556,1.005985648,0.998957335,1.00524508,1.000659546,0.99985892,1,1,1,1,12736051,1.034911057,1.033462987,444629,477588.6149,11630074,0,1,1.001401182,424605.4054,353701.309,-63844.41121,-1610.393692,76233.52199,-13279.43913,66801.60071,8400.017409,-1796.799639,0,0,0,0,426186.3107,18442.68927,0,444629,2
40,"Albany-Schenectady-Troy, NY Metro Area-Bus",2008,0,23,16.52666573,15.8314541,0.613736942,14.07086493,1.593206899,10.46501779,8.86,7.980080445,3.6,0,0,0,0,-2.57956458,-0.075804637,16.60247037,3.55E-15,15046646,16231596.62,7507807,0.847321851,1290918,3.9195,35066.07,2921.166128,1.004311007,0.930920179,1.000172131,1.065488335,1.001858619,-0.78,1.000038594,-0.1,0,0,0,0,1.056282874,1.030229659,1.000314235,1.023548522,0.99302193,0.994269342,1.000321665,1.000035273,1,1,1,1,13180680,1.141568265,1.10046708,1865966,1481862.694,11630074,0,1,1.037348852,1292016.375,741846.5469,398447.4577,4141.8283,310385.5354,-91975.71058,-75533.96778,4239.762498,464.9229484,0,0,0,0,1324224.428,541741.5716,0,1865966,2
41,"Albany-Schenectady-Troy, NY Metro Area-Bus",2009,0,23,16.44669692,15.77478585,0.726847114,14.06485121,1.346279333,10.43734617,9.16,7.977156144,4.5,0,0,0,0,-2.57956458,0.014505426,16.4321915,0,13890238,13690208.43,7094183,1.068548419,1283178.08,2.8431,34109.01,2912.633318,0.996420528,1.184297481,0.999572612,0.845012241,0.997355798,0.3,0.99963355,0.9,0,0,0,0,0.955366285,0.928703478,0.999220073,0.942996801,1.010030782,1.002212884,0.996950851,0.999682598,1,1,1,1,15046646,0.923145131,0.843429562,-1156408,-2541388.186,11630074,0,1,1.094513599,-2480232.671,-671587.7125,-1072773.526,-11735.28046,-857706.9533,150929.6234,33296.47781,-45879.47154,-4775.829223,0,0,0,0,-2355859.949,1199451.949,0,-1156408,2
42,"Albany-Schenectady-Troy, NY Metro Area-Bus",2010,0,23,16.42255254,15.77884067,0.817536777,14.07520254,1.456053606,10.44242384,10.63,7.987830947,3.8,0,0,0,0,-2.57956458,-0.001431208,16.42398374,0,13558883,13578302.48,7123007,1.264913972,1296529.67,3.289,34282.65,2943.902379,1.000257044,1.124771304,1.000735971,1.081539002,1.000486491,1.47,1.001338172,-0.7,0,0,0,0,1.003272512,0.942419851,1.001343904,1.02643571,0.998170223,1.01089002,1.011209918,1.000246938,1,1,1,1,13890238,0.976144757,0.99182584,-331355,-111905.9525,11630074,0,1,0.984189682,-83493.2004,45455.96542,-799801.9777,18667.14337,367198.2978,-25416.04351,151264.967,155708.4256,3430.02157,0,0,0,0,-113541.0262,-217813.9738,0,-331355,2
43,"Albany-Schenectady-Troy, NY Metro Area-Bus",2011,0,23,16.46706145,15.83724777,0.75146897,14.06915777,1.622472591,10.43926605,9.78,7.975159598,3.4,0,0,0,0,-2.57956458,-0.067743984,16.53480543,0,14176006,15169620.94,7551431,1.120112111,1288716.08,4.0656,34174.56,2906.821917,1.003701609,0.919186746,0.999570538,1.114294546,0.999697599,-0.85,0.998413668,-0.4,0,0,0,0,1.048186523,1.044150369,0.999216047,1.040349013,1.001139626,0.993756661,0.986854646,1.0001411,1,1,1,1,13558883,1.045514295,1.117195685,617123,1591318.461,11630074,0,1,0.935838111,1542919.334,653355.4259,598629.6884,-10629.5258,547087.5516,15452.05639,-84652.70357,-178236.314,1913.154527,0,0,0,0,1589042.581,-971919.5812,0,617123,2
44,"Albany-Schenectady-Troy, NY Metro Area-Bus",2012,0,23,16.53767673,15.82383385,0.729385749,14.07529155,1.631062409,10.42562456,10.13,7.979373463,3.6,0,0,0,0,-2.57956458,-0.015427863,16.55310459,0,15213240,15449767.66,7450813,1.073806379,1296645.08,4.1093,33711.52,2919.100939,0.999153014,0.970613263,1.000435974,1.005294276,0.998693252,0.35,1.000528374,0.2,0,0,0,0,0.989249923,1.014545582,1.000796126,1.002043806,1.004932438,1.002582173,1.004410178,0.999929458,1,1,1,1,14176006,1.073168282,1.018467615,1037234,280146.7195,11630074,0,1,1.05370879,262109.8715,-152393.1542,206198.2643,11285.87991,28973.00076,69922.2676,36604.90634,62518.71617,-1000.009379,0,0,0,0,261797.0212,775436.9788,0,1037234,2
45,"Albany-Schenectady-Troy, NY Metro Area-Bus",2013,0,23,16.59139248,15.82200728,0.7236746,14.08173404,1.597770108,10.39918939,10.05,7.990358206,4.1,0,0,0,0,-2.57956458,0.022862142,16.56853033,0,16052777,15689939.53,7437216,1.061996319,1305025.67,3.942,32832,2951.354321,0.999884569,0.99216992,1.000457716,0.979588579,0.997464404,-0.08,1.001376642,0.5,0,0,0,0,0.998529324,1.003741656,1.00083621,0.992117957,1.009580437,0.999410723,1.011537265,0.999823653,1,1,1,1,15213240,1.055184629,1.015545339,839537,240171.8683,11630074,0,1,1.039032514,236980.0761,-22373.7435,56922.70887,12721.46584,-119911.4139,145749.4884,-8964.807535,175519.1818,-2682.803922,0,0,0,0,236494.9657,603042.0343,0,839537,2
46,"Albany-Schenectady-Troy, NY Metro Area-Bus",2014,0,23,16.62543035,15.8582002,0.687782667,14.08128617,1.558649754,10.42000196,9.33,7.981214259,3.7,0,0,0,0,-2.57956458,0.035843207,16.58958714,-3.55E-15,16608585,16023822.49,7711321,0.989299699,1304441.33,3.7524,33522.5,2924.481199,1.002287505,0.950403215,0.999968196,0.975515655,1.002001365,-0.72,0.998855627,-0.4,0,0,0,0,1.029591848,1.023748302,0.999941895,0.990744553,0.99252127,0.994708994,0.990496546,1.0001411,1,1,1,1,16052777,1.034623791,1.021280067,555808,333882.962,11630074,0,1,1.013065685,351467.6498,475031.3318,381226.2028,-932.7419948,-148575.6252,-120054.3828,-84935.34564,-152556.8315,2265.04226,0,0,0,0,341604.1676,214203.8324,0,555808,2
47,"Albany-Schenectady-Troy, NY Metro Area-Bus",2015,0,23,16.62446984,15.87540759,0.707101459,14.08683672,1.309143302,10.42555159,9.57,7.986265631,4.1,0,0,0,0,-2.57956458,0.087335474,16.53713437,0,16592640,15204991.22,7845161,1.028104187,1311701.83,2.703,33709.06,2939.29628,1.001085079,1.028088512,1.000394179,0.839921412,1.000532593,0.24,1.000632908,0.4,0,0,0,0,1.013961431,0.987446386,1.000720398,0.942418943,0.998000322,1.001769916,1.005289017,0.99985892,1,1,1,1,16608585,0.999039954,0.94889913,-15945,-818831.2746,11630074,0,1,1.052841045,-839309.3024,231879.6096,-208497.7617,11964.7966,-956339.8799,-33211.81531,29395.79311,87843.09117,-2343.135994,0,0,0,0,-848713.1476,832768.1476,0,-15945,2
48,"Albany-Schenectady-Troy, NY Metro Area-Bus",2016,0,23,16.61979754,15.8924511,0.758564749,14.08876562,1.231247446,10.43464067,10.03,7.987974104,4.3,0,0,0,0,-2.57956458,0.119023834,16.50077371,-3.55E-15,16515295,14662058.16,7980016,1.135209459,1314234.42,2.4255,34016.85,2944.32399,1.001073579,1.072780631,1.00013693,0.940498603,1.000871808,0.46,1.000213926,0.2,0,0,0,0,1.01382754,0.966906745,1.000250291,0.981655231,0.996727052,1.00339509,1.001785728,0.999929458,1,1,1,1,16592640,0.995338596,0.964292445,-77345,-542933.0616,11630074,0,1,1.032195781,-589418.1394,229435.3932,-549104.4691,4152.989584,-304388.1524,-54306.85546,56333.50506,29629.93432,-1170.484523,0,0,0,0,-592482.6069,515137.6069,0,-77345,2
49,"Albany-Schenectady-Troy, NY Metro Area-Bus",2017,0,23,16.61013923,15.92146854,0.762939819,14.09213055,1.306384978,10.4848749,10.66,7.984662737,4.3,0,0,1,0,-2.57956458,0.082095551,16.52804368,0,16356553,15067393.76,8214968,1.144571614,1318664.17,2.6928,35769.36,2934.587074,1.001825863,1.005767562,1.000238837,1.061025533,1.004814179,0.63,0.999585456,0,0,0,1,0,1.023656285,0.997143113,1.000436667,1.018019928,0.982044303,1.004652712,0.996547957,1,1,1,1.00540357,1,16515295,0.990388183,1.027645205,-158742,405335.6071,11630074,0,1,0.96374525,460851.6408,390690.5269,-47182.32534,7211.685814,297604.4196,-296543.6328,76840.91244,-57011.50375,0,0,0,89241.55783,0,456568.72,-615310.72,0,-158742,2
50,"Albany-Schenectady-Troy, NY Metro Area-Bus",2018,0,23,16.54955685,15.94249685,0.817856394,14.09591304,1.366091654,10.52463511,11.23,7.987310032,4.35,1,0,1,0,-2.57956458,0.057157702,16.49239915,3.55E-15,15395053,14539782.58,8389544,1.265637994,1323661.45,2.92,37220.25,2942.368734,1.001320752,1.07198022,1.000268411,1.045703737,1.00379215,0.57,1.000331547,0.05,1,0,0,0,1.017087926,0.964725744,1.000490868,1.014292903,0.985761331,1.004208666,1.002768359,0.999982364,0.976320005,1,1,1,16356553,0.941216221,0.964983248,-961500,-527611.1865,11630074,0,1,0.97537053,-562041.1853,279499.5646,-576965.2444,8028.906215,233782.6208,-232895.5422,68839.26112,45280.80906,-288.4652262,-387323.0953,0,0,0,-572753.3554,-388746.6446,0,-961500,2
51,"Albuquerque, NM Metro Area-Bus",2002,0,22,15.7839676,12.03021217,0.39614493,13.87117664,1.046616994,10.32117444,5.87,8.165752537,4.1,0,0,0,0,-2.920773149,2.375525839,13.40844177,0,7159620,665597.4009,167746,0.48608468,1057243.594,1.848,30367.90313,3517.368042,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,7159620,7159620,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7159620,7159620,2
52,"Albuquerque, NM Metro Area-Bus",2003,0,22,15.70565683,15.13694821,0.467490285,13.89971272,1.116779593,10.32240118,5.84,8.165763271,4.1,0,0,0,0,-2.920773149,-0.17911117,15.884768,-1.78E-15,6620336,7918939.688,3748806,0.595983698,1087847.795,2.055,30405.18063,3517.40581,1.258244493,1.180099124,1.002057221,1.067037512,1.000118856,-0.03,1.000001315,0,0,0,0,0,12.2221986,0.954416957,1.003709189,1.016816835,0.999557629,0.999778981,1.00001121,1,1,1,1,1,7159620,0.924677008,11.8974919,-539284,7253342.287,7159620,0,1,0.077720439,80162609.42,80346677.51,-326357.2641,26556.38633,120402.1507,-3167.205113,-1582.415349,80.25875792,0,0,0,0,0,78021900.97,-78561184.97,0,-539284,2
53,"Albuquerque, NM Metro Area-Bus",2004,0,22,15.70328087,15.19026458,0.453293714,13.93207745,1.218082789,10.31483657,5.81,8.165764397,4.1,0,0,0,0,-2.920773149,-0.264516823,15.96779769,-1.78E-15,6604625,8604514.6,3954103,0.573486274,1123631.67,2.3807,30176.0375,3517.40977,1.003522267,0.969632373,1.002328446,1.090710107,0.999267166,-0.03,1.000000138,0,0,0,0,0,1.043895812,1.009326744,1.004207892,1.024371064,1.002732186,0.999778981,1.000001175,1,1,1,1,1,6620336,0.997626858,1.086574079,-15711,685574.9117,7159620,0,1,0.918139763,558186.0438,290605.0271,61746.1767,27857.65983,161344.6348,18087.98729,-1463.22309,7.781242278,0,0,0,0,0,573149.4932,-588860.4932,0,-15711,2
54,"Albuquerque, NM Metro Area-Bus",2005,0,22,15.86435306,15.38050054,0.407380918,13.96319063,1.354984276,10.30710028,5.76,8.165720148,4.1,0,0,0,0,-2.920773149,-0.325703599,16.19005666,-1.78E-15,7758914,10746133.45,4782626,0.50287647,1159141,2.8767,29943.48,3517.254088,1.012523544,0.898712922,1.002233205,1.112390955,0.999249985,-0.05,0.999994581,0,0,0,0,0,1.165654458,1.030478862,1.004044844,1.033075434,1.002794278,0.999631661,0.999953793,1,1,1,1,1,6604625,1.174769801,1.24889479,1154289,2141618.85,7159620,0,1,0.940647533,1556269.785,1094085.575,201301.4519,26714.67981,218450.8386,18455.161,-2432.738511,-305.1823137,0,0,0,0,0,1643856.749,-489567.7493,0,1154289,2
55,"Albuquerque, NM Metro Area-Bus",2006,0,22,16.0207485,15.34911483,0.393505765,13.99938882,1.423108334,10.29315351,5.8,8.165856962,3.6,0,0,0,0,-2.920773149,-0.179625715,16.20037421,0,9072409,10857581.19,4634851,0.482167829,1201868.5,3.15,29528.75,3517.735467,0.997959383,0.965940592,1.002592401,1.050276641,0.998646877,0.04,1.000016755,-0.5,0,0,0,0,0.975028041,1.009114622,1.004707469,1.016324264,1.005043099,1.000294769,1.000142883,1.000176378,1,1,1,1,7758914,1.169288511,1.010370962,1313495,111447.7374,7159620,0,1,1.157286319,84040.86985,-193755.2832,70719.56942,36524.85033,126658.5601,39128.97122,2287.084379,1108.61776,1368.499828,0,0,0,0,80467.39922,1233027.601,0,1313495,2
56,"Albuquerque, NM Metro Area-Bus",2007,0,22,16.09703543,15.40499328,0.382132281,14.01601401,1.456566414,10.29638839,5.5,8.165637367,4.3,0,0,0,0,-2.920773149,-0.162056509,16.25909194,0,9791599,11514202.77,4901212,0.465405918,1222016.83,3.2912,29624.43,3516.962856,1.0036405,0.971097033,1.001187565,1.023510564,1.000314275,-0.3,0.999973108,0.7,0,0,0,0,1.04605306,1.007465153,1.002159313,1.007984381,0.998833898,0.997792002,0.999770706,0.999753123,1,1,1,1,9072409,1.07927222,1.060475862,719190,656621.5837,7159620,0,1,1.017724453,542635.6342,417812.1936,67726.91825,19590.17032,72437.57232,-10579.35217,-20031.85791,-2080.244661,-2239.765518,0,0,0,0,548661.7565,170528.2435,0,719190,2
57,"Albuquerque, NM Metro Area-Bus",2008,0,22,16.20812857,15.43327253,0.329149089,14.02265636,1.554411342,10.29607139,6.27,8.165778962,4.1,0,0,0,0,-2.920773149,-0.138521353,16.34664992,-3.55E-15,10942102,12567816.27,5041793,0.389785042,1230160.92,3.7323,29615.04,3517.461019,1.001835719,0.861348557,1.000473912,1.067175054,0.999969212,0.77,1.00001734,-0.2,0,0,0,0,1.023047598,1.035254334,1.000862163,1.023529379,1.000114347,1.005689584,1.000147877,1.000070547,1,1,1,1,9791599,1.117498991,1.091505554,1150503,1053613.501,7159620,0,1,1.023814293,868669.8435,225672.839,345196.305,8441.956727,230390.2462,1119.642164,55710.12858,1447.954243,690.7715481,0,0,0,0,895985.6888,254517.3112,0,1150503,2
58,"Albuquerque, NM Metro Area-Bus",2009,0,22,16.18005923,15.45339909,0.386832118,14.0217059,1.296342301,10.29373783,5.31,8.166654695,4.8,0,0,0,0,-2.920773149,-0.078059145,16.25811838,0,10639235,11502998.43,5144295,0.472309297,1228992.25,2.6559,29546.01,3520.543598,1.001304102,1.175248941,0.999932219,0.833976352,0.999773355,-0.96,1.000107244,0.7,0,0,0,0,1.016349191,0.962982076,0.999876692,0.940502837,1.000842037,0.992951553,1.000914934,0.999753123,1,1,1,1,10942102,0.972320949,0.915274236,-302867,-1064817.841,7159620,0,1,1.06232745,-939133.8742,178894.5105,-405053.8981,-1349.243923,-651024.0236,9213.657915,-77124.82379,10011.29576,-2701.348976,0,0,0,0,-927077.9565,624210.9565,0,-302867,2
59,"Albuquerque, NM Metro Area-Bus",2010,0,22,16.26022366,15.44531506,0.296542476,14.06446538,1.412205743,10.30144622,4.78,8.165848645,4.4,0,0,0,0,-2.920773149,-0.076125104,16.33634877,-3.55E-15,11527241,12439017.78,5102876,0.345199697,1282683.08,3.105,29774.65,3517.706203,0.999476877,0.766592176,1.003049521,1.089377198,1.000748843,-0.53,0.9999013,-0.4,0,0,0,0,0.993507458,1.060820663,1.005563116,1.027922386,0.997223542,0.996102506,0.999158608,1.0001411,1,1,1,1,10639235,1.083465212,1.08137177,888006,936019.3454,7159620,0,1,1.001935912,855813.4454,-69075.68093,647085.3252,59187.3037,297072.8214,-29539.3936,-41466.35118,-8951.772145,1501.193026,0,0,0,0,865733.386,22272.61401,0,888006,2
60,"Albuquerque, NM Metro Area-Bus",2011,0,22,16.33106328,15.48573496,0.310953061,14.06905702,1.57492928,10.23695098,6.85,8.170217474,4.7,0,0,0,0,-2.920773149,-0.110675117,16.4417384,0,12373445,13821533.43,5313359,0.364725161,1288586.25,3.8304,27914.88,3533.112459,1.002616969,1.04859535,1.000326471,1.115226509,0.993739205,2.07,1.000535012,0.3,0,0,0,0,1.033104509,0.990620793,1.000595906,1.039435599,1.02353531,1.015368934,1.004572732,0.999894188,1,1,1,1,11527241,1.073409066,1.111143474,846204,1382515.649,7159620,0,1,0.966040024,1234889.961,381603.653,-108116.3745,6869.156009,454583.6583,271297.1892,177161.4074,52710.9884,-1219.717227,0,0,0,0,1281177.611,-434973.6106,0,846204,2
61,"Albuquerque, NM Metro Area-Bus",2012,0,22,16.38070773,15.48633685,0.302143183,14.07058582,1.56946972,10.23718595,6.09,8.166744901,4.4,0,0,0,0,-2.920773149,-0.056972245,16.43767998,0,13003221,13765553.46,5316558,0.352754905,1290557.75,3.8041,27921.44,3520.861277,1.000038867,0.971668143,1.000108664,0.996533457,1.000022953,-0.76,0.999574972,-0.3,0,0,0,0,1.000485088,1.005777642,1.000198369,0.998703155,0.999915255,0.994415871,0.996380206,1.000105823,1,1,1,1,12373445,1.050897385,0.995949801,629776,-55979.96435,7159620,0,1,1.055171034,-49723.82355,6002.204357,71489.33312,2454.511869,-16046.44095,-1048.58769,-69094.91283,-44789.32551,1309.394079,0,0,0,0,-50114.91769,679890.9177,0,629776,2
62,"Albuquerque, NM Metro Area-Bus",2013,0,22,16.37731227,15.50675424,0.299377268,14.06966842,1.534628156,10.23190458,5.5,8.17067929,4.1,0,0,0,0,-2.920773149,-0.071999362,16.44931164,-3.55E-15,12959144,13926604.54,5426224,0.349018469,1289374.33,3.6396,27774.36,3534.744946,1.001318413,0.99084568,0.9999348,0.977800423,0.999484099,-0.59,1.000481757,-0.3,0,0,0,0,1.016587389,1.001810343,0.999880981,0.991752681,1.001906739,0.995662239,1.004117082,1.000105823,1,1,1,1,13003221,0.996610301,1.011699572,-44077,161051.0808,7159620,0,1,0.985085227,153740.6943,215689.4881,23540.29006,-1547.625644,-107241.7098,24793.75326,-56404.86621,53535.32567,1376.038814,0,0,0,0,152132.1175,-196209.1175,0,-44077,2
63,"Albuquerque, NM Metro Area-Bus",2014,0,22,16.37147032,15.50649749,0.285098698,14.07392704,1.48460005,10.21118914,5.97,8.178991121,4.5,0,0,0,0,-2.920773149,-0.095106545,16.46657687,0,12883658,14169138.28,5424831,0.329893279,1294877,3.4132,27204.9,3564.255935,0.999983443,0.952305763,1.000302681,0.967400503,0.997975408,0.47,1.001017275,0.4,0,0,0,0,0.999793146,1.009380867,1.000552675,0.988179205,1.007499781,1.003469024,1.008717712,0.99985892,1,1,1,1,12959144,0.994175078,1.017415138,-75486,242533.74,7159620,0,1,0.977157743,226154.2975,-2680.655478,121568.0083,7162.189935,-153187.3825,97190.74233,44955.58297,112974.0855,-1828.273556,0,0,0,0,225685.2811,-301171.2811,0,-75486,2
64,"Albuquerque, NM Metro Area-Bus",2015,0,22,16.28319382,15.51187634,0.291539718,14.07652231,1.219353906,10.22215508,6.53,8.177350267,4.8,1,0,1,0,-2.920773149,-0.100570969,16.38376479,0,11795088,13043033.39,5454089,0.338486794,1298241.92,2.385,27504.88,3558.410668,1.000346877,1.022592246,1.000184403,0.821334949,1.001073914,0.56,0.999799382,0.3,1,0,1,0,1.00434342,0.995796902,1.000336772,0.938899772,0.996052535,1.004134677,0.998287946,0.999894188,0.976320005,1,1.00540357,1,12883658,0.915507692,0.920524109,-1088570,-1126104.894,7159620,0,1,0.994550479,-1037523.711,55959.13596,-54151.27548,4338.853822,-787194.4349,-50857.78357,53269.76285,-22057.52059,-1363.242046,-305084.9586,0,69617.75194,0,-1023940.203,-64629.79706,0,-1088570,2
