,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_SQRD,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,YEARS_SINCE_TNC_BUS_SQRD_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,YEARS_SINCE_TNC_BUS_SQRD_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_BUS_SQRD_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
2235,"Lynchburg, VA Metro Area-Bus",2010,0,33,14.80006051,13.88976423,0.326821208,12.81439968,1.43710629,10.08816882,9.46,6.694895957,3.5,0,0,0,0,0,-1.61656247,0.003767228,14.79629328,1.78E-15,2676606,2666541.581,1077079,0.38655355,367470,3.2085,24055.7,807.2698351,0.997649649,1.02792717,1.002207255,1.084822984,0.992699004,1.02,0.998313723,0.5,0,0,0,0,0,0.973988919,0.994207038,1.003383889,1.027789498,1.02685807,1.007512972,0.988091946,0.999620852,1,1,1,1,1,2853226,0.938098139,1.020459762,-176620,53462.96633,1024984,0,1,0.919289719,61210.78003,-74215.4918,-16528.63096,9654.999472,79289.71898,76632.14281,21436.20659,-33976.37064,-1081.794425,0,0,0,0,0,58376.32466,-234996.3247,0,-176620,3
2236,"Lynchburg, VA Metro Area-Bus",2011,0,33,14.73641662,14.11288179,0.364982198,12.82184055,1.600114585,10.11411956,7.79,6.709335502,3.1,0,0,0,0,0,-1.61656247,-0.249338264,14.98575489,1.78E-15,2511564,3222778.96,1346314,0.440488365,370214.5,3.9536,24688.16,819.0255531,1.016063452,1.11676412,1.000580664,1.113428141,1.002572393,-1.67,1.002156799,-0.4,0,0,0,0,0,1.196860682,0.975339846,1.000891058,1.040564325,0.990772835,0.98782011,1.015413924,1.000303422,1,1,1,1,1,2676606,0.938339076,1.208598802,-165042,556237.3793,1024984,0,1,0.776385975,556643.5822,526918.4833,-66005.51497,2385.010329,108574.7144,-24697.48603,-32600.76714,41257.00166,812.1406022,0,0,0,0,0,558336.8051,-723378.8051,0,-165042,3
2237,"Lynchburg, VA Metro Area-Bus",2012,0,33,14.6615728,13.85141134,0.390350337,12.82914132,1.598538732,10.13207227,8.03,6.720492566,3.3,0,0,0,0,0,-1.61656247,-0.104496398,14.7660692,-1.78E-15,2330451,2587153.538,1036552,0.477498325,372927.25,3.9458,25135.4,828.2258595,0.981472923,1.069505138,1.000569401,0.999015162,1.001775015,0.24,1.001662916,0.2,0,0,0,0,0,0.81010453,0.983538247,1.000874274,0.99961567,0.993607536,1.001762702,1.011889206,0.999848324,1,1,1,1,1,2511564,0.92788836,0.802771015,-181113,-635625.4224,1024984,0,1,1.155856776,-499197.2319,-476934.627,-41344.74581,2195.795512,-965.2683379,-16055.08277,4427.13972,29860.50181,-380.944943,0,0,0,0,0,-495353.2179,314240.2179,0,-181113,3
2238,"Lynchburg, VA Metro Area-Bus",2013,0,33,14.68677338,13.71440763,0.394838611,12.83976325,1.57119592,10.16605334,8.36,6.750421394,3.6,0,0,0,0,0,-1.61656247,0.017623856,14.66914952,3.55E-15,2389926,2348175.255,903839,0.484144647,376909.58,3.8124,26004.24,853.4187338,0.990109043,1.011498067,1.000827953,0.982895121,1.003353812,0.33,1.004453368,0.3,0,0,0,0,0,0.895525373,0.997067563,1.001272238,0.993352366,0.987934821,1.002424516,1.032212646,0.999772494,1,1,1,1,1,2330451,1.025520811,0.907628875,59475,-238978.2826,1024984,0,1,1.129889967,-210761.2849,-243472.9991,-6833.901203,2964.88935,-15491.98539,-28117.30779,5650.216824,75069.99388,-530.1914617,0,0,0,0,0,-215266.3804,274741.3804,0,59475,3
2239,"Lynchburg, VA Metro Area-Bus",2014,0,33,14.83161513,13.73148526,0.337506486,12.83314258,1.52922519,10.09251905,6.5,6.75367208,3.4,0,0,0,0,0,-1.61656247,0.106014416,14.72560072,-3.55E-15,2762412,2484545.524,919407,0.401448698,374422.42,3.6146,24160.58,856.2006999,1.001245233,0.854796052,0.999484362,0.973287399,0.992766683,-1.86,1.000481553,-0.2,0,0,0,0,0,1.013849595,1.038225773,0.999207829,0.989814163,1.026615603,0.986443807,1.003449506,1.000151699,1,1,1,1,1,2389926,1.155856709,1.058074996,372486,136370.2684,1024984,0,1,1.092414692,138037.286,33099.50615,91356.76903,-1893.231156,-24343.39634,63609.32219,-32398.29808,8244.063896,362.5503214,0,0,0,0,0,138794.9427,233691.0573,0,372486,3
2240,"Lynchburg, VA Metro Area-Bus",2015,0,33,14.68871256,13.86521174,0.342541295,12.83971706,1.268242539,10.15818403,7.17,6.762268328,4.2,0,0,0,0,0,-1.61656247,-0.068383112,14.75709567,-1.78E-15,2394565,2564041.503,1050956,0.408522517,376892.17,2.5546,25800.4,863.6011722,1.009738675,1.014917665,1.000512305,0.829336678,1.006506303,0.67,1.001272826,0.8,0,0,0,0,0,1.113719361,0.99671107,1.000787266,0.93832171,0.976816431,1.004928651,1.009147907,0.999393432,1,1,1,1,1,2762412,0.866838473,1.031996185,-367847,79495.97944,1024984,0,1,0.839962923,110015.348,314139.7278,-9085.381002,2174.752923,-170380.848,-64042.56939,13614.96592,25270.28921,-1675.589372,0,0,0,0,0,88386.64676,-456233.6468,0,-367847,3
2241,"Lynchburg, VA Metro Area-Bus",2016,0,33,14.54253101,13.82256661,0.729144231,12.83955918,1.200115374,10.14401119,6.65,6.769934634,3.6,1,0,1,0,0,-1.61656247,0.097647198,14.44488381,-3.55E-15,2068906,1876433.156,1007080,1.073305578,376832.67,2.3205,25437.3,870.2549419,0.996924307,2.12863162,0.999987704,0.946282227,0.998604786,-0.52,1.001133689,-0.6,1,0,1,0,0,0.966236172,0.776498866,0.999981102,0.983518827,1.005075593,0.996191445,1.008154264,1.000455167,0.983953735,1,0.998087659,1,1,2394565,0.864000768,0.731826358,-325659,-687608.3474,1024984,0,1,1.180608886,-674901.37,-80849.68116,-535187.9927,-45.25270117,-39465.24031,12153.83679,-9119.833165,19525.91524,1089.927489,-38423.82442,0,-4579.225108,0,0,-642159.2164,316500.2164,0,-325659,3
2242,"Lynchburg, VA Metro Area-Bus",2017,0,33,14.65347082,13.87668374,0.846035268,12.84025044,1.255388091,10.17920989,5.76,6.776220065,4.7,2,0,4,0,0,-1.61656247,0.263117514,14.3903533,1.78E-15,2311646,1776850.084,1063082,1.330389143,377093.25,2.5092,26348.64,875.7484006,1.003915129,1.16031264,1.000053838,1.04605617,1.0034699,-0.89,1.000928433,1.1,1,0,3,0,0,1.044550554,0.926368146,1.000082746,1.013574172,0.987505203,0.993490347,1.006680602,0.999166065,0.983953735,1,0.994273941,1,1,2068906,1.117327708,0.946929593,242740,-99583.07148,1024984,0,1,1.179947936,-104178.706,92170.90811,-152337.3846,171.1941784,28083.68528,-25850.55971,-13467.8607,13821.53755,-1725.334078,-33198.21382,0,-11846.67824,0,0,-109797.6837,352537.6837,0,242740,3
2243,"Lynchburg, VA Metro Area-Bus",2018,0,33,14.58170325,13.82407379,1.060412608,12.84536259,1.311031877,10.20392542,4.96,6.78594289,5.375,3,0,9,0,0,-1.61656247,0.390466483,14.19123677,1.78E-15,2151558,1456047.432,1008599,1.887562176,379025.95,2.71,27008,884.3144475,0.996208752,1.253390549,1.000398135,1.044323971,1.00242804,-0.8,1.001434845,0.675,1,0,5,0,0,0.958512386,0.869123273,1.000612105,1.01366592,0.991210094,0.994146696,1.010352968,0.999488184,0.983953735,1,0.990474795,1,1,2311646,0.930747182,0.819454294,-160088,-320802.6523,1024984,0,1,1.135813312,-435652.4428,-95904.67674,-302540.6624,1414.969842,31590.7704,-20319.1507,-13530.76737,23932.3968,-1183.136475,-37093.28417,0,-22018.90197,0,0,-417357.7584,257269.7584,0,-160088,3
2244,"Madison, WI Metro Area-Bus",2002,0,21,16.19422524,15.33304347,0.58820319,13.54865945,1.066089097,10.57821098,6.9,8.094362961,4.2,0,0,0,0,0,-2.483098304,-0.012469226,16.20669446,0,10791023,10926421.12,4560958,0.800749901,765786.08,1.904,39268.79688,3274.949274,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,10791023,10791023,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10791023,10791023,2
2245,"Madison, WI Metro Area-Bus",2003,0,21,16.20739928,15.3238544,0.554177448,13.57975953,1.138954168,10.56945389,6.83,8.09430992,4.2,0,0,0,0,0,-2.483098304,-0.038212901,16.24561218,0,10934125,11360035.48,4519239,0.740508736,789976.33,2.1235,38926.40938,3274.775521,0.999400701,0.942153081,1.002295436,1.068348013,0.999172158,-0.07,0.999993447,0,0,0,0,0,0,0.992626313,1.022513236,1.003729573,1.017933134,1.003133061,0.999486463,0.999943814,1,1,1,1,1,1,10791023,1.013261208,1.03968494,143102,433614.3642,10791023,0,1,0.974584868,424795.0336,-79569.62646,242940.8437,40245.90996,193516.8645,33808.93642,-5541.589777,-606.3047829,0,0,0,0,0,0,428241.0981,-285139.0981,0,143102,2
2246,"Madison, WI Metro Area-Bus",2004,0,21,16.20997687,15.36026381,0.567478818,13.61217383,1.233696641,10.55191982,6.77,8.094418175,4.2,0,0,0,0,0,-2.483098304,-0.08918532,16.29916219,3.55E-15,10962345,11984948.2,4686814,0.763814543,816002.42,2.4339,38249.8025,3275.130157,1.002375996,1.024002006,1.002386957,1.083183745,0.998341062,-0.06,1.000013374,0,0,0,0,0,0,1.029758854,0.991334478,1.003887482,1.023379989,1.006283095,0.999559809,1.000114684,1,1,1,1,1,1,10934125,1.002580911,1.055009751,28220,624912.7219,10791023,0,1,0.95030488,593924.0894,325387.0298,-94749.90028,42506.2152,255639.7268,68700.14585,-4813.100536,1253.972557,0,0,0,0,0,0,601483.4924,-573263.4924,0,28220,2
2247,"Madison, WI Metro Area-Bus",2005,0,21,16.25594028,15.35711514,0.602062691,13.64095656,1.361617373,10.53587334,6.67,8.094309154,4.2,0,0,0,0,0,-2.483098304,-0.057589335,16.31352961,0,11477971,12158384,4672080,0.825881148,839830.5,2.9025,37640.91,3274.77301,0.999795012,1.060943021,1.002114484,1.103688968,0.998479283,-0.1,0.999986531,0,0,0,0,0,0,0.997467234,0.977625363,1.003451194,1.031696106,1.005748508,0.999266456,0.999884517,1,1,1,1,1,1,10962345,1.047036104,1.014471134,515626,173435.7938,10791023,0,1,1.032100437,165963.0904,-27765.05533,-245278.4921,37833.17558,347463.654,63017.13135,-8041.357724,-1265.9654,0,0,0,0,0,0,158637.5656,356988.4344,0,515626,2
2248,"Madison, WI Metro Area-Bus",2006,0,21,16.3028805,15.36249034,0.600020759,13.67184619,1.429114358,10.50861603,6.72,8.094218034,3.9,0,0,0,0,0,-2.483098304,-0.046711299,16.3495918,-3.55E-15,12029595,12604843.77,4697261,0.822156627,866177.42,3.175,36628.75,3274.474535,1.000350014,0.99660844,1.002264477,1.049571184,0.997412905,0.05,0.999988743,-0.3,0,0,0,0,0,1.004338649,1.00133696,1.00370429,1.016601068,1.009784282,1.000366974,0.999903478,1.000227558,1,1,1,1,1,11477971,1.048059365,1.036720322,551624,446459.7707,10791023,0,1,1.010937417,416228.619,49798.89079,15345.58312,42517.73169,190546.5757,112303.7016,4212.113399,-1107.878223,2611.900885,0,0,0,0,0,421474.7866,130149.2134,0,551624,2
2249,"Madison, WI Metro Area-Bus",2007,0,21,16.35478717,15.36473509,0.60590844,13.68915044,1.484373431,10.51972939,6.18,8.094950055,4.2,0,0,0,0,0,-2.483098304,-0.000926491,16.35571366,-3.55E-15,12670501,12682245.54,4707817,0.832916548,881296.42,3.4122,37038.1,3276.873131,1.000146119,1.009812462,1.001265685,1.038666656,1.001057547,-0.54,1.000090438,0.3,0,0,0,0,0,1.001809585,0.996155013,1.00207344,1.013570798,0.996038008,0.996045252,1.000775758,0.999772494,1,1,1,1,1,12029595,1.053277438,1.006140637,640906,77401.77586,10791023,0,1,1.046849113,75068.86364,21768.57324,-46253.63451,24942.64918,163251.2065,-47661.16168,-47574.0185,9332.053782,-2736.804402,0,0,0,0,0,73869.38172,567036.6183,0,640906,2
2250,"Madison, WI Metro Area-Bus",2008,0,21,16.41323609,15.36444532,0.582857948,13.69900483,1.564252244,10.49822528,6.46,8.093163925,3.7,0,0,0,0,0,-2.483098304,0.013785477,16.39945061,3.55E-15,13433149,13249237.19,4706453,0.791150137,890024,3.7791,36250.11,3271.023649,0.99998114,0.961957136,1.000719869,1.053813152,0.997955831,0.28,0.999779353,-0.5,0,0,0,0,0,0.99976664,1.015196594,1.001180252,1.019676193,1.007711175,1.002056788,0.998109676,1.000379292,1,1,1,1,1,12670501,1.060190832,1.044707512,762648,566991.6469,10791023,0,1,1.014820721,558472.7462,-2956.786587,192548.461,14954.38917,249307.2258,97704.4559,26060.53425,-23951.34825,4805.81498,0,0,0,0,0,566466.5775,196181.4225,0,762648,2
2251,"Madison, WI Metro Area-Bus",2009,0,21,16.42398017,15.36277941,0.621115584,13.70251187,1.31536211,10.40694409,7.62,8.096318316,4,0,0,0,0,0,-2.483098304,0.066963418,16.35701676,0,13578254,12698782.46,4698619,0.86100299,893150.83,2.7261,33087.6,3281.361187,0.999891574,1.065638011,1.000256007,0.840888747,0.991305084,1.16,1.00038976,0.3,0,0,0,0,0,0.998659153,0.975278171,1.000419875,0.94109363,1.033144469,1.00854856,1.003347151,0.999772494,1,1,1,1,1,13433149,1.010802009,0.958453855,145105,-550454.7288,10791023,0,1,1.054617288,-533786.292,-18011.80338,-332092.0093,5640.249148,-791298.0489,445234.5886,114834.0789,44962.77412,-3056.121284,0,0,0,0,0,-558095.5556,703200.5556,0,145105,2
2252,"Madison, WI Metro Area-Bus",2010,0,21,16.42462556,15.39259551,0.646490015,13.69643963,1.434369984,10.45614922,8.38,8.09814519,4.2,0,0,0,0,0,-2.483098304,0.042110447,16.38251511,0,13587020,13026744,4840823,0.908829096,887743.83,3.197,34756.45,3287.363127,1.001940802,1.040852994,0.999556852,1.09047537,1.004728105,0.76,1.000225643,0.2,0,0,0,0,0,1.024304978,0.983534197,0.999273425,1.029455486,0.982576749,1.005592557,1.001937148,0.999848324,1,1,1,1,1,13578254,1.000645591,1.025826219,8766,327961.5352,10791023,0,1,0.975453322,360134.2071,330019.1692,-223576.8493,-9865.613259,399954.0764,-236577.3212,75937.16178,26303.08399,-2059.500453,0,0,0,0,0,350674.9597,-341908.9597,0,8766,2
2253,"Madison, WI Metro Area-Bus",2011,0,21,16.50992312,15.3875369,0.634763919,13.70805424,1.600114585,10.44674281,7.85,8.089270265,5.1,0,0,0,1,0,-2.483098304,0.087135102,16.42278802,0,14796823,13562076.26,4816397,0.886576704,898114.75,3.9536,34431.04,3258.30827,0.999671361,0.981861907,1.000848002,1.115552195,0.999100394,-0.53,0.998904079,0.9,0,0,0,1,0,0.995934014,1.00770207,1.001391219,1.041259109,1.003365765,0.996118346,0.990642524,0.999317637,1,1,1,1.005481901,1,13587020,1.089041085,1.041094863,1209803,535332.2624,10791023,0,1,1.04605365,559956.2241,-55244.63394,104648.1807,18902.52188,560588.3344,45730.71889,-52740.11586,-127140.2105,-9271.273966,0,0,0,74482.7025,0,558356.7281,651446.2719,0,1209803,2
2254,"Madison, WI Metro Area-Bus",2012,0,21,16.49616818,15.38887892,0.647477018,13.71956714,1.596332409,10.41623663,7.79,8.117810673,4,0,0,0,1,0,-2.483098304,0.03863702,16.45753116,3.55E-15,14594687,14041546.41,4822865,0.910714045,908514.42,3.9349,33396.51,3352.67042,1.000087214,1.020028074,1.000839864,0.997636309,0.997079838,-0.06,1.003528181,-1.1,0,0,0,0,0,1.001081459,0.991716131,1.001379028,0.999077826,1.010956865,0.999559809,1.03069558,1.000834631,1,1,1,1,1,14796823,0.98633923,1.035353743,-202136,479470.1519,10791023,0,1,0.952659166,522347.5255,16002.16151,-122574.9457,20405.23547,-13645.24451,162126.7866,-6513.424414,454197.0621,12349.89442,0,0,0,0,0,523123.0702,-725259.0702,0,-202136,2
2255,"Madison, WI Metro Area-Bus",2013,0,21,16.50612544,15.40922795,0.657391852,13.77091104,1.568949196,10.40460218,8.03,8.136376755,4.4,0,0,0,1,0,-2.483098304,0.013944692,16.49218075,0,14740736,14536607.53,4922011,0.929752685,956379.42,3.8016,33010.2,3415.516537,1.001322321,1.015313029,1.003742385,0.982846171,0.998883047,0.24,1.00228708,0.4,0,0,0,0,0,1.016524441,0.993533573,1.006164716,0.993342576,1.004164651,1.001762702,1.019862411,0.99969667,1,1,1,1,1,14594687,1.010006998,1.03525688,146049,495061.1207,10791023,0,1,0.975610033,511569.194,241169.0511,-94375.47683,89972.10498,-97163.01824,60781.77382,25726.08881,289885.6733,-4427.002906,0,0,0,0,0,514563.1323,-368514.1323,0,146049,2
2256,"Madison, WI Metro Area-Bus",2014,0,21,16.53838119,15.43291823,0.645004833,13.78577781,1.517673439,10.39438084,6.51,8.139253403,4.5,0,0,0,1,0,-2.483098304,0.034274528,16.50410666,3.55E-15,15223961,14711007.72,5040007,0.905996241,970703.92,3.5616,32674.5,3425.358804,1.001537409,0.981157328,1.001079578,0.967318409,0.999017614,-1.52,1.000353554,0.1,0,0,0,0,0,1.019263681,1.008137947,1.001781115,0.987570023,1.003657891,0.988908021,1.003051987,0.999924159,1,1,1,1,1,14740736,1.032781606,1.01199731,483225,174400.1857,10791023,0,1,1.020537895,181234.7558,283960.8429,119959.3264,26254.94808,-183227.0085,53920.00725,-163503.9351,44988.52791,-1117.953152,0,0,0,0,0,176849.1782,306375.8218,0,483225,2
2257,"Madison, WI Metro Area-Bus",2015,0,21,16.47983608,15.43900107,0.671052571,13.80099573,1.265256033,10.44087292,6.95,8.161372692,4.5,1,0,1,1,0,-2.483098304,0.055662848,16.42417324,0,14358261,13580875.69,5070758,0.956295377,985589,2.544,34229.52,3501.991835,1.000394147,1.040383787,1.001103885,0.833681344,1.004472809,0.44,1.002717607,0,1,0,1,0,0,1.004911227,0.983100992,1.001823223,0.940284242,0.983529466,1.003233994,1.02370845,1,0.983953735,1,0.998087659,1,1,15223961,0.943135692,0.923177797,-865700,-1130132.026,10791023,0,1,1.02161869,-1177832.364,74768.32735,-257269.8361,27756.67833,-909110.367,-250746.7687,49234.20163,360936.5189,0,-244287.7117,0,-29113.40659,0,0,-1169538.228,303838.2277,0,-865700,2
2258,"Madison, WI Metro Area-Bus",2016,0,21,16.40367241,15.43508037,0.698190363,13.81811549,1.18096003,10.49987738,6.93,8.192525142,5.3,2,0,4,1,0,-2.483098304,0.02967583,16.37399658,0,13305291,12916246.57,5050916,1.010111842,1002607.33,2.2575,36310.05,3612.836185,0.999746052,1.040440635,1.001240473,0.933376328,1.005651296,-0.02,1.00381706,0.8,1,0,3,0,0,0.996847194,0.982400056,1.002051313,0.979647349,0.97914328,0.999853248,1.033551496,0.999393432,0.983953735,1,0.994273941,1,1,14358261,0.926664517,0.951061394,-1052970,-664629.1212,10791023,0,1,0.974347739,-701902.9434,-45268.81525,-252704.5862,29453.2849,-292228.6726,-299466.223,-2107.100367,481741.1364,-8709.25464,-230396.4601,0,-82216.25251,0,0,-702673.2744,-350296.7256,0,-1052970,2
2259,"Madison, WI Metro Area-Bus",2017,0,21,16.36628906,15.43983925,0.704293117,13.82889886,1.240748222,10.52967996,7.25,8.259944311,5.3,3,0,9,1,0,-2.483098304,-0.060796952,16.42708601,0,12817077,13620491.39,5075010,1.022416567,1013477.33,2.4582,37408.5,3864.878806,1.000308316,1.008740816,1.000780379,1.050626771,1.002838374,0.32,1.008229351,0,1,0,5,0,0,1.003840225,0.996014839,1.001291588,1.014691214,0.989410531,1.00235096,1.074031776,1,0.983953735,1,0.990474795,1,1,13305291,0.963306778,1.054523953,-488214,704244.8229,10791023,0,1,0.913499197,745890.1302,51095.31372,-53023.72818,17184.94881,195470.8791,-140895.9679,31280.20662,985014.3266,0,-213500.2245,0,-126735.624,0,0,725457.0632,-1213671.063,0,-488214,2
2260,"Madison, WI Metro Area-Bus",2018,0,21,16.39805037,15.43136524,0.676521683,13.83879289,1.313723668,10.56665866,7.47,8.314934227,5.5,4,0,16,1,0,-2.483098304,-0.07629784,16.47434821,0,13230698,14279680.48,5032186,0.967023886,1023554.48,2.72,38817.75,4083.416783,0.999451159,0.960568358,1.00071546,1.058815676,1.003511854,0.22,1.00665742,0.2,1,0,7,0,0,0.993198149,1.018337368,1.001185002,1.017960542,0.986877507,1.001615692,1.059982949,0.999848324,0.983953735,1,0.986690166,1,1,12817077,1.032271086,1.048396865,413621,659189.0857,10791023,0,1,0.984618632,636360.6108,-87179.84281,235031.4523,15188.26654,230201.6446,-168192.0086,20708.44713,768806.0815,-1944.047879,-205666.2133,0,-170593.1686,0,0,620306.3477,-206685.3477,0,413621,2
2261,"Medford, OR Metro Area-Bus",2006,0,32,13.96413916,13.32695184,0.631171105,12.58224395,1.504077397,10.20288819,4.55,7.564646492,6.9,0,0,0,0,0,-2.744237004,0.11764035,13.84649881,1.78E-15,1160241,1031472.389,613509,0.879810746,291338.33,3.5,26980,1927.786816,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1160241,1160241,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160241,1160241,3
2262,"Medford, OR Metro Area-Bus",2007,0,32,13.76691258,13.29910607,0.834686569,12.59488571,1.545539187,10.18986465,7.42,7.565014676,5.4,0,0,0,0,0,-2.744237004,0.037136917,13.72977566,1.78E-15,952563,917836.5183,596661,1.304091761,295044.75,3.6905,26630.89,1928.497096,0.997910567,1.322441035,1.00100473,1.027566261,0.998723543,2.87,1.000048672,-1.5,0,0,0,0,0,0.977822243,0.875322211,1.001514346,1.010165238,1.004663047,1.021283762,1.000390107,1.001138307,1,1,1,1,1,1160241,0.821004429,0.889831399,-207678,-113635.8704,1160241,0,1,0.922651736,-124958.8119,-25731.54241,-144656.2823,1757.006366,11794.12647,5410.258621,24694.293,452.6184216,1320.709909,0,0,0,0,0,-127822.1282,-79855.87178,0,-207678,3
2263,"Medford, OR Metro Area-Bus",2008,0,32,13.85800667,13.28771509,0.793684264,12.59460324,1.630553403,10.11927209,5.78,7.56558038,6.5,0,0,0,0,0,-2.744237004,0.07692584,13.78108083,-1.78E-15,1043411,966155.2312,589903,1.211529292,294961.42,4.1067,24815.7,1929.58893,0.999143478,0.950877004,0.999977573,1.055006186,0.993072277,-1.64,1.000074779,1.1,0,0,0,0,0,0.990867503,1.027191545,0.999966189,1.020954339,1.02553737,0.988037596,1.000599451,0.999166065,1,1,1,1,1,952563,1.09537217,1.052644139,90848,48318.71291,1160241,0,1,1.040591107,49838.15147,-8699.278739,25901.65988,-32.20688486,19960.32794,24325.95369,-11394.9432,571.014845,-794.3760641,0,0,0,0,0,50146.85863,40701.14137,0,90848,3
2264,"Medford, OR Metro Area-Bus",2009,0,32,13.80338737,13.28815235,0.837235159,12.57931008,1.411108917,10.1871616,5.92,7.562504667,6.4,0,0,0,0,0,-2.744237004,0.132216999,13.67117037,0,987949,865592.2325,590161,1.309971436,290484.83,3.1005,26559,1923.660115,1.000032907,1.054871814,0.998785737,0.865417174,1.006708932,0.14,0.99959346,-0.1,0,0,0,0,0,1.00035224,0.971906178,0.998171105,0.947877633,0.976040527,1.001027866,0.996747087,1.000075847,1,1,1,1,1,1043411,0.94684549,0.895914243,-55462,-100562.9987,1160241,0,1,1.056848281,-112481.2876,367.5314786,-29313.40283,-1908.289391,-54385.05061,-24999.57731,1072.486419,-3394.124788,79.13940598,0,0,0,0,0,-108604.2239,53142.22389,0,-55462,3
2265,"Medford, OR Metro Area-Bus",2010,0,32,13.83234113,13.34188438,0.865496876,12.5840118,1.513367444,10.08687729,5.99,7.570106436,8.4,0,0,0,0,0,-2.744237004,0.068006514,13.76433461,3.55E-15,1016972,950110.4873,622739,1.376186463,291853.83,3.542,24024.65,1938.346687,1.004043604,1.033756008,1.000373766,1.072466785,0.990155814,0.07,1.001005192,2,0,0,0,0,0,1.044226613,0.981677864,1.000562948,1.025257993,1.036472466,1.000513801,1.008085342,0.998484271,1,1,1,1,1,987949,1.029377022,1.097642113,29023,84518.25478,1160241,0,1,0.937807584,94133.06298,43693.63853,-18101.33587,556.1639934,24953.60878,36032.93609,507.6090598,7987.905326,-1497.46294,0,0,0,0,0,96465.42813,-67442.42813,0,29023,3
2266,"Medford, OR Metro Area-Bus",2011,0,32,13.90359011,13.3625245,0.825697989,12.589686,1.65723711,10.05217821,8.16,7.561470361,7.8,0,0,0,0,0,-2.744237004,0.041191485,13.86239863,-1.78E-15,1092074,1048003.701,635726,1.28347405,293514.58,4.2448,23205.28,1921.670455,1.001547018,0.954016141,1.000450906,1.095065918,0.996559978,2.17,0.998859187,-0.6,0,0,0,0,0,1.016762797,1.026383038,1.000679424,1.035717717,1.012472177,1.016051195,0.990893211,1.000455167,1,1,1,1,1,1016972,1.073848641,1.103033505,75102,97893.21352,1160241,0,1,0.973541301,101101.993,17047.29534,26830.8106,690.9556066,36323.91796,12683.85492,16323.61585,-9261.349611,462.892316,0,0,0,0,0,104782.1895,-29680.18952,0,75102,3
