,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_NY_diff,YEARS_SINCE_TNC_BUS_HI_diff,YEARS_SINCE_TNC_BUS_MID_diff,YEARS_SINCE_TNC_BUS_LOW_diff,YEARS_SINCE_TNC_RAIL_NY_diff,YEARS_SINCE_TNC_RAIL_HI_diff,YEARS_SINCE_TNC_RAIL_MID_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_NY_FAC_ratio,YEARS_SINCE_TNC_BUS_HI_FAC_ratio,YEARS_SINCE_TNC_BUS_MID_FAC_ratio,YEARS_SINCE_TNC_BUS_LOW_FAC_ratio,YEARS_SINCE_TNC_RAIL_NY_FAC_ratio,YEARS_SINCE_TNC_RAIL_HI_FAC_ratio,YEARS_SINCE_TNC_RAIL_MID_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
334,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area-Rail",2017,1,24,4473086.0,15.374729966637448,13.787595533978697,0.5278020851324283,15.084643329977368,1.2553880912720916,10.362028232498034,4.82,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.7928823278061525,-0.014650564632624723,15.389380531270072,0.0,4755107.000000004,4825284.834300263,972469.9999999994,0.6952023006600001,3557764.8299999996,2.5091999999999994,31634.279999999973,1.0013092167271311,0.9228886754780771,1.001635412999722,1.0460561696575044,0.9991108712370139,0.05000000000000071,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0096637316691641,1.0220701995401182,1.002891789840026,1.0077132220246083,1.000331854647784,1.0000482019188792,0.996816263564168,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,4787469.999999998,0.9932400620787192,1.0350100107715694,-32362.999999994412,163218.97591967043,4473086.000000002,0.0,0.9999999999999973,0.9596429603195621,166354.5658905531,46264.82545417314,105660.41819232983,13844.357105429397,36926.81904615165,1588.7441706262643,230.76524057670133,-15242.042674452761,0.0,0.0,0.0,0.0,0.0,0.0,-22919.320644281142,167609.37626856528,-199972.3762685597,0.0,-32362.999999994412,2.0
335,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area-Rail",2018,1,24,4473086.0,15.710946175098911,14.452142941048228,0.32826704808527885,15.105699374310966,1.3110318766193438,10.3709567227522,4.7,7.275,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.7928823278061525,-0.13211779470749352,15.843063969806401,-3.552713678800501e-15,6655446.0,7595479.59486325,1890104.0000000002,0.3885597350000001,3633471.5500000026,2.7100000000000004,31917.999999999996,1.0481989339933706,0.6219510254547685,1.0013958596085433,1.044323970996784,1.0008616546928684,-0.1200000000000001,0.5750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4255057607264365,1.103815264860588,1.0024717223233877,1.007765204531319,0.9996787905035813,0.9998843248735937,0.9954265681313048,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,4755107.000000004,1.3996416905024418,1.5740997382934194,1900338.9999999963,2770194.760562987,4473086.000000002,0.0,1.0,0.8891696492918642,2519066.8180807736,2023325.421370605,493652.6926454359,11753.304121996933,36924.37842330679,-1527.3855248869077,-550.0476033005376,-21747.157892855586,0.0,0.0,0.0,0.0,0.0,0.0,-22764.38745952787,2729905.684257209,-829566.6842572126,0.0,1900338.9999999963,2.0
336,"Chattanooga, TN-GA Metro Area-Bus",2012,0,33,2873163.0,14.870924419520549,14.461523677259033,0.6198619005652843,13.567930220708265,1.5985387315650998,10.098336562094609,7.16,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931483926902835,0.10424815779444464,14.766676261726104,0.0,2873163.0000000005,2588724.588291067,1907917.9999999986,0.8586713426600001,780686.4999999997,3.9458,24301.549999999985,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2873163.0000000005,2873163.0000000005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873163.0000000005,2873163.0000000005,3.0
337,"Chattanooga, TN-GA Metro Area-Bus",2013,0,33,2873163.0,14.778785252378766,14.462818491114046,0.6479672760244455,13.564034826674737,1.5711959201772325,10.109234252353488,6.77,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931483926902836,0.03593699792378142,14.742848254454982,-1.7763568394002505e-15,2620262.000000002,2527769.519097285,1910389.9999999986,0.9116510180400001,777651.3299999998,3.8124000000000002,24567.83999999998,1.000089535092146,1.0453413501193256,0.9997128969584778,0.9828951211203394,1.0010791569672757,-0.39000000000000057,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0006910035658776,0.9861837829313889,0.9995433968076048,0.9962062079653957,0.9996079608647852,0.9996241047601335,0.9944351148704791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2873163.0000000005,0.9119781926747634,0.9764536291463816,-252900.9999999986,-60955.069193782285,2873163.0000000005,0.0,1.0000000000000009,0.9339698144321656,-68118.17879104713,1985.3658783475555,-39696.24368150198,-1311.8953980716417,-10900.182903519744,-1126.3923378511447,-1080.008295060481,-15988.822053389698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67652.56152089492,-185248.43847910367,0.0,-252900.9999999986,3.0
338,"Chattanooga, TN-GA Metro Area-Bus",2014,0,33,2873163.0,14.778349705070049,14.527287619598761,0.583526038990073,13.56280902953318,1.529225190308926,10.116447425773824,6.68,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931483926902838,-0.028452745953416583,14.806802451023463,-1.7763568394002505e-15,2619120.999999998,2694712.506270757,2037608.0000000014,0.7923471878199999,776698.6699999997,3.6145999999999994,24745.700000000004,1.0044575770984283,0.9005486242611713,0.9999096288709649,0.9732873988983041,1.0007135232244377,-0.08999999999999986,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349916622993742,1.0324135391605025,0.999856294260141,0.9941825097080426,0.9997404923750676,0.9999132424006909,1.0039939738742591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2620262.000000002,0.9995645473620562,1.0660435953168272,-1141.0000000037253,166942.98717347207,2873163.0000000005,0.0,1.0000000000000018,0.9376394890577425,170557.3449136527,91687.32303988298,84931.96494777664,-376.5466893344269,-15243.348747384995,-679.9779683207028,-227.3276406808486,10465.257971714034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173051.52315206052,-174192.52315206424,0.0,-1141.0000000037253,3.0
339,"Chattanooga, TN-GA Metro Area-Bus",2015,0,33,2873163.0,14.766771057434942,14.61371975963698,0.5956910766546069,13.57426827065628,1.2682425393437544,10.159867020706976,6.68,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.931483926902837,-0.000728929540185691,14.767499986975128,0.0,2588970.0000000014,2590857.8654174297,2221557.9999999986,0.81428432136,785650.2500000005,2.5546,25843.860000000015,1.0059496405868371,1.0208474632693139,1.0008449017528853,0.8293366780647595,1.0042919804854153,0.0,0.5000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0471899388381118,0.9939962332811249,1.0013444180944748,0.9643702456918855,0.9984389145779192,1.0,0.9960219144953162,1.0,1.0,1.0,0.9618409879329599,1.0,1.0,1.0,2619120.999999998,0.9884881225418769,0.9614598438194608,-30150.99999999674,-103854.64085332723,2873163.0000000005,0.0,0.9999999999999991,1.028111697630734,-96376.70450301358,123596.15979961424,-15724.591492506985,3521.1936640190106,-93318.63773322321,-4088.6716117656233,0.0,-10419.08728511297,0.0,0.0,0.0,-99943.06984403804,0.0,0.0,0.0,-100941.3323957299,70790.33239573316,0.0,-30150.99999999674,3.0
340,"Chattanooga, TN-GA Metro Area-Bus",2016,0,33,2873163.0,14.722979290180131,14.66038863589507,0.6138051424268323,13.590563406140069,1.2001153739986312,10.179889366422794,6.04,4.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.931483926902838,-0.014241965436457015,14.737221255616587,0.0,2478040.999999998,2513585.700912126,2327693.000000001,0.8474478432000001,798557.4200000003,2.3204999999999996,26366.55000000001,1.0031934974137788,1.0304084893699494,1.0012004430116512,0.9462822265996729,1.0019707291123998,-0.6399999999999997,-0.20000000000000018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0252097106122136,0.9910733681536281,1.0019123158170462,0.9905741417178185,0.999279824021474,0.9993832205944532,1.001595679397387,1.0,1.0,1.0,0.9618409879329599,1.0,1.0,1.0,2588970.0000000014,0.9571532308215224,0.9701750661289734,-110929.00000000326,-77272.16450530384,2873163.0000000005,0.0,1.0000000000000009,0.98657785530732,-75418.64236601492,65267.18448370256,-23110.78205130142,4950.928280858119,-24403.26431681933,-1864.5140031245305,-1596.8233775785775,4131.166089453098,0.0,0.0,0.0,-98792.53747120484,0.0,0.0,0.0,-77215.85904407174,-33713.14095593152,0.0,-110929.00000000326,3.0
341,"Chattanooga, TN-GA Metro Area-Bus",2017,0,33,2873163.0,14.65098855243475,14.648996036513697,0.6197816605358021,13.60651057565798,1.2553880912720916,10.213455930107129,5.8,5.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.931483926902836,-0.0368380509204578,14.687826603355209,0.0,2305915.0000000014,2392444.4541242616,2301325.0,0.8585222088,811394.2500000002,2.5091999999999994,27266.640000000014,0.9992228992242759,1.0097368329065153,1.0011734001778547,1.0460561696575044,1.0032973407152195,-0.2400000000000002,1.2000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9939406412934699,0.9970459128565767,1.0018714420804038,1.0077132220246083,0.9987929514159182,0.9997686631279223,0.9904791669546642,1.0,1.0,1.0,0.9618409879329599,1.0,1.0,1.0,2478040.999999998,0.9305394866348068,0.9518054042303373,-172125.99999999674,-121141.24678786425,2873163.0000000005,0.0,0.9999999999999982,0.9776572940058389,-120301.48694029971,-15015.339308488474,-7320.349058975731,4637.510204365899,19113.680419082448,-2991.115880346712,-573.2622538201931,-23593.014640496946,0.0,0.0,0.0,-94559.59642162001,0.0,0.0,0.0,-119428.18429565057,-52697.81570434617,0.0,-172125.99999999674,3.0
342,"Chattanooga, TN-GA Metro Area-Bus",2018,0,33,2873163.0,14.571700610485973,14.634766463686189,0.6417919658343175,13.620683836506785,1.3110318766193438,10.244636337041243,5.48,6.25,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.931483926902837,-0.059923463867726,14.6316240743537,1.7763568394002505e-15,2130143.999999999,2261691.702604601,2268809.9999999995,0.8998823549999999,822976.2499999993,2.7100000000000004,28130.25,0.9990286315326975,1.035512998689712,1.0010416528741881,1.044323970996784,1.0030528752605865,-0.3199999999999994,0.8499999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9924374645209542,0.9891637346015407,1.0016630962515118,1.007765204531319,0.9988787091286186,0.9996915627304519,0.9932466743653917,1.0,1.0,1.0,0.9618409879329599,1.0,1.0,1.0,2305915.0000000014,0.9237738598343815,0.9453476333403437,-175771.00000000233,-130752.75151966047,2873163.0000000005,0.0,1.0000000000000009,0.9771790164689284,-127546.07548319873,-17438.563999164,-24987.50692628824,3834.9585928049314,17905.901606836494,-2585.601439681334,-711.2301264100092,-15572.594880727778,0.0,0.0,0.0,-87991.4383105688,0.0,0.0,0.0,-126023.71206600152,-49747.28793400081,0.0,-175771.00000000233,3.0
343,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2012,0,10,348782215.0,19.669958262460725,18.12188624994817,0.6930655892814674,16.4517676075956,1.5963324092556201,10.356940916069249,12.57,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.596066903575274,0.01734659045535121,19.652611672005374,0.0,348782215.0000001,342784205.6482544,74171180.99999999,0.9998368241,13960849.919999996,3.9349,31473.750000000015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,348782215.0000001,348782215.0000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348782215.0000001,348782215.0000001,1.0
344,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2013,0,10,348782215.0,19.628930876453513,18.140301527284976,0.7258985621408552,16.45441696547708,1.5689491957039656,10.368900661447485,12.02,4.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.596066903575272,0.012891172875339044,19.61603970357817,-3.552713678800501e-15,334762161.99999946,330474381.7223299,75549718.00000012,1.06658722296,13997886.250000006,3.8015999999999996,31852.439999999977,1.0010161898757564,1.0473735435248304,1.0001610378863033,0.9828461707643814,1.001154756551684,-0.5500000000000007,0.09999999999999964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0098727075444476,0.983878588335211,1.0003106667665969,0.9962006128619632,0.9995697621658021,0.9994699322063529,0.9992031138556954,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,348782215.0000001,0.9598028443050037,0.9640887073468136,-14020053.000000656,-12309823.92592448,348782215.0000001,0.0,0.9999999999999982,0.9955544930687379,-12583070.850940403,3443424.8053996386,-5622861.669371938,108355.04298053967,-1325158.6616470027,-150059.30478835784,-184878.21916838456,-277939.71451337525,0.0,-8573953.12983152,0.0,0.0,0.0,0.0,0.0,-12525220.195091575,-1494832.8049090803,0.0,-14020053.000000656,1.0
345,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2014,0,10,348782215.0,19.551455235950904,18.13038639581086,0.7584144888613762,16.461141513876406,1.5176734391762705,10.38161558922528,11.94,4.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.596066903575274,-0.009840691307033349,19.561295927257937,0.0,309805497.9999998,312869248.26696795,74804333.99999991,1.1348886459600003,14092332.91999999,3.5616000000000003,32260.039999999986,0.9994534196987187,1.0447940365450283,1.0004086774033645,0.9673184086087068,1.001226256108815,-0.08000000000000007,0.20000000000000018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9947243823857335,0.9840330125435134,1.000788716729908,0.9928973462850804,0.9995426015773005,0.9999228817622378,0.9984068627389177,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,334762161.99999946,0.9254495673856961,0.946727690771038,-24956663.999999642,-17605133.455361962,348782215.0000001,0.0,1.0000000000000018,0.9775245579825714,-18166450.22354565,-1766077.158437145,-5345143.241560332,264032.51770960557,-2377699.713543807,-153119.68487828757,-25816.268002917954,-533322.0738826833,0.0,-8229304.600950083,0.0,0.0,0.0,0.0,0.0,-17833553.412219837,-7123110.587779805,0.0,-24956663.999999642,1.0
346,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2015,0,10,348782215.0,19.540474254969304,18.140364331635023,0.7565569614317095,16.465302016557505,1.2652560327428346,10.397457921233963,12.07,4.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.596066903575272,0.03366890410397552,19.506805350865324,-3.552713678800501e-15,306422140.00000024,296276988.73818886,75554462.99999997,1.13092671258,14151086.25,2.5440000000000005,32775.200000000026,1.0005503432528315,0.9975507753913623,1.0002527469117248,0.8336813441431528,1.0015259987111376,0.13000000000000078,0.09999999999999964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0053372808636247,1.0009199246236524,1.0004879085745766,0.965519186401149,0.999430130462484,1.0001253298218564,0.9992031138556954,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,309805497.9999998,0.9890790898746427,0.9469674324955673,-3383357.999999583,-16592259.52877909,348782215.0000001,0.0,0.9999999999999982,1.0444700163830367,-16593079.147048477,1653518.9559211277,284997.7061531016,151156.75892517046,-10682345.628437208,-176548.71586518397,38827.86787448058,-246879.70878559267,0.0,-7615806.382834372,0.0,0.0,0.0,0.0,0.0,-16429780.985929396,13046422.985929813,0.0,-3383357.999999583,1.0
347,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2016,0,10,348782215.0,19.483588725923507,18.149401722859572,0.7607083029698369,16.466520261803513,1.180960030016863,10.408972942602501,12.28,5.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.596066903575274,0.014680077888685111,19.46890864803482,-3.552713678800501e-15,289477670.9999999,285259156.05089074,76240372.9999999,1.1397913044,14168336.249999981,2.2574999999999994,33154.80000000001,1.0004981923769187,1.0054871500095266,1.0000739886365146,0.9333763281545208,1.0011074842962358,0.20999999999999908,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0048329620458314,0.9979471385672662,1.00014284086083,0.9883501494937739,0.9995857572771627,1.0002024636732605,0.9960219144953162,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,306422140.00000024,0.9447022039595431,0.962812391423911,-16944469.000000358,-11017832.687298119,348782215.0000001,0.0,1.0000000000000018,0.9811903257910133,-11490620.250084259,1480926.572622434,-629042.1933417437,43769.602254952515,-3569772.122797898,-126933.14161123217,62039.35203273986,-1218973.4734481955,0.0,-7532634.845795316,0.0,0.0,0.0,0.0,0.0,-11395106.601367569,-5549362.398632789,0.0,-16944469.000000358,1.0
348,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2017,0,10,348782215.0,19.45049468506966,18.175611854484558,0.7447753250129547,16.469075533778035,1.240748222488552,10.424246675330464,12.11,5.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.596066903575274,-0.02329147546841375,19.473786160538072,-3.552713678800501e-15,280054471.0000005,286653909.8555211,78265060.99999988,1.1059682234400001,14204586.500000022,2.4582,33665.099999999984,1.0014441319898701,0.9790550755201709,1.0001551798396926,1.0506267705527979,1.0014673621319015,-0.16999999999999993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0140809513083515,1.0079182289783366,1.0002996324917297,1.008345972093405,0.9994505781073428,0.9998361308535219,1.0,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,289477670.9999999,0.967447575602474,1.004889426947549,-9423199.999999404,1394753.8046303391,348782215.0000001,0.0,1.0,0.9627403272319682,1548402.3837919375,4076120.990205999,2292150.483093589,86736.91586184221,2415972.5638298527,-159045.369882808,-47436.45887125157,0.0,0.0,-7116096.740445287,0.0,0.0,0.0,0.0,0.0,1415379.9253011271,-10838579.925300531,0.0,-9423199.999999404,1.0
349,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Bus",2018,0,10,348782215.0,19.421201463670396,18.17839045819722,0.7293532610015324,16.470630148868306,1.3137236682850553,10.4412009387627,12.03,5.225,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.596066903575274,-0.045454578547885385,19.46665604221828,-3.552713678800501e-15,271969764.9999997,284617302.80708104,78482830.99999988,1.0737390060000003,14226686.340000013,2.72,34240.74999999998,1.000152875387905,0.9792929981788078,1.0000943960143411,1.058815676278091,1.001626425770637,-0.08000000000000007,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.001483445115993,1.0076633491505784,1.000182284262863,1.0101961671755861,0.9993901450241877,0.9999228817622378,0.9990039915624446,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,280054471.0000005,0.9711316660250685,0.9928952406423951,-8084706.000000775,-2036607.0484400392,348782215.0000001,0.0,1.0,0.9780806940675767,-1887644.7182418173,415445.4372169753,2146155.1924535437,51049.52280770308,2855482.204586344,-170792.61263784312,-21597.307280956797,-278936.6160911227,0.0,-6884450.53929646,0.0,0.0,0.0,0.0,0.0,-1989719.6234763453,-6094986.37652443,0.0,-8084706.000000775,1.0
350,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Rail",2012,1,10,309109150.0,19.549205011969843,18.53266929060314,1.114198539118791,16.4517676075956,1.5963324092556201,10.356940916069249,12.57,4.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.468086256921714,-0.014908017699348594,19.564113029669198,7.105427357601002e-15,309109150.0,313751875.62560153,111850003.99999997,2.04712504875,13960849.919999996,3.9349,31473.750000000015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,309109150.0,309109150.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309109150.0,309109150.0,1.0
351,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Rail",2013,1,10,309109150.0,19.54028764856224,18.566066953487226,1.144149381135897,16.45441696547708,1.5689491957039656,10.368900661447485,12.02,4.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.468086256921708,-0.025474674525182296,19.565762323087423,0.0,306364965.0000004,314269771.4944028,115648611.9999998,2.1397694734799995,13997886.250000006,3.8015999999999996,31852.439999999977,1.0018020967384889,1.0268810638010653,1.0001610378863033,0.9828461707643814,1.001154756551684,-0.5500000000000007,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.017976855079598,0.9852832844056381,1.0003106667665969,0.9962006128619632,0.9995697621658021,0.9994699322063529,0.9992031138556954,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,309109150.0,0.9911222783278995,1.0016506542559105,-2744184.999999583,517895.86880129576,309109150.0,0.0,0.9999999999999947,0.9894889741754191,597763.9787081599,5556810.393327723,-4549071.448164964,96029.94015600272,-1174425.3287595024,-132990.45122676398,-163848.8051366181,-246324.79871277857,0.0,0.0,0.0,0.0,0.0,1211584.477225061,0.0,510232.33398837363,-3254417.3339879564,0.0,-2744184.999999583,1.0
352,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Rail",2014,1,10,309109150.0,19.571696571791467,18.581584118643963,1.126091953894669,16.461141513876406,1.5176734391762705,10.38161558922528,11.94,4.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.468086256921712,-0.006725931654176433,19.578422503445648,3.552713678800501e-15,316140271.0,318273775.72310287,117457146.0000002,2.083582140740001,14092332.91999999,3.5616000000000003,32260.039999999986,1.0008357809543407,0.9842175964616606,1.0004086774033645,0.9673184086087068,1.001226256108815,-0.08000000000000007,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.008312547745275,1.0089787453377754,1.000788716729908,0.9928973462850804,0.9995426015773005,0.9999228817622378,0.9984068627389177,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,306364965.0000004,1.0319073886271544,1.0127406597512079,9775305.999999583,4004004.228700042,309109150.0,0.0,1.0000000000000036,1.0189256041303012,3912067.0650162864,2546673.3990420112,2750773.0011514863,241635.17335321015,-2176004.256778461,-140130.8517613999,-23626.326212890817,-488081.44123168907,0.0,0.0,0.0,0.0,0.0,1200828.3674540196,0.0,3903291.7787557105,5872014.221243872,0.0,9775305.999999583,1.0
353,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Rail",2015,1,10,309109150.0,19.577469011898398,18.592625834276934,1.1605355496420873,16.465302016557505,1.2652560327428346,10.397457921233963,12.07,4.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.468086256921712,0.04213745521638554,19.535331556682014,0.0,317970449.0,304850348.4692396,118761261.00000012,2.1916421012800007,14151086.25,2.5440000000000005,32775.200000000026,1.0005942289722163,1.0305868411796146,1.0002527469117248,0.8336813441431528,1.0015259987111376,0.13000000000000078,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0059079832839344,0.9830944736535769,1.0004879085745766,0.965519186401149,0.999430130462484,1.0001253298218564,0.9992031138556954,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,316140271.0,1.005789132761261,0.9578242749552146,1830178.0,-13423427.253863275,309109150.0,0.0,1.0,1.0500768866510763,-13376613.493507335,1867751.4364464853,-5344517.680555826,154247.54898986683,-10900773.755441248,-180158.71002496313,39621.80384607148,-251927.80161660782,0.0,0.0,0.0,0.0,0.0,1239143.6648488864,0.0,-13333445.145279942,15163623.145279942,0.0,1830178.0,1.0
354,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area-Rail",2016,1,10,309109150.0,19.566464884854632,18.599529377122284,1.1689006785197456,16.466520261803513,1.180960030016863,10.408972942602501,12.28,5.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.46808625692171,0.043452616172325195,19.523012268682304,-3.552713678800501e-15,314490642.9999995,301117847.30083185,119583971.00000001,2.218452579,14168336.249999981,2.2574999999999994,33154.80000000001,1.000371305425435,1.0072079902078295,1.0000739886365146,0.9333763281545208,1.0011074842962358,0.20999999999999908,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0036897331250152,0.9958677070995016,1.00014284086083,0.9883501494937739,0.9995857572771627,1.0002024636732605,0.9960219144953162,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,317970449.0,0.9890561968543169,0.9877562837400385,-3479806.000000477,-3732501.168407738,309109150.0,0.0,0.9999999999999982,1.001316026159362,-3885545.8356461674,1173226.0984512542,-1313947.0289709999,45419.17265364263,-3704308.196247601,-131716.94457555856,64377.46509282698,-1264913.634084704,0.0,0.0,0.0,0.0,0.0,1246317.232034972,0.0,-3893139.956608545,413333.9566080682,0.0,-3479806.000000477,1.0
