,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_EMP_PCT_diff,JTW_HOME_PCT_diff,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_EMP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
10,"Akron, OH Metro Area-Bus",2012,0,24,15.606640740733132,15.166952079905556,0.7229662935778935,13.85068326204996,1.5963324092556201,10.235153973990212,8.54,0.1843419617368618,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2908030007580955,0.11292934989636264,15.49371139083677,0.0,5996224.469000002,5355910.118150859,3862989.103999999,1.0605363099999998,1035797.5799999993,3.9349,27864.759999999977,0.9990683381317764,1.4331719326101524,1.0000981139734968,0.9976363094536387,1.0005328494034993,0.40999999999999837,-0.009135571353144661,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9871690236249683,0.8679644836819349,1.0003569098756397,0.9991475924927286,0.9982248727309937,1.002575267513933,0.9946002614679247,1.0000972262814005,1.0,1.0,1.0,1.0,1.0,1.0,5858952.685000004,1.023429406479325,0.8525389898306373,137271.78399999812,-926395.0691049723,5226385.660000004,0.0,0.9999999999999949,1.2004487613009687,-878048.2080619595,-75176.08348366372,-773589.8428470894,2091.118074182494,-4994.215253442202,-10400.386678961213,15088.370515351033,-31636.812570800652,569.6441824641415,0.0,0.0,0.0,0.0,0.0,0.0,-863967.0814646009,1001238.865464599,0.0,137271.78399999812,2.0
11,"Akron, OH Metro Area-Bus",2013,0,24,15.603275226925597,15.242641391099621,0.7389895743200752,13.851960609453858,1.5689491957039656,10.236288773502844,8.07,0.18248468222181863,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2908030007580946,0.06125821970754834,15.542017007218046,-1.7763568394002505e-15,5976078.009999998,5620981.379507,4166725.9900000026,1.093818797,1037121.4999999998,3.8015999999999996,27896.39999999998,1.0049904101229636,1.0221632472834714,1.0000922226997564,0.9828461707643814,1.0001108727348427,-0.46999999999999886,-0.0018572795150431642,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0715529053017634,0.9896701133078697,1.0003355084747017,0.993844899656548,0.9996301832683727,0.9970560009151326,0.998899853637585,0.9998379772017248,1.0,1.0,1.0,1.0,1.0,1.0,5996224.469000002,0.9966401426257205,1.0494913573059843,-20146.459000004455,265071.2613561405,5226385.660000004,0.0,0.9999999999999991,0.9496411237912088,304772.7500001581,429047.28159847367,-61940.31934534925,2011.7841255629094,-36907.36328855728,-2217.5041352291128,-17652.879349395647,-6596.724537793901,-971.5250675533183,0.0,0.0,0.0,0.0,0.0,0.0,296761.28768216516,-316907.7466821696,0.0,-20146.459000004455,2.0
12,"Akron, OH Metro Area-Bus",2014,0,24,15.604068691547843,15.28114129936723,0.7434184901488886,13.85629790868444,1.5176734391762705,10.22891473073712,8.14,0.18362181992385468,3.2,0.0,0.44,0.0,0.0,0.0,0.0,1.2908030007580935,0.05691038516266725,15.547158306385175,-1.7763568394002505e-15,5980821.699000002,5649954.948605142,4330272.661999996,1.10311271,1041629.5799999996,3.5616000000000003,27691.44,1.0025258029287554,1.005993204752433,1.0003131180742473,0.9673184086087068,0.9992796175519382,0.07000000000000028,0.0011371377020360507,-0.2999999999999998,0.0,0.44,0.0,0.0,0.0,0.0,1.0357779015284028,0.9971340323607616,1.0011396942826227,0.988505376759178,1.0024064420817695,1.0004392110679348,1.0006741734020586,1.0000972262814005,1.0,0.9798722818351797,1.0,1.0,1.0,1.0,5976078.009999998,1.0007937796314015,1.0051545392418082,4743.689000003971,28973.569098141976,5226385.660000004,0.0,0.9999999999999989,0.9956616036042756,36133.3971204181,213811.53056783308,-17127.246186224264,6810.901940504404,-68692.765182711,14381.08560720159,2624.759604833557,4028.912842969007,581.0318422717182,0.0,-120284.81391626001,0.0,0.0,0.0,0.0,30803.928614652035,-26060.239614648064,0.0,4743.689000003971,2.0
13,"Akron, OH Metro Area-Bus",2015,0,24,15.582682874265892,15.333203888428155,0.7063306341849407,13.85957497335196,1.2652560327428346,10.259819837774073,8.38,0.18590903948410453,3.1,0.0,0.73,0.0,0.0,0.0,0.0,1.290803000758095,0.04058759574069558,15.542095278525197,1.7763568394002505e-15,5854274.894,5621421.358363953,4561689.737,1.0265414770000003,1045048.6699999993,2.5440000000000005,28560.639999999996,1.0034069830283607,0.9501117386029501,1.0002365036237757,0.8336813441431528,1.0030213476063188,0.2400000000000002,0.0022872195602498535,-0.10000000000000009,0.0,0.29,0.0,0.0,0.0,0.0,1.0486842532957015,1.0243252921857873,1.000860980914608,0.9446764322600704,0.9899771230126944,1.001506669806978,1.0013564832907451,1.0000324077101959,1.0,0.9866880757947111,1.0,1.0,1.0,1.0,5980821.699000002,0.9788412343037813,0.9949497667679222,-126546.80500000156,-28533.590241188183,5226385.660000004,0.0,1.0000000000000016,0.9838097054305762,-11317.399622485042,291171.83851054375,145485.23533927172,5149.3733365127955,-330880.39440506767,-59945.04017208534,9011.123474801505,8112.884699619307,193.82473635429497,0.0,-79616.24514243538,0.0,0.0,0.0,0.0,-30204.544499421587,-96342.26050057999,0.0,-126546.80500000156,2.0
14,"Akron, OH Metro Area-Bus",2016,0,24,15.52043055778938,15.29612410346924,0.6995170651992981,13.858550171748274,1.180960030016863,10.25419371870895,8.22,0.18452288242886686,4.2,0.0,1.31,0.0,0.0,0.0,0.0,1.290803000758098,0.05420190701491741,15.466228650774461,-1.7763568394002505e-15,5500944.573000003,5210719.264786479,4395640.78,1.012780431,1043978.2499999995,2.2574999999999994,28400.400000000016,0.9975817327396983,0.9903535700479635,0.999926058222878,0.9333763281545208,0.9994516356861931,-0.16000000000000014,-0.0013861570552376745,1.1,0.0,0.5800000000000001,0.0,0.0,0.0,0.0,0.9667106218875087,1.0044251779795248,0.9997309066425878,0.981173175304943,1.0018355022497227,0.9989968129164054,0.9991788050683523,0.9996435844952514,1.0,0.9735533589154695,1.0,1.0,1.0,1.0,5854274.894,0.9396457584589814,0.9269398133683037,-353330.32099999767,-410702.09357747436,5226385.660000004,0.0,1.0000000000000029,1.013707408012865,-437619.0761698134,-194885.1705208311,25906.208347013668,-1575.3464864404639,-110217.4071460116,10745.534738432305,-5872.932957472901,-4807.500871425018,-2086.554341282246,0.0,-154825.90693179608,0.0,0.0,0.0,0.0,-427714.4163488943,74384.09534889663,0.0,-353330.32099999767,2.0
15,"Akron, OH Metro Area-Bus",2017,0,24,15.513199708941904,15.306356944576878,0.6938473613761365,13.861458037913705,1.240748222488552,10.312591365853002,7.79,0.1841788438562632,4.8,0.0,2.03,0.0,0.0,0.0,0.0,1.2908030007580977,0.07511212652081442,15.438087582421092,1.7763568394002505e-15,5461311.529999997,5066128.0472401725,4440851.606999997,1.0014008519999997,1047018.4200000006,2.4582,30108.360000000004,1.0006689826153619,0.9918948312982953,1.0002098247023963,1.0506267705527979,1.0056950013571038,-0.4300000000000006,-0.0003440385726036499,0.5999999999999996,0.0,0.7199999999999998,0.0,0.0,0.0,0.0,1.0093869855447226,1.0036809115883438,1.0007639446086378,1.0135717763530732,0.9811454429508458,0.9973062162432408,0.9997961197942884,0.9998055757923724,1.0,0.9672751849664214,1.0,1.0,1.0,1.0,5500944.573000003,0.9927952295330269,0.9722511979251234,-39633.04300000612,-144591.21754630655,5226385.660000004,0.0,0.9999999999999998,1.0211303699328198,-149998.88833676663,51637.28718907134,20248.490625592796,4202.416948958845,74657.58947540757,-103717.8732758636,-14818.355137580169,-1121.5337111513722,-1069.5167898089167,0.0,-180017.39366139311,0.0,0.0,0.0,0.0,-152644.62218104376,113011.57918103764,0.0,-39633.04300000612,2.0
16,"Akron, OH Metro Area-Bus",2018,0,24,15.506986703532068,15.305573228078433,0.6727058330354226,13.864611540491342,1.3137236682850553,10.354483550892281,7.44,0.18486222316260997,5.525,0.0,2.87,0.0,0.0,0.0,0.0,1.2908030007581008,0.09313007592539507,15.413856627606675,1.7763568394002505e-15,5427485.554999996,4944846.224447449,4437372.601,0.959532321,1050325.4100000004,2.72,31396.49999999998,0.9999487979732027,0.9695300010959429,1.000227501505903,1.058815676278091,1.004062236498383,-0.34999999999999964,0.0006833793063467652,0.7250000000000005,0.0,0.8400000000000003,0.0,0.0,0.0,0.0,0.9992846754986896,1.013794682775519,1.0008285040886706,1.0165899581724467,0.9864381464945541,0.9978068352929302,1.0004050997515679,0.9997650755072705,1.0,0.9619261266274688,1.0,1.0,1.0,1.0,5461311.529999997,0.9938062542643488,0.9760602531831398,-33825.97500000056,-121281.82279272377,5226385.660000004,0.0,1.000000000000003,1.0181812519730034,-126488.8672278752,-3906.6099466979813,75337.0600946348,4524.718932109074,90602.92984940074,-74065.50691746267,-11977.555701909152,2212.3759440378158,-1282.9958408232867,0.0,-207933.28364116454,0.0,0.0,0.0,0.0,-130742.41531619919,96916.44031619863,0.0,-33825.97500000056,2.0
17,"Albany, GA Metro Area-Bus",2002,0,34,13.35081282750872,13.184765242517294,0.5159994762782661,12.267083524974819,1.0515206811342592,10.397128264325614,14.66,0.0723721573372182,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608473,-0.019793626116127755,13.370606453624847,-1.7763568394002505e-15,628324.0000000003,640884.7312461769,532194.0,0.6753121,212581.09559999983,1.862,32764.396880000004,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,628324.0000000003,628324.0000000003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628324.0000000003,628324.0000000003,3.0
18,"Albany, GA Metro Area-Bus",2003,0,34,13.416437974065815,13.192383720861127,0.4616148730624408,12.300189420328119,1.1301432549474573,10.338840514891155,13.69,0.06613023681611217,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608465,-0.03200335369537387,13.44844132776119,1.7763568394002505e-15,670941.0000000002,692760.6833521844,536264.0000000005,0.58663413,219736.60749999993,2.0961,30909.16938000001,1.0005778243452728,0.8946033751660302,1.0026987584527243,1.0747703542343923,0.9943938606937788,-0.9700000000000006,-0.006241920521106031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069803806493942,1.0358713976160492,1.0087320504472155,1.0178851696704518,1.0191803742613053,0.9939336010169291,0.9963074416145852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,628324.0000000003,1.067826471692948,1.0809442783964234,42616.99999999988,51875.95210600749,628324.0000000003,0.0,0.9999999999999991,0.9878645087024434,49568.7412878336,4385.940691149972,22538.8600357065,5486.556865196221,11237.681348016988,12051.48947736037,-3811.6640746390617,-2320.1230549573847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50859.23277915435,-8242.232779154467,0.0,42616.99999999988,3.0
19,"Albany, GA Metro Area-Bus",2004,0,34,13.409538821541656,13.195083959005283,0.5259254649838664,12.320606318833162,1.241413087299781,10.269739527462283,12.73,0.06088618425787466,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608471,-0.04353571785351547,13.453074539395168,-3.552713678800501e-15,666328.0000000001,695977.841976316,537714.0000000005,0.692024033,224269.0800000001,2.4605,28845.3725,1.0002046815951757,1.1393165508181677,1.0016598848852931,1.0984563964481626,0.9933163697293381,-0.9599999999999991,-0.005244052558237511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024685222072616,0.9591811108659574,1.0053762098551142,1.0254054778229473,1.022778862744966,0.9939959530866538,0.9968968374785159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,670941.0000000002,0.9931245817441472,1.004643968258366,-4613.000000000116,3217.1586241315817,628324.0000000003,0.0,1.0000000000000007,0.9885338786634157,4094.7355197406773,1656.2327582622854,-27387.06629448371,3607.1196164001926,17045.576696006112,15283.272948970305,-4028.361240087426,-2082.0389653270818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3115.8287072364137,-7728.82870723653,0.0,-4613.000000000116,3.0
20,"Albany, GA Metro Area-Bus",2005,0,34,13.390674539356821,13.191299713959879,0.5181361694898513,12.341016477692174,1.378010141532193,10.20414347445792,11.94,0.06293488669007341,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.462883905460847,-0.1177905442998148,13.508465083656635,-1.7763568394002505e-15,653875.9999999997,735616.1484661315,535683.0000000005,0.678895555,228893.49999999985,2.9669999999999996,27013.890000000007,0.9997132079600887,0.9851893547420184,1.0016565872109566,1.1100335219838278,0.9936126858106817,-0.7900000000000009,0.0020487024321987485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965507183445188,1.005060479568773,1.0053744304004482,1.0312778630450021,1.0216110819658082,0.9950565369331856,1.0012149398360826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,666328.0000000001,0.9813125067534301,1.0569534029664762,-12452.000000000466,39638.306489815586,628324.0000000003,0.0,0.9999999999999998,0.9284350738835587,37411.685266913875,-2298.3529469334744,3371.9392301013627,3581.133459869822,20841.315927050182,14400.069024113041,-3293.967858384285,809.5484310972219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37949.64709184617,-50401.64709184664,0.0,-12452.000000000466,3.0
21,"Albany, GA Metro Area-Bus",2006,0,34,13.544765573160273,13.188563018118533,0.4705403570565907,12.373652745669093,1.4439734727065685,10.111050351883314,10.69,0.04524237285289722,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608511,-0.027893245376637225,13.572658818536908,-1.7763568394002505e-15,762810.0000000002,784386.7989353283,534219.0000000001,0.6008589949999998,236486.99999999994,3.2375,24612.499999999985,0.9997925378165391,0.9081403398644748,1.0026445364558028,1.0478685382540303,0.9908769292780302,-1.25,-0.01769251383717619,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9975043508340585,1.0313242375205276,1.008607649391758,1.0149839702353125,1.030808531177452,0.9921893301416866,0.9895689801492888,1.0003889618469775,1.0,1.0,1.0,1.0,1.0,1.0,653875.9999999997,1.1665973364980526,1.0662990481800743,108934.00000000058,48770.65046919673,628324.0000000003,0.0,1.0000000000000042,1.0940619165982526,42747.80476287736,-1631.8450940291448,20482.167132972492,5628.335353685121,9797.658521585194,20144.959132187574,-5107.209564274502,-6820.593535903603,254.33281665422933,0.0,0.0,0.0,0.0,0.0,0.0,43351.35642779421,65582.64357220638,0.0,108934.00000000058,3.0
22,"Albany, GA Metro Area-Bus",2007,0,34,13.550783003124678,13.18999585731145,0.46720115159606607,12.366709402351724,1.4761122129390096,10.116594505276217,11.47,0.044137825888092695,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.462883905460849,-0.03313736148525573,13.58392036460993,-3.552713678800501e-15,767414.0000000006,793270.1444910343,534984.9999999997,0.595522313,234850.66999999998,3.3758999999999997,24749.33999999999,1.0001086425557468,0.9929034663861509,0.9994388606614325,1.022257154192868,1.0005483261580108,0.7800000000000011,-0.0011045469648045259,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0013091248256198,1.0021662573625059,0.998178226558775,1.0072726728691832,0.998194528564801,1.004904981968261,0.9993455834938906,0.9999351877302513,1.0,1.0,1.0,1.0,1.0,1.0,762810.0000000002,1.0060355789777276,1.011325210429043,4604.000000000349,8883.345555706066,628324.0000000003,0.0,0.9999999999999978,0.99476961026355,8624.75960677753,998.6135082310743,1652.4427786930983,-1389.6669987008636,5547.667591341643,-1377.231665484185,3741.5692952091335,-499.19545502532924,-49.43944748704289,0.0,0.0,0.0,0.0,0.0,0.0,8638.983767378377,-4034.9837673780276,0.0,4604.000000000349,3.0
23,"Albany, GA Metro Area-Bus",2008,0,34,13.688659658216368,13.186265446048973,0.40326346694057835,12.367182269923859,1.5812441780633186,10.08239244584384,9.97,0.04455802713815075,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608496,0.04131705316599686,13.647342605050369,-1.7763568394002505e-15,880863.9999999999,845210.8669671222,532992.9999999995,0.496701171,234961.74999999994,3.8610000000000007,23917.14,0.9997171787388842,0.863147416402845,1.0000382371378473,1.071222203977966,0.9966192121850354,-1.5,0.00042020125005805264,1.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9965997034973639,1.042304067250251,1.0001241904266265,1.0239873892003986,1.011210449149942,0.9906345322595579,1.0002490712620515,0.9995787953256003,1.0,1.0,1.0,1.0,1.0,1.0,767414.0000000006,1.147834154706585,1.065476714126703,113449.9999999993,51940.72247608786,628324.0000000003,0.0,1.0000000000000007,1.0772962334784069,49642.62906529031,-2609.435140273958,32464.733464784178,95.30547205913389,18408.258295834672,8603.05562395365,-7187.1910605636485,191.14077349601817,-323.23836399973754,0.0,0.0,0.0,0.0,0.0,0.0,50247.747094829676,63202.252905169626,0.0,113449.9999999993,3.0
24,"Albany, GA Metro Area-Bus",2009,0,34,13.677601597756786,13.179818747148508,0.4574754027229406,12.360588987066468,1.3247380554207848,9.990061042000342,7.57,0.04276011256038204,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.462883905460853,0.11641455764443062,13.561187040112355,0.0,871177.0000000006,775439.8924899752,529567.9999999997,0.58007988,233417.6699999998,2.7612,21807.630000000016,0.999511105026147,1.1344330449610267,0.9994668726704687,0.8377820919747523,0.9908423120465263,-2.4000000000000004,-0.0017979145777687056,-1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9941310646661802,0.9654788255658597,0.9982699948689426,0.9438059486338242,1.0305526334319413,0.9850574061153637,0.9989349993057792,1.0004538035287631,1.0,1.0,1.0,1.0,1.0,1.0,880863.9999999999,0.9890028426635674,0.9174513991668057,-9686.999999999302,-69770.97447714699,628324.0000000003,0.0,1.0000000000000033,1.077989254540531,-73389.46945717964,-5169.733853889866,-30408.459796754527,-1523.8992397637155,-49499.3168626151,26912.7148953935,-13162.393019596231,-938.1207715140882,399.7391915603962,0.0,0.0,0.0,0.0,0.0,0.0,-72714.09072433082,63027.090724331516,0.0,-9686.999999999302,3.0
25,"Albany, GA Metro Area-Bus",2010,0,34,13.710602162307017,13.182485284645669,0.4299160121397821,12.324329257920281,1.4371062896694937,9.994682458021025,11.19,0.0531042247480163,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608493,0.08587762303898908,13.62472453926803,1.7763568394002505e-15,900405.9999999997,826308.3839943095,530981.9999999997,0.537128418,225105.5800000001,3.2085,21908.649999999998,1.00020231973962,0.9397576559982849,0.997066504744707,1.0848229835241026,1.0004626013796365,3.619999999999999,0.010344112187634258,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.00243767599876,1.0180198194502734,0.9905227997946976,1.0256594589313295,0.9984947946901067,1.0229683009325814,1.0061494652869274,1.0000972262814005,1.0,1.0,1.0,1.0,1.0,1.0,871177.0000000006,1.0335511612450732,1.0655995287281301,29228.99999999907,50868.49150433426,628324.0000000003,0.0,0.9999999999999964,0.9699246076229432,56059.84039867457,2123.6472635718314,15698.452249230859,-8256.31884325474,22353.930453418838,-1311.3002462569052,20009.455501543478,5357.272720269548,84.7013001516607,0.0,0.0,0.0,0.0,0.0,0.0,57148.80063878626,-27919.800638787194,0.0,29228.99999999907,3.0
26,"Albany, GA Metro Area-Bus",2011,0,34,13.80127369303693,13.261323259084351,0.42866830507769155,12.319690351566662,1.6001145849732161,9.970452502512842,10.69,0.05103848448148081,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608505,0.06510580719219874,13.736167885844731,0.0,985862.9999999995,923722.3359717542,574538.0000000003,0.5352117279999999,224063.74999999997,3.9536,21384.159999999993,1.0059805091935516,0.9970977888079106,0.9996235976614599,1.1134281413111142,0.9975757153256292,-0.5,-0.0020657402665354915,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0746379662721413,1.0008088819747163,0.998782489507761,1.0374374129647295,1.007928963899607,0.9968683806171994,0.9987764489597933,0.9995787953256003,1.0,1.0,1.0,1.0,1.0,1.0,900405.9999999997,1.0949094075339345,1.1178905525641085,85456.99999999988,97413.9519774447,628324.0000000003,0.0,1.000000000000001,0.9794424323146262,103384.022221239,67204.4726592336,728.3221833263966,-1096.2537522749028,33708.87125792019,7139.286668989497,-2819.728881989955,-1101.6926979083182,-379.2552160574961,0.0,0.0,0.0,0.0,0.0,0.0,106149.36087203865,-20692.36087203877,0.0,85456.99999999988,3.0
27,"Albany, GA Metro Area-Bus",2012,0,34,13.833005622924423,13.168280847908996,0.4449945171996949,12.29025946220245,1.5985387315650998,9.989561114915071,9.61,0.04975193197956436,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608536,0.21422115068187517,13.61878447224255,1.7763568394002505e-15,1017648.0000000003,821414.5999616913,523493.0,0.5604816399999999,217565.41999999993,3.9458,21796.730000000007,0.9929839270668845,1.0380858858203768,0.997611069067132,0.999015162149689,1.0019165240892942,-1.08,-0.0012865525019164492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9185551455608365,0.989475850783422,0.9923007619095466,0.9996447538411204,0.9937909507490753,0.9932479863394125,0.9992377908618186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,985862.9999999995,1.032240788020243,0.8892440595772372,31785.000000000815,-102307.73601006286,628324.0000000003,0.0,1.000000000000003,1.1608068730031977,-112138.72200928739,-80293.468531957,-10375.369319103193,-7590.393961568621,-350.22404393152624,-6121.271921664366,-6656.560443467802,-751.4337875948986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109190.18369300617,140975.18369300698,0.0,31785.000000000815,3.0
28,"Albany, GA Metro Area-Bus",2013,0,34,13.832383407453648,13.202663282768935,0.45060547446451854,12.291845076175978,1.5711959201772325,10.001472334220102,11.23,0.04799585999247272,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608482,0.1870965843802752,13.64528682307337,-3.552713678800501e-15,1017015.0,843475.0804549002,541805.0000000003,0.569262046,217910.66999999987,3.8124000000000002,22057.919999999995,1.002611004067809,1.0126090480847558,1.000129013873011,0.9828951211203394,1.0011923666283242,1.620000000000001,-0.0017560719870916425,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0318912032966445,0.9963705186285717,1.0004164947293146,0.9938539531448324,0.9961250940453775,1.0102141796709587,0.998959772008004,0.9992549124589,1.0,1.0,1.0,1.0,1.0,1.0,1017648.0000000003,0.9993779774538933,1.0268566939207528,-633.0000000003492,22060.48049320886,628324.0000000003,0.0,0.9999999999999947,0.9732400010657539,27564.143969240453,32454.019252423714,-3693.5344586712345,423.84502829754234,-6254.51229006762,-3943.290294909655,10394.439513791805,-1058.5859355987357,-758.2368460253649,0.0,0.0,0.0,0.0,0.0,0.0,27330.660855066304,-27963.660855066653,0.0,-633.0000000003492,3.0
29,"Albany, GA Metro Area-Bus",2014,0,34,13.691188061567917,13.285588757307245,0.4966632566032472,12.271566194858112,1.529225190308926,10.048115030277737,10.98,0.042368823323572204,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4628839054608498,0.03489487462654785,13.65629318694137,1.7763568394002505e-15,883093.9999999998,852809.9624286973,588650.0000000005,0.6432290790000001,213536.17000000013,3.6145999999999994,23111.17999999999,1.0062809656477825,1.102213099371378,0.9983502166524072,0.9732873988983041,1.004663582970484,-0.25,-0.005627036668900513,-0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,1.0786561530404284,0.9705940715910638,0.9946885916061181,0.9905814517788932,0.9849119103669444,0.9984329625053449,0.9966705847170906,1.0000324077101959,1.0,1.0,1.0,1.0,1.0,1.0,1017015.0,0.8683195429762587,1.0110671698430767,-133921.00000000023,9334.881973797106,628324.0000000003,0.0,1.0000000000000016,0.8588150319001384,14816.01010445229,79994.48748441128,-29906.27028081424,-5401.7820077037895,-9578.804819088902,-15344.813478162076,-1593.7006376267009,-3386.065283948124,32.959127384841175,0.0,0.0,0.0,0.0,0.0,0.0,11255.4777379566,-145176.47773795683,0.0,-133921.00000000023,3.0
