,CBSA,MNAME,Mode,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,PROBLEM_FLAG2,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge,CLUSTER_APTA_EXTENDED
36,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2004,11363591,6620612,9215554,2002,2018,0.810971989,,,,789259,630727,111445,7030.5,29153.75,28467.25,33348.5,27797.5,806876.5,10.95,6.8,82.25,23.73,63.3,12.98,337629.25,29460.25,125049,127841.75,42545,12733.25,8.73,48565.75,60614.75,36.68,48.3,15.03,19216,430702.08,449918.08,4.27,95.73,1.93,,194872,11.94,1.33,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,85912272.91,38774.4875,37861.4425,44353.505,64592.4475,80617.6175,2.5669,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,385815.75,82.6,8.6,2.1,2.9,0.2,0.9,2.7,,1.078592746,2919.263807,both,23
37,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2005,12370522,7487717,9434072,2002,2018,0.762625215,,,,816044,643111,119725,7872,28558,28228,31577,24572,813649,10.5,6.6,82.9,22.8,64,13.2,337662,30104,122342,130417,41631,13168,8.92,50828,63227,34.3,48.9,16.8,18041.42,436270.42,454311.83,3.97,96.03,2.35,17900.8,193466,12.54,1.29,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,85307994.96,36839.82,36414.12,40734.33,65568.12,81562.83,3.0315,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,399804,82.5,8.7,2.1,2.9,0.2,0.9,2.7,,0.983786527,2920.002805,both,23
38,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2006,12736051,6780087,9359450,2002,2018,0.734878496,,,,850957,662383,127847,8050,27434,27388,29263,22627,821457,9.8,6.2,84,21.6,64.9,13.5,337905,30182,120392,132665,40789,13877,8.93,53202,64965,31.2,50.8,18,17582.83,438094.42,455677.25,3.86,96.14,2.68,17900.8,192060,11.21,1.25,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,82017661.3,34292.5,34235,36578.75,66502.5,81206.25,3.35,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,420409,79.8,9,2.6,3.9,0.3,1.1,3.3,,0.91859812,2918.422503,both,23
39,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2007,13180680,7014552,10167637,2002,2018,0.771404586,,,,853358,654103,136601,10882,28423,28951,29119,15560,825123,10.1,6.6,83.3,21.5,65,13.5,337307,32523,115414,136222,39659,13489,9.64,55129,70200,31,47.5,21.5,18099,434437.67,452536.67,4,96,2.86,17900.8,190654,11.52,1.21,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,86252789.71,34391.83,35030.71,35233.99,66706.09,84942,3.4606,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,414547,79.6,8.9,3,3.4,0.2,1.1,3.7,,0.933399549,2920.266315,both,23
40,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2008,15046646,7507807,10896882,2002,2018,0.72420671,,,,853919,658323,130726,10898,29971,30008,30574,21626,822273,10.5,5.8,83.8,21.3,65.1,13.6,337729,29909,120124,136120,38269,13307,8.86,58765,70913,29.8,47.8,22.4,22724.17,436999,459723.17,4.94,95.06,3.35,17900.8,189248,11.93,1.17,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,89386689.58,35066.07,35109.36,35771.58,68755.05,82968.21,3.9195,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,431154,79.2,9,3.4,3.6,0.2,0.8,3.6,,0.847321851,2921.166128,both,23
41,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2009,13890238,7094183,12685805,2002,2018,0.913289247,,,,857592,657658,131750,8863,29153,29213,31894,20502,824549,9.9,6.9,83.2,21.3,64.7,14,336492,30823,117523,130563,42618,14965,9.16,57677,73357,29.9,46.4,23.7,31675.67,425586.08,457261.75,6.93,93.07,2.43,17900.8,187842,11.7,1.17,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,104042730.8,34109.01,34179.21,37315.98,67482.09,85827.69,2.8431,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,421034,79.2,8.4,2.8,3.9,0.4,0.8,4.5,,1.068548419,2912.633318,both,23
42,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2010,13558883,7123007,14913757,2002,2018,1.099925193,,,,870832,672027,131341,9681,29811,30340,30281,17235,840023,,0,0,21.3,64.8,13.9,348634,37056,125555,132327,39712,13984,10.63,55796,71547,31.9,44.3,23.8,33404.83,425697.67,459102.5,7.28,92.72,2.86,17900.8,186436,11.94,1.15,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,120202740.8,34282.65,34891,34823.15,64165.4,82279.05,3.289,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,426127,80.8,7.8,3.1,3.3,0.2,1.1,3.8,,1.264913972,2943.902379,both,23
43,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2011,14176006,7551431,14177425,2002,2018,1.000100099,,,,871478,678153,127679,10938,30513,30706,31556,23705,840939,,0,0,20.9,64.9,14.2,345662,33817,123067,135796,38424,14558,9.78,58617,73004,28.2,47.9,23.9,32111,417238.08,449349.08,7.15,92.85,3.63,17900.8,185030,12.47,1.12,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,111304093.4,34174.56,34390.72,35342.72,65651.04,81764.48,4.0656,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,429768,81.3,7.5,3.2,3.3,0.4,1,3.4,,1.120112111,2906.821917,both,23
44,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2012,15213240,7450813,14987224,2002,2018,0.985143467,,,,874646,681722,123818,8964,30928,30561,33962,28265,843802,,0,0,20.6,64.6,14.8,342705,34704,124356,129954,38578,15113,10.13,60625,75558,29.2,45.8,25,33292.08,421999.08,455291.17,7.31,92.69,3.77,17900.8,184627,12.22,1.09,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,114500271.8,33711.52,33311.49,37018.58,66081.25,82358.22,4.1093,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,422420,79.6,8.1,3.2,4.1,0.2,1.1,3.6,,1.073806379,2919.100939,both,23
45,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2013,16052777,7437216,15785176,2002,2018,0.983329925,,,,877905,678826,123959,10292,30400,30751,32200,16951,846922,12.5,7.2,80.3,20.5,64.6,14.9,347942,34985,125422,130336,42960,14239,10.05,59626,76670,29.2,44.7,26.1,28646.83,427120.67,455767.5,6.28,93.72,3.65,17900.8,184456,12.08,1.08,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,119482831.7,32832,33211.08,34776,64396.08,82803.6,3.942,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,423582,80.4,7.7,3.4,3.3,0.2,0.9,4.1,,1.061996319,2951.354321,both,23
46,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2014,16608585,7711321,15500819,2002,2018,0.933301603,,,,880167,673235,135272,10166,31625,31502,34811,27769,848344,11.7,6.5,81.8,20.3,64.3,15.4,347291,32412,126603,131455,41901,14920,9.33,62265,79446,27.1,45.6,27.3,22594.33,424274.33,446868.67,5.05,94.95,3.54,17900.8,182846,12.01,1.06,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,115016077,33522.5,33392.12,36899.66,66000.9,84212.76,3.7524,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,435735,79.8,7.6,3.5,4.3,0.2,0.8,3.7,,0.989299699,2924.481199,both,23
47,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2015,16592640,7845161,16093361,2002,2018,0.969909611,,,,881830,673152,135485,7727,31801,31429,35378,29063,849858,10.2,6.5,83.2,20.1,63.9,16,342766,32804,126214,127685,41861,14202,9.57,63080,81725,26.7,45.4,27.9,20047.08,429871.83,449918.92,4.46,95.54,2.55,17900.8,183193,11.82,1.06,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,119412738.6,33709.06,33314.74,37500.68,66864.8,86628.5,2.703,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,437973,79.3,8.3,3.7,3.3,0.3,0.9,4.1,,1.028104187,2939.29628,both,23
48,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2016,16515295,7980016,17855542,2002,2018,1.081151866,,,,881839,662303,138500,10509,32397,33227,33152,22303,851290,9.9,6.5,83.6,20,63.8,16.2,343069,34405,121295,129000,42191,16178,10.03,65855,85684,26.9,42.7,30.4,18597.17,432395.42,450992.58,4.12,95.88,2.31,17900.8,183110,11.74,1.05,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,131238233.7,34016.85,34888.35,34809.6,69147.75,89968.2,2.4255,0,0,0,2017,,0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,443938,79.4,7.4,4,3.7,0.3,0.8,4.3,,1.135209459,2944.32399,both,23
49,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2017,16356553,8214968,18354163,2002,2018,1.122129033,,,,886188,671822,133400,8287,35068,34895,36742,23981,855393,10.4,6.1,83.5,19.7,63.4,16.9,348421,37135,116013,139591,40175,15507,10.66,68681,89097,24.9,42.1,33,19532.08,432476.17,452008.25,4.32,95.68,2.64,17900.8,184560,11.91,1.02,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1,0,131048723.8,35769.36,35592.9,37476.84,70054.62,90878.94,2.6928,74,0,0,2017,,1,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,440268,80.5,7.3,3.4,3.2,0.3,1.1,4.3,,1.144571614,2934.587074,both,23
50,10580,"Albany-Schenectady-Troy, NY Metro Area",Bus,2018,15395053,8389544,19484564,2002,2018,1.265637994,,,,889452,676249,130328.75,7316,37220.25,36595.5,38878,23549.5,858828.25,10.7,5.8,83.53,19.45,63.08,17.48,352510.75,39582.75,110821.75,147863,38745.5,15497.75,11.23,71494.25,92646.5,23.45,40.98,35.58,17906.09,434209.45,452115.55,3.96,96.04,2.92,,185626.75,12.31,1,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1,1,136391948,37220.25,36595.5,38878,71494.25,92646.5,2.92,76,0,0,2017,,1,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,93,69,58,1,1,H,23,,439006.75,81.35,7,3.025,2.925,0.3,1.3,4.35,,1.265637994,2942.368734,both,23
51,10740,"Albuquerque, NM Metro Area",Bus,2002,7159620,167746,2485844,2002,2018,0.347203343,,,,698465.0938,411188.1875,235734.2188,3497.484375,21691.35938,19474.28125,27806.32813,19960.65625,715422.3,13.75,8.61,77.64,24.22,65.78,10,319945.48,18777.25,112399.34,127421.33,51009.25,10338.31,5.87,38653.67188,51103.25,43.92,45.31,10.76,19305.58,358778.5,378084.08,5.11,94.89,1.32,,272794,16.37,1.4,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,6960363.2,30367.90313,27263.99375,38928.85938,54115.14063,71544.55,1.848,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,328977.1094,74.325,16.575,1.3,1.8,0.7,1.2,4.1,,0.48608468,3517.368042,both,22
52,10740,"Albuquerque, NM Metro Area",Bus,2003,6620336,3748806,2880009,2002,2018,0.435024597,,,,727097.625,409722.25,255979.125,5079.0625,22193.5625,19639.875,28326.6875,22277.375,736730.81,14.01,8.96,77.03,24.42,65.18,10.4,319802.06,18664,111645.63,126630.69,50048,12813.75,5.84,40138.3125,53002,42.71,45.55,11.74,20593.08,360750.17,381343.25,5.4,94.6,1.5,,269643,14.89,1.37,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7891224.66,30405.18063,26906.62875,38807.56188,54989.48813,72612.74,2.055,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,342235.5625,75.35,15.55,1.3,1.8,0.7,1.2,4.1,,0.595983698,3517.40581,both,22
53,10740,"Albuquerque, NM Metro Area",Bus,2004,6604625,3954103,2847866,2002,2018,0.431192687,,,,755951.5,407841,276340.5,6757.75,22688.75,19784.5,28866.25,24518.5,758149.75,14.28,9.35,76.38,24.63,64.58,10.8,319577.75,18563,110814.5,125825.25,49046,15329,5.81,41641.75,54905,41.48,45.8,12.73,19779.5,367680.17,387459.67,5.11,94.89,1.79,,266492,15.29,1.33,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7575323.56,30176.0375,26313.385,38392.1125,55383.5275,73023.65,2.3807,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,355807.75,76.6,14.3,1.3,1.8,0.7,1.2,4.1,,0.573486274,3517.40977,both,22
54,10740,"Albuquerque, NM Metro Area",Bus,2005,7758914,4782626,3024632,2002,2018,0.389826721,,,,783920,407621,296236,8048,23212,20013,29329,27062,779127,14.5,9.6,75.9,24.8,64,11.2,319677,18413,110293,125079,48207,17685,5.76,43070,56791,40.3,46,13.7,19014.58,375221,394235.58,4.83,95.17,2.23,28089.6,263341,16.65,1.29,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7803550.56,29943.48,25816.77,37834.41,55560.3,73260.39,2.8767,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,368125,77.5,13.5,1.3,1.8,0.7,1.2,4.1,,0.50287647,3517.254088,both,22
55,10740,"Albuquerque, NM Metro Area",Bus,2006,9072409,4634851,3499539,2002,2018,0.385734263,,,,815430,400756,317995,10892,23623,19906,30099,28396,801871,14.9,10.4,74.7,25.1,63.3,11.6,318482,18459,108533,124096,46716,20678,5.8,44799,58745,38.9,46.4,14.7,15859.17,386438.5,402297.67,3.94,96.06,2.52,28089.6,260190,16.38,1.25,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,8748847.5,29528.75,24882.5,37623.75,55998.75,73431.25,3.15,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,385462,79.6,11.8,1.4,1.8,0.8,1,3.6,,0.482167829,3517.735467,both,22
56,10740,"Albuquerque, NM Metro Area",Bus,2007,9791599,4901212,3766172,2002,2018,0.38463299,,,,832774,420471,332300,7521,24483,21141,29640,34568,817548,14.6,9,76.4,24.9,63.1,12,322464,17721,111727,124060,47833,21123,5.5,45325,60427,38.4,46,15.6,15005.75,389242.83,404248.58,3.71,96.29,2.72,28089.6,257039,16.18,1.21,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,9114136.24,29624.43,25580.61,35864.4,54843.25,73116.67,3.2912,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,382720,78,11.9,1.6,2,0.6,1.6,4.3,,0.465405918,3516.962856,both,22
57,10740,"Albuquerque, NM Metro Area",Bus,2008,10942102,5041793,3645357,2002,2018,0.333149609,,,,841408,421805,324703,10091,25312,22284,30385,33284,826682,14.5,10.4,75.1,24.8,62.9,12.3,331371,20772,113448,128920,47402,20829,6.27,47198,63503,36.9,45.3,17.8,18586.5,388752.92,407339.42,4.56,95.44,3.19,28089.6,253888,16.13,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,8530135.38,29615.04,26072.28,35550.45,55221.66,74298.51,3.7323,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,395827,76.8,12.5,2,1.9,1.2,1.5,4.1,,0.389785042,3517.461019,both,22
58,10740,"Albuquerque, NM Metro Area",Bus,2009,10639235,5144295,4294880,2002,2018,0.40368316,,,,856216,432274,329891,11065,25253,23216,30017,27978,846650,15.9,10.4,73.7,24.8,63.1,12.1,334647,17776,120045,127430,47757,21639,5.31,46824,61059,36.7,46.6,16.7,31447.33,372776.25,404223.58,7.78,92.22,2.27,28089.6,250737,16.23,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,10050019.2,29546.01,27162.72,35119.89,54784.08,71439.03,2.6559,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,396357,78.7,10.9,1.6,1.6,1,1.5,4.8,,0.472309297,3520.543598,both,22
59,10740,"Albuquerque, NM Metro Area",Bus,2010,11527241,5102876,3460174,2002,2018,0.30017365,,,,892014,459673,332367,9139,25891,23628,31267,26156,881703,,0,0,24.4,63.2,12.4,344800,16484,120481,136269,48104,23462,4.78,47383,63619,36.8,45.3,17.9,34020.5,390669.08,424689.58,8.01,91.99,2.7,28089.6,247586,13.51,1.15,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7958400.2,29774.65,27172.2,35957.05,54490.45,73161.85,3.105,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,397604,80.5,9.4,2.1,1.6,0.9,1.1,4.4,,0.345199697,3517.706203,both,22
60,10740,"Albuquerque, NM Metro Area",Bus,2011,12373445,5313359,4029381,2002,2018,0.325647465,,,,899149,466738,336918,9294,24924,21970,30564,32165,887261,,0,0,24.4,63,12.6,345157,23644,121901,126939,52444,20229,6.85,45027,61912,40.2,41.9,17.9,31629.17,389437.25,421066.42,7.51,92.49,3.42,28089.6,244435,13.57,1.12,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,9025813.44,27914.88,24606.4,34231.68,50430.24,69341.44,3.8304,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,386216,80,8.9,1.6,2.2,1.1,1.4,4.7,,0.364725161,3533.112459,both,22
61,10740,"Albuquerque, NM Metro Area",Bus,2012,13003221,5316558,4208211,2002,2018,0.323628353,,,,902794,484743,320910,12335,25616,22332,31553,29079,887938,,0,0,24.1,62.7,13.2,344869,21014,120959,130200,48806,23890,6.09,46725,62672,38.8,43.1,18.1,29752.5,387763.75,417516.25,7.13,92.87,3.49,28089.6,244628,13.7,1.09,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,9203000.8,27921.44,24341.88,34392.77,50930.25,68312.48,3.8041,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,394926,80.2,10,1.7,1.8,0.7,1.2,4.4,,0.352754905,3520.861277,both,22
62,10740,"Albuquerque, NM Metro Area",Bus,2013,12959144,5426224,4187945,2002,2018,0.323165249,,,,901932,472342,328386,11036,25717,22709,31723,31539,890054,19.4,10.7,69.8,23.7,62.5,13.8,336614,18513,118331,125926,51657,22187,5.5,48355,64625,37.7,43.9,18.4,28250.83,387442.33,415693.17,6.8,93.2,3.37,28089.6,245116,13.83,1.08,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,9308028.6,27774.36,24525.72,34260.84,52223.4,69795,3.6396,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,397306,80,9.3,1.5,1.8,1.2,2,4.1,,0.349018469,3534.744946,both,22
63,10740,"Albuquerque, NM Metro Area",Bus,2014,12883658,5424831,4009653,2002,2018,0.311220074,,,,905213,488344,321057,10331,25665,22804,30743,34459,893947,19.2,11.1,69.7,23.2,62.3,14.5,342552,20456,115601,134762,50681,21052,5.97,47581,65138,37.2,43.5,19.3,27156.75,389664,416820.75,6.52,93.48,3.22,28089.6,247927,13.81,1.06,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,1,0,8774069.44,27204.9,24172.24,32587.58,50435.86,69046.28,3.4132,0,0,0,2015,,0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,398379,80.1,8.9,2.2,1.8,1.2,1.4,4.5,,0.329893279,3564.255935,both,22
64,10740,"Albuquerque, NM Metro Area",Bus,2015,11795088,5454089,3766492,2002,2018,0.319327164,,,,906209,484943,319713,12435,25948,23557,31609,30857,894118,18.7,10.4,70.9,23,62.1,14.9,342590,22388,115775,129976,53221,21230,6.53,48937,65938,37.3,43.3,19.4,25658,392032.92,417690.92,6.14,93.86,2.25,28089.6,248427,13.82,1.06,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,1,1,8218455.6,27504.88,24970.42,33505.54,51873.22,69894.28,2.385,15,0,0,2015,,1,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,402525,82.3,7.7,1.3,2,0.8,1,4.8,,0.338486794,3558.410668,both,22
65,10740,"Albuquerque, NM Metro Area",Bus,2016,10901920,5448997,3713680,2002,2018,0.340644584,,,,913924,495085,324654,12266,26951,24439,31985,30277,902636,16.9,11.2,71.9,22.8,61.6,15.6,343912,18043,115008,129239,57438,24184,5.25,50954,68558,35.4,44.4,20.2,25669.75,396889.5,422559.25,6.07,93.93,2.03,28089.6,247010,13.85,1.05,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,1,2,8014406.4,28298.55,25660.95,33584.25,53501.7,71985.9,2.1315,15,0,0,2015,,1,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,413057,79.9,9.3,1.8,1.5,1.1,1.1,5.1,,0.357676813,3536.508624,both,22
66,10740,"Albuquerque, NM Metro Area",Bus,2017,9684678,5357774,3228508,2002,2018,0.333362451,,,,913113,504121,318208,12355,27245,24209,32324,31887,901299,15.5,9.7,74.8,22.4,61.4,16.2,347357,18056,120934,130031,54844,23492,5.2,50906,68453,34.9,43.5,21.6,24275.58,401312.08,425587.67,5.71,94.29,2.3,28089.6,246241,13.6,1.02,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,1,3,6770054.16,27789.9,24693.18,32970.48,51924.12,69822.06,2.346,15,0,0,2015,,1,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,407216,79.2,10,1.4,2.1,0.6,0.9,5.7,,0.340029701,3524.970875,both,22
67,10740,"Albuquerque, NM Metro Area",Bus,2018,9571883,5341929,2959516,2002,2018,0.309188485,,,,914433.5,513433.5,314608.75,12379.5,27716.25,24257,32672.25,32949.5,902425.75,14,8.78,77.23,22.05,61.13,16.83,350271.25,16979.5,125186.75,130440.75,53952.75,23711.5,4.85,51374.25,69029.25,34.05,43.1,22.85,19825.09,413695.91,433521,4.57,95.43,2.58,,245310,13.6,1,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,1,4,6079332,27716.25,24257,32672.25,51374.25,69029.25,2.58,0,0,0,2015,,1,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",87,58,89,2,2,G,22,,405468.25,78.075,10.925,1.225,2.425,0.3,0.775,6.225,,0.309188485,3521.027722,both,22
