CBSA Code,Year,POP_CENSUSTRACT,WAC_TOTAL,WAC_RETAIL
45220,2013,33701.3,54659,1334
45220,2014,34070.399999999994,58940,1393
45220,2015,34439.5,58321,1394
45300,2002,252227.80000000002,294891,19657
45300,2003,253553.19999999998,290651,19658
45300,2004,254878.60000000003,272110,20288
45300,2005,256204.0,272499,21366
45300,2006,257529.39999999997,286170,18663
45300,2007,258854.80000000002,283317,19371
45300,2008,260180.19999999998,271182,19038
45300,2009,261505.60000000003,252402,17619
45300,2010,262831.0,251098,16705
45300,2011,264156.39999999997,263170,18078
45300,2012,265481.8,251642,19610
45300,2013,266807.19999999995,267782,19734
45300,2014,268132.60000000003,274698,19912
45300,2015,269458.0,284801,22511
45460,2002,2441.4,2567,214
45460,2003,2417.1,2511,222
45460,2004,2392.8,2475,189
45460,2005,2368.5,2720,189
45460,2006,2344.2,2692,169
45460,2007,2319.9,2581,160
45460,2008,2295.6,2494,128
45460,2009,2271.3,2503,124
45460,2010,2247.0,1866,101
45460,2011,2222.7,1961,128
45460,2012,2198.4,1951,155
45460,2013,2174.1,1883,170
45460,2014,2149.8,1892,165
45460,2015,2125.5,1863,170
45780,2002,121496.99999999997,71348,5910
45780,2003,120139.00000000003,65416,5385
45780,2004,118781.0,68271,5358
45780,2005,117423.0,67229,5146
45780,2006,116065.0,68506,5201
45780,2007,114706.99999999999,63858,5434
45780,2008,113349.00000000001,61051,4981
45780,2009,111991.0,60476,4390
45780,2010,110633.0,61098,4740
45780,2011,109275.0,59017,4934
45780,2012,107916.99999999999,56644,4523
45780,2013,106559.00000000001,57061,4688
45780,2014,105201.0,55785,4785
45780,2015,103843.0,53367,4746
45820,2002,17483.0,40465,1224
45820,2003,17476.0,39781,1099
45820,2004,17469.0,38794,965
45820,2005,17462.0,38097,888
45820,2006,17455.0,34317,877
45820,2007,17448.0,38869,798
45820,2008,17441.0,40289,1516
45820,2009,17434.0,39827,670
45820,2010,17427.0,39511,708
45820,2011,17420.0,37777,685
45820,2012,17413.0,34339,625
45820,2013,17406.0,34052,604
45820,2014,17399.0,36621,603
45820,2015,17392.0,36344,575
45940,2002,97114.2,47733,3037
45940,2003,97240.3,43369,3086
45940,2004,97366.4,42456,2697
45940,2005,97492.5,39170,3695
45940,2006,97618.6,37177,3447
45940,2007,97744.7,63573,3043
45940,2008,97870.8,59475,3058
45940,2009,97996.9,66144,3177
45940,2010,98123.0,70266,4070
45940,2011,98249.1,82121,3404
45940,2012,98375.2,34184,2465
45940,2013,98501.3,34685,2241
45940,2014,98627.4,33283,2340
45940,2015,98753.5,34351,2236
46060,2004,181727.4,109461,10593
46060,2005,182034.5,114875,10929
46060,2006,182341.6,98324,11155
46060,2007,182648.7,122697,11625
46060,2008,182955.8,113037,10352
46060,2009,183262.9,118371,9738
46060,2010,183570.0,119113,9401
46060,2011,183877.1,113365,9355
46060,2012,184184.2,112919,10158
46060,2013,184491.3,107131,10302
46060,2014,184798.4,119649,10760
46060,2015,185105.5,113315,11037
46140,2002,83457.6,131505,10657
46140,2003,83683.9,121386,10248
46140,2004,83910.2,120326,8589
46140,2005,84136.5,127117,8681
46140,2006,84362.8,126952,9201
46140,2007,84589.1,132593,9285
46140,2008,84815.4,135956,9677
46140,2009,85041.7,129850,9180
46140,2010,85268.0,130028,9421
46140,2011,85494.3,129333,9508
46140,2012,85720.59999999999,127872,9827
46140,2013,85946.90000000001,127689,9502
46140,2014,86173.2,128237,10154
46140,2015,86399.5,126955,10221
46220,2002,6560.6,11458,429
46220,2003,7131.4,11728,428
46220,2004,7702.2,11811,431
46220,2005,8273.0,12108,409
46220,2006,8843.8,12724,481
46220,2007,9414.6,12878,531
46220,2008,9985.4,13797,730
46220,2009,10556.2,13503,682
46220,2010,11127.0,15213,802
46220,2011,11697.8,15571,786
46220,2012,12268.6,15635,857
46220,2013,12839.4,15918,865
46220,2014,13410.2,16708,863
46220,2015,13981.0,17344,862
46340,2002,11071.400000000001,23451,2875
46340,2003,11100.099999999999,23878,2903
46340,2004,11128.8,24348,1512
46340,2005,11157.5,26916,1459
46340,2006,11186.2,26271,1556
46340,2007,11214.900000000001,26183,1146
46340,2008,11243.599999999999,25162,1115
46340,2009,11272.3,25968,1040
46340,2010,11301.0,26545,1001
46340,2011,11329.7,28079,1209
46340,2012,11358.400000000001,22763,1103
46340,2013,11387.099999999999,23255,1132
46340,2014,11415.8,22561,1067
46340,2015,11444.5,22135,1058
46520,2002,383227.4,203155,28487
46520,2003,389472.5,206346,28101
46520,2004,391641.00000000006,211712,29079
46520,2005,389670.5,221359,31182
46520,2006,395977.99999999994,226719,31622
46520,2007,398146.5,228553,30612
46520,2008,396113.60000000003,229105,30430
46520,2009,402483.50000000006,220470,28850
46520,2010,404652.0,221620,28745
46520,2011,402556.69999999995,223330,29750
46520,2012,408988.99999999994,226536,30140
46520,2013,411157.50000000006,231995,30762
46520,2014,413326.00000000006,234058,30268
46520,2015,415494.5,238806,30939
46540,2002,41496.399999999994,25762,1947
46540,2003,41591.100000000006,26816,2063
46540,2004,41685.8,27058,1972
46540,2005,41780.5,26752,1711
46540,2006,41875.2,27620,1636
46540,2007,41969.899999999994,28594,1645
46540,2008,42064.600000000006,27585,1702
46540,2009,42159.3,29019,1567
46540,2010,42254.0,29179,1864
46540,2011,42348.69999999999,27091,1551
46540,2012,42443.399999999994,24186,924
46540,2013,42538.100000000006,23599,860
46540,2014,42632.80000000001,24336,817
46540,2015,42727.5,25276,1007
46660,2002,11263.400000000001,9747,2199
46660,2003,11511.099999999999,10149,2122
46660,2004,11758.8,10088,2047
46660,2005,12006.5,10445,2375
46660,2006,12254.2,11021,2254
46660,2007,12501.900000000001,11082,2551
46660,2008,12749.599999999999,11322,2533
46660,2009,12997.3,11506,2628
46660,2010,13245.0,11173,2752
46660,2011,13492.7,10519,2540
46660,2012,13740.400000000001,11374,2499
46660,2013,13988.099999999999,10336,2515
46660,2014,14235.8,10547,2544
46660,2015,14483.5,10119,2371
46700,2002,128617.4,42768,5313
46700,2003,128325.6,43125,5345
46700,2004,128033.80000000002,44414,5338
46700,2005,127742.0,45125,5572
46700,2006,127450.19999999998,44738,5702
46700,2007,133642.4,39708,4961
46700,2008,133792.6,39731,4873
46700,2009,133942.80000000005,40292,4285
46700,2010,134093.0,45169,4360
46700,2011,134243.19999999995,42142,4362
46700,2012,134393.4,39692,4121
46700,2013,134543.6,40893,4233
46700,2014,134693.80000000005,40997,4486
46700,2015,134844.0,40655,4623
47020,2002,10258.6,13194,904
47020,2003,10265.9,12310,873
47020,2004,10273.2,12465,869
47020,2005,10280.5,12586,785
47020,2006,10287.8,12285,799
47020,2007,10295.1,10324,629
47020,2008,10302.4,10402,577
47020,2009,10309.7,9922,563
47020,2010,10317.0,11362,554
47020,2011,10324.3,10678,527
47020,2012,10331.6,8602,439
47020,2013,10338.9,8359,425
47020,2014,10346.2,8445,503
47020,2015,10353.5,8382,504
47220,2002,16009.6,4938,779
47220,2003,16229.4,4577,770
47220,2004,16449.2,4806,581
47220,2005,16669.0,4848,549
47220,2006,16888.8,4484,473
47220,2007,17108.6,4797,525
47220,2008,17328.4,4941,518
47220,2009,17548.2,4539,512
47220,2010,17768.0,7214,659
47220,2011,17987.8,5006,486
47220,2012,18207.6,5066,492
47220,2013,18427.4,5086,465
47220,2014,18647.2,5431,481
47220,2015,18867.0,5187,475
47260,2002,316385.79999999993,202162,25072
47260,2003,316737.20000000007,197502,25061
47260,2004,317088.6,214085,26939
47260,2005,317440.0,199789,27745
47260,2006,317791.39999999997,211020,27350
47260,2007,318142.79999999993,227627,27825
47260,2008,318494.20000000007,224137,27395
47260,2009,318845.60000000003,221198,25136
47260,2010,319197.0,224616,25210
47260,2011,319548.39999999997,226067,28044
47260,2012,319899.79999999993,213143,23457
47260,2013,320251.20000000007,215311,24250
47260,2014,320602.60000000003,212540,24005
47260,2015,320954.0,213495,24600
47300,2002,113440.59999999996,47173,4087
47300,2003,114128.90000000004,46995,4002
47300,2004,114817.20000000003,48268,4023
47300,2005,115505.5,48723,4056
47300,2006,116193.79999999997,49513,4020
47300,2007,116882.09999999996,48332,3987
47300,2008,117570.40000000004,49751,3784
47300,2009,118258.70000000003,46535,2975
47300,2010,118947.0,48065,3242
47300,2011,119635.29999999997,48814,3823
47300,2012,120323.59999999996,44436,3873
47300,2013,121011.90000000004,46151,4138
47300,2014,121700.20000000003,46036,4538
47300,2015,122388.5,46142,4888
47380,2002,25168.6,30287,4249
47380,2003,25062.4,31559,4173
47380,2004,24956.2,28098,4274
47380,2005,24850.0,29960,4103
47380,2006,24743.8,30164,3837
47380,2007,24637.6,30774,3977
47380,2008,24531.4,30465,3985
47380,2009,24425.2,29611,3877
47380,2010,24319.0,30926,3833
47380,2011,24212.8,29627,3565
47380,2012,24106.6,29211,3656
47380,2013,24000.4,29540,3646
47380,2014,23894.2,29581,3452
47380,2015,23788.0,30659,3755
47460,2002,3644.6,4199,259
47460,2003,3655.9,4249,275
47460,2004,3667.2,4146,324
47460,2005,3678.5,4102,358
47460,2006,3689.8,4308,384
47460,2007,3701.1,4203,428
47460,2008,3712.4,4309,417
47460,2009,3723.7,3291,398
47460,2010,3735.0,1921,339
47460,2011,3746.3,1914,319
47460,2012,3757.6,1824,287
47460,2013,3768.9,2814,307
47460,2014,3780.2,2689,284
47460,2015,3791.5,2937,263
47900,2002,980289.7999999999,454362,57537
47900,2003,987639.2000000001,448555,59011
47900,2004,994988.5999999999,460660,57239
47900,2005,1002338.0,470358,57389
47900,2006,1009687.4000000001,477951,56196
47900,2007,1017036.7999999999,485810,55369
47900,2008,1024386.2000000001,479687,54780
47900,2009,1031735.5999999999,478074,50955
47900,2010,1400983.0,802555,64374
47900,2011,1409700.9999999995,801968,64358
47900,2012,1418419.0000000002,821905,63982
47900,2013,1425477.8999999997,849847,64492
47900,2014,1435855.0000000002,814911,66333
47900,2015,1444573.0,814914,67109
47940,2002,9824.400000000001,10950,911
47940,2003,9747.599999999999,10631,905
47940,2004,9670.8,10324,896
47940,2005,9594.0,10189,598
47940,2006,9517.2,10412,860
47940,2007,9440.400000000001,9947,379
47940,2008,9363.599999999999,9900,329
47940,2009,9286.8,9591,306
47940,2010,9210.0,9308,357
47940,2011,9133.2,9387,355
47940,2012,9056.400000000001,9061,347
47940,2013,8979.599999999999,9023,347
47940,2014,8902.8,8841,369
47940,2015,8826.0,8605,391
48060,2002,4635.0,8623,1803
48060,2003,4642.5,8160,1515
48060,2004,4650.0,7978,1590
48060,2005,4657.5,8319,1649
48060,2006,4665.0,8853,1733
48060,2007,4672.5,8403,1600
48060,2008,4680.0,8277,1446
48060,2009,4687.5,5652,641
48060,2010,4695.0,7583,1303
48060,2011,4702.5,7745,1123
48060,2012,4710.0,5512,526
48060,2013,4717.5,5707,557
48060,2014,4725.0,5346,547
48060,2015,4732.5,5302,602
48140,2002,5711.2,7548,2505
48140,2003,5647.8,5594,735
48140,2004,5584.4,5168,677
48140,2005,5521.0,4930,621
48140,2006,5457.6,4803,617
48140,2007,5394.2,5037,541
48140,2008,5330.8,5068,474
48140,2009,5267.4,4482,518
48140,2010,5204.0,20163,3513
48140,2011,5140.6,20414,3869
48140,2012,5077.2,8421,1784
48140,2013,5013.8,8679,1883
48140,2014,4950.4,8860,1820
48140,2015,4887.0,8979,1788
48300,2002,6665.6,5698,499
48300,2003,6682.4,5953,450
48300,2004,6699.2,5538,450
48300,2005,6716.0,5471,443
48300,2006,6732.8,5588,436
48300,2007,6749.6,5550,473
48300,2008,6766.4,5564,483
48300,2009,6783.2,5579,411
48300,2010,6800.0,5766,425
48300,2011,6816.8,5308,391
48300,2012,6833.6,5244,395
48300,2013,6850.4,5454,396
48300,2014,6867.2,5871,427
48300,2015,6884.0,5894,418
48540,2002,3727.8,7257,535
48540,2003,3694.2,7108,480
48540,2004,3660.6,7322,528
48540,2005,3627.0,6870,460
48540,2006,3593.4,6671,449
48540,2007,3559.8,4636,412
48540,2008,3526.2,6563,409
48540,2009,3492.6,6817,355
48540,2010,3459.0,6530,220
48540,2011,3425.4,5090,207
48540,2012,3391.8,4082,326
48540,2013,3358.2,4143,298
48540,2014,3324.6,4072,302
48540,2015,3291.0,4074,251
48620,2002,45589.6,66047,3204
48620,2003,45489.9,64852,3454
48620,2004,45390.200000000004,63745,3436
48620,2005,45290.5,64133,3484
48620,2006,45190.799999999996,64058,3424
48620,2007,45091.1,63471,3093
48620,2008,44991.4,63138,3153
48620,2009,44891.700000000004,62322,3176
48620,2010,44792.0,61072,3114
48620,2011,44692.299999999996,61620,3259
48620,2012,44592.6,60928,3199
48620,2013,44492.9,61019,3180
48620,2014,44393.200000000004,57997,3189
48620,2015,44293.5,58821,3105
48660,2002,1369.2,8227,235
48660,2003,1354.3,7801,263
48660,2004,3004.2,7127,255
48660,2005,1324.5,7497,270
48660,2006,2877.8,7565,287
48660,2007,1294.7,7324,349
48660,2008,2751.3999999999996,7351,362
48660,2009,2688.2,7603,444
48660,2010,2625.0,8151,367
48660,2011,2561.8,8069,116
48660,2012,2498.6000000000004,7561,89
48660,2013,2435.3999999999996,7052,85
48660,2014,1190.4,6787,76
48660,2015,1175.5,6846,83
48700,2002,20123.6,11851,1138
48700,2003,20001.9,12225,1179
48700,2004,19880.199999999997,12027,782
48700,2005,19758.5,12248,1129
48700,2006,19636.800000000003,11706,988
48700,2007,19515.1,11754,1031
48700,2008,19393.4,12229,1042
48700,2009,19271.699999999997,12140,953
48700,2010,19150.0,12321,975
48700,2011,19028.300000000003,12223,496
48700,2012,18906.6,13343,938
48700,2013,18784.9,11861,999
48700,2014,18663.199999999997,12602,918
48700,2015,18541.5,12520,930
48900,2002,8500.0,12595,2337
48900,2003,8518.0,12312,2512
48900,2004,8536.0,12022,2498
48900,2005,8554.0,12525,2475
48900,2006,8572.0,12829,2427
48900,2007,8590.0,12954,2607
48900,2008,8608.0,13000,2366
48900,2009,8626.0,11966,2192
48900,2010,8644.0,12674,2409
48900,2011,8662.0,14614,2513
48900,2012,8680.0,10934,2197
48900,2013,8698.0,10909,2132
48900,2014,8716.0,9301,2222
48900,2015,8734.0,9555,2324
49020,2002,6503.4,3519,438
49020,2003,6522.6,3706,471
49020,2004,6541.8,3945,494
49020,2005,6561.0,3920,457
49020,2006,6580.2,3697,586
49020,2007,6599.4,3989,630
49020,2008,6618.6,3531,560
49020,2009,6637.8,3926,524
49020,2010,6657.0,3805,515
49020,2011,6676.2,3615,386
49020,2012,6695.4,3391,413
49020,2013,6714.6,3804,446
49020,2014,6733.8,3926,461
49020,2015,6753.0,3757,476
49180,2002,11758.8,47747,1815
49180,2003,11796.2,50058,1787
49180,2004,11833.6,49537,1738
49180,2005,11871.0,47781,1772
49180,2006,11908.4,50886,1827
49180,2007,11945.8,52099,1753
49180,2008,11983.2,47577,1698
49180,2009,12020.6,48294,1473
49180,2010,12058.0,47153,1436
49180,2011,12095.4,49108,1383
49180,2012,12132.8,45680,1472
49180,2013,12170.2,44925,1511
49180,2014,12207.6,48479,1544
49180,2015,12245.0,47321,1547
49340,2002,9658.400000000001,7344,1080
49340,2003,9804.099999999999,7395,1007
49340,2004,9949.8,6938,1040
49340,2005,10095.5,7938,989
49340,2006,10241.2,8698,961
49340,2007,10386.900000000001,8742,890
49340,2008,10532.599999999999,8875,870
49340,2009,10678.3,8331,846
49340,2010,10824.0,7884,701
49340,2011,10969.7,7468,750
49340,2012,11115.400000000001,6835,633
49340,2013,11261.099999999999,7141,627
49340,2014,11406.8,6454,681
49340,2015,11552.5,7096,696
49420,2002,31613.200000000004,20442,1555
49420,2003,31749.299999999996,20364,1554
49420,2004,31885.399999999998,20548,1414
49420,2005,32021.5,21148,1521
49420,2006,32157.600000000002,21257,1539
49420,2007,32293.700000000004,21594,1370
49420,2008,32429.799999999996,21641,1253
49420,2009,32565.899999999998,21489,1278
49420,2010,32702.0,22243,1297
49420,2011,32838.100000000006,21463,1318
49420,2012,32974.200000000004,22474,1395
49420,2013,33110.299999999996,23853,1427
49420,2014,33246.399999999994,24719,1386
49420,2015,33382.5,24878,1512
49620,2002,63114.99999999999,44230,3832
49620,2003,63407.50000000001,44185,3477
49620,2004,63700.00000000001,43701,3478
49620,2005,63992.5,43303,3506
49620,2006,64284.99999999999,44030,2991
49620,2007,64577.49999999999,45253,3431
49620,2008,64870.00000000001,42658,3578
49620,2009,65162.50000000001,40694,2689
49620,2010,65455.0,41385,3346
49620,2011,65747.5,41145,3570
49620,2012,66040.0,37258,3308
49620,2013,66332.5,37246,3327
49620,2014,66625.0,37097,3165
49620,2015,66917.5,37062,3156
49660,2002,16628.4,9477,1756
49660,2003,16412.6,8895,1634
49660,2004,16196.800000000003,9782,1507
49660,2005,15981.0,9692,1503
49660,2006,15765.199999999997,9814,1526
49660,2007,15549.4,8920,1362
49660,2008,15333.6,9042,1394
49660,2009,15117.800000000003,8591,1322
49660,2010,14902.0,8776,1217
49660,2011,14686.199999999997,9599,1158
49660,2012,14470.4,8160,742
49660,2013,14254.6,7895,716
49660,2014,14038.800000000003,7008,624
49660,2015,13823.0,6530,557
49700,2002,11892.2,9495,1860
49700,2003,11886.3,9615,1762
49700,2004,11880.400000000001,8753,1766
49700,2005,11874.5,8912,1658
49700,2006,11868.599999999999,9322,1689
49700,2007,11862.7,9643,1695
49700,2008,11856.8,9186,1559
49700,2009,11850.900000000001,8985,1359
49700,2010,11845.0,8953,1227
49700,2011,11839.099999999999,9108,1300
49700,2012,11833.2,7674,1337
49700,2013,11827.3,7966,1251
49700,2014,11821.400000000001,7927,1311
49700,2015,11815.5,7423,1335
49740,2004,28101.799999999996,5201,735
49740,2005,27921.0,4858,788
49740,2006,27740.200000000004,5230,737
49740,2007,27559.399999999998,4855,840
49740,2008,27378.600000000002,5075,743
49740,2009,27197.799999999996,6085,707
49740,2010,27017.0,6798,692
49740,2011,26836.200000000004,5667,532
49740,2012,26655.399999999998,4851,427
49740,2013,26474.600000000002,5732,559
49740,2014,26293.799999999996,5801,547
49740,2015,26113.0,5814,724
