,Id,Id2,Geography,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,Year
3896,310M200US33660,33660,"Mobile, AL Metro Area",147443,12924,469,25.0,2015
4278,310M300US33660,33660,"Mobile, AL Metro Area",148737,10933,1122,24.8,2016
4660,310M300US33660,33660,"Mobile, AL Metro Area",148621,10488,954,24.8,2017
214,3100000US33700,33700,"Modesto, CA Metro Area",156594,22044,828,25.6,2005
573,3100000US33700,33700,"Modesto, CA Metro Area",162637,24728,2066,26.4,2006
933,3100000US33700,33700,"Modesto, CA Metro Area",162696,23193,1304,27.9,2007
1295,3100000US33700,33700,"Modesto, CA Metro Area",169941,20746,1754,26.8,2008
1661,3100000US33700,33700,"Modesto, CA Metro Area",155083,21409,1557,26.1,2009
2026,310M100US33700,33700,"Modesto, CA Metro Area",154094,23158,1664,26.4,2010
2392,310M100US33700,33700,"Modesto, CA Metro Area",154912,21171,1964,26.8,2011
2758,310M100US33700,33700,"Modesto, CA Metro Area",155522,24242,1929,26.9,2012
3135,310M200US33700,33700,"Modesto, CA Metro Area",159827,26371,1953,27.1,2013
3516,310M200US33700,33700,"Modesto, CA Metro Area",165647,22120,1095,26.3,2014
3897,310M200US33700,33700,"Modesto, CA Metro Area",171057,20895,2463,28.0,2015
4279,310M300US33700,33700,"Modesto, CA Metro Area",173290,23507,2258,28.8,2016
4661,310M300US33700,33700,"Modesto, CA Metro Area",188843,22324,1321,30.5,2017
215,3100000US33740,33740,"Monroe, LA Metro Area",N,N,N,N,2005
574,3100000US33740,33740,"Monroe, LA Metro Area",59083,7912,735,22.2,2006
934,3100000US33740,33740,"Monroe, LA Metro Area",60505,6860,839,N,2007
1296,3100000US33740,33740,"Monroe, LA Metro Area",67262,5215,1614,21.2,2008
1662,3100000US33740,33740,"Monroe, LA Metro Area",64224,5422,1270,22.5,2009
2027,310M100US33740,33740,"Monroe, LA Metro Area",65804,6306,430,20.5,2010
2393,310M100US33740,33740,"Monroe, LA Metro Area",62681,5778,804,20.4,2011
2759,310M100US33740,33740,"Monroe, LA Metro Area",63900,4291,633,22.0,2012
3136,310M200US33740,33740,"Monroe, LA Metro Area",60567,6628,1116,20.6,2013
3517,310M200US33740,33740,"Monroe, LA Metro Area",62205,5699,859,21.6,2014
3898,310M200US33740,33740,"Monroe, LA Metro Area",61762,5812,523,21.1,2015
4280,310M300US33740,33740,"Monroe, LA Metro Area",58649,7540,1283,20.0,2016
4662,310M300US33740,33740,"Monroe, LA Metro Area",65066,6465,377,N,2017
216,3100000US33780,33780,"Monroe, MI Metro Area",N,N,N,N,2005
575,3100000US33780,33780,"Monroe, MI Metro Area",67410,4894,59,24.8,2006
935,3100000US33780,33780,"Monroe, MI Metro Area",60727,5092,568,23.8,2007
1297,3100000US33780,33780,"Monroe, MI Metro Area",61139,6790,233,24.6,2008
1663,3100000US33780,33780,"Monroe, MI Metro Area",58417,5422,64,25.0,2009
2028,310M100US33780,33780,"Monroe, MI Metro Area",56969,4614,119,24.8,2010
2394,310M100US33780,33780,"Monroe, MI Metro Area",56146,5331,232,24.6,2011
2760,310M100US33780,33780,"Monroe, MI Metro Area",58303,5415,270,23.8,2012
3137,310M200US33780,33780,"Monroe, MI Metro Area",55840,3458,2534,24.8,2013
3518,310M200US33780,33780,"Monroe, MI Metro Area",59556,4072,744,24.4,2014
3899,310M200US33780,33780,"Monroe, MI Metro Area",57414,5665,132,24.3,2015
4281,310M300US33780,33780,"Monroe, MI Metro Area",59697,4665,0,N,2016
4663,310M300US33780,33780,"Monroe, MI Metro Area",60664,4881,288,24.5,2017
217,3100000US33860,33860,"Montgomery, AL Metro Area",124126,17736,678,21.6,2005
576,3100000US33860,33860,"Montgomery, AL Metro Area",133112,16231,1219,22.1,2006
936,3100000US33860,33860,"Montgomery, AL Metro Area",132034,16944,886,22.7,2007
1298,3100000US33860,33860,"Montgomery, AL Metro Area",139712,19822,921,22.4,2008
1664,3100000US33860,33860,"Montgomery, AL Metro Area",133989,14632,1167,21.7,2009
2029,310M100US33860,33860,"Montgomery, AL Metro Area",136582,16194,863,23.4,2010
2395,310M100US33860,33860,"Montgomery, AL Metro Area",136838,12781,716,21.6,2011
2761,310M100US33860,33860,"Montgomery, AL Metro Area",135904,14741,891,22.9,2012
3138,310M200US33860,33860,"Montgomery, AL Metro Area",134942,14928,730,22.3,2013
3519,310M200US33860,33860,"Montgomery, AL Metro Area",135839,15634,1200,23.9,2014
3900,310M200US33860,33860,"Montgomery, AL Metro Area",135403,14822,619,22.2,2015
4282,310M300US33860,33860,"Montgomery, AL Metro Area",138219,15297,543,23.5,2016
4664,310M300US33860,33860,"Montgomery, AL Metro Area",136324,13287,649,22.9,2017
218,3100000US34060,34060,"Morgantown, WV Metro Area",39059,6078,332,23.2,2005
577,3100000US34060,34060,"Morgantown, WV Metro Area",38622,6778,507,22.9,2006
937,3100000US34060,34060,"Morgantown, WV Metro Area",39612,6178,1342,24.7,2007
1299,3100000US34060,34060,"Morgantown, WV Metro Area",42954,5854,523,23.1,2008
1665,3100000US34060,34060,"Morgantown, WV Metro Area",42042,4605,621,24.2,2009
2030,310M100US34060,34060,"Morgantown, WV Metro Area",47973,5971,557,22.7,2010
2396,310M100US34060,34060,"Morgantown, WV Metro Area",44638,5761,678,22.7,2011
2762,310M100US34060,34060,"Morgantown, WV Metro Area",45273,7223,807,22.6,2012
3139,310M200US34060,34060,"Morgantown, WV Metro Area",50331,6630,919,22.6,2013
3520,310M200US34060,34060,"Morgantown, WV Metro Area",46693,6014,736,23.8,2014
3901,310M200US34060,34060,"Morgantown, WV Metro Area",46659,5298,1644,21.4,2015
4283,310M300US34060,34060,"Morgantown, WV Metro Area",46294,5984,1714,22.8,2016
4665,310M300US34060,34060,"Morgantown, WV Metro Area",48965,5188,2301,23.1,2017
219,3100000US34100,34100,"Morristown, TN Metro Area",N,N,N,N,2005
578,3100000US34100,34100,"Morristown, TN Metro Area",49203,6796,625,24.1,2006
938,3100000US34100,34100,"Morristown, TN Metro Area",47243,5419,88,22.8,2007
1300,3100000US34100,34100,"Morristown, TN Metro Area",50196,7945,393,23.8,2008
1666,3100000US34100,34100,"Morristown, TN Metro Area",45446,5554,244,N,2009
2031,310M100US34100,34100,"Morristown, TN Metro Area",45261,7217,123,N,2010
2397,310M100US34100,34100,"Morristown, TN Metro Area",47521,5911,132,N,2011
2763,310M100US34100,34100,"Morristown, TN Metro Area",44356,5857,0,26.2,2012
3140,310M200US34100,34100,"Morristown, TN Metro Area",38521,5479,66,N,2013
3521,310M200US34100,34100,"Morristown, TN Metro Area",37480,6044,166,N,2014
3902,310M200US34100,34100,"Morristown, TN Metro Area",38824,6216,97,N,2015
4284,310M300US34100,34100,"Morristown, TN Metro Area",39167,6075,101,N,2016
4666,310M300US34100,34100,"Morristown, TN Metro Area",42692,5283,13,N,2017
220,3100000US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",39898,6595,552,24.0,2005
579,3100000US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",41646,6258,411,23.1,2006
939,3100000US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",41142,6483,584,26.2,2007
1301,3100000US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",42222,7587,573,24.3,2008
1667,3100000US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",42734,6360,307,25.5,2009
2032,310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",41313,3707,480,27.1,2010
2398,310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",38910,5128,559,22.7,2011
2764,310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",39625,5762,326,25.5,2012
3141,310M200US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",41133,4653,797,23.7,2013
3522,310M200US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",37122,7126,448,27.3,2014
3903,310M200US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",42500,5845,460,25.6,2015
4285,310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",42989,4729,558,26.3,2016
4667,310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",43976,6081,340,24.2,2017
221,3100000US34620,34620,"Muncie, IN Metro Area",37242,4270,404,17.4,2005
580,3100000US34620,34620,"Muncie, IN Metro Area",38701,5024,1013,19.1,2006
940,3100000US34620,34620,"Muncie, IN Metro Area",39142,4299,848,18.9,2007
1302,3100000US34620,34620,"Muncie, IN Metro Area",37738,7992,1341,19.7,2008
1668,3100000US34620,34620,"Muncie, IN Metro Area",36805,4607,548,N,2009
2033,310M100US34620,34620,"Muncie, IN Metro Area",40450,3276,703,18.7,2010
2399,310M100US34620,34620,"Muncie, IN Metro Area",36130,4430,649,20.7,2011
2765,310M100US34620,34620,"Muncie, IN Metro Area",38211,5075,872,20.8,2012
3142,310M200US34620,34620,"Muncie, IN Metro Area",43177,3381,1117,20.4,2013
3523,310M200US34620,34620,"Muncie, IN Metro Area",41596,4743,1046,23.0,2014
3904,310M200US34620,34620,"Muncie, IN Metro Area",40931,4210,1150,20.3,2015
4286,310M300US34620,34620,"Muncie, IN Metro Area",40021,3451,654,20.1,2016
4668,310M300US34620,34620,"Muncie, IN Metro Area",41433,4564,1208,20.1,2017
3143,310M200US34740,34740,"Muskegon, MI Metro Area",59394,6478,417,20.5,2013
3524,310M200US34740,34740,"Muskegon, MI Metro Area",56762,6713,446,22.5,2014
3905,310M200US34740,34740,"Muskegon, MI Metro Area",60503,7616,541,20.9,2015
4287,310M300US34740,34740,"Muskegon, MI Metro Area",59417,9438,381,21.3,2016
4669,310M300US34740,34740,"Muskegon, MI Metro Area",63171,8026,276,21.0,2017
222,3100000US34740,34740,"Muskegon-Norton Shores, MI Metro Area",63977,7199,341,19.5,2005
581,3100000US34740,34740,"Muskegon-Norton Shores, MI Metro Area",56801,7048,453,19.6,2006
941,3100000US34740,34740,"Muskegon-Norton Shores, MI Metro Area",60199,6285,407,20.0,2007
1303,3100000US34740,34740,"Muskegon-Norton Shores, MI Metro Area",60189,9118,468,21.3,2008
1669,3100000US34740,34740,"Muskegon-Norton Shores, MI Metro Area",53239,6761,474,20.4,2009
2034,310M100US34740,34740,"Muskegon-Norton Shores, MI Metro Area",52119,7090,373,20.8,2010
2400,310M100US34740,34740,"Muskegon-Norton Shores, MI Metro Area",54726,5140,382,21.4,2011
2766,310M100US34740,34740,"Muskegon-Norton Shores, MI Metro Area",57814,6362,74,22.0,2012
223,3100000US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",86937,12825,856,20.7,2005
582,3100000US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",94843,11296,352,19.7,2006
942,3100000US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",96918,13480,249,20.8,2007
3144,310M200US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",138524,17661,921,22.4,2013
3525,310M200US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",149791,17263,718,22.9,2014
3906,310M200US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",148992,19623,154,23.1,2015
4288,310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",155283,14407,483,21.8,2016
4670,310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",155257,18420,679,22.9,2017
1304,3100000US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",96764,12155,695,21.6,2008
1670,3100000US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",95730,11426,373,21.7,2009
2035,310M100US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",97043,11093,64,N,2010
2401,310M100US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",98584,13834,359,20.6,2011
2767,310M100US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",100107,13159,66,N,2012
224,3100000US34900,34900,"Napa, CA Metro Area",48769,5683,1151,23.0,2005
583,3100000US34900,34900,"Napa, CA Metro Area",46552,7481,807,23.7,2006
943,3100000US34900,34900,"Napa, CA Metro Area",45138,9254,990,25.5,2007
1305,3100000US34900,34900,"Napa, CA Metro Area",48104,8772,2453,21.2,2008
1671,3100000US34900,34900,"Napa, CA Metro Area",48048,6782,996,24.1,2009
2036,310M100US34900,34900,"Napa, CA Metro Area",48180,6283,715,24.3,2010
2402,310M100US34900,34900,"Napa, CA Metro Area",47134,6951,730,23.1,2011
2768,310M100US34900,34900,"Napa, CA Metro Area",50828,8252,701,23.9,2012
3145,310M200US34900,34900,"Napa, CA Metro Area",52151,8410,191,22.9,2013
3526,310M200US34900,34900,"Napa, CA Metro Area",52862,7514,1020,23.4,2014
3907,310M200US34900,34900,"Napa, CA Metro Area",52747,6087,1327,24.7,2015
4289,310M300US34900,34900,"Napa, CA Metro Area",52087,8967,1506,23.7,2016
4671,310M300US34900,34900,"Napa, CA Metro Area",55932,7791,414,25.2,2017
3146,310M200US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",101260,14318,1960,24.1,2013
3527,310M200US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",102517,15259,6022,24.3,2014
3908,310M200US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",114815,13850,4403,24.4,2015
4290,310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",109261,21902,2785,24.5,2016
4672,310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",116433,19845,2071,25.4,2017
225,3100000US34940,34940,"Naples-Marco Island, FL Metro Area",98913,13505,1245,25.4,2005
584,3100000US34940,34940,"Naples-Marco Island, FL Metro Area",101748,21726,1198,24.9,2006
944,3100000US34940,34940,"Naples-Marco Island, FL Metro Area",97811,17178,2603,24.7,2007
1306,3100000US34940,34940,"Naples-Marco Island, FL Metro Area",100134,15681,1395,22.3,2008
1672,3100000US34940,34940,"Naples-Marco Island, FL Metro Area",93312,12291,1884,21.6,2009
2037,310M100US34940,34940,"Naples-Marco Island, FL Metro Area",92988,13296,1907,24.8,2010
2403,310M100US34940,34940,"Naples-Marco Island, FL Metro Area",100130,16470,1461,23.5,2011
2769,310M100US34940,34940,"Naples-Marco Island, FL Metro Area",94957,17220,3501,24.4,2012
226,3100000US34980,34980,"Nashville-Davidson--Murfreesboro, TN Metro Area",570852,68283,4876,25.4,2005
585,3100000US34980,34980,"Nashville-Davidson--Murfreesboro, TN Metro Area",587737,73291,5909,25.6,2006
945,3100000US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",609789,75537,8469,26.3,2007
1307,3100000US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",620216,82441,8241,26.0,2008
1673,3100000US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",616527,77492,8829,25.8,2009
2038,310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",585356,76788,7409,26.1,2010
2404,310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",625392,73954,10705,26.0,2011
2770,310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",647519,75268,8428,26.3,2012
3147,310M200US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",704349,77036,8641,26.5,2013
3528,310M200US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",711778,85652,11383,27.0,2014
3909,310M200US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",745246,88728,11443,27.4,2015
4291,310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",763841,80898,8819,27.6,2016
4673,310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",792308,93265,9721,27.9,2017
3148,310M200US35100,35100,"New Bern, NC Metro Area",45123,5586,63,N,2013
3529,310M200US35100,35100,"New Bern, NC Metro Area",42721,7978,91,N,2014
3910,310M200US35100,35100,"New Bern, NC Metro Area",46508,4978,64,N,2015
4292,310M300US35100,35100,"New Bern, NC Metro Area",43223,4855,354,24.6,2016
4674,310M300US35100,35100,"New Bern, NC Metro Area",44480,6570,10,N,2017
227,3100000US35300,35300,"New Haven-Milford, CT Metro Area",321301,30598,14512,23.8,2005
586,3100000US35300,35300,"New Haven-Milford, CT Metro Area",328939,35046,13886,23.3,2006
946,3100000US35300,35300,"New Haven-Milford, CT Metro Area",330575,32900,12229,24.1,2007
1308,3100000US35300,35300,"New Haven-Milford, CT Metro Area",340235,37665,16814,24.4,2008
1674,3100000US35300,35300,"New Haven-Milford, CT Metro Area",323965,32971,15645,23.5,2009
2039,310M100US35300,35300,"New Haven-Milford, CT Metro Area",331649,31519,16968,24.3,2010
2405,310M100US35300,35300,"New Haven-Milford, CT Metro Area",320339,36697,15977,24.3,2011
2771,310M100US35300,35300,"New Haven-Milford, CT Metro Area",317153,33771,18602,23.9,2012
3149,310M200US35300,35300,"New Haven-Milford, CT Metro Area",322156,34182,16021,23.8,2013
3530,310M200US35300,35300,"New Haven-Milford, CT Metro Area",321870,32621,18038,24.7,2014
3911,310M200US35300,35300,"New Haven-Milford, CT Metro Area",325784,36506,19395,25.7,2015
4293,310M300US35300,35300,"New Haven-Milford, CT Metro Area",328142,36336,17904,24.8,2016
4675,310M300US35300,35300,"New Haven-Milford, CT Metro Area",330396,34718,14759,25.4,2017
3150,310M200US35380,35380,"New Orleans-Metairie, LA Metro Area",442293,57761,15122,26.0,2013
3531,310M200US35380,35380,"New Orleans-Metairie, LA Metro Area",453265,55434,17947,25.2,2014
3912,310M200US35380,35380,"New Orleans-Metairie, LA Metro Area",458568,54353,19563,25.9,2015
4294,310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",449265,63832,15353,26.0,2016
4676,310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",453124,54095,13593,25.8,2017
228,3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",423270,64402,25777,26.5,2005
587,3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",346720,56884,8675,25.7,2006
947,3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",360952,54216,9115,25.6,2007
1309,3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",403034,59832,13652,25.5,2008
1675,3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",421898,60427,14390,24.7,2009
2040,310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",407905,57498,16741,25.8,2010
2406,310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",421240,54020,14617,25.1,2011
2772,310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",422692,55565,14206,25.4,2012
3151,310M200US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",4649744,628428,2862178,35.5,2013
3532,310M200US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",4758846,609631,2944842,35.8,2014
3913,310M200US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",4780304,605205,3019575,36.3,2015
4295,310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",4767806,639232,3023911,36.7,2016
4677,310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",4918590,622360,3045085,37.0,2017
229,3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4245249,644859,2466999,34.2,2005
588,3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4354387,645104,2567674,34.1,2006
948,3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4369273,637793,2624231,34.8,2007
1310,3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4566043,663286,2763305,34.8,2008
1676,3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4417138,615141,2673447,34.6,2009
2041,310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4338404,580074,2640208,34.6,2010
2407,310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4319752,573245,2686406,34.9,2011
2773,310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",4394811,594266,2739141,35.2,2012
230,3100000US35660,35660,"Niles-Benton Harbor, MI Metro Area",57633,6032,340,19.2,2005
589,3100000US35660,35660,"Niles-Benton Harbor, MI Metro Area",60107,5903,345,18.6,2006
949,3100000US35660,35660,"Niles-Benton Harbor, MI Metro Area",60882,5548,289,18.7,2007
1311,3100000US35660,35660,"Niles-Benton Harbor, MI Metro Area",63395,5811,507,19.4,2008
1677,3100000US35660,35660,"Niles-Benton Harbor, MI Metro Area",54072,6393,23,20.0,2009
2042,310M100US35660,35660,"Niles-Benton Harbor, MI Metro Area",55509,5841,259,19.8,2010
2408,310M100US35660,35660,"Niles-Benton Harbor, MI Metro Area",52429,7144,200,20.1,2011
