,UZA Name,RailBus,UZA,Year,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT
6958,"Killeen, TX",DemandResponse,163,2012,311849.0,2125780.0,129107.0,203173.0,0.6515108273555471
6959,"Killeen, TX",DemandResponse,163,2013,310041.0,2174236.0,125094.0,190840.0,0.6155314942217319
6960,"Killeen, TX",DemandResponse,163,2014,294065.0,2139182.0,132084.0,180001.0,0.6121129682213116
6961,"Killeen, TX",DemandResponse,163,2015,275845.0,2124905.0,136283.0,172062.0,0.623763345356994
6962,"Killeen, TX",DemandResponse,163,2016,276685.0,2132237.0,138467.0,178039.0,0.6434718181325334
6963,"Killeen, TX",DemandResponse,163,2017,267838.0,1813975.0,138061.0,179701.0,0.6709316825842487
6964,"Killeen, TX",DemandResponse,163,2018,210665.0,1405230.0,103473.0,182441.75,0.8660278166757649
6969,"Kingsport, TN-VA",Bus,291,2005,77304.0,111096.0,7865.0,0.0,0.0
6970,"Kingsport, TN-VA",Bus,291,2006,0.0,0.0,0.0,0.0,
6971,"Kingsport, TN-VA",Bus,291,2007,0.0,0.0,0.0,0.0,
6972,"Kingsport, TN-VA",Bus,291,2008,0.0,0.0,0.0,0.0,
6973,"Kingsport, TN-VA",Bus,291,2009,0.0,0.0,0.0,0.0,
6974,"Kingsport, TN-VA",Bus,291,2010,0.0,0.0,0.0,0.0,
6975,"Kingsport, TN-VA",Bus,291,2011,0.0,0.0,0.0,40979.0,inf
6976,"Kingsport, TN-VA",Bus,291,2012,0.0,0.0,0.0,49577.0,inf
6977,"Kingsport, TN-VA",Bus,291,2013,0.0,0.0,0.0,53918.0,inf
6978,"Kingsport, TN-VA",Bus,291,2014,0.0,0.0,0.0,61898.0,inf
6979,"Kingsport, TN-VA",Bus,291,2015,0.0,0.0,0.0,60969.0,inf
6980,"Kingsport, TN-VA",Bus,291,2016,0.0,0.0,0.0,57772.0,inf
6981,"Kingsport, TN-VA",Bus,291,2017,0.0,0.0,0.0,46576.0,inf
6982,"Kingsport, TN-VA",Bus,291,2018,0.0,0.0,0.0,37379.75,inf
6987,"Kingsport, TN-VA",DemandResponse,291,2005,14380.0,82519.0,7429.0,0.0,0.0
6988,"Kingsport, TN-VA",DemandResponse,291,2006,0.0,0.0,0.0,0.0,
6989,"Kingsport, TN-VA",DemandResponse,291,2007,0.0,0.0,0.0,0.0,
6990,"Kingsport, TN-VA",DemandResponse,291,2008,0.0,0.0,0.0,0.0,
6991,"Kingsport, TN-VA",DemandResponse,291,2009,0.0,0.0,0.0,0.0,
6992,"Kingsport, TN-VA",DemandResponse,291,2010,0.0,0.0,0.0,0.0,
6993,"Kingsport, TN-VA",DemandResponse,291,2011,0.0,0.0,0.0,23663.0,inf
6994,"Kingsport, TN-VA",DemandResponse,291,2012,0.0,0.0,0.0,24601.0,inf
6995,"Kingsport, TN-VA",DemandResponse,291,2013,0.0,0.0,0.0,24587.0,inf
6996,"Kingsport, TN-VA",DemandResponse,291,2014,0.0,0.0,0.0,23963.0,inf
6997,"Kingsport, TN-VA",DemandResponse,291,2015,0.0,0.0,0.0,27491.0,inf
6998,"Kingsport, TN-VA",DemandResponse,291,2016,0.0,0.0,0.0,25134.0,inf
6999,"Kingsport, TN-VA",DemandResponse,291,2017,0.0,0.0,0.0,28455.0,inf
7000,"Kingsport, TN-VA",DemandResponse,291,2018,0.0,0.0,0.0,30356.5,inf
7005,"Knoxville, TN",Bus,74,2005,3286903.0,2748360.0,222053.0,877453.0,0.2669543336082629
7006,"Knoxville, TN",Bus,74,2006,3208425.0,2517660.0,411955.0,991602.0,0.3090619229060988
7007,"Knoxville, TN",Bus,74,2007,3177198.0,2414035.0,193697.0,1131023.0,0.35598127658395856
7008,"Knoxville, TN",Bus,74,2008,3251631.0,2354374.0,194824.0,1316497.0,0.40487281613442605
7009,"Knoxville, TN",Bus,74,2009,2884446.0,2272789.0,193696.0,1306783.0,0.4530447094520057
7010,"Knoxville, TN",Bus,74,2010,2594080.0,2246338.0,184057.0,1137240.0,0.43839819897613025
7011,"Knoxville, TN",Bus,74,2011,2822670.0,2271064.0,174944.0,1403921.0,0.49737340886465653
7012,"Knoxville, TN",Bus,74,2012,3329285.0,2446580.0,205202.0,1519247.0,0.4563283107333857
7013,"Knoxville, TN",Bus,74,2013,3207011.0,2565323.0,211214.0,1657005.0,0.5166820444332745
7014,"Knoxville, TN",Bus,74,2014,2829492.0,2539064.0,203953.0,1764236.0,0.6235168715797748
7015,"Knoxville, TN",Bus,74,2015,2864016.0,2539565.0,203528.0,1880384.0,0.6565549913128977
7016,"Knoxville, TN",Bus,74,2016,2713679.0,2556746.0,202237.0,1863639.0,0.6867573504456496
7017,"Knoxville, TN",Bus,74,2017,2619724.0,2590043.0,205927.0,1732170.0,0.661203241257476
7018,"Knoxville, TN",Bus,74,2018,2684648.0,2706354.0,213854.0,1629382.0,0.6069257496699754
7023,"Knoxville, TN",DemandResponse,74,2005,53220.0,493640.0,32479.0,76815.0,1.443348365276212
7024,"Knoxville, TN",DemandResponse,74,2006,57288.0,537239.0,36017.0,94133.0,1.643153889121631
7025,"Knoxville, TN",DemandResponse,74,2007,52436.0,405947.0,33353.0,112601.0,2.1473987336944083
7026,"Knoxville, TN",DemandResponse,74,2008,49131.0,333446.0,30556.0,114591.0,2.3323563534224827
7027,"Knoxville, TN",DemandResponse,74,2009,210540.0,1696040.0,100093.0,112806.0,0.5357936734112283
7028,"Knoxville, TN",DemandResponse,74,2010,221536.0,1746399.0,97898.0,109407.0,0.4938565289614329
7029,"Knoxville, TN",DemandResponse,74,2011,217700.0,1864600.0,98547.0,110393.0,0.5070877354157097
7030,"Knoxville, TN",DemandResponse,74,2012,290132.0,2004093.0,113119.0,2659134.0,9.165255814594737
7031,"Knoxville, TN",DemandResponse,74,2013,275593.0,2141329.0,115394.0,2546533.0,9.240194779983526
7032,"Knoxville, TN",DemandResponse,74,2014,221342.0,2002800.0,103264.0,2258979.0,10.205830795782093
7033,"Knoxville, TN",DemandResponse,74,2015,209879.0,1515510.0,83775.0,2172595.0,10.351655001214986
7034,"Knoxville, TN",DemandResponse,74,2016,225000.0,1690061.0,89474.0,1867765.0,8.301177777777777
7035,"Knoxville, TN",DemandResponse,74,2017,218397.0,1834247.0,94165.0,1772485.0,8.115885291464627
7036,"Knoxville, TN",DemandResponse,74,2018,205446.0,1767358.0,94972.0,1624817.5,7.908732708351586
7041,"Kokomo, IN",Bus,437,2005,0.0,0.0,0.0,0.0,
7042,"Kokomo, IN",Bus,437,2006,0.0,0.0,0.0,0.0,
7043,"Kokomo, IN",Bus,437,2007,0.0,0.0,0.0,0.0,
7044,"Kokomo, IN",Bus,437,2008,0.0,0.0,0.0,0.0,
7045,"Kokomo, IN",Bus,437,2009,0.0,0.0,0.0,0.0,
7046,"Kokomo, IN",Bus,437,2010,37474.0,24182.0,1817.0,0.0,0.0
7047,"Kokomo, IN",Bus,437,2011,175186.0,74653.0,5793.0,0.0,0.0
7048,"Kokomo, IN",Bus,437,2012,242043.0,73450.0,5906.0,0.0,0.0
7049,"Kokomo, IN",Bus,437,2013,297469.0,105734.0,8804.0,0.0,0.0
7050,"Kokomo, IN",Bus,437,2014,402740.0,146136.0,12317.0,0.0,0.0
7051,"Kokomo, IN",Bus,437,2015,407829.0,138478.0,12145.0,0.0,0.0
7052,"Kokomo, IN",Bus,437,2016,409706.0,145619.0,12092.0,0.0,0.0
7053,"Kokomo, IN",Bus,437,2017,389067.0,148413.0,11958.0,0.0,0.0
7054,"Kokomo, IN",Bus,437,2018,378552.0,151712.0,11961.0,0.0,0.0
7059,"Kokomo, IN",DemandResponse,437,2005,157605.0,631224.0,61081.0,274093.0,1.7391136068018147
7060,"Kokomo, IN",DemandResponse,437,2006,124989.0,513775.0,66762.0,305729.0,2.44604725215819
7061,"Kokomo, IN",DemandResponse,437,2007,132369.0,577515.0,72925.0,352678.0,2.6643549471553007
7062,"Kokomo, IN",DemandResponse,437,2008,126220.0,550855.0,74062.0,312562.0,2.4763270480114086
7063,"Kokomo, IN",DemandResponse,437,2009,113920.0,556888.0,79603.0,296730.0,2.6047226123595504
7064,"Kokomo, IN",DemandResponse,437,2010,130166.0,922726.0,99130.0,403201.0,3.0975907687107234
7065,"Kokomo, IN",DemandResponse,437,2011,154477.0,752210.0,64257.0,350846.0,2.2711860017996206
7066,"Kokomo, IN",DemandResponse,437,2012,122981.0,541261.0,42694.0,189476.0,1.5406932778234037
7067,"Kokomo, IN",DemandResponse,437,2013,157336.0,842705.0,64858.0,320651.0,2.0380014745512787
7068,"Kokomo, IN",DemandResponse,437,2014,156778.0,699414.0,55021.0,290741.0,1.8544757555269233
7069,"Kokomo, IN",DemandResponse,437,2015,82961.0,306850.0,27120.0,3960.0,0.04773327226045974
7070,"Kokomo, IN",DemandResponse,437,2016,93872.0,371989.0,30234.0,4159.0,0.04430501107891597
7071,"Kokomo, IN",DemandResponse,437,2017,85239.0,374504.0,31225.0,3632.0,0.04260960358521334
7072,"Kokomo, IN",DemandResponse,437,2018,94522.0,392917.0,30762.0,3286.5,0.0347696832483443
7077,"La Crosse, WI-MN",Bus,298,2005,1059543.0,753600.0,55398.0,418466.0,0.39494952068958034
7078,"La Crosse, WI-MN",Bus,298,2006,1062193.0,743657.0,54601.0,448747.0,0.4224721872578712
7079,"La Crosse, WI-MN",Bus,298,2007,1075085.0,737368.0,54190.0,468227.0,0.4355255630950111
7080,"La Crosse, WI-MN",Bus,298,2008,1085224.0,749993.0,55277.0,544852.0,0.5020640899943237
7081,"La Crosse, WI-MN",Bus,298,2009,1076353.0,773789.0,55996.0,552234.0,0.5130603064236361
7082,"La Crosse, WI-MN",Bus,298,2010,1112774.0,774167.0,55659.0,556565.0,0.5001599606029616
7083,"La Crosse, WI-MN",Bus,298,2011,1176652.0,769984.0,55072.0,545960.0,0.46399445205549306
7084,"La Crosse, WI-MN",Bus,298,2012,1153884.0,769318.0,54153.0,640512.0,0.5550921929760704
7085,"La Crosse, WI-MN",Bus,298,2013,1175528.0,764567.0,54396.0,646955.0,0.5503526925772929
7086,"La Crosse, WI-MN",Bus,298,2014,1192752.0,766569.0,54215.0,633582.0,0.53119340818544
7087,"La Crosse, WI-MN",Bus,298,2015,1102173.0,794864.0,56161.0,632438.0,0.5738101005921938
7088,"La Crosse, WI-MN",Bus,298,2016,1032964.0,830979.0,58547.0,645204.0,0.6246142169523817
7089,"La Crosse, WI-MN",Bus,298,2017,999955.0,844107.0,58801.0,610973.0,0.611000495022276
7090,"La Crosse, WI-MN",Bus,298,2018,959453.0,845271.0,58459.0,588491.25,0.6133612068543222
7095,"La Crosse, WI-MN",DemandResponse,298,2005,66824.0,343333.0,25566.0,411378.0,6.156141506045732
7096,"La Crosse, WI-MN",DemandResponse,298,2006,34186.0,244968.0,17045.0,481249.0,14.077370853565787
7097,"La Crosse, WI-MN",DemandResponse,298,2007,91582.0,502437.0,34744.0,885861.0,9.672872398506257
7098,"La Crosse, WI-MN",DemandResponse,298,2008,95041.0,639761.0,47376.0,938374.0,9.873359918351028
7099,"La Crosse, WI-MN",DemandResponse,298,2009,84862.0,623222.0,43640.0,743298.0,8.75890268907167
7100,"La Crosse, WI-MN",DemandResponse,298,2010,81999.0,505000.0,40833.0,779897.0,9.511055012866011
7101,"La Crosse, WI-MN",DemandResponse,298,2011,78774.0,507292.0,41164.0,833787.0,10.584545662274355
7102,"La Crosse, WI-MN",DemandResponse,298,2012,70361.0,480570.0,39513.0,739122.0,10.504711416836031
7103,"La Crosse, WI-MN",DemandResponse,298,2013,53882.0,407830.0,35501.0,588836.0,10.928250621728964
7104,"La Crosse, WI-MN",DemandResponse,298,2014,30430.0,346965.0,27032.0,352457.0,11.582550115018075
7105,"La Crosse, WI-MN",DemandResponse,298,2015,26819.0,341834.0,24464.0,311696.0,11.62220813602297
7106,"La Crosse, WI-MN",DemandResponse,298,2016,26508.0,281540.0,22693.0,322115.0,12.15161460691112
7107,"La Crosse, WI-MN",DemandResponse,298,2017,25842.0,199422.0,11705.0,294666.0,11.40260041792431
7108,"La Crosse, WI-MN",DemandResponse,298,2018,21412.0,157332.0,8945.0,276684.0,12.921912946011583
7113,"Lafayette, IN",Bus,223,2005,4231208.0,1413486.0,118646.0,1613040.0,0.38122446355745215
7114,"Lafayette, IN",Bus,223,2006,4326202.0,1404648.0,120960.0,1712359.0,0.39581115259990174
7115,"Lafayette, IN",Bus,223,2007,4646245.0,1417170.0,125414.0,1909431.0,0.410962185592882
7116,"Lafayette, IN",Bus,223,2008,5007283.0,1494773.0,130202.0,2005233.0,0.4004632851788085
7117,"Lafayette, IN",Bus,223,2009,4720438.0,1534749.0,132891.0,2143485.0,0.45408604032083466
7118,"Lafayette, IN",Bus,223,2010,4923149.0,1560735.0,142181.0,2220201.0,0.45097172561707966
7119,"Lafayette, IN",Bus,223,2011,5304804.0,1561298.0,139584.0,2348752.0,0.44275943088566516
7120,"Lafayette, IN",Bus,223,2012,5258842.0,1690562.0,134072.0,2593743.0,0.4932156166699817
7121,"Lafayette, IN",Bus,223,2013,5433993.0,1693892.0,134644.0,2753612.0,0.5067382309841032
7122,"Lafayette, IN",Bus,223,2014,5247151.0,1653305.0,131756.0,2684942.0,0.5116952037400868
7123,"Lafayette, IN",Bus,223,2015,4954150.0,1655332.0,131251.0,2854360.0,0.5761553445091488
7124,"Lafayette, IN",Bus,223,2016,4765538.0,1742268.0,136635.0,2842707.0,0.59651334225013
7125,"Lafayette, IN",Bus,223,2017,4554827.0,1763794.0,138874.0,2996171.0,0.65780127324265
7126,"Lafayette, IN",Bus,223,2018,4713280.0,1804300.0,141832.0,3108355.75,0.6594888803550818
7131,"Lafayette, IN",DemandResponse,223,2005,20477.0,72836.0,6741.0,38999.0,1.9045270303267081
7132,"Lafayette, IN",DemandResponse,223,2006,19879.0,71136.0,6755.0,42099.0,2.1177624629005485
7133,"Lafayette, IN",DemandResponse,223,2007,18164.0,66061.0,5945.0,47069.0,2.5913345078176615
7134,"Lafayette, IN",DemandResponse,223,2008,20805.0,76175.0,6643.0,58305.0,2.802451333813987
7135,"Lafayette, IN",DemandResponse,223,2009,21209.0,83380.0,7154.0,72126.0,3.4007261068414354
7136,"Lafayette, IN",DemandResponse,223,2010,23093.0,94647.0,7881.0,74349.0,3.219547048889274
7137,"Lafayette, IN",DemandResponse,223,2011,22940.0,91331.0,7675.0,62698.0,2.733129904097646
7138,"Lafayette, IN",DemandResponse,223,2012,22748.0,89711.0,7699.0,60731.0,2.6697292069632494
7139,"Lafayette, IN",DemandResponse,223,2013,25007.0,95775.0,8028.0,72907.0,2.9154636701723518
7140,"Lafayette, IN",DemandResponse,223,2014,27067.0,104584.0,8812.0,97864.0,3.615620497284516
7141,"Lafayette, IN",DemandResponse,223,2015,30494.0,118095.0,9838.0,102941.0,3.3757788417393586
7142,"Lafayette, IN",DemandResponse,223,2016,29335.0,109931.0,9249.0,118488.0,4.039134140105676
7143,"Lafayette, IN",DemandResponse,223,2017,28420.0,109510.0,9129.0,119984.0,4.221815622800844
7144,"Lafayette, IN",DemandResponse,223,2018,27195.0,104923.0,8635.0,124992.75,4.596166574738003
7149,"Lafayette, LA",Bus,148,2005,0.0,0.0,0.0,292153.0,inf
7150,"Lafayette, LA",Bus,148,2006,0.0,0.0,0.0,361274.0,inf
7151,"Lafayette, LA",Bus,148,2007,1513535.0,661237.0,49249.0,358453.0,0.23683165569345935
7152,"Lafayette, LA",Bus,148,2008,1613257.0,636982.0,49313.0,372174.0,0.2306972788588551
7153,"Lafayette, LA",Bus,148,2009,1459878.0,645542.0,50353.0,509348.0,0.34889764761164976
7154,"Lafayette, LA",Bus,148,2010,1423363.0,642247.0,49993.0,498607.0,0.35030206630353605
7155,"Lafayette, LA",Bus,148,2011,1479228.0,647818.0,50533.0,503004.0,0.3400449423618266
7156,"Lafayette, LA",Bus,148,2012,1453530.0,779085.0,50053.0,522452.0,0.3594366817334352
7157,"Lafayette, LA",Bus,148,2013,1437279.0,782693.0,50106.0,528435.0,0.3676634807855677
7158,"Lafayette, LA",Bus,148,2014,1312314.0,772447.0,49811.0,493435.0,0.376003761294934
7159,"Lafayette, LA",Bus,148,2015,1445547.0,768636.0,50764.0,410212.0,0.2837763144332215
7160,"Lafayette, LA",Bus,148,2016,1569405.0,715087.0,52272.0,395795.0,0.25219430293646317
7161,"Lafayette, LA",Bus,148,2017,1538227.0,763201.0,51547.0,425581.0,0.27666982831532666
7162,"Lafayette, LA",Bus,148,2018,1493484.0,831786.0,51384.0,444316.25,0.29750318717843643
7167,"Lafayette, LA",DemandResponse,148,2005,0.0,0.0,0.0,16900.0,inf
7168,"Lafayette, LA",DemandResponse,148,2006,0.0,0.0,0.0,21129.0,inf
7169,"Lafayette, LA",DemandResponse,148,2007,35591.0,213500.0,17934.0,13392.0,0.3762749009581074
7170,"Lafayette, LA",DemandResponse,148,2008,34321.0,206024.0,19138.0,16995.0,0.4951778794324175
7171,"Lafayette, LA",DemandResponse,148,2009,27012.0,198232.0,19219.0,26628.0,0.9857840959573523
7172,"Lafayette, LA",DemandResponse,148,2010,26324.0,202538.0,19142.0,34483.0,1.309945297067315
7173,"Lafayette, LA",DemandResponse,148,2011,28497.0,223227.0,19130.0,26408.0,0.926694037968909
7174,"Lafayette, LA",DemandResponse,148,2012,27794.0,217289.0,19011.0,26729.0,0.961682377491545
7175,"Lafayette, LA",DemandResponse,148,2013,25177.0,215732.0,19039.0,18663.0,0.7412717956865393
7176,"Lafayette, LA",DemandResponse,148,2014,29898.0,227348.0,22081.0,39916.0,1.3350725801056926
7177,"Lafayette, LA",DemandResponse,148,2015,32434.0,248134.0,22693.0,44156.0,1.3614108651415182
7178,"Lafayette, LA",DemandResponse,148,2016,35329.0,249222.0,25735.0,51125.0,1.4471114381952503
7179,"Lafayette, LA",DemandResponse,148,2017,33651.0,234542.0,25667.0,42894.0,1.2746723722920568
7180,"Lafayette, LA",DemandResponse,148,2018,35240.0,258571.0,25538.0,38463.0,1.0914585698070374
7185,"Lake Tahoe, CA-NV",Bus,601,2005,0.0,0.0,0.0,0.0,
7186,"Lake Tahoe, CA-NV",Bus,601,2006,0.0,0.0,0.0,0.0,
7187,"Lake Tahoe, CA-NV",Bus,601,2007,0.0,0.0,0.0,0.0,
7188,"Lake Tahoe, CA-NV",Bus,601,2008,0.0,0.0,0.0,0.0,
7189,"Lake Tahoe, CA-NV",Bus,601,2009,0.0,0.0,0.0,0.0,
7190,"Lake Tahoe, CA-NV",Bus,601,2010,0.0,0.0,0.0,0.0,
7191,"Lake Tahoe, CA-NV",Bus,601,2011,0.0,0.0,0.0,0.0,
7192,"Lake Tahoe, CA-NV",Bus,601,2012,0.0,0.0,0.0,0.0,
7193,"Lake Tahoe, CA-NV",Bus,601,2013,0.0,0.0,0.0,0.0,
7194,"Lake Tahoe, CA-NV",Bus,601,2014,0.0,0.0,0.0,0.0,
7195,"Lake Tahoe, CA-NV",Bus,601,2015,340148.0,342528.0,21635.0,0.0,0.0
7196,"Lake Tahoe, CA-NV",Bus,601,2016,769229.0,683298.0,45466.0,556764.0,0.7237948647281889
7197,"Lake Tahoe, CA-NV",Bus,601,2017,793628.0,632691.0,43365.0,506765.0,0.6385422389331021
7198,"Lake Tahoe, CA-NV",Bus,601,2018,539533.0,588288.0,37909.0,608456.75,1.1277470516168613
7203,"Lake Tahoe, CA-NV",DemandResponse,601,2005,0.0,0.0,0.0,0.0,
7204,"Lake Tahoe, CA-NV",DemandResponse,601,2006,0.0,0.0,0.0,0.0,
7205,"Lake Tahoe, CA-NV",DemandResponse,601,2007,0.0,0.0,0.0,0.0,
7206,"Lake Tahoe, CA-NV",DemandResponse,601,2008,0.0,0.0,0.0,0.0,
7207,"Lake Tahoe, CA-NV",DemandResponse,601,2009,0.0,0.0,0.0,0.0,
7208,"Lake Tahoe, CA-NV",DemandResponse,601,2010,0.0,0.0,0.0,0.0,
7209,"Lake Tahoe, CA-NV",DemandResponse,601,2011,0.0,0.0,0.0,0.0,
7210,"Lake Tahoe, CA-NV",DemandResponse,601,2012,0.0,0.0,0.0,0.0,
7211,"Lake Tahoe, CA-NV",DemandResponse,601,2013,0.0,0.0,0.0,0.0,
7212,"Lake Tahoe, CA-NV",DemandResponse,601,2014,0.0,0.0,0.0,0.0,
7213,"Lake Tahoe, CA-NV",DemandResponse,601,2015,7973.0,44195.0,3434.0,0.0,0.0
7214,"Lake Tahoe, CA-NV",DemandResponse,601,2016,17442.0,91843.0,6828.0,67327.0,3.86005045292971
7215,"Lake Tahoe, CA-NV",DemandResponse,601,2017,17924.0,97301.0,7362.0,71283.0,3.9769582682436955
7216,"Lake Tahoe, CA-NV",DemandResponse,601,2018,17683.0,88975.0,6829.0,91081.75,5.150808686308884
7221,"Lakeland, FL",Bus,143,2005,0.0,0.0,0.0,540888.0,inf
7222,"Lakeland, FL",Bus,143,2006,1662574.0,1473383.0,90623.0,794264.0,0.4777315175144084
7223,"Lakeland, FL",Bus,143,2007,1872698.0,1685362.0,103304.0,796469.0,0.4253056285637086
7224,"Lakeland, FL",Bus,143,2008,1604268.0,1328136.0,80324.0,1013904.0,0.6320041289859301
7225,"Lakeland, FL",Bus,143,2009,1435168.0,1236210.0,79453.0,1177826.0,0.8206885883743227
7226,"Lakeland, FL",Bus,143,2010,1479319.0,1234790.0,78957.0,1145824.0,0.7745618085078336
7227,"Lakeland, FL",Bus,143,2011,1315634.0,1105225.0,72643.0,1361345.0,1.0347444654060325
7228,"Lakeland, FL",Bus,143,2012,1154524.0,953380.0,70730.0,1213724.0,1.0512765434066333
7229,"Lakeland, FL",Bus,143,2013,1293679.0,1030687.0,74253.0,1736665.0,1.3424234296143016
7230,"Lakeland, FL",Bus,143,2014,1528389.0,1325942.0,85171.0,1489939.0,0.9748427919855481
7231,"Lakeland, FL",Bus,143,2015,1310770.0,1192449.0,79828.0,284018.0,0.2166802719012489
7232,"Lakeland, FL",Bus,143,2016,1265945.0,1344503.0,88466.0,1845356.0,1.4576904999822267
7233,"Lakeland, FL",Bus,143,2017,1242689.0,1419028.0,92554.0,1975088.0,1.5893662855308126
7234,"Lakeland, FL",Bus,143,2018,1146870.0,1464676.0,91809.0,2462721.5,2.14734145979928
7239,"Lakeland, FL",DemandResponse,143,2005,0.0,0.0,0.0,108383.0,inf
7240,"Lakeland, FL",DemandResponse,143,2006,112657.0,453891.0,32197.0,102873.0,0.9131523118847475
7241,"Lakeland, FL",DemandResponse,143,2007,102469.0,477129.0,38878.0,64549.0,0.6299368589524637
7242,"Lakeland, FL",DemandResponse,143,2008,104841.0,427898.0,31507.0,140929.0,1.3442164801938172
7243,"Lakeland, FL",DemandResponse,143,2009,104272.0,427522.0,32703.0,134101.0,1.2860691268988798
7244,"Lakeland, FL",DemandResponse,143,2010,111592.0,422317.0,32588.0,134408.0,1.2044591010108252
7245,"Lakeland, FL",DemandResponse,143,2011,100880.0,394067.0,30890.0,125444.0,1.2434972244250595
7246,"Lakeland, FL",DemandResponse,143,2012,95906.0,342081.0,29048.0,147367.0,1.536577482117907
7247,"Lakeland, FL",DemandResponse,143,2013,92515.0,389411.0,29470.0,167256.0,1.8078798032751446
7248,"Lakeland, FL",DemandResponse,143,2014,82438.0,342587.0,28317.0,176304.0,2.138625391203086
7249,"Lakeland, FL",DemandResponse,143,2015,72730.0,350498.0,29527.0,125958.0,1.7318575553416746
7250,"Lakeland, FL",DemandResponse,143,2016,88089.0,638170.0,50552.0,177618.0,2.016347103497599
7251,"Lakeland, FL",DemandResponse,143,2017,97083.0,655448.0,51967.0,110682.0,1.140076017428386
7252,"Lakeland, FL",DemandResponse,143,2018,110392.0,674057.0,55247.0,73395.0,0.6648579607217915
7257,"Lancaster, PA",Bus,91,2005,1944554.0,1529164.0,106380.0,1747312.0,0.8985669721694538
7258,"Lancaster, PA",Bus,91,2006,1807956.0,1511185.0,108649.0,1849297.0,1.0228661538223276
7259,"Lancaster, PA",Bus,91,2007,1947387.0,1505307.0,101830.0,1949689.0,1.0011820968302654
7260,"Lancaster, PA",Bus,91,2008,2102502.0,1553645.0,108467.0,2128769.0,1.0124932104701923
7261,"Lancaster, PA",Bus,91,2009,1864225.0,1576801.0,114742.0,2168936.0,1.163451836554064
7262,"Lancaster, PA",Bus,91,2010,1816984.0,1566811.0,115164.0,2075532.0,1.1422951440408942
7263,"Lancaster, PA",Bus,91,2011,1891560.0,1510146.0,109133.0,2175812.0,1.1502738480407706
7264,"Lancaster, PA",Bus,91,2012,1903365.0,1470071.0,107388.0,2371896.0,1.2461593020781616
7265,"Lancaster, PA",Bus,91,2013,1898675.0,1463561.0,109044.0,2682688.0,1.4129263828722662
7266,"Lancaster, PA",Bus,91,2014,1935187.0,1460682.0,108652.0,2415975.0,1.2484452406925015
7267,"Lancaster, PA",Bus,91,2015,1914774.0,1515149.0,108786.0,2476580.0,1.2934059058666976
7268,"Lancaster, PA",Bus,91,2016,3300253.0,2347999.0,174196.0,2430687.0,0.7365153520048311
7269,"Lancaster, PA",Bus,91,2017,4588523.0,3042893.0,237021.0,0.0,0.0
7270,"Lancaster, PA",Bus,91,2018,4623752.0,3155053.0,246597.0,-1834488.5,-0.39675322119352424
7275,"Lancaster, PA",DemandResponse,91,2005,350462.0,1598834.0,102921.0,244657.0,0.6980985099668437
7276,"Lancaster, PA",DemandResponse,91,2006,369262.0,1669570.0,110159.0,279589.0,0.757156165540998
7277,"Lancaster, PA",DemandResponse,91,2007,348056.0,1580435.0,104862.0,276357.0,0.7940015399820719
7278,"Lancaster, PA",DemandResponse,91,2008,329349.0,1248957.0,100351.0,235694.0,0.7156359970730137
7279,"Lancaster, PA",DemandResponse,91,2009,326087.0,1002949.0,101477.0,226586.0,0.694863640684848
7280,"Lancaster, PA",DemandResponse,91,2010,342686.0,1441907.0,135921.0,279432.0,0.8154170290003093
7281,"Lancaster, PA",DemandResponse,91,2011,343040.0,2214991.0,147727.0,255844.0,0.7458138992537313
7282,"Lancaster, PA",DemandResponse,91,2012,320581.0,2535683.0,171906.0,264772.0,0.8259129517968937
7283,"Lancaster, PA",DemandResponse,91,2013,306103.0,2342333.0,157498.0,268127.0,0.875937184542458
7284,"Lancaster, PA",DemandResponse,91,2014,307466.0,2272241.0,153737.0,284478.0,0.9252340096140711
7285,"Lancaster, PA",DemandResponse,91,2015,299441.0,2102692.0,132230.0,291734.0,0.9742620416041892
