,UZA,RailBus,Year,VRM,UPT,UZA Name,FARE
3161,72,Bus,2002,3435926.0,8584315.0,"New Haven, CT",5941012.0
3162,72,Bus,2003,3320694.0,8157069.0,"New Haven, CT",5600261.0
3163,72,Bus,2004,3544318.0,7846237.0,"New Haven, CT",5679805.0
3164,72,Bus,2005,3490238.0,8065234.0,"New Haven, CT",6321171.0
3165,72,Bus,2006,3544710.0,8473554.0,"New Haven, CT",6821306.0
3166,72,Bus,2007,3709125.0,8420480.0,"New Haven, CT",6825669.0
3167,72,Bus,2008,3906500.0,8973284.0,"New Haven, CT",7290120.0
3168,72,Bus,2009,3828048.0,8710601.0,"New Haven, CT",7507290.0
3169,72,Bus,2010,3798360.0,8771838.0,"New Haven, CT",7477670.0
3170,72,Bus,2011,3821589.0,9044502.0,"New Haven, CT",7950303.0
3171,72,Bus,2012,3661915.0,9588489.0,"New Haven, CT",8599346.0
3172,72,Bus,2013,3692859.0,9593332.0,"New Haven, CT",8844295.0
3173,72,Bus,2014,3713551.0,9558019.0,"New Haven, CT",8513018.0
3174,72,Bus,2015,3740589.0,9057144.0,"New Haven, CT",8176344.0
3175,72,Bus,2016,3738811.0,8366095.0,"New Haven, CT",7818320.0
3176,72,Bus,2017,3731823.0,7712552.0,"New Haven, CT",7475531.0
3177,72,Bus,2018,3772987.0,7700028.0,"New Haven, CT",7126567.0
3195,73,Bus,2002,2437416.0,3594558.0,"Colorado Springs, CO",1933313.0
3196,73,Bus,2003,2340508.0,3150269.0,"Colorado Springs, CO",1991312.0
3197,73,Bus,2004,3667931.0,2817708.0,"Colorado Springs, CO",1659591.0
3198,73,Bus,2005,2886229.0,2871549.0,"Colorado Springs, CO",1713947.0
3199,73,Bus,2006,3393974.0,3310803.0,"Colorado Springs, CO",2768424.0
3200,73,Bus,2007,3445489.0,3497803.0,"Colorado Springs, CO",2948551.0
3201,73,Bus,2008,3663711.0,3598878.0,"Colorado Springs, CO",3633409.0
3202,73,Bus,2009,3172549.0,3152990.0,"Colorado Springs, CO",3436363.0
3203,73,Bus,2010,2095878.0,2537971.0,"Colorado Springs, CO",2453852.0
3204,73,Bus,2011,2182837.0,2666804.0,"Colorado Springs, CO",2971667.0
3205,73,Bus,2012,1846778.0,2588001.0,"Colorado Springs, CO",2814952.0
3206,73,Bus,2013,1523838.0,2669265.0,"Colorado Springs, CO",2390730.0
3207,73,Bus,2014,1688834.0,2935031.0,"Colorado Springs, CO",2627237.0
3208,73,Bus,2015,1787192.0,3009500.0,"Colorado Springs, CO",2692124.0
3209,73,Bus,2016,1979621.0,3120334.0,"Colorado Springs, CO",2627171.0
3210,73,Bus,2017,2095583.0,3191976.0,"Colorado Springs, CO",2648549.0
3211,73,Bus,2018,2291115.0,3082981.0,"Colorado Springs, CO",2626761.5
3228,74,Bus,2003,2117066.0,2523516.0,"Knoxville, TN",845345.0
3229,74,Bus,2004,662767.0,848987.0,"Knoxville, TN",842123.0
3230,74,Bus,2005,2748360.0,3286903.0,"Knoxville, TN",877453.0
3231,74,Bus,2006,2517660.0,3208425.0,"Knoxville, TN",991602.0
3232,74,Bus,2007,2414035.0,3177198.0,"Knoxville, TN",1131023.0
3233,74,Bus,2008,2354374.0,3251631.0,"Knoxville, TN",1316497.0
3234,74,Bus,2009,2272789.0,2884446.0,"Knoxville, TN",1306783.0
3235,74,Bus,2010,2246338.0,2594080.0,"Knoxville, TN",1137240.0
3236,74,Bus,2011,2271064.0,2822670.0,"Knoxville, TN",1403921.0
3237,74,Bus,2012,2446580.0,3329285.0,"Knoxville, TN",1519247.0
3238,74,Bus,2013,2565323.0,3207011.0,"Knoxville, TN",1657005.0
3239,74,Bus,2014,2539064.0,2829492.0,"Knoxville, TN",1764236.0
3240,74,Bus,2015,2539565.0,2864016.0,"Knoxville, TN",1880384.0
3241,74,Bus,2016,2556746.0,2713679.0,"Knoxville, TN",1863639.0
3242,74,Bus,2017,2590043.0,2619724.0,"Knoxville, TN",1732170.0
3243,74,Bus,2018,2706354.0,2684648.0,"Knoxville, TN",1658063.0
3260,75,Bus,2004,1951976.0,2539837.0,"Columbia, SC",1436953.0
3261,75,Bus,2005,1910857.0,2670368.0,"Columbia, SC",1914685.0
3262,75,Bus,2006,1702731.0,2427365.0,"Columbia, SC",2212457.0
3263,75,Bus,2007,1564976.0,2105419.0,"Columbia, SC",2106636.0
3264,75,Bus,2008,1590509.0,2206388.0,"Columbia, SC",1847893.0
3265,75,Bus,2009,1565737.0,1936452.0,"Columbia, SC",1808479.0
3266,75,Bus,2010,1497888.0,1867769.0,"Columbia, SC",1856732.0
3267,75,Bus,2011,1430621.0,1758915.0,"Columbia, SC",1911643.0
3268,75,Bus,2012,976612.0,1431055.0,"Columbia, SC",1824142.0
3269,75,Bus,2013,957365.0,1398784.0,"Columbia, SC",1466365.0
3270,75,Bus,2014,1242107.0,1740437.0,"Columbia, SC",1637087.0
3271,75,Bus,2015,1959360.0,2260607.0,"Columbia, SC",1846166.0
3272,75,Bus,2016,2353967.0,2419584.0,"Columbia, SC",1794902.0
3273,75,Bus,2017,2401013.0,2482696.0,"Columbia, SC",1932618.0
3274,75,Bus,2018,2680393.0,2762614.0,"Columbia, SC",1975844.0
3290,76,Bus,2002,2041180.0,3748093.0,"Charleston-North Charleston, SC",2155879.0
3291,76,Bus,2003,1641613.0,2158477.0,"Charleston-North Charleston, SC",2052772.0
3292,76,Bus,2004,470192.0,890417.0,"Charleston-North Charleston, SC",1053834.0
3293,76,Bus,2005,1140932.0,1373059.0,"Charleston-North Charleston, SC",868752.0
3294,76,Bus,2006,2097445.0,2862872.0,"Charleston-North Charleston, SC",2074639.0
3295,76,Bus,2007,2824571.0,3347671.0,"Charleston-North Charleston, SC",2443539.0
3296,76,Bus,2008,3029178.0,4015599.0,"Charleston-North Charleston, SC",2599049.0
3297,76,Bus,2009,3104505.0,4004650.0,"Charleston-North Charleston, SC",2839704.0
3298,76,Bus,2010,3164829.0,4187252.0,"Charleston-North Charleston, SC",2759466.0
3299,76,Bus,2011,2803388.0,4448173.0,"Charleston-North Charleston, SC",2695600.0
3300,76,Bus,2012,2901351.0,4859889.0,"Charleston-North Charleston, SC",3577474.0
3301,76,Bus,2013,2874236.0,4793013.0,"Charleston-North Charleston, SC",3985376.0
3302,76,Bus,2014,3040885.0,4950082.0,"Charleston-North Charleston, SC",2950311.0
3303,76,Bus,2015,2964332.0,4761060.0,"Charleston-North Charleston, SC",2934769.0
3304,76,Bus,2016,2617655.0,3820742.0,"Charleston-North Charleston, SC",4757434.0
3305,76,Bus,2017,2548357.0,3575324.0,"Charleston-North Charleston, SC",4302911.0
3306,76,Bus,2018,2563401.0,3064526.0,"Charleston-North Charleston, SC",4986982.0
3324,78,Bus,2002,1949489.0,2216712.0,"Cape Coral, FL",1412866.0
3325,78,Bus,2003,2896904.0,2385929.0,"Cape Coral, FL",1410912.0
3326,78,Bus,2004,2795483.0,2562046.0,"Cape Coral, FL",1554750.0
3327,78,Bus,2005,2894046.0,2850977.0,"Cape Coral, FL",1630709.0
3328,78,Bus,2006,3110596.0,2942894.0,"Cape Coral, FL",1816867.0
3329,78,Bus,2007,3081131.0,3022856.0,"Cape Coral, FL",1781277.0
3330,78,Bus,2008,3004096.0,3093246.0,"Cape Coral, FL",1763509.0
3331,78,Bus,2009,3009566.0,3038814.0,"Cape Coral, FL",2178257.0
3332,78,Bus,2010,2995838.0,3051704.0,"Cape Coral, FL",2215161.0
3333,78,Bus,2011,2963715.0,3350428.0,"Cape Coral, FL",2352417.0
3334,78,Bus,2012,2954264.0,3875562.0,"Cape Coral, FL",2754811.0
3335,78,Bus,2013,2904372.0,4073144.0,"Cape Coral, FL",2974360.0
3336,78,Bus,2014,2823366.0,3912543.0,"Cape Coral, FL",2869873.0
3337,78,Bus,2015,2949940.0,3589242.0,"Cape Coral, FL",3109933.0
3338,78,Bus,2016,2948636.0,3267734.0,"Cape Coral, FL",2863041.0
3339,78,Bus,2017,2927110.0,3080046.0,"Cape Coral, FL",2738734.0
3340,78,Bus,2018,2964160.0,3073523.0,"Cape Coral, FL",2553134.5
3357,79,Bus,2002,822157.0,1750702.0,"Bakersfield, CA",3711430.0
3358,79,Bus,2004,3449752.0,6942826.0,"Bakersfield, CA",3604412.0
3359,79,Bus,2005,3433333.0,6757342.0,"Bakersfield, CA",3645708.0
3360,79,Bus,2006,3456191.0,6229105.0,"Bakersfield, CA",3865138.0
3361,79,Bus,2007,3428921.0,6595922.0,"Bakersfield, CA",4106382.0
3362,79,Bus,2008,3492259.0,7442299.0,"Bakersfield, CA",4413165.0
3363,79,Bus,2009,3661616.0,7417868.0,"Bakersfield, CA",4714667.0
3364,79,Bus,2010,3735789.0,6977238.0,"Bakersfield, CA",4857638.0
3365,79,Bus,2011,3719296.0,7016304.0,"Bakersfield, CA",5151986.0
3366,79,Bus,2012,3841871.0,6833733.0,"Bakersfield, CA",5311836.0
3367,79,Bus,2013,3935514.0,5956334.0,"Bakersfield, CA",4816882.0
3368,79,Bus,2014,3469131.0,5597553.0,"Bakersfield, CA",4586294.0
3369,79,Bus,2015,3796739.0,5694613.0,"Bakersfield, CA",4070003.0
3370,79,Bus,2016,3885076.0,5294242.0,"Bakersfield, CA",4694269.0
3371,79,Bus,2017,3902248.0,5748718.0,"Bakersfield, CA",4329747.0
3372,79,Bus,2018,3899174.0,6333242.0,"Bakersfield, CA",4459619.0
3389,80,Bus,2002,4717825.0,4610821.0,"Toledo, OH-MI",4585151.0
3390,80,Bus,2003,4676683.0,4553017.0,"Toledo, OH-MI",4689352.0
3391,80,Bus,2004,4872334.0,4527990.0,"Toledo, OH-MI",4861550.0
3392,80,Bus,2005,4506965.0,4727196.0,"Toledo, OH-MI",5078573.0
3393,80,Bus,2006,4325439.0,4602996.0,"Toledo, OH-MI",5527670.0
3394,80,Bus,2007,4345325.0,4599004.0,"Toledo, OH-MI",5429674.0
3395,80,Bus,2008,4320434.0,4582600.0,"Toledo, OH-MI",5792102.0
3396,80,Bus,2009,4352945.0,4050250.0,"Toledo, OH-MI",5814117.0
3397,80,Bus,2010,3545516.0,3298806.0,"Toledo, OH-MI",4885299.0
3398,80,Bus,2011,2701004.0,3004665.0,"Toledo, OH-MI",4083233.0
3399,80,Bus,2012,2845487.0,3114541.0,"Toledo, OH-MI",3680651.0
3400,80,Bus,2013,2733036.0,3128566.0,"Toledo, OH-MI",3553292.0
3401,80,Bus,2014,2634529.0,2892705.0,"Toledo, OH-MI",3417997.0
3402,80,Bus,2015,3015497.0,2764640.0,"Toledo, OH-MI",4966684.0
3403,80,Bus,2016,3364305.0,2760116.0,"Toledo, OH-MI",5311335.0
3404,80,Bus,2017,3170576.0,2534517.0,"Toledo, OH-MI",4611934.0
3405,80,Bus,2018,2936051.0,2257703.0,"Toledo, OH-MI",4434559.0
3422,81,Bus,2004,1269468.0,2928568.0,"Worcester, MA-CT",2392318.0
3423,81,Bus,2005,1579282.0,3141958.0,"Worcester, MA-CT",1699441.0
3424,81,Bus,2006,1533340.0,3183236.0,"Worcester, MA-CT",2332806.0
3425,81,Bus,2007,1576007.0,3137055.0,"Worcester, MA-CT",2229221.0
3426,81,Bus,2008,1566903.0,3187158.0,"Worcester, MA-CT",2243355.0
3427,81,Bus,2009,1542176.0,3198908.0,"Worcester, MA-CT",2557493.0
3428,81,Bus,2010,1513619.0,3378304.0,"Worcester, MA-CT",2759796.0
3429,81,Bus,2011,1509411.0,3614426.0,"Worcester, MA-CT",3155694.0
3430,81,Bus,2012,1600928.0,3392821.0,"Worcester, MA-CT",3564863.0
3431,81,Bus,2013,1772137.0,3607494.0,"Worcester, MA-CT",3750423.0
3432,81,Bus,2014,1962329.0,3873193.0,"Worcester, MA-CT",3286625.0
3433,81,Bus,2015,1962720.0,3913702.0,"Worcester, MA-CT",3373516.0
3434,81,Bus,2016,2039547.0,3793439.0,"Worcester, MA-CT",3348710.0
3435,81,Bus,2017,1949293.0,3364611.0,"Worcester, MA-CT",3074308.0
3436,81,Bus,2018,1894686.0,3057498.0,"Worcester, MA-CT",2924976.5
3452,83,Bus,2002,1187944.0,1391585.0,"Wichita, KS",1068842.0
3453,83,Bus,2003,1413966.0,1897472.0,"Wichita, KS",1002684.0
3454,83,Bus,2007,1611774.0,1979945.0,"Wichita, KS",1121178.0
3455,83,Bus,2008,1594563.0,2255051.0,"Wichita, KS",1564914.0
3456,83,Bus,2009,1565729.0,2168802.0,"Wichita, KS",1470883.0
3457,83,Bus,2010,1581563.0,2209450.0,"Wichita, KS",1453918.0
3458,83,Bus,2011,1570348.0,2073725.0,"Wichita, KS",1630687.0
3459,83,Bus,2012,1519833.0,1933525.0,"Wichita, KS",1809352.0
3460,83,Bus,2013,1553335.0,1851654.0,"Wichita, KS",1735372.0
3461,83,Bus,2014,1643424.0,1864279.0,"Wichita, KS",1700362.0
3462,83,Bus,2015,1719898.0,1886498.0,"Wichita, KS",1758002.0
3463,83,Bus,2016,1648115.0,1233899.0,"Wichita, KS",1420689.0
3464,83,Bus,2017,1696805.0,1262552.0,"Wichita, KS",1457565.0
3465,83,Bus,2018,1749377.0,1411363.0,"Wichita, KS",1307346.5
3480,84,Bus,2002,71946.0,29809.0,"Palm Bay-Melbourne, FL",159855.0
3481,84,Bus,2003,1033328.0,622707.0,"Palm Bay-Melbourne, FL",227857.0
3482,84,Bus,2004,974853.0,770369.0,"Palm Bay-Melbourne, FL",273282.0
3483,84,Bus,2005,1008089.0,862133.0,"Palm Bay-Melbourne, FL",324972.0
3484,84,Bus,2006,1084167.0,942284.0,"Palm Bay-Melbourne, FL",260810.0
3485,84,Bus,2007,1276899.0,1083950.0,"Palm Bay-Melbourne, FL",456012.0
3486,84,Bus,2008,1356688.0,1285746.0,"Palm Bay-Melbourne, FL",535329.0
3487,84,Bus,2009,1550719.0,1464837.0,"Palm Bay-Melbourne, FL",582902.0
3488,84,Bus,2010,1546608.0,1635021.0,"Palm Bay-Melbourne, FL",608155.0
3489,84,Bus,2011,1498489.0,1931947.0,"Palm Bay-Melbourne, FL",773583.0
3490,84,Bus,2012,1512369.0,2122677.0,"Palm Bay-Melbourne, FL",895328.0
3491,84,Bus,2013,1503898.0,2308691.0,"Palm Bay-Melbourne, FL",969883.0
3492,84,Bus,2014,1640472.0,2357596.0,"Palm Bay-Melbourne, FL",1226770.0
3493,84,Bus,2015,1754093.0,2357316.0,"Palm Bay-Melbourne, FL",1236012.0
3494,84,Bus,2016,1768108.0,2205260.0,"Palm Bay-Melbourne, FL",788177.0
3495,84,Bus,2017,1830134.0,2130513.0,"Palm Bay-Melbourne, FL",834452.0
3496,84,Bus,2018,1862794.0,2109362.0,"Palm Bay-Melbourne, FL",633672.0
3514,85,Bus,2002,1995085.0,3905433.0,"Des Moines, IA",2925412.0
3515,85,Bus,2003,2143617.0,3748879.0,"Des Moines, IA",2780186.0
3516,85,Bus,2004,2120462.0,3696785.0,"Des Moines, IA",2947379.0
3517,85,Bus,2005,2079179.0,3854006.0,"Des Moines, IA",2943147.0
3518,85,Bus,2006,2127866.0,3919908.0,"Des Moines, IA",3419920.0
3519,85,Bus,2007,2227251.0,3987237.0,"Des Moines, IA",3694044.0
3520,85,Bus,2008,2479067.0,4612776.0,"Des Moines, IA",4051580.0
3521,85,Bus,2009,2705302.0,4212082.0,"Des Moines, IA",4930641.0
3522,85,Bus,2010,2181324.0,3768611.0,"Des Moines, IA",5688831.0
3523,85,Bus,2011,2136373.0,3909347.0,"Des Moines, IA",4904847.0
3524,85,Bus,2012,2373567.0,4094122.0,"Des Moines, IA",4394422.0
3525,85,Bus,2013,2475110.0,4185756.0,"Des Moines, IA",4240102.0
3526,85,Bus,2014,2765519.0,4388019.0,"Des Moines, IA",4362255.0
3527,85,Bus,2015,2892760.0,4413233.0,"Des Moines, IA",4424306.0
3528,85,Bus,2016,2923015.0,4359827.0,"Des Moines, IA",4339190.0
3529,85,Bus,2017,2950081.0,4239530.0,"Des Moines, IA",4661919.0
3530,85,Bus,2018,3107608.0,4178236.0,"Des Moines, IA",4780725.5
3548,86,Bus,2002,1429141.0,2364415.0,"Harrisburg, PA",2460964.0
3549,86,Bus,2003,1450354.0,2316087.0,"Harrisburg, PA",2287701.0
3550,86,Bus,2004,1559966.0,1925201.0,"Harrisburg, PA",1947934.0
3551,86,Bus,2005,1600898.0,2085971.0,"Harrisburg, PA",2052664.0
3552,86,Bus,2006,1666974.0,2386388.0,"Harrisburg, PA",2385171.0
3553,86,Bus,2007,2935203.0,2348504.0,"Harrisburg, PA",2563464.0
3554,86,Bus,2008,1765069.0,2478186.0,"Harrisburg, PA",2706212.0
3555,86,Bus,2009,2636413.0,2435769.0,"Harrisburg, PA",2921665.0
3556,86,Bus,2010,1881881.0,2628997.0,"Harrisburg, PA",2927095.0
3557,86,Bus,2011,1885053.0,2746086.0,"Harrisburg, PA",3198261.0
3558,86,Bus,2012,1673162.0,2638184.0,"Harrisburg, PA",3265894.0
3559,86,Bus,2013,1660215.0,2682946.0,"Harrisburg, PA",3345485.0
3560,86,Bus,2014,1686990.0,2681055.0,"Harrisburg, PA",3329174.0
3561,86,Bus,2015,1692350.0,2447806.0,"Harrisburg, PA",3260724.0
3562,86,Bus,2016,1755888.0,2231345.0,"Harrisburg, PA",3085247.0
3563,86,Bus,2017,1832367.0,2076458.0,"Harrisburg, PA",2841298.0
3564,86,Bus,2018,1740981.0,1997854.0,"Harrisburg, PA",2631585.0
3582,88,Bus,2003,2214174.0,271825.0,"Little Rock, AR",1331876.0
3583,88,Bus,2004,2250970.0,1953818.0,"Little Rock, AR",1420655.0
3584,88,Bus,2005,2243336.0,2120431.0,"Little Rock, AR",1498782.0
3585,88,Bus,2006,2260445.0,2202050.0,"Little Rock, AR",1763338.0
3586,88,Bus,2007,2059315.0,2243722.0,"Little Rock, AR",1745261.0
3587,88,Bus,2008,2271666.0,2497513.0,"Little Rock, AR",1802888.0
3588,88,Bus,2009,2266302.0,2343172.0,"Little Rock, AR",1695468.0
3589,88,Bus,2010,2279639.0,2369360.0,"Little Rock, AR",1726747.0
3590,88,Bus,2011,2299619.0,2581349.0,"Little Rock, AR",1855168.0
3591,88,Bus,2012,2307907.0,2823616.0,"Little Rock, AR",2002981.0
3592,88,Bus,2013,2438883.0,2770519.0,"Little Rock, AR",1998662.0
3593,88,Bus,2014,2440308.0,2740994.0,"Little Rock, AR",2008504.0
3594,88,Bus,2015,2434063.0,2573938.0,"Little Rock, AR",1909302.0
3595,88,Bus,2016,2446815.0,2502741.0,"Little Rock, AR",1794539.0
3596,88,Bus,2017,2414820.0,2358428.0,"Little Rock, AR",1768206.0
3597,88,Bus,2018,2431015.0,2215044.0,"Little Rock, AR",1697658.0
3614,88,Rail,2005,34148.0,159462.0,"Little Rock, AR",61754.0
3615,88,Rail,2006,27668.0,114673.0,"Little Rock, AR",46524.0
3616,88,Rail,2007,40349.0,133321.0,"Little Rock, AR",66349.0
3617,88,Rail,2008,38381.0,112578.0,"Little Rock, AR",66267.0
3618,88,Rail,2009,37696.0,120057.0,"Little Rock, AR",73818.0
3619,88,Rail,2010,52687.0,107079.0,"Little Rock, AR",75477.0
3620,88,Rail,2011,42063.0,100402.0,"Little Rock, AR",72514.0
3621,88,Rail,2012,54573.0,104818.0,"Little Rock, AR",79542.0
3622,88,Rail,2013,51874.0,92543.0,"Little Rock, AR",76057.0
3623,88,Rail,2014,54748.0,99500.0,"Little Rock, AR",85551.0
3624,88,Rail,2015,53772.0,95220.0,"Little Rock, AR",85256.0
3625,88,Rail,2016,52112.0,64570.0,"Little Rock, AR",77737.0
3626,88,Rail,2017,49861.0,95118.0,"Little Rock, AR",30777.0
3627,88,Rail,2018,53112.0,42912.0,"Little Rock, AR",3537.5
3628,89,Bus,2002,1179736.0,3070.0,"Poughkeepsie-Newburgh, NY-NJ",323029.0
3629,89,Bus,2003,1125812.0,348208.0,"Poughkeepsie-Newburgh, NY-NJ",303163.0
3630,89,Bus,2004,1840138.0,841096.0,"Poughkeepsie-Newburgh, NY-NJ",528911.0
3631,89,Bus,2005,1898300.0,863119.0,"Poughkeepsie-Newburgh, NY-NJ",527739.0
3632,89,Bus,2006,1927130.0,872247.0,"Poughkeepsie-Newburgh, NY-NJ",574784.0
3633,89,Bus,2007,2106532.0,1223122.0,"Poughkeepsie-Newburgh, NY-NJ",889990.0
3634,89,Bus,2008,2158020.0,1284032.0,"Poughkeepsie-Newburgh, NY-NJ",680919.0
3635,89,Bus,2009,1828269.0,855817.0,"Poughkeepsie-Newburgh, NY-NJ",753820.0
3636,89,Bus,2010,1928332.0,1128823.0,"Poughkeepsie-Newburgh, NY-NJ",1140353.0
3637,89,Bus,2011,1939756.0,1089201.0,"Poughkeepsie-Newburgh, NY-NJ",1103596.0
3638,89,Bus,2012,2597860.0,1499862.0,"Poughkeepsie-Newburgh, NY-NJ",3839691.0
3639,89,Bus,2013,2656301.0,1487582.0,"Poughkeepsie-Newburgh, NY-NJ",4041804.0
3640,89,Bus,2014,2470874.0,1206301.0,"Poughkeepsie-Newburgh, NY-NJ",3636729.0
3641,89,Bus,2015,2495137.0,1220974.0,"Poughkeepsie-Newburgh, NY-NJ",3857331.0
3642,89,Bus,2016,2589241.0,1234259.0,"Poughkeepsie-Newburgh, NY-NJ",3736135.0
3643,89,Bus,2017,2800768.0,1247465.0,"Poughkeepsie-Newburgh, NY-NJ",3754659.0
3644,89,Bus,2018,2945567.0,1399897.0,"Poughkeepsie-Newburgh, NY-NJ",3703323.0
3662,90,Bus,2002,4345658.0,660158.0,"Syracuse, NY",7412736.0
3663,90,Bus,2003,4576216.0,688678.0,"Syracuse, NY",7061857.0
3664,90,Bus,2004,4517243.0,686878.0,"Syracuse, NY",7507092.0
3665,90,Bus,2005,4424573.0,9840785.0,"Syracuse, NY",7807872.0
3666,90,Bus,2006,4707691.0,10539273.0,"Syracuse, NY",972787.0
3667,90,Bus,2007,4669929.0,10775061.0,"Syracuse, NY",9187180.0
3668,90,Bus,2008,4205005.0,12895306.0,"Syracuse, NY",10434202.0
3669,90,Bus,2009,4125146.0,12749951.0,"Syracuse, NY",9844300.0
3670,90,Bus,2010,4559339.0,11529828.0,"Syracuse, NY",10648556.0
3671,90,Bus,2011,4272559.0,11260530.0,"Syracuse, NY",10953569.0
3672,90,Bus,2012,4030691.0,10504381.0,"Syracuse, NY",12977348.0
3673,90,Bus,2013,4027808.0,10198605.0,"Syracuse, NY",13883747.0
3674,90,Bus,2014,4076405.0,10524498.0,"Syracuse, NY",13719852.0
3675,90,Bus,2015,4705731.0,10752301.0,"Syracuse, NY",14137332.0
3676,90,Bus,2016,4898677.0,10640582.0,"Syracuse, NY",14767461.0
3677,90,Bus,2017,4942906.0,10379088.0,"Syracuse, NY",14346172.0
3678,90,Bus,2018,4900816.0,10168272.0,"Syracuse, NY",15036530.5
3696,91,Bus,2002,1545673.0,1898457.0,"Lancaster, PA",1688563.0
3697,91,Bus,2003,1517758.0,1850085.0,"Lancaster, PA",1615274.0
3698,91,Bus,2004,1522034.0,1927255.0,"Lancaster, PA",1710670.0
3699,91,Bus,2005,1529164.0,1944554.0,"Lancaster, PA",1747312.0
3700,91,Bus,2006,1511185.0,1807956.0,"Lancaster, PA",1849297.0
3701,91,Bus,2007,1505307.0,1947387.0,"Lancaster, PA",1949689.0
3702,91,Bus,2008,1553645.0,2102502.0,"Lancaster, PA",2128769.0
3703,91,Bus,2009,1576801.0,1864225.0,"Lancaster, PA",2168936.0
3704,91,Bus,2010,1566811.0,1816984.0,"Lancaster, PA",2075532.0
3705,91,Bus,2011,1510146.0,1891560.0,"Lancaster, PA",2175812.0
3706,91,Bus,2012,1470071.0,1903365.0,"Lancaster, PA",2371896.0
3707,91,Bus,2013,1463561.0,1898675.0,"Lancaster, PA",2682688.0
3708,91,Bus,2014,1460682.0,1935187.0,"Lancaster, PA",2415975.0
3709,91,Bus,2015,1515149.0,1914774.0,"Lancaster, PA",2476580.0
3710,91,Bus,2016,2347999.0,3300253.0,"Lancaster, PA",2430687.0
3711,91,Bus,2017,3042893.0,4588523.0,"Lancaster, PA",5034893.0
3712,91,Bus,2018,3155053.0,4623752.0,"Lancaster, PA",7552339.5
3730,92,Bus,2002,4560958.0,10791023.0,"Madison, WI",6172079.0
3731,92,Bus,2003,4519239.0,10934125.0,"Madison, WI",5910084.0
3732,92,Bus,2004,4686814.0,10962345.0,"Madison, WI",6295638.0
3733,92,Bus,2005,4672080.0,11477971.0,"Madison, WI",7348403.0
3734,92,Bus,2006,4697261.0,12029595.0,"Madison, WI",7912169.0
3735,92,Bus,2007,4707817.0,12670501.0,"Madison, WI",8721876.0
3736,92,Bus,2008,4706453.0,13433149.0,"Madison, WI",9083451.0
3737,92,Bus,2009,4698619.0,13578254.0,"Madison, WI",9992237.0
3738,92,Bus,2010,4840823.0,13587020.0,"Madison, WI",10737634.0
3739,92,Bus,2011,4816397.0,14796823.0,"Madison, WI",11712963.0
3740,92,Bus,2012,4822865.0,14594687.0,"Madison, WI",12194116.0
3741,92,Bus,2013,4922011.0,14740736.0,"Madison, WI",12690036.0
3742,92,Bus,2014,5040007.0,15223961.0,"Madison, WI",13012124.0
3743,92,Bus,2015,5070758.0,14358261.0,"Madison, WI",12953527.0
3744,92,Bus,2016,5050916.0,13305291.0,"Madison, WI",12799840.0
3745,92,Bus,2017,5075010.0,12817077.0,"Madison, WI",12847443.0
3746,92,Bus,2018,5032186.0,13230698.0,"Madison, WI",12794401.0
3764,93,Bus,2003,490366.0,615938.0,"Greenville, SC",496265.0
3765,93,Bus,2004,581239.0,707988.0,"Greenville, SC",515660.0
3766,93,Bus,2005,743987.0,760793.0,"Greenville, SC",16356.0
3767,93,Bus,2006,725045.0,926672.0,"Greenville, SC",553169.0
3768,93,Bus,2007,621788.0,763992.0,"Greenville, SC",604531.0
3769,93,Bus,2008,591753.0,711412.0,"Greenville, SC",629165.0
3770,93,Bus,2009,584934.0,633038.0,"Greenville, SC",482795.0
3771,93,Bus,2010,606084.0,734200.0,"Greenville, SC",587753.0
3772,93,Bus,2011,644027.0,775042.0,"Greenville, SC",679325.0
3773,93,Bus,2012,662498.0,827017.0,"Greenville, SC",834549.0
3774,93,Bus,2013,659572.0,926697.0,"Greenville, SC",871764.0
3775,93,Bus,2014,881166.0,1017725.0,"Greenville, SC",966083.0
3776,93,Bus,2015,1339790.0,1874202.0,"Greenville, SC",965548.0
3777,93,Bus,2016,1515993.0,2640437.0,"Greenville, SC",893056.0
3778,93,Bus,2017,1564259.0,2578524.0,"Greenville, SC",813308.0
3779,93,Bus,2018,1577656.0,1990493.0,"Greenville, SC",737188.0
3795,94,Bus,2004,3335777.0,7698615.0,"Reno, NV-CA",5967179.0
3796,94,Bus,2005,3478779.0,8416397.0,"Reno, NV-CA",6263832.0
3797,94,Bus,2006,3593290.0,8857492.0,"Reno, NV-CA",6908380.0
3798,94,Bus,2007,3639460.0,8865425.0,"Reno, NV-CA",7163343.0
3799,94,Bus,2008,3525389.0,9079685.0,"Reno, NV-CA",7317791.0
3800,94,Bus,2009,2965791.0,7646105.0,"Reno, NV-CA",7012490.0
3801,94,Bus,2010,2947208.0,7537704.0,"Reno, NV-CA",6024823.0
3802,94,Bus,2011,2832849.0,7876262.0,"Reno, NV-CA",5738458.0
3803,94,Bus,2012,2787454.0,8025068.0,"Reno, NV-CA",5916658.0
3804,94,Bus,2013,2789343.0,8102651.0,"Reno, NV-CA",5959136.0
3805,94,Bus,2014,2879127.0,8249951.0,"Reno, NV-CA",6175970.0
3806,94,Bus,2015,2886987.0,7972339.0,"Reno, NV-CA",5977902.0
3807,94,Bus,2016,2877818.0,7457342.0,"Reno, NV-CA",5908612.0
3808,94,Bus,2017,2857568.0,7426036.0,"Reno, NV-CA",5716867.0
