,CBSA Title,CBSA Code,Area_acre,Year,POP_CENSUSTRACT,CBSA
2301,"Spokane-Spokane Valley, WA",44060.0,11552.000000000002,2011,98541.0,"Spokane-Spokane Valley, WA Metro Area"
2302,"Springfield, IL",44100.0,3737.6,2011,25426.0,"Springfield, IL Metro Area"
2303,"Springfield, MO",44180.0,4748.8,2011,28321.0,"Springfield, MO Metro Area"
2304,"Springfield, OH",44220.0,1452.7999999999995,2011,13376.0,"Springfield, OH Metro Area"
2305,"St. Cloud, MN",41060.0,2566.4,2011,15681.0,"St. Cloud, MN Metro Area"
2306,"St. George, UT",41100.0,441.6,2011,3897.0,"St. George, UT Metro Area"
2307,"St. Joseph, MO-KS",41140.0,671.9999999999999,2011,4808.0,"St. Joseph, MO-KS Metro Area"
2308,"St. Louis, MO-IL",41180.0,52633.60000000001,2011,433602.0,"St. Louis, MO-IL Metro Area"
2309,"State College, PA",44300.0,1888.0,2011,37782.0,"State College, PA Metro Area"
2310,"Staunton, VA",44420.0,524.8,2011,2633.0,"Staunton, VA Metro Area"
2311,"Stockton, CA",44700.0,29977.59999999999,2011,331731.0,"Stockton, CA Metro Area"
2312,"Syracuse, NY",45060.0,11097.600000000002,2011,127061.0,"Syracuse, NY Metro Area"
2313,"Tallahassee, FL",45220.0,9228.8,2011,64825.0,"Tallahassee, FL Metro Area"
2314,"Tampa-St. Petersburg-Clearwater, FL",45300.0,61875.20000000002,2011,466076.0,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
2315,"Terre Haute, IN",45460.0,1222.4,2011,9392.0,"Terre Haute, IN Metro Area"
2316,"Toledo, OH",45780.0,12422.4,2011,113374.0,"Toledo, OH Metro Area"
2317,"Topeka, KS",45820.0,3462.4000000000005,2011,19782.0,"Topeka, KS Metro Area"
2318,"Trenton-Princeton, NJ",45940.0,7686.4,2011,109133.0,"Trenton-Princeton, NJ Metro Area"
2319,"Tucson, AZ",46060.0,30016.000000000004,2011,265511.0,"Tucson, AZ Metro Area"
2320,"Tulsa, OK",46140.0,14348.8,2011,91881.0,"Tulsa, OK Metro Area"
2321,"Tuscaloosa, AL",46220.0,2508.8,2011,14373.0,"Tuscaloosa, AL Metro Area"
2322,"Twin Falls, ID",46300.0,550.4,2011,3887.0,"Twin Falls, ID Metro Area"
2323,"Tyler, TX",46340.0,2112.0,2011,11379.0,"Tyler, TX Metro Area"
2324,"Urban Honolulu, HI",46520.0,30643.199999999993,2011,503785.0,"Urban Honolulu, HI Metro Area"
2325,"Utica-Rome, NY",46540.0,5446.4000000000015,2011,53686.0,"Utica-Rome, NY Metro Area"
2326,"Valdosta, GA",46660.0,2169.600000000001,2011,13485.0,"Valdosta, GA Metro Area"
2327,"Vallejo, CA",46700.0,16543.999999999996,2011,175972.0,"Vallejo, CA Metro Area"
2328,"Victoria, TX",47020.0,1587.2000000000005,2011,10773.0,"Victoria, TX Metro Area"
2329,"Vineland-Bridgeton, NJ",47220.0,2278.4,2011,24626.0,"Vineland-Bridgeton, NJ Metro Area"
2330,"Virginia Beach-Norfolk-Newport News, VA-NC",47260.0,50316.8,2011,408496.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
2331,"Visalia, CA",47300.0,13862.4,2011,123935.0,"Visalia, CA Metro Area"
2332,"Waco, TX",47380.0,4032.0,2011,24845.0,"Waco, TX Metro Area"
2333,"Walla Walla, WA",47460.0,780.8,2011,7496.0,"Walla Walla, WA Metro Area"
2334,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900.0,202470.40000000023,2011,2362197.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
2335,"Waterloo-Cedar Falls, IA",47940.0,2009.6,2011,17412.0,"Waterloo-Cedar Falls, IA Metro Area"
2336,"Watertown-Fort Drum, NY",48060.0,435.20000000000016,2011,4716.0,"Watertown-Fort Drum, NY Metro Area"
2337,"Wausau-Weston, WI",48140.0,1158.4,2011,5537.0,"Wausau-Weston, WI Metro Area"
2338,"Wenatchee, WA",48300.0,864.0,2011,6100.0,"Wenatchee, WA Metro Area"
2339,"Wheeling, WV-OH",48540.0,1203.2,2011,4545.0,"Wheeling, WV-OH Metro Area"
2340,"Wichita Falls, TX",48660.0,640.0,2011,2673.0,"Wichita Falls, TX Metro Area"
2341,"Wichita, KS",48620.0,7199.999999999999,2011,48501.0,"Wichita, KS Metro Area"
2342,"Williamsport, PA",48700.0,2188.8,2011,19559.0,"Williamsport, PA Metro Area"
2343,"Wilmington, NC",48900.0,1484.8,2011,9128.0,"Wilmington, NC Metro Area"
2344,"Winchester, VA-WV",49020.0,793.6,2011,6227.0,"Winchester, VA-WV Metro Area"
2345,"Winston-Salem, NC",49180.0,2655.9999999999995,2011,10585.0,"Winston-Salem, NC Metro Area"
2346,"Worcester, MA-CT",49340.0,1478.4,2011,10476.0,"Worcester, MA-CT Metro Area"
2347,"Yakima, WA",49420.0,5472.0,2011,48968.0,"Yakima, WA Metro Area"
2348,"York-Hanover, PA",49620.0,6393.6,2011,69088.0,"York-Hanover, PA Metro Area"
2349,"Youngstown-Warren-Boardman, OH-PA",49660.0,2515.2,2011,18562.0,"Youngstown-Warren-Boardman, OH-PA Metro Area"
2350,"Yuba City, CA",49700.0,1926.4,2011,17104.0,"Yuba City, CA Metro Area"
2351,"Yuma, AZ",49740.0,4499.200000000002,2011,37829.0,"Yuma, AZ Metro Area"
2352,"Abilene, TX",10180.0,1216.0000000000002,2012,6981.0,"Abilene, TX Metro Area"
2353,"Akron, OH",10420.0,13644.8,2012,112988.0,"Akron, OH Metro Area"
2354,"Albany, GA",10500.0,691.2,2012,1613.0,"Albany, GA Metro Area"
2355,"Albany-Lebanon, OR",10540.0,2259.2,2012,14474.0,"Albany-Lebanon, OR Metro Area"
2356,"Albany-Schenectady-Troy, NY",10580.0,17900.800000000007,2012,184627.0,"Albany-Schenectady-Troy, NY Metro Area"
2357,"Albuquerque, NM",10740.0,28089.6,2012,244628.0,"Albuquerque, NM Metro Area"
2358,"Allentown-Bethlehem-Easton, PA-NJ",10900.0,16159.999999999995,2012,189384.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
2359,"Altoona, PA",11020.0,3225.600000000001,2012,29903.0,"Altoona, PA Metro Area"
2360,"Amarillo, TX",11100.0,5337.600000000001,2012,30900.0,"Amarillo, TX Metro Area"
2361,"Ames, IA",11180.0,2227.2000000000007,2012,18244.0,"Ames, IA Metro Area"
2362,"Anchorage, AK",11260.0,14124.8,2012,113139.0,"Anchorage, AK Metro Area"
2363,"Ann Arbor, MI",11460.0,8716.800000000001,2012,83507.0,"Ann Arbor, MI Metro Area"
2364,"Appleton, WI",11540.0,2252.8,2012,15820.0,"Appleton, WI Metro Area"
2365,"Asheville, NC",11700.0,1408.0,2012,4493.0,"Asheville, NC Metro Area"
2366,"Athens-Clarke County, GA",12020.0,2656.0,2012,23023.0,"Athens-Clarke County, GA Metro Area"
2367,"Atlanta-Sandy Springs-Alpharetta, GA",12060.0,70976.0,2012,499841.0,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area"
2368,"Atlantic City-Hammonton, NJ",12100.0,4441.6,2012,41318.0,"Atlantic City-Hammonton, NJ Metro Area"
2369,"Auburn-Opelika, AL",12220.0,198.4,2012,3635.0,"Auburn-Opelika, AL Metro Area"
2370,"Augusta-Richmond County, GA-SC",12260.0,2201.600000000001,2012,9425.0,"Augusta-Richmond County, GA-SC Metro Area"
2371,"Austin-Round Rock-Georgetown, TX",12420.0,44863.99999999999,2012,404087.0,"Austin-Round Rock-Georgetown, TX Metro Area"
2372,"Bakersfield, CA",12540.0,24128.0,2012,251713.0,"Bakersfield, CA Metro Area"
2373,"Baltimore-Columbia-Towson, MD",12580.0,89017.59999999996,2012,1008750.0,"Baltimore-Columbia-Towson, MD Metro Area"
2374,"Bangor, ME",12620.0,972.8,2012,9272.0,"Bangor, ME Metro Area"
2375,"Baton Rouge, LA",12940.0,15814.4,2012,75885.0,"Baton Rouge, LA Metro Area"
2376,"Battle Creek, MI",12980.0,838.4000000000003,2012,2562.0,"Battle Creek, MI Metro Area"
2377,"Bay City, MI",13020.0,672.0,2012,7167.0,"Bay City, MI Metro Area"
2378,"Beaumont-Port Arthur, TX",13140.0,2924.8,2012,6825.0,"Beaumont-Port Arthur, TX Metro Area"
2379,"Bellingham, WA",13380.0,4608.0,2012,35588.0,"Bellingham, WA Metro Area"
2380,"Bend, OR",13460.0,2419.2,2012,10311.0,"Bend, OR Metro Area"
2381,"Billings, MT",13740.0,2284.8,2012,17124.0,"Billings, MT Metro Area"
2382,"Binghamton, NY",13780.0,3436.8,2012,34563.0,"Binghamton, NY Metro Area"
2383,"Birmingham-Hoover, AL",13820.0,12441.599999999995,2012,65952.0,"Birmingham-Hoover, AL Metro Area"
2384,"Bismarck, ND",13900.0,3123.2000000000007,2012,22219.0,"Bismarck, ND Metro Area"
2385,"Blacksburg-Christiansburg, VA",13980.0,1670.4,2012,16839.0,"Blacksburg-Christiansburg, VA Metro Area"
2386,"Bloomington, IL",14010.0,5056.0,2012,42340.0,"Bloomington, IL Metro Area"
2387,"Bloomington, IN",14020.0,2892.8,2012,33077.0,"Bloomington, IN Metro Area"
2388,"Bloomsburg-Berwick, PA",14100.0,755.1999999999997,2012,6579.0,"Bloomsburg-Berwick, PA Metro Area"
2389,"Boise City, ID",14260.0,11059.2,2012,78527.0,"Boise City, ID Metro Area"
2390,"Boston-Cambridge-Newton, MA-NH",14460.0,1843.2,2012,12713.0,"Boston-Cambridge-Newton, MA-NH Metro Area"
2391,"Boulder, CO",14500.0,10444.8,2012,89441.0,"Boulder, CO Metro Area"
2392,"Bowling Green, KY",14540.0,460.8,2012,7344.0,"Bowling Green, KY Metro Area"
2393,"Bremerton-Silverdale-Port Orchard, WA",14740.0,1049.6,2012,9390.0,"Bremerton-Silverdale-Port Orchard, WA Metro Area"
2394,"Bridgeport-Stamford-Norwalk, CT",14860.0,25760.0,2012,324619.0,"Bridgeport-Stamford-Norwalk, CT Metro Area"
2395,"Brownsville-Harlingen, TX",15180.0,8678.399999999998,2012,80464.0,"Brownsville-Harlingen, TX Metro Area"
2396,"Buffalo-Cheektowaga, NY",15380.0,35052.8,2012,373251.0,"Buffalo-Cheektowaga, NY Metro Area"
2397,"Burlington-South Burlington, VT",15540.0,3424.0000000000005,2012,33086.0,"Burlington-South Burlington, VT Metro Area"
2398,"Canton-Massillon, OH",15940.0,3897.6,2012,34067.0,"Canton-Massillon, OH Metro Area"
2399,"Cape Coral-Fort Myers, FL",15980.0,3065.600000000001,2012,17676.0,"Cape Coral-Fort Myers, FL Metro Area"
2400,"Cape Girardeau, MO-IL",16020.0,390.4,2012,4124.0,"Cape Girardeau, MO-IL Metro Area"
2401,"Carbondale-Marion, IL",16060.0,217.6,2012,3212.0,"Carbondale-Marion, IL Metro Area"
2402,"Carson City, NV",16180.0,2144.0,2012,16849.0,"Carson City, NV Metro Area"
2403,"Casper, WY",16220.0,1952.0,2012,8347.0,"Casper, WY Metro Area"
2404,"Cedar Rapids, IA",16300.0,5337.6,2012,31371.0,"Cedar Rapids, IA Metro Area"
2405,"Champaign-Urbana, IL",16580.0,5145.6,2012,52564.0,"Champaign-Urbana, IL Metro Area"
2406,"Charleston, WV",16620.0,2681.6,2012,15442.0,"Charleston, WV Metro Area"
2407,"Charleston-North Charleston, SC",16700.0,3116.8,2012,29024.0,"Charleston-North Charleston, SC Metro Area"
2408,"Charlotte-Concord-Gastonia, NC-SC",16740.0,11552.0,2012,78261.0,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
2409,"Charlottesville, VA",16820.0,4825.5999999999985,2012,37132.0,"Charlottesville, VA Metro Area"
2410,"Chattanooga, TN-GA",16860.0,2758.4,2012,12893.0,"Chattanooga, TN-GA Metro Area"
2411,"Cheyenne, WY",16940.0,2656.0,2012,13197.0,"Cheyenne, WY Metro Area"
2412,"Chicago-Naperville-Elgin, IL-IN-WI",16980.0,334259.2000000002,2012,4618215.0,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
2413,"Chico, CA",17020.0,3872.0,2012,35653.0,"Chico, CA Metro Area"
2414,"Cincinnati, OH-KY-IN",17140.0,40128.000000000015,2012,317928.0,"Cincinnati, OH-KY-IN Metro Area"
2415,"Clarksville, TN-KY",17300.0,812.8,2012,6510.0,"Clarksville, TN-KY Metro Area"
2416,"Cleveland, TN",17420.0,556.8,2012,3690.0,"Cleveland, TN Metro Area"
2417,"Cleveland-Elyria, OH",17460.0,58924.799999999974,2012,579339.0,"Cleveland-Elyria, OH Metro Area"
2418,"Coeur d'Alene, ID",17660.0,1587.2,2012,5310.0,"Coeur d'Alene, ID Metro Area"
2419,"College Station-Bryan, TX",17780.0,8147.2,2012,61597.0,"College Station-Bryan, TX Metro Area"
2420,"Colorado Springs, CO",17820.0,14022.4,2012,115998.0,"Colorado Springs, CO Metro Area"
2421,"Columbia, MO",17860.0,1747.2,2012,18817.0,"Columbia, MO Metro Area"
2422,"Columbia, SC",17900.0,7654.399999999999,2012,41558.0,"Columbia, SC Metro Area"
2423,"Columbus, GA-AL",17980.0,2400.0,2012,9408.0,"Columbus, GA-AL Metro Area"
2424,"Columbus, IN",18020.0,1292.8,2012,4440.0,"Columbus, IN Metro Area"
2425,"Columbus, OH",18140.0,50803.19999999998,2012,419383.0,"Columbus, OH Metro Area"
2426,"Corpus Christi, TX",18580.0,15443.2,2012,130962.0,"Corpus Christi, TX Metro Area"
2427,"Corvallis, OR",18700.0,2425.600000000001,2012,20784.0,"Corvallis, OR Metro Area"
2428,"Crestview-Fort Walton Beach-Destin, FL",18880.0,2016.0,2012,12468.0,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
2429,"Cumberland, MD-WV",19060.0,486.4,2012,4054.0,"Cumberland, MD-WV Metro Area"
2430,"Dallas-Fort Worth-Arlington, TX",19100.0,203865.60000000006,2012,1738826.0,"Dallas-Fort Worth-Arlington, TX Metro Area"
2431,"Danville, IL",19180.0,499.20000000000016,2012,1918.0,"Danville, IL Metro Area"
2432,"Davenport-Moline-Rock Island, IA-IL",19340.0,5676.8,2012,45669.0,"Davenport-Moline-Rock Island, IA-IL Metro Area"
2433,"Dayton-Kettering, OH",19430.0,10534.4,2012,89580.0,"Dayton-Kettering, OH Metro Area"
2434,"Decatur, AL",19460.0,627.2,2012,2753.0,"Decatur, AL Metro Area"
2435,"Decatur, IL",19500.0,2700.8,2012,12842.0,"Decatur, IL Metro Area"
2436,"Deltona-Daytona Beach-Ormond Beach, FL",19660.0,2419.2,2012,10474.0,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
2437,"Denver-Aurora-Lakewood, CO",19740.0,113683.19999999998,2012,1106683.0,"Denver-Aurora-Lakewood, CO Metro Area"
2438,"Des Moines-West Des Moines, IA",19780.0,10336.0,2012,75579.0,"Des Moines-West Des Moines, IA Metro Area"
2439,"Detroit-Warren-Dearborn, MI",19820.0,126572.80000000008,2012,1171366.0,"Detroit-Warren-Dearborn, MI Metro Area"
2440,"Dothan, AL",20020.0,652.8,2012,2391.0,"Dothan, AL Metro Area"
2441,"Dover, DE",20100.0,576.0,2012,2077.0,"Dover, DE Metro Area"
2442,"Dubuque, IA",20220.0,2611.2000000000007,2012,21369.0,"Dubuque, IA Metro Area"
2443,"Duluth, MN-WI",20260.0,2598.4,2012,21241.0,"Duluth, MN-WI Metro Area"
2444,"Durham-Chapel Hill, NC",20500.0,6188.8,2012,48059.0,"Durham-Chapel Hill, NC Metro Area"
2445,"East Stroudsburg, PA",20700.0,832.0,2012,5699.0,"East Stroudsburg, PA Metro Area"
2446,"Eau Claire, WI",20740.0,1619.2,2012,11467.0,"Eau Claire, WI Metro Area"
2447,"El Centro, CA",20940.0,3129.6,2012,38801.0,"El Centro, CA Metro Area"
2448,"El Paso, TX",21340.0,43193.6,2012,395485.0,"El Paso, TX Metro Area"
2449,"Elkhart-Goshen, IN",21140.0,1945.6,2012,14788.0,"Elkhart-Goshen, IN Metro Area"
2450,"Elmira, NY",21300.0,1888.0,2012,10849.0,"Elmira, NY Metro Area"
2451,"Erie, PA",21500.0,7136.000000000001,2012,74909.0,"Erie, PA Metro Area"
2452,"Eugene-Springfield, OR",21660.0,7673.600000000001,2012,64632.0,"Eugene-Springfield, OR Metro Area"
2453,"Evansville, IN-KY",21780.0,4985.5999999999985,2012,32130.0,"Evansville, IN-KY Metro Area"
2454,"Fairbanks, AK",21820.0,384.0,2012,1886.0,"Fairbanks, AK Metro Area"
2455,"Fargo, ND-MN",22020.0,5939.200000000002,2012,50758.0,"Fargo, ND-MN Metro Area"
2456,"Farmington, NM",22140.0,1580.8000000000006,2012,6462.0,"Farmington, NM Metro Area"
2457,"Fayetteville, NC",22180.0,1299.2,2012,4976.0,"Fayetteville, NC Metro Area"
2458,"Fayetteville-Springdale-Rogers, AR",22220.0,3289.6,2012,13675.0,"Fayetteville-Springdale-Rogers, AR Metro Area"
2459,"Flagstaff, AZ",22380.0,1369.6000000000004,2012,13683.0,"Flagstaff, AZ Metro Area"
2460,"Flint, MI",22420.0,3539.2,2012,20469.0,"Flint, MI Metro Area"
2461,"Florence, SC",22500.0,614.4,2012,1711.0,"Florence, SC Metro Area"
2462,"Fond du Lac, WI",22540.0,1228.8000000000004,2012,11752.0,"Fond du Lac, WI Metro Area"
2463,"Fort Collins, CO",22660.0,5465.6,2012,45710.0,"Fort Collins, CO Metro Area"
2464,"Fort Smith, AR-OK",22900.0,1401.6,2012,9030.0,"Fort Smith, AR-OK Metro Area"
2465,"Fort Wayne, IN",23060.0,5920.0,2012,43580.0,"Fort Wayne, IN Metro Area"
2466,"Fresno, CA",23420.0,36076.8,2012,380264.0,"Fresno, CA Metro Area"
2467,"Gadsden, AL",23460.0,608.0,2012,2544.0,"Gadsden, AL Metro Area"
2468,"Gainesville, FL",23540.0,5740.799999999998,2012,51229.0,"Gainesville, FL Metro Area"
2469,"Gainesville, GA",23580.0,2195.2,2012,8352.0,"Gainesville, GA Metro Area"
2470,"Gettysburg, PA",23900.0,1068.8,2012,7655.0,"Gettysburg, PA Metro Area"
2471,"Glens Falls, NY",24020.0,2508.8,2012,14696.0,"Glens Falls, NY Metro Area"
2472,"Grand Forks, ND-MN",24220.0,2227.2000000000007,2012,18719.0,"Grand Forks, ND-MN Metro Area"
2473,"Grand Island, NE",24260.0,1689.6,2012,10824.0,"Grand Island, NE Metro Area"
2474,"Grand Junction, CO",24300.0,2451.2,2012,14532.0,"Grand Junction, CO Metro Area"
2475,"Grand Rapids-Kentwood, MI",24340.0,18720.000000000004,2012,165454.0,"Grand Rapids-Kentwood, MI Metro Area"
2476,"Great Falls, MT",24500.0,1568.0,2012,10041.0,"Great Falls, MT Metro Area"
2477,"Greeley, CO",24540.0,2310.4,2012,24981.0,"Greeley, CO Metro Area"
2478,"Green Bay, WI",24580.0,6476.799999999998,2012,34944.0,"Green Bay, WI Metro Area"
2479,"Greensboro-High Point, NC",24660.0,3564.8,2012,20610.0,"Greensboro-High Point, NC Metro Area"
2480,"Greenville, NC",24780.0,1452.8000000000004,2012,8477.0,"Greenville, NC Metro Area"
2481,"Greenville-Anderson, SC",24860.0,5088.0,2012,24536.0,"Greenville-Anderson, SC Metro Area"
2482,"Gulfport-Biloxi, MS",25060.0,729.5999999999997,2012,3376.0,"Gulfport-Biloxi, MS Metro Area"
2483,"Hagerstown-Martinsburg, MD-WV",25180.0,3244.8,2012,26618.0,"Hagerstown-Martinsburg, MD-WV Metro Area"
2484,"Hanford-Corcoran, CA",25260.0,2752.0,2012,22513.0,"Hanford-Corcoran, CA Metro Area"
2485,"Harrisburg-Carlisle, PA",25420.0,6931.200000000002,2012,65312.0,"Harrisburg-Carlisle, PA Metro Area"
2486,"Harrisonburg, VA",25500.0,2048.0,2012,19925.0,"Harrisonburg, VA Metro Area"
2487,"Hartford-East Hartford-Middletown, CT",25540.0,20979.199999999993,2012,248272.0,"Hartford-East Hartford-Middletown, CT Metro Area"
2488,"Hot Springs, AR",26300.0,614.4,2012,3577.0,"Hot Springs, AR Metro Area"
2489,"Houma-Thibodaux, LA",26380.0,1023.9999999999997,2012,5252.0,"Houma-Thibodaux, LA Metro Area"
2490,"Houston-The Woodlands-Sugar Land, TX",26420.0,184691.19999999992,2012,1809829.0,"Houston-The Woodlands-Sugar Land, TX Metro Area"
2491,"Huntington-Ashland, WV-KY-OH",26580.0,3008.0,2012,22771.0,"Huntington-Ashland, WV-KY-OH Metro Area"
2492,"Huntsville, AL",26620.0,1651.1999999999996,2012,7007.0,"Huntsville, AL Metro Area"
2493,"Idaho Falls, ID",26820.0,2054.4,2012,14218.0,"Idaho Falls, ID Metro Area"
2494,"Indianapolis-Carmel-Anderson, IN",26900.0,27372.80000000001,2012,178362.0,"Indianapolis-Carmel-Anderson, IN Metro Area"
2495,"Iowa City, IA",26980.0,4953.5999999999985,2012,40378.0,"Iowa City, IA Metro Area"
2496,"Ithaca, NY",27060.0,1318.4,2012,16331.0,"Ithaca, NY Metro Area"
2497,"Jackson, MI",27100.0,3532.8,2012,24791.0,"Jackson, MI Metro Area"
2498,"Jackson, MS",27140.0,5766.4,2012,16924.0,"Jackson, MS Metro Area"
2499,"Jacksonville, FL",27260.0,17964.8,2012,75749.0,"Jacksonville, FL Metro Area"
2500,"Janesville-Beloit, WI",27500.0,1753.6,2012,12023.0,"Janesville-Beloit, WI Metro Area"
2501,"Jefferson City, MO",27620.0,953.6,2012,2277.0,"Jefferson City, MO Metro Area"
2502,"Johnson City, TN",27740.0,3001.6,2012,13652.0,"Johnson City, TN Metro Area"
2503,"Johnstown, PA",27780.0,1382.4,2012,11095.0,"Johnstown, PA Metro Area"
2504,"Jonesboro, AR",27860.0,736.0,2012,3902.0,"Jonesboro, AR Metro Area"
2505,"Kahului-Wailuku-Lahaina, HI",27980.0,1081.6,2012,11279.0,"Kahului-Wailuku-Lahaina, HI Metro Area"
2506,"Kalamazoo-Portage, MI",28020.0,3590.4,2012,27373.0,"Kalamazoo-Portage, MI Metro Area"
2507,"Kankakee, IL",28100.0,1516.8,2012,12461.0,"Kankakee, IL Metro Area"
2508,"Kansas City, MO-KS",28140.0,34751.999999999985,2012,225400.0,"Kansas City, MO-KS Metro Area"
2509,"Kennewick-Richland, WA",28420.0,5215.999999999999,2012,36047.0,"Kennewick-Richland, WA Metro Area"
2510,"Killeen-Temple, TX",28660.0,3001.6,2012,17708.0,"Killeen-Temple, TX Metro Area"
2511,"Kingston, NY",28740.0,1689.6,2012,11723.0,"Kingston, NY Metro Area"
2512,"Knoxville, TN",28940.0,3251.2,2012,22538.0,"Knoxville, TN Metro Area"
2513,"Kokomo, IN",29020.0,1030.4,2012,3457.0,"Kokomo, IN Metro Area"
2514,"La Crosse-Onalaska, WI-MN",29100.0,1478.4,2012,15001.0,"La Crosse-Onalaska, WI-MN Metro Area"
2515,"Lafayette, LA",29180.0,5465.5999999999985,2012,37368.0,"Lafayette, LA Metro Area"
2516,"Lafayette-West Lafayette, IN",29200.0,3724.8,2012,38250.0,"Lafayette-West Lafayette, IN Metro Area"
2517,"Lake Charles, LA",29340.0,1318.4,2012,5910.0,"Lake Charles, LA Metro Area"
2518,"Lakeland-Winter Haven, FL",29460.0,3590.4,2012,17736.0,"Lakeland-Winter Haven, FL Metro Area"
2519,"Lancaster, PA",29540.0,4179.2,2012,65382.0,"Lancaster, PA Metro Area"
2520,"Lansing-East Lansing, MI",29620.0,7833.6,2012,59871.0,"Lansing-East Lansing, MI Metro Area"
2521,"Laredo, TX",29700.0,9977.6,2012,119409.0,"Laredo, TX Metro Area"
2522,"Las Vegas-Henderson-Paradise, NV",29820.0,108985.6,2012,1184387.0,"Las Vegas-Henderson-Paradise, NV Metro Area"
2523,"Lawrence, KS",29940.0,2528.0,2012,22793.0,"Lawrence, KS Metro Area"
2524,"Lawton, OK",30020.0,992.0000000000003,2012,5374.0,"Lawton, OK Metro Area"
2525,"Lebanon, PA",30140.0,2182.4,2012,22038.0,"Lebanon, PA Metro Area"
2526,"Lewiston-Auburn, ME",30340.0,1753.6,2012,16439.0,"Lewiston-Auburn, ME Metro Area"
2527,"Lexington-Fayette, KY",30460.0,11865.6,2012,101617.0,"Lexington-Fayette, KY Metro Area"
2528,"Lima, OH",30620.0,902.4,2012,3786.0,"Lima, OH Metro Area"
2529,"Lincoln, NE",30700.0,11571.2,2012,93347.0,"Lincoln, NE Metro Area"
2530,"Little Rock-North Little Rock-Conway, AR",30780.0,7436.800000000001,2012,31703.0,"Little Rock-North Little Rock-Conway, AR Metro Area"
2531,"Logan, UT-ID",30860.0,2124.8,2012,19879.0,"Logan, UT-ID Metro Area"
2532,"Longview, TX",30980.0,569.6,2012,2794.0,"Longview, TX Metro Area"
2533,"Longview, WA",31020.0,2694.4000000000005,2012,20560.0,"Longview, WA Metro Area"
2534,"Los Angeles-Long Beach-Anaheim, CA",31080.0,711955.2000000009,2012,10684048.0,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
2535,"Louisville/Jefferson County, KY-IN",31140.0,27020.8,2012,197397.0,"Louisville/Jefferson County, KY-IN Metro Area"
2536,"Lubbock, TX",31180.0,11296.0,2012,75315.0,"Lubbock, TX Metro Area"
2537,"Lynchburg, VA",31340.0,345.6,2012,2248.0,"Lynchburg, VA Metro Area"
2538,"Macon-Bibb County, GA",31420.0,1504.0,2012,8927.0,"Macon-Bibb County, GA Metro Area"
2539,"Madera, CA",31460.0,2732.8,2012,32313.0,"Madera, CA Metro Area"
2540,"Madison, WI",31540.0,12774.399999999998,2012,121724.0,"Madison, WI Metro Area"
2541,"Manchester-Nashua, NH",31700.0,6892.799999999998,2012,77424.0,"Manchester-Nashua, NH Metro Area"
2542,"Manhattan, KS",31740.0,1587.2000000000005,2012,15163.0,"Manhattan, KS Metro Area"
2543,"Mankato, MN",31860.0,2220.8,2012,14085.0,"Mankato, MN Metro Area"
2544,"Mansfield, OH",31900.0,448.0,2012,3861.0,"Mansfield, OH Metro Area"
2545,"McAllen-Edinburg-Mission, TX",32580.0,10220.8,2012,73936.0,"McAllen-Edinburg-Mission, TX Metro Area"
