,UZA Name,CBSA,MNAME,RailBus,Year,UPT_x,VRM_x,UPT_y,VRM_y,UAPOPPCT,FARE
188,"Anchorage, AK",11260.0,"Anchorage, AK Metro Area",Bus,2016,3450261.0,1915823.0,3450261.0,1915823.0,100.0,3904205.0
189,"Anchorage, AK",11260.0,"Anchorage, AK Metro Area",Bus,2017,3241607.0,1942788.0,3241607.0,1942788.0,100.0,3235222.0
190,"Anchorage, AK",11260.0,"Anchorage, AK Metro Area",Bus,2018,3227500.0,2195808.0,3227500.0,2195808.0,100.0,2757262.5
191,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2006,159806.0,260440.0,159806.0,260440.0,98.15,110318.0
192,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2007,150117.0,270233.0,150117.0,270233.0,98.15,99209.0
193,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2008,155157.0,294900.0,155157.0,294900.0,98.15,114392.0
194,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2009,153963.0,281363.0,153963.0,281363.0,98.15,110768.0
195,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2010,149571.0,278598.0,149571.0,278598.0,98.15,106616.0
196,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2011,158358.0,279392.0,158358.0,279392.0,98.15,125955.0
197,"Anderson, IN",11300.0,"Anderson, IN Metro Area",Bus,2012,0.0,331844.0,0.0,331844.0,98.15,129319.0
198,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2002,8522598.0,3531622.0,8522598.0,3531622.0,88.37,3328934.0
199,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2002,8522598.0,3531622.0,8522598.0,3531622.0,11.63,3328934.0
200,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2003,8610341.0,3401645.0,8610341.0,3401645.0,88.37,3857835.0
201,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2003,8610341.0,3401645.0,8610341.0,3401645.0,11.63,3857835.0
202,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2004,9470711.0,3422437.0,9470711.0,3422437.0,88.37,3899964.0
203,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2004,9470711.0,3422437.0,9470711.0,3422437.0,11.63,3899964.0
204,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2005,10429718.0,3492248.0,10429718.0,3492248.0,88.37,3782396.0
205,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2005,10429718.0,3492248.0,10429718.0,3492248.0,11.63,3782396.0
206,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2006,11152017.0,3444052.0,11152017.0,3444052.0,88.37,4234459.0
207,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2006,11152017.0,3444052.0,11152017.0,3444052.0,11.63,4234459.0
208,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2007,11352970.0,3408072.0,11352970.0,3408072.0,88.37,4532329.0
209,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2007,11352970.0,3408072.0,11352970.0,3408072.0,11.63,4532329.0
210,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2008,11961150.0,3496184.0,11961150.0,3496184.0,88.37,4377031.0
211,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2008,11961150.0,3496184.0,11961150.0,3496184.0,11.63,4377031.0
212,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2009,12089328.0,3537769.0,12089328.0,3537769.0,88.37,4601901.0
213,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2009,12089328.0,3537769.0,12089328.0,3537769.0,11.63,4601901.0
214,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2010,12089770.0,3611276.0,12089770.0,3611276.0,88.37,5352672.0
215,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2010,12089770.0,3611276.0,12089770.0,3611276.0,11.63,5352672.0
216,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2011,12991913.0,3534152.0,12991913.0,3534152.0,88.37,6048077.0
217,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2011,12991913.0,3534152.0,12991913.0,3534152.0,11.63,6048077.0
218,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2012,13844730.0,3755580.0,13844730.0,3755580.0,88.37,6912386.0
219,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2012,13844730.0,3755580.0,13844730.0,3755580.0,11.63,6912386.0
220,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2013,13810105.0,3938782.0,13810105.0,3938782.0,88.37,7165604.0
221,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2013,13810105.0,3938782.0,13810105.0,3938782.0,11.63,7165604.0
222,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2014,13797228.0,4084090.0,13797228.0,4084090.0,88.37,7376968.0
223,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2014,13797228.0,4084090.0,13797228.0,4084090.0,11.63,7376968.0
224,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2015,13365104.0,4132608.0,13365104.0,4132608.0,88.37,5285565.0
225,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2015,13365104.0,4132608.0,13365104.0,4132608.0,11.63,5285565.0
226,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2016,13551772.0,4639811.0,13551772.0,4639811.0,88.37,5537524.0
227,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2016,13551772.0,4639811.0,13551772.0,4639811.0,11.63,5537524.0
228,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2017,14299835.0,4849156.0,14299835.0,4849156.0,88.37,6011021.0
229,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2017,14299835.0,4849156.0,14299835.0,4849156.0,11.63,6011021.0
230,"Ann Arbor, MI",11460.0,"Ann Arbor, MI Metro Area",Bus,2018,14359807.0,4991621.0,14359807.0,4991621.0,88.37,6373749.0
231,"Ann Arbor, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2018,14359807.0,4991621.0,14359807.0,4991621.0,11.63,6373749.0
232,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2002,2230879.0,2004766.0,2230879.0,2004766.0,100.0,1428867.0
233,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2003,1106776.0,1097376.0,1106776.0,1097376.0,100.0,1711197.0
234,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2004,2278023.0,2259978.0,2278023.0,2259978.0,100.0,1821187.0
235,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2005,2422874.0,2289728.0,2422874.0,2289728.0,100.0,1884848.0
236,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2006,2495974.0,2428304.0,2495974.0,2428304.0,100.0,1905776.0
237,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2007,2505444.0,2518952.0,2505444.0,2518952.0,100.0,2136289.0
238,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2008,2760526.0,2526240.0,2760526.0,2526240.0,100.0,2286168.0
239,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2009,2469194.0,2258689.0,2469194.0,2258689.0,100.0,2224153.0
240,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2010,2314303.0,2130242.0,2314303.0,2130242.0,100.0,2409482.0
241,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2011,2442561.0,2210683.0,2442561.0,2210683.0,100.0,2444037.0
242,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2012,2585911.0,2074696.0,2585911.0,2074696.0,100.0,2533456.0
243,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2013,2755080.0,2069760.0,2755080.0,2069760.0,100.0,2957521.0
244,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2014,2850629.0,2038065.0,2850629.0,2038065.0,100.0,2905847.0
245,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2015,2710210.0,2037678.0,2710210.0,2037678.0,100.0,2782688.0
246,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2016,2445156.0,2045494.0,2445156.0,2045494.0,100.0,2811588.0
247,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2017,2269850.0,2054052.0,2269850.0,2054052.0,100.0,2612164.0
248,"Antioch, CA",41860.0,"San Francisco-Oakland-Fremont, CA Metro Area",Bus,2018,2064554.0,1989816.0,2064554.0,1989816.0,100.0,2526902.0
249,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2002,1045979.0,1074894.0,1045979.0,1074894.0,70.98,435571.0
250,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2002,1045979.0,1074894.0,1045979.0,1074894.0,29.02,435571.0
251,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2003,952349.0,1053924.0,952349.0,1053924.0,70.98,516637.0
252,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2003,952349.0,1053924.0,952349.0,1053924.0,29.02,516637.0
253,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2004,1008530.0,1025591.0,1008530.0,1025591.0,70.98,530521.0
254,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2004,1008530.0,1025591.0,1008530.0,1025591.0,29.02,530521.0
255,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2005,1004484.0,1020790.0,1004484.0,1020790.0,70.98,603582.0
256,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2005,1004484.0,1020790.0,1004484.0,1020790.0,29.02,603582.0
257,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2006,1009272.0,1002708.0,1009272.0,1002708.0,70.98,677587.0
258,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2006,1009272.0,1002708.0,1009272.0,1002708.0,29.02,677587.0
259,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2007,1041144.0,1019793.0,1041144.0,1019793.0,70.98,677421.0
260,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2007,1041144.0,1019793.0,1041144.0,1019793.0,29.02,677421.0
261,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2008,1060855.0,1008213.0,1060855.0,1008213.0,70.98,723985.0
262,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2008,1060855.0,1008213.0,1060855.0,1008213.0,29.02,723985.0
263,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2009,966548.0,1030526.0,966548.0,1030526.0,70.98,839303.0
264,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2009,966548.0,1030526.0,966548.0,1030526.0,29.02,839303.0
265,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2010,1001796.0,1045422.0,1001796.0,1045422.0,70.98,775081.0
266,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2010,1001796.0,1045422.0,1001796.0,1045422.0,29.02,775081.0
267,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2011,1115410.0,1039365.0,1115410.0,1039365.0,70.98,855377.0
268,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2011,1115410.0,1039365.0,1115410.0,1039365.0,29.02,855377.0
269,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2012,1130812.0,1041354.0,1130812.0,1041354.0,70.98,847730.0
270,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2012,1130812.0,1041354.0,1130812.0,1041354.0,29.02,847730.0
271,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2013,1126000.0,1063607.0,1126000.0,1063607.0,70.98,864964.0
272,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2013,1126000.0,1063607.0,1126000.0,1063607.0,29.02,864964.0
273,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2014,1114709.0,1056000.0,1114709.0,1056000.0,70.98,841274.0
274,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2014,1114709.0,1056000.0,1114709.0,1056000.0,29.02,841274.0
275,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2015,1092988.0,1084019.0,1092988.0,1084019.0,70.98,814025.0
276,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2015,1092988.0,1084019.0,1092988.0,1084019.0,29.02,814025.0
277,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2016,1036081.0,1062668.0,1036081.0,1062668.0,70.98,847420.0
278,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2016,1036081.0,1062668.0,1036081.0,1062668.0,29.02,847420.0
279,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2017,989422.0,1059972.0,989422.0,1059972.0,70.98,788481.0
280,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2017,989422.0,1059972.0,989422.0,1059972.0,29.02,788481.0
281,"Appleton, WI",11540.0,"Appleton, WI Metro Area",Bus,2018,1002620.0,1035951.0,1002620.0,1035951.0,70.98,775709.0
282,"Appleton, WI",36780.0,"Oshkosh-Neenah, WI Metro Area",Bus,2018,1002620.0,1035951.0,1002620.0,1035951.0,29.02,775709.0
283,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2002,1011489.0,755464.0,1011489.0,755464.0,99.92,511871.0
284,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2003,1029523.0,818797.0,1029523.0,818797.0,99.92,585574.0
285,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2004,1062093.0,840936.0,1062093.0,840936.0,99.92,689046.0
286,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2005,1104657.0,834752.0,1104657.0,834752.0,99.92,658909.0
287,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2006,1362458.0,855702.0,1362458.0,855702.0,99.92,719587.0
288,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2007,1418678.0,898562.0,1418678.0,898562.0,99.92,553763.0
289,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2008,1611653.0,913174.0,1611653.0,913174.0,99.92,792678.0
290,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2009,1596360.0,907884.0,1596360.0,907884.0,99.92,751551.0
291,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2010,1485876.0,849137.0,1485876.0,849137.0,99.92,780103.0
292,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2011,1478041.0,803857.0,1478041.0,803857.0,99.92,881129.0
293,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2012,1467421.0,854872.0,1467421.0,854872.0,99.92,780902.0
294,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2013,1446508.0,949893.0,1446508.0,949893.0,99.92,816197.0
295,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2014,1469816.0,1013388.0,1469816.0,1013388.0,99.92,690292.0
296,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2015,1831982.0,1091068.0,1831982.0,1091068.0,99.92,684205.0
297,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2016,2173685.0,1107951.0,2173685.0,1107951.0,99.92,803967.0
298,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2017,2067031.0,1153996.0,2067031.0,1153996.0,99.92,663495.0
299,"Asheville, NC",11700.0,"Asheville, NC Metro Area",Bus,2018,1975386.0,1247288.0,1975386.0,1247288.0,99.92,653140.0
300,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2003,1173604.0,635524.0,1173604.0,635524.0,99.85,845081.0
301,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2004,353513.0,157379.0,353513.0,157379.0,99.85,630008.0
302,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2006,1450124.0,612077.0,1450124.0,612077.0,99.85,1406257.0
303,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2007,1557603.0,742221.0,1557603.0,742221.0,99.85,1454451.0
304,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2008,1752840.0,832104.0,1752840.0,832104.0,99.85,1446636.0
305,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2009,11161430.0,1532137.0,11161430.0,1532137.0,99.85,8261125.0
306,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2010,11131670.0,1560968.0,11131670.0,1560968.0,99.85,8729688.0
307,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2011,11603585.0,1548069.0,11603585.0,1548069.0,99.85,7275987.0
308,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2012,12956339.0,1572175.0,12956339.0,1572175.0,99.85,8107528.0
309,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2013,12782870.0,1615374.0,12782870.0,1615374.0,99.85,8159936.0
310,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2014,12645309.0,1633361.0,12645309.0,1633361.0,99.85,8735897.0
311,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2015,12111696.0,1693388.0,12111696.0,1693388.0,99.85,9249440.0
312,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2016,7362989.0,1734497.0,7362989.0,1734497.0,99.85,9275847.0
313,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2017,7267663.0,1777857.0,7267663.0,1777857.0,99.85,9317080.0
314,"Athens-Clarke County, GA",12020.0,"Athens-Clarke County, GA Metro Area",Bus,2018,7263033.0,1869032.0,7263033.0,1869032.0,99.85,9350900.0
315,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2002,75123384.0,28051202.0,75123384.0,28051202.0,99.56,53190851.0
316,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2003,76518104.0,31271889.0,72806434.0,29699415.0,99.56,53666759.0
317,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2004,79525478.0,31159067.0,72485890.0,28254797.0,99.56,53253475.0
318,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2005,84278285.0,29745203.0,75938932.0,26544846.0,99.56,56152650.0
319,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2006,81971441.0,31409037.0,75802257.0,27918849.0,99.56,56410799.0
320,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2007,73663371.0,33343246.0,71087545.0,31259981.0,99.56,57727976.0
321,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2008,80878855.0,35399736.0,79113846.0,33357917.0,99.56,60602777.0
322,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2009,78936375.0,35570738.0,77309240.0,33245670.0,99.56,60757957.0
323,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2010,74368866.0,34087630.0,72630361.0,31631813.0,99.56,56467962.0
324,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2011,70293956.0,30285980.0,68452651.0,27683716.0,99.56,58181406.0
325,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2012,67670228.0,30375429.0,67542808.0,30279045.0,99.56,76471326.0
326,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2013,66698137.0,29678155.0,66641287.0,29626138.0,99.56,79020994.0
327,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2014,66208147.0,27921715.0,66208147.0,27921715.0,99.56,77021971.0
328,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2015,68279970.0,31771658.0,68279970.0,31771658.0,99.56,78716124.0
329,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2016,64260848.0,33527707.0,64260848.0,33527707.0,99.56,74362501.0
330,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2017,61959615.0,34066926.0,61151260.0,32920422.0,99.56,70175101.0
331,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2018,55003132.0,35295603.0,53280198.0,32936490.0,99.56,61447545.5
332,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2002,0.0,0.0,48972086.0,31002481.0,99.56,31021877.0
333,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2002,48972086.0,31002481.0,48972086.0,31002481.0,99.75,31021877.0
334,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2003,0.0,0.0,48504648.0,32388788.0,99.56,31765886.0
335,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2003,48504648.0,32388788.0,48504648.0,32388788.0,99.75,31765886.0
336,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2004,0.0,0.0,48009711.0,29673732.0,99.56,32210620.0
337,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2004,48009711.0,29673732.0,48009711.0,29673732.0,99.75,32210620.0
338,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2005,0.0,0.0,44930689.0,27462871.0,99.56,30475078.0
339,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2005,44930689.0,27462871.0,44930689.0,27462871.0,99.75,30475078.0
340,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2006,48996.0,87044.0,47544675.0,26637331.0,99.56,33566711.0
341,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2006,47544675.0,26637331.0,47544675.0,26637331.0,99.75,33566711.0
342,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2007,1008476.0,747523.0,47143264.0,26228762.0,99.56,34855339.0
343,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2007,47143264.0,26228762.0,47143264.0,26228762.0,99.75,34855339.0
344,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2008,2172310.0,1302340.0,51711055.0,26144189.0,99.56,38641640.0
345,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2008,51711055.0,26144189.0,51711055.0,26144189.0,99.75,38641640.0
346,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2009,2026212.0,1316905.0,50232107.0,25274736.0,99.56,39107804.0
347,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2009,50232107.0,25274736.0,50232107.0,25274736.0,99.75,39107804.0
348,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2010,465295.0,321300.0,46222906.0,24443423.0,99.56,37785975.0
349,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2010,46222906.0,24443423.0,46222906.0,24443423.0,99.75,37785975.0
350,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2011,0.0,0.0,45237106.0,23169246.0,99.56,40399461.0
351,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2011,45237106.0,23169246.0,45237106.0,23169246.0,99.75,40399461.0
352,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2012,0.0,0.0,42074171.0,19173024.0,99.56,37386794.0
353,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2012,42074171.0,19173024.0,42074171.0,19173024.0,99.75,37386794.0
354,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2013,0.0,0.0,37826850.0,17934394.0,99.56,33826091.0
355,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2013,37826850.0,17934394.0,37826850.0,17934394.0,99.75,33826091.0
356,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2014,0.0,0.0,33727688.0,17628903.0,99.56,30685061.0
357,"Detroit, MI",19820.0,"Detroit-Warren-Livonia, MI Metro Area",Bus,2014,33727688.0,17628903.0,33727688.0,17628903.0,99.75,30685061.0
358,"Atlanta, GA",12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2015,0.0,0.0,33885296.0,18179791.0,99.56,31303313.0
