MNAME,RailBus,Year,Cluster_upt,UZA_upt,upt,UZA_vrm,VRM
"Manchester-Nashua, NH Metro Area",DemandResponse,2003,72,7308.0,1580636.0,203.0,323160.0
"Manchester-Nashua, NH Metro Area",DemandResponse,2004,72,7308.0,1455677.0,203.0,312156.25
"Manchester-Nashua, NH Metro Area",DemandResponse,2005,72,7308.0,1469487.0,203.0,352271.25
"Manchester-Nashua, NH Metro Area",DemandResponse,2006,72,7308.0,1900606.0,203.0,402612.1666666667
"Manchester-Nashua, NH Metro Area",DemandResponse,2007,72,7308.0,2084929.0,203.0,436735.3333333333
"Manchester-Nashua, NH Metro Area",DemandResponse,2008,72,7308.0,2354497.0,203.0,475525.80555555556
"Manchester-Nashua, NH Metro Area",DemandResponse,2009,72,7308.0,2530980.0,203.0,506316.1666666667
"Manchester-Nashua, NH Metro Area",DemandResponse,2010,72,7308.0,2763742.0,203.0,571130.1666666666
"Manchester-Nashua, NH Metro Area",DemandResponse,2011,72,7308.0,3039175.0,203.0,624866.0
"Manchester-Nashua, NH Metro Area",DemandResponse,2012,72,7308.0,2938564.0,203.0,612322.6388888889
"Manchester-Nashua, NH Metro Area",DemandResponse,2013,72,7308.0,2613053.0,203.0,561530.8611111111
"Manchester-Nashua, NH Metro Area",DemandResponse,2014,72,7308.0,2775597.0,203.0,626673.0277777778
"Manchester-Nashua, NH Metro Area",DemandResponse,2015,72,7308.0,2889632.0,203.0,631972.8611111111
"Manchester-Nashua, NH Metro Area",DemandResponse,2016,72,7308.0,2863323.0,203.0,604816.5277777778
"Manchester-Nashua, NH Metro Area",DemandResponse,2017,72,7308.0,2628686.0,203.0,570977.4166666666
"Manchester-Nashua, NH Metro Area",DemandResponse,2018,72,7308.0,2552370.0,203.0,535006.1388888889
"Manchester-Nashua, NH Metro Area",DemandResponse,2019,18,1827.0,595054.0,203.0,504359.77777777775
"Manchester-Nashua, NH Metro Area",Other,2002,22,110.0,1296800.0,10.0,15770.0
"Manchester-Nashua, NH Metro Area",Other,2003,24,120.0,1372000.0,10.0,15770.0
"Manchester-Nashua, NH Metro Area",Other,2004,24,120.0,1268400.0,10.0,34943.0
"Manchester-Nashua, NH Metro Area",Other,2005,24,120.0,1321800.0,10.0,28223.0
"Manchester-Nashua, NH Metro Area",Other,2006,24,120.0,1387900.0,10.0,28223.0
"Manchester-Nashua, NH Metro Area",Other,2007,24,120.0,1378400.0,10.0,27110.166666666668
"Manchester-Nashua, NH Metro Area",Other,2008,24,120.0,1231500.0,10.0,26384.5
"Manchester-Nashua, NH Metro Area",Other,2009,24,120.0,1245100.0,10.0,25545.25
"Manchester-Nashua, NH Metro Area",Other,2010,24,120.0,1310364.0,10.0,25564.916666666668
"Manchester-Nashua, NH Metro Area",Other,2011,24,120.0,1346196.0,10.0,25330.666666666668
"Manchester-Nashua, NH Metro Area",Other,2012,24,120.0,1336083.0,10.0,24428.166666666668
"Manchester-Nashua, NH Metro Area",Other,2013,24,120.0,1258074.0,10.0,23378.25
"Manchester-Nashua, NH Metro Area",Other,2014,24,120.0,1380660.0,10.0,19610.166666666668
"Manchester-Nashua, NH Metro Area",Other,2015,24,120.0,1367433.0,10.0,19212.833333333332
"Manchester-Nashua, NH Metro Area",Other,2016,24,120.0,1505718.0,10.0,18986.333333333332
"Manchester-Nashua, NH Metro Area",Other,2017,24,120.0,1486565.0,10.0,19039.916666666668
"Manchester-Nashua, NH Metro Area",Other,2018,24,120.0,1521759.0,10.0,19006.083333333332
"Manchester-Nashua, NH Metro Area",Other,2019,6,30.0,298580.0,10.0,18681.0
"Manchester-Nashua, NH Metro Area",Rail,2002,22,440.0,213423900.0,40.0,3993064.727272727
"Manchester-Nashua, NH Metro Area",Rail,2003,24,480.0,228272700.0,40.0,4005100.25
"Manchester-Nashua, NH Metro Area",Rail,2004,24,480.0,262918363.0,40.0,4024442.0833333335
"Manchester-Nashua, NH Metro Area",Rail,2005,24,480.0,257761628.0,40.0,3955528.0
"Manchester-Nashua, NH Metro Area",Rail,2006,24,480.0,270534845.0,40.0,3951676.25
"Manchester-Nashua, NH Metro Area",Rail,2007,24,480.0,256764900.0,40.0,4103600.0
"Manchester-Nashua, NH Metro Area",Rail,2008,24,480.0,270466900.0,40.0,4217342.416666667
"Manchester-Nashua, NH Metro Area",Rail,2009,24,480.0,257959400.0,40.0,4374261.333333333
"Manchester-Nashua, NH Metro Area",Rail,2010,24,480.0,248283348.0,40.0,4461696.75
"Manchester-Nashua, NH Metro Area",Rail,2011,24,480.0,270174531.0,40.0,4421897.583333333
"Manchester-Nashua, NH Metro Area",Rail,2012,24,480.0,277441582.0,40.0,4344198.333333333
"Manchester-Nashua, NH Metro Area",Rail,2013,24,480.0,278348525.0,40.0,4318069.083333333
"Manchester-Nashua, NH Metro Area",Rail,2014,24,480.0,282263005.0,40.0,4353295.666666667
"Manchester-Nashua, NH Metro Area",Rail,2015,24,480.0,266187194.0,40.0,4259712.333333333
"Manchester-Nashua, NH Metro Area",Rail,2016,24,480.0,268015256.0,40.0,4483649.083333333
"Manchester-Nashua, NH Metro Area",Rail,2017,24,480.0,257600261.0,40.0,4529322.75
"Manchester-Nashua, NH Metro Area",Rail,2018,24,480.0,246248064.0,40.0,4528091.25
"Manchester-Nashua, NH Metro Area",Rail,2019,6,120.0,56114417.0,40.0,4439341.333333333
"Medford, OR Metro Area",Bus,2002,33,2343.0,0.0,213.0,0.0
"Medford, OR Metro Area",Bus,2003,36,2556.0,528033.0,213.0,27714.166666666668
"Medford, OR Metro Area",Bus,2004,36,2556.0,0.0,213.0,0.0
"Medford, OR Metro Area",Bus,2005,36,2556.0,0.0,213.0,0.0
"Medford, OR Metro Area",Bus,2006,36,2556.0,1160241.0,213.0,51125.75
"Medford, OR Metro Area",Bus,2007,36,2556.0,952563.0,213.0,49721.75
"Medford, OR Metro Area",Bus,2008,36,2556.0,1043411.0,213.0,49158.583333333336
"Medford, OR Metro Area",Bus,2009,36,2556.0,987949.0,213.0,49180.083333333336
"Medford, OR Metro Area",Bus,2010,36,2556.0,1016972.0,213.0,51894.916666666664
"Medford, OR Metro Area",Bus,2011,36,2556.0,1092074.0,213.0,52977.166666666664
"Medford, OR Metro Area",Bus,2012,36,2556.0,1356160.0,213.0,65199.5
"Medford, OR Metro Area",Bus,2013,36,2556.0,1410881.0,213.0,65339.916666666664
"Medford, OR Metro Area",Bus,2014,36,2556.0,1404632.0,213.0,66622.58333333333
"Medford, OR Metro Area",Bus,2015,36,2556.0,1140382.0,213.0,53651.333333333336
"Medford, OR Metro Area",Bus,2016,36,2556.0,1077740.0,213.0,53955.916666666664
"Medford, OR Metro Area",Bus,2017,36,2556.0,1143968.0,213.0,70043.5
"Medford, OR Metro Area",Bus,2018,36,2556.0,1173842.0,213.0,81205.41666666667
"Medford, OR Metro Area",Bus,2019,9,639.0,289164.0,213.0,81679.33333333333
"Medford, OR Metro Area",DemandResponse,2002,33,7029.0,0.0,639.0,0.0
"Medford, OR Metro Area",DemandResponse,2003,36,7668.0,50149.0,639.0,18230.083333333332
"Medford, OR Metro Area",DemandResponse,2004,36,7668.0,0.0,639.0,0.0
"Medford, OR Metro Area",DemandResponse,2005,36,7668.0,0.0,639.0,0.0
"Medford, OR Metro Area",DemandResponse,2006,36,7668.0,107756.0,639.0,44208.25
"Medford, OR Metro Area",DemandResponse,2007,36,7668.0,49167.0,639.0,30594.666666666668
"Medford, OR Metro Area",DemandResponse,2008,36,7668.0,54049.0,639.0,32127.666666666668
"Medford, OR Metro Area",DemandResponse,2009,36,7668.0,51453.0,639.0,32367.75
"Medford, OR Metro Area",DemandResponse,2010,36,7668.0,50760.0,639.0,32492.5
"Medford, OR Metro Area",DemandResponse,2011,36,7668.0,51741.0,639.0,33188.083333333336
"Medford, OR Metro Area",DemandResponse,2012,36,7668.0,59049.0,639.0,37139.75
"Medford, OR Metro Area",DemandResponse,2013,36,7668.0,63126.0,639.0,43811.75
"Medford, OR Metro Area",DemandResponse,2014,36,7668.0,55564.0,639.0,37243.75
"Medford, OR Metro Area",DemandResponse,2015,36,7668.0,54767.0,639.0,40581.166666666664
"Medford, OR Metro Area",DemandResponse,2016,36,7668.0,52262.0,639.0,36688.666666666664
"Medford, OR Metro Area",DemandResponse,2017,36,7668.0,51028.0,639.0,37076.833333333336
"Medford, OR Metro Area",DemandResponse,2018,36,7668.0,49611.0,639.0,37134.833333333336
"Medford, OR Metro Area",DemandResponse,2019,9,1917.0,11623.0,639.0,35359.0
"Memphis, TN-MS-AR Metro Area",Bus,2002,11,451.0,10042900.0,41.0,692499.0909090909
"Memphis, TN-MS-AR Metro Area",Bus,2003,12,492.0,11110160.0,41.0,690277.5
"Memphis, TN-MS-AR Metro Area",Bus,2004,12,492.0,11448970.0,41.0,692106.8333333334
"Memphis, TN-MS-AR Metro Area",Bus,2005,12,492.0,10396138.0,41.0,538709.3333333334
"Memphis, TN-MS-AR Metro Area",Bus,2006,12,492.0,10426048.0,41.0,519586.8333333333
"Memphis, TN-MS-AR Metro Area",Bus,2007,12,492.0,10393161.0,41.0,520235.0
"Memphis, TN-MS-AR Metro Area",Bus,2008,12,492.0,10414631.0,41.0,519957.4166666667
"Memphis, TN-MS-AR Metro Area",Bus,2009,12,492.0,10202003.0,41.0,510026.3333333333
"Memphis, TN-MS-AR Metro Area",Bus,2010,12,492.0,9894125.0,41.0,500347.3333333333
"Memphis, TN-MS-AR Metro Area",Bus,2011,12,492.0,8625369.0,41.0,481635.75
"Memphis, TN-MS-AR Metro Area",Bus,2012,12,492.0,8523158.0,41.0,471442.5833333333
"Memphis, TN-MS-AR Metro Area",Bus,2013,12,492.0,8565712.0,41.0,450311.5
"Memphis, TN-MS-AR Metro Area",Bus,2014,12,492.0,7894629.0,41.0,423156.5833333333
"Memphis, TN-MS-AR Metro Area",Bus,2015,12,492.0,7731796.0,41.0,443762.0
"Memphis, TN-MS-AR Metro Area",Bus,2016,12,492.0,7263163.0,41.0,438163.1666666667
"Memphis, TN-MS-AR Metro Area",Bus,2017,12,492.0,6683823.0,41.0,443101.5
"Memphis, TN-MS-AR Metro Area",Bus,2018,12,492.0,6051607.0,41.0,425303.3333333333
"Memphis, TN-MS-AR Metro Area",Bus,2019,3,123.0,1411654.0,41.0,0.0
"Memphis, TN-MS-AR Metro Area",DemandResponse,2002,11,1353.0,227300.0,123.0,188333.54545454544
"Memphis, TN-MS-AR Metro Area",DemandResponse,2003,12,1476.0,235004.0,123.0,191441.25
"Memphis, TN-MS-AR Metro Area",DemandResponse,2004,12,1476.0,247114.0,123.0,181265.83333333334
"Memphis, TN-MS-AR Metro Area",DemandResponse,2005,12,1476.0,243745.0,123.0,164005.16666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2006,12,1476.0,251522.0,123.0,166413.75
"Memphis, TN-MS-AR Metro Area",DemandResponse,2007,12,1476.0,253983.0,123.0,169580.91666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2008,12,1476.0,254555.0,123.0,171244.75
"Memphis, TN-MS-AR Metro Area",DemandResponse,2009,12,1476.0,235378.0,123.0,148833.41666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2010,12,1476.0,242094.0,123.0,143933.16666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2011,12,1476.0,244793.0,123.0,145644.33333333334
"Memphis, TN-MS-AR Metro Area",DemandResponse,2012,12,1476.0,251177.0,123.0,150438.66666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2013,12,1476.0,245441.0,123.0,147510.25
"Memphis, TN-MS-AR Metro Area",DemandResponse,2014,12,1476.0,244195.0,123.0,146994.41666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2015,12,1476.0,218176.0,123.0,143626.83333333334
"Memphis, TN-MS-AR Metro Area",DemandResponse,2016,12,1476.0,197419.0,123.0,136860.91666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2017,12,1476.0,195700.0,123.0,137026.16666666666
"Memphis, TN-MS-AR Metro Area",DemandResponse,2018,12,1476.0,226400.0,123.0,149930.25
"Memphis, TN-MS-AR Metro Area",DemandResponse,2019,3,369.0,64463.0,123.0,167519.0
"Memphis, TN-MS-AR Metro Area",Rail,2002,11,902.0,911000.0,82.0,24917.454545454544
"Memphis, TN-MS-AR Metro Area",Rail,2003,12,984.0,705931.0,82.0,23639.0
"Memphis, TN-MS-AR Metro Area",Rail,2004,12,984.0,1159324.0,82.0,31276.916666666668
"Memphis, TN-MS-AR Metro Area",Rail,2005,12,984.0,915268.0,82.0,31965.583333333332
"Memphis, TN-MS-AR Metro Area",Rail,2006,12,984.0,969967.0,82.0,38763.166666666664
"Memphis, TN-MS-AR Metro Area",Rail,2007,12,984.0,1079321.0,82.0,35308.5
"Memphis, TN-MS-AR Metro Area",Rail,2008,12,984.0,1060410.0,82.0,34397.083333333336
"Memphis, TN-MS-AR Metro Area",Rail,2009,12,984.0,1158904.0,82.0,30200.833333333332
"Memphis, TN-MS-AR Metro Area",Rail,2010,12,984.0,1092605.0,82.0,24896.916666666668
"Memphis, TN-MS-AR Metro Area",Rail,2011,12,984.0,1157427.0,82.0,24544.666666666668
"Memphis, TN-MS-AR Metro Area",Rail,2012,12,984.0,1492954.0,82.0,27042.583333333332
"Memphis, TN-MS-AR Metro Area",Rail,2013,12,984.0,1366026.0,82.0,22918.833333333332
"Memphis, TN-MS-AR Metro Area",Rail,2014,12,984.0,485131.0,82.0,7313.0
"Memphis, TN-MS-AR Metro Area",Rail,2015,12,984.0,0.0,82.0,0.0
"Memphis, TN-MS-AR Metro Area",Rail,2016,12,984.0,0.0,82.0,0.0
"Memphis, TN-MS-AR Metro Area",Rail,2017,12,984.0,0.0,82.0,0.0
"Memphis, TN-MS-AR Metro Area",Rail,2018,12,984.0,302076.0,82.0,4009.25
"Memphis, TN-MS-AR Metro Area",Rail,2019,3,246.0,70135.0,82.0,0.0
"Merced, CA Metro Area",Bus,2002,66,5885.0,400157.0,267.5,26617.090909090908
"Merced, CA Metro Area",Bus,2003,72,6420.0,518878.0,267.5,30932.541666666668
"Merced, CA Metro Area",Bus,2004,72,6420.0,584484.0,267.5,42269.333333333336
"Merced, CA Metro Area",Bus,2005,72,6420.0,772398.0,267.5,48591.958333333336
"Merced, CA Metro Area",Bus,2006,72,6420.0,1031921.0,267.5,63099.666666666664
"Merced, CA Metro Area",Bus,2007,72,6420.0,1123761.0,267.5,70809.66666666667
"Merced, CA Metro Area",Bus,2008,72,6420.0,982031.0,267.5,62352.166666666664
"Merced, CA Metro Area",Bus,2009,72,6420.0,941316.0,267.5,65903.04166666667
"Merced, CA Metro Area",Bus,2010,72,6420.0,887313.0,267.5,60768.25
"Merced, CA Metro Area",Bus,2011,72,6420.0,924969.0,267.5,57737.458333333336
"Merced, CA Metro Area",Bus,2012,72,6420.0,933498.0,267.5,59171.75
"Merced, CA Metro Area",Bus,2013,72,6420.0,907338.0,267.5,66117.20833333333
"Merced, CA Metro Area",Bus,2014,72,6420.0,971978.0,267.5,80939.20833333333
"Merced, CA Metro Area",Bus,2015,72,6420.0,966812.0,267.5,90408.20833333333
"Merced, CA Metro Area",Bus,2016,72,6420.0,930700.0,267.5,85341.5
"Merced, CA Metro Area",Bus,2017,72,6420.0,947164.0,267.5,86012.58333333333
"Merced, CA Metro Area",Bus,2018,72,6420.0,1055780.0,267.5,84320.29166666667
"Merced, CA Metro Area",Bus,2019,18,1605.0,245201.0,267.5,83004.0
"Merced, CA Metro Area",DemandResponse,2002,66,8470.0,99151.0,385.0,14883.727272727272
"Merced, CA Metro Area",DemandResponse,2003,72,9240.0,112032.0,385.0,16353.458333333334
"Merced, CA Metro Area",DemandResponse,2004,72,9240.0,150779.0,385.0,23474.958333333332
"Merced, CA Metro Area",DemandResponse,2005,72,9240.0,150783.0,385.0,23051.333333333332
"Merced, CA Metro Area",DemandResponse,2006,72,9240.0,145167.0,385.0,22410.5
"Merced, CA Metro Area",DemandResponse,2007,72,9240.0,137142.0,385.0,23904.041666666668
"Merced, CA Metro Area",DemandResponse,2008,72,9240.0,163895.0,385.0,26915.125
"Merced, CA Metro Area",DemandResponse,2009,72,9240.0,123847.0,385.0,20434.833333333332
"Merced, CA Metro Area",DemandResponse,2010,72,9240.0,218878.0,385.0,28046.291666666668
"Merced, CA Metro Area",DemandResponse,2011,72,9240.0,208897.0,385.0,29991.583333333332
"Merced, CA Metro Area",DemandResponse,2012,72,9240.0,187085.0,385.0,30385.625
"Merced, CA Metro Area",DemandResponse,2013,72,9240.0,145648.0,385.0,28323.5
"Merced, CA Metro Area",DemandResponse,2014,72,9240.0,100519.0,385.0,26660.208333333332
"Merced, CA Metro Area",DemandResponse,2015,72,9240.0,66122.0,385.0,16481.541666666668
"Merced, CA Metro Area",DemandResponse,2016,72,9240.0,43298.0,385.0,13457.916666666666
"Merced, CA Metro Area",DemandResponse,2017,72,9240.0,56477.0,385.0,15753.458333333334
"Merced, CA Metro Area",DemandResponse,2018,72,9240.0,61882.0,385.0,17562.208333333332
"Merced, CA Metro Area",DemandResponse,2019,18,2310.0,15839.0,385.0,17715.166666666668
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2002,11,3817.0,52394934.0,347.0,1633801.0909090908
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2003,12,4164.0,57060192.0,347.0,1637944.6666666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2004,12,4164.0,55176473.0,347.0,1599665.4166666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2005,12,4164.0,56150376.0,347.0,1598174.3333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2006,12,4164.0,55663431.0,347.0,1560356.25
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2007,12,4164.0,51980367.0,347.0,1530850.5
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2008,12,4164.0,52327977.0,347.0,1505202.0833333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2009,12,4164.0,47780583.0,347.0,1501645.1666666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2010,12,4164.0,45473371.0,347.0,1447747.8333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2011,12,4164.0,46226815.0,347.0,1424279.3333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2012,12,4164.0,46714611.0,347.0,1430323.3333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2013,12,4164.0,43553604.0,347.0,1412749.25
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2014,12,4164.0,42368288.0,347.0,1418984.4166666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2015,12,4164.0,40610851.0,347.0,1505586.8333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2016,12,4164.0,41504726.0,347.0,1518641.8333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2017,12,4164.0,35799339.0,347.0,1490367.5833333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2018,12,4164.0,1152638.0,347.0,129489.58333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",Bus,2019,3,1041.0,246303.0,347.0,121448.33333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2002,11,3047.0,1033330.0,277.0,488720.1818181818
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2003,12,3324.0,1211509.0,277.0,552725.0833333334
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2004,12,3324.0,1188765.0,277.0,569823.9166666666
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2005,12,3324.0,1221686.0,277.0,571224.0
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2006,12,3324.0,1244781.0,277.0,560875.6666666666
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2007,12,3324.0,1318200.0,277.0,593357.1666666666
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2008,12,3324.0,1363747.0,277.0,606330.6666666666
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2009,12,3324.0,1395599.0,277.0,615268.0
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2010,12,3324.0,1333855.0,277.0,604465.0833333334
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2011,12,3324.0,1109973.0,277.0,550313.5833333334
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2012,12,3324.0,782118.0,277.0,435914.4166666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2013,12,3324.0,686363.0,277.0,413837.6666666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2014,12,3324.0,700876.0,277.0,427761.8333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2015,12,3324.0,659750.0,277.0,412769.1666666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2016,12,3324.0,671961.0,277.0,417531.6666666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2017,12,3324.0,668115.0,277.0,420042.6666666667
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2018,12,3324.0,673516.0,277.0,417000.3333333333
"Milwaukee-Waukesha-West Allis, WI Metro Area",DemandResponse,2019,3,831.0,158169.0,277.0,399869.0
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2002,22,7590.0,67715619.0,345.0,1262245.9545454546
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2003,24,8280.0,73686065.0,345.0,1277694.0416666667
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2004,24,8280.0,60377547.0,345.0,1348811.5
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2005,24,8280.0,71967659.0,345.0,1252350.5416666667
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2006,24,8280.0,75463717.0,345.0,1232213.8333333333
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2007,24,8280.0,79210873.0,345.0,1259353.7916666667
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2008,24,8280.0,83144549.0,345.0,1278393.375
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2009,24,8280.0,79258378.0,345.0,1300977.7916666667
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2010,24,8280.0,80544918.0,345.0,1330073.125
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2011,24,8280.0,83701798.0,345.0,1310736.5416666667
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2012,24,8280.0,83463483.0,345.0,1310379.875
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2013,24,8280.0,83969307.0,345.0,1340924.625
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2014,24,8280.0,81947321.0,345.0,1421030.7083333333
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2015,24,8280.0,74670971.0,345.0,1419627.375
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2016,24,8280.0,71738503.0,345.0,1456072.9583333333
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2017,24,8280.0,69752319.0,345.0,1461998.9583333333
