UrbanArea,State,Year, TTI , TotalDelay_hrs , Delay_per_Auto_Commuter 
San Jose CA,CA,2010,1.34,"90,811",63
San Jose CA,CA,2011,1.37,"100,478",69
San Jose CA,CA,2012,1.38,"105,662",72
San Jose CA,CA,2013,1.39,"111,804",73
San Jose CA,CA,2014,1.41,"115,256",76
San Jose CA,CA,2015,1.43,"119,071",78
San Jose CA,CA,2016,1.44,"123,596",80
San Jose CA,CA,2017,1.45,"126,774",81
San Juan PR,PR,1982,1.05,"6,577",8
San Juan PR,PR,1983,1.07,"8,286",9
San Juan PR,PR,1984,1.07,"8,756",10
San Juan PR,PR,1985,1.08,"10,119",11
San Juan PR,PR,1986,1.08,"10,548",11
San Juan PR,PR,1987,1.09,"11,868",12
San Juan PR,PR,1988,1.09,"13,446",13
San Juan PR,PR,1989,1.11,"16,400",15
San Juan PR,PR,1990,1.12,"18,382",17
San Juan PR,PR,1991,1.12,"19,894",17
San Juan PR,PR,1992,1.13,"22,009",19
San Juan PR,PR,1993,1.14,"23,777",19
San Juan PR,PR,1994,1.16,"28,246",22
San Juan PR,PR,1995,1.17,"30,791",24
San Juan PR,PR,1996,1.17,"31,897",25
San Juan PR,PR,1997,1.17,"32,163",25
San Juan PR,PR,1998,1.17,"33,341",26
San Juan PR,PR,1999,1.19,"37,829",28
San Juan PR,PR,2000,1.21,"42,347",31
San Juan PR,PR,2001,1.23,"45,750",34
San Juan PR,PR,2002,1.24,"49,298",36
San Juan PR,PR,2003,1.26,"54,301",39
San Juan PR,PR,2004,1.28,"57,204",41
San Juan PR,PR,2005,1.28,"58,572",41
San Juan PR,PR,2006,1.28,"58,616",41
San Juan PR,PR,2007,1.27,"57,866",40
San Juan PR,PR,2008,1.27,"55,873",39
San Juan PR,PR,2009,1.28,"61,158",41
San Juan PR,PR,2010,1.29,"64,364",43
San Juan PR,PR,2011,1.3,"66,756",46
San Juan PR,PR,2012,1.32,"69,770",48
San Juan PR,PR,2013,1.33,"74,705",52
San Juan PR,PR,2014,1.34,"76,922",54
San Juan PR,PR,2015,1.33,"78,732",55
San Juan PR,PR,2016,1.33,"82,883",56
San Juan PR,PR,2017,1.33,"86,079",58
Sarasota-Bradenton FL,FL,1982,1.09,"2,962",15
Sarasota-Bradenton FL,FL,1983,1.1,"3,343",16
Sarasota-Bradenton FL,FL,1984,1.1,"3,638",17
Sarasota-Bradenton FL,FL,1985,1.1,"3,786",17
Sarasota-Bradenton FL,FL,1986,1.11,"4,062",17
Sarasota-Bradenton FL,FL,1987,1.11,"4,262",18
Sarasota-Bradenton FL,FL,1988,1.11,"4,323",17
Sarasota-Bradenton FL,FL,1989,1.1,"4,421",17
Sarasota-Bradenton FL,FL,1990,1.11,"5,112",18
Sarasota-Bradenton FL,FL,1991,1.12,"5,834",20
Sarasota-Bradenton FL,FL,1992,1.12,"5,875",19
Sarasota-Bradenton FL,FL,1993,1.13,"6,620",21
Sarasota-Bradenton FL,FL,1994,1.13,"6,856",21
Sarasota-Bradenton FL,FL,1995,1.13,"7,063",21
Sarasota-Bradenton FL,FL,1996,1.14,"7,665",23
Sarasota-Bradenton FL,FL,1997,1.14,"8,063",23
Sarasota-Bradenton FL,FL,1998,1.15,"8,652",25
Sarasota-Bradenton FL,FL,1999,1.16,"9,449",26
Sarasota-Bradenton FL,FL,2000,1.16,"9,772",26
Sarasota-Bradenton FL,FL,2001,1.16,"9,849",26
Sarasota-Bradenton FL,FL,2002,1.15,"10,118",25
Sarasota-Bradenton FL,FL,2003,1.16,"10,622",25
Sarasota-Bradenton FL,FL,2004,1.15,"11,072",25
Sarasota-Bradenton FL,FL,2005,1.16,"11,575",26
Sarasota-Bradenton FL,FL,2006,1.16,"11,997",27
Sarasota-Bradenton FL,FL,2007,1.16,"12,156",27
Sarasota-Bradenton FL,FL,2008,1.16,"12,209",26
Sarasota-Bradenton FL,FL,2009,1.15,"11,705",25
Sarasota-Bradenton FL,FL,2010,1.15,"12,507",27
Sarasota-Bradenton FL,FL,2011,1.16,"12,860",27
Sarasota-Bradenton FL,FL,2012,1.16,"13,323",28
Sarasota-Bradenton FL,FL,2013,1.16,"14,061",29
Sarasota-Bradenton FL,FL,2014,1.16,"14,617",30
Sarasota-Bradenton FL,FL,2015,1.16,"15,088",30
Sarasota-Bradenton FL,FL,2016,1.16,"15,449",32
Sarasota-Bradenton FL,FL,2017,1.16,"15,886",33
Seattle WA,WA,1982,1.19,"31,531",32
Seattle WA,WA,1983,1.21,"34,659",34
Seattle WA,WA,1984,1.21,"36,324",35
Seattle WA,WA,1985,1.22,"38,690",36
Seattle WA,WA,1986,1.23,"41,380",37
Seattle WA,WA,1987,1.23,"43,922",39
Seattle WA,WA,1988,1.24,"47,208",41
Seattle WA,WA,1989,1.25,"50,902",42
Seattle WA,WA,1990,1.26,"53,681",43
Seattle WA,WA,1991,1.27,"58,116",44
Seattle WA,WA,1992,1.28,"62,542",46
Seattle WA,WA,1993,1.28,"65,832",47
Seattle WA,WA,1994,1.29,"69,328",48
Seattle WA,WA,1995,1.29,"72,080",48
Seattle WA,WA,1996,1.3,"75,888",50
Seattle WA,WA,1997,1.31,"80,121",51
Seattle WA,WA,1998,1.32,"84,480",53
Seattle WA,WA,1999,1.33,"88,503",54
Seattle WA,WA,2000,1.33,"92,925",55
Seattle WA,WA,2001,1.34,"98,894",57
Seattle WA,WA,2002,1.35,"104,808",58
Seattle WA,WA,2003,1.36,"112,341",60
Seattle WA,WA,2004,1.37,"117,584",61
Seattle WA,WA,2005,1.37,"120,237",62
Seattle WA,WA,2006,1.37,"123,405",62
Seattle WA,WA,2007,1.37,"125,622",62
Seattle WA,WA,2008,1.37,"126,484",62
Seattle WA,WA,2009,1.36,"130,140",62
Seattle WA,WA,2010,1.36,"137,010",64
Seattle WA,WA,2011,1.37,"141,578",66
Seattle WA,WA,2012,1.37,"148,850",69
Seattle WA,WA,2013,1.38,"155,800",71
Seattle WA,WA,2014,1.38,"159,201",72
Seattle WA,WA,2015,1.37,"162,517",74
Seattle WA,WA,2016,1.37,"164,744",76
Seattle WA,WA,2017,1.37,"167,384",78
Spokane WA,WA,1982,1.06,"2,355",14
Spokane WA,WA,1983,1.06,"2,404",14
Spokane WA,WA,1984,1.07,"2,556",15
Spokane WA,WA,1985,1.07,"2,643",15
Spokane WA,WA,1986,1.07,"2,856",16
Spokane WA,WA,1987,1.08,"3,134",17
Spokane WA,WA,1988,1.08,"3,389",19
Spokane WA,WA,1989,1.09,"3,719",20
Spokane WA,WA,1990,1.1,"3,992",22
Spokane WA,WA,1991,1.11,"4,505",24
Spokane WA,WA,1992,1.12,"4,932",26
Spokane WA,WA,1993,1.12,"5,418",27
Spokane WA,WA,1994,1.13,"5,801",28
Spokane WA,WA,1995,1.13,"6,161",29
Spokane WA,WA,1996,1.13,"6,360",30
Spokane WA,WA,1997,1.14,"6,770",31
Spokane WA,WA,1998,1.15,"7,213",33
Spokane WA,WA,1999,1.15,"7,602",34
Spokane WA,WA,2000,1.16,"7,972",35
Spokane WA,WA,2001,1.16,"8,106",35
Spokane WA,WA,2002,1.17,"8,605",37
Spokane WA,WA,2003,1.17,"9,570",37
Spokane WA,WA,2004,1.17,"9,684",37
Spokane WA,WA,2005,1.17,"9,972",37
Spokane WA,WA,2006,1.18,"10,211",37
Spokane WA,WA,2007,1.18,"10,401",38
Spokane WA,WA,2008,1.18,"10,572",38
Spokane WA,WA,2009,1.17,"10,834",38
Spokane WA,WA,2010,1.17,"11,028",39
Spokane WA,WA,2011,1.17,"11,247",39
Spokane WA,WA,2012,1.17,"11,730",40
Spokane WA,WA,2013,1.17,"12,066",41
Spokane WA,WA,2014,1.16,"12,497",42
Spokane WA,WA,2015,1.16,"12,896",43
Spokane WA,WA,2016,1.16,"13,372",44
Spokane WA,WA,2017,1.16,"13,900",45
Springfield MA-CT,MA,1982,1.05,"3,846",14
Springfield MA-CT,MA,1983,1.05,"4,144",15
Springfield MA-CT,MA,1984,1.06,"4,495",16
Springfield MA-CT,MA,1985,1.06,"4,950",17
Springfield MA-CT,MA,1986,1.07,"5,362",19
Springfield MA-CT,MA,1987,1.07,"5,763",20
Springfield MA-CT,MA,1988,1.07,"6,162",21
Springfield MA-CT,MA,1989,1.08,"6,668",22
Springfield MA-CT,MA,1990,1.08,"6,992",23
Springfield MA-CT,MA,1991,1.09,"7,528",24
Springfield MA-CT,MA,1992,1.09,"7,963",25
Springfield MA-CT,MA,1993,1.09,"8,388",26
Springfield MA-CT,MA,1994,1.1,"9,035",28
Springfield MA-CT,MA,1995,1.1,"9,372",28
Springfield MA-CT,MA,1996,1.11,"9,762",29
Springfield MA-CT,MA,1997,1.11,"10,205",30
Springfield MA-CT,MA,1998,1.11,"10,682",31
Springfield MA-CT,MA,1999,1.12,"11,377",33
Springfield MA-CT,MA,2000,1.12,"11,773",33
Springfield MA-CT,MA,2001,1.12,"11,801",33
Springfield MA-CT,MA,2002,1.12,"11,919",33
Springfield MA-CT,MA,2003,1.12,"12,441",34
Springfield MA-CT,MA,2004,1.13,"12,741",35
Springfield MA-CT,MA,2005,1.13,"13,024",35
Springfield MA-CT,MA,2006,1.13,"13,334",35
Springfield MA-CT,MA,2007,1.13,"13,509",35
Springfield MA-CT,MA,2008,1.13,"13,631",35
Springfield MA-CT,MA,2009,1.13,"13,955",36
Springfield MA-CT,MA,2010,1.13,"14,375",36
Springfield MA-CT,MA,2011,1.13,"14,632",38
Springfield MA-CT,MA,2012,1.13,"15,393",39
Springfield MA-CT,MA,2013,1.13,"15,635",39
Springfield MA-CT,MA,2014,1.13,"16,081",40
Springfield MA-CT,MA,2015,1.12,"16,619",41
Springfield MA-CT,MA,2016,1.12,"17,087",41
Springfield MA-CT,MA,2017,1.12,"17,561",41
St. Louis MO-IL,MO,1982,1.06,"15,482",16
St. Louis MO-IL,MO,1983,1.06,"16,386",17
St. Louis MO-IL,MO,1984,1.07,"17,816",18
St. Louis MO-IL,MO,1985,1.07,"18,591",19
St. Louis MO-IL,MO,1986,1.08,"20,249",20
St. Louis MO-IL,MO,1987,1.08,"20,772",20
St. Louis MO-IL,MO,1988,1.08,"21,350",21
St. Louis MO-IL,MO,1989,1.08,"23,222",22
St. Louis MO-IL,MO,1990,1.09,"25,229",24
St. Louis MO-IL,MO,1991,1.09,"26,574",25
St. Louis MO-IL,MO,1992,1.1,"29,814",27
St. Louis MO-IL,MO,1993,1.11,"32,296",29
St. Louis MO-IL,MO,1994,1.12,"35,872",32
St. Louis MO-IL,MO,1995,1.13,"37,892",33
St. Louis MO-IL,MO,1996,1.13,"39,631",35
St. Louis MO-IL,MO,1997,1.14,"41,640",36
St. Louis MO-IL,MO,1998,1.14,"43,616",37
St. Louis MO-IL,MO,1999,1.15,"45,675",38
St. Louis MO-IL,MO,2000,1.15,"47,642",39
St. Louis MO-IL,MO,2001,1.15,"49,749",40
St. Louis MO-IL,MO,2002,1.15,"51,486",40
St. Louis MO-IL,MO,2003,1.15,"53,094",41
St. Louis MO-IL,MO,2004,1.16,"54,898",42
St. Louis MO-IL,MO,2005,1.16,"56,663",42
St. Louis MO-IL,MO,2006,1.16,"58,172",42
St. Louis MO-IL,MO,2007,1.17,"59,524",42
St. Louis MO-IL,MO,2008,1.17,"61,019",41
St. Louis MO-IL,MO,2009,1.16,"60,407",42
St. Louis MO-IL,MO,2010,1.16,"62,483",43
St. Louis MO-IL,MO,2011,1.16,"63,120",42
St. Louis MO-IL,MO,2012,1.16,"65,347",43
St. Louis MO-IL,MO,2013,1.15,"66,414",44
St. Louis MO-IL,MO,2014,1.15,"68,106",44
St. Louis MO-IL,MO,2015,1.15,"69,729",45
St. Louis MO-IL,MO,2016,1.15,"70,712",46
St. Louis MO-IL,MO,2017,1.15,"71,481",46
Stockton CA,CA,1982,1.04,"1,071",6
Stockton CA,CA,1983,1.04,"1,149",6
Stockton CA,CA,1984,1.05,"1,208",6
Stockton CA,CA,1985,1.05,"1,399",7
Stockton CA,CA,1986,1.05,"1,443",7
Stockton CA,CA,1987,1.05,"1,541",7
Stockton CA,CA,1988,1.06,"1,810",8
Stockton CA,CA,1989,1.07,"2,163",9
Stockton CA,CA,1990,1.07,"2,534",10
Stockton CA,CA,1991,1.08,"2,628",11
Stockton CA,CA,1992,1.08,"2,737",11
Stockton CA,CA,1993,1.08,"2,976",12
Stockton CA,CA,1994,1.08,"3,175",12
Stockton CA,CA,1995,1.09,"3,524",13
Stockton CA,CA,1996,1.09,"3,606",14
Stockton CA,CA,1997,1.09,"3,786",14
Stockton CA,CA,1998,1.09,"3,949",15
Stockton CA,CA,1999,1.09,"4,236",15
Stockton CA,CA,2000,1.1,"4,420",16
Stockton CA,CA,2001,1.1,"4,866",16
Stockton CA,CA,2002,1.11,"5,349",18
Stockton CA,CA,2003,1.11,"5,527",18
Stockton CA,CA,2004,1.12,"5,974",19
Stockton CA,CA,2005,1.14,"7,032",20
Stockton CA,CA,2006,1.14,"7,330",21
Stockton CA,CA,2007,1.15,"7,669",22
Stockton CA,CA,2008,1.14,"7,017",21
Stockton CA,CA,2009,1.14,"7,096",21
Stockton CA,CA,2010,1.14,"7,342",22
Stockton CA,CA,2011,1.14,"7,555",24
Stockton CA,CA,2012,1.14,"7,820",26
Stockton CA,CA,2013,1.14,"7,945",27
Stockton CA,CA,2014,1.15,"8,218",29
Stockton CA,CA,2015,1.15,"8,788",30
Stockton CA,CA,2016,1.15,"9,288",30
Stockton CA,CA,2017,1.15,"9,928",32
Tampa-St. Petersburg FL,FL,1982,1.11,"16,035",20
Tampa-St. Petersburg FL,FL,1983,1.11,"17,016",21
Tampa-St. Petersburg FL,FL,1984,1.12,"18,828",22
Tampa-St. Petersburg FL,FL,1985,1.12,"20,354",23
Tampa-St. Petersburg FL,FL,1986,1.13,"21,716",24
Tampa-St. Petersburg FL,FL,1987,1.13,"23,242",25
Tampa-St. Petersburg FL,FL,1988,1.13,"24,485",26
Tampa-St. Petersburg FL,FL,1989,1.14,"25,824",26
Tampa-St. Petersburg FL,FL,1990,1.15,"28,408",28
Tampa-St. Petersburg FL,FL,1991,1.16,"32,275",31
Tampa-St. Petersburg FL,FL,1992,1.17,"33,384",32
Tampa-St. Petersburg FL,FL,1993,1.17,"34,782",33
Tampa-St. Petersburg FL,FL,1994,1.18,"36,734",33
Tampa-St. Petersburg FL,FL,1995,1.18,"38,636",34
Tampa-St. Petersburg FL,FL,1996,1.18,"40,153",35
Tampa-St. Petersburg FL,FL,1997,1.18,"40,541",35
Tampa-St. Petersburg FL,FL,1998,1.18,"41,257",34
Tampa-St. Petersburg FL,FL,1999,1.18,"42,490",34
Tampa-St. Petersburg FL,FL,2000,1.19,"45,586",36
Tampa-St. Petersburg FL,FL,2001,1.2,"49,647",37
Tampa-St. Petersburg FL,FL,2002,1.21,"53,496",39
Tampa-St. Petersburg FL,FL,2003,1.21,"55,592",40
Tampa-St. Petersburg FL,FL,2004,1.22,"63,012",42
Tampa-St. Petersburg FL,FL,2005,1.22,"65,307",42
Tampa-St. Petersburg FL,FL,2006,1.23,"68,903",44
Tampa-St. Petersburg FL,FL,2007,1.23,"70,712",44
Tampa-St. Petersburg FL,FL,2008,1.23,"69,903",43
Tampa-St. Petersburg FL,FL,2009,1.21,"68,528",42
Tampa-St. Petersburg FL,FL,2010,1.21,"70,452",42
Tampa-St. Petersburg FL,FL,2011,1.21,"72,423",42
Tampa-St. Petersburg FL,FL,2012,1.21,"76,538",44
Tampa-St. Petersburg FL,FL,2013,1.22,"78,796",46
Tampa-St. Petersburg FL,FL,2014,1.22,"80,817",47
Tampa-St. Petersburg FL,FL,2015,1.22,"82,008",47
Tampa-St. Petersburg FL,FL,2016,1.22,"84,151",48
Tampa-St. Petersburg FL,FL,2017,1.22,"85,860",50
Toledo OH-MI,OH,1982,1.06,"3,030",12
Toledo OH-MI,OH,1983,1.06,"3,323",13
Toledo OH-MI,OH,1984,1.07,"3,738",14
Toledo OH-MI,OH,1985,1.07,"3,840",15
Toledo OH-MI,OH,1986,1.07,"4,152",16
Toledo OH-MI,OH,1987,1.08,"4,497",17
Toledo OH-MI,OH,1988,1.09,"4,875",18
Toledo OH-MI,OH,1989,1.09,"5,165",19
Toledo OH-MI,OH,1990,1.1,"5,522",21
Toledo OH-MI,OH,1991,1.1,"5,867",22
Toledo OH-MI,OH,1992,1.11,"6,219",23
Toledo OH-MI,OH,1993,1.11,"6,685",24
Toledo OH-MI,OH,1994,1.12,"7,227",26
Toledo OH-MI,OH,1995,1.13,"7,656",27
Toledo OH-MI,OH,1996,1.13,"8,203",29
Toledo OH-MI,OH,1997,1.14,"8,498",30
Toledo OH-MI,OH,1998,1.14,"8,738",30
Toledo OH-MI,OH,1999,1.14,"8,850",30
Toledo OH-MI,OH,2000,1.14,"9,058",31
Toledo OH-MI,OH,2001,1.15,"9,390",31
Toledo OH-MI,OH,2002,1.15,"9,645",31
Toledo OH-MI,OH,2003,1.15,"9,972",32
Toledo OH-MI,OH,2004,1.15,"10,234",32
Toledo OH-MI,OH,2005,1.15,"10,449",33
Toledo OH-MI,OH,2006,1.15,"10,879",33
Toledo OH-MI,OH,2007,1.15,"11,237",32
Toledo OH-MI,OH,2008,1.14,"11,483",31
Toledo OH-MI,OH,2009,1.14,"11,492",33
Toledo OH-MI,OH,2010,1.14,"12,090",33
Toledo OH-MI,OH,2011,1.15,"12,676",33
Toledo OH-MI,OH,2012,1.15,"13,281",36
Toledo OH-MI,OH,2013,1.14,"13,736",36
Toledo OH-MI,OH,2014,1.14,"14,252",36
Toledo OH-MI,OH,2015,1.14,"14,698",37
Toledo OH-MI,OH,2016,1.14,"15,063",38
Toledo OH-MI,OH,2017,1.14,"15,407",40
Tucson AZ,AZ,1982,1.08,"4,854",17
Tucson AZ,AZ,1983,1.09,"5,006",18
Tucson AZ,AZ,1984,1.09,"5,396",19
Tucson AZ,AZ,1985,1.1,"6,027",20
Tucson AZ,AZ,1986,1.11,"6,801",22
Tucson AZ,AZ,1987,1.11,"7,188",23
Tucson AZ,AZ,1988,1.12,"8,053",25
Tucson AZ,AZ,1989,1.13,"8,638",27
Tucson AZ,AZ,1990,1.14,"9,594",28
Tucson AZ,AZ,1991,1.14,"10,482",30
Tucson AZ,AZ,1992,1.15,"11,198",31
Tucson AZ,AZ,1993,1.15,"11,894",31
Tucson AZ,AZ,1994,1.15,"12,492",31
Tucson AZ,AZ,1995,1.16,"13,565",33
Tucson AZ,AZ,1996,1.16,"14,239",34
Tucson AZ,AZ,1997,1.17,"15,193",36
Tucson AZ,AZ,1998,1.18,"16,128",38
Tucson AZ,AZ,1999,1.19,"17,223",39
Tucson AZ,AZ,2000,1.2,"18,225",40
Tucson AZ,AZ,2001,1.2,"18,669",40
Tucson AZ,AZ,2002,1.2,"19,242",40
Tucson AZ,AZ,2003,1.2,"20,206",40
Tucson AZ,AZ,2004,1.2,"20,862",40
Tucson AZ,AZ,2005,1.21,"22,810",41
Tucson AZ,AZ,2006,1.22,"24,262",41
Tucson AZ,AZ,2007,1.22,"25,792",41
Tucson AZ,AZ,2008,1.21,"27,569",42
Tucson AZ,AZ,2009,1.21,"26,661",43
Tucson AZ,AZ,2010,1.2,"27,738",43
Tucson AZ,AZ,2011,1.2,"28,072",44
Tucson AZ,AZ,2012,1.2,"28,979",44
Tucson AZ,AZ,2013,1.2,"29,528",46
Tucson AZ,AZ,2014,1.2,"30,124",47
Tucson AZ,AZ,2015,1.21,"30,850",49
Tucson AZ,AZ,2016,1.21,"31,661",50
Tucson AZ,AZ,2017,1.21,"32,305",52
Tulsa OK,OK,1982,1.05,"3,682",13
Tulsa OK,OK,1983,1.06,"4,139",15
Tulsa OK,OK,1984,1.06,"4,642",16
Tulsa OK,OK,1985,1.06,"4,989",16
Tulsa OK,OK,1986,1.07,"5,614",18
Tulsa OK,OK,1987,1.07,"6,265",19
Tulsa OK,OK,1988,1.08,"6,805",20
Tulsa OK,OK,1989,1.08,"7,133",20
Tulsa OK,OK,1990,1.08,"7,681",21
Tulsa OK,OK,1991,1.09,"8,381",23
Tulsa OK,OK,1992,1.1,"9,434",25
Tulsa OK,OK,1993,1.11,"10,194",27
Tulsa OK,OK,1994,1.11,"10,459",27
Tulsa OK,OK,1995,1.11,"10,933",28
Tulsa OK,OK,1996,1.12,"11,682",30
Tulsa OK,OK,1997,1.12,"12,497",32
Tulsa OK,OK,1998,1.13,"13,294",33
Tulsa OK,OK,1999,1.13,"13,563",34
Tulsa OK,OK,2000,1.13,"14,079",34
Tulsa OK,OK,2001,1.13,"14,430",33
Tulsa OK,OK,2002,1.14,"14,993",33
Tulsa OK,OK,2003,1.15,"16,219",33
Tulsa OK,OK,2004,1.15,"16,613",33
Tulsa OK,OK,2005,1.16,"17,418",32
Tulsa OK,OK,2006,1.17,"18,448",32
Tulsa OK,OK,2007,1.17,"19,073",32
Tulsa OK,OK,2008,1.16,"19,933",32
Tulsa OK,OK,2009,1.16,"19,694",35
Tulsa OK,OK,2010,1.16,"20,116",35
Tulsa OK,OK,2011,1.16,"20,922",35
Tulsa OK,OK,2012,1.16,"21,355",37
Tulsa OK,OK,2013,1.15,"22,583",39
Tulsa OK,OK,2014,1.15,"23,270",40
Tulsa OK,OK,2015,1.15,"23,868",42
Tulsa OK,OK,2016,1.15,"24,618",44
Tulsa OK,OK,2017,1.15,"25,228",46
Virginia Beach VA,VA,1982,1.06,"7,377",15
Virginia Beach VA,VA,1983,1.07,"7,985",16
Virginia Beach VA,VA,1984,1.07,"8,460",16
Virginia Beach VA,VA,1985,1.08,"9,444",17
Virginia Beach VA,VA,1986,1.08,"10,139",18
Virginia Beach VA,VA,1987,1.08,"10,969",19
Virginia Beach VA,VA,1988,1.09,"12,160",21
Virginia Beach VA,VA,1989,1.1,"13,751",23
Virginia Beach VA,VA,1990,1.1,"14,617",24
Virginia Beach VA,VA,1991,1.11,"15,846",25
Virginia Beach VA,VA,1992,1.11,"17,075",26
Virginia Beach VA,VA,1993,1.12,"18,390",27
Virginia Beach VA,VA,1994,1.13,"20,113",29
Virginia Beach VA,VA,1995,1.14,"22,201",32
Virginia Beach VA,VA,1996,1.15,"24,319",34
Virginia Beach VA,VA,1997,1.15,"25,722",36
Virginia Beach VA,VA,1998,1.16,"27,124",37
Virginia Beach VA,VA,1999,1.16,"28,178",38
Virginia Beach VA,VA,2000,1.17,"29,281",39
Virginia Beach VA,VA,2001,1.17,"30,099",39
Virginia Beach VA,VA,2002,1.17,"30,430",39
Virginia Beach VA,VA,2003,1.17,"30,993",39
Virginia Beach VA,VA,2004,1.18,"31,709",38
Virginia Beach VA,VA,2005,1.18,"32,291",38
Virginia Beach VA,VA,2006,1.18,"33,028",38
Virginia Beach VA,VA,2007,1.18,"33,425",38
Virginia Beach VA,VA,2008,1.18,"33,578",37
Virginia Beach VA,VA,2009,1.17,"34,866",39
Virginia Beach VA,VA,2010,1.17,"36,000",38
Virginia Beach VA,VA,2011,1.17,"36,438",39
Virginia Beach VA,VA,2012,1.18,"36,852",39
Virginia Beach VA,VA,2013,1.18,"38,055",41
Virginia Beach VA,VA,2014,1.17,"39,001",43
Virginia Beach VA,VA,2015,1.17,"39,492",44
Virginia Beach VA,VA,2016,1.17,"40,180",46
Virginia Beach VA,VA,2017,1.17,"40,510",46
Washington DC-VA-MD,DC,1982,1.15,"46,620",36
Washington DC-VA-MD,DC,1983,1.16,"50,768",37
Washington DC-VA-MD,DC,1984,1.17,"57,677",42
Washington DC-VA-MD,DC,1985,1.19,"63,101",45
Washington DC-VA-MD,DC,1986,1.2,"70,068",48
Washington DC-VA-MD,DC,1987,1.2,"73,105",49
Washington DC-VA-MD,DC,1988,1.21,"76,842",50
Washington DC-VA-MD,DC,1989,1.21,"79,870",51
Washington DC-VA-MD,DC,1990,1.22,"84,125",53
Washington DC-VA-MD,DC,1991,1.23,"91,660",55
Washington DC-VA-MD,DC,1992,1.25,"100,013",59
Washington DC-VA-MD,DC,1993,1.25,"107,218",61
Washington DC-VA-MD,DC,1994,1.27,"113,695",64
Washington DC-VA-MD,DC,1995,1.27,"116,087",65
Washington DC-VA-MD,DC,1996,1.27,"119,511",66
Washington DC-VA-MD,DC,1997,1.28,"123,381",66
Washington DC-VA-MD,DC,1998,1.28,"130,142",68
Washington DC-VA-MD,DC,1999,1.28,"134,936",68
Washington DC-VA-MD,DC,2000,1.29,"137,652",70
Washington DC-VA-MD,DC,2001,1.3,"147,566",72
Washington DC-VA-MD,DC,2002,1.31,"157,422",75
Washington DC-VA-MD,DC,2003,1.32,"163,749",76
Washington DC-VA-MD,DC,2004,1.33,"169,403",78
Washington DC-VA-MD,DC,2005,1.34,"176,166",81
Washington DC-VA-MD,DC,2006,1.34,"181,003",83
Washington DC-VA-MD,DC,2007,1.35,"186,130",84
Washington DC-VA-MD,DC,2008,1.36,"192,110",86
Washington DC-VA-MD,DC,2009,1.35,"205,159",89
Washington DC-VA-MD,DC,2010,1.35,"211,442",90
Washington DC-VA-MD,DC,2011,1.35,"215,867",90
Washington DC-VA-MD,DC,2012,1.34,"219,081",90
Washington DC-VA-MD,DC,2013,1.34,"223,912",90
Washington DC-VA-MD,DC,2014,1.34,"228,900",92
Washington DC-VA-MD,DC,2015,1.35,"234,531",96
Washington DC-VA-MD,DC,2016,1.35,"242,340",99
Washington DC-VA-MD,DC,2017,1.35,"247,811",102
Wichita KS,KS,1982,1.06,"1,912",13
Wichita KS,KS,1983,1.07,"2,157",14
Wichita KS,KS,1984,1.07,"2,341",15
Wichita KS,KS,1985,1.08,"2,544",16
Wichita KS,KS,1986,1.08,"2,721",16
Wichita KS,KS,1987,1.08,"2,889",17
Wichita KS,KS,1988,1.09,"3,049",18
Wichita KS,KS,1989,1.1,"3,611",20
Wichita KS,KS,1990,1.11,"4,037",22
Wichita KS,KS,1991,1.12,"4,388",24
Wichita KS,KS,1992,1.12,"4,651",25
Wichita KS,KS,1993,1.12,"4,863",25
Wichita KS,KS,1994,1.13,"5,113",26
Wichita KS,KS,1995,1.13,"5,320",26
Wichita KS,KS,1996,1.13,"5,591",27
Wichita KS,KS,1997,1.14,"5,841",28
Wichita KS,KS,1998,1.13,"5,930",27
Wichita KS,KS,1999,1.14,"6,303",28
Wichita KS,KS,2000,1.14,"6,536",28
Wichita KS,KS,2001,1.14,"6,819",28
Wichita KS,KS,2002,1.15,"6,974",29
Wichita KS,KS,2003,1.15,"7,327",29
Wichita KS,KS,2004,1.16,"7,844",29
Wichita KS,KS,2005,1.16,"8,369",28
Wichita KS,KS,2006,1.15,"9,178",28
Wichita KS,KS,2007,1.15,"9,631",28
Wichita KS,KS,2008,1.14,"9,832",27
Wichita KS,KS,2009,1.14,"9,193",28
Wichita KS,KS,2010,1.14,"9,724",29
Wichita KS,KS,2011,1.14,"10,162",30
Wichita KS,KS,2012,1.15,"10,495",31
Wichita KS,KS,2013,1.14,"10,786",32
Wichita KS,KS,2014,1.14,"11,171",34
Wichita KS,KS,2015,1.14,"11,447",34
Wichita KS,KS,2016,1.14,"11,747",35
Wichita KS,KS,2017,1.14,"12,081",36
Winston-Salem NC,NC,1982,1.03,684,6
Winston-Salem NC,NC,1983,1.04,787,7
Winston-Salem NC,NC,1984,1.04,860,7
Winston-Salem NC,NC,1985,1.05,956,8
Winston-Salem NC,NC,1986,1.05,"1,016",8
Winston-Salem NC,NC,1987,1.05,"1,070",8
Winston-Salem NC,NC,1988,1.05,"1,133",8
Winston-Salem NC,NC,1989,1.05,"1,222",9
Winston-Salem NC,NC,1990,1.05,"1,321",9
Winston-Salem NC,NC,1991,1.05,"1,419",9
Winston-Salem NC,NC,1992,1.05,"1,496",9
Winston-Salem NC,NC,1993,1.05,"1,609",9
Winston-Salem NC,NC,1994,1.06,"1,898",10
Winston-Salem NC,NC,1995,1.06,"2,154",11
