,CBSA,MNAME_OLD,State,Rail Cluster,Cluster,NEW_CBSA,MNAME,Mode,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,PROBLEM_FLAG,NOTE,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link_y,walkscore,transit,bike,UPT_AVAILABLE_FLAG
32,10500,"Albany, GA Metro Area",GA,,1.0,,"Albany, GA Metro Area",Bus,2017,723013.0,602405.0,723013.0,602405.0,34690.0,466615.0,0.645375671,183486824,151754.0,120338.0,27005.0,1117.0,22543.0,20901.0,27217.0,23270,146085.0,24.7,10.6,64.8,24.1,60.5,15.4,57607.0,5627.0,20937.0,20474.0,7108.0,3461.0,9.77,43614.0,56185.0,41.9,44.0,14.1,48520,7078,533,22.3,3784.75,64583.42,68368.17,5.54,94.46,2.46,691.2,1382.0,17.37,1.02,2017,https://www.walb.com/story/35150573/uber-drivers/,1,0,,,0.0,0.0,0.0,2016.0,,1.0,https://cdphpcycle.com/,0.0,0.0,0.0,1
33,10500,"Albany, GA Metro Area",GA,,1.0,,"Albany, GA Metro Area",Bus,2018,739896.0,659043.0,739896.0,659043.0,37646.0,436693.25,0.5902089620000001,183486824,150067.25,122098.5,22998.0,1237.25,22244.25,20404.25,28218.5,14676.25,143939.5,24.58,10.68,64.9,23.5,60.55,15.95,57799.0,5066.0,21362.5,21266.75,6852.0,3251.75,8.76,45955.25,55355.25,40.18,46.43,13.4,47066.75,6980,522.5,#VALUE!,3192.64,65589.18,68781.82,4.64,95.36,2.71,,1268.25,17.51,1.0,2017,https://www.walb.com/story/35150573/uber-drivers/,1,1,,,0.0,0.0,0.0,2016.0,,1.0,https://cdphpcycle.com/,59.0,0.0,50.0,1
34,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2002,11630074.0,6270056.0,11630074.0,6270056.0,530911.0,9454911.0,0.0,765942841,732133.0,602945.5,94954.125,5637.78125,30576.35938,29208.57813,37128.84375,33688.28125,792878.47,11.96,7.29,80.75,25.7,61.81,12.49,337471.77,28420.27,130131.81,122834.42,44341.5,11743.77,8.42,43992.35938,55772.73438,41.74,46.53,11.73,320123.95,28167.47,1890.81,23.89,18182.42,426338.92,444521.33,4.09,95.91,1.41,,197684.0,11.81,1.4,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
35,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2003,11567437.06,6074482.232000002,11567437.06,6074482.232000002,548444.886,8923356.0,0.69435234,765942841,760442.0,616621.0,103204.5,6354.875,29881.5625,28856.6875,35255.625,30702.875,799845.13,11.46,7.05,81.49,24.72,62.55,12.73,337543.94,28957.94,127566.75,125348.31,43441.0,12229.94,8.58,46275.5625,58221.0625,39.23,47.38,13.39,323501.19,30444.13,4134.75,23.35,19154.42,426348.33,445502.75,4.3,95.7,1.64,,196278.0,11.08,1.37,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
36,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2004,11363591.0,6620612.0,11363591.0,6620612.0,554693.0,9394519.0,0.0,765942841,789259.0,630727.0,111445.0,7030.5,29153.75,28467.25,33348.5,27797.5,806876.5,10.95,6.8,82.25,23.73,63.3,12.98,337629.25,29460.25,125049.0,127841.75,42545.0,12733.25,8.73,48565.75,60614.75,36.68,48.3,15.03,327057.25,32790.5,6395,22.8,19216.0,430702.08,449918.08,4.27,95.73,1.93,,194872.0,11.94,1.33,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
37,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2005,12404857.22,7521258.431,12404857.22,7521258.431,599744.0,9623156.0,0.8265534720000001,765942841,816044.0,643111.0,119725.0,7872.0,28558.0,28228.0,31577.0,24572,813649.0,10.5,6.6,82.9,22.8,64.0,13.2,337662.0,30104.0,122342.0,130417.0,41631.0,13168.0,8.92,50828.0,63227.0,34.3,48.9,16.8,329898,34858,8590,22.3,18041.42,436270.42,454311.83,3.97,96.03,2.35,17900.8,193466.0,12.54,1.29,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
38,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2006,12786512.4,6827439.551,12786512.4,6827439.551,609215.815,9561427.0,0.6910498070000001,765942841,850957.0,662383.0,127847.0,8050.0,27434.0,27388.0,29263.0,22627,821457.0,9.8,6.2,84.0,21.6,64.9,13.5,337905.0,30182.0,120392.0,132665.0,40789.0,13877.0,8.93,53202.0,64965.0,31.2,50.8,18.0,335600,38041,11046,21.6,17582.83,438094.42,455677.25,3.86,96.14,2.68,17900.8,192060.0,11.21,1.25,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
39,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2007,13215234.97,7049387.84,13215234.97,7049387.84,611914.964,10394061.0,0.915477958,765942841,853358.0,654103.0,136601.0,10882.0,28423.0,28951.0,29119.0,15560,825123.0,10.1,6.6,83.3,21.5,65.0,13.5,337307.0,32523.0,115414.0,136222.0,39659.0,13489.0,9.64,55129.0,70200.0,31.0,47.5,21.5,329857,36762,12458,21.7,18099.0,434437.67,452536.67,4.0,96.0,2.86,17900.8,190654.0,11.52,1.21,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
40,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2008,15081889.65,7544906.477999999,15081889.65,7544906.477999999,632402.56,11145709.0,0.932920076,765942841,853919.0,658323.0,130726.0,10898.0,29971.0,30008.0,30574.0,21626,822273.0,10.5,5.8,83.8,21.3,65.1,13.6,337729.0,29909.0,120124.0,136120.0,38269.0,13307.0,8.86,58765.0,70913.0,29.8,47.8,22.4,341642,38987,14678,22.7,22724.17,436999.0,459723.17,4.94,95.06,3.35,17900.8,189248.0,11.93,1.17,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
41,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2009,13940025.75,7143632.154,13940025.75,7143632.154,610349.3632,12943022.0,0.874337591,765942841,857592.0,657658.0,131750.0,8863.0,29153.0,29213.0,31894.0,20502,824549.0,9.9,6.9,83.2,21.3,64.7,14.0,336492.0,30823.0,117523.0,130563.0,42618.0,14965.0,9.16,57677.0,73357.0,29.9,46.4,23.7,333590,35430,11958,22,31675.67,425586.08,457261.75,6.93,93.07,2.43,17900.8,187842.0,11.7,1.17,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
42,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2010,13611057.77,7176325.796,13611057.77,7176325.796,600989.5210000001,15177256.0,0.958280537,765942841,870832.0,672027.0,131341.0,9681.0,29811.0,30340.0,30281.0,17235,840023.0,,0.0,0.0,21.3,64.8,13.9,348634.0,37056.0,125555.0,132327.0,39712.0,13984.0,10.63,55796.0,71547.0,31.9,44.3,23.8,344175,33446,13135,22.2,33404.83,425697.67,459102.5,7.28,92.72,2.86,17900.8,186436.0,11.94,1.15,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
43,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2011,14230794.0,7605731.477000001,14230794.0,7605731.477000001,610057.9239,14459181.0,0.915834009,765942841,871478.0,678153.0,127679.0,10938.0,30513.0,30706.0,31556.0,23705,840939.0,,0.0,0.0,20.9,64.9,14.2,345662.0,33817.0,123067.0,135796.0,38424.0,14558.0,9.78,58617.0,73004.0,28.2,47.9,23.9,349584,32136,13604,22.3,32111.0,417238.08,449349.08,7.15,92.85,3.63,17900.8,185030.0,12.47,1.12,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
44,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2012,15213240.0,7450813.0,15213240.0,7450813.0,609756.0,15266657.0,0.0,765942841,874646.0,681722.0,123818.0,8964.0,30928.0,30561.0,33962.0,28265,843802.0,,0.0,0.0,20.6,64.6,14.8,342705.0,34704.0,124356.0,129954.0,38578.0,15113.0,10.13,60625.0,75558.0,29.2,45.8,25.0,336050,34284,13626,22.5,33292.08,421999.08,455291.17,7.31,92.69,3.77,17900.8,184627.0,12.22,1.09,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
45,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2013,16052777.0,7437216.0,16052777.0,7437216.0,615481.0,16065571.0,0.0,765942841,877905.0,678826.0,123959.0,10292.0,30400.0,30751.0,32200.0,16951,846922.0,12.5,7.2,80.3,20.5,64.6,14.9,347942.0,34985.0,125422.0,130336.0,42960.0,14239.0,10.05,59626.0,76670.0,29.2,44.7,26.1,340435,32726,14419,22.4,28646.83,427120.67,455767.5,6.28,93.72,3.65,17900.8,184456.0,12.08,1.08,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
46,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2014,16608585.0,7711321.0,16608585.0,7711321.0,641816.0,15781571.0,0.0,765942841,880167.0,673235.0,135272.0,10166.0,31625.0,31502.0,34811.0,27769,848344.0,11.7,6.5,81.8,20.3,64.3,15.4,347291.0,32412.0,126603.0,131455.0,41901.0,14920.0,9.33,62265.0,79446.0,27.1,45.6,27.3,347801,33264,15236,22.5,22594.33,424274.33,446868.67,5.05,94.95,3.54,17900.8,182846.0,12.01,1.06,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
47,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2015,16592640.0,7845161.0,16592640.0,7845161.0,663452.0,16410246.0,0.0,765942841,881830.0,673152.0,135485.0,7727.0,31801.0,31429.0,35378.0,29063,849858.0,10.2,6.5,83.2,20.1,63.9,16.0,342766.0,32804.0,126214.0,127685.0,41861.0,14202.0,9.57,63080.0,81725.0,26.7,45.4,27.9,347296,36565,16292,23.5,20047.08,429871.83,449918.92,4.46,95.54,2.55,17900.8,183193.0,11.82,1.06,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
48,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2016,16515295.0,7980016.0,16515295.0,7980016.0,679558.0,18154706.0,0.0,765942841,881839.0,662303.0,138500.0,10509.0,32397.0,33227.0,33152.0,22303,851290.0,9.9,6.5,83.6,20.0,63.8,16.2,343069.0,34405.0,121295.0,129000.0,42191.0,16178.0,10.03,65855.0,85684.0,26.9,42.7,30.4,352503,33018,17665,23.4,18597.17,432395.42,450992.58,4.12,95.88,2.31,17900.8,183110.0,11.74,1.05,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
49,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2017,16356553.0,8214968.0,16356553.0,8214968.0,689746.0,18618324.0,0.0,765942841,886188.0,671822.0,133400.0,8287.0,35068.0,34895.0,36742.0,23981,855393.0,10.4,6.1,83.5,19.7,63.4,16.9,348421.0,37135.0,116013.0,139591.0,40175.0,15507.0,10.66,68681.0,89097.0,24.9,42.1,33.0,354331,32297,14957,23.4,19532.08,432476.17,452008.25,4.32,95.68,2.64,17900.8,184560.0,11.91,1.02,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1,0,,,74.0,0.0,0.0,2017.0,,1.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1
50,10580,"Albany-Schenectady-Troy, NY Metro Area",NY,,1.0,,"Albany-Schenectady-Troy, NY Metro Area",Bus,2018,15395053.0,8389544.0,15395053.0,8389544.0,681735.0,19402152.5,0.0,765942841,889452.0,676249.0,130328.75,7316.0,37220.25,36595.5,38878.0,23549.5,858828.25,10.7,5.8,83.53,19.45,63.08,17.48,352510.75,39582.75,110821.75,147863.0,38745.5,15497.75,11.23,71494.25,92646.5,23.45,40.98,35.58,357003.75,30869.5,13269.25,23.38,17906.09,434209.45,452115.55,3.96,96.04,2.92,,185626.75,12.31,1.0,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1,1,,,76.0,0.0,0.0,2017.0,,1.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,93.0,69.0,58.0,1
51,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2002,7159620.0,167746.0,7159620.0,167746.0,10246.0,2485844.0,0.347203343,648969769,698465.0938,411188.1875,235734.2188,3497.484375,21691.35938,19474.28125,27806.32813,19960.65625,715422.3,13.75,8.61,77.64,24.22,65.78,10.0,319945.48,18777.25,112399.34,127421.33,51009.25,10338.31,5.87,38653.67188,51103.25,43.92,45.31,10.76,239407.47,59686.61,2219.83,24.17,19305.58,358778.5,378084.08,5.11,94.89,1.32,,272794.0,16.37,1.4,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
52,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2003,6620336.0,3748806.0,6620336.0,3748806.0,251814.0,2880009.0,0.435024597,648969769,727097.625,409722.25,255979.125,5079.0625,22193.5625,19639.875,28326.6875,22277.375,736730.81,14.01,8.96,77.03,24.42,65.18,10.4,319802.06,18664.0,111645.63,126630.69,50048.0,12813.75,5.84,40138.3125,53002.0,42.71,45.55,11.74,255007.13,56282.56,3017.69,23.93,20593.08,360750.17,381343.25,5.4,94.6,1.5,,269643.0,14.89,1.37,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
53,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2004,6604625.0,3954103.0,6604625.0,3954103.0,258602.0,2847866.0,0.431192687,648969769,755951.5,407841.0,276340.5,6757.75,22688.75,19784.5,28866.25,24518.5,758149.75,14.28,9.35,76.38,24.63,64.58,10.8,319577.75,18563.0,110814.5,125825.25,49046.0,15329.0,5.81,41641.75,54905.0,41.48,45.8,12.73,271079.5,52807.75,3813.25,23.68,19779.5,367680.17,387459.67,5.11,94.89,1.79,,266492.0,15.29,1.33,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
54,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2005,7758914.0,4782626.0,7758914.0,4782626.0,287189.0,3024632.0,0.389826721,648969769,783920.0,407621.0,296236.0,8048.0,23212.0,20013.0,29329.0,27062,779127.0,14.5,9.6,75.9,24.8,64.0,11.2,319677.0,18413.0,110293.0,125079.0,48207.0,17685.0,5.76,43070.0,56791.0,40.3,46.0,13.7,285261,49616,4618,23.5,19014.58,375221.0,394235.58,4.83,95.17,2.23,28089.6,263341.0,16.65,1.29,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
55,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2006,9072409.0,4634851.0,9072409.0,4634851.0,282951.0,3499539.0,0.385734263,648969769,815430.0,400756.0,317995.0,10892.0,23623.0,19906.0,30099.0,28396,801871.0,14.9,10.4,74.7,25.1,63.3,11.6,318482.0,18459.0,108533.0,124096.0,46716.0,20678.0,5.8,44799.0,58745.0,38.9,46.4,14.7,307006,45292,5386,23,15859.17,386438.5,402297.67,3.94,96.06,2.52,28089.6,260190.0,16.38,1.25,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
56,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2007,9791599.0,4901212.0,9791599.0,4901212.0,302922.0,3766172.0,0.38463299,648969769,832774.0,420471.0,332300.0,7521.0,24483.0,21141.0,29640.0,34568,817548.0,14.6,9.0,76.4,24.9,63.1,12.0,322464.0,17721.0,111727.0,124060.0,47833.0,21123.0,5.5,45325.0,60427.0,38.4,46.0,15.6,298497,45497,6301,23.8,15005.75,389242.83,404248.58,3.71,96.29,2.72,28089.6,257039.0,16.18,1.21,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
57,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2008,10942102.0,5041793.0,10942102.0,5041793.0,312621.0,3645357.0,0.333149609,648969769,841408.0,421805.0,324703.0,10091.0,25312.0,22284.0,30385.0,33284,826682.0,14.5,10.4,75.1,24.8,62.9,12.3,331371.0,20772.0,113448.0,128920.0,47402.0,20829.0,6.27,47198.0,63503.0,36.9,45.3,17.8,304071,49451,7948,24.1,18586.5,388752.92,407339.42,4.56,95.44,3.19,28089.6,253888.0,16.13,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
58,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2009,10639235.0,5144295.0,10639235.0,5144295.0,316912.0,4294880.0,0.40368316,648969769,856216.0,432274.0,329891.0,11065.0,25253.0,23216.0,30017.0,27978,846650.0,15.9,10.4,73.7,24.8,63.1,12.1,334647.0,17776.0,120045.0,127430.0,47757.0,21639.0,5.31,46824.0,61059.0,36.7,46.6,16.7,311831,43070,6193,23.3,31447.33,372776.25,404223.58,7.78,92.22,2.27,28089.6,250737.0,16.23,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
59,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2010,11527241.0,5102876.0,11527241.0,5102876.0,377604.0,3460174.0,0.30017365,648969769,892014.0,459673.0,332367.0,9139.0,25891.0,23628.0,31267.0,26156,881703.0,,0.0,0.0,24.4,63.2,12.4,344800.0,16484.0,120481.0,136269.0,48104.0,23462.0,4.78,47383.0,63619.0,36.8,45.3,17.9,320017,37436,8257,23.8,34020.5,390669.08,424689.58,8.01,91.99,2.7,28089.6,247586.0,13.51,1.15,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
60,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2011,12375668.0,5329846.0,12375668.0,5329846.0,392829.0,4029381.0,0.32558897,648969769,899149.0,466738.0,336918.0,9294.0,24924.0,21970.0,30564.0,32165,887261.0,,0.0,0.0,24.4,63.0,12.6,345157.0,23644.0,121901.0,126939.0,52444.0,20229.0,6.85,45027.0,61912.0,40.2,41.9,17.9,309002,34516,6341,23.5,31629.17,389437.25,421066.42,7.51,92.49,3.42,28089.6,244435.0,13.57,1.12,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
61,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2012,13029416.0,5428339.0,13029416.0,5428339.0,396364.0,4212025.0,0.323270437,648969769,902794.0,484743.0,320910.0,12335.0,25616.0,22332.0,31553.0,29079,887938.0,,0.0,0.0,24.1,62.7,13.2,344869.0,21014.0,120959.0,130200.0,48806.0,23890.0,6.09,46725.0,62672.0,38.8,43.1,18.1,316808,39623,6692,23,29752.5,387763.75,417516.25,7.13,92.87,3.49,28089.6,244628.0,13.7,1.09,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
62,10740,"Albuquerque, NM Metro Area",NM,,2.0,,"Albuquerque, NM Metro Area",Bus,2013,13037741.0,5732072.0,13037741.0,5732072.0,414531.0,4222610.0,0.323875892,648969769,901932.0,472342.0,328386.0,11036.0,25717.0,22709.0,31723.0,31539,890054.0,19.4,10.7,69.8,23.7,62.5,13.8,336614.0,18513.0,118331.0,125926.0,51657.0,22187.0,5.5,48355.0,64625.0,37.7,43.9,18.4,317712,37137,6143,22.8,28250.83,387442.33,415693.17,6.8,93.2,3.37,28089.6,245116.0,13.83,1.08,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,,,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,1
