,CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,Unnamed: 16,NAME
784,47900,2015MD00119,College Park,MD,"College Park, MD",2015,201512,0,-,0,-,0,-,,38.996667,-76.9274999999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
785,47900,2015MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2015,201512,0,-,0,-,0,-,,39.0839969999999,-77.152758,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
786,41540,2015MD00121,Salisbury,MD,"Salisbury, MD",2015,201512,0,-,0,-,0,-,,38.365833,-75.593333,,"Salisbury, MD-DE"
787,47900,2015MD00122,Silver Spring,MD,"Silver Spring, MD",2015,201512,0,-,0,-,0,-,,39.0024409999999,-77.020791,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
788,47900,2015MD00123,Takoma Park,MD,"Takoma Park, MD",2015,201512,0,-,0,-,0,-,,38.9799999999999,-77.002222,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
789,12580,2015MD00124,Towson,MD,"Towson, MD",2015,201512,0,-,0,-,0,-,,39.393056,-76.6094439999999,,"Baltimore-Columbia-Towson, MD"
790,19820,2015MI00127,Dearborn,MI,"Dearborn, MI",2015,201512,0,-,0,-,0,-,,42.32226,-83.176315,,"Detroit-Warren-Dearborn, MI"
791,19820,2015MI00128,Detroit,MI,"Detroit, MI",2015,201512,0,-,0,-,0,-,,42.3314269999999,-83.045754,,"Detroit-Warren-Dearborn, MI"
792,29620,2015MI00129,Lansing,MI,"Lansing, MI",2015,201512,0,-,0,-,0,-,,42.7325349999999,-84.555535,,"Lansing-East Lansing, MI"
793,33460,2015MN00130,Edina,MN,"Edina, MN",2015,201512,0,-,0,-,0,-,,44.889687,-93.3499489999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
794,33460,2015MN00133,St. Paul,MN,"St. Paul, MN",2015,201512,0,-,0,-,0,-,,44.9537029999999,-93.0899579999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
795,17860,2015MO00134,Columbia,MO,"Columbia, MO",2015,201512,0,-,0,-,0,-,,38.9517049999999,-92.334072,,"Columbia, MO"
796,41180,2015MO00135,Ferguson,MO,"Ferguson, MO",2015,201512,0,-,0,-,0,-,,38.7441669999999,-90.305278,,"St. Louis, MO-IL"
797,27620,2015MO00136,Jefferson City,MO,"Jefferson City, MO",2015,201512,0,-,0,-,0,-,,38.5767019999999,-92.173516,,"Jefferson City, MO"
798,41180,2015MO00138,St. Louis,MO,"St. Louis, MO",2015,201512,0,-,0,-,0,-,,38.627003,-90.199404,,"St. Louis, MO-IL"
799,20500,2015NC00140,Durham,NC,"Durham, NC",2015,201512,0,-,0,-,0,-,,35.994033,-78.8986189999999,,"Durham-Chapel Hill, NC"
800,24660,2015NC00141,Greensboro,NC,"Greensboro, NC",2015,201512,0,-,0,-,0,-,,36.0726349999999,-79.7919749999999,,"Greensboro-High Point, NC"
801,39580,2015NC00142,Raleigh,NC,"Raleigh, NC",2015,201512,0,-,0,-,0,-,,35.7795899999999,-78.6381789999999,,"Raleigh, NC"
802,49180,2015NC00143,Winston-Salem,NC,"Winston-Salem, NC",2015,201512,0,-,0,-,0,-,,36.09986,-80.2442159999999,,"Winston-Salem, NC"
803,30700,2015NE00145,Lincoln,NE,"Lincoln, NE",2015,201512,0,-,0,-,0,-,,40.825763,-96.685198,,"Lincoln, NE"
804,31700,2015NH00147,Manchester,NH,"Manchester, NH",2015,201512,0,-,0,-,0,-,,42.99564,-71.454789,,"Manchester-Nashua, NH"
805,14460,2015NH00148,Portsmouth,NH,"Portsmouth, NH",2015,201512,0,-,0,-,0,-,,43.0755559999999,-70.7605559999999,,"Boston-Cambridge-Newton, MA-NH"
806,35620,2015NJ00150,Keyport,NJ,"Keyport, NJ",2015,201512,0,-,0,-,0,-,,40.4321139999999,-74.2015289999999,,"New York-Newark-Jersey City, NY-NJ-PA"
807,35620,2015NJ00151,Morristown,NJ,"Morristown, NJ",2015,201512,0,-,0,-,0,-,,40.796562,-74.4773179999999,,"New York-Newark-Jersey City, NY-NJ-PA"
808,35620,2015NJ00152,Plainfield,NJ,"Plainfield, NJ",2015,201512,0,-,0,-,0,-,,40.6337139999999,-74.407374,,"New York-Newark-Jersey City, NY-NJ-PA"
809,29820,2015NV00154,Las Vegas,NV,"Las Vegas, NV",2015,201512,0,-,0,-,0,-,,36.169941,-115.13983,,"Las Vegas-Henderson-Paradise, NV"
810,39900,2015NV00155,Reno,NV,"Reno, NV",2015,201512,0,-,0,-,0,-,,39.5296329999999,-119.813802999999,,"Reno, NV"
811,10580,2015NY00156,Albany,NY,"Albany, NY",2015,201512,0,-,0,-,0,-,,42.652579,-73.7562319999999,,"Albany-Schenectady-Troy, NY"
812,15380,2015NY00157,Buffalo,NY,"Buffalo, NY",2015,201512,0,-,0,-,0,-,,42.8864469999999,-78.878369,,"Buffalo-Cheektowaga-Niagara Falls, NY"
813,27060,2015NY00158,Ithaca,NY,"Ithaca, NY",2015,201512,0,-,0,-,0,-,,42.443333,-76.5,,"Ithaca, NY"
814,35620,2015NY00159,Long Beach,NY,"Long Beach, NY",2015,201512,0,-,0,-,0,-,,40.588056,-73.688056,,"New York-Newark-Jersey City, NY-NJ-PA"
815,40380,2015NY00161,Rochester,NY,"Rochester, NY",2015,201512,0,-,0,-,0,-,,43.1610299999999,-77.610922,,"Rochester, NY"
816,35620,2015NY00162,White Plains,NY,"White Plains, NY",2015,201512,0,-,0,-,0,-,,41.0339859999999,-73.76291,,"New York-Newark-Jersey City, NY-NJ-PA"
817,35620,2015NY00163,Yonkers,NY,"Yonkers, NY",2015,201512,0,-,0,-,0,-,,40.93121,-73.898747,,"New York-Newark-Jersey City, NY-NJ-PA"
818,18140,2015OH00168,Dublin,OH,"Dublin, OH",2015,201512,0,-,0,-,0,-,,40.099229,-83.1140769999999,,"Columbus, OH"
819,17140,2015OH00169,Oxford,OH,"Oxford, OH",2015,201512,0,-,0,-,0,-,,39.5075,-84.746667,,"Cincinnati, OH-KY-IN"
820,41780,2015OH00170,Sandusky,OH,"Sandusky, OH",2015,201512,0,-,0,-,0,-,,41.4466669999999,-82.7091669999999,,"Sandusky, OH"
821,45780,2015OH00171,Toledo,OH,"Toledo, OH",2015,201512,0,-,0,-,0,-,,41.663938,-83.5552119999999,,"Toledo, OH"
822,36420,2015OK00172,Norman,OK,"Norman, OK",2015,201512,0,-,0,-,0,-,,35.2225669999999,-97.4394779999999,,"Oklahoma City, OK"
823,44660,2015OK00174,Stillwater,OK,"Stillwater, OK",2015,201512,0,-,0,-,0,-,,36.1156069999999,-97.058368,,"Stillwater, OK"
824,18700,2015OR00176,Corvallis,OR,"Corvallis, OR",2015,201512,0,-,0,-,0,-,,44.5645659999999,-123.262044,,"Corvallis, OR"
825,21660,2015OR00177,Eugene,OR,"Eugene, OR",2015,201512,0,-,0,-,0,-,,44.052069,-123.086753999999,,"Eugene, OR"
826,38900,2015OR00179,Portland,OR,"Portland, OR",2015,201512,0,-,0,-,0,-,,45.523062,-122.676481999999,,"Portland-Vancouver-Hillsboro, OR-WA"
827,25420,2015PA00180,Harrisburg,PA,"Harrisburg, PA",2015,201512,0,-,0,-,0,-,,40.2731909999999,-76.886701,,"Harrisburg-Carlisle, PA"
828,39300,2015RI00183,Providence,RI,"Providence, RI",2015,201512,0,-,0,-,0,-,,41.8239889999999,-71.412834,,"Providence-Warwick, RI-MA"
829,16700,2015SC00184,Charleston,SC,"Charleston, SC",2015,201512,0,-,0,-,0,-,,32.7764749999999,-79.9310509999999,,"Charleston-North Charleston, SC"
830,16740,2015SC00186,Rock Hill,SC,"Rock Hill, SC",2015,201512,0,-,0,-,0,-,,34.9248669999999,-81.0250779999999,,"Charlotte-Concord-Gastonia, NC-SC"
831,17300,2015TN00190,Clarksville,TN,"Clarksville, TN",2015,201512,0,-,0,-,0,-,,36.5297709999999,-87.359453,,"Clarksville, TN-KY"
832,32820,2015TN00191,Memphis,TN,"Memphis, TN",2015,201512,0,-,0,-,0,-,,35.149534,-90.04898,,"Memphis, TN-MS-AR"
833,19100,2015TX00193,Arlington,TX,"Arlington, TX",2015,201512,0,-,0,-,0,-,,32.7356869999999,-97.1080659999999,,"Dallas-Fort Worth-Arlington, TX"
834,18580,2015TX00195,Corpus Christi,TX,"Corpus Christi, TX",2015,201512,0,-,0,-,0,-,,27.800583,-97.396381,,"Corpus Christi, TX"
835,19100,2015TX00197,Denton,TX,"Denton, TX",2015,201512,0,-,0,-,0,-,,33.214841,-97.1330679999999,,"Dallas-Fort Worth-Arlington, TX"
836,19100,2015TX00200,Garland,TX,"Garland, TX",2015,201512,0,-,0,-,0,-,,32.912624,-96.638883,,"Dallas-Fort Worth-Arlington, TX"
837,31180,2015TX00202,Lubbock,TX,"Lubbock, TX",2015,201512,0,-,0,-,0,-,,33.577863,-101.855166999999,,"Lubbock, TX"
838,19100,2015TX00204,Plano,TX,"Plano, TX",2015,201512,0,-,0,-,0,-,,33.019843,-96.698886,,"Dallas-Fort Worth-Arlington, TX"
839,26420,2015TX00206,The Woodlands,TX,"The Woodlands, TX",2015,201512,0,-,0,-,0,-,,30.1774999999999,-95.503889,,"Houston-The Woodlands-Sugar Land, TX"
840,41620,2015UT00207,Draper,UT,"Draper, UT",2015,201512,0,-,0,-,0,-,,40.5246709999999,-111.863822999999,,"Salt Lake City, UT"
841,36260,2015UT00208,Farmington,UT,"Farmington, UT",2015,201512,0,-,0,-,0,-,,40.9866669999999,-111.899167,,"Ogden-Clearfield, UT"
842,36260,2015UT00209,Ogden,UT,"Ogden, UT",2015,201512,0,-,0,-,0,-,,41.2229999999999,-111.97383,,"Ogden-Clearfield, UT"
843,41620,2015UT00211,Sandy,UT,"Sandy, UT",2015,201512,0,-,0,-,0,-,,40.564978,-111.838972999999,,"Salt Lake City, UT"
844,41620,2015UT00212,West Valley City,UT,"West Valley City, UT",2015,201512,0,-,0,-,0,-,,40.6916129999999,-112.00105,,"Salt Lake City, UT"
845,47900,2015VA00213,Alexandria,VA,"Alexandria, VA",2015,201512,0,-,0,-,0,-,,38.804836,-77.0469209999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
846,47900,2015VA00214,Arlington,VA,"Arlington, VA",2015,201512,0,-,0,-,0,-,,38.882409,-77.10164,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
847,13980,2015VA00215,Blacksburg,VA,"Blacksburg, VA",2015,201512,0,-,0,-,0,-,,37.229573,-80.4139389999999,,"Blacksburg-Christiansburg-Radford, VA"
848,16820,2015VA00216,Charlottesville,VA,"Charlottesville, VA",2015,201512,0,-,0,-,0,-,,38.0293059999999,-78.476678,,"Charlottesville, VA"
849,19260,2015VA00217,Danville,VA,"Danville, VA",2015,201512,0,-,0,-,0,-,,36.5859719999999,-79.3950229999999,,"Danville, VA"
850,25500,2015VA00218,Harrisonburg,VA,"Harrisonburg, VA",2015,201512,0,-,0,-,0,-,,38.4495689999999,-78.8689159999999,,"Harrisonburg, VA"
851,47260,2015VA00219,Norfolk,VA,"Norfolk, VA",2015,201512,0,-,0,-,0,-,,36.850769,-76.2858729999999,,"Virginia Beach-Norfolk-Newport News, VA-NC"
852,40060,2015VA00220,Richmond,VA,"Richmond, VA",2015,201512,0,-,0,-,0,-,,37.540725,-77.436048,,"Richmond, VA"
853,40220,2015VA00221,Roanoke,VA,"Roanoke, VA",2015,201512,0,-,0,-,0,-,,37.2709699999999,-79.941427,,"Roanoke, VA"
854,47260,2015VA00222,Virginia Beach,VA,"Virginia Beach, VA",2015,201512,0,-,0,-,0,-,,36.8529259999999,-75.977985,,"Virginia Beach-Norfolk-Newport News, VA-NC"
855,15540,2015VT00223,Burlington,VT,"Burlington, VT",2015,201512,0,-,0,-,0,-,,44.475883,-73.212072,,"Burlington-South Burlington, VT"
856,42660,2015WA00224,Bothell,WA,"Bothell, WA",2015,201512,0,-,0,-,0,-,,47.771667,-122.204443999999,,"Seattle-Tacoma-Bellevue, WA"
857,44060,2015WA00226,Spokane,WA,"Spokane, WA",2015,201512,0,-,0,-,0,-,,47.65878,-117.426046999999,,"Spokane-Spokane Valley, WA"
858,42660,2015WA00227,Tacoma,WA,"Tacoma, WA",2015,201512,0,-,0,-,0,-,,47.2528769999999,-122.444291,,"Seattle-Tacoma-Bellevue, WA"
859,20260,2015WI00230,Superior,WI,"Superior, WI",2015,201512,0,-,0,-,0,-,,46.706881,-92.085256,,"Duluth, MN-WI"
860,27220,2015WY00231,Jackson,WY,"Jackson, WY",2015,201512,0,-,0,-,0,-,,43.475278,-110.769166999999,,"Jackson, WY-ID"
861,17300,2019TN00190,Clarksville,TN,"Clarksville, TN",2019,201912,5,APSU B-cycle,0,-,0,-,Docked only,36.5297709999999,-87.359453,,"Clarksville, TN-KY"
862,17300,2018TN00190,Clarksville,TN,"Clarksville, TN",2018,201812,5,APSU B-cycle,0,-,0,-,Docked only,36.5297709999999,-87.359453,,"Clarksville, TN-KY"
863,17300,2017TN00190,Clarksville,TN,"Clarksville, TN",2017,201712,4,APSU B-cycle,0,-,0,-,Docked only,36.5297709999999,-87.359453,,"Clarksville, TN-KY"
864,17300,2016TN00190,Clarksville,TN,"Clarksville, TN",2016,201612,4,APSU B-cycle,0,-,0,-,Docked only,36.5297709999999,-87.359453,,"Clarksville, TN-KY"
865,11460,2019MI00125,Ann Arbor,MI,"Ann Arbor, MI",2019,201912,13,arborbike,0,-,1,Bird,Docked and scooters,42.2808259999999,-83.7430379999999,,"Ann Arbor, MI"
866,11460,2016MI00125,Ann Arbor,MI,"Ann Arbor, MI",2016,201612,14,arborbike,0,-,0,-,Docked only,42.2808259999999,-83.7430379999999,,"Ann Arbor, MI"
867,11460,2015MI00125,Ann Arbor,MI,"Ann Arbor, MI",2015,201512,14,arborbike,0,-,0,-,Docked only,42.2808259999999,-83.7430379999999,,"Ann Arbor, MI"
868,11460,2018MI00125,Ann Arbor,MI,"Ann Arbor, MI",2018,201812,13,arborbike,0,-,0,-,Docked only,42.2808259999999,-83.7430379999999,,"Ann Arbor, MI"
869,11460,2017MI00125,Ann Arbor,MI,"Ann Arbor, MI",2017,201712,13,arborbike,0,-,0,-,Docked only,42.2808259999999,-83.7430379999999,,"Ann Arbor, MI"
870,16980,2019IL0077,Aurora,IL,"Aurora, IL",2019,201912,3,Aurora,0,-,0,-,Docked only,41.7605849999999,-88.3200719999999,,"Chicago-Naperville-Elgin, IL-IN-WI"
871,16980,2018IL0077,Aurora,IL,"Aurora, IL",2018,201812,3,Aurora,0,-,0,-,Docked only,41.7605849999999,-88.3200719999999,,"Chicago-Naperville-Elgin, IL-IN-WI"
872,16980,2017IL0077,Aurora,IL,"Aurora, IL",2017,201712,3,Aurora,0,-,0,-,Docked only,41.7605849999999,-88.3200719999999,,"Chicago-Naperville-Elgin, IL-IN-WI"
873,16980,2016IL0077,Aurora,IL,"Aurora, IL",2016,201612,3,Aurora,0,-,0,-,Docked only,41.7605849999999,-88.3200719999999,,"Chicago-Naperville-Elgin, IL-IN-WI"
874,12420,2019TX00194,Austin,TX,"Austin, TX",2019,201912,68,Austin B-cycle,2,"Donkey Republic, Veoride",7,"Jump, Lime, Lyft, Veoride, Spin, Skip, Bird",All micro,30.267153,-97.7430609999999,,"Austin-Round Rock, TX"
875,12420,2018TX00194,Austin,TX,"Austin, TX",2018,201812,68,Austin B-cycle,0,-,5,"Bird, Jump, Lime, Lyft, Spin",Docked and scooters,30.267153,-97.7430609999999,,"Austin-Round Rock, TX"
876,12420,2017TX00194,Austin,TX,"Austin, TX",2017,201712,63,Austin B-cycle,0,-,0,-,Docked only,30.267153,-97.7430609999999,,"Austin-Round Rock, TX"
877,12420,2016TX00194,Austin,TX,"Austin, TX",2016,201612,51,Austin B-cycle,0,-,0,-,Docked only,30.267153,-97.7430609999999,,"Austin-Round Rock, TX"
878,12420,2015TX00194,Austin,TX,"Austin, TX",2015,201512,46,Austin B-cycle,0,-,0,-,Docked only,30.267153,-97.7430609999999,,"Austin-Round Rock, TX"
879,33100,2019FL0047,Aventura,FL,"Aventura, FL",2019,201912,6,Aventura,0,-,0,-,Docked only,25.956481,-80.139212,,"Miami-Fort Lauderdale-West Palm Beach, FL"
880,33100,2018FL0047,Aventura,FL,"Aventura, FL",2018,201812,6,Aventura,0,-,0,-,Docked only,25.956481,-80.139212,,"Miami-Fort Lauderdale-West Palm Beach, FL"
881,33100,2017FL0047,Aventura,FL,"Aventura, FL",2017,201712,6,Aventura,0,-,0,-,Docked only,25.956481,-80.139212,,"Miami-Fort Lauderdale-West Palm Beach, FL"
882,33100,2016FL0047,Aventura,FL,"Aventura, FL",2016,201612,5,Aventura,0,-,0,-,Docked only,25.956481,-80.139212,,"Miami-Fort Lauderdale-West Palm Beach, FL"
883,12580,2016MD00117,Baltimore,MD,"Baltimore, MD",2016,201612,25,Baltimore Bikeshare,0,-,0,-,Docked only,39.290385,-76.612189,,"Baltimore-Columbia-Towson, MD"
884,12580,2017MD00117,Baltimore,MD,"Baltimore, MD",2017,201712,14,Baltimore Bikeshare,0,-,0,-,Docked only,39.290385,-76.612189,,"Baltimore-Columbia-Towson, MD"
885,12980,2017MI00126,Battle Creek,MI,"Battle Creek, MI",2017,201712,4,Battle Creek B-cycle,0,-,0,-,Docked only,42.3211519999999,-85.179714,,"Battle Creek, MI"
886,12980,2016MI00126,Battle Creek,MI,"Battle Creek, MI",2016,201612,4,Battle Creek B-cycle,0,-,0,-,Docked only,42.3211519999999,-85.179714,,"Battle Creek, MI"
887,12980,2019MI00126,Battle Creek,MI,"Battle Creek, MI",2019,201912,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.3211519999999,-85.179714,,"Battle Creek, MI"
888,12980,2018MI00126,Battle Creek,MI,"Battle Creek, MI",2018,201812,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.3211519999999,-85.179714,,"Battle Creek, MI"
889,12980,2015MI00126,Battle Creek,MI,"Battle Creek, MI",2015,201512,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.3211519999999,-85.179714,,"Battle Creek, MI"
890,41860,2017CA0026,San Francisco,CA,"San Francisco, CA",2017,201712,300,Bay Area BikeShare,2,"LimeBike, Spin",0,-,All bikes,37.7749299999999,-122.419415999999,,"San Francisco-Oakland-Hayward, CA"
891,41860,2019CA0026,San Francisco,CA,"San Francisco, CA",2019,201912,409,Bay Area BikeShare,3,"Jump, LimeBike, Spin",4,"Jump, Lime, Scoot, Spin",All micro,37.7749299999999,-122.419415999999,,"San Francisco-Oakland-Hayward, CA"
892,41860,2018CA0026,San Francisco,CA,"San Francisco, CA",2018,201812,409,Bay Area BikeShare,3,"Jump, LimeBike, Spin",4,"Bird, Lime, Spin, Skip",All micro,37.7749299999999,-122.419415999999,,"San Francisco-Oakland-Hayward, CA"
893,41860,2015CA0026,San Francisco,CA,"San Francisco, CA",2015,201512,70,Bay Area BikeShare,0,-,0,-,Docked only,37.7749299999999,-122.419415999999,,"San Francisco-Oakland-Hayward, CA"
894,41860,2016CA0026,San Francisco,CA,"San Francisco, CA",2016,201612,62,Bay Area BikeShare,0,-,0,-,Docked only,37.7749299999999,-122.419415999999,,"San Francisco-Oakland-Hayward, CA"
895,41860,2017CA0028,San Mateo,CA,"San Mateo, CA",2017,201712,15,Bay Bikes,0,-,0,-,Docked only,37.562992,-122.325524999999,,"San Francisco-Oakland-Hayward, CA"
896,41860,2016CA0028,San Mateo,CA,"San Mateo, CA",2016,201612,15,Bay Bikes,0,-,0,-,Docked only,37.562992,-122.325524999999,,"San Francisco-Oakland-Hayward, CA"
897,31080,2019CA0012,Beverly Hills,CA,"Beverly Hills, CA",2019,201912,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444,,"Los Angeles-Long Beach-Anaheim, CA"
898,31080,2018CA0012,Beverly Hills,CA,"Beverly Hills, CA",2018,201812,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444,,"Los Angeles-Long Beach-Anaheim, CA"
899,31080,2017CA0012,Beverly Hills,CA,"Beverly Hills, CA",2017,201712,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444,,"Los Angeles-Long Beach-Anaheim, CA"
900,31080,2016CA0012,Beverly Hills,CA,"Beverly Hills, CA",2016,201612,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444,,"Los Angeles-Long Beach-Anaheim, CA"
901,10740,2017NM00153,Albuquerque,NM,"Albuquerque, NM",2017,201712,15,Bici,0,-,0,-,Docked only,35.085334,-106.605553,,"Albuquerque, NM"
902,10740,2016NM00153,Albuquerque,NM,"Albuquerque, NM",2016,201612,15,Bici,0,-,0,-,Docked only,35.085334,-106.605553,,"Albuquerque, NM"
903,10740,2015NM00153,Albuquerque,NM,"Albuquerque, NM",2015,201512,15,Bici,0,-,0,-,Docked only,35.085334,-106.605553,,"Albuquerque, NM"
904,16860,2016TN00189,Chattanooga,TN,"Chattanooga, TN",2016,201612,37,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968,,"Chattanooga, TN-GA"
905,16860,2019TN00189,Chattanooga,TN,"Chattanooga, TN",2019,201912,36,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968,,"Chattanooga, TN-GA"
906,16860,2018TN00189,Chattanooga,TN,"Chattanooga, TN",2018,201812,36,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968,,"Chattanooga, TN-GA"
907,16860,2017TN00189,Chattanooga,TN,"Chattanooga, TN",2017,201712,36,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968,,"Chattanooga, TN-GA"
908,16860,2015TN00189,Chattanooga,TN,"Chattanooga, TN",2015,201512,33,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968,,"Chattanooga, TN-GA"
909,30700,2019NE00145,Lincoln,NE,"Lincoln, NE",2019,201912,20,BikeLNK,0,-,0,-,Docked only,40.825763,-96.685198,,"Lincoln, NE"
910,30700,2018NE00145,Lincoln,NE,"Lincoln, NE",2018,201812,20,BikeLNK,0,-,0,-,Docked only,40.825763,-96.685198,,"Lincoln, NE"
911,38900,2018OR00179,Portland,OR,"Portland, OR",2018,201812,145,BikeTown Portland,0,-,1,Spin,Docked and scooters,45.523062,-122.676481999999,,"Portland-Vancouver-Hillsboro, OR-WA"
912,38900,2019OR00179,Portland,OR,"Portland, OR",2019,201912,145,BikeTown Portland,0,-,1,Bird,Docked and scooters,45.523062,-122.676481999999,,"Portland-Vancouver-Hillsboro, OR-WA"
913,38900,2017OR00179,Portland,OR,"Portland, OR",2017,201712,142,BikeTown Portland,0,-,0,-,Docked only,45.523062,-122.676481999999,,"Portland-Vancouver-Hillsboro, OR-WA"
914,38900,2016OR00179,Portland,OR,"Portland, OR",2016,201612,122,BikeTown Portland,0,-,0,-,Docked only,45.523062,-122.676481999999,,"Portland-Vancouver-Hillsboro, OR-WA"
915,14460,2019MA0098,Boston,MA,"Boston, MA",2019,201912,288,Blue Bikes,0,-,0,-,Docked only,42.360083,-71.05888,,"Boston-Cambridge-Newton, MA-NH"
916,14460,2018MA0098,Boston,MA,"Boston, MA",2018,201812,288,Blue Bikes,0,-,0,-,Docked only,42.360083,-71.05888,,"Boston-Cambridge-Newton, MA-NH"
917,14260,2019ID0075,Boise,ID,"Boise, ID",2019,201912,101,Boise Green Bike,0,-,1,Lime,Docked and scooters,43.61871,-116.214607,,"Boise City, ID"
918,14260,2018ID0075,Boise,ID,"Boise, ID",2018,201812,101,Boise Green Bike,0,-,2,"Bird, Lime",Docked and scooters,43.61871,-116.214607,,"Boise City, ID"
919,14260,2017ID0075,Boise,ID,"Boise, ID",2017,201712,83,Boise Green Bike,0,-,0,-,Docked only,43.61871,-116.214607,,"Boise City, ID"
920,14260,2016ID0075,Boise,ID,"Boise, ID",2016,201612,38,Boise Green Bike,0,-,0,-,Docked only,43.61871,-116.214607,,"Boise City, ID"
921,14260,2015ID0075,Boise,ID,"Boise, ID",2015,201512,31,Boise Green Bike,0,-,0,-,Docked only,43.61871,-116.214607,,"Boise City, ID"
922,14500,2017CO0040,Boulder,CO,"Boulder, CO",2017,201712,45,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270545999999,,"Boulder, CO"
923,14500,2019CO0040,Boulder,CO,"Boulder, CO",2019,201912,44,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270545999999,,"Boulder, CO"
924,14500,2018CO0040,Boulder,CO,"Boulder, CO",2018,201812,44,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270545999999,,"Boulder, CO"
925,14500,2016CO0040,Boulder,CO,"Boulder, CO",2016,201612,43,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270545999999,,"Boulder, CO"
926,14500,2015CO0040,Boulder,CO,"Boulder, CO",2015,201512,30,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270545999999,,"Boulder, CO"
927,31080,2019CA0033,Santa Monica,CA,"Santa Monica, CA",2019,201912,90,Breeze,2,"Jump, LimeBike",4,"Bird, Jump, Lime, Lyft",All micro,34.019454,-118.491191,,"Los Angeles-Long Beach-Anaheim, CA"
928,31080,2018CA0033,Santa Monica,CA,"Santa Monica, CA",2018,201812,90,Breeze,2,"Jump, LimeBike",4,"Bird, Jump, Lime, Lyft",All micro,34.019454,-118.491191,,"Los Angeles-Long Beach-Anaheim, CA"
929,31080,2017CA0033,Santa Monica,CA,"Santa Monica, CA",2017,201712,92,Breeze,0,-,1,Bird,Docked and scooters,34.019454,-118.491191,,"Los Angeles-Long Beach-Anaheim, CA"
930,31080,2016CA0033,Santa Monica,CA,"Santa Monica, CA",2016,201612,90,Breeze,0,-,0,-,Docked only,34.019454,-118.491191,,"Los Angeles-Long Beach-Anaheim, CA"
931,31080,2015CA0033,Santa Monica,CA,"Santa Monica, CA",2015,201512,80,Breeze,0,-,0,-,Docked only,34.019454,-118.491191,,"Los Angeles-Long Beach-Anaheim, CA"
932,41860,2019CA0029,San Ramon,CA,"San Ramon, CA",2019,201912,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978014999999,,"San Francisco-Oakland-Hayward, CA"
933,41860,2018CA0029,San Ramon,CA,"San Ramon, CA",2018,201812,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978014999999,,"San Francisco-Oakland-Hayward, CA"
934,41860,2017CA0029,San Ramon,CA,"San Ramon, CA",2017,201712,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978014999999,,"San Francisco-Oakland-Hayward, CA"
935,41860,2016CA0029,San Ramon,CA,"San Ramon, CA",2016,201612,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978014999999,,"San Francisco-Oakland-Hayward, CA"
936,41860,2015CA0029,San Ramon,CA,"San Ramon, CA",2015,201512,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978014999999,,"San Francisco-Oakland-Hayward, CA"
937,33100,2019FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2019,201912,22,Broward B-cycle,0,-,1,Lime,Docked and scooters,26.122439,-80.1373169999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
938,33100,2018FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2018,201812,22,Broward B-cycle,0,-,2,"Bird, Lime",Docked and scooters,26.122439,-80.1373169999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
939,33100,2017FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2017,201712,23,Broward B-cycle,0,-,0,-,Docked only,26.122439,-80.1373169999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
