CBSA,Mode,Year,MNAME_x,POP_CENSUSTRACT
21660,Bus,2007,"Eugene-Springfield, OR Metro Area",63679
21660,Bus,2008,"Eugene-Springfield, OR Metro Area",63675
21660,Bus,2009,"Eugene-Springfield, OR Metro Area",63671
21660,Bus,2010,"Eugene-Springfield, OR Metro Area",63667
21660,Bus,2011,"Eugene-Springfield, OR Metro Area",63663
21660,Bus,2012,"Eugene-Springfield, OR Metro Area",64632
21660,Bus,2013,"Eugene-Springfield, OR Metro Area",64411
21660,Bus,2014,"Eugene-Springfield, OR Metro Area",64644
21660,Bus,2015,"Eugene-Springfield, OR Metro Area",66195
21660,Bus,2016,"Eugene-Springfield, OR Metro Area",67277
21660,Bus,2017,"Eugene-Springfield, OR Metro Area",68140
21660,Bus,2018,"Eugene-Springfield, OR Metro Area",69057.75
21780,Bus,2002,"Evansville, IN-KY Metro Area",35603
21780,Bus,2003,"Evansville, IN-KY Metro Area",35274
21780,Bus,2004,"Evansville, IN-KY Metro Area",34945
21780,Bus,2005,"Evansville, IN-KY Metro Area",34616
21780,Bus,2006,"Evansville, IN-KY Metro Area",34287
21780,Bus,2007,"Evansville, IN-KY Metro Area",33958
21780,Bus,2008,"Evansville, IN-KY Metro Area",33629
21780,Bus,2009,"Evansville, IN-KY Metro Area",33300
21780,Bus,2010,"Evansville, IN-KY Metro Area",32971
21780,Bus,2011,"Evansville, IN-KY Metro Area",32642
21780,Bus,2012,"Evansville, IN-KY Metro Area",32130
21780,Bus,2013,"Evansville, IN-KY Metro Area",31537
21780,Bus,2014,"Evansville, IN-KY Metro Area",30727
21780,Bus,2015,"Evansville, IN-KY Metro Area",31446
21780,Bus,2016,"Evansville, IN-KY Metro Area",31471
21780,Bus,2017,"Evansville, IN-KY Metro Area",31177
21780,Bus,2018,"Evansville, IN-KY Metro Area",30962.75
22020,Bus,2002,"Fargo, ND-MN Metro Area",54763
22020,Bus,2003,"Fargo, ND-MN Metro Area",54226
22020,Bus,2004,"Fargo, ND-MN Metro Area",53689
22020,Bus,2005,"Fargo, ND-MN Metro Area",53152
22020,Bus,2006,"Fargo, ND-MN Metro Area",52615
22020,Bus,2007,"Fargo, ND-MN Metro Area",52078
22020,Bus,2008,"Fargo, ND-MN Metro Area",51541
22020,Bus,2009,"Fargo, ND-MN Metro Area",51004
22020,Bus,2010,"Fargo, ND-MN Metro Area",50467
22020,Bus,2011,"Fargo, ND-MN Metro Area",49930
22020,Bus,2012,"Fargo, ND-MN Metro Area",50758
22020,Bus,2013,"Fargo, ND-MN Metro Area",51281
22020,Bus,2014,"Fargo, ND-MN Metro Area",51609
22020,Bus,2015,"Fargo, ND-MN Metro Area",51429
22020,Bus,2016,"Fargo, ND-MN Metro Area",51719
22020,Bus,2017,"Fargo, ND-MN Metro Area",50557
22020,Bus,2018,"Fargo, ND-MN Metro Area",49758
22180,Bus,2003,"Fayetteville, NC Metro Area",4996
22180,Bus,2004,"Fayetteville, NC Metro Area",4995
22180,Bus,2005,"Fayetteville, NC Metro Area",4994
22180,Bus,2006,"Fayetteville, NC Metro Area",4993
22180,Bus,2007,"Fayetteville, NC Metro Area",4992
22180,Bus,2008,"Fayetteville, NC Metro Area",4991
22180,Bus,2009,"Fayetteville, NC Metro Area",4990
22180,Bus,2010,"Fayetteville, NC Metro Area",4989
22180,Bus,2011,"Fayetteville, NC Metro Area",4988
22180,Bus,2012,"Fayetteville, NC Metro Area",4976
22180,Bus,2013,"Fayetteville, NC Metro Area",4867
22180,Bus,2014,"Fayetteville, NC Metro Area",4829
22180,Bus,2015,"Fayetteville, NC Metro Area",4851
22180,Bus,2016,"Fayetteville, NC Metro Area",4815
22180,Bus,2017,"Fayetteville, NC Metro Area",5008
22180,Bus,2018,"Fayetteville, NC Metro Area",5143.75
22220,Bus,2002,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12062
22220,Bus,2003,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12236
22220,Bus,2004,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12410
22220,Bus,2005,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12584
22220,Bus,2006,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12758
22220,Bus,2007,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",12932
22220,Bus,2008,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",13106
22220,Bus,2009,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",13280
22220,Bus,2010,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",13454
22220,Bus,2011,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",13628
22220,Bus,2012,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",13675
22220,Bus,2013,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",14446
22220,Bus,2014,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",14569
22220,Bus,2015,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",14648
22220,Bus,2016,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",14737
22220,Bus,2017,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",14808
22220,Bus,2018,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",14883.5
22380,Bus,2002,"Flagstaff, AZ Metro Area",13273
22380,Bus,2003,"Flagstaff, AZ Metro Area",13305
22380,Bus,2004,"Flagstaff, AZ Metro Area",13337
22380,Bus,2005,"Flagstaff, AZ Metro Area",13369
22380,Bus,2006,"Flagstaff, AZ Metro Area",13401
22380,Bus,2007,"Flagstaff, AZ Metro Area",13433
22380,Bus,2008,"Flagstaff, AZ Metro Area",13465
22380,Bus,2009,"Flagstaff, AZ Metro Area",13497
22380,Bus,2010,"Flagstaff, AZ Metro Area",13529
22380,Bus,2011,"Flagstaff, AZ Metro Area",13561
22380,Bus,2012,"Flagstaff, AZ Metro Area",13683
22380,Bus,2013,"Flagstaff, AZ Metro Area",14122
22380,Bus,2014,"Flagstaff, AZ Metro Area",14352
22380,Bus,2015,"Flagstaff, AZ Metro Area",15322
22380,Bus,2016,"Flagstaff, AZ Metro Area",16409
22380,Bus,2017,"Flagstaff, AZ Metro Area",17038
22380,Bus,2018,"Flagstaff, AZ Metro Area",17781.5
22420,Bus,2002,"Flint, MI Metro Area",13810
22420,Bus,2003,"Flint, MI Metro Area",14549
22420,Bus,2004,"Flint, MI Metro Area",15288
22420,Bus,2005,"Flint, MI Metro Area",16027
22420,Bus,2006,"Flint, MI Metro Area",16766
22420,Bus,2007,"Flint, MI Metro Area",17505
22420,Bus,2008,"Flint, MI Metro Area",18244
22420,Bus,2009,"Flint, MI Metro Area",18983
22420,Bus,2010,"Flint, MI Metro Area",19722
22420,Bus,2011,"Flint, MI Metro Area",20461
22420,Bus,2012,"Flint, MI Metro Area",20469
22420,Bus,2013,"Flint, MI Metro Area",20358
22420,Bus,2014,"Flint, MI Metro Area",20375
22420,Bus,2015,"Flint, MI Metro Area",20133
22420,Bus,2016,"Flint, MI Metro Area",19262
22420,Bus,2017,"Flint, MI Metro Area",18780
22420,Bus,2018,"Flint, MI Metro Area",18200.75
22660,Bus,2002,"Fort Collins-Loveland, CO Metro Area",55564
22660,Bus,2003,"Fort Collins-Loveland, CO Metro Area",54309
22660,Bus,2004,"Fort Collins-Loveland, CO Metro Area",53054
22660,Bus,2005,"Fort Collins-Loveland, CO Metro Area",51799
22660,Bus,2006,"Fort Collins-Loveland, CO Metro Area",50544
22660,Bus,2007,"Fort Collins-Loveland, CO Metro Area",49289
22660,Bus,2008,"Fort Collins-Loveland, CO Metro Area",48034
22660,Bus,2009,"Fort Collins-Loveland, CO Metro Area",46779
22660,Bus,2010,"Fort Collins-Loveland, CO Metro Area",45524
22660,Bus,2011,"Fort Collins-Loveland, CO Metro Area",44269
22660,Bus,2012,"Fort Collins-Loveland, CO Metro Area",45710
22660,Bus,2013,"Fort Collins-Loveland, CO Metro Area",46208
22660,Bus,2014,"Fort Collins-Loveland, CO Metro Area",47030
22660,Bus,2015,"Fort Collins-Loveland, CO Metro Area",47960
22660,Bus,2016,"Fort Collins-Loveland, CO Metro Area",48652
22660,Bus,2017,"Fort Collins-Loveland, CO Metro Area",48045
22660,Bus,2018,"Fort Collins-Loveland, CO Metro Area",47762.75
23060,Bus,2002,"Fort Wayne, IN Metro Area",37759
23060,Bus,2003,"Fort Wayne, IN Metro Area",38506
23060,Bus,2004,"Fort Wayne, IN Metro Area",39253
23060,Bus,2005,"Fort Wayne, IN Metro Area",40000
23060,Bus,2006,"Fort Wayne, IN Metro Area",40747
23060,Bus,2007,"Fort Wayne, IN Metro Area",41494
23060,Bus,2008,"Fort Wayne, IN Metro Area",42241
23060,Bus,2009,"Fort Wayne, IN Metro Area",42988
23060,Bus,2010,"Fort Wayne, IN Metro Area",43735
23060,Bus,2011,"Fort Wayne, IN Metro Area",44482
23060,Bus,2012,"Fort Wayne, IN Metro Area",43580
23060,Bus,2013,"Fort Wayne, IN Metro Area",43001
23060,Bus,2014,"Fort Wayne, IN Metro Area",42795
23060,Bus,2015,"Fort Wayne, IN Metro Area",43211
23060,Bus,2016,"Fort Wayne, IN Metro Area",43792
23060,Bus,2017,"Fort Wayne, IN Metro Area",43768
23060,Bus,2018,"Fort Wayne, IN Metro Area",43895.25
23420,Bus,2002,"Fresno, CA Metro Area",375382
23420,Bus,2003,"Fresno, CA Metro Area",375718
23420,Bus,2004,"Fresno, CA Metro Area",376054
23420,Bus,2005,"Fresno, CA Metro Area",376390
23420,Bus,2006,"Fresno, CA Metro Area",376726
23420,Bus,2007,"Fresno, CA Metro Area",377062
23420,Bus,2008,"Fresno, CA Metro Area",377398
23420,Bus,2009,"Fresno, CA Metro Area",377734
23420,Bus,2010,"Fresno, CA Metro Area",378070
23420,Bus,2011,"Fresno, CA Metro Area",378406
23420,Bus,2012,"Fresno, CA Metro Area",380264
23420,Bus,2013,"Fresno, CA Metro Area",380636
23420,Bus,2014,"Fresno, CA Metro Area",380286
23420,Bus,2015,"Fresno, CA Metro Area",382498
23420,Bus,2016,"Fresno, CA Metro Area",383480
23420,Bus,2017,"Fresno, CA Metro Area",382329
23420,Bus,2018,"Fresno, CA Metro Area",381711.25
23540,Bus,2004,"Gainesville, FL Metro Area",41669
23540,Bus,2005,"Gainesville, FL Metro Area",43077
23540,Bus,2006,"Gainesville, FL Metro Area",44485
23540,Bus,2007,"Gainesville, FL Metro Area",45893
23540,Bus,2008,"Gainesville, FL Metro Area",47301
23540,Bus,2009,"Gainesville, FL Metro Area",48709
23540,Bus,2010,"Gainesville, FL Metro Area",50117
23540,Bus,2011,"Gainesville, FL Metro Area",51525
23540,Bus,2012,"Gainesville, FL Metro Area",51229
23540,Bus,2013,"Gainesville, FL Metro Area",51397
23540,Bus,2014,"Gainesville, FL Metro Area",51671
23540,Bus,2015,"Gainesville, FL Metro Area",51414
23540,Bus,2016,"Gainesville, FL Metro Area",51898
23540,Bus,2017,"Gainesville, FL Metro Area",52956
23540,Bus,2018,"Gainesville, FL Metro Area",53870.5
24340,Bus,2002,"Grand Rapids-Wyoming, MI Metro Area",140445
24340,Bus,2003,"Grand Rapids-Wyoming, MI Metro Area",143210
24340,Bus,2004,"Grand Rapids-Wyoming, MI Metro Area",145975
24340,Bus,2005,"Grand Rapids-Wyoming, MI Metro Area",148740
24340,Bus,2006,"Grand Rapids-Wyoming, MI Metro Area",151505
24340,Bus,2007,"Grand Rapids-Wyoming, MI Metro Area",154270
24340,Bus,2008,"Grand Rapids-Wyoming, MI Metro Area",157035
24340,Bus,2009,"Grand Rapids-Wyoming, MI Metro Area",159800
24340,Bus,2010,"Grand Rapids-Wyoming, MI Metro Area",162565
24340,Bus,2011,"Grand Rapids-Wyoming, MI Metro Area",165330
24340,Bus,2012,"Grand Rapids-Wyoming, MI Metro Area",165454
24340,Bus,2013,"Grand Rapids-Wyoming, MI Metro Area",165304
24340,Bus,2014,"Grand Rapids-Wyoming, MI Metro Area",166080
24340,Bus,2015,"Grand Rapids-Wyoming, MI Metro Area",166741
24340,Bus,2016,"Grand Rapids-Wyoming, MI Metro Area",168362
24340,Bus,2017,"Grand Rapids-Wyoming, MI Metro Area",169368
24340,Bus,2018,"Grand Rapids-Wyoming, MI Metro Area",170527.75
24500,Bus,2002,"Great Falls, MT Metro Area",12703
24500,Bus,2003,"Great Falls, MT Metro Area",12379
24500,Bus,2004,"Great Falls, MT Metro Area",12055
24500,Bus,2005,"Great Falls, MT Metro Area",11731
24500,Bus,2006,"Great Falls, MT Metro Area",11407
24500,Bus,2007,"Great Falls, MT Metro Area",11083
24500,Bus,2008,"Great Falls, MT Metro Area",10759
24500,Bus,2009,"Great Falls, MT Metro Area",10435
24500,Bus,2010,"Great Falls, MT Metro Area",10111
24500,Bus,2011,"Great Falls, MT Metro Area",9787
24500,Bus,2012,"Great Falls, MT Metro Area",10041
24500,Bus,2013,"Great Falls, MT Metro Area",10036
24500,Bus,2014,"Great Falls, MT Metro Area",9841
24500,Bus,2015,"Great Falls, MT Metro Area",10143
24500,Bus,2016,"Great Falls, MT Metro Area",9958
24500,Bus,2017,"Great Falls, MT Metro Area",9868
24500,Bus,2018,"Great Falls, MT Metro Area",9754.25
24580,Bus,2006,"Green Bay, WI Metro Area",34646
24580,Bus,2007,"Green Bay, WI Metro Area",34568
24580,Bus,2008,"Green Bay, WI Metro Area",34490
24580,Bus,2009,"Green Bay, WI Metro Area",34412
24580,Bus,2010,"Green Bay, WI Metro Area",34334
24580,Bus,2011,"Green Bay, WI Metro Area",34256
24580,Bus,2012,"Green Bay, WI Metro Area",34944
24580,Bus,2013,"Green Bay, WI Metro Area",34912
24580,Bus,2014,"Green Bay, WI Metro Area",35078
24580,Bus,2015,"Green Bay, WI Metro Area",34717
24580,Bus,2016,"Green Bay, WI Metro Area",35046
24580,Bus,2017,"Green Bay, WI Metro Area",35006
24580,Bus,2018,"Green Bay, WI Metro Area",35058.25
24660,Bus,2002,"Greensboro-High Point, NC Metro Area",33276
24660,Bus,2003,"Greensboro-High Point, NC Metro Area",31864
24660,Bus,2004,"Greensboro-High Point, NC Metro Area",30452
24660,Bus,2005,"Greensboro-High Point, NC Metro Area",29040
24660,Bus,2006,"Greensboro-High Point, NC Metro Area",27628
24660,Bus,2007,"Greensboro-High Point, NC Metro Area",26216
24660,Bus,2008,"Greensboro-High Point, NC Metro Area",24804
24660,Bus,2009,"Greensboro-High Point, NC Metro Area",23392
24660,Bus,2010,"Greensboro-High Point, NC Metro Area",21980
24660,Bus,2011,"Greensboro-High Point, NC Metro Area",20568
24660,Bus,2012,"Greensboro-High Point, NC Metro Area",20610
24660,Bus,2013,"Greensboro-High Point, NC Metro Area",21024
24660,Bus,2014,"Greensboro-High Point, NC Metro Area",21429
24660,Bus,2015,"Greensboro-High Point, NC Metro Area",22019
24660,Bus,2016,"Greensboro-High Point, NC Metro Area",22960
24660,Bus,2017,"Greensboro-High Point, NC Metro Area",23912
24660,Bus,2018,"Greensboro-High Point, NC Metro Area",24861.25
24860,Bus,2003,"Greenville-Mauldin-Easley, SC Metro Area",24891
24860,Bus,2004,"Greenville-Mauldin-Easley, SC Metro Area",24768
24860,Bus,2005,"Greenville-Mauldin-Easley, SC Metro Area",24645
24860,Bus,2006,"Greenville-Mauldin-Easley, SC Metro Area",24522
24860,Bus,2007,"Greenville-Mauldin-Easley, SC Metro Area",24399
24860,Bus,2008,"Greenville-Mauldin-Easley, SC Metro Area",24276
24860,Bus,2009,"Greenville-Mauldin-Easley, SC Metro Area",24153
24860,Bus,2010,"Greenville-Mauldin-Easley, SC Metro Area",24030
24860,Bus,2011,"Greenville-Mauldin-Easley, SC Metro Area",23907
24860,Bus,2012,"Greenville-Mauldin-Easley, SC Metro Area",24536
24860,Bus,2013,"Greenville-Mauldin-Easley, SC Metro Area",24004
24860,Bus,2014,"Greenville-Mauldin-Easley, SC Metro Area",24281
24860,Bus,2015,"Greenville-Mauldin-Easley, SC Metro Area",24712
24860,Bus,2016,"Greenville-Mauldin-Easley, SC Metro Area",24678
24860,Bus,2017,"Greenville-Mauldin-Easley, SC Metro Area",24823
24860,Bus,2018,"Greenville-Mauldin-Easley, SC Metro Area",24923.25
25060,Bus,2002,"Gulfport-Biloxi, MS Metro Area",8552
25060,Bus,2003,"Gulfport-Biloxi, MS Metro Area",7957
25060,Bus,2004,"Gulfport-Biloxi, MS Metro Area",7362
25060,Bus,2005,"Gulfport-Biloxi, MS Metro Area",6767
25060,Bus,2006,"Gulfport-Biloxi, MS Metro Area",6172
25060,Bus,2007,"Gulfport-Biloxi, MS Metro Area",5577
25060,Bus,2008,"Gulfport-Biloxi, MS Metro Area",4982
25060,Bus,2009,"Gulfport-Biloxi, MS Metro Area",4387
25060,Bus,2010,"Gulfport-Biloxi, MS Metro Area",3792
25060,Bus,2011,"Gulfport-Biloxi, MS Metro Area",3197
25060,Bus,2012,"Gulfport-Biloxi, MS Metro Area",3376
25060,Bus,2013,"Gulfport-Biloxi, MS Metro Area",3239
25060,Bus,2014,"Gulfport-Biloxi, MS Metro Area",3395
25060,Bus,2015,"Gulfport-Biloxi, MS Metro Area",3534
25060,Bus,2016,"Gulfport-Biloxi, MS Metro Area",3483
25060,Bus,2017,"Gulfport-Biloxi, MS Metro Area",3743
25060,Bus,2018,"Gulfport-Biloxi, MS Metro Area",3925.25
25260,Bus,2006,"Hanford-Corcoran, CA Metro Area",44338
25260,Bus,2007,"Hanford-Corcoran, CA Metro Area",39903
25260,Bus,2008,"Hanford-Corcoran, CA Metro Area",35468
25260,Bus,2009,"Hanford-Corcoran, CA Metro Area",31033
25260,Bus,2010,"Hanford-Corcoran, CA Metro Area",26598
25260,Bus,2011,"Hanford-Corcoran, CA Metro Area",22163
25260,Bus,2012,"Hanford-Corcoran, CA Metro Area",22513
25260,Bus,2013,"Hanford-Corcoran, CA Metro Area",23164
25260,Bus,2014,"Hanford-Corcoran, CA Metro Area",23654
25260,Bus,2015,"Hanford-Corcoran, CA Metro Area",24137
25260,Bus,2016,"Hanford-Corcoran, CA Metro Area",22803
25260,Bus,2017,"Hanford-Corcoran, CA Metro Area",21766
25260,Bus,2018,"Hanford-Corcoran, CA Metro Area",20654.75
25420,Bus,2002,"Harrisburg-Carlisle, PA Metro Area",69109
25420,Bus,2003,"Harrisburg-Carlisle, PA Metro Area",68748
25420,Bus,2004,"Harrisburg-Carlisle, PA Metro Area",68387
25420,Bus,2005,"Harrisburg-Carlisle, PA Metro Area",68026
25420,Bus,2006,"Harrisburg-Carlisle, PA Metro Area",67665
25420,Bus,2007,"Harrisburg-Carlisle, PA Metro Area",67304
25420,Bus,2008,"Harrisburg-Carlisle, PA Metro Area",66943
25420,Bus,2009,"Harrisburg-Carlisle, PA Metro Area",66582
25420,Bus,2010,"Harrisburg-Carlisle, PA Metro Area",66221
25420,Bus,2011,"Harrisburg-Carlisle, PA Metro Area",65860
25420,Bus,2012,"Harrisburg-Carlisle, PA Metro Area",65312
25420,Bus,2013,"Harrisburg-Carlisle, PA Metro Area",65485
25420,Bus,2014,"Harrisburg-Carlisle, PA Metro Area",66204
25420,Bus,2015,"Harrisburg-Carlisle, PA Metro Area",66804
25420,Bus,2016,"Harrisburg-Carlisle, PA Metro Area",66586
25420,Bus,2017,"Harrisburg-Carlisle, PA Metro Area",67201
25420,Bus,2018,"Harrisburg-Carlisle, PA Metro Area",67607.75
25500,Bus,2006,"Harrisonburg, VA Metro Area",16741
25500,Bus,2007,"Harrisonburg, VA Metro Area",17435
25500,Bus,2008,"Harrisonburg, VA Metro Area",18129
25500,Bus,2009,"Harrisonburg, VA Metro Area",18823
25500,Bus,2010,"Harrisonburg, VA Metro Area",19517
25500,Bus,2011,"Harrisonburg, VA Metro Area",20211
25500,Bus,2012,"Harrisonburg, VA Metro Area",19925
25500,Bus,2013,"Harrisonburg, VA Metro Area",19971
25500,Bus,2014,"Harrisonburg, VA Metro Area",19327
25500,Bus,2015,"Harrisonburg, VA Metro Area",19287
25500,Bus,2016,"Harrisonburg, VA Metro Area",19835
25500,Bus,2017,"Harrisonburg, VA Metro Area",20151
25500,Bus,2018,"Harrisonburg, VA Metro Area",20525
25540,Bus,2002,"Hartford-West Hartford-East Hartford, CT Metro Area",267720
25540,Bus,2003,"Hartford-West Hartford-East Hartford, CT Metro Area",265505
25540,Bus,2004,"Hartford-West Hartford-East Hartford, CT Metro Area",263290
25540,Bus,2005,"Hartford-West Hartford-East Hartford, CT Metro Area",261075
25540,Bus,2006,"Hartford-West Hartford-East Hartford, CT Metro Area",258860
25540,Bus,2007,"Hartford-West Hartford-East Hartford, CT Metro Area",256645
25540,Bus,2008,"Hartford-West Hartford-East Hartford, CT Metro Area",254430
25540,Bus,2009,"Hartford-West Hartford-East Hartford, CT Metro Area",252215
25540,Bus,2010,"Hartford-West Hartford-East Hartford, CT Metro Area",250000
25540,Bus,2011,"Hartford-West Hartford-East Hartford, CT Metro Area",247785
25540,Bus,2012,"Hartford-West Hartford-East Hartford, CT Metro Area",248272
25540,Bus,2013,"Hartford-West Hartford-East Hartford, CT Metro Area",250569
25540,Bus,2014,"Hartford-West Hartford-East Hartford, CT Metro Area",250869
25540,Bus,2015,"Hartford-West Hartford-East Hartford, CT Metro Area",250435
25540,Bus,2016,"Hartford-West Hartford-East Hartford, CT Metro Area",249262
25540,Bus,2017,"Hartford-West Hartford-East Hartford, CT Metro Area",248356
25540,Bus,2018,"Hartford-West Hartford-East Hartford, CT Metro Area",247383.25
25540,Rail,2002,"Hartford-West Hartford-East Hartford, CT Metro Area",267720
25540,Rail,2003,"Hartford-West Hartford-East Hartford, CT Metro Area",265505
25540,Rail,2004,"Hartford-West Hartford-East Hartford, CT Metro Area",263290
25540,Rail,2005,"Hartford-West Hartford-East Hartford, CT Metro Area",261075
25540,Rail,2006,"Hartford-West Hartford-East Hartford, CT Metro Area",258860
25540,Rail,2007,"Hartford-West Hartford-East Hartford, CT Metro Area",256645
25540,Rail,2008,"Hartford-West Hartford-East Hartford, CT Metro Area",254430
25540,Rail,2009,"Hartford-West Hartford-East Hartford, CT Metro Area",252215
25540,Rail,2010,"Hartford-West Hartford-East Hartford, CT Metro Area",250000
25540,Rail,2011,"Hartford-West Hartford-East Hartford, CT Metro Area",247785
25540,Rail,2012,"Hartford-West Hartford-East Hartford, CT Metro Area",248272
25540,Rail,2013,"Hartford-West Hartford-East Hartford, CT Metro Area",250569
25540,Rail,2014,"Hartford-West Hartford-East Hartford, CT Metro Area",250869
25540,Rail,2015,"Hartford-West Hartford-East Hartford, CT Metro Area",250435
25540,Rail,2016,"Hartford-West Hartford-East Hartford, CT Metro Area",249262
25540,Rail,2017,"Hartford-West Hartford-East Hartford, CT Metro Area",248356
25540,Rail,2018,"Hartford-West Hartford-East Hartford, CT Metro Area",247383.25
25860,Bus,2009,"Hickory-Lenoir-Morganton, NC Metro Area",
25860,Bus,2010,"Hickory-Lenoir-Morganton, NC Metro Area",
25860,Bus,2011,"Hickory-Lenoir-Morganton, NC Metro Area",
25860,Bus,2012,"Hickory-Lenoir-Morganton, NC Metro Area",
25860,Bus,2013,"Hickory-Lenoir-Morganton, NC Metro Area",
25860,Bus,2014,"Hickory-Lenoir-Morganton, NC Metro Area",
25860,Bus,2015,"Hickory-Lenoir-Morganton, NC Metro Area",
