MNAME,Year,RailBus,Cluster,5 digit NTD ID,UZA,upt,Month
"Corpus Christi, TX Metro Area",2010,Other,12,720612.0,1392.0,0.0,78
"Corpus Christi, TX Metro Area",2011,Bus,12,1441224.0,2784.0,5737329.0,78
"Corpus Christi, TX Metro Area",2011,DemandResponse,12,2882448.0,5568.0,220834.0,78
"Corpus Christi, TX Metro Area",2011,Other,12,720612.0,1392.0,52951.0,78
"Corpus Christi, TX Metro Area",2012,Bus,12,1441224.0,2784.0,5765135.0,78
"Corpus Christi, TX Metro Area",2012,DemandResponse,12,2882448.0,5568.0,202974.0,78
"Corpus Christi, TX Metro Area",2012,Other,12,720612.0,1392.0,86676.0,78
"Corpus Christi, TX Metro Area",2013,Bus,12,1441224.0,2784.0,5728789.0,78
"Corpus Christi, TX Metro Area",2013,DemandResponse,12,2882448.0,5568.0,194394.0,78
"Corpus Christi, TX Metro Area",2013,Other,12,720612.0,1392.0,93192.0,78
"Corpus Christi, TX Metro Area",2014,Bus,12,1441224.0,2784.0,5650754.0,78
"Corpus Christi, TX Metro Area",2014,DemandResponse,12,2882448.0,5568.0,191982.0,78
"Corpus Christi, TX Metro Area",2014,Other,12,720612.0,1392.0,84035.0,78
"Corpus Christi, TX Metro Area",2015,Bus,12,1441224.0,2784.0,5472836.0,78
"Corpus Christi, TX Metro Area",2015,DemandResponse,12,2882448.0,5568.0,215001.0,78
"Corpus Christi, TX Metro Area",2015,Other,12,720612.0,1392.0,76870.0,78
"Corpus Christi, TX Metro Area",2016,Bus,12,1441224.0,2784.0,5252466.0,78
"Corpus Christi, TX Metro Area",2016,DemandResponse,12,2882448.0,5568.0,204459.0,78
"Corpus Christi, TX Metro Area",2016,Other,12,720612.0,1392.0,0.0,78
"Corpus Christi, TX Metro Area",2017,Bus,12,1441224.0,2784.0,5168421.0,78
"Corpus Christi, TX Metro Area",2017,DemandResponse,12,2882448.0,5568.0,204903.0,78
"Corpus Christi, TX Metro Area",2017,Other,12,720612.0,1392.0,0.0,78
"Corpus Christi, TX Metro Area",2018,Bus,12,1441224.0,2784.0,5153005.0,78
"Corpus Christi, TX Metro Area",2018,DemandResponse,12,2882448.0,5568.0,213980.0,78
"Corpus Christi, TX Metro Area",2018,Other,12,720612.0,1392.0,0.0,78
"Corpus Christi, TX Metro Area",2019,Bus,3,360306.0,696.0,1259295.0,6
"Corpus Christi, TX Metro Area",2019,DemandResponse,3,720612.0,1392.0,63059.0,6
"Corpus Christi, TX Metro Area",2019,Other,3,180153.0,348.0,0.0,6
"Corvallis, OR Metro Area",2002,Bus,22,517.0,4796.0,0.0,77
"Corvallis, OR Metro Area",2002,DemandResponse,22,517.0,4796.0,0.0,77
"Corvallis, OR Metro Area",2003,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2003,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2004,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2004,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2005,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2005,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2006,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2006,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2007,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2007,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2008,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2008,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2009,Bus,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2009,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2010,Bus,24,564.0,5232.0,770981.0,78
"Corvallis, OR Metro Area",2010,DemandResponse,24,564.0,5232.0,6409.0,78
"Corvallis, OR Metro Area",2011,Bus,24,564.0,5232.0,1041270.0,78
"Corvallis, OR Metro Area",2011,DemandResponse,24,564.0,5232.0,5958.0,78
"Corvallis, OR Metro Area",2012,Bus,24,564.0,5232.0,1172297.0,78
"Corvallis, OR Metro Area",2012,DemandResponse,24,564.0,5232.0,5961.0,78
"Corvallis, OR Metro Area",2013,Bus,24,564.0,5232.0,1158844.0,78
"Corvallis, OR Metro Area",2013,DemandResponse,24,564.0,5232.0,3767.0,78
"Corvallis, OR Metro Area",2014,Bus,24,564.0,5232.0,1166321.0,78
"Corvallis, OR Metro Area",2014,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2015,Bus,24,564.0,5232.0,1179155.0,78
"Corvallis, OR Metro Area",2015,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2016,Bus,24,564.0,5232.0,1145508.0,78
"Corvallis, OR Metro Area",2016,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2017,Bus,24,564.0,5232.0,1149976.0,78
"Corvallis, OR Metro Area",2017,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2018,Bus,24,564.0,5232.0,1101849.0,78
"Corvallis, OR Metro Area",2018,DemandResponse,24,564.0,5232.0,0.0,78
"Corvallis, OR Metro Area",2019,Bus,6,141.0,1308.0,290935.0,6
"Corvallis, OR Metro Area",2019,DemandResponse,6,141.0,1308.0,0.0,6
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2002,Bus,33,441408.0,2046.0,24671.0,77
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2002,DemandResponse,33,441408.0,2046.0,113232.0,77
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2003,Bus,36,481536.0,2232.0,95618.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2003,DemandResponse,36,481536.0,2232.0,124938.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2004,Bus,36,481536.0,2232.0,93076.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2004,DemandResponse,36,481536.0,2232.0,128060.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2005,Bus,36,481536.0,2232.0,71484.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2005,DemandResponse,36,481536.0,2232.0,122782.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2006,Bus,36,481536.0,2232.0,129480.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2006,DemandResponse,36,481536.0,2232.0,80630.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2007,Bus,36,481536.0,2232.0,183934.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2007,DemandResponse,36,481536.0,2232.0,88187.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2008,Bus,36,481536.0,2232.0,209829.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2008,DemandResponse,36,481536.0,2232.0,95870.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2009,Bus,36,481536.0,2232.0,160574.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2009,DemandResponse,36,481536.0,2232.0,94651.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2010,Bus,36,481536.0,2232.0,170967.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2010,DemandResponse,36,481536.0,2232.0,89480.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2011,Bus,36,481536.0,2232.0,178217.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2011,DemandResponse,36,481536.0,2232.0,89949.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2012,Bus,36,481536.0,2232.0,175240.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2012,DemandResponse,36,481536.0,2232.0,87602.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2013,Bus,36,481536.0,2232.0,186332.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2013,DemandResponse,36,481536.0,2232.0,87261.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2014,Bus,36,481536.0,2232.0,152095.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2014,DemandResponse,36,481536.0,2232.0,89185.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2015,Bus,36,481536.0,2232.0,137861.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2015,DemandResponse,36,481536.0,2232.0,91594.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2016,Bus,36,481536.0,2232.0,136774.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2016,DemandResponse,36,481536.0,2232.0,92455.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2017,Bus,36,481536.0,2232.0,118512.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2017,DemandResponse,36,481536.0,2232.0,90310.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2018,Bus,36,481536.0,2232.0,121773.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2018,DemandResponse,36,481536.0,2232.0,95238.0,78
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2019,Bus,9,120384.0,558.0,24677.0,6
"Crestview-Fort Walton Beach-Destin, FL Metro Area",2019,DemandResponse,9,120384.0,558.0,19734.0,6
"Dallas-Fort Worth-Arlington, TX Metro Area",2002,Bus,132,7268360.0,3916.0,52130741.0,231
"Dallas-Fort Worth-Arlington, TX Metro Area",2002,DemandResponse,132,16519976.0,8074.0,2099654.0,231
"Dallas-Fort Worth-Arlington, TX Metro Area",2002,Other,44,661111.0,1144.0,0.0,77
"Dallas-Fort Worth-Arlington, TX Metro Area",2002,Rail,88,3964499.0,1474.0,17802023.0,154
"Dallas-Fort Worth-Arlington, TX Metro Area",2003,Bus,144,7929120.0,4272.0,50082200.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2003,DemandResponse,144,18021792.0,8808.0,2722920.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2003,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2003,Rail,96,4324908.0,1608.0,21806429.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2004,Bus,144,7929120.0,4272.0,42641929.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2004,DemandResponse,144,18021792.0,8808.0,2990915.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2004,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2004,Rail,96,4324908.0,1608.0,21939443.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2005,Bus,144,7929120.0,4272.0,45802640.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2005,DemandResponse,144,18021792.0,8808.0,2236374.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2005,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2005,Rail,96,4324908.0,1608.0,22688114.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2006,Bus,144,7929120.0,4272.0,49722079.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2006,DemandResponse,144,18021792.0,8808.0,2713173.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2006,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2006,Rail,96,4324908.0,1608.0,23991261.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2007,Bus,144,7929120.0,4272.0,59855042.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2007,DemandResponse,144,18021792.0,8808.0,3030301.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2007,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2007,Rail,96,4324908.0,1608.0,23401057.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2008,Bus,144,7929120.0,4272.0,53644731.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2008,DemandResponse,144,18021792.0,8808.0,3061003.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2008,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2008,Rail,96,4324908.0,1608.0,25842404.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2009,Bus,144,7929120.0,4272.0,49054947.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2009,DemandResponse,144,18021792.0,8808.0,3819232.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2009,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2009,Rail,96,4324908.0,1608.0,24588976.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2010,Bus,144,7929120.0,4272.0,46559232.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2010,DemandResponse,144,18021792.0,8808.0,3844052.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2010,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2010,Rail,96,4324908.0,1608.0,24343315.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2011,Bus,144,7929120.0,4272.0,46181032.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2011,DemandResponse,144,18021792.0,8808.0,3678801.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2011,Other,48,721212.0,1248.0,0.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2011,Rail,96,4324908.0,1608.0,29575850.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2012,Bus,144,7929120.0,4272.0,49001177.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2012,DemandResponse,144,18021792.0,8808.0,3451836.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2012,Other,48,721212.0,1248.0,129595.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2012,Rail,96,4324908.0,1608.0,31045485.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2013,Bus,144,7929120.0,4272.0,46840974.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2013,DemandResponse,144,18021792.0,8808.0,3084151.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2013,Other,48,721212.0,1248.0,519302.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2013,Rail,96,4324908.0,1608.0,31572362.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2014,Bus,144,7929120.0,4272.0,47775739.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2014,DemandResponse,144,18021792.0,8808.0,3035091.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2014,Other,48,721212.0,1248.0,577440.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2014,Rail,96,4324908.0,1608.0,32680210.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2015,Bus,144,7929120.0,4272.0,45397013.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2015,DemandResponse,144,18021792.0,8808.0,2625566.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2015,Other,48,721212.0,1248.0,558139.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2015,Rail,96,4324908.0,1608.0,32951730.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2016,Bus,144,7929120.0,4272.0,42282439.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2016,DemandResponse,144,18021792.0,8808.0,2565250.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2016,Other,48,721212.0,1248.0,535630.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2016,Rail,96,4324908.0,1608.0,32280024.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2017,Bus,144,7929120.0,4272.0,40101252.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2017,DemandResponse,144,18021792.0,8808.0,2480235.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2017,Other,48,721212.0,1248.0,481973.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2017,Rail,96,4324908.0,1608.0,32612836.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2018,Bus,144,7929120.0,4272.0,39651688.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2018,DemandResponse,144,18021792.0,8808.0,2553907.0,234
"Dallas-Fort Worth-Arlington, TX Metro Area",2018,Other,48,721212.0,1248.0,409667.0,78
"Dallas-Fort Worth-Arlington, TX Metro Area",2018,Rail,96,4324908.0,1608.0,31425124.0,156
"Dallas-Fort Worth-Arlington, TX Metro Area",2019,Bus,36,1982280.0,1068.0,10393219.0,18
"Dallas-Fort Worth-Arlington, TX Metro Area",2019,DemandResponse,36,4505448.0,2202.0,676396.0,18
"Dallas-Fort Worth-Arlington, TX Metro Area",2019,Other,12,180303.0,312.0,96371.0,6
"Dallas-Fort Worth-Arlington, TX Metro Area",2019,Rail,24,1081227.0,402.0,7516021.0,12
"Davenport-Moline-Rock Island, IA-IL Metro Area",2002,Bus,22,4952145.0,10318.0,1755211.0,77
"Davenport-Moline-Rock Island, IA-IL Metro Area",2002,DemandResponse,22,4733135.0,10318.0,21752.0,77
"Davenport-Moline-Rock Island, IA-IL Metro Area",2002,Other,22,550627.0,1474.0,0.0,77
"Davenport-Moline-Rock Island, IA-IL Metro Area",2003,Bus,24,5402340.0,11256.0,1864845.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2003,DemandResponse,24,5163420.0,11256.0,19714.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2003,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2004,Bus,24,5402340.0,11256.0,1065561.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2004,DemandResponse,24,5163420.0,11256.0,13098.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2004,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2005,Bus,24,5402340.0,11256.0,2377901.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2005,DemandResponse,24,5163420.0,11256.0,15182.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2005,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2006,Bus,24,5402340.0,11256.0,3391742.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2006,DemandResponse,24,5163420.0,11256.0,40695.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2006,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2007,Bus,24,5402340.0,11256.0,3689401.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2007,DemandResponse,24,5163420.0,11256.0,49972.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2007,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2008,Bus,24,5402340.0,11256.0,3932922.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2008,DemandResponse,24,5163420.0,11256.0,100146.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2008,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2009,Bus,24,5402340.0,11256.0,4321290.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2009,DemandResponse,24,5163420.0,11256.0,99190.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2009,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2010,Bus,24,5402340.0,11256.0,4674636.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2010,DemandResponse,24,5163420.0,11256.0,112512.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2010,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2011,Bus,24,5402340.0,11256.0,4993473.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2011,DemandResponse,24,5163420.0,11256.0,115036.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2011,Other,24,600684.0,1608.0,0.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2012,Bus,24,5402340.0,11256.0,3450930.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2012,DemandResponse,24,5163420.0,11256.0,247940.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2012,Other,24,600684.0,1608.0,23465.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2013,Bus,24,5402340.0,11256.0,3501033.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2013,DemandResponse,24,5163420.0,11256.0,255915.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2013,Other,24,600684.0,1608.0,29819.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2014,Bus,24,5402340.0,11256.0,3423787.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2014,DemandResponse,24,5163420.0,11256.0,234542.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2014,Other,24,600684.0,1608.0,30932.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2015,Bus,24,5402340.0,11256.0,3422746.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2015,DemandResponse,24,5163420.0,11256.0,234797.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2015,Other,24,600684.0,1608.0,42358.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2016,Bus,24,5402340.0,11256.0,3186003.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2016,DemandResponse,24,5163420.0,11256.0,247987.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2016,Other,24,600684.0,1608.0,44232.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2017,Bus,24,5402340.0,11256.0,3212968.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2017,DemandResponse,24,5163420.0,11256.0,255728.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2017,Other,24,600684.0,1608.0,43758.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2018,Bus,24,5402340.0,11256.0,3154955.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2018,DemandResponse,24,5163420.0,11256.0,233531.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2018,Other,24,600684.0,1608.0,42319.0,78
"Davenport-Moline-Rock Island, IA-IL Metro Area",2019,Bus,6,1350585.0,2814.0,745991.0,6
"Davenport-Moline-Rock Island, IA-IL Metro Area",2019,DemandResponse,6,1290855.0,2814.0,53455.0,6
"Davenport-Moline-Rock Island, IA-IL Metro Area",2019,Other,6,150171.0,402.0,0.0,6
"Dayton, OH Metro Area",2002,Bus,22,2200770.0,5335.0,12318629.0,154
"Dayton, OH Metro Area",2002,DemandResponse,22,2754257.0,5984.0,167275.0,154
"Dayton, OH Metro Area",2003,Bus,24,2400840.0,5820.0,13047220.0,156
"Dayton, OH Metro Area",2003,DemandResponse,24,3004644.0,6528.0,294088.0,156
"Dayton, OH Metro Area",2004,Bus,24,2400840.0,5820.0,13017889.0,156
"Dayton, OH Metro Area",2004,DemandResponse,24,3004644.0,6528.0,404432.0,156
"Dayton, OH Metro Area",2005,Bus,24,2400840.0,5820.0,13079254.0,156
"Dayton, OH Metro Area",2005,DemandResponse,24,3004644.0,6528.0,427251.0,156
"Dayton, OH Metro Area",2006,Bus,24,2400840.0,5820.0,13422944.0,156
"Dayton, OH Metro Area",2006,DemandResponse,24,3004644.0,6528.0,489550.0,156
"Dayton, OH Metro Area",2007,Bus,24,2400840.0,5820.0,12417762.0,156
"Dayton, OH Metro Area",2007,DemandResponse,24,3004644.0,6528.0,503831.0,156
"Dayton, OH Metro Area",2008,Bus,24,2400840.0,5820.0,12771491.0,156
"Dayton, OH Metro Area",2008,DemandResponse,24,3004644.0,6528.0,500203.0,156
"Dayton, OH Metro Area",2009,Bus,24,2400840.0,5820.0,10944760.0,156
"Dayton, OH Metro Area",2009,DemandResponse,24,3004644.0,6528.0,456977.0,156
