,CBSA,Mode,Year,MNAME,UPT_ADJ,VRM_ADJ,FARE,NEW_REPORTER_FLAG,min_year,max_year,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG_x,PROBLEM_FLAG_NOTE,PROBLEM_FLAG_y,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,_merge
28,10500.0,Bus,2013,"Albany, GA Metro Area",2034030.0,1083610.0,536063.0,0,2002,2019,0.26354724364930704,0.26354724364930704,0,,,,156277.0,121505.0,29335.0,787.0,20424.0,19361.0,25928.0,40112,150485.0,24.9,15.0,60.1,25.2,61.9,12.9,56505.0,6343.0,21035.0,19517.0,6953.0,2657.0,11.23,34756.0,49937.0,50.2,37.8,12.0,6416.92,61633.67,68050.58,9.43,90.57,3.53,691.2,1528.0,16.37,1.08,2017.0,https://www.walb.com/story/35150573/uber-drivers/,0.0,0.0,0.2846310231412516,22057.92,20909.88,28002.24,37536.48,53931.96,3.8124,0.0,0.0,0.0,2016.0,,0.0,https://cdphpcycle.com/,0.0,0.0,0.0,1.0,1.0,H,34.0,,57898,81.9,10.5,0.9,1.2,0,0.5,5.1,,both
29,10500.0,Bus,2014,"Albany, GA Metro Area",883094.0,588650.0,535879.0,0,2002,2019,0.6068198855387988,0.5219199648321743,0,,,,152596.0,118396.0,30033.0,1028.0,21803.0,19557.0,25863.0,55932,147236.0,25.3,12.2,62.5,25.2,60.7,14.1,57795.0,6344.0,20495.0,19943.0,8079.0,2934.0,10.98,39071.0,51306.0,46.1,42.6,11.3,5518.75,60940.17,66458.92,8.3,91.7,3.41,691.2,1664.0,16.74,1.06,2017.0,https://www.walb.com/story/35150573/uber-drivers/,0.0,0.0,0.5532351627221048,23111.18,20730.42,27414.78,41415.26,54384.36,3.6146,0.0,0.0,0.0,2016.0,,0.0,https://cdphpcycle.com/,0.0,0.0,0.0,1.0,1.0,H,34.0,,58864,82.3,9,1.2,1.9,0,0.5,5,,both
30,10500.0,Bus,2015,"Albany, GA Metro Area",695011.0,595478.0,542312.0,0,2002,2019,0.7802926860150415,0.7802926860150415,0,,,,156997.0,122066.0,30295.0,1226.0,22262.0,20502.0,26635.0,30683,151625.0,24.6,9.3,66.2,25.1,60.5,14.4,57597.0,6411.0,21525.0,18435.0,7798.0,3428.0,11.13,40143.0,56072.0,44.0,41.1,14.9,4597.33,61012.42,65609.75,7.01,92.99,2.41,691.2,1731.0,17.11,1.06,2017.0,https://www.walb.com/story/35150573/uber-drivers/,0.0,0.0,0.8271102471759441,23597.72,21732.12,28233.1,42551.58,59436.32,2.5546,0.0,0.0,0.0,2016.0,,0.0,https://cdphpcycle.com/,0.0,0.0,0.0,1.0,1.0,H,34.0,,60053,81.1,12.2,1.9,1.5,0.1,0,3.1,,both
31,10500.0,Bus,2016,"Albany, GA Metro Area",655363.0,597007.0,488610.0,0,2002,2019,0.7455562794970115,0.7455562794970115,0,,,,152506.0,115953.0,33374.0,822.0,23281.0,22094.0,25505.0,36751,147606.0,25.0,11.1,63.9,24.8,60.4,14.8,57228.0,6357.0,19792.0,19908.0,7275.0,3896.0,11.11,40667.0,57901.0,44.3,40.6,15.1,4148.42,62600.0,66748.42,6.22,93.78,2.21,691.2,1435.0,17.38,1.05,2017.0,https://www.walb.com/story/35150573/uber-drivers/,0.0,0.0,0.7828340934718622,24445.05,23198.7,26780.25,42700.35,60796.05,2.3205,0.0,0.0,0.0,2016.0,,1.0,https://cdphpcycle.com/,0.0,0.0,0.0,1.0,1.0,H,34.0,,62619,82,11.4,0.4,1.8,0,0.9,3.5,,both
32,10500.0,Bus,2017,"Albany, GA Metro Area",723013.0,602405.0,466615.0,0,2002,2019,0.6453756709768704,0.6453756709768704,0,,,,151754.0,120338.0,27005.0,1117.0,22543.0,20901.0,27217.0,23270,146085.0,24.7,10.6,64.8,24.1,60.5,15.4,57607.0,5627.0,20937.0,20474.0,7108.0,3461.0,9.77,43614.0,56185.0,41.9,44.0,14.1,3784.75,64583.42,68368.17,5.54,94.46,2.46,691.2,1382.0,17.37,1.02,2017.0,https://www.walb.com/story/35150573/uber-drivers/,1.0,0.0,0.6582831843964079,22993.86,21319.02,27761.34,44486.28,57308.7,2.5092,0.0,0.0,0.0,2016.0,,1.0,https://cdphpcycle.com/,0.0,0.0,0.0,1.0,1.0,H,34.0,,60947,79.6,11.6,0.9,1.5,0.1,0.9,5.5,,both
33,10500.0,Bus,2018,"Albany, GA Metro Area",739896.0,659043.0,428766.5,0,2002,2019,0.5794956318185258,0.5794956318185258,0,,,,150067.25,122098.5,22998.0,1237.25,22244.25,20404.25,28218.5,14676.25,143939.5,24.58,10.68,64.9,23.5,60.55,15.95,57799.0,5066.0,21362.5,21266.75,6852.0,3251.75,8.76,45955.25,55355.25,40.18,46.43,13.4,3192.64,65589.18,68781.82,4.64,95.36,2.71,,1268.25,17.51,1.0,2017.0,https://www.walb.com/story/35150573/uber-drivers/,1.0,1.0,0.5794956318185258,22244.25,20404.25,28218.5,45955.25,55355.25,2.71,0.0,0.0,0.0,2016.0,,1.0,https://cdphpcycle.com/,59.0,0.0,50.0,1.0,1.0,H,34.0,,60334.5,78.025,11.55,0.9,1.35,0.15,1.125,7.1,,both
34,10580.0,Bus,2002,"Albany-Schenectady-Troy, NY Metro Area",11500800.0,5978485.0,9323334.0,0,2002,2019,0.8106683013355592,0.8106683013355592,0,,,,732133.0,602945.5,94954.125,5637.78125,30576.35938,29208.57813,37128.84375,33688.28125,792878.47,11.96,7.29,80.75,25.7,61.81,12.49,337471.77,28420.27,130131.81,122834.42,44341.5,11743.77,8.42,43992.35938,55772.73438,41.74,46.53,11.73,18182.42,426338.92,444521.33,4.09,95.91,1.41,,197684.0,11.81,1.4,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.1349356218697828,42806.90313,40892.00938,51980.38125,61589.30312999999,78081.82813,1.974,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,354944.4219,82.95,8.25,2.1,2.9,0.2,0.9,2.7,,both
35,10580.0,Bus,2003,"Albany-Schenectady-Troy, NY Metro Area",11364952.0,5764103.0,8780533.0,0,2002,2019,0.7725974557569623,0.7725974557569623,0,,,,760442.0,616621.0,103204.5,6354.875,29881.5625,28856.6875,35255.625,30702.875,799845.13,11.46,7.05,81.49,24.72,62.55,12.73,337543.94,28957.94,127566.75,125348.31,43441.0,12229.94,8.58,46275.5625,58221.0625,39.23,47.38,13.39,19154.42,426348.33,445502.75,4.3,95.7,1.64,,196278.0,11.08,1.37,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.0584585143870384,40937.74063,39533.66188,48300.20625,63397.52062999999,79762.85562999999,2.2468,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,370173.3125,82.8,8.4,2.1,2.9,0.2,0.9,2.7,,both
36,10580.0,Bus,2004,"Albany-Schenectady-Troy, NY Metro Area",11086318.0,6162871.0,8733393.0,0,2002,2019,0.7877631689799985,0.7877631689799985,0,,,,789259.0,630727.0,111445.0,7030.5,29153.75,28467.25,33348.5,27797.5,806876.5,10.95,6.8,82.25,23.73,63.3,12.98,337629.25,29460.25,125049.0,127841.75,42545.0,12733.25,8.73,48565.75,60614.75,36.68,48.3,15.03,19216.0,430702.08,449918.08,4.27,95.73,1.93,,194872.0,11.94,1.33,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.047725014743398,38774.4875,37861.4425,44353.505,64592.4475,80617.6175,2.5669,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,385815.75,82.6,8.6,2.1,2.9,0.2,0.9,2.7,,both
37,10580.0,Bus,2005,"Albany-Schenectady-Troy, NY Metro Area",12101157.0,7000234.0,8927630.0,0,2002,2019,0.7377501176127208,0.7377501176127208,0,,,,816044.0,643111.0,119725.0,7872.0,28558.0,28228.0,31577.0,24572,813649.0,10.5,6.6,82.9,22.8,64.0,13.2,337662.0,30104.0,122342.0,130417.0,41631.0,13168.0,8.92,50828.0,63227.0,34.3,48.9,16.8,18041.42,436270.42,454311.83,3.97,96.03,2.35,17900.8,193466.0,12.54,1.29,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,0.9516976517204099,36839.82,36414.12,40734.33,65568.12,81562.83,3.0315,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,399804,82.5,8.7,2.1,2.9,0.2,0.9,2.7,,both
38,10580.0,Bus,2006,"Albany-Schenectady-Troy, NY Metro Area",12449212.0,6227148.0,8824937.0,0,2002,2019,0.7088751480816617,0.7088751480816617,0,,,,850957.0,662383.0,127847.0,8050.0,27434.0,27388.0,29263.0,22627,821457.0,9.8,6.2,84.0,21.6,64.9,13.5,337905.0,30182.0,120392.0,132665.0,40789.0,13877.0,8.93,53202.0,64965.0,31.2,50.8,18.0,17582.83,438094.42,455677.25,3.86,96.14,2.68,17900.8,192060.0,11.21,1.25,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,0.8860939351020771,34292.5,34235.0,36578.75,66502.5,81206.25,3.35,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,420409,79.8,9,2.6,3.9,0.3,1.1,3.3,,both
39,10580.0,Bus,2007,"Albany-Schenectady-Troy, NY Metro Area",12965635.0,6499130.0,9615161.0,0,2002,2019,0.7415881289269673,0.7415881289269673,0,,,,853358.0,654103.0,136601.0,10882.0,28423.0,28951.0,29119.0,15560,825123.0,10.1,6.6,83.3,21.5,65.0,13.5,337307.0,32523.0,115414.0,136222.0,39659.0,13489.0,9.64,55129.0,70200.0,31.0,47.5,21.5,18099.0,434437.67,452536.67,4.0,96.0,2.86,17900.8,190654.0,11.52,1.21,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,0.8973216360016305,34391.83,35030.71,35233.99,66706.09,84942.0,3.4606,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,414547,79.6,8.9,3,3.4,0.2,1.1,3.7,,both
40,10580.0,Bus,2008,"Albany-Schenectady-Troy, NY Metro Area",14808513.0,7094546.0,10372439.0,0,2002,2019,0.7004375793842367,0.7004375793842367,0,,,,853919.0,658323.0,130726.0,10898.0,29971.0,30008.0,30574.0,21626,822273.0,10.5,5.8,83.8,21.3,65.1,13.6,337729.0,29909.0,120124.0,136120.0,38269.0,13307.0,8.86,58765.0,70913.0,29.8,47.8,22.4,22724.17,436999.0,459723.17,4.94,95.06,3.35,17900.8,189248.0,11.93,1.17,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,0.8195119678795568,35066.07,35109.36,35771.58,68755.05,82968.21,3.9195,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,431154,79.2,9,3.4,3.6,0.2,0.8,3.6,,both
41,10580.0,Bus,2009,"Albany-Schenectady-Troy, NY Metro Area",13695885.0,6743495.0,11861929.0,0,2002,2019,0.8660943779828759,0.8660943779828759,0,,,,857592.0,657658.0,131750.0,8863.0,29153.0,29213.0,31894.0,20502,824549.0,9.9,6.9,83.2,21.3,64.7,14.0,336492.0,30823.0,117523.0,130563.0,42618.0,14965.0,9.16,57677.0,73357.0,29.9,46.4,23.7,31675.67,425586.08,457261.75,6.93,93.07,2.43,17900.8,187842.0,11.7,1.17,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.0133304222399648,34109.01,34179.21,37315.98,67482.09,85827.69,2.8431,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,421034,79.2,8.4,2.8,3.9,0.4,0.8,4.5,,both
42,10580.0,Bus,2010,"Albany-Schenectady-Troy, NY Metro Area",13382569.0,6792643.0,13568178.0,0,2002,2019,1.0138694595932962,1.0138694595932962,0,,,,870832.0,672027.0,131341.0,9681.0,29811.0,30340.0,30281.0,17235,840023.0,,0.0,0.0,21.3,64.8,13.9,348634.0,37056.0,125555.0,132327.0,39712.0,13984.0,10.63,55796.0,71547.0,31.9,44.3,23.8,33404.83,425697.67,459102.5,7.28,92.72,2.86,17900.8,186436.0,11.94,1.15,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.1659498785322906,34282.65,34891.0,34823.15,64165.4,82279.05,3.289,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,426127,80.8,7.8,3.1,3.3,0.2,1.1,3.8,,both
43,10580.0,Bus,2011,"Albany-Schenectady-Troy, NY Metro Area",14016435.0,7241418.0,13459391.0,0,2002,2019,0.9602577973643084,0.9602577973643084,0,,,,871478.0,678153.0,127679.0,10938.0,30513.0,30706.0,31556.0,23705,840939.0,,0.0,0.0,20.9,64.9,14.2,345662.0,33817.0,123067.0,135796.0,38424.0,14558.0,9.78,58617.0,73004.0,28.2,47.9,23.9,32111.0,417238.08,449349.08,7.15,92.85,3.63,17900.8,185030.0,12.47,1.12,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.0754887330480254,34174.56,34390.72,35342.72,65651.04,81764.48,4.0656,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,429768,81.3,7.5,3.2,3.3,0.4,1,3.4,,both
44,10580.0,Bus,2012,"Albany-Schenectady-Troy, NY Metro Area",15051899.0,7141069.0,14331986.0,0,2002,2019,0.952171284168197,0.952171284168197,0,,,,874646.0,681722.0,123818.0,8964.0,30928.0,30561.0,33962.0,28265,843802.0,,0.0,0.0,20.6,64.6,14.8,342705.0,34704.0,124356.0,129954.0,38578.0,15113.0,10.13,60625.0,75558.0,29.2,45.8,25.0,33292.08,421999.08,455291.17,7.31,92.69,3.77,17900.8,184627.0,12.22,1.09,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.0378666997433348,33711.52,33311.49,37018.58,66081.25,82358.22,4.1093,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,422420,79.6,8.1,3.2,4.1,0.2,1.1,3.6,,both
45,10580.0,Bus,2013,"Albany-Schenectady-Troy, NY Metro Area",16052777.0,7437216.0,15785176.0,1,2002,2019,0.9833299247849765,0.9833299247849765,0,,,,877905.0,678826.0,123959.0,10292.0,30400.0,30751.0,32200.0,16951,846922.0,12.5,7.2,80.3,20.5,64.6,14.9,347942.0,34985.0,125422.0,130336.0,42960.0,14239.0,10.05,59626.0,76670.0,29.2,44.7,26.1,28646.83,427120.67,455767.5,6.28,93.72,3.65,17900.8,184456.0,12.08,1.08,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.0619963187677748,32832.0,33211.08,34776.0,64396.08,82803.6,3.942,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,423582,80.4,7.7,3.4,3.3,0.2,0.9,4.1,,both
46,10580.0,Bus,2014,"Albany-Schenectady-Troy, NY Metro Area",16608585.0,7711321.0,15500819.0,1,2002,2019,0.9333016027554425,0.9333016027554425,0,,,,880167.0,673235.0,135272.0,10166.0,31625.0,31502.0,34811.0,27769,848344.0,11.7,6.5,81.8,20.3,64.3,15.4,347291.0,32412.0,126603.0,131455.0,41901.0,14920.0,9.33,62265.0,79446.0,27.1,45.6,27.3,22594.33,424274.33,446868.67,5.05,94.95,3.54,17900.8,182846.0,12.01,1.06,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,0.9892996989207691,33522.5,33392.12,36899.66,66000.9,84212.76,3.7524,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,435735,79.8,7.6,3.5,4.3,0.2,0.8,3.7,,both
47,10580.0,Bus,2015,"Albany-Schenectady-Troy, NY Metro Area",16592640.0,7845161.0,16093361.0,1,2002,2019,0.9699096105261128,0.9699096105261128,0,,,,881830.0,673152.0,135485.0,7727.0,31801.0,31429.0,35378.0,29063,849858.0,10.2,6.5,83.2,20.1,63.9,16.0,342766.0,32804.0,126214.0,127685.0,41861.0,14202.0,9.57,63080.0,81725.0,26.7,45.4,27.9,20047.08,429871.83,449918.92,4.46,95.54,2.55,17900.8,183193.0,11.82,1.06,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.0281041871576797,33709.06,33314.74,37500.68,66864.8,86628.5,2.7030000000000003,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,437973,79.3,8.3,3.7,3.3,0.3,0.9,4.1,,both
48,10580.0,Bus,2016,"Albany-Schenectady-Troy, NY Metro Area",16515295.0,7980016.0,17855542.0,1,2002,2019,1.0811518655888375,1.0811518655888375,0,,,,881839.0,662303.0,138500.0,10509.0,32397.0,33227.0,33152.0,22303,851290.0,9.9,6.5,83.6,20.0,63.8,16.2,343069.0,34405.0,121295.0,129000.0,42191.0,16178.0,10.03,65855.0,85684.0,26.9,42.7,30.4,18597.17,432395.42,450992.58,4.12,95.88,2.31,17900.8,183110.0,11.74,1.05,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0.0,0.0,1.1352094588682793,34016.85,34888.35,34809.6,69147.75,89968.2,2.4255,0.0,0.0,0.0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,443938,79.4,7.4,4,3.7,0.3,0.8,4.3,,both
49,10580.0,Bus,2017,"Albany-Schenectady-Troy, NY Metro Area",16356553.0,8214968.0,18354163.0,1,2002,2019,1.12212903293255,1.12212903293255,0,,,,886188.0,671822.0,133400.0,8287.0,35068.0,34895.0,36742.0,23981,855393.0,10.4,6.1,83.5,19.7,63.4,16.9,348421.0,37135.0,116013.0,139591.0,40175.0,15507.0,10.66,68681.0,89097.0,24.9,42.1,33.0,19532.08,432476.17,452008.25,4.32,95.68,2.64,17900.8,184560.0,11.91,1.02,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1.0,0.0,1.144571613591201,35769.36,35592.9,37476.84,70054.62,90878.94,2.6928,74.0,0.0,0.0,2017.0,,1.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0.0,0.0,0.0,1.0,1.0,H,23.0,,440268,80.5,7.3,3.4,3.2,0.3,1.1,4.3,,both
50,10580.0,Bus,2018,"Albany-Schenectady-Troy, NY Metro Area",15395053.0,8389544.0,19484564.0,1,2002,2019,1.2656379942310039,1.2656379942310039,0,,,,889452.0,676249.0,130328.75,7316.0,37220.25,36595.5,38878.0,23549.5,858828.25,10.7,5.8,83.53,19.45,63.08,17.48,352510.75,39582.75,110821.75,147863.0,38745.5,15497.75,11.23,71494.25,92646.5,23.45,40.98,35.58,17906.09,434209.45,452115.55,3.96,96.04,2.92,,185626.75,12.31,1.0,2017.0,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1.0,1.0,1.2656379942310039,37220.25,36595.5,38878.0,71494.25,92646.5,2.92,76.0,0.0,0.0,2017.0,,1.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,93.0,69.0,58.0,1.0,1.0,H,23.0,,439006.75,81.35,7,3.025,2.925,0.3,1.3,4.35,,both
51,10740.0,Bus,2002,"Albuquerque, NM Metro Area",7159620.0,167746.0,2485844.0,0,2002,2019,0.3472033431941919,0.3472033431941919,0,,,,698465.0938,411188.1875,235734.2188,3497.484375,21691.35938,19474.28125,27806.32813,19960.65625,715422.3,13.75,8.61,77.64,24.22,65.78,10.0,319945.48,18777.25,112399.34,127421.33,51009.25,10338.31,5.87,38653.67188,51103.25,43.92,45.31,10.76,19305.58,358778.5,378084.08,5.11,94.89,1.32,,272794.0,16.37,1.4,2014.0,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0.0,0.0,0.4860846804718686,30367.90313,27263.99375,38928.85938,54115.14063,71544.55,1.848,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,2.0,2.0,G,22.0,,328977.1094,74.325,16.575,1.3,1.8,0.7,1.2,4.1,,both
52,10740.0,Bus,2003,"Albuquerque, NM Metro Area",6620336.0,3748806.0,2880009.0,0,2002,2019,0.4350245969388865,0.4350245969388865,0,,,,727097.625,409722.25,255979.125,5079.0625,22193.5625,19639.875,28326.6875,22277.375,736730.81,14.01,8.96,77.03,24.42,65.18,10.4,319802.06,18664.0,111645.63,126630.69,50048.0,12813.75,5.84,40138.3125,53002.0,42.71,45.55,11.74,20593.08,360750.17,381343.25,5.4,94.6,1.5,,269643.0,14.89,1.37,2014.0,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0.0,0.0,0.5959836978062746,30405.180630000006,26906.62875,38807.56188,54989.48813,72612.74,2.055,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,2.0,2.0,G,22.0,,342235.5625,75.35,15.55,1.3,1.8,0.7,1.2,4.1,,both
53,10740.0,Bus,2004,"Albuquerque, NM Metro Area",6604625.0,3954103.0,2847866.0,0,2002,2019,0.431192686942862,0.431192686942862,0,,,,755951.5,407841.0,276340.5,6757.75,22688.75,19784.5,28866.25,24518.5,758149.75,14.28,9.35,76.38,24.63,64.58,10.8,319577.75,18563.0,110814.5,125825.25,49046.0,15329.0,5.81,41641.75,54905.0,41.48,45.8,12.73,19779.5,367680.17,387459.67,5.11,94.89,1.79,,266492.0,15.29,1.33,2014.0,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0.0,0.0,0.5734862736340065,30176.0375,26313.385,38392.1125,55383.5275,73023.65,2.3807,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,2.0,2.0,G,22.0,,355807.75,76.6,14.3,1.3,1.8,0.7,1.2,4.1,,both
54,10740.0,Bus,2005,"Albuquerque, NM Metro Area",7758914.0,4782626.0,3024632.0,0,2002,2019,0.3898267205951761,0.3898267205951761,0,,,,783920.0,407621.0,296236.0,8048.0,23212.0,20013.0,29329.0,27062,779127.0,14.5,9.6,75.9,24.8,64.0,11.2,319677.0,18413.0,110293.0,125079.0,48207.0,17685.0,5.76,43070.0,56791.0,40.3,46.0,13.7,19014.58,375221.0,394235.58,4.83,95.17,2.23,28089.6,263341.0,16.65,1.29,2014.0,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0.0,0.0,0.5028764695677772,29943.48,25816.77,37834.41,55560.3,73260.39,2.8767,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,2.0,2.0,G,22.0,,368125,77.5,13.5,1.3,1.8,0.7,1.2,4.1,,both
55,10740.0,Bus,2006,"Albuquerque, NM Metro Area",9072409.0,4634851.0,3499539.0,0,2002,2019,0.38573426308271597,0.38573426308271597,0,,,,815430.0,400756.0,317995.0,10892.0,23623.0,19906.0,30099.0,28396,801871.0,14.9,10.4,74.7,25.1,63.3,11.6,318482.0,18459.0,108533.0,124096.0,46716.0,20678.0,5.8,44799.0,58745.0,38.9,46.4,14.7,15859.17,386438.5,402297.67,3.94,96.06,2.52,28089.6,260190.0,16.38,1.25,2014.0,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0.0,0.0,0.48216782885339493,29528.75,24882.5,37623.75,55998.75,73431.25,3.15,0.0,0.0,0.0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0.0,0.0,0.0,2.0,2.0,G,22.0,,385462,79.6,11.8,1.4,1.8,0.8,1,3.6,,both
