,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency,MODE,SERVICE_ID,RailBus,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
120,46,46,46,South Metro Area Regional Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,7545.0,0.0,7609.0,16735.0
121,46,46,46,South Metro Area Regional Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,7545.0,9748.0,0.0,16735.0
122,46,46,46,South Metro Area Regional Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,7545.0,9748.0,7609.0,16735.0
123,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,0.0,0.0,0.0,163152.0
124,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,0.0,0.0,182626.0,163152.0
125,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,0.0,239247.0,0.0,163152.0
126,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,0.0,239247.0,182626.0,163152.0
127,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,243966.0,0.0,0.0,163152.0
128,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,243966.0,0.0,182626.0,163152.0
129,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,243966.0,239247.0,0.0,163152.0
130,46,46,46,South Metro Area Regional Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,243966.0,239247.0,182626.0,163152.0
131,1001,0,0,Rhode Island Public Transit Authority,DR,DO,DemandResponse,28071.0,59566.0,338251.0,367856.0,421539.0,436873.0,439180.0,530262.0,569455.0,599815.0,682046.0,772852.0,0.0,0.0,0.0,0.0
132,1001,0,0,Rhode Island Public Transit Authority,DR,PT,DemandResponse,119795.0,205988.0,105464.0,119428.0,151658.0,192144.0,199029.0,190637.0,56194.0,56288.0,59279.0,58708.0,0.0,0.0,0.0,0.0
133,1001,0,0,Rhode Island Public Transit Authority,MB,DO,Bus,10481159.0,11056277.0,13930782.0,19504737.0,21374315.0,22421422.0,23480485.0,24044176.0,18048941.0,19778407.0,21147737.0,21547853.0,0.0,0.0,0.0,0.0
134,1002,0,0,Manchester Transit Authority,DR,DO,DemandResponse,9676.0,10321.0,11780.0,15444.0,20113.0,22632.0,23214.0,29013.0,40185.0,41955.0,34938.0,37737.0,0.0,0.0,0.0,0.0
135,1002,0,0,Manchester Transit Authority,MB,DO,Bus,235087.0,232951.0,258007.0,469597.0,312072.0,346149.0,361027.0,486181.0,524925.0,542229.0,565564.0,566814.0,0.0,0.0,0.0,0.0
136,1003,0,0,0,CR,DO,Rail,85143797.0,84853863.0,89083486.0,98790037.0,104286465.0,123020901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1003,0,0,Massachusetts Bay Transportation Authority,DR,PT,DemandResponse,1240145.0,1392722.0,1800172.0,1766630.0,1661848.0,1807289.0,1669088.0,3302090.0,3504823.0,4087164.0,4621537.0,7318243.0,0.0,0.0,0.0,0.0
138,1003,0,0,Massachusetts Bay Transportation Authority,FB,PT,Other,4510643.0,6055335.0,5462755.0,5766927.0,6025740.0,7459565.0,5960385.0,5393140.0,5711433.0,6008883.0,5989206.0,6386225.0,0.0,0.0,0.0,0.0
139,1003,0,0,Massachusetts Bay Transportation Authority,HR,DO,Rail,90138158.0,89509107.0,96684267.0,106478487.0,109922405.0,125471260.0,156554160.0,160515594.0,153168117.0,156508685.0,162016921.0,191852484.0,0.0,0.0,0.0,0.0
140,1003,0,0,Massachusetts Bay Transportation Authority,LR,DO,Rail,52775827.0,49244588.0,52704769.0,53622488.0,55719465.0,65031733.0,74238640.0,75225345.0,69637279.0,71723787.0,76335010.0,89940323.0,0.0,0.0,0.0,0.0
141,1003,0,0,Massachusetts Bay Transportation Authority,MB,DO,Bus,52100519.0,47771812.0,53546734.0,56905693.0,59713683.0,68223142.0,70423932.0,70012369.0,77360442.0,78237895.0,81636526.0,96676230.0,0.0,0.0,0.0,0.0
142,1003,0,0,Massachusetts Bay Transportation Authority,MB,PT,Bus,2992952.0,2810809.0,2585395.0,2542717.0,2746796.0,2785406.0,2747914.0,1897131.0,674044.0,680687.0,722645.0,454784.0,0.0,0.0,0.0,0.0
143,1003,0,0,Massachusetts Bay Transportation Authority,TB,DO,Bus,1631026.0,1433699.0,1676676.0,1707832.0,1792105.0,2077080.0,2175551.0,2170181.0,2156028.0,2929107.0,3067088.0,3355979.0,0.0,0.0,0.0,0.0
144,1004,0,0,Brockton Area Transit Authority,DR,PT,DemandResponse,614853.0,445576.0,769280.0,808132.0,830134.0,840277.0,826946.0,1098822.0,1139500.0,1111592.0,1135569.0,1113745.0,0.0,0.0,0.0,0.0
145,1004,0,0,Brockton Area Transit Authority,MB,PT,Bus,2440765.0,1936160.0,2409932.0,2239562.0,2303063.0,2295288.0,2258499.0,2383227.0,2422013.0,2564714.0,2715210.0,2628197.0,0.0,0.0,0.0,0.0
146,1005,0,0,Lowell Regional Transit Authority,DR,PT,DemandResponse,74511.0,115195.0,108659.0,97461.0,99893.0,136421.0,74548.0,78912.0,71317.0,67814.0,70031.0,68531.0,0.0,0.0,0.0,0.0
147,1005,0,0,0,MB,DO,Bus,706550.0,829645.0,771455.0,831688.0,770349.0,860200.0,938400.0,980611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1006,0,0,Southeastern Regional Transit Authority,DR,PT,DemandResponse,136969.0,128090.0,133045.0,262468.0,230976.0,341719.0,525475.0,572396.0,162083.0,197667.0,74724.0,140451.0,0.0,0.0,0.0,0.0
149,1006,0,0,Southeastern Regional Transit Authority,MB,PT,Bus,1826505.0,1534425.0,1553593.0,1487328.0,1500633.0,1366874.0,1226109.0,1335589.0,1438497.0,1779040.0,2065446.0,1982337.0,0.0,0.0,0.0,0.0
150,1007,0,0,Berkshire Regional Transit Authority,DR,PT,DemandResponse,311381.0,235279.0,240082.0,0.0,298148.0,226289.0,310339.0,284758.0,450436.0,185740.0,136853.0,128460.0,0.0,0.0,0.0,0.0
151,1007,0,0,Berkshire Regional Transit Authority,MB,PT,Bus,470092.0,479380.0,432801.0,483689.0,580058.0,666889.0,667578.0,756253.0,724891.0,713150.0,775523.0,792765.0,0.0,0.0,0.0,0.0
152,1008,0,0,Pioneer Valley Transit Authority,DR,PT,DemandResponse,310051.0,298465.0,665685.0,573085.0,538550.0,480803.0,491739.0,649734.0,654084.0,661034.0,670666.0,668227.0,0.0,0.0,0.0,0.0
153,1008,0,0,Pioneer Valley Transit Authority,MB,PT,Bus,4631575.0,4344034.0,4955284.0,4661553.0,4805888.0,4893142.0,4982049.0,5859449.0,5815840.0,6077931.0,6684087.0,6738204.0,0.0,0.0,0.0,0.0
154,1013,0,0,Merrimack Valley Regional Transit Authority,DR,PT,DemandResponse,92909.0,142490.0,120543.0,109773.0,123560.0,114203.0,133130.0,139422.0,133477.0,138734.0,157628.0,154329.0,0.0,0.0,0.0,0.0
155,1013,0,0,Merrimack Valley Regional Transit Authority,MB,PT,Bus,771828.0,841001.0,831587.0,986436.0,1020184.0,1146458.0,1167515.0,1277418.0,1225272.0,1118355.0,1267752.0,1329779.0,0.0,0.0,0.0,0.0
156,1014,0,0,Worcester Regional Transit Authority,DR,DO,DemandResponse,62068.0,177984.0,105398.0,50905.0,79788.0,88214.0,73575.0,71876.0,88459.0,69457.0,79394.0,75813.0,0.0,0.0,0.0,0.0
157,1014,0,0,Worcester Regional Transit Authority,DR,PT,DemandResponse,183060.0,361470.0,346047.0,267278.0,267669.0,269517.0,238762.0,199471.0,226081.0,182089.0,140286.0,134987.0,0.0,0.0,0.0,0.0
158,1014,0,0,Worcester Regional Transit Authority,MB,DO,Bus,2741325.0,2649569.0,2391758.0,1699441.0,2332806.0,2229221.0,2243355.0,2557493.0,2759796.0,2837444.0,3228296.0,3353939.0,0.0,0.0,0.0,0.0
159,1014,0,0,0,MB,PT,Bus,3623.0,2089.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1016,0,0,Greater Portland Transit District,MB,DO,Bus,1004376.0,1057569.0,1091473.0,1120592.0,1316819.0,1334131.0,1418225.0,1452551.0,1523929.0,1744713.0,1779927.0,1809031.0,0.0,0.0,0.0,0.0
161,1017,0,0,Greater Hartford Transit District,DR,PT,DemandResponse,212670.0,278118.0,300864.0,794746.0,302858.0,355778.0,471688.0,366805.0,401414.0,389676.0,388619.0,395032.0,0.0,0.0,0.0,0.0
162,1040,0,0,Southeast Area Transit,DR,PT,DemandResponse,7687.0,9217.0,10472.0,13133.0,9458.0,10223.0,11476.0,11637.0,10813.0,9342.0,12708.0,11367.0,0.0,0.0,0.0,0.0
163,1040,0,0,Southeast Area Transit,MB,DO,Bus,831304.0,632028.0,651312.0,731005.0,823489.0,1097194.0,1201255.0,1193042.0,1000035.0,1182303.0,1254186.0,1227066.0,0.0,0.0,0.0,0.0
164,1042,0,0,Valley Transit District,DR,DO,DemandResponse,408473.0,356193.0,327895.0,0.0,0.0,344217.0,343788.0,383947.0,460127.0,64510.0,60193.0,62114.0,0.0,0.0,0.0,0.0
165,1047,0,0,0,MB,DO,Bus,377257.0,0.0,384114.0,0.0,472929.0,0.0,540581.0,478536.0,484065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1048,0,0,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,MB,DO,Bus,10555907.0,9872297.0,10085398.0,10683491.0,11847812.0,12039635.0,12375554.0,12649838.0,12412172.0,12602353.0,13622900.0,13196107.0,0.0,0.0,0.0,0.0
167,1049,0,0,The Greater New Haven Transit District,DR,DO,DemandResponse,1046971.0,285030.0,151448.0,131358.0,125812.0,158671.0,218016.0,176274.0,183416.0,175374.0,196759.0,195745.0,0.0,0.0,0.0,0.0
168,1050,0,0,Greater Bridgeport Transit Authority,DR,PT,DemandResponse,167949.0,163629.0,173276.0,175145.0,190022.0,202999.0,213366.0,243562.0,267673.0,282178.0,288701.0,279759.0,0.0,0.0,0.0,0.0
169,1050,0,0,Greater Bridgeport Transit Authority,MB,DO,Bus,4168448.0,4077259.0,4093139.0,4254234.0,4801211.0,5045023.0,4978110.0,5534842.0,5560602.0,6086625.0,6127154.0,5805440.0,0.0,0.0,0.0,0.0
170,1051,0,0,Housatonic Area Regional Transit ,DR,DO,DemandResponse,43438.0,38604.0,39085.0,38784.0,43154.0,46762.0,46838.0,52393.0,54033.0,50080.0,73398.0,75344.0,0.0,0.0,0.0,0.0
171,1051,0,0,Housatonic Area Regional Transit ,MB,DO,Bus,489174.0,519367.0,541229.0,633919.0,726209.0,706719.0,762106.0,786899.0,736210.0,752631.0,828149.0,781884.0,0.0,0.0,0.0,0.0
172,1052,0,0,0,MB,DO,Bus,51127.0,0.0,35707.0,0.0,40818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1053,0,0,Cape Ann Transportation Authority,DR,PT,DemandResponse,16963.0,17092.0,16641.0,19069.0,21637.0,18697.0,32945.0,29244.0,23713.0,22017.0,29565.0,32151.0,0.0,0.0,0.0,0.0
174,1053,0,0,Cape Ann Transportation Authority,MB,PT,Bus,176422.0,189929.0,174943.0,178142.0,183521.0,203854.0,196333.0,168429.0,162754.0,168096.0,162308.0,153824.0,0.0,0.0,0.0,0.0
175,1055,0,0,Connecticut Department of Transportation - CTTRANSIT New Haven Division,MB,DO,Bus,5941012.0,5600261.0,5679805.0,6321171.0,6821306.0,6825669.0,7289747.0,7505517.0,7476558.0,7949040.0,8596747.0,8840516.0,0.0,0.0,0.0,0.0
176,1056,0,0,Connecticut Department of Transportation - CTTRANSIT Stamford Division,MB,DO,Bus,2574238.0,2497534.0,2545496.0,2689116.0,3017329.0,3052856.0,3184894.0,3432789.0,3256198.0,3655790.0,3978873.0,4178213.0,0.0,0.0,0.0,0.0
177,1057,0,0,Norwalk Transit District,DR,DO,DemandResponse,63970.0,58114.0,95539.0,89229.0,108007.0,112207.0,119069.0,116720.0,120946.0,114511.0,129997.0,133170.0,0.0,0.0,0.0,0.0
178,1057,0,0,Norwalk Transit District,DR,PT,DemandResponse,83790.0,77587.0,101558.0,92802.0,99867.0,110385.0,108126.0,139388.0,132265.0,124165.0,143130.0,145960.0,0.0,0.0,0.0,0.0
179,1057,0,0,Norwalk Transit District,MB,DO,Bus,1368883.0,1331197.0,1311621.0,1441147.0,1525689.0,1513270.0,1551270.0,1550618.0,1519560.0,1577192.0,1735952.0,1779407.0,0.0,0.0,0.0,0.0
180,1057,0,0,Norwalk Transit District,MB,PT,Bus,50833.0,54815.0,56127.0,53615.0,60402.0,65079.0,62603.0,52323.0,43660.0,47477.0,57737.0,64031.0,0.0,0.0,0.0,0.0
181,1061,0,0,Montachusett Regional Transit Authority,DR,PT,DemandResponse,605560.0,609093.0,929003.0,599111.0,515039.0,503267.0,513394.0,2624712.0,2941365.0,1811283.0,1972402.0,1979342.0,0.0,0.0,0.0,0.0
182,1061,0,0,Montachusett Regional Transit Authority,MB,PT,Bus,577613.0,522973.0,414766.0,558430.0,631200.0,657436.0,745763.0,527817.0,517426.0,557528.0,590393.0,603462.0,0.0,0.0,0.0,0.0
183,1063,0,0,0,DR,PT,DemandResponse,0.0,0.0,42743.0,36809.0,33270.0,15032.0,25943.0,32210.0,30285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1063,0,0,0,MB,PT,Bus,234660.0,230532.0,238260.0,256271.0,279739.0,101222.0,19087.0,15610.0,16673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1064,0,0,Greater Attleboro-Taunton Regional Transit Authority,DR,PT,DemandResponse,144475.0,145443.0,190052.0,183131.0,192905.0,191531.0,205410.0,222899.0,234215.0,249575.0,245409.0,272094.0,0.0,0.0,0.0,0.0
186,1064,0,0,Greater Attleboro-Taunton Regional Transit Authority,MB,PT,Bus,1652030.0,1530200.0,1532768.0,1352843.0,1259107.0,1817375.0,1828410.0,1614227.0,1591331.0,588159.0,649485.0,715190.0,0.0,0.0,0.0,0.0
187,1066,0,0,Chittenden County Transportation Authority,DR,PT,DemandResponse,46588.0,57950.0,57740.0,65378.0,88402.0,89153.0,88965.0,89928.0,101008.0,111618.0,108355.0,131258.0,0.0,0.0,0.0,0.0
188,1066,0,0,Chittenden County Transportation Authority,MB,DO,Bus,960419.0,993514.0,1060777.0,1235450.0,1678981.0,1706774.0,1773844.0,2147192.0,2155343.0,2271228.0,2484660.0,1998496.0,0.0,0.0,0.0,0.0
189,1069,0,0,"Regional Transportation Program, Inc.",DR,DO,DemandResponse,1844741.0,1700261.0,1769784.0,1628293.0,1704858.0,1573990.0,1643528.0,1611623.0,1675933.0,1510855.0,1663687.0,1731127.0,0.0,0.0,0.0,0.0
190,1087,0,0,Nashua Transit System,DR,PT,DemandResponse,37869.0,49705.0,42973.0,42968.0,40020.0,0.0,0.0,0.0,75907.0,34520.0,39260.0,34519.0,0.0,0.0,0.0,0.0
191,1087,0,0,Nashua Transit System,MB,PT,Bus,149066.0,150291.0,161134.0,176482.0,189400.0,0.0,0.0,0.0,228881.0,241605.0,335381.0,382606.0,0.0,0.0,0.0,0.0
192,1088,0,0,Casco Bay Island Transit District,FB,DO,Other,1691854.0,1658252.0,1637930.0,1727649.0,1471949.0,1977897.0,447102.0,2133329.0,2176368.0,2208790.0,2295805.0,2306271.0,0.0,0.0,0.0,0.0
193,1095,0,0,0,DR,DO,DemandResponse,185483.0,193997.0,207025.0,1391576.0,245405.0,236398.0,258634.0,271398.0,277010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1095,0,0,0,MB,DO,Bus,1234839.0,1187488.0,1236207.0,236161.0,1599815.0,1570302.0,1704345.0,1641167.0,1503028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1096,0,0,0,DR,PT,DemandResponse,737.0,638.0,223.0,541.0,3596.0,12473.0,17549.0,22951.0,6198.0,9843.0,12355.0,0.0,0.0,0.0,0.0,0.0
196,1096,0,0,City of Bangor - BAT Community Connector,MB,DO,Bus,297188.0,333309.0,377385.0,429241.0,484810.0,536652.0,658533.0,700717.0,697571.0,798286.0,867126.0,852377.0,0.0,0.0,0.0,0.0
197,1098,0,0,"Western Maine Transportation Services, Inc.",DR,DO,DemandResponse,45997.0,46004.0,50495.0,92964.0,78141.0,49074.0,0.0,0.0,19886.0,44476.0,54138.0,51202.0,0.0,0.0,0.0,0.0
198,1098,0,0,"Western Maine Transportation Services, Inc.",MB,DO,Bus,62475.0,67350.0,72881.0,81403.0,91827.0,108296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1102,0,0,Connecticut Department of Transportation,CR,PT,Rail,933029.0,1118223.0,1161007.0,1234074.0,1386062.0,1333213.0,1620085.0,1932099.0,1885448.0,1999130.0,2219841.0,2219842.0,0.0,0.0,0.0,0.0
200,1102,0,0,0,DR,PT,DemandResponse,185483.0,193997.0,207025.0,236161.0,245405.0,236398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1102,0,0,0,MB,PT,Bus,2116299.0,2040533.0,2140735.0,2367550.0,2672888.0,2670231.0,561803.0,545950.0,508448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1105,0,0,Cape Cod Regional Transit Authority,DR,PT,DemandResponse,488965.0,374749.0,377150.0,1475200.0,1561763.0,1313469.0,769154.0,602711.0,2969174.0,567310.0,3977568.0,4271467.0,0.0,0.0,0.0,0.0
203,1105,0,0,Cape Cod Regional Transit Authority,MB,PT,Bus,741543.0,728802.0,433302.0,1565954.0,1579697.0,2223880.0,281458.0,224485.0,682851.0,836154.0,919483.0,955852.0,0.0,0.0,0.0,0.0
204,1107,0,0,Milford Transit District,DR,DO,DemandResponse,356111.0,429790.0,354479.0,428687.0,476268.0,479487.0,428209.0,392892.0,397615.0,353506.0,315967.0,369281.0,0.0,0.0,0.0,0.0
205,1107,0,0,Milford Transit District,MB,DO,Bus,245259.0,246697.0,235928.0,231171.0,264846.0,236679.0,251275.0,232726.0,241615.0,253194.0,277591.0,239895.0,0.0,0.0,0.0,0.0
206,1108,0,0,Greater Hartford Ridesharing Corporation - The Rideshare Company,VP,DO,DemandResponse,2939989.0,0.0,2569022.0,2698650.0,2972210.0,3877901.0,4335217.0,4435687.0,4021657.0,3945404.0,3881795.0,3792736.0,0.0,0.0,0.0,0.0
207,1109,0,0,0,DR,PT,DemandResponse,265772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2002,0,0,Capital District Transportation Authority,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,356712.0,260301.0,289415.0,502403.0,554179.0,471796.0,0.0,0.0,0.0,0.0
209,2002,0,0,Capital District Transportation Authority,MB,DO,Bus,9323334.0,8780533.0,8733393.0,8927630.0,8824937.0,9615161.0,10372439.0,11861929.0,13568178.0,13459391.0,14331986.0,15073710.0,0.0,0.0,0.0,0.0
210,2002,0,0,0,MB,PT,Bus,0.0,2207.0,482161.0,506442.0,534513.0,552476.0,524443.0,823876.0,1345579.0,718034.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2003,0,0,Broome County Department of Public Transportation,DR,DO,DemandResponse,28459.0,54533.0,55572.0,58516.0,60015.0,62859.0,68263.0,89818.0,86796.0,78931.0,82178.0,252608.0,0.0,0.0,0.0,0.0
212,2003,0,0,Broome County Department of Public Transportation,DR,PT,DemandResponse,71653.0,200974.0,211241.0,220199.0,228878.0,222046.0,233670.0,265884.0,272420.0,262412.0,269896.0,187550.0,0.0,0.0,0.0,0.0
213,2003,0,0,Broome County Department of Public Transportation,MB,DO,Bus,1869273.0,1834345.0,1904751.0,1990449.0,2019231.0,2270619.0,2341481.0,2822378.0,2601756.0,2734481.0,2501222.0,2463068.0,0.0,0.0,0.0,0.0
214,2004,0,0,Niagara Frontier Transportation Authority,DR,DO,DemandResponse,122477.0,166214.0,177531.0,210515.0,214933.0,207213.0,244349.0,364291.0,554200.0,531777.0,570537.0,596788.0,0.0,0.0,0.0,0.0
215,2004,0,0,0,DR,PT,DemandResponse,14338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2004,0,0,Niagara Frontier Transportation Authority,LR,DO,Rail,3155324.0,3178624.0,3925653.0,4188902.0,4749460.0,4410265.0,4243983.0,4519559.0,4496914.0,5090401.0,4891099.0,5425359.0,0.0,0.0,0.0,0.0
217,2004,0,0,Niagara Frontier Transportation Authority,MB,DO,Bus,17150514.0,16568666.0,18266749.0,18864974.0,19531119.0,20786828.0,22238494.0,23874838.0,25610638.0,26028582.0,27062196.0,30466540.0,0.0,0.0,0.0,0.0
218,2005,0,0,C-TRAN,DR,PT,DemandResponse,337040.0,454450.0,482486.0,518791.0,610443.0,672785.0,806926.0,301547.0,259515.0,285311.0,310630.0,266975.0,0.0,0.0,0.0,0.0
219,2005,0,0,C-TRAN,MB,PT,Bus,1283347.0,1649487.0,1456664.0,1736821.0,1746479.0,1819010.0,1975577.0,658795.0,684175.0,698519.0,660090.0,705715.0,0.0,0.0,0.0,0.0
220,2006,0,0,City of Long Beach,DR,DO,DemandResponse,3066.0,3456.0,3830.0,0.0,5400.0,8520.0,9442.0,8045.0,8155.0,7285.0,8500.0,7200.0,0.0,0.0,0.0,0.0
221,2006,0,0,City of Long Beach,MB,DO,Bus,406246.0,386888.0,390183.0,0.0,395600.0,419643.0,348938.0,444856.0,421356.0,408290.0,408144.0,428919.0,0.0,0.0,0.0,0.0
222,2007,0,0,0,DR,DO,DemandResponse,31787741.0,909257.0,990872.0,1014094.0,1101270.0,1104026.0,1190315.0,1295085.0,1204846.0,1139960.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2007,0,0,0,MB,DO,Bus,770340.0,35766304.0,37049304.0,40103322.0,40236441.0,40634863.0,42356768.0,41650265.0,44691387.0,46073641.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2008,0,0,MTA New York City Transit,DR,PT,DemandResponse,3708683.0,4818843.0,5764112.0,6998010.0,6987329.0,9430348.0,10366188.0,12160564.0,14097151.0,11340884.0,10304889.0,11554081.0,0.0,0.0,0.0,0.0
225,2008,0,0,MTA New York City Transit,HR,DO,Rail,1518164752.0,1690812850.0,1837633011.0,1856977863.0,1946773569.0,2030025155.0,2176131206.0,2245620228.0,2398466039.0,2698747475.0,2742048577.0,3030746003.0,0.0,0.0,0.0,0.0
226,2008,0,0,MTA New York City Transit,MB,DO,Bus,603544395.0,655474073.0,705568868.0,761838185.0,775198422.0,772259883.0,802282115.0,821110623.0,838969230.0,868193654.0,870480359.0,849967678.0,0.0,0.0,0.0,0.0
227,2009,0,0,City of Poughkeepsie,MB,DO,Bus,268110.0,232982.0,231544.0,227738.0,264891.0,281966.0,0.0,325320.0,408786.0,351563.0,369548.0,417713.0,0.0,0.0,0.0,0.0
228,2010,0,0,Dutchess County Division of Mass Transportation,DR,DO,DemandResponse,253809.0,238200.0,240871.0,241943.0,268982.0,286304.0,303772.0,311171.0,293449.0,275027.0,48954.0,42059.0,0.0,0.0,0.0,0.0
229,2010,0,0,Dutchess County Division of Mass Transportation,MB,DO,Bus,323029.0,303163.0,306562.0,307928.0,342340.0,364259.0,386620.0,396037.0,373480.0,350034.0,656676.0,700470.0,0.0,0.0,0.0,0.0
230,2018,0,0,"CNY Centro, Inc. ",DR,DO,DemandResponse,265021.0,201269.0,147280.0,176530.0,7589701.0,186418.0,158431.0,172952.0,193940.0,180692.0,190733.0,247432.0,0.0,0.0,0.0,0.0
231,2018,0,0,"CNY Centro, Inc. ",DR,PT,DemandResponse,0.0,9745.0,22558.0,21408.0,30579.0,54523.0,72574.0,78671.0,83732.0,90488.0,173749.0,173305.0,0.0,0.0,0.0,0.0
232,2018,0,0,"CNY Centro, Inc. ",MB,DO,Bus,6719795.0,6346937.0,6797781.0,7078983.0,194180.0,8412594.0,9633430.0,8981473.0,9762234.0,10078566.0,11973480.0,12930443.0,0.0,0.0,0.0,0.0
233,2021,0,0,0,DR,DO,DemandResponse,28123.0,38896.0,40743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2021,0,0,0,MB,DO,Bus,426222.0,450316.0,415487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2040,0,0,0,MB,DO,Bus,10443259.0,10838098.0,11097376.0,5582947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2071,0,0,Huntington Area Rapid Transit,DR,DO,DemandResponse,12270.0,13552.0,12528.0,14550.0,17780.0,20724.0,20600.0,22882.0,26384.0,33657.0,37451.0,87560.0,0.0,0.0,0.0,0.0
237,2071,0,0,Huntington Area Rapid Transit,MB,DO,Bus,194801.0,190193.0,185826.0,174586.0,187616.0,190046.0,198724.0,193149.0,184138.0,176981.0,172619.0,153151.0,0.0,0.0,0.0,0.0
238,2072,0,0,Suffolk County Department of Public Works - Transportation Division,DR,PT,DemandResponse,388021.0,422277.0,478789.0,542415.0,670476.0,825564.0,987939.0,1087794.0,1149176.0,1248066.0,1395242.0,1792098.0,0.0,0.0,0.0,0.0
239,2072,0,0,Suffolk County Department of Public Works - Transportation Division,MB,PT,Bus,6539157.0,6313398.0,6572130.0,7007430.0,6474015.0,6571566.0,6878374.0,6565305.0,6539015.0,6853842.0,7997982.0,8349877.0,0.0,0.0,0.0,0.0
240,2075,0,0,Port Authority Transit Corporation,HR,DO,Rail,19250866.0,18429984.0,18672787.0,19092802.0,19041160.0,19016861.0,21184361.0,22075886.0,22057817.0,24117267.0,26147459.0,26024064.0,0.0,0.0,0.0,0.0
241,2076,0,0,Westchester County Bee-Line System,DR,PT,DemandResponse,529334.0,551436.0,556407.0,589521.0,590055.0,610617.0,0.0,0.0,0.0,0.0,890680.0,902900.0,0.0,0.0,0.0,0.0
242,2076,0,0,Westchester County Bee-Line System,MB,PT,Bus,35246626.0,39970730.0,41494376.0,30705734.0,42242044.0,39095672.0,0.0,0.0,0.0,0.0,45690374.0,48572092.0,0.0,0.0,0.0,0.0
