,CBSA,Mode,Year,MNAME,MAINTENANCE,RESTRUCTURE,NOTES,LINKS
2455,32820,Bus,2008,"Memphis, TN-MS-AR Metro Area",0,0,,
2456,32820,Bus,2009,"Memphis, TN-MS-AR Metro Area",0,0,,
2457,32820,Bus,2010,"Memphis, TN-MS-AR Metro Area",0,0,,
2458,32820,Bus,2011,"Memphis, TN-MS-AR Metro Area",0,0,,
2459,32820,Bus,2012,"Memphis, TN-MS-AR Metro Area",0,0,,
2460,32820,Bus,2013,"Memphis, TN-MS-AR Metro Area",0,0,,
2461,32820,Bus,2014,"Memphis, TN-MS-AR Metro Area",0,0,,
2462,32820,Bus,2015,"Memphis, TN-MS-AR Metro Area",0,0,,
2463,32820,Bus,2016,"Memphis, TN-MS-AR Metro Area",0,0,,
2464,32820,Bus,2017,"Memphis, TN-MS-AR Metro Area",0,0,,
2465,32820,Bus,2018,"Memphis, TN-MS-AR Metro Area",0,0,,
2466,32900,Bus,2002,"Merced, CA Metro Area",0,0,,
2467,32900,Bus,2003,"Merced, CA Metro Area",0,0,,
2468,32900,Bus,2004,"Merced, CA Metro Area",0,0,,
2469,32900,Bus,2005,"Merced, CA Metro Area",0,0,,
2470,32900,Bus,2006,"Merced, CA Metro Area",0,0,,
2471,32900,Bus,2007,"Merced, CA Metro Area",0,0,,
2472,32900,Bus,2008,"Merced, CA Metro Area",0,0,,
2473,32900,Bus,2009,"Merced, CA Metro Area",0,0,,
2474,32900,Bus,2010,"Merced, CA Metro Area",0,0,,
2475,32900,Bus,2011,"Merced, CA Metro Area",0,0,,
2476,32900,Bus,2012,"Merced, CA Metro Area",0,0,,
2477,32900,Bus,2013,"Merced, CA Metro Area",0,0,,
2478,32900,Bus,2014,"Merced, CA Metro Area",0,0,,
2479,32900,Bus,2015,"Merced, CA Metro Area",0,0,,
2480,32900,Bus,2016,"Merced, CA Metro Area",0,0,,
2481,32900,Bus,2017,"Merced, CA Metro Area",0,0,,
2482,32900,Bus,2018,"Merced, CA Metro Area",0,0,,
2483,33100,Bus,2002,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2484,33100,Bus,2003,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2485,33100,Bus,2004,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2486,33100,Bus,2005,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2487,33100,Bus,2006,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2488,33100,Bus,2007,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2489,33100,Bus,2008,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2490,33100,Bus,2009,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2491,33100,Bus,2010,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2492,33100,Bus,2011,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2493,33100,Bus,2012,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2494,33100,Bus,2013,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2495,33100,Bus,2014,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2496,33100,Bus,2015,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2497,33100,Bus,2016,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2498,33100,Bus,2017,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2499,33100,Bus,2018,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2500,33100,Rail,2002,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2501,33100,Rail,2003,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2502,33100,Rail,2004,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2503,33100,Rail,2005,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2504,33100,Rail,2006,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2505,33100,Rail,2007,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2506,33100,Rail,2008,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2507,33100,Rail,2009,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2508,33100,Rail,2010,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2509,33100,Rail,2011,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2510,33100,Rail,2012,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2511,33100,Rail,2013,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2512,33100,Rail,2014,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2513,33100,Rail,2015,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2514,33100,Rail,2016,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2515,33100,Rail,2017,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2516,33100,Rail,2018,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0,0,,
2517,33340,Bus,2002,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2518,33340,Bus,2003,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2519,33340,Bus,2004,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2520,33340,Bus,2005,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2521,33340,Bus,2006,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2522,33340,Bus,2007,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2523,33340,Bus,2008,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2524,33340,Bus,2009,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2525,33340,Bus,2010,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2526,33340,Bus,2011,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2527,33340,Bus,2012,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2528,33340,Bus,2013,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2529,33340,Bus,2014,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2530,33340,Bus,2015,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2531,33340,Bus,2016,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2532,33340,Bus,2017,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2533,33340,Bus,2018,"Milwaukee-Waukesha-West Allis, WI Metro Area",0,0,,
2534,33460,Bus,2002,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2535,33460,Bus,2003,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2536,33460,Bus,2004,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2537,33460,Bus,2005,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2538,33460,Bus,2006,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2539,33460,Bus,2007,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2540,33460,Bus,2008,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2541,33460,Bus,2009,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2542,33460,Bus,2010,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2543,33460,Bus,2011,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2544,33460,Bus,2012,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2545,33460,Bus,2013,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2546,33460,Bus,2014,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2547,33460,Bus,2015,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2548,33460,Bus,2016,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2549,33460,Bus,2017,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2550,33460,Bus,2018,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2551,33460,Rail,2004,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2552,33460,Rail,2005,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2553,33460,Rail,2006,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2554,33460,Rail,2007,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2555,33460,Rail,2008,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2556,33460,Rail,2009,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2557,33460,Rail,2010,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2558,33460,Rail,2011,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2559,33460,Rail,2012,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2560,33460,Rail,2013,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2561,33460,Rail,2014,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2562,33460,Rail,2015,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2563,33460,Rail,2016,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2564,33460,Rail,2017,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2565,33460,Rail,2018,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0,0,,
2566,33540,Bus,2002,"Missoula, MT Metro Area",0,0,,
2567,33540,Bus,2003,"Missoula, MT Metro Area",0,0,,
2568,33540,Bus,2004,"Missoula, MT Metro Area",0,0,,
2569,33540,Bus,2005,"Missoula, MT Metro Area",0,0,,
2570,33540,Bus,2006,"Missoula, MT Metro Area",0,0,,
2571,33540,Bus,2007,"Missoula, MT Metro Area",0,0,,
2572,33540,Bus,2008,"Missoula, MT Metro Area",0,0,,
2573,33540,Bus,2009,"Missoula, MT Metro Area",0,0,,
2574,33540,Bus,2010,"Missoula, MT Metro Area",0,0,,
2575,33540,Bus,2011,"Missoula, MT Metro Area",0,0,,
2576,33540,Bus,2012,"Missoula, MT Metro Area",0,0,,
2577,33540,Bus,2013,"Missoula, MT Metro Area",0,0,,
2578,33540,Bus,2014,"Missoula, MT Metro Area",0,0,,
2579,33540,Bus,2015,"Missoula, MT Metro Area",0,0,,
2580,33540,Bus,2016,"Missoula, MT Metro Area",0,0,,
2581,33540,Bus,2017,"Missoula, MT Metro Area",0,0,,
2582,33540,Bus,2018,"Missoula, MT Metro Area",0,0,,
2583,33660,Bus,2005,"Mobile, AL Metro Area",0,0,,
2584,33660,Bus,2006,"Mobile, AL Metro Area",0,0,,
2585,33660,Bus,2007,"Mobile, AL Metro Area",0,0,,
2586,33660,Bus,2008,"Mobile, AL Metro Area",0,0,,
2587,33660,Bus,2009,"Mobile, AL Metro Area",0,0,,
2588,33660,Bus,2010,"Mobile, AL Metro Area",0,0,,
2589,33660,Bus,2011,"Mobile, AL Metro Area",0,0,,
2590,33660,Bus,2012,"Mobile, AL Metro Area",0,0,,
2591,33660,Bus,2013,"Mobile, AL Metro Area",0,0,,
2592,33660,Bus,2014,"Mobile, AL Metro Area",0,0,,
2593,33660,Bus,2015,"Mobile, AL Metro Area",0,0,,
2594,33660,Bus,2016,"Mobile, AL Metro Area",0,0,,
2595,33660,Bus,2017,"Mobile, AL Metro Area",0,0,,
2596,33660,Bus,2018,"Mobile, AL Metro Area",0,0,,
2597,33700,Bus,2002,"Modesto, CA Metro Area",0,0,,
2598,33700,Bus,2003,"Modesto, CA Metro Area",0,0,,
2599,33700,Bus,2004,"Modesto, CA Metro Area",0,0,,
2600,33700,Bus,2005,"Modesto, CA Metro Area",0,0,,
2601,33700,Bus,2006,"Modesto, CA Metro Area",0,0,,
2602,33700,Bus,2007,"Modesto, CA Metro Area",0,0,,
2603,33700,Bus,2008,"Modesto, CA Metro Area",0,0,,
2604,33700,Bus,2009,"Modesto, CA Metro Area",0,0,,
2605,33700,Bus,2010,"Modesto, CA Metro Area",0,0,,
2606,33700,Bus,2011,"Modesto, CA Metro Area",0,0,,
2607,33700,Bus,2012,"Modesto, CA Metro Area",0,0,,
2608,33700,Bus,2013,"Modesto, CA Metro Area",0,0,,
2609,33700,Bus,2014,"Modesto, CA Metro Area",0,0,,
2610,33700,Bus,2015,"Modesto, CA Metro Area",0,0,,
2611,33700,Bus,2016,"Modesto, CA Metro Area",0,0,,
2612,33700,Bus,2017,"Modesto, CA Metro Area",0,0,,
2613,33700,Bus,2018,"Modesto, CA Metro Area",0,0,,
2614,33860,Bus,2005,"Montgomery, AL Metro Area",0,0,,
2615,33860,Bus,2006,"Montgomery, AL Metro Area",0,0,,
2616,33860,Bus,2007,"Montgomery, AL Metro Area",0,0,,
2617,33860,Bus,2008,"Montgomery, AL Metro Area",0,0,,
2618,33860,Bus,2009,"Montgomery, AL Metro Area",0,0,,
2619,33860,Bus,2010,"Montgomery, AL Metro Area",0,0,,
2620,33860,Bus,2011,"Montgomery, AL Metro Area",0,0,,
2621,33860,Bus,2012,"Montgomery, AL Metro Area",0,0,,
2622,33860,Bus,2013,"Montgomery, AL Metro Area",0,0,,
2623,33860,Bus,2014,"Montgomery, AL Metro Area",0,0,,
2624,33860,Bus,2015,"Montgomery, AL Metro Area",0,0,,
2625,33860,Bus,2016,"Montgomery, AL Metro Area",0,0,,
2626,33860,Bus,2017,"Montgomery, AL Metro Area",0,0,,
2627,33860,Bus,2018,"Montgomery, AL Metro Area",0,0,,
2628,34580,Bus,2005,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2629,34580,Bus,2006,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2630,34580,Bus,2007,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2631,34580,Bus,2008,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2632,34580,Bus,2009,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2633,34580,Bus,2010,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2634,34580,Bus,2011,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2635,34580,Bus,2012,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2636,34580,Bus,2013,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2637,34580,Bus,2014,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2638,34580,Bus,2015,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2639,34580,Bus,2016,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2640,34580,Bus,2017,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2641,34580,Bus,2018,"Mount Vernon-Anacortes, WA Metro Area",0,0,,
2642,34620,Bus,2004,"Muncie, IN Metro Area",0,0,,
2643,34620,Bus,2005,"Muncie, IN Metro Area",0,0,,
2644,34620,Bus,2006,"Muncie, IN Metro Area",0,0,,
2645,34620,Bus,2007,"Muncie, IN Metro Area",0,0,,
2646,34620,Bus,2008,"Muncie, IN Metro Area",0,0,,
2647,34620,Bus,2009,"Muncie, IN Metro Area",0,0,,
2648,34620,Bus,2010,"Muncie, IN Metro Area",0,0,,
2649,34620,Bus,2011,"Muncie, IN Metro Area",0,0,,
2650,34620,Bus,2012,"Muncie, IN Metro Area",0,0,,
2651,34620,Bus,2013,"Muncie, IN Metro Area",0,0,,
2652,34620,Bus,2014,"Muncie, IN Metro Area",0,0,,
2653,34620,Bus,2015,"Muncie, IN Metro Area",0,0,,
2654,34620,Bus,2016,"Muncie, IN Metro Area",0,0,,
2655,34620,Bus,2017,"Muncie, IN Metro Area",0,0,,
2656,34620,Bus,2018,"Muncie, IN Metro Area",0,0,,
2657,34900,Bus,2002,"Napa, CA Metro Area",0,0,,
2658,34900,Bus,2003,"Napa, CA Metro Area",0,0,,
2659,34900,Bus,2004,"Napa, CA Metro Area",0,0,,
2660,34900,Bus,2005,"Napa, CA Metro Area",0,0,,
2661,34900,Bus,2006,"Napa, CA Metro Area",0,0,,
2662,34900,Bus,2007,"Napa, CA Metro Area",0,0,,
2663,34900,Bus,2008,"Napa, CA Metro Area",0,0,,
2664,34900,Bus,2009,"Napa, CA Metro Area",0,0,,
2665,34900,Bus,2010,"Napa, CA Metro Area",0,0,,
2666,34900,Bus,2011,"Napa, CA Metro Area",0,0,,
2667,34900,Bus,2012,"Napa, CA Metro Area",0,0,,
2668,34900,Bus,2013,"Napa, CA Metro Area",0,0,,
2669,34900,Bus,2014,"Napa, CA Metro Area",0,0,,
2670,34900,Bus,2015,"Napa, CA Metro Area",0,0,,
2671,34900,Bus,2016,"Napa, CA Metro Area",0,0,,
2672,34900,Bus,2017,"Napa, CA Metro Area",0,0,,
2673,34900,Bus,2018,"Napa, CA Metro Area",0,0,,
2674,34940,Bus,2005,"Naples-Marco Island, FL Metro Area",0,0,,
2675,34940,Bus,2006,"Naples-Marco Island, FL Metro Area",0,0,,
2676,34940,Bus,2007,"Naples-Marco Island, FL Metro Area",0,0,,
2677,34940,Bus,2008,"Naples-Marco Island, FL Metro Area",0,0,,
2678,34940,Bus,2009,"Naples-Marco Island, FL Metro Area",0,0,,
2679,34940,Bus,2010,"Naples-Marco Island, FL Metro Area",0,0,,
2680,34940,Bus,2011,"Naples-Marco Island, FL Metro Area",0,0,,
2681,34940,Bus,2012,"Naples-Marco Island, FL Metro Area",0,0,,
2682,34940,Bus,2013,"Naples-Marco Island, FL Metro Area",0,0,,
2683,34940,Bus,2014,"Naples-Marco Island, FL Metro Area",0,0,,
2684,34940,Bus,2015,"Naples-Marco Island, FL Metro Area",0,0,,
2685,34940,Bus,2016,"Naples-Marco Island, FL Metro Area",0,0,,
2686,34940,Bus,2017,"Naples-Marco Island, FL Metro Area",0,0,,
2687,34940,Bus,2018,"Naples-Marco Island, FL Metro Area",0,0,,
2688,34980,Bus,2002,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2689,34980,Bus,2003,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2690,34980,Bus,2004,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2691,34980,Bus,2005,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2692,34980,Bus,2006,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2693,34980,Bus,2007,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2694,34980,Bus,2008,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2695,34980,Bus,2009,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2696,34980,Bus,2010,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2697,34980,Bus,2011,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2698,34980,Bus,2012,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2699,34980,Bus,2013,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2700,34980,Bus,2014,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2701,34980,Bus,2015,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2702,34980,Bus,2016,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2703,34980,Bus,2017,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2704,34980,Bus,2018,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2705,34980,Rail,2007,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2706,34980,Rail,2008,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2707,34980,Rail,2009,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2708,34980,Rail,2010,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2709,34980,Rail,2011,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2710,34980,Rail,2012,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2711,34980,Rail,2013,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2712,34980,Rail,2014,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2713,34980,Rail,2015,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2714,34980,Rail,2016,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2715,34980,Rail,2017,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2716,34980,Rail,2018,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0,0,,
2717,35300,Bus,2002,"New Haven-Milford, CT Metro Area",0,0,,
2718,35300,Bus,2003,"New Haven-Milford, CT Metro Area",0,0,,
2719,35300,Bus,2004,"New Haven-Milford, CT Metro Area",0,0,,
2720,35300,Bus,2005,"New Haven-Milford, CT Metro Area",0,0,,
2721,35300,Bus,2006,"New Haven-Milford, CT Metro Area",0,0,,
2722,35300,Bus,2007,"New Haven-Milford, CT Metro Area",0,0,,
2723,35300,Bus,2008,"New Haven-Milford, CT Metro Area",0,0,,
2724,35300,Bus,2009,"New Haven-Milford, CT Metro Area",0,0,,
2725,35300,Bus,2010,"New Haven-Milford, CT Metro Area",0,0,,
2726,35300,Bus,2011,"New Haven-Milford, CT Metro Area",0,0,,
2727,35300,Bus,2012,"New Haven-Milford, CT Metro Area",0,0,,
2728,35300,Bus,2013,"New Haven-Milford, CT Metro Area",0,0,,
2729,35300,Bus,2014,"New Haven-Milford, CT Metro Area",0,0,,
2730,35300,Bus,2015,"New Haven-Milford, CT Metro Area",0,0,,
2731,35300,Bus,2016,"New Haven-Milford, CT Metro Area",0,0,,
2732,35300,Bus,2017,"New Haven-Milford, CT Metro Area",0,0,,
2733,35300,Bus,2018,"New Haven-Milford, CT Metro Area",0,0,,
2734,35380,Bus,2002,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2735,35380,Bus,2003,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2736,35380,Bus,2004,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2737,35380,Bus,2005,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2738,35380,Bus,2006,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2739,35380,Bus,2007,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2740,35380,Bus,2008,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2741,35380,Bus,2009,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2742,35380,Bus,2010,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2743,35380,Bus,2011,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2744,35380,Bus,2012,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2745,35380,Bus,2013,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2746,35380,Bus,2014,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2747,35380,Bus,2015,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2748,35380,Bus,2016,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2749,35380,Bus,2017,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2750,35380,Bus,2018,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2751,35380,Rail,2007,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2752,35380,Rail,2008,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2753,35380,Rail,2009,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2754,35380,Rail,2010,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2755,35380,Rail,2011,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2756,35380,Rail,2012,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2757,35380,Rail,2013,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2758,35380,Rail,2014,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2759,35380,Rail,2015,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2760,35380,Rail,2016,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2761,35380,Rail,2017,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2762,35380,Rail,2018,"New Orleans-Metairie-Kenner, LA Metro Area",0,0,,
2763,35620,Bus,2002,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2764,35620,Bus,2003,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2765,35620,Bus,2004,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2766,35620,Bus,2005,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2767,35620,Bus,2006,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2768,35620,Bus,2007,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2769,35620,Bus,2008,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2770,35620,Bus,2009,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2771,35620,Bus,2010,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2772,35620,Bus,2011,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2773,35620,Bus,2012,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2774,35620,Bus,2013,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2775,35620,Bus,2014,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2776,35620,Bus,2015,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2777,35620,Bus,2016,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2778,35620,Bus,2017,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2779,35620,Bus,2018,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2780,35620,Rail,2002,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2781,35620,Rail,2003,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2782,35620,Rail,2004,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2783,35620,Rail,2005,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2784,35620,Rail,2006,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2785,35620,Rail,2007,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
2786,35620,Rail,2008,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",0,0,,
