,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_PCT_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS2_HINY_diff,YEARS_SINCE_TNC_BUS2_MIDLOW_diff,YEARS_SINCE_TNC_RAIL2_HINY_diff,YEARS_SINCE_TNC_RAIL2_MIDLOW_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS2_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL2_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
4005,"State College, PA Metro Area-Bus",2012,0,31,15.76104821,14.22816906,0.641390634,12.33921893,1.631062409,10.08068978,8.68,24.24228754,4.4,0,0,0,0,0,0,1.992592549,-0.041454595,15.8025028,-1.78E-15,6997392,7293562.492,1510828,0.899120024,228482.42,4.1093,23876.45,0.994951531,1.041076659,1.00020028,1.005294276,1.005353642,-3.05,-0.176993492,0.6,0,0,0,0,0,0,0.941645213,0.985156189,1.000931122,1.001514635,0.985331717,0.979237606,0.999034179,0.998201573,1,1,1,1,1,1,7075599,0.988946943,0.894793916,-78207,-857546.2331,6160763,0,1,1.105223128,-770870.7032,-412895.0733,-105028.8534,6588.243439,10716.95166,-103786.8871,-146906.3743,-6833.759408,-12724.95072,0,0,0,0,0,0,0,0,0,-744396.0661,666189.0661,0,-78207,3
4006,"State College, PA Metro Area-Bus",2013,0,31,15.7983575,14.27703711,0.625181732,12.34285262,1.597770108,10.10861865,9.66,24.04586784,5.1,0,0,0,0,0,0,1.992592549,-0.045806929,15.84416442,3.55E-15,7263391,7603842.679,1586493,0.868585508,229314.17,3.942,24552.72,1.003434598,0.974728502,1.000294484,0.979588579,1.002770532,0.98,-0.1964197,0.7,0,0,0,0,0,0,1.041538737,1.009624741,1.00136966,0.994151209,0.992341418,1.006764199,0.998928231,0.997902149,1,1,1,1,1,1,6997392,1.03801402,1.04254165,265999,310280.1864,6160763,0,1,0.995657123,298231.2596,290662.8282,67348.08439,9584.048227,-40926.28051,-53590.10009,47331.75039,-7499.587856,-14679.48321,0,0,0,0,0,0,0,0,0,297680.6048,-31681.60483,0,265999,3
4007,"State College, PA Metro Area-Bus",2014,0,31,15.8045415,14.36398046,0.655504879,12.35897397,1.558649754,10.11099266,11.73,23.34479848,4.1,0,0,0,0,0,0,1.992592549,-0.106051415,15.91059291,0,7308447,8126109.166,1730602,0.926114727,233041,3.7524,24611.08,1.006089734,1.048502932,1.001306128,0.975515655,1.00023485,2.07,-0.701069362,-1,0,0,0,0,0,0,1.075095772,0.982240011,1.006090983,0.993130861,0.999346713,1.014341404,0.996179861,1.003004582,1,1,1,1,1,1,7263391,1.006203163,1.068684547,45056,522266.4877,6160763,0,1,0.941534313,504298.605,545449.9561,-128997.7452,44241.19125,-49893.24064,-4745.076822,104167.2254,-27747.16011,21823.45505,0,0,0,0,0,0,0,0,0,498882.7184,-453826.7184,0,45056,3
4008,"State College, PA Metro Area-Bus",2015,0,31,15.78560685,14.42988181,0.741399623,12.36858789,1.309143302,10.16608179,10.52,22.93872213,5.3,0,1,0,0,0,0,1.992592549,-0.032068773,15.81767562,0,7171366,7405070.217,1848493,1.098871088,235292.25,2.703,26004.98,1.004587959,1.13103601,1.000777889,0.839921412,1.00544844,-1.21,-0.406076346,1.2,0,1,0,0,0,0,1.056419293,0.950506901,1.003627885,0.956990346,0.984949861,0.99171095,0.997785502,0.99640638,1,0.972975128,1,1,1,1,7308447,0.981243484,0.911268858,-137081,-721038.9499,6160763,0,1,1.076788115,-647731.2404,412337.4148,-361717.6919,26514.20588,-314333.7744,-109993.1415,-60580.08269,-16184.54379,-26263.78386,0,-197509.8429,-197509.8429,0,0,0,-197509.8429,0,0,-648486.8517,511405.8517,0,-137081,3
4009,"State College, PA Metro Area-Bus",2016,0,31,15.76253252,14.44114199,0.729835138,12.37634304,1.231247446,10.17625901,9.52,22.75182084,6,0,2,0,0,0,0,1.992592549,-0.02035364,15.78288616,1.78E-15,7007786,7151881.43,1869425,1.074738534,237124.08,2.4255,26271,1.000780338,0.98440182,1.000627004,0.940498603,1.001001096,-1,-0.186901293,0.7,0,1,0,0,0,0,1.009422017,1.006857486,1.002925444,0.986368839,0.997202408,0.993144602,0.998980142,0.997902149,1,0.972975128,1,1,1,1,7171366,0.977189841,0.965808726,-163580,-253188.7868,6160763,0,1,1.011784024,-245416.9385,67568.73516,49177.54352,20979.4294,-97754.04444,-20062.55655,-49162.569,-7313.775484,-15044.45467,0,-193805.2464,-193805.2464,0,0,0,-193805.2464,0,0,-245198.1418,81618.14185,0,-163580,3
4010,"State College, PA Metro Area-Bus",2017,0,31,15.70643791,14.38950195,0.736929371,12.38166151,1.306384978,10.15930969,9.35,22.55871142,4.4,0,3,0,0,1,0,1.992592549,-0.03898462,15.74542253,0,6625509,6888902.782,1775338,1.089509546,238388.58,2.6928,25829.46,0.996424103,1.009720323,1.000429728,1.061025533,0.998334425,-0.17,-0.193109417,-1.6,0,1,0,0,1,0,0.957903918,0.995816409,1.002005339,1.013326936,1.004676588,0.998831253,0.998946284,1.004811663,1,0.972975128,1,1,1.014756766,1,7007786,0.945449676,0.963229445,-382277,-262978.6476,6160763,0,1,0.981541504,-251927.9196,-295000.3359,-29317.71113,14052.98457,93392.31354,32772.52721,-8190.330373,-7384.215378,33719.10416,0,-189384.5179,-189384.5179,0,0,0,-189384.5179,103412.2616,0,-257680.1787,-124596.8213,0,-382277,3
4011,"State College, PA Metro Area-Bus",2018,0,31,15.68865691,14.39899799,0.722637587,12.38508189,1.366091654,10.15319513,9,22.37037331,3.375,0,4,0,0,1,0,1.992592549,-0.058854133,15.74751104,1.78E-15,6508742,6903305.383,1792277,1.059859109,239205.36,2.92,25672,1.000659929,0.980606303,1.000276246,1.045703737,0.999398132,-0.35,-0.188338112,-1.025,0,1,0,0,0,0,1.007940026,1.008481556,1.001289203,1.010575593,1.001684589,0.997595245,0.998972306,1.003079812,1,0.972975128,1,1,1,1,6625509,0.982376146,1.002090696,-116767,14402.60082,6160763,0,1,0.980326585,17182.98154,52606.71485,56194.62567,8541.627704,70068.68413,11161.26284,-15932.72882,-6808.997729,20405.32392,0,-179053.531,-179053.531,0,0,0,-179053.531,0,0,13851.92451,-130618.9245,0,-116767,3
4012,"Stockton, CA Metro Area-Bus",2002,0,22,15.42470884,15.20548813,0.729780267,13.63421209,1.131402111,10.21431157,8.35,58.89971472,2.7,0,0,0,0,0,0,0.325485819,-0.027413261,15.4521221,0,4998801,5137730.013,4014759,1.074624695,834185.3419,2.1,27289.98125,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,4998801,4998801,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4998801,4998801,2
4013,"Stockton, CA Metro Area-Bus",2003,0,22,15.34167142,15.18166471,0.809476947,13.66303938,1.250875474,10.2492326,7.84,56.62908287,2.7,0,0,0,0,0,0,0.325485819,-0.049904254,15.39157567,0,4600480,4835888.663,3920244,1.246732519,858582.6425,2.4934,28259.84625,0.998433236,1.109206405,1.002114335,1.105597613,1.003418834,-0.51,-2.270631854,0,0,0,0,0,0,0,0.980354485,0.953994775,1.010917687,1.021273827,0.990433244,0.996497855,0.987680115,1,1,1,1,1,1,1,4998801,0.920316692,0.941250056,-398321,-301841.3492,4998801,0,1,0.977760044,-294169.5034,-98204.01969,-229970.9664,54575.344,106343.6273,-47822.30863,-17506.52759,-61584.65238,0,0,0,0,0,0,0,0,0,0,-293679.2776,-104641.7224,0,-398321,2
4014,"Stockton, CA Metro Area-Bus",2004,0,22,15.33718052,15.13990372,0.777036914,13.69166072,1.333157263,10.27398382,7.37,54.47122522,2.7,0,0,0,0,0,0,0.325485819,-0.042237033,15.37941755,0,4579866,4777449.287,3759902,1.175017942,883511.5,2.793,28968.065,0.997249248,0.959924698,1.0020948,1.06577936,1.002414933,-0.47,-2.157857647,0,0,0,0,0,0,0,0.965817727,1.019355508,1.010839263,1.014603302,0.993209821,0.996772089,0.988288403,1,1,1,1,1,1,1,4600480,0.995519163,0.987915483,-20614,-58439.37662,4998801,0,1,1.007696689,-51129.2147,-157254.8647,89044.62806,49865.81305,67182.20061,-31238.08152,-14849.94038,-53878.96981,0,0,0,0,0,0,0,0,0,0,-55594.57673,34980.57673,0,-20614,2
4015,"Stockton, CA Metro Area-Bus",2005,0,22,15.23134333,15.10906032,0.862581603,13.7185032,1.434894031,10.29186381,6.84,52.60383221,2.7,0,0,0,0,0,0,0.325485819,-0.081107453,15.31245079,0,4119915,4467996.079,3645704,1.369269317,907548.33,3.1992,29490.69,0.997962775,1.110090894,1.001960499,1.076312653,1.001740317,-0.53,-1.867393009,0,0,0,0,0,0,0,0.974639558,0.950703549,1.010162178,1.018087213,0.995090216,0.996360766,0.989856851,1,1,1,1,1,1,1,4579866,0.899571079,0.935226271,-459951,-309453.2078,4998801,0,1,0.961875341,-298147.7542,-116147.4244,-225771.1387,46541.41288,82837.013,-22486.15055,-16667.20481,-46454.26166,0,0,0,0,0,0,0,0,0,0,-296655.0014,-163295.9986,0,-459951,2
4016,"Stockton, CA Metro Area-Bus",2006,0,22,15.2340228,15.07605007,0.828932429,13.74907432,1.504077397,10.31856465,6.58,50.29725032,3.5,0,0,0,0,0,0,0.325485819,-0.070394799,15.3044176,1.78E-15,4130969,4432247.622,3527323,1.290871766,935721.58,3.5,30288.75,0.997815201,0.960990156,1.002228459,1.048214965,1.002594364,-0.26,-2.306581887,0.8,0,0,0,0,0,0,0.972882271,1.020084145,1.011581932,1.012264413,0.992676929,0.998213057,0.987486285,0.997602816,1,1,1,1,1,1,4119915,1.002683065,0.991998995,11054,-35748.45745,4998801,0,1,1.01077024,-29696.97482,-111722.7401,82744.97169,47716.5741,50528.3401,-30170.43111,-7362.051764,-51555.44303,-9876.194719,0,0,0,0,0,0,0,0,0,-32963.45912,44017.45912,0,11054,2
4017,"Stockton, CA Metro Area-Bus",2007,0,22,15.29154233,15.1996977,0.79970281,13.74965864,1.545539187,10.29475333,5.31,50.25633765,3.4,0,0,0,0,0,0,0.325485819,-0.138547528,15.43008986,-1.78E-15,4375547,5025772.122,3991579,1.224879618,936268.5,3.6905,29576.03,1.008201593,0.964738237,1.000042499,1.027566261,0.99769238,-1.27,-0.040912673,-0.1,0,0,0,0,0,0,1.10846755,1.017423412,1.000220122,1.00733214,1.006576139,0.991301715,0.999776664,1.000300053,1,1,1,1,1,1,4130969,1.059205964,1.133910501,244578,593524.5007,4998801,0,1,0.934117795,542800.2257,448076.0864,71975.57674,909.3189511,30288.84466,27165.82756,-35932.34398,-922.5932464,1239.508607,0,0,0,0,0,0,0,0,0,553180.1295,-308602.1295,0,244578,2
4018,"Stockton, CA Metro Area-Bus",2008,0,22,15.46197485,15.21097599,0.771774657,13.74793856,1.630553403,10.20683392,7.55,49.94794672,4.1,0,0,0,0,0,0,0.325485819,-0.04417057,15.50614542,0,5188601,5422921.443,4036852,1.163602501,934659.42,4.1067,27086.67,1.000742007,0.965076835,0.9998749,1.055006186,0.991459785,2.24,-0.308390929,0.7,0,0,0,0,0,0,1.00943724,1.016641206,0.999352297,1.015091893,1.024497064,1.0155283,0.998317771,0.997902149,1,1,1,1,1,1,4375547,1.185817682,1.079022548,813054,397149.3208,4998801,0,1,1.098973936,335901.6428,41293.08691,72814.37891,-2834.057081,66035.28622,107188.0562,67944.80631,-7360.670639,-9179.244026,0,0,0,0,0,0,0,0,0,345766.8746,467287.1254,0,813054,2
4019,"Stockton, CA Metro Area-Bus",2009,0,22,15.35631453,15.1009285,0.920174119,13.74097108,1.411108917,10.2052345,6.06,49.56183505,4,0,0,0,0,0,0,0.325485819,0.08242519,15.27388934,-1.78E-15,4668341,4298983.305,3616178,1.509727342,928169.83,3.1005,27043.38,0.992765258,1.192283408,0.999493198,0.865417174,0.999843299,-1.49,-0.386111674,-0.1,0,0,0,0,0,0,0.912422843,0.916038138,0.997378967,0.962072772,1.000440374,0.989802633,0.997894262,1.000300053,1,1,1,1,1,1,5188601,0.899730197,0.792743054,-520260,-1123938.138,4998801,0,1,1.134958129,-1160430.391,-454402.9231,-435644.6029,-13599.49262,-196789.2527,2284.927545,-52910.06907,-10925.83242,1556.853997,0,0,0,0,0,0,0,0,0,-1075373.599,555113.5988,0,-520260,2
4020,"Stockton, CA Metro Area-Bus",2010,0,22,15.24646633,15.05140549,0.920296765,13.76183495,1.513367444,10.13020073,6.65,48.43401033,5.2,0,0,0,0,0,0,0.325485819,-0.026938263,15.2734046,-3.55E-15,4182694,4296899.885,3441456,1.510035171,947738.5,3.542,25088.4,0.996720532,1.000133287,1.00151837,1.072466785,0.992647521,0.59,-1.127824718,1.2,0,0,0,0,0,0,0.959594326,0.999927524,1.007889861,1.018180812,1.020869545,1.00406686,0.993861613,0.99640638,1,1,1,1,1,1,4668341,0.89597011,0.999515369,-485647,-2083.419926,4998801,0,1,0.896404558,3720.300107,-188627.4627,-338.342839,36832.56102,84874.22945,97426.15362,18985.48865,-28656.08185,-16776.24521,0,0,0,0,0,0,0,0,0,-2262.422059,-483384.5779,0,-485647,2
4021,"Stockton, CA Metro Area-Bus",2011,0,22,15.30866384,14.95856229,0.538857515,13.77178035,1.65723711,10.13374971,7.9,47.64784966,4.1,0,0,0,0,0,0,0.325485819,-0.148555812,15.45721965,1.78E-15,4451108,5163986.695,3136324,0.714047469,957211.17,4.2448,25177.6,0.993831593,0.585525816,1.000722679,1.095065918,1.000350337,1.25,-0.786160674,-1.1,0,0,0,0,0,0,0.925590503,1.252840176,1.003753206,1.025673247,0.999023539,1.008635831,0.995717192,1.003305536,1,1,1,1,1,1,4182694,1.064172517,1.20179358,268414,867086.8102,4998801,0,1,0.885486959,897351.9509,-311232.1552,1057553.087,15698.5141,107383.3344,-4084.237801,36121.038,-17913.67658,13826.04746,0,0,0,0,0,0,0,0,0,844040.7959,-575626.7959,0,268414,2
4022,"Stockton, CA Metro Area-Bus",2012,0,22,15.26417155,14.85116814,0.790751058,13.78471315,1.676928322,10.12336177,7.21,47.04104114,3.5,0,0,0,0,0,0,0.325485819,0.04031022,15.22386133,1.78E-15,4257409,4089204.814,2816957,1.205051927,969671,4.3491,24917.4,0.992820556,1.467458534,1.00093908,1.011881953,0.998974916,-0.69,-0.606808512,-0.6,0,0,0,0,0,0,0.914441341,0.861691863,1.004883346,1.003475534,1.00286361,0.995264734,0.99669264,1.001801668,1,1,1,1,1,1,4451108,0.95648297,0.791869742,-193699,-1074781.881,4998801,0,1,1.207879125,-974281.9501,-380830.8319,-615624.4529,21736.30144,15469.97552,12746.23848,-21077.18075,-14721.41665,8019.416681,0,0,0,0,0,0,0,0,0,-926410.2546,732711.2546,0,-193699,2
4023,"Stockton, CA Metro Area-Bus",2013,0,22,15.32345336,14.85630728,0.709842543,13.79422742,1.636352445,10.09100227,6.84,47.14890705,3.8,0,0,0,0,0,0,0.325485819,0.045012922,15.27844044,-3.55E-15,4517427,4318592.989,2831471,1.033671017,978940.75,4.1364,24123.96,1.000346043,0.897681432,1.000690205,0.975803452,0.996803483,-0.37,0.107865908,0.3,0,0,0,0,0,0,1.004289244,1.048974714,1.003590217,0.992876198,1.008947482,0.997458005,1.000589062,0.999100382,1,1,1,1,1,1,4257409,1.061074236,1.056096035,260018,229388.1752,4998801,0,1,1.004713776,237671.1497,18261.06422,208505.3889,15285.02144,-30328.93668,38093.09019,-10822.31341,2507.878216,-3830.043171,0,0,0,0,0,0,0,0,0,238823.763,21194.23697,0,260018,2
4024,"Stockton, CA Metro Area-Bus",2014,0,22,15.35008914,14.88533029,0.71769619,13.81092975,1.595866232,10.1150329,7.08,46.94960991,3.1,0,1,0,0,0,0,0.325485819,0.084309293,15.26577985,3.55E-15,4639369,4264261.674,2914853,1.049705635,995428.67,3.9326,24710.72,1.001953582,1.011063929,1.00121082,0.975258256,1.002381392,0.24,-0.199297145,-0.7,0,1,0,0,0,0,1.024465975,0.995369608,1.006311182,0.992891885,0.99340685,1.001652325,0.998912539,1.002102261,1,0.972975128,1,1,1,1,4517427,1.026993685,0.987419209,121942,-54331.31487,4998801,0,1,1.040078688,-53812.71624,110523.2546,-20917.45893,28510.30227,-32110.39225,-29784.07536,7464.255857,-4912.527101,9496.809962,0,-122082.8853,-122082.8853,0,0,0,-122082.8853,0,0,-56832.80396,178774.804,0,121942,2
4025,"Stockton, CA Metro Area-Bus",2015,0,22,15.32500592,14.8771739,0.706092285,13.82880685,1.43789011,10.18553754,7.28,46.78325203,4.4,0,2,0,0,0,0,0.325485819,0.130499812,15.19450611,-1.78E-15,4524446,3970910.034,2891175,1.02605851,1013384.08,3.2118,26515.9,0.999452052,0.983831731,1.001294417,0.90100917,1.006970283,0.2,-0.166357874,1.3,0,1,0,0,0,0,0.993230064,1.006880942,1.006756578,0.972549096,0.980779111,1.001376748,0.99909219,0.996107495,1,0.972975128,1,1,1,1,4639369,0.975228743,0.931206933,-114923,-293351.6403,4998801,0,1,1.047273917,-325927.9639,-31408.23106,31923.22788,31346.25628,-127354.8735,-89172.79693,6387.240649,-4211.667322,-18058.76769,0,-125378.3522,-125378.3522,0,0,0,-125378.3522,0,0,-319156.4237,204233.4237,0,-114923,2
4026,"Stockton, CA Metro Area-Bus",2016,0,22,15.16307033,14.82445121,0.738549592,13.8423984,1.330385167,10.246586,6.74,46.50413175,4.3,0,3,0,0,0,0,0.325485819,0.094617032,15.0684533,0,3848023,3500628.25,2742693,1.092897756,1027251.58,2.7825,28185.15,0.996456135,1.045967514,1.000982843,0.925234243,1.005993641,-0.54,-0.279120285,-0.1,0,1,0,0,0,0,0.957040592,0.981002,1.005132723,0.981236357,0.983335434,0.996292228,0.998477317,1.000300053,1,0.972975128,1,1,1,1,4524446,0.85049595,0.88156826,-676423,-470281.7838,4998801,0,1,0.964753375,-561973.1435,-194367.5217,-85955.42527,23222.72897,-84895.08867,-75397.92698,-16775.61196,-6889.297464,1357.572463,0,-122272.5729,-122272.5729,0,0,0,-122272.5729,0,0,-535838.0112,-140584.9888,0,-676423,2
4027,"Stockton, CA Metro Area-Bus",2017,0,22,15.04377092,14.74882752,0.715857442,13.86201327,1.388541834,10.28925119,4.97,46.10275494,3.8,0,4,0,0,0,0,0.325485819,0.059262935,14.98450798,0,3415282,3218762.965,2542929,1.045940206,1047599.92,3.009,29413.74,0.994898719,0.969274711,1.001417014,1.043714158,1.004163844,-1.77,-0.401376805,-0.5,0,1,0,0,0,0,0.938960093,1.013500338,1.007415792,1.010299637,0.988324131,0.987897988,0.997811102,1.001501164,1,0.972975128,1,1,1,1,3848023,0.887541992,0.919481515,-432741,-281865.2848,4998801,0,1,0.965263559,-312900.55,-234882.9651,51949.61081,28536.13806,39633.2404,-44929.01063,-46568.82073,-8422.929541,5776.514888,0,-103992.3281,-103992.3281,0,0,0,-103992.3281,0,0,-309836.9839,-122904.0161,0,-432741,2
4028,"Stockton, CA Metro Area-Bus",2018,0,22,15.07113315,14.7205025,0.638704056,13.87821183,1.481604541,10.33496148,3.52,45.74463935,3.4,0,5,0,0,0,0,0.325485819,0.092831567,14.97830158,3.55E-15,3510022,3198847.89,2471911,0.894024738,1064707.73,3.4,30789.5,0.998079507,0.892222415,1.001168557,1.067021897,1.004442528,-1.45,-0.358115597,-0.4,0,1,0,0,0,0,0.976685914,1.046649506,1.006120243,1.016532426,0.987496031,0.990075025,0.998046795,1.001200751,1,0.972975128,1,1,1,1,3415282,1.027740023,0.993812817,94740,-19915.07548,4998801,0,1,1.034138416,-14406.27959,-79624.17927,159321.2166,20902.35499,56462.8961,-42704.58002,-33896.58967,-6670.744564,4100.90429,0,-92297.55805,-92297.55805,0,0,0,-92297.55805,0,0,-21130.97471,115870.9747,0,94740,2
4029,"Stockton, CA Metro Area-Rail",2006,1,22,13.41966404,11.87273748,1.999551805,13.74907432,1.504077397,10.31856465,6.58,50.29725032,3.5,0,0,0,0,0,0,1.062798048,0.737557798,12.68210624,0,673109,321934.4197,143305,6.385745102,935721.58,3.5,30288.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,673109,673109,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673109,673109,2
4030,"Stockton, CA Metro Area-Rail",2007,1,22,13.53087318,12.05707948,2.003436157,13.74965864,1.545539187,10.29475333,5.31,50.25633765,3.4,0,0,0,0,0,0,1.062798048,0.692114938,12.83875824,0,752286,376530.9719,172314,6.414489729,936268.5,3.6905,29576.03,1.015526494,1.001942611,1.000042499,1.027566261,0.99769238,-1.27,-0.040912673,-0.1,0,0,0,0,0,0,1.165939337,0.997707158,1.000220122,1.00733214,1.006576139,0.991301715,0.999776664,1.000300053,1,1,1,1,1,1,673109,1.117628794,1.169589049,79177,54596.55221,673109,0,1,0.955574202,113858.6284,111695.2609,-1543.332312,148.1663914,4935.329687,4426.458544,-5854.893639,-150.3293337,201.9682063,0,0,0,0,0,0,0,0,0,114151.9155,-34974.91546,0,79177,2
4031,"Stockton, CA Metro Area-Rail",2008,1,22,13.67004307,12.06441115,1.929452122,13.74793856,1.630553403,10.20683392,7.55,49.94794672,4.1,0,0,0,0,0,0,1.062798048,0.731299233,12.93874384,1.78E-15,864617,416125.1908,173582,5.885736667,934659.42,4.1067,27086.67,1.00060808,0.963071429,0.9998749,1.055006186,0.991459785,2.24,-0.308390929,0.7,0,0,0,0,0,0,1.006124779,1.044691027,0.999352297,1.015091893,1.024497064,1.0155283,0.998317771,0.997902149,1,1,1,1,1,1,752286,1.149319541,1.105155278,112331,39594.21894,673109,0,1,1.039962126,76361.00086,4607.585195,33620.43384,-487.2582708,11353.41966,18428.79852,11681.72267,-1265.517082,-1578.183658,0,0,0,0,0,0,0,0,0,79106.8433,33224.1567,0,112331,2
4032,"Stockton, CA Metro Area-Rail",2009,1,22,13.4338401,12.06113357,2.175858416,13.74097108,1.411108917,10.2052345,6.06,49.56183505,4,0,0,0,0,0,0,1.062798048,0.696347825,12.73749227,1.78E-15,682719,340268.1747,173014,7.809744302,928169.83,3.1005,27043.38,0.999728327,1.127707908,0.999493198,0.865417174,0.999843299,-1.49,-0.386111674,-0.1,0,0,0,0,0,0,0.997274032,0.864490618,0.997378967,0.962072772,1.000440374,0.989802633,0.997894262,1.000300053,1,1,1,1,1,1,864617,0.789620144,0.817706263,-181898,-75857.01611,673109,0,1,0.965652338,-164576.6359,-2356.918048,-117163.7149,-2266.189385,-32792.52601,380.7552747,-8816.81694,-1820.65656,259.4307083,0,0,0,0,0,0,0,0,0,-157614.264,-24283.73597,0,-181898,2
4033,"Stockton, CA Metro Area-Rail",2010,1,22,13.42536599,12.75949501,2.039528468,13.76183495,1.513367444,10.13020073,6.65,48.43401033,5.2,0,0,0,0,0,0,1.062798048,-0.015145528,13.44051152,0,676958,687288.9379,347838,6.686983683,947738.5,3.542,25088.4,1.057901807,0.937344293,1.00151837,1.072466785,0.992647521,0.59,-1.127824718,1.2,0,0,0,0,0,0,1.788937917,1.083899028,1.007889861,1.018180812,1.020869545,1.00406686,0.993861613,0.99640638,1,1,1,1,1,1,682719,0.991561682,2.019844902,-5761,347020.7632,673109,0,1,0.490910547,624081.6413,538622.9058,57279.46041,5386.557929,12412.3857,14248.03505,2776.5225,-4190.793163,-2453.432891,0,0,0,0,0,0,0,0,0,696267.4914,-702028.4914,0,-5761,2
4034,"Stockton, CA Metro Area-Rail",2011,1,22,13.53674858,13.57248823,1.99518963,13.77178035,1.65723711,10.13374971,7.9,47.64784966,4.1,0,0,0,0,0,0,1.062798048,-0.64278229,14.17953087,0,756719,1439102.449,784253,6.353597359,957211.17,4.2448,25177.6,1.063716724,0.978260251,1.000722679,1.095065918,1.000350337,1.25,-0.786160674,-1.1,0,0,0,0,0,0,1.968145709,1.026548517,1.003753206,1.025673247,0.999023539,1.008635831,0.995717192,1.003305536,1,1,1,1,1,1,676958,1.117822671,2.093882747,79761,751813.5112,673109,0,1,0.533851931,697810.186,655393.9826,17972.23096,2540.763132,17379.70965,-661.0231236,5846.0948,-2899.281342,2237.709342,0,0,0,0,0,0,0,0,0,740512.6765,-660751.6765,0,79761,2
4035,"Stockton, CA Metro Area-Rail",2012,1,22,13.65415918,13.65462911,1.852346015,13.78471315,1.676928322,10.12336177,7.21,47.04104114,3.5,0,0,0,0,0,0,1.062798048,-0.683136968,14.33729615,-1.78E-15,850992,1685032.748,851392,5.374757272,969671,4.3491,24917.4,1.006052014,0.928405996,1.00093908,1.011881953,0.998974916,-0.69,-0.606808512,-0.6,0,0,0,0,0,0,1.070804322,1.088079297,1.004883346,1.003475534,1.00286361,0.995264734,0.99669264,1.001801668,1,1,1,1,1,1,756719,1.124581251,1.170891446,94273,245930.2991,673109,0,1,0.960448728,123999.8729,53578.97561,66651.27778,3695.320871,2630.002329,2166.948283,-3583.265816,-2502.742169,1363.356039,0,0,0,0,0,0,0,0,0,129316.8045,-35043.80447,0,94273,2
