,Unnamed: 0,CLUSTER_APTA4,Mode,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS2_HINY_FAC_cumsum,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_cumsum,YEARS_SINCE_TNC_RAIL2_HINY_FAC_cumsum,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS2_HINY_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL2_HINY_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_PCT_CHNGE
90,90,3.0,1,2007,100,666133.0009999999,606866.41,600250.9220000004,-6615.487999999968,630191.5124557974,44948.574199555296,19705.3262800144,3.8717883134665305,761612.1428629792,3.3652778671756565,26682.202869713623,7.12560691982591,4.202242873066343,3.0339011864989405,0.0,0.0,0.0,0.0,0.0,0.0,93174.16826694927,-3822.075271838534,5160.299540871216,3354.902880778799,4541.129631237502,1976.7697995442802,-930.1358617434453,-553.3065055959643,0.0,0.0,0.0,0.0,0.0,0.0,102901.75248020313,99996.27647162515,-106611.76447162515,0.0,-6615.487999999968,120327.09409579555,-47042.68304013833,33410.8835512574,-6732.23220300428,39461.760827921986,35213.824905458976,667.1649428895282,-1716.4341731993045,0.0,0.0,0.0,0.0,0.0,0.0,-238303.6962439493,479923.8279042048,647293.6050401387,566840.0384487429,606983.1542030047,560789.1611720782,565037.0970945414,599583.7570571109,601967.3561731997,600250.9220000004,600250.9220000004,600250.9220000004,600250.9220000004,600250.9220000004,600250.9220000004,838554.6182439497,-1.0901061404930412
91,91,3.0,1,2008,100,666133.0009999999,600250.9220000004,588532.0769999996,-11718.845000000569,657874.0590165692,27682.546560771807,21919.35121302136,4.581169733547641,761007.4164634314,3.836858779226733,27123.69050405694,7.1306310661825325,4.0109693555103565,2.7222704785346608,0.0,0.0,0.0,0.0,0.0,0.0,65521.39593593753,-34565.948818693265,-309.96486234607664,10928.999491384902,-2951.7428197617505,-70.40180008050571,-589.9909943845643,435.9773339224887,0.0,0.0,0.0,0.0,0.0,0.0,38398.32346597877,29995.35380915145,-41714.19880915202,0.0,-11718.845000000569,185848.4900317331,-81608.63185883159,33100.918688911326,-7322.223197388844,50390.760319306886,32262.08208569723,596.7631428090225,-1280.4568392768158,0.0,0.0,0.0,0.0,0.0,0.0,-280017.8950531013,402683.58696826646,670140.7088588312,555431.1583110882,595854.3001973884,538141.3166806927,556269.9949143024,587935.3138571904,589812.5338392764,588532.0769999996,588532.0769999996,588532.0769999996,588532.0769999996,588532.0769999996,588532.0769999996,868549.9720531009,-1.95232436477637
92,92,3.0,1,2009,100,666133.0009999999,588532.0769999996,573519.966,-15012.110999999626,500389.7380189339,-157484.32099763528,18035.541422484257,4.817187796695828,754305.7368566402,2.745327411789797,26653.020082180425,7.271049840991139,3.795485520611805,2.8854995918450217,0.0,0.0,0.0,0.0,0.0,0.0,-103825.18909873016,-13151.165425156929,-2283.1044385265523,-25890.741430822567,3020.5218634129747,526.1346437075733,-677.5485527829429,-204.3933785588988,0.0,0.0,0.0,0.0,0.0,0.0,-142485.48581745752,-134973.02125629672,119960.91025629712,0.0,-15012.110999999626,82023.30093300293,-94759.79728398852,30817.81425038477,-7999.771750171787,24500.018888484326,35282.60394911021,1122.8977865165957,-1484.8502178357144,0.0,0.0,0.0,0.0,0.0,0.0,-160056.98479680426,491496.66506699705,668279.7632839886,542702.1517496152,581519.7377501718,549019.9471115157,538237.3620508898,572397.0682134834,575004.8162178358,573519.966,573519.966,573519.966,573519.966,573519.966,573519.966,733576.9507968044,-2.550771926744033
93,93,3.0,1,2010,100,666133.0009999999,573519.966,541144.785,-32375.180999999826,549029.4064113081,48639.66839237415,22180.53209812895,4.863957308842807,763701.6567619464,3.1928987380839886,26325.394659116493,7.281665166923624,3.575506170548358,3.2759675608685237,0.0,0.0,0.0,0.0,0.0,0.0,56693.99333440952,-5884.321329293343,1809.7025174604605,11504.221911810862,1655.0234467501066,-26.0661347685882,-664.4394731846942,-706.4187503250473,0.0,0.0,0.0,0.0,0.0,0.0,64381.695522859285,64766.98300519878,-97142.16400519859,0.0,-32375.180999999826,138717.29426741245,-100644.11861328187,32627.516767845234,-8664.21122335648,36004.240800295185,36937.62739586031,1096.8316517480077,-2191.2689681607612,0.0,0.0,0.0,0.0,0.0,0.0,-257199.14880200286,402427.4907325876,641788.9036132819,508517.2682321548,549808.9962233565,505140.5441997048,504207.1576041397,540047.953348252,543336.0539681608,541144.785,541144.785,541144.785,541144.785,541144.785,541144.785,798343.9338020028,-5.644996324330231
94,94,3.0,1,2011,100,666133.0009999999,541144.785,535075.8600000002,-6068.9250000000475,573798.2882129594,24768.88180165144,19965.890512696078,4.6937424226325195,768024.4640547327,3.936873096707004,25333.263027430035,7.606555510736513,3.38947224860004,3.0119222431377484,0.0,0.0,0.0,0.0,0.0,0.0,-10670.623480099252,11937.778186407571,984.757179109424,15808.893552266949,6001.990154342726,1145.559886275862,-550.5910086900723,451.55168281216265,0.0,0.0,0.0,0.0,0.0,0.0,25109.31615242537,25313.187208158524,-31382.11220815857,0.0,-6068.9250000000475,128046.6707873132,-88706.3404268743,33612.273946954665,-9214.802232046552,51813.13435256213,42939.61755020304,2242.3915380238695,-1739.717285348599,0.0,0.0,0.0,0.0,0.0,0.0,-288581.2610101614,407029.189212687,623782.2004268746,501463.58605304564,544290.6622320467,483262.72564743814,492136.24244979717,532833.4684619764,536815.5772853488,535075.8600000002,535075.8600000002,535075.8600000002,535075.8600000002,535075.8600000002,535075.8600000002,823657.1210101617,-1.1214974565447955
95,95,3.0,1,2012,100,666133.0009999999,535075.8600000002,562428.3440000003,27352.484,659865.0466720671,86066.75845910769,23893.99347685779,4.233400432377543,776885.7128565366,3.9305142316606223,25251.25684442724,7.3568172461703325,3.5007754765511385,3.289651764603088,0.0,0.0,0.0,0.0,0.6466396340571033,0.0,54212.521979515426,19861.76319740581,1893.2418830577292,-75.94786601603988,766.2248283456051,-943.9102060154073,332.48234285367624,-438.7569705406223,0.0,0.0,0.0,0.0,5251.283896278829,0.0,80858.90308488501,83425.51891998701,-56073.03491998699,0.0,27352.484,182259.19276682864,-68844.5772294685,35505.51583001239,-8882.319889192877,51737.186486546096,43705.842378548645,1298.4813320084622,-2178.474255889221,0.0,0.0,0.0,0.0,5251.283896278829,0.0,-344654.2959301484,380169.1512331717,631272.9212294688,526922.8281699879,571310.6638891932,510691.1575134542,518722.5016214517,561129.8626679918,564606.8182558896,562428.3440000003,562428.3440000003,562428.3440000003,562428.3440000003,557177.0601037215,562428.3440000003,907082.6399301486,5.111888994581082
96,96,3.0,1,2013,100,666133.0009999999,562428.3440000003,544517.0050000004,-17911.338999999818,646997.9726759379,-12867.073996129096,24076.11665321604,4.533158871863401,776442.4856645017,3.7858055922108567,25205.70351614853,6.946162378945103,3.5410131613569105,3.8232258406005615,0.0,0.0,0.0,0.0,0.6466396340571033,0.0,13354.82260128883,-18023.6390979325,-626.283808678281,-2929.6222398468226,-415.35598105382337,-1247.3215189797365,136.66547339351604,-940.4310175371913,0.0,0.0,0.0,0.0,0.0,0.0,-10691.165589346008,-11136.389351252754,-6774.949648747064,0.0,-17911.338999999818,195614.01536811746,-86868.216327401,34879.23202133411,-8745.654415799361,48807.564246699265,43290.48639749482,51.1598130287257,-3118.9052734264124,0.0,0.0,0.0,0.0,5251.283896278829,0.0,-351429.2455788955,348902.98963188287,631385.2213274013,509637.7729786662,553262.6594157997,495709.4407533011,501226.5186025056,544465.8451869716,547635.9102734268,544517.0050000004,544517.0050000004,544517.0050000004,544517.0050000004,539265.7211037215,544517.0050000004,895946.2505788958,-3.1846437312554654
97,97,3.0,1,2014,100,666133.0009999999,544517.0050000004,555022.6669999998,10505.66199999943,597181.6137568767,-49816.358919061466,24073.784434311827,4.59792278582101,776616.0782191284,3.5820937929367043,25292.82583611684,6.859828101760716,3.655355611892437,3.5512128937446232,0.0,0.0,0.0,0.8860242610919676,0.6466396340571033,0.0,-22112.439692862816,-3582.568406552256,-414.8360248653713,-4109.303878175254,-673.9695293481586,-484.67498661584676,349.92125571935884,559.6013408641392,0.0,0.0,0.0,-12200.661599780242,0.0,0.0,-42668.93152161643,-41698.9465827689,52204.60858276833,0.0,10505.66199999943,173501.57567525466,-90450.78473395325,34464.39599646874,-8395.733160080003,44698.260368524025,42616.51686814667,-433.51517358712107,-2559.303932562273,0.0,0.0,0.0,-12200.661599780242,5251.283896278829,0.0,-299224.6369961271,381521.0913247452,645473.4517339531,520558.2710035311,563418.4001600798,510324.4066314758,512406.1501318531,555456.1821735869,557581.970932562,555022.6669999998,555022.6669999998,555022.6669999998,567223.32859978,549771.383103721,555022.6669999998,854247.3039961269,1.929354254051141
98,98,3.0,1,2015,100,666133.0009999999,555022.6669999998,585323.9709999997,30301.30399999996,584025.3580159757,-13156.255740900951,24576.34844318582,4.234259515721845,784468.6619650045,2.5309143669088385,26264.01503068299,6.99340837926749,3.7546445182438055,3.832336784647605,0.0,0.0,0.0,1.7720485221839353,0.6466396340571033,0.0,11934.67222035275,22616.299242610672,1882.007346415001,-24907.56570227249,-5991.610471518253,449.89905324022726,332.52430115464216,-573.9934529264451,0.0,0.0,0.0,-12725.622464294504,0.0,0.0,-6983.389927238402,-9550.014533398513,39851.318533398466,0.0,30301.30399999996,185436.24789560735,-67834.48549134258,36346.403342883736,-8063.208858925362,19790.69466625153,36624.906396628416,16.383879653106188,-3133.297385488718,0.0,0.0,0.0,-24926.284064074745,5251.283896278829,0.0,-259373.31846272858,399887.72310439224,653158.4564913423,548977.567657116,593387.179858925,565533.2763337481,548699.0646033713,585307.5871203466,588457.2683854884,585323.9709999997,585323.9709999997,585323.9709999997,610250.2550640744,580072.6871037207,585323.9709999997,844697.2894627283,5.459471441731201
99,99,3.0,1,2016,100,666133.0009999999,585323.9709999997,597725.0210000002,12401.050000000503,539463.346234789,-44562.01178118665,24429.409498038007,4.628296644342175,795147.0663254887,2.2872237580757537,27014.83844788648,6.5258974298887775,3.776476741082359,3.8261311161192566,0.0,0.0,0.0,2.7720485221839355,0.6466396340571033,0.0,8962.506461527399,-27880.883842123414,2828.7379196997363,-7228.054225148726,-4032.79200021114,-2122.7502299239145,97.98557606916904,124.6490870247346,0.0,0.0,0.0,-14923.369491845044,0.0,0.0,-44173.97074493121,-43486.10077286893,55887.15077286944,0.0,12401.050000000503,194398.7543571348,-95715.36933346599,39175.14126258348,-7965.223282856191,12562.6404411028,32592.11439641728,-2106.366350270808,-3008.648298463984,0.0,0.0,0.0,-39849.65355591979,5251.283896278829,0.0,-203486.16768985923,403326.2666428654,693440.3903334661,558549.8797374167,605690.2442828564,585162.3805588974,565132.9066035829,599831.387350271,600733.6692984642,597725.0210000002,597725.0210000002,597725.0210000002,637574.67455592,592473.7371037214,597725.0210000002,801211.1886898594,2.1186642977928827
100,100,3.0,1,2017,100,666133.0009999999,597725.0210000002,644457.1829999997,46732.16199999964,584765.0960250094,45301.7497902204,24685.176631135986,4.325876378905075,805251.4214317119,2.4910583745314243,27652.25977777448,6.139533370453748,3.7199828561588646,4.906438802601825,0.0,0.0,0.0,3.772048522183935,0.6466396340571033,0.0,28366.15616383525,29296.94263664186,2817.891816454608,6160.172803726715,-4580.2510976538,-1278.6263930845464,-121.09995831751962,-2051.4149478885506,0.0,0.0,0.0,-15239.54559329648,0.0,0.0,43370.22543041754,41445.155809200296,5287.006190799339,0.0,46732.16199999964,222764.91052097004,-66418.42669682413,41993.03307903808,-8086.323241173712,18722.81324482952,28011.86329876348,-3384.9927433553553,-5060.063246352534,0.0,0.0,0.0,-55089.19914921627,5251.283896278829,0.0,-198199.16149905985,421692.27247902966,710875.6096968239,602464.1499209616,652543.5062411735,625734.3697551702,616445.3197012362,647842.1757433551,649517.2462463522,644457.1829999997,644457.1829999997,644457.1829999997,699546.382149216,639205.8991037209,644457.1829999997,842656.3444990595,7.818337924321139
101,101,3.0,1,2018,100,666133.0009999999,644457.1829999997,581062.3840000001,-63394.798999999715,563465.5485864761,-21299.54743853309,25700.075049190997,4.633988478967575,813487.9042220416,2.7028149036561544,28384.050607585425,5.74293740486819,3.6834481166480963,5.715118150331661,0.0,0.0,0.0,4.772048522183934,0.6466396340571033,0.2393846270348643,6456.1939103196655,-11786.806234941643,2572.624808943299,6592.968595239407,-4886.884823662865,-1658.5449897588296,-82.08633597062003,-1588.7651825345001,0.0,0.0,0.0,-16431.024765911392,0.0,-4494.899393725555,-25307.22441200304,-24702.02755725604,-38692.771442743666,0.0,-63394.798999999715,229221.10443128968,-78205.23293176577,44565.657887981375,-8168.409577144333,25315.78184006892,23124.978475100612,-5043.5377331141835,-6648.828428887034,0.0,0.0,0.0,-71520.22391512766,5251.283896278829,-4494.899393725555,-236891.9329418035,351841.27956871036,659267.6169317658,536496.7261120187,589230.7935771444,555746.6021599312,557937.4055248995,586105.9217331143,587711.2124288871,581062.3840000001,581062.3840000001,581062.3840000001,652582.6079151278,575811.1001037214,585557.2833937256,817954.3169418036,-9.836929538886007
102,102,10.0,0,2002,100,1181250675.9999998,0.0,1181250675.9999998,0.0,1168124018.2100005,0.0,229799687.70000008,1.0729716480000002,25697520.38999998,1.974,42439.07499999996,31.71,80.04994406874484,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181250675.9999998,1181250675.9999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,1181250675.9999998,0.0
103,103,10.0,0,2003,100,1181250675.9999998,1181250675.9999998,1136637574.9999998,-44613101.0,1057600862.9395744,-110523155.27042615,210884103.39999965,1.2278715509999998,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,77.88039910085594,3.5,0.0,0.0,0.0,0.0,0.0,0.0,-81554922.39063378,-49248910.28521874,5944067.822817204,18407990.16066396,10083282.880914504,-2840618.9901087116,-13908818.60656806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113117929.40813364,-111765146.37281704,67152045.37281704,0.0,-44613101.0,-81554922.39063378,-49248910.28521874,5944067.822817204,-13908818.60656806,18407990.16066396,10083282.880914504,-2840618.9901087116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67152045.37281704,1218192497.3906336,1185886485.2852185,1130693507.177183,1150546393.6065679,1118229584.839336,1126554292.119085,1139478193.9901085,1136637574.9999998,1136637574.9999998,1136637574.9999998,1136637574.9999998,1136637574.9999998,1136637574.9999998,1136637574.9999998,1069485529.6271828,-3.7767682936758806
104,104,10.0,0,2004,100,1181250675.9999998,1136637574.9999998,1148429422.9999983,11791847.99999857,1146766888.671488,89166025.73191369,231824841.59999987,1.3005694659999998,26563773.75,2.5669,39531.59,31.0,75.76962999033688,3.5,0.0,0.0,0.0,0.0,0.0,0.0,93249088.59363008,-21364974.75662397,8521152.998559374,18987700.29311713,12612939.334963588,-2811334.031481499,-13023022.75216082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96171549.68000393,95829588.28022487,-84037740.28022632,0.0,11791847.99999857,11694166.202996315,-70613885.0418427,14465220.821376575,-26931841.35872888,37395690.45378108,22696222.21587809,-5651953.02159021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16885694.90740928,1136735256.7970018,1219043308.041841,1133964202.1786218,1175361264.3587275,1111033732.5462172,1125733200.7841203,1154081376.0215886,1148429422.9999983,1148429422.9999983,1148429422.9999983,1148429422.9999983,1148429422.9999983,1148429422.9999983,1148429422.9999983,1165315117.9074075,1.0374325342885626
105,105,10.0,0,2005,100,1181250675.9999998,1148429422.9999983,1216262132.000001,67832709.00000262,1233637344.0412562,86870455.36976814,237636560.5999996,1.2010509109999998,27081157.49999996,3.0314999999999994,38116.919999999984,30.68,73.8640230756752,3.5,0.0,0.0,0.0,0.0,0.0,0.0,23928056.76630472,30407529.61204664,8374854.997040299,25045053.77363734,11578081.66300349,-2525235.9076405345,-11885828.716871025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84922512.18752092,86996396.49661121,-19163687.496608585,0.0,67832709.00000262,35622222.96930103,-40206355.42979606,22840075.818416875,-38817670.075599894,62440744.22741842,34274303.87888158,-8177188.929230745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36049382.404017866,1180639909.0307,1256468487.4297972,1193422056.181584,1255079802.0756009,1153821387.7725825,1181987828.1211193,1224439320.9292314,1216262132.000001,1216262132.000001,1216262132.000001,1216262132.000001,1216262132.000001,1216262132.000001,1216262132.000001,1252311514.4040186,5.906563141059706
106,106,10.0,0,2006,100,1181250675.9999998,1216262132.000001,1175257656.000001,-41004476.0,889058401.1175963,-344578942.9236598,232556806.80000043,2.8463145299999995,27655014.75000005,3.35,36028.75000000002,30.18,71.58000494831265,3.7,0.0,0.0,0.0,0.0,0.0,0.0,-21691969.958611574,-341739196.62721336,9644628.169706434,16404459.54549636,19009721.833808154,-4176150.169174528,-15071997.56537946,-729557.2191588492,0.0,0.0,0.0,0.0,0.0,0.0,-338350061.99052674,-339725707.7105971,298721231.7105971,0.0,-41004476.0,13930253.010689454,-381945552.0570094,32484703.98812331,-53889667.64097937,78845203.77291478,53284025.71268974,-12353339.098405275,-729557.2191588492,0.0,0.0,0.0,0.0,0.0,0.0,262671849.30657923,1161327402.9893115,1557203208.0570107,1142772952.0118775,1229147323.6409802,1096412452.2270858,1121973630.2873113,1187610995.0984066,1175987213.2191598,1175257656.000001,1175257656.000001,1175257656.000001,1175257656.000001,1175257656.000001,1175257656.000001,912585806.6934217,-3.371351859205951
107,107,10.0,0,2007,100,1181250675.9999998,1175257656.000001,1227012502.9999983,51754846.99999738,1319077523.1927588,430019122.0751624,259672401.80000016,1.304104481,27714120.0,3.4605999999999995,36660.58,30.4,71.14034086331263,3.6,0.0,0.0,0.0,0.0,0.0,0.0,113061085.24358071,415652234.10249287,945502.9741454754,5210650.339849959,-5610689.935559474,1779959.084567692,-2817616.9055176787,352639.29125317885,0.0,0.0,0.0,0.0,0.0,0.0,528573764.1948127,568447769.9214567,-516692922.92145926,0.0,51754846.99999738,126991338.25427017,33706682.04548347,33430206.962268785,-56707284.54649705,84055854.11276475,47673335.77713026,-10573380.013837583,-376917.92790567037,0.0,0.0,0.0,0.0,0.0,0.0,-254021073.61488003,1100021164.7457283,1193305820.954515,1193582296.0377295,1283719787.5464954,1142956648.8872335,1179339167.222868,1237585883.013836,1227389420.927904,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1481033576.6148784,4.403702178477653
108,108,10.0,0,2008,100,1181250675.9999998,1227012502.9999983,1251501816.9999995,24489314.00000119,1354286864.8382509,35209341.64549208,264123690.59999967,1.3097175610000005,27956797.66999996,3.9195000000000007,36716.94000000002,30.420000000000005,69.98131405405583,3.7,0.0,0.0,0.0,0.0,0.0,0.0,17492466.799969494,-1763036.0560709785,4036111.5801089117,21354225.198123693,-518736.39399886713,168824.09911894257,-7739593.421600776,-368058.0385777992,0.0,0.0,0.0,0.0,0.0,0.0,32662203.76707263,32751905.52625616,-8262591.526254968,0.0,24489314.00000119,144483805.05423966,31943645.98941249,37466318.542377695,-64446877.96809782,105410079.31088844,47154599.38313139,-10404555.91471864,-744975.9664834696,0.0,0.0,0.0,0.0,0.0,0.0,-262283665.141135,1107018011.9457598,1219558171.010587,1214035498.4576216,1315948694.9680974,1146091737.689111,1204347217.616868,1261906372.9147182,1252246792.9664829,1251501816.9999995,1251501816.9999995,1251501816.9999995,1251501816.9999995,1251501816.9999995,1251501816.9999995,1513785482.1411345,1.9958487741669861
109,109,10.0,0,2009,100,1181250675.9999998,1251501816.9999995,1217355181.999998,-34146635.00000143,1291064740.7649612,-63222124.07328963,266283654.40000007,1.366783602,27734538.00000004,2.8431,35494.290000000015,30.61,69.30675084306094,3.9,0.0,0.0,0.0,0.0,0.0,0.0,8517953.129924664,-17921127.83562751,-3757083.1034602425,-53282326.18591917,11721348.703337764,1636795.836976676,-4600485.523564177,-750695.2336675775,0.0,0.0,0.0,0.0,0.0,0.0,-58435620.21199957,-58423813.45238217,24277178.45238074,0.0,-34146635.00000143,153001758.18416432,14022518.15378498,33709235.43891745,-69047363.491662,52127753.12496927,58875948.08646916,-8767760.077741964,-1495671.2001510472,0.0,0.0,0.0,0.0,0.0,0.0,-238006486.68875423,1064353423.8158338,1203332663.846213,1183645946.5610807,1286402545.4916599,1165227428.8750286,1158479233.913529,1226122942.07774,1218850853.200149,1217355181.999998,1217355181.999998,1217355181.999998,1217355181.999998,1217355181.999998,1217355181.999998,1455361668.6887527,-2.728452690692451
110,110,10.0,0,2010,100,1181250675.9999998,1217355181.999998,1196278265.000001,-21076916.99999714,1197759342.3553154,-93305398.4096458,239565977.09999985,1.402210351,27553600.74999996,3.2889999999999997,35213.00000000002,30.93,69.4086511599931,3.9,0.0,0.0,0.0,0.0,0.0,0.0,-102614365.17514253,-10641637.3632864,-2997618.131980977,23774975.205662724,2669109.759060284,2682692.8922730098,677427.2098412839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86449415.60357258,-87978400.05703871,66901483.05704156,0.0,-21076916.99999714,50387393.00902181,3380880.790498579,30711617.306936476,-68369936.28182071,75902728.33063199,61545057.84552945,-6085067.185468954,-1495671.2001510472,0.0,0.0,0.0,0.0,0.0,0.0,-171105003.6317127,1145890871.9909792,1192897384.2095025,1165566647.6930645,1264648201.2818215,1120375536.669369,1134733207.1544714,1202363332.1854699,1197773936.200152,1196278265.000001,1196278265.000001,1196278265.000001,1196278265.000001,1196278265.000001,1196278265.000001,1367383268.6317134,-1.7313695552164
111,111,10.0,0,2011,100,1181250675.9999998,1196278265.000001,1164230021.9999983,-32048243.000002384,1176872417.0881288,-20886925.267186403,232263928.5999999,1.4707099699999997,27682634.67000001,4.0656,34147.68000000002,31.3,68.61391782666084,3.9,1.0,0.0,0.0,0.0,0.0,0.0,-30446034.40677069,-19712443.6643537,2107131.847121904,35596993.17675725,10159012.320974762,3048683.393615628,-5179177.625598638,0.0,-15381981.009952694,0.0,0.0,0.0,0.0,0.0,-19807815.968206186,-20861097.74830061,-11187145.251701772,0.0,-32048243.000002384,19941358.602251112,-16331562.87385512,32818749.15405838,-73549113.90741935,111499721.50738925,71704070.1665042,-3036383.7918533264,-1495671.2001510472,-15381981.009952694,0.0,0.0,0.0,0.0,0.0,-182292148.88341448,1144288663.3977473,1180561584.8738534,1131411272.84594,1237779135.9074178,1052730300.492609,1092525951.8334944,1167266405.7918518,1165725693.2001493,1179612003.0099509,1164230021.9999983,1164230021.9999983,1164230021.9999983,1164230021.9999983,1164230021.9999983,1346522170.8834126,-2.6789956766457346
112,112,10.0,0,2012,100,1181250675.9999998,1164230021.9999983,1177871709.9999993,13641688.000000715,1206010433.7934716,29138016.70534277,239688350.09999973,1.4532664519999998,27909105.42000003,4.109300000000001,33963.31,31.51,68.63024806231975,4.1,2.0,0.0,0.0,0.0,0.0,0.0,30912395.63812881,4884859.0086503,3578543.775059329,1763383.830726446,1736269.560460441,1683051.4693292219,103800.53460027734,-698346.5117958339,-14969898.403713599,0.0,0.0,0.0,0.0,0.0,28994058.901445396,28825005.444372866,-15183317.444372147,0.0,13641688.000000715,50853754.24037992,-11446703.86520482,36397292.92911771,-73445313.37281908,113263105.33811568,73440339.72696465,-1353332.322524104,-2194017.7119468814,-30351879.41366629,0.0,0.0,0.0,0.0,0.0,-197475466.32778665,1127017955.7596195,1189318413.8652039,1141474417.0708814,1251317023.3728185,1064608604.6618836,1104431370.2730346,1179225042.3225234,1180065727.7119462,1208223589.4136655,1177871709.9999993,1177871709.9999993,1177871709.9999993,1177871709.9999993,1177871709.9999993,1375347176.327786,1.1717347725294314
113,113,10.0,0,2013,100,1181250675.9999998,1177871709.9999993,1199896222.000002,22024512.000002626,1275282700.5592654,69272266.76579356,276221305.39999974,1.6661100030000002,28818049.080000035,3.9419999999999997,33700.32,29.93,66.4293725226825,4.2,3.0,0.0,0.0,0.0,1.0,0.0,147718721.09775057,-56512277.18576362,14305460.929072944,-6889124.977486217,2523070.3283442897,-12732763.179368054,-14068115.43343053,-353317.6314168973,-15145305.908722235,0.0,0.0,0.0,17381577.780353297,0.0,76227925.81933354,67656001.16273472,-45631489.1627321,0.0,22024512.000002626,198572475.3381305,-67958981.05096844,50702753.85819066,-87513428.80624962,106373980.36062948,75963410.05530894,-14086095.50189216,-2547335.3433637787,-45497185.32238853,0.0,0.0,0.0,17381577.780353297,0.0,-243106955.49051872,1001323746.6618713,1267855203.0509706,1149193468.1418116,1287409650.8062515,1093522241.6393723,1123932811.9446929,1213982317.501894,1202443557.3433654,1245393407.3223903,1199896222.000002,1199896222.000002,1199896222.000002,1182514644.2196484,1199896222.000002,1443003177.4905207,1.8698566077287593
