,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
2924,36140,Bus,2018,0,0,0
2925,36220,Bus,2002,0,0,0
2926,36220,Bus,2003,0,0,0
2927,36220,Bus,2004,20,5,25
2928,36220,Bus,2005,30,14,44
2929,36220,Bus,2006,51,66,117
2930,36220,Bus,2007,70,85,155
2931,36220,Bus,2012,9,208,217
2932,36220,Bus,2013,0,0,0
2933,36220,Bus,2014,0,0,0
2934,36220,Bus,2015,0,0,0
2935,36220,Bus,2016,0,0,0
2936,36220,Bus,2017,0,0,0
2937,36220,Bus,2018,0,0,0
2938,36420,Bus,2002,440,252,692
2939,36420,Bus,2003,415,322,737
2940,36420,Bus,2004,357,313,670
2941,36420,Bus,2005,392,711,1103
2942,36420,Bus,2006,486,1111,1597
2943,36420,Bus,2007,589,1844,2433
2944,36420,Bus,2012,206,306,512
2945,36420,Bus,2013,197,210,407
2946,36420,Bus,2014,179,143,322
2947,36420,Bus,2015,171,102,273
2948,36420,Bus,2016,156,47,203
2949,36420,Bus,2017,137,103,240
2950,36420,Bus,2018,102,90,192
2951,36500,Bus,2002,210,257,467
2952,36500,Bus,2003,253,216,469
2953,36500,Bus,2004,226,385,611
2954,36500,Bus,2005,268,404,672
2955,36500,Bus,2006,246,373,619
2956,36500,Bus,2007,229,298,527
2957,36500,Bus,2012,231,367,598
2958,36500,Bus,2013,193,228,421
2959,36500,Bus,2014,108,148,256
2960,36500,Bus,2015,103,30,133
2961,36500,Bus,2016,123,28,151
2962,36500,Bus,2017,91,74,165
2963,36500,Bus,2018,54,66,120
2964,36540,Bus,2002,3,272,275
2965,36540,Bus,2003,5,441,446
2966,36540,Bus,2004,421,12,433
2967,36540,Bus,2005,487,57,544
2968,36540,Bus,2006,501,49,550
2969,36540,Bus,2007,417,174,591
2970,36540,Bus,2012,277,646,923
2971,36540,Bus,2013,228,681,909
2972,36540,Bus,2014,524,2076,2600
2973,36540,Bus,2015,311,2601,2912
2974,36540,Bus,2016,224,2494,2718
2975,36540,Bus,2017,218,3127,3345
2976,36540,Bus,2018,141,2477,2618
2977,36740,Bus,2002,236,640,876
2978,36740,Bus,2003,201,621,822
2979,36740,Bus,2004,119,952,1071
2980,36740,Bus,2005,87,1189,1276
2981,36740,Bus,2006,904,415,1319
2982,36740,Bus,2007,322,1428,1750
2983,36740,Bus,2012,1021,34,1055
2984,36740,Bus,2013,1600,482,2082
2985,36740,Bus,2014,1689,437,2126
2986,36740,Bus,2015,1078,267,1345
2987,36740,Bus,2016,1298,229,1527
2988,36740,Bus,2017,997,248,1245
2989,36740,Bus,2018,896,369,1265
2990,36740,Rail,2002,0,0,0
2991,36740,Rail,2003,0,0,0
2992,36740,Rail,2004,0,0,0
2993,36740,Rail,2005,0,0,0
2994,36740,Rail,2006,0,0,0
2995,36740,Rail,2007,0,0,0
2996,36740,Rail,2012,0,0,0
2997,36740,Rail,2013,0,0,0
2998,36740,Rail,2014,0,0,0
2999,36740,Rail,2015,0,2,2
3000,36740,Rail,2016,0,3,3
3001,36740,Rail,2017,0,6,6
3002,36740,Rail,2018,0,8,8
3003,36780,Bus,2002,10,27,37
3004,36780,Bus,2003,35,107,142
3005,36780,Bus,2004,38,130,168
3006,36780,Bus,2005,38,102,140
3007,36780,Bus,2006,47,100,147
3008,36780,Bus,2007,53,126,179
3009,36780,Bus,2012,63,178,241
3010,36780,Bus,2013,55,274,329
3011,36780,Bus,2014,97,231,328
3012,36780,Bus,2015,96,155,251
3013,36780,Bus,2016,96,200,296
3014,36780,Bus,2017,116,195,311
3015,36780,Bus,2018,73,203,276
3016,37100,Bus,2002,251,134,385
3017,37100,Bus,2003,246,132,378
3018,37100,Bus,2004,240,112,352
3019,37100,Bus,2005,300,98,398
3020,37100,Bus,2006,228,141,369
3021,37100,Bus,2007,310,156,466
3022,37100,Bus,2012,110,21,131
3023,37100,Bus,2013,111,30,141
3024,37100,Bus,2014,177,20,197
3025,37100,Bus,2015,169,27,196
3026,37100,Bus,2016,175,34,209
3027,37100,Bus,2017,159,23,182
3028,37100,Bus,2018,199,33,232
3029,37340,Bus,2002,7,29,36
3030,37340,Bus,2003,14,25,39
3031,37340,Bus,2004,10,7,17
3032,37340,Bus,2005,20,25,45
3033,37340,Bus,2006,16,27,43
3034,37340,Bus,2007,41,21,62
3035,37340,Bus,2012,16,83,99
3036,37340,Bus,2013,20,27,47
3037,37340,Bus,2014,20,27,47
3038,37340,Bus,2015,19,26,45
3039,37340,Bus,2016,17,23,40
3040,37340,Bus,2017,18,25,43
3041,37340,Bus,2018,21,29,50
3042,37380,Bus,2002,15,2,17
3043,37380,Bus,2003,26,3,29
3044,37380,Bus,2004,173,122,295
3045,37380,Bus,2005,271,77,348
3046,37380,Bus,2006,427,116,543
3047,37380,Bus,2007,417,245,662
3048,37380,Bus,2012,383,126,509
3049,37380,Bus,2013,469,93,562
3050,37380,Bus,2014,179,400,579
3051,37380,Bus,2015,175,428,603
3052,37380,Bus,2016,302,181,483
3053,37380,Bus,2017,329,90,419
3054,37380,Bus,2018,398,130,528
3055,37460,Bus,2002,41,11,52
3056,37460,Bus,2003,71,20,91
3057,37460,Bus,2004,78,19,97
3058,37460,Bus,2005,62,27,89
3059,37460,Bus,2006,85,24,109
3060,37460,Bus,2007,48,37,85
3061,37460,Bus,2012,30,51,81
3062,37460,Bus,2013,28,44,72
3063,37460,Bus,2014,46,21,67
3064,37460,Bus,2015,21,9,30
3065,37460,Bus,2016,6,5,11
3066,37460,Bus,2017,5,5,10
3067,37460,Bus,2018,0,0,0
3068,37620,Bus,2002,1,4,5
3069,37620,Bus,2003,2,10,12
3070,37620,Bus,2004,0,0,0
3071,37620,Bus,2005,0,0,0
3072,37620,Bus,2006,0,0,0
3073,37620,Bus,2007,0,0,0
3074,37620,Bus,2012,0,0,0
3075,37620,Bus,2013,0,0,0
3076,37620,Bus,2014,0,0,0
3077,37620,Bus,2015,0,0,0
3078,37620,Bus,2016,0,0,0
3079,37620,Bus,2017,0,0,0
3080,37620,Bus,2018,0,0,0
3081,37700,Bus,2002,101,80,181
3082,37700,Bus,2003,156,191,347
3083,37700,Bus,2004,128,145,273
3084,37700,Bus,2005,120,199,319
3085,37700,Bus,2006,104,77,181
3086,37700,Bus,2007,96,84,180
3087,37700,Bus,2012,142,398,540
3088,37700,Bus,2013,230,458,688
3089,37700,Bus,2014,241,374,615
3090,37700,Bus,2015,225,356,581
3091,37700,Bus,2016,211,137,348
3092,37700,Bus,2017,151,210,361
3093,37700,Bus,2018,128,242,370
3094,37860,Bus,2002,45,4,49
3095,37860,Bus,2003,77,14,91
3096,37860,Bus,2004,86,0,86
3097,37860,Bus,2005,125,0,125
3098,37860,Bus,2006,191,12,203
3099,37860,Bus,2007,196,38,234
3100,37860,Bus,2012,112,38,150
3101,37860,Bus,2013,42,79,121
3102,37860,Bus,2014,48,110,158
3103,37860,Bus,2015,72,47,119
3104,37860,Bus,2016,95,18,113
3105,37860,Bus,2017,97,23,120
3106,37860,Bus,2018,58,129,187
3107,37900,Bus,2002,126,434,560
3108,37900,Bus,2003,174,325,499
3109,37900,Bus,2004,112,311,423
3110,37900,Bus,2005,136,332,468
3111,37900,Bus,2006,132,546,678
3112,37900,Bus,2007,294,482,776
3113,37900,Bus,2012,256,300,556
3114,37900,Bus,2013,187,324,511
3115,37900,Bus,2014,311,230,541
3116,37900,Bus,2015,497,261,758
3117,37900,Bus,2016,612,305,917
3118,37900,Bus,2017,548,237,785
3119,37900,Bus,2018,546,292,838
3120,37980,Bus,2002,4608,2505,7113
3121,37980,Bus,2003,4496,2571,7067
3122,37980,Bus,2004,7767,3587,11354
3123,37980,Bus,2005,6683,2999,9682
3124,37980,Bus,2006,7897,3696,11593
3125,37980,Bus,2007,7482,3702,11184
3126,37980,Bus,2012,7185,2928,10113
3127,37980,Bus,2013,7289,2817,10106
3128,37980,Bus,2014,8231,3847,12078
3129,37980,Bus,2015,7215,3533,10748
3130,37980,Bus,2016,5985,2803,8788
3131,37980,Bus,2017,6421,3221,9642
3132,37980,Bus,2018,6344,2941,9285
3133,37980,Rail,2002,3263,2084,5347
3134,37980,Rail,2003,953,1232,2185
3135,37980,Rail,2004,779,351,1130
3136,37980,Rail,2005,898,1081,1979
3137,37980,Rail,2006,353,1852,2205
3138,37980,Rail,2007,327,2287,2614
3139,37980,Rail,2012,277,4080,4357
3140,37980,Rail,2013,377,4586,4963
3141,37980,Rail,2014,365,4570,4935
3142,37980,Rail,2015,378,4813,5191
3143,37980,Rail,2016,317,4114,4431
3144,37980,Rail,2017,431,3500,3931
3145,37980,Rail,2018,412,3678,4090
3146,38060,Bus,2002,887,2,889
3147,38060,Bus,2003,2,4,6
3148,38060,Bus,2004,3,2,5
3149,38060,Bus,2005,3,5,8
3150,38060,Bus,2006,5,6,11
3151,38060,Bus,2007,2,12,14
3152,38060,Bus,2012,2464,472,2936
3153,38060,Bus,2013,3879,1020,4899
3154,38060,Bus,2014,4673,2306,6979
3155,38060,Bus,2015,3663,1442,5105
3156,38060,Bus,2016,4310,1339,5649
3157,38060,Bus,2017,5065,2273,7338
3158,38060,Bus,2018,3973,1410,5383
3159,38060,Rail,2002,0,0,0
3160,38060,Rail,2003,0,0,0
3161,38060,Rail,2004,0,0,0
3162,38060,Rail,2005,0,0,0
3163,38060,Rail,2006,0,0,0
3164,38060,Rail,2007,0,0,0
3165,38060,Rail,2012,85,148,233
3166,38060,Rail,2013,82,193,275
3167,38060,Rail,2014,67,188,255
3168,38060,Rail,2015,71,186,257
3169,38060,Rail,2016,75,153,228
3170,38060,Rail,2017,77,217,294
3171,38060,Rail,2018,55,160,215
3172,38300,Bus,2002,10876,27815,38691
3173,38300,Bus,2003,11849,23714,35563
3174,38300,Bus,2004,4590,1652,6242
3175,38300,Bus,2005,6940,1387,8327
3176,38300,Bus,2006,4374,663,5037
3177,38300,Bus,2007,3882,936,4818
3178,38300,Bus,2012,3788,604,4392
3179,38300,Bus,2013,3113,714,3827
3180,38300,Bus,2014,3061,486,3547
3181,38300,Bus,2015,2905,526,3431
3182,38300,Bus,2016,2453,532,2985
3183,38300,Bus,2017,1871,569,2440
3184,38300,Bus,2018,1782,729,2511
3185,38300,Rail,2002,122,65,187
3186,38300,Rail,2003,124,14,138
3187,38300,Rail,2004,350,116,466
3188,38300,Rail,2005,146,108,254
3189,38300,Rail,2006,104,134,238
3190,38300,Rail,2007,105,107,212
3191,38300,Rail,2012,194,281,475
3192,38300,Rail,2013,162,309,471
3193,38300,Rail,2014,172,334,506
3194,38300,Rail,2015,187,162,349
3195,38300,Rail,2016,243,184,427
3196,38300,Rail,2017,220,87,307
3197,38300,Rail,2018,218,102,320
3198,38340,Bus,2002,0,0,0
3199,38340,Bus,2003,0,0,0
3200,38340,Bus,2004,0,0,0
3201,38340,Bus,2005,0,0,0
3202,38340,Bus,2006,0,0,0
3203,38340,Bus,2007,0,0,0
3204,38340,Bus,2012,106,148,254
3205,38340,Bus,2013,74,139,213
3206,38340,Bus,2014,48,105,153
3207,38340,Bus,2015,52,97,149
3208,38340,Bus,2016,79,156,235
3209,38340,Bus,2017,8,31,39
3210,38340,Bus,2018,13,20,33
3211,38540,Bus,2002,18,56,74
3212,38540,Bus,2003,16,57,73
3213,38540,Bus,2004,18,55,73
3214,38540,Bus,2005,16,58,74
3215,38540,Bus,2006,18,54,72
3216,38540,Bus,2007,21,57,78
3217,38540,Bus,2012,0,0,0
3218,38540,Bus,2013,0,0,0
3219,38540,Bus,2014,0,0,0
3220,38540,Bus,2015,0,0,0
3221,38540,Bus,2016,0,0,0
3222,38540,Bus,2017,0,0,0
3223,38540,Bus,2018,0,0,0
3224,38860,Bus,2002,178,538,716
3225,38860,Bus,2003,236,378,614
3226,38860,Bus,2004,349,241,590
3227,38860,Bus,2005,333,192,525
3228,38860,Bus,2006,277,247,524
3229,38860,Bus,2007,250,121,371
3230,38860,Bus,2012,101,323,424
3231,38860,Bus,2013,101,204,305
3232,38860,Bus,2014,101,297,398
3233,38860,Bus,2015,71,322,393
3234,38860,Bus,2016,77,404,481
3235,38860,Bus,2017,54,434,488
3236,38860,Bus,2018,94,453,547
3237,38860,Rail,2002,0,0,0
3238,38860,Rail,2003,0,0,0
3239,38860,Rail,2004,0,0,0
3240,38860,Rail,2005,0,0,0
3241,38860,Rail,2006,0,0,0
3242,38860,Rail,2007,0,0,0
3243,38860,Rail,2012,1,0,1
3244,38860,Rail,2013,0,0,0
3245,38860,Rail,2014,1,0,1
3246,38860,Rail,2015,0,4,4
3247,38860,Rail,2016,0,1,1
3248,38860,Rail,2017,0,2,2
3249,38860,Rail,2018,0,1,1
3250,38900,Bus,2002,2893,1226,4119
3251,38900,Bus,2003,3465,896,4361
3252,38900,Bus,2004,2870,768,3638
3253,38900,Bus,2005,2335,363,2698
3254,38900,Bus,2006,2245,212,2457
3255,38900,Bus,2007,1924,182,2106
3256,38900,Bus,2012,2742,4506,7248
3257,38900,Bus,2013,2351,4308,6659
3258,38900,Bus,2014,1622,4510,6132
3259,38900,Bus,2015,1658,4681,6339
3260,38900,Bus,2016,1382,4536,5918
3261,38900,Bus,2017,1616,6180,7796
3262,38900,Bus,2018,1526,3816,5342
3263,38900,Rail,2002,389,55,444
3264,38900,Rail,2003,310,114,424
3265,38900,Rail,2004,279,113,392
3266,38900,Rail,2005,284,100,384
3267,38900,Rail,2006,189,84,273
3268,38900,Rail,2007,223,76,299
3269,38900,Rail,2012,297,93,390
3270,38900,Rail,2013,258,101,359
3271,38900,Rail,2014,356,56,412
3272,38900,Rail,2015,293,179,472
3273,38900,Rail,2016,379,184,563
3274,38900,Rail,2017,383,226,609
3275,38900,Rail,2018,406,108,514
3276,38940,Bus,2002,0,0,0
3277,38940,Bus,2003,1,0,1
3278,38940,Bus,2004,14,0,14
3279,38940,Bus,2005,14,0,14
3280,38940,Bus,2006,16,4,20
3281,38940,Bus,2007,13,2,15
3282,38940,Bus,2012,35,3,38
3283,38940,Bus,2013,10,0,10
3284,38940,Bus,2014,7,2,9
3285,38940,Bus,2015,5,14,19
3286,38940,Bus,2016,5,11,16
3287,38940,Bus,2017,12,15,27
3288,38940,Bus,2018,22,13,35
3289,39100,Bus,2002,132,188,320
3290,39100,Bus,2003,97,140,237
3291,39100,Bus,2004,84,146,230
3292,39100,Bus,2005,91,187,278
3293,39100,Bus,2006,104,160,264
3294,39100,Bus,2007,105,78,183
3295,39100,Bus,2012,85,121,206
3296,39100,Bus,2013,132,103,235
3297,39100,Bus,2014,114,102,216
3298,39100,Bus,2015,120,97,217
3299,39100,Bus,2016,123,111,234
3300,39100,Bus,2017,111,77,188
3301,39100,Bus,2018,172,83,255
3302,39300,Bus,2002,1741,1927,3668
3303,39300,Bus,2003,1488,1867,3355
3304,39300,Bus,2004,1568,1836,3404
3305,39300,Bus,2005,965,2057,3022
3306,39300,Bus,2006,1096,2034,3130
3307,39300,Bus,2007,1113,1861,2974
3308,39300,Bus,2012,843,1503,2346
3309,39300,Bus,2013,834,1252,2086
3310,39300,Bus,2014,577,1777,2354
3311,39300,Bus,2015,886,1710,2596
3312,39300,Bus,2016,885,2172,3057
3313,39300,Bus,2017,799,2202,3001
3314,39300,Bus,2018,1054,2343,3397
3315,39380,Bus,2002,102,137,239
3316,39380,Bus,2003,103,87,190
3317,39380,Bus,2004,153,111,264
3318,39380,Bus,2005,157,96,253
3319,39380,Bus,2006,130,140,270
3320,39380,Bus,2007,123,153,276
3321,39380,Bus,2012,81,67,148
3322,39380,Bus,2013,98,74,172
3323,39380,Bus,2014,48,99,147
3324,39380,Bus,2015,55,110,165
3325,39380,Bus,2016,52,112,164
3326,39380,Bus,2017,26,20,46
3327,39380,Bus,2018,25,22,47
3328,39540,Bus,2002,67,13,80
3329,39540,Bus,2003,90,51,141
3330,39540,Bus,2004,112,76,188
3331,39540,Bus,2005,84,43,127
3332,39540,Bus,2006,120,64,184
3333,39540,Bus,2007,185,108,293
3334,39540,Bus,2012,110,39,149
3335,39540,Bus,2013,37,28,65
3336,39540,Bus,2014,123,22,145
3337,39540,Bus,2015,63,75,138
3338,39540,Bus,2016,44,120,164
3339,39540,Bus,2017,59,157,216
3340,39540,Bus,2018,66,181,247
3341,39580,Bus,2002,281,139,420
3342,39580,Bus,2003,434,300,734
3343,39580,Bus,2004,197,287,484
3344,39580,Bus,2005,266,230,496
3345,39580,Bus,2006,372,179,551
3346,39580,Bus,2007,419,110,529
3347,39580,Bus,2012,318,10,328
3348,39580,Bus,2013,296,8,304
3349,39580,Bus,2014,286,10,296
3350,39580,Bus,2015,401,26,427
3351,39580,Bus,2016,513,86,599
3352,39580,Bus,2017,549,97,646
3353,39580,Bus,2018,616,73,689
3354,39660,Bus,2002,7,3,10
3355,39660,Bus,2003,1,5,6
3356,39660,Bus,2004,2,4,6
3357,39660,Bus,2005,1,5,6
3358,39660,Bus,2006,1,2,3
3359,39660,Bus,2007,0,0,0
3360,39660,Bus,2012,0,0,0
3361,39660,Bus,2013,0,0,0
3362,39660,Bus,2014,0,0,0
3363,39660,Bus,2015,0,0,0
3364,39660,Bus,2016,0,0,0
3365,39660,Bus,2017,0,0,0
3366,39660,Bus,2018,0,0,0
3367,39740,Bus,2002,234,478,712
3368,39740,Bus,2003,231,624,855
3369,39740,Bus,2004,224,815,1039
3370,39740,Bus,2005,328,513,841
3371,39740,Bus,2006,267,618,885
3372,39740,Bus,2007,216,351,567
3373,39740,Bus,2012,174,471,645
3374,39740,Bus,2013,219,532,751
3375,39740,Bus,2014,282,478,760
3376,39740,Bus,2015,247,452,699
3377,39740,Bus,2016,228,372,600
3378,39740,Bus,2017,4,21,25
3379,39740,Bus,2018,4,95,99
3380,39820,Bus,2002,0,0,0
3381,39820,Bus,2003,0,0,0
3382,39820,Bus,2004,0,0,0
3383,39820,Bus,2005,0,0,0
3384,39820,Bus,2006,0,0,0
3385,39820,Bus,2007,0,0,0
3386,39820,Bus,2012,6,12,18
3387,39820,Bus,2013,6,12,18
3388,39820,Bus,2014,7,10,17
3389,39820,Bus,2015,7,13,20
3390,39820,Bus,2016,4,10,14
3391,39820,Bus,2017,21,44,65
3392,39820,Bus,2018,4,51,55
3393,39900,Bus,2002,691,281,972
3394,39900,Bus,2003,668,272,940
3395,39900,Bus,2004,701,309,1010
3396,39900,Bus,2005,736,353,1089
3397,39900,Bus,2006,794,391,1185
3398,39900,Bus,2007,864,415,1279
3399,39900,Bus,2012,70,55,125
3400,39900,Bus,2013,132,55,187
3401,39900,Bus,2014,141,48,189
3402,39900,Bus,2015,98,33,131
3403,39900,Bus,2016,98,14,112
3404,39900,Bus,2017,95,6,101
3405,39900,Bus,2018,142,35,177
3406,40060,Bus,2002,1266,755,2021
3407,40060,Bus,2003,1349,563,1912
3408,40060,Bus,2004,998,238,1236
3409,40060,Bus,2005,1084,259,1343
3410,40060,Bus,2006,1322,330,1652
3411,40060,Bus,2007,1378,301,1679
3412,40060,Bus,2012,1081,184,1265
3413,40060,Bus,2013,967,136,1103
3414,40060,Bus,2014,797,111,908
3415,40060,Bus,2015,543,90,633
3416,40060,Bus,2016,767,94,861
3417,40060,Bus,2017,764,87,851
3418,40060,Bus,2018,854,53,907
3419,40140,Bus,2002,1674,1388,3062
3420,40140,Bus,2003,2083,1951,4034
3421,40140,Bus,2004,1687,1882,3569
3422,40140,Bus,2005,2288,1616,3904
3423,40140,Bus,2006,2199,1492,3691
3424,40140,Bus,2007,2582,1582,4164
3425,40140,Bus,2012,1088,2472,3560
3426,40140,Bus,2013,1240,1664,2904
3427,40140,Bus,2014,1269,1476,2745
3428,40140,Bus,2015,1408,1073,2481
3429,40140,Bus,2016,1575,1222,2797
3430,40140,Bus,2017,1605,1077,2682
3431,40140,Bus,2018,1745,1322,3067
3432,40220,Bus,2002,6,251,257
3433,40220,Bus,2003,5,284,289
3434,40220,Bus,2004,7,272,279
3435,40220,Bus,2005,13,251,264
3436,40220,Bus,2006,47,246,293
3437,40220,Bus,2007,4,241,245
3438,40220,Bus,2012,0,223,223
3439,40220,Bus,2013,2,218,220
3440,40220,Bus,2014,2,278,280
3441,40220,Bus,2015,2,291,293
3442,40220,Bus,2016,2,294,296
3443,40220,Bus,2017,1,308,309
3444,40220,Bus,2018,0,241,241
3445,40340,Bus,2002,0,0,0
3446,40340,Bus,2003,0,0,0
3447,40340,Bus,2004,0,0,0
3448,40340,Bus,2005,0,0,0
3449,40340,Bus,2006,0,0,0
3450,40340,Bus,2007,0,0,0
3451,40340,Bus,2012,51,19,70
3452,40340,Bus,2013,66,44,110
3453,40340,Bus,2014,71,39,110
3454,40340,Bus,2015,76,29,105
3455,40340,Bus,2016,117,50,167
3456,40340,Bus,2017,60,83,143
3457,40340,Bus,2018,77,93,170
3458,40380,Bus,2002,463,73,536
3459,40380,Bus,2003,608,132,740
3460,40380,Bus,2004,381,1907,2288
3461,40380,Bus,2005,349,1806,2155
3462,40380,Bus,2006,101,1351,1452
3463,40380,Bus,2007,187,1040,1227
3464,40380,Bus,2012,327,458,785
3465,40380,Bus,2013,439,535,974
3466,40380,Bus,2014,346,509,855
3467,40380,Bus,2015,327,108,435
3468,40380,Bus,2016,343,86,429
3469,40380,Bus,2017,307,77,384
3470,40380,Bus,2018,284,71,355
3471,40420,Bus,2002,121,119,240
3472,40420,Bus,2003,144,125,269
3473,40420,Bus,2004,206,73,279
3474,40420,Bus,2005,222,86,308
3475,40420,Bus,2006,239,103,342
3476,40420,Bus,2007,292,136,428
3477,40420,Bus,2012,318,72,390
3478,40420,Bus,2013,269,72,341
3479,40420,Bus,2014,334,94,428
3480,40420,Bus,2015,369,106,475
3481,40420,Bus,2016,333,75,408
3482,40420,Bus,2017,335,100,435
3483,40420,Bus,2018,350,82,432
3484,40660,Bus,2002,70,39,109
3485,40660,Bus,2003,80,41,121
3486,40660,Bus,2004,83,26,109
3487,40660,Bus,2005,56,19,75
3488,40660,Bus,2006,107,81,188
3489,40660,Bus,2007,149,214,363
3490,40660,Bus,2012,90,69,159
3491,40660,Bus,2013,95,163,258
3492,40660,Bus,2014,43,75,118
3493,40660,Bus,2015,52,50,102
3494,40660,Bus,2016,94,19,113
3495,40660,Bus,2017,83,26,109
3496,40660,Bus,2018,76,59,135
3497,40900,Bus,2002,1189,101,1290
3498,40900,Bus,2003,1058,14,1072
3499,40900,Bus,2004,1703,341,2044
3500,40900,Bus,2005,1586,428,2014
3501,40900,Bus,2006,1345,557,1902
3502,40900,Bus,2007,844,523,1367
3503,40900,Bus,2012,854,289,1143
3504,40900,Bus,2013,1068,301,1369
3505,40900,Bus,2014,1023,122,1145
3506,40900,Bus,2015,1106,187,1293
3507,40900,Bus,2016,1366,255,1621
3508,40900,Bus,2017,1129,332,1461
3509,40900,Bus,2018,1053,321,1374
3510,40900,Rail,2002,33,7,40
3511,40900,Rail,2003,42,99,141
3512,40900,Rail,2004,70,85,155
3513,40900,Rail,2005,264,11,275
3514,40900,Rail,2006,198,58,256
3515,40900,Rail,2007,231,98,329
3516,40900,Rail,2012,49,40,89
3517,40900,Rail,2013,217,29,246
3518,40900,Rail,2014,215,45,260
3519,40900,Rail,2015,239,73,312
3520,40900,Rail,2016,202,167,369
3521,40900,Rail,2017,381,53,434
3522,40900,Rail,2018,399,109,508
3523,40980,Bus,2002,3,0,3
3524,40980,Bus,2003,2,30,32
3525,40980,Bus,2004,4,66,70
3526,40980,Bus,2005,49,108,157
3527,40980,Bus,2006,44,189,233
3528,40980,Bus,2007,54,166,220
3529,40980,Bus,2012,17,99,116
3530,40980,Bus,2013,13,88,101
3531,40980,Bus,2014,63,15,78
3532,40980,Bus,2015,18,81,99
3533,40980,Bus,2016,5,100,105
3534,40980,Bus,2017,13,60,73
3535,40980,Bus,2018,42,30,72
3536,41060,Bus,2002,9,7,16
3537,41060,Bus,2003,5,4,9
3538,41060,Bus,2004,10,1,11
3539,41060,Bus,2005,14,2,16
3540,41060,Bus,2006,14,1,15
3541,41060,Bus,2007,9,0,9
3542,41060,Bus,2012,76,38,114
3543,41060,Bus,2013,87,44,131
3544,41060,Bus,2014,39,36,75
3545,41060,Bus,2015,30,8,38
3546,41060,Bus,2016,25,20,45
3547,41060,Bus,2017,45,81,126
3548,41060,Bus,2018,27,87,114
3549,41140,Bus,2002,36,56,92
3550,41140,Bus,2003,32,66,98
3551,41140,Bus,2004,30,61,91
3552,41140,Bus,2005,25,52,77
3553,41140,Bus,2006,3,40,43
3554,41140,Bus,2007,2,34,36
3555,41140,Bus,2012,0,0,0
3556,41140,Bus,2013,0,0,0
3557,41140,Bus,2014,0,0,0
3558,41140,Bus,2015,0,0,0
3559,41140,Bus,2016,0,0,0
3560,41140,Bus,2017,0,0,0
3561,41140,Bus,2018,0,0,0
3562,41180,Bus,2002,1327,445,1772
3563,41180,Bus,2003,747,264,1011
3564,41180,Bus,2004,716,129,845
3565,41180,Bus,2005,660,157,817
3566,41180,Bus,2006,604,160,764
3567,41180,Bus,2007,552,144,696
3568,41180,Bus,2012,522,251,773
3569,41180,Bus,2013,452,227,679
3570,41180,Bus,2014,507,214,721
3571,41180,Bus,2015,481,222,703
3572,41180,Bus,2016,618,233,851
3573,41180,Bus,2017,670,204,874
3574,41180,Bus,2018,600,210,810
3575,41180,Rail,2002,1,296,297
3576,41180,Rail,2003,3,329,332
3577,41180,Rail,2004,2,326,328
3578,41180,Rail,2005,3,328,331
3579,41180,Rail,2006,7,291,298
3580,41180,Rail,2007,8,333,341
3581,41180,Rail,2012,205,89,294
3582,41180,Rail,2013,278,118,396
3583,41180,Rail,2014,298,86,384
3584,41180,Rail,2015,240,80,320
3585,41180,Rail,2016,296,78,374
3586,41180,Rail,2017,286,71,357
3587,41180,Rail,2018,282,45,327
3588,41420,Bus,2002,68,15,83
3589,41420,Bus,2003,45,16,61
3590,41420,Bus,2004,73,13,86
3591,41420,Bus,2005,64,22,86
3592,41420,Bus,2006,53,18,71
3593,41420,Bus,2007,60,18,78
3594,41420,Bus,2012,139,109,248
3595,41420,Bus,2013,175,112,287
3596,41420,Bus,2014,176,70,246
3597,41420,Bus,2015,169,104,273
3598,41420,Bus,2016,214,131,345
3599,41420,Bus,2017,214,131,345
3600,41420,Bus,2018,189,103,292
3601,41500,Bus,2002,426,476,902
3602,41500,Bus,2003,266,342,608
3603,41500,Bus,2004,264,134,398
3604,41500,Bus,2005,264,188,452
3605,41500,Bus,2006,326,194,520
3606,41500,Bus,2007,142,141,283
3607,41500,Bus,2012,150,152,302
3608,41500,Bus,2013,213,66,279
3609,41500,Bus,2014,251,48,299
3610,41500,Bus,2015,233,39,272
3611,41500,Bus,2016,280,52,332
3612,41500,Bus,2017,247,81,328
3613,41500,Bus,2018,250,59,309
3614,41540,Bus,2002,0,0,0
3615,41540,Bus,2003,0,0,0
3616,41540,Bus,2004,0,0,0
3617,41540,Bus,2005,0,0,0
3618,41540,Bus,2006,166,280,446
3619,41540,Bus,2007,274,169,443
3620,41540,Bus,2012,121,84,205
3621,41540,Bus,2013,134,39,173
3622,41540,Bus,2014,218,96,314
3623,41540,Bus,2015,205,97,302
3624,41540,Bus,2016,262,55,317
3625,41540,Bus,2017,196,72,268
3626,41540,Bus,2018,115,72,187
3627,41620,Bus,2002,29,154,183
3628,41620,Bus,2003,48,224,272
3629,41620,Bus,2004,1625,213,1838
3630,41620,Bus,2005,1507,169,1676
3631,41620,Bus,2006,1428,189,1617
3632,41620,Bus,2007,1516,157,1673
3633,41620,Bus,2012,1217,106,1323
3634,41620,Bus,2013,1162,101,1263
3635,41620,Bus,2014,1050,124,1174
3636,41620,Bus,2015,1857,397,2254
3637,41620,Bus,2016,1010,654,1664
3638,41620,Bus,2017,991,580,1571
3639,41620,Bus,2018,780,579,1359
3640,41620,Rail,2002,4,20,24
