,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency_x,HQ City,HQ State,UZA Name,UZA,UZA Area SQ Miles,UZA Population,MODE,SERVICE_ID,RailBus,Service Area SQ Miles,Service Area Population,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3433,50041,5041,5041,0,Anderson,IN,"Anderson, IN",330,66,"88,133",MB,DO,Bus,45,"55,305",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149342.0,145524.0,117266.0,108663.0
3435,50042,5042,5042,0,East Chicago,IN,"Chicago, IL-IN",3,"2,443","8,608,208",DR,DO,DemandResponse,11,"29,698",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3437,50042,5042,5042,0,East Chicago,IN,"Chicago, IL-IN",3,"2,443","8,608,208",MB,DO,Bus,11,"29,698",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,50043,5043,5043,0,Evansville,IN,"Evansville, IN-KY",159,119,"229,351",DR,DO,DemandResponse,45,"122,961",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116133.0,410377.0,386041.0,405087.0
3441,50043,5043,5043,0,Evansville,IN,"Evansville, IN-KY",159,119,"229,351",MB,DO,Bus,45,"122,961",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484838.0,1464493.0,1400321.0,1341736.0
3443,50044,5044,5044,0,Fort Wayne,IN,"Fort Wayne, IN",119,172,"313,492",DR,DO,DemandResponse,111,"268,485",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124908.0,146204.0,155915.0,186736.0
3445,50044,5044,5044,0,Fort Wayne,IN,"Fort Wayne, IN",119,172,"313,492",MB,DO,Bus,111,"268,485",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658945.0,1569722.0,1501735.0,1521133.0
3447,50045,5045,5045,0,Gary,IN,"Chicago, IL-IN",3,"2,443","8,608,208",DR,DO,DemandResponse,38,"102,746",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34052.0,37934.0,42517.0,45068.0
3449,50045,5045,5045,0,Gary,IN,"Chicago, IL-IN",3,"2,443","8,608,208",MB,DO,Bus,38,"102,746",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713929.0,747671.0,705618.0,605982.0
3451,50047,5047,5047,0,Normal,IL,"Bloomington-Normal, IL",243,49,"132,600",DR,DO,DemandResponse,46,"129,107",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118962.0,130418.0,132776.0,123656.0
3453,50047,5047,5047,0,Normal,IL,"Bloomington-Normal, IL",243,49,"132,600",MB,DO,Bus,46,"129,107",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252642.0,1303049.0,1280909.0,1127929.0
3455,50050,5050,5050,0,Indianapolis,IN,"Indianapolis, IN",33,706,"1,487,483",DR,PT,DemandResponse,396,"928,281",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027232.0,1045666.0,1148057.0,1058855.0
3459,50050,5050,5050,0,Indianapolis,IN,"Indianapolis, IN",33,706,"1,487,483",MB,DO,Bus,396,"928,281",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10354692.0,10187027.0,9903750.0,8998862.0
3463,50051,5051,5051,0,Lafayette,IN,"Lafayette, IN",223,64,"147,725",DR,DO,DemandResponse,74,"134,333",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97864.0,102941.0,118488.0,119984.0
3465,50051,5051,5051,0,Lafayette,IN,"Lafayette, IN",223,64,"147,725",MB,DO,Bus,74,"134,333",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684942.0,2854360.0,2842707.0,2996171.0
3467,50052,5052,5052,0,South Bend,IN,"South Bend, IN-MI",136,161,"278,165",DR,DO,DemandResponse,68,"154,346",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125048.0,129590.0,130032.0,134758.0
3469,50052,5052,5052,0,South Bend,IN,"South Bend, IN-MI",136,161,"278,165",MB,DO,Bus,68,"154,346",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293001.0,1279177.0,1231064.0,1206516.0
3471,50053,5053,5053,0,Terre Haute,IN,"Terre Haute, IN",316,53,"92,742",DR,DO,DemandResponse,18,"59,614",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51870.0,50385.0,44619.0,40709.0
3473,50053,5053,5053,0,Terre Haute,IN,"Terre Haute, IN",316,53,"92,742",MB,DO,Bus,18,"59,614",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183901.0,184745.0,150357.0,130589.0
3475,50054,5054,5054,0,Muncie,IN,"Muncie, IN",322,47,"90,580",DR,DO,DemandResponse,27,"70,085",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41988.0,42343.0,43673.0,44701.0
3477,50054,5054,5054,0,Muncie,IN,"Muncie, IN",322,47,"90,580",MB,DO,Bus,27,"70,085",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196346.0,204882.0,202781.0,184133.0
3479,50056,5056,5056,0,Peoria,IL,"Peoria, IL",139,144,"266,921",DR,PT,DemandResponse,105,"209,896",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298758.0,319664.0,294915.0,284036.0
3482,50056,5056,5056,0,Peoria,IL,"Peoria, IL",139,144,"266,921",MB,DO,Bus,105,"209,896",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582294.0,1615991.0,1700255.0,1582189.0
3485,50057,5057,5057,0,Moline ,IL,"Davenport, IA-IL",134,138,"280,051",DR,DO,DemandResponse,46,"120,378",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169556.0,148448.0,165219.0,165228.0
3491,50057,5057,5057,0,Moline ,IL,"Davenport, IA-IL",134,138,"280,051",DR,PT,DemandResponse,46,"120,378",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31349.0,34648.0,39157.0,39012.0
3497,50057,5057,5057,0,Moline ,IL,"Davenport, IA-IL",134,138,"280,051",FB,PT,Other,46,"120,378",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126190.0,110328.0,169727.0,198630.0
3503,50057,5057,5057,0,Moline ,IL,"Davenport, IA-IL",134,138,"280,051",MB,DO,Bus,46,"120,378",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841244.0,917988.0,888947.0,826791.0
3509,50057,0,0,0,Moline ,IL,"Davenport, IA-IL",134,138,"280,051",MB,PT,Bus,46,"120,378",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23037.0,3736.0
3515,50058,5058,5058,0,Rockford,IL,"Rockford, IL",127,153,"296,863",DR,DO,DemandResponse,155,"227,502",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213479.0,235350.0,246606.0,241777.0
3518,50058,5058,5058,0,Rockford,IL,"Rockford, IL",127,153,"296,863",DR,PT,DemandResponse,155,"227,502",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29904.0,26001.0,21457.0
3521,50058,5058,5058,0,Rockford,IL,"Rockford, IL",127,153,"296,863",MB,DO,Bus,155,"227,502",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282731.0,1150666.0,1114069.0,1037931.0
3524,50059,5059,5059,0,Springfield,IL,"Springfield, IL",206,92,"161,316",DR,DO,DemandResponse,65,"123,682",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184351.0,199762.0,230244.0,228586.0
3526,50059,5059,5059,0,Springfield,IL,"Springfield, IL",206,92,"161,316",MB,DO,Bus,65,"123,682",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053208.0,1098714.0,1004011.0,916647.0
3528,50060,5060,5060,0,Urbana,IL,"Champaign, IL",224,47,"145,361",DR,DO,DemandResponse,40,"136,828",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116360.0,40936.0,37970.0,41340.0
3531,50060,5060,5060,0,Urbana,IL,"Champaign, IL",224,47,"145,361",DR,PT,DemandResponse,40,"136,828",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134029.0,216108.0,227494.0,235470.0
3534,50060,5060,5060,0,Urbana,IL,"Champaign, IL",224,47,"145,361",MB,DO,Bus,40,"136,828",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6810469.0,7223714.0,7306149.0,7377733.0
3537,50061,5061,5061,0,Decatur,IL,"Decatur, IL",313,59,"93,863",DR,DO,DemandResponse,53,"82,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34680.0,60187.0,50239.0,36573.0
3541,50061,5061,5061,0,Decatur,IL,"Decatur, IL",313,59,"93,863",DT,PT,DemandResponse,53,"82,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39848.0,31428.0,43329.0,12746.0
3545,50061,5061,5061,0,Decatur,IL,"Decatur, IL",313,59,"93,863",MB,DO,Bus,53,"82,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553651.0,511348.0,479875.0,483781.0
3549,50066,5066,5066,0,Chicago,IL,"Chicago, IL-IN",3,"2,443","8,608,208",HR,DO,Rail,309,"3,272,295",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290337682.0,299295661.0,301110125.0,294492127.0
3552,50066,5066,5066,0,Chicago,IL,"Chicago, IL-IN",3,"2,443","8,608,208",MB,DO,Bus,309,"3,272,295",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296824949.0,292070922.0,280077543.0,270336920.0
3555,50088,5088,5088,0,Sheboygan,WI,"Sheboygan, WI",388,33,"71,313",DR,DO,DemandResponse,23,"59,490",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278450.0,278675.0,262952.0,276786.0
3558,50088,5088,5088,0,Sheboygan,WI,"Sheboygan, WI",388,33,"71,313",MB,DO,Bus,23,"59,490",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449551.0,451950.0,436301.0,463324.0
3561,50090,5090,5090,0,Mansfield,OH,"Mansfield, OH",372,50,"75,250",DR,PT,DemandResponse,74,"70,556",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97389.0,109855.0,106091.0,71566.0
3563,50090,5090,5090,0,Mansfield,OH,"Mansfield, OH",372,50,"75,250",MB,PT,Bus,74,"70,556",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222100.0,224263.0,216908.0,220722.0
3565,50091,5091,5091,0,Wausau,WI,"Wausau, WI",375,47,"74,632",DR,DO,DemandResponse,19,"39,302",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7419.0,5615.0,6776.0,8223.0
3568,50091,5091,5091,0,Wausau,WI,"Wausau, WI",375,47,"74,632",MB,DO,Bus,19,"39,302",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445811.0,430033.0,405052.0,391313.0
3571,50092,5092,5092,0,Rochester,MN,"Rochester, MN",288,51,"107,677",DR,PT,DemandResponse,51,"104,230",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166087.0,152858.0,155515.0,121299.0
3573,50092,5092,5092,0,Rochester,MN,"Rochester, MN",288,51,"107,677",MB,PT,Bus,51,"104,230",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931379.0,2115219.0,2365165.0,2505786.0
3575,50092,0,0,0,Rochester,MN,"Rochester, MN",288,51,"107,677",DT,PT,DemandResponse,51,"104,230",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48528.0
3577,50093,5093,5093,0,Lima,OH,"Lima, OH",381,52,"72,852",DR,DO,DemandResponse,407,"106,094",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12618.0,14769.0,14766.0,19492.0
3580,50093,5093,5093,0,Lima,OH,"Lima, OH",381,52,"72,852",DR,PT,DemandResponse,407,"106,094",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128659.0,0.0,0.0
3583,50093,5093,5093,0,Lima,OH,"Lima, OH",381,52,"72,852",MB,DO,Bus,407,"106,094",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155336.0,178264.0,188924.0,182591.0
3586,50095,5095,5095,0,Elyria,OH,"Lorain-Elyria, OH",191,100,"180,956",DR,PT,DemandResponse,49,"127,025",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36338.0,33442.0,24590.0,29389.0
3588,50095,5095,5095,0,Elyria,OH,"Lorain-Elyria, OH",191,100,"180,956",MB,PT,Bus,49,"127,025",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77218.0,71064.0,58900.0,61482.0
3590,50096,5096,5096,0,Waukesha,WI,"Milwaukee, WI",35,546,"1,376,476",CB,PT,Bus,43,"141,642",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502892.0,487734.0,469826.0,411960.0
3595,50096,5096,5096,0,Waukesha,WI,"Milwaukee, WI",35,546,"1,376,476",DR,DO,DemandResponse,43,"141,642",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6276.0,44437.0,38640.0,32518.0
3600,50096,5096,5096,0,Waukesha,WI,"Milwaukee, WI",35,546,"1,376,476",DR,PT,DemandResponse,43,"141,642",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26988.0,23686.0,24525.0,26904.0
3605,50096,5096,5096,0,Waukesha,WI,"Milwaukee, WI",35,546,"1,376,476",MB,DO,Bus,43,"141,642",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344003.0,910271.0,887869.0,800811.0
3610,50099,5099,5099,0,Eau Claire,WI,"Eau Claire, WI",297,69,"102,852",DR,PT,DemandResponse,28,"74,601",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215292.0,209752.0,314412.0,293667.0
3613,50099,5099,5099,0,Eau Claire,WI,"Eau Claire, WI",297,69,"102,852",MB,DO,Bus,28,"74,601",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737465.0,779801.0,774618.0,803452.0
3616,50103,5103,5103,0,Hammond,IN,"Chicago, IL-IN",3,"2,443","8,608,208",DR,DO,DemandResponse,51,"162,855",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,50103,5103,5103,0,Hammond,IN,"Chicago, IL-IN",3,"2,443","8,608,208",DT,PT,DemandResponse,51,"162,855",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,50104,5104,5104,0,Chesterton,IN,"Chicago, IL-IN",3,"2,443","8,608,208",CR,DO,Rail,"1,970","958,644",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19370692.0,20698317.0,21357753.0,22178092.0
3623,50108,5108,5108,0,Janesville,WI,"Janesville, WI",396,31,"69,658",DR,PT,DemandResponse,28,"63,600",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11482.0,14588.0,18463.0,21213.0
3625,50108,5108,5108,0,Janesville,WI,"Janesville, WI",396,31,"69,658",MB,DO,Bus,28,"63,600",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629079.0,609037.0,509726.0,485956.0
3627,50109,5109,5109,0,Beloit,WI,"Beloit, WI-IL",432,34,"63,835",DR,PT,DemandResponse,16,"35,871",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15507.0,13982.0,12423.0,18351.0
3629,50109,5109,5109,0,Beloit,WI,"Beloit, WI-IL",432,34,"63,835",MB,DO,Bus,16,"35,871",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193684.0,176760.0,153860.0,136295.0
3631,50110,5110,5110,0,Bloomington,IN,"Bloomington, IN",286,45,"108,657",DR,DO,DemandResponse,21,"80,405",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53050.0,62086.0,63902.0,70020.0
3634,50110,5110,5110,0,Bloomington,IN,"Bloomington, IN",286,45,"108,657",MB,DO,Bus,21,"80,405",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557842.0,1582589.0,1609834.0,1598610.0
3637,50113,5113,5113,0,Arlington Heights,IL,"Chicago, IL-IN",3,"2,443","8,608,208",DR,DO,DemandResponse,"3,519","5,630,238",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67777.0,79900.0,88876.0,78005.0
3643,50113,5113,5113,0,Arlington Heights,IL,"Chicago, IL-IN",3,"2,443","8,608,208",DR,PT,DemandResponse,"3,519","5,630,238",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531316.0,1518379.0,1446127.0,1329102.0
3649,50113,5113,5113,0,Arlington Heights,IL,"Chicago, IL-IN",3,"2,443","8,608,208",DT,PT,DemandResponse,"3,519","5,630,238",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333684.0,361287.0,410280.0,473540.0
3655,50113,5113,5113,0,Arlington Heights,IL,"Chicago, IL-IN",3,"2,443","8,608,208",MB,DO,Bus,"3,519","5,630,238",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31239101.0,31330822.0,30780367.0,30101736.0
3661,50113,5113,5113,0,Arlington Heights,IL,"Chicago, IL-IN",3,"2,443","8,608,208",MB,PT,Bus,"3,519","5,630,238",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193365.0,2096869.0,2036617.0,1920745.0
3667,50113,5113,5113,0,Arlington Heights,IL,"Chicago, IL-IN",3,"2,443","8,608,208",VP,DO,DemandResponse,"3,519","5,630,238",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4189130.0,4035025.0,3267864.0,2637916.0
3673,50117,5117,5117,0,Grand River,OH,"Cleveland, OH",25,772,"1,780,673",CB,DO,Bus,227,"229,230",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588194.0,516301.0,574410.0,577640.0
3677,50117,5117,5117,0,Grand River,OH,"Cleveland, OH",25,772,"1,780,673",DR,DO,DemandResponse,227,"229,230",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497043.0,546822.0,568121.0,512975.0
3681,50117,5117,5117,0,Grand River,OH,"Cleveland, OH",25,772,"1,780,673",MB,DO,Bus,227,"229,230",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289255.0,281173.0,284067.0,268004.0
3685,50118,5118,5118,0,Chicago,IL,"Chicago, IL-IN",3,"2,443","8,608,208",CR,DO,Rail,"1,940","7,261,176",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311685272.0,337413270.0,341966405.0,355260071.0
3686,50119,5119,5119,0,Detroit,MI,"Detroit, MI",11,"1,337","3,734,090",DR,PT,DemandResponse,144,"713,777",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20760.0,25503.0,27115.0,641432.0
3690,50119,5119,5119,0,Detroit,MI,"Detroit, MI",11,"1,337","3,734,090",DT,PT,DemandResponse,144,"713,777",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619064.0,628148.0,631439.0,24564.0
3694,50119,5119,5119,0,Detroit,MI,"Detroit, MI",11,"1,337","3,734,090",MB,DO,Bus,144,"713,777",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18596179.0,19052133.0,20499722.0,18563606.0
3698,50131,5131,5131,0,Valparaiso,IN,"Chicago, IL-IN",3,"2,443","8,608,208",DR,DO,DemandResponse,590,"160,105",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14978.0,10644.0,20863.0,21655.0
3699,50132,5132,5132,0,Benton Harbor,MI,"Benton Harbor-St. Joseph-Fair Plain, MI",443,47,"61,022",DR,DO,DemandResponse,14,"27,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239163.0,241635.0,208471.0,194229.0
3701,50132,5132,5132,0,Benton Harbor,MI,"Benton Harbor-St. Joseph-Fair Plain, MI",443,47,"61,022",MB,DO,Bus,14,"27,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59198.0,63522.0,60171.0,55827.0
3703,50133,5133,5133,0,Chippewa Falls,WI,"Eau Claire, WI",297,69,"102,852",DR,PT,DemandResponse,11,"13,718",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170003.0,183809.0,184328.0,169573.0
3704,50141,5141,5141,0,Detroit,MI,"Detroit, MI",11,"1,337","3,734,090",MG,DO,Rail,3,"92,477",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688923.0,1453456.0,1423890.0,1394946.0
3706,50143,5143,5143,0,Brunswick,OH,"Cleveland, OH",25,772,"1,780,673",MB,DO,Bus,37,"46,638",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9135.0,8880.0,8609.0,0.0
3708,50145,5145,5145,0,Kokomo,IN,"Kokomo, IN",437,36,"62,182",DR,DO,DemandResponse,80,"56,842",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0,3960.0,4159.0,3632.0
3712,50145,5145,0,0,Kokomo,IN,"Kokomo, IN",437,36,"62,182",DT,PT,DemandResponse,80,"56,842",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287016.0,0.0,0.0,0.0
3716,50145,5145,5145,0,Kokomo,IN,"Kokomo, IN",437,36,"62,182",MB,DO,Bus,80,"56,842",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,50146,5146,5146,0,Granite City,IL,"St. Louis, MO-IL",20,924,"2,150,706",DR,PT,DemandResponse,189,"232,298",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170590.0,161087.0,200482.0,208188.0
3724,50146,5146,5146,0,Granite City,IL,"St. Louis, MO-IL",20,924,"2,150,706",MB,PT,Bus,189,"232,298",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366276.0,2344126.0,2565308.0,2466018.0
3728,50146,5146,5146,0,Granite City,IL,"St. Louis, MO-IL",20,924,"2,150,706",VP,DO,DemandResponse,189,"232,298",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314353.0,232538.0,152207.0,158058.0
3732,50148,5148,5148,0,Port Huron,MI,"Port Huron, MI",336,60,"87,106",CB,DO,Bus,700,"159,587",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6767.0,5896.0,5445.0,5203.0
3736,50148,5148,5148,0,Port Huron,MI,"Port Huron, MI",336,60,"87,106",DR,DO,DemandResponse,700,"159,587",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524319.0,1635021.0,1781419.0,1645277.0
3740,50148,5148,5148,0,Port Huron,MI,"Port Huron, MI",336,60,"87,106",DR,PT,DemandResponse,700,"159,587",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638346.0,1792386.0,1684150.0,1699014.0
3744,50148,5148,5148,0,Port Huron,MI,"Port Huron, MI",336,60,"87,106",MB,DO,Bus,700,"159,587",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277301.0,265535.0,268000.0,290122.0
3748,50149,5149,5149,0,South Bend,IN,"Elkhart, IN-MI",227,92,"143,592",DR,PT,DemandResponse,90,"142,692",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28558.0,40589.0,53908.0,59087.0
3751,50149,5149,5149,0,South Bend,IN,"Elkhart, IN-MI",227,92,"143,592",MB,PT,Bus,90,"142,692",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298953.0,255434.0,251860.0,246771.0
3754,50154,5154,0,0,St. Paul,MN,"Minneapolis-St. Paul, MN-WI",16,"1,022","2,650,890",CB,PT,Bus,"2,975","2,849,712",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470792.0,0.0,0.0,0.0
3758,50154,5154,5154,0,St. Paul,MN,"Minneapolis-St. Paul, MN-WI",16,"1,022","2,650,890",DR,PT,DemandResponse,"2,975","2,849,712",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144024.0,887123.0,842542.0,859413.0
3762,50154,5154,5154,0,St. Paul,MN,"Minneapolis-St. Paul, MN-WI",16,"1,022","2,650,890",MB,PT,Bus,"2,975","2,849,712",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942714.0,1022300.0,1196151.0,1132221.0
3766,50154,5154,5154,0,St. Paul,MN,"Minneapolis-St. Paul, MN-WI",16,"1,022","2,650,890",VP,PT,DemandResponse,"2,975","2,849,712",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741456.0,658256.0,643622.0,646139.0
3770,50155,5155,5155,0,St. Paul,MN,"Minneapolis-St. Paul, MN-WI",16,"1,022","2,650,890",DR,PT,DemandResponse,"1,111","2,314,701",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771609.0,7673575.0,5687036.0,5716719.0
3771,50157,5157,5157,0,Hamilton,OH,"Cincinnati, OH-KY-IN",30,788,"1,624,827",CB,DO,Bus,53,"368,130",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30947.0,44757.0,49603.0,49367.0
3774,50157,5157,5157,0,Hamilton,OH,"Cincinnati, OH-KY-IN",30,788,"1,624,827",DR,DO,DemandResponse,53,"368,130",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359519.0,368138.0,419609.0,370032.0
3777,50157,5157,5157,0,Hamilton,OH,"Cincinnati, OH-KY-IN",30,788,"1,624,827",MB,DO,Bus,53,"368,130",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.0,5724.0,4301.0,4490.0
3780,50157,5157,5157,0,Hamilton,OH,"Cincinnati, OH-KY-IN",30,788,"1,624,827",MB,PT,Bus,53,"368,130",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392656.0,382388.0,369907.0
3783,50158,5158,5158,0,Ann Arbor,MI,"Ann Arbor, MI",125,160,"306,022",MB,DO,Bus,12,"66,641",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126196.0,0.0,0.0,0.0
3784,50159,5159,5159,0,Bourbonnais,IL,"Kankakee, IL",350,37,"81,926",CB,PT,Bus,27,"66,386",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7494.0,24074.0,22529.0,24546.0
3787,50159,5159,5159,0,Bourbonnais,IL,"Kankakee, IL",350,37,"81,926",DR,PT,DemandResponse,27,"66,386",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13124.0,12376.0,9633.0,7833.0
3790,50159,5159,5159,0,Bourbonnais,IL,"Kankakee, IL",350,37,"81,926",MB,PT,Bus,27,"66,386",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370551.0,372120.0,354226.0,310428.0
3793,50160,5160,5160,0,West Bend,WI,"Milwaukee, WI",35,546,"1,376,476",CB,PT,Bus,435,"134,137",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371500.0,341580.0,326262.0,262515.0
