UZA Name,RailBus,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"South Bend, IN-MI",DemandResponse,100090,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125048.0,188493.0,130032.0,134758.0
"South Lyon-Howell, MI",DemandResponse,50180,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305783.0,331266.0,332426.0,313045.0
"Spartanburg, SC",Bus,40101,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250258.0,225873.0,209782.0,191077.0
"Spartanburg, SC",DemandResponse,80332,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418205.0,521642.0,456112.0,509535.0
"Spokane, WA",Bus,2,96,5411522.0,5801631.0,6082747.0,7112748.0,7127521.0,8382949.0,8988852.0,8922422.0,9019785.0,8475543.0,7988366.0,7517135.0,8314345.0
"Spokane, WA",DemandResponse,6,288,435981.0,536133.0,583776.0,749435.0,740080.0,960577.0,1162897.0,1392221.0,1344596.0,1375072.0,1233679.0,1218130.0,1238684.0
"Spring Hill, FL",Bus,40146,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68133.0,64396.0,79544.0,93820.0
"Spring Hill, FL",DemandResponse,40146,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34943.0,36059.0,34944.0,31376.0
"Springfield, IL",Bus,50059,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053208.0,1098714.0,1004011.0,916647.0
"Springfield, IL",DemandResponse,50059,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184351.0,199762.0,230244.0,228586.0
"Springfield, MA-CT",Bus,10008,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6807031.0,7057617.0,7146956.0,6559719.0
"Springfield, MA-CT",DemandResponse,10008,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678258.0,722680.0,803792.0,734611.0
"Springfield, MO",Bus,70003,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997155.0,1008130.0,951454.0,909198.0
"Springfield, MO",DemandResponse,70003,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28104.0,30413.0,28653.0,31157.0
"Springfield, OH",Bus,50020,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155658.0,159259.0,147946.0,142938.0
"Springfield, OH",DemandResponse,50020,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20849.0,22118.0
"St. Augustine, FL",Bus,40155,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97766.0,114454.0,107132.0,99671.0
"St. Augustine, FL",DemandResponse,40155,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50606.0,33359.0,40836.0,31427.0
"St. Cloud, MN",Bus,100056,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451275.0,1375598.0,1309600.0,1160057.0
"St. Cloud, MN",DemandResponse,50028,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348386.0,381763.0,398157.0,380355.0
"St. Joseph, MO-KS",Bus,70032,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287279.0,278642.0,264658.0,283382.0
"St. Louis, MO-IL",Bus,120152,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34353690.0,34315510.0,32136248.0,29155975.0
"St. Louis, MO-IL",DemandResponse,170298,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985906.0,3009664.0,2962775.0,2986281.0
"St. Louis, MO-IL",Rail,70006,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18547260.0,18068404.0,16782155.0,15373086.0
"State College, PA",Bus,30054,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6385340.0,7434346.0,7172893.0,7077015.0
"State College, PA",DemandResponse,60108,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513767.0,531684.0,481616.0,426416.0
"Stockton, CA",Bus,270036,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4456061.0,4230321.0,3853180.0,3502138.0
"Stockton, CA",DemandResponse,180024,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171667.0,181382.0,200596.0,185824.0
"Stockton, CA",Rail,90182,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6885353.0,7990764.0,8557783.0,8899220.0
"Sumter, SC",Bus,80200,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143443.0,28396.0,99144.0,65987.0
"Sumter, SC",DemandResponse,40100,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467130.0,15631.0,193230.0,198792.0
"Syracuse, NY",Bus,60306,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13719852.0,14137332.0,14767461.0,14346172.0
"Syracuse, NY",DemandResponse,60054,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452118.0,406371.0,501978.0,509846.0
"Tallahassee, FL",Bus,40036,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4413423.0,5269801.0,5237959.0,4502276.0
"Tallahassee, FL",DemandResponse,40036,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183603.0,179377.0,195622.0,211233.0
"Tampa-St. Petersburg, FL",Bus,280713,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30432266.0,28975434.0,26013631.0,24340361.0
"Tampa-St. Petersburg, FL",DemandResponse,240443,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101493.0,2616014.0,2729158.0,2688359.0
"Tampa-St. Petersburg, FL",Rail,40041,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465012.0,563797.0,566665.0,538478.0
"Terre Haute, IN",Bus,50053,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183901.0,184745.0,150357.0,130589.0
"Terre Haute, IN",DemandResponse,50053,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51870.0,50385.0,44619.0,40709.0
"Texarkana-Texarkana, TX-AR",Bus,60093,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111502.0,136305.0,117999.0,109231.0
"Texarkana-Texarkana, TX-AR",DemandResponse,60093,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11773.0,21295.0
"Texas City, TX",Bus,120164,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325674.0,427257.0,177315.0,155906.0
"Texas City, TX",DemandResponse,120164,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37455.0,33002.0,38829.0,36363.0
Texas Non-UZA,Bus,120030,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462933.0,494460.0,424379.0,214761.0
Texas Non-UZA,DemandResponse,60015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15561.0,19974.0,21487.0,38848.0
"Thousand Oaks, CA",Bus,90165,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216312.0,301928.0,179361.0,150423.0
"Thousand Oaks, CA",DemandResponse,90165,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229601.0,259278.0,314884.0,240445.0
"Toledo, OH-MI",Bus,50022,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417997.0,4966684.0,5311335.0,4611934.0
"Toledo, OH-MI",DemandResponse,100044,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467391.0,1531075.0,923388.0,762734.0
"Topeka, KS",Bus,70014,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224312.0,1146844.0,1024673.0,960567.0
"Topeka, KS",DemandResponse,140028,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192078.0,192287.0,182701.0,176900.0
"Tucson, AZ",Bus,90033,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11966389.0,12171995.0,9232193.0,10655133.0
"Tucson, AZ",DemandResponse,270483,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354273.0,1701782.0,1412731.0,1469014.0
"Tucson, AZ",Rail,90033,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903561.0,868196.0,600361.0
"Tulsa, OK",Bus,120036,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669190.0,2775866.0,2691888.0,2536855.0
"Tulsa, OK",DemandResponse,60018,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449221.0,343010.0,354861.0,369459.0
"Turlock, CA",Bus,90201,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112165.0,106584.0,118727.0,65549.0
"Turlock, CA",DemandResponse,90201,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37985.0,38375.0,29435.0,26206.0
"Tuscaloosa, AL",Bus,40045,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149519.0,140095.0,129708.0,141011.0
"Tuscaloosa, AL",DemandResponse,40045,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48733.0,46698.0,42537.0,43083.0
"Uniontown-Connellsville, PA",Bus,60174,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206575.0,183885.0,184186.0,177644.0
"Uniontown-Connellsville, PA",DemandResponse,60174,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55607.0,100248.0,102131.0,130012.0
"Urban Honolulu, HI",Bus,90002,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54976149.0,55064804.0,53216236.0,51441589.0
"Urban Honolulu, HI",DemandResponse,270006,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867595.0,1840214.0,1952421.0,2063925.0
"Utica, NY",Bus,20185,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142186.0,1159821.0,0.0,0.0
"Utica, NY",DemandResponse,20185,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70899.0,65624.0,0.0,0.0
"Vacaville, CA",Bus,90155,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363706.0,377436.0,361855.0,326292.0
"Vacaville, CA",DemandResponse,90155,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24423.0,30017.0,34999.0,32756.0
"Vallejo, CA",Bus,180464,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875937.0,3729261.0,3734535.0,3471762.0
"Vallejo, CA",DemandResponse,90232,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75551.0,78821.0,53657.0,59272.0
"Victoria, TX",Bus,120190,868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134967.0,136018.0,127308.0,112261.0
"Victoria, TX",DemandResponse,60095,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88180.0,39942.0,42387.0,40695.0
"Victorville-Hesperia, CA",Bus,180296,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159255.0,2307883.0,2322041.0,2302478.0
"Victorville-Hesperia, CA",DemandResponse,180296,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284634.0,2347510.0,2747007.0,2970567.0
"Villas, NJ",Bus,20203,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Villas, NJ",DemandResponse,20203,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vineland, NJ",DemandResponse,20193,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Virgin Islands, VI",Bus,40188,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373678.0,127859.0,336749.0,328687.0
"Virgin Islands, VI",DemandResponse,40188,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160148.0,60639.0,66375.0,76564.0
"Virginia Beach, VA",Bus,30083,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13973870.0,14115226.0,14011691.0,12896637.0
"Virginia Beach, VA",DemandResponse,90249,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492541.0,1253717.0,1160333.0,1414919.0
"Virginia Beach, VA",Other,30083,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567744.0,355408.0,283084.0,288395.0
"Virginia Beach, VA",Rail,30083,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499060.0,1716187.0,1326959.0,1379349.0
"Visalia, CA",Bus,270426,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914267.0,1846450.0,1564398.0,1678951.0
"Visalia, CA",DemandResponse,180335,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204473.0,214701.0,187495.0,186606.0
"Waco, TX",Bus,60012,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093326.0,1187091.0,1217947.0,1199011.0
"Waco, TX",DemandResponse,60012,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98880.0,103684.0,145704.0,152872.0
"Waldorf, MD",Bus,30088,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362507.0,389787.0,353392.0,347217.0
"Waldorf, MD",DemandResponse,30088,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12492.0,15651.0,17120.0,35100.0
"Washington, DC-VA-MD",Bus,420990,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212963598.0,213953727.0,210136219.0,193824767.0
"Washington, DC-VA-MD",DemandResponse,210446,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10828776.0,17599144.0,18832764.0,20725071.0
"Washington, DC-VA-MD",Rail,90215,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630417444.0,663664960.0,612047766.0,564126266.0
"Waterbury, CT",Bus,10128,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055977.0,2052713.0,1947872.0,1778515.0
"Waterbury, CT",DemandResponse,10128,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269996.0,285023.0,256474.0,282107.0
"Waterloo, IA",Bus,70013,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366777.0,380092.0,372489.0,334987.0
"Waterloo, IA",DemandResponse,70013,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336553.0,573602.0,584538.0,866025.0
"Wausau, WI",Bus,50091,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445811.0,430033.0,405052.0,391313.0
"Wausau, WI",DemandResponse,50091,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7419.0,5615.0,6776.0,8223.0
"Wenatchee, WA",Bus,43,412,276172.0,324753.0,434202.0,423275.0,598155.0,643373.0,719658.0,731077.0,668616.0,651347.0,624053.0,603505.0,599684.0
"Wenatchee, WA",DemandResponse,129,1236,48567.0,55864.0,67802.0,150422.0,60792.0,52942.0,72455.0,61986.0,44280.0,37743.0,33434.0,33093.0,35479.0
"Westminster-Eldersburg, MD",Bus,30092,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22854.0,21965.0,22577.0,23947.0
"Westminster-Eldersburg, MD",DemandResponse,30092,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200293.0,179149.0,177739.0,183290.0
"Wheeling, WV-OH",Bus,30035,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423242.0,413203.0,401285.0,409564.0
"Wheeling, WV-OH",DemandResponse,30035,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11711.0,10930.0,12126.0,12444.0
"Wichita, KS",Bus,70015,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700362.0,1758002.0,1420689.0,1457565.0
"Wichita, KS",DemandResponse,210045,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757579.0,716342.0,554620.0,248887.0
"Williamsburg, VA",Bus,60152,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594586.0,779378.0,757830.0,874560.0
"Williamsburg, VA",DemandResponse,30076,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329.0,15639.0,13695.0,20724.0
"Williamsport, PA",Bus,30026,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731033.0,754314.0,776515.0,796059.0
"Williamsport, PA",DemandResponse,60052,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.0,2373.0,2104.0,2176.0
"Wilmington, NC",Bus,40006,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3755821.0,1359286.0,1668188.0,1633438.0
"Wilmington, NC",DemandResponse,80012,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659033.0,705165.0,760210.0,709957.0
"Winchester, VA",Bus,30099,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71595.0,74160.0,81052.0,81348.0
"Winchester, VA",DemandResponse,30099,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855.0,6886.0,8094.0,7670.0
"Winston-Salem, NC",Bus,40012,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810743.0,1747889.0,1593592.0,1442622.0
"Winston-Salem, NC",DemandResponse,40012,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630454.0,564568.0,585266.0,457295.0
"Winter Haven, FL",Bus,80254,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360341.0,387175.0,0.0,0.0
"Winter Haven, FL",DemandResponse,80254,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66657.0,239502.0,0.0,0.0
"Worcester, MA-CT",Bus,30154,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3286625.0,3373516.0,3348710.0,3074308.0
"Worcester, MA-CT",DemandResponse,40168,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368550.0,338699.0,314170.0,329239.0
"Yakima, WA",Bus,12,496,272478.0,301019.0,331030.0,395355.0,495585.0,534590.0,598546.0,502570.0,873269.0,958667.0,987356.0,1040977.0,1063720.0
"Yakima, WA",DemandResponse,12,496,179470.0,173259.0,207155.0,380831.0,302494.0,356254.0,383330.0,355395.0,374109.0,364128.0,361716.0,282774.0,253823.0
"York, PA",Bus,60054,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778641.0,1699914.0,1814306.0,1806561.0
"York, PA",DemandResponse,90081,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162886.0,5487045.0,8387864.0,12620687.0
"Youngstown, OH-PA",Bus,80079,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997298.0,983686.0,958202.0,947974.0
"Youngstown, OH-PA",DemandResponse,130276,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384995.0,387030.0,409163.0,414545.0
"Yuba City, CA",Bus,180122,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305505.0,1307940.0,1200770.0,1141775.0
"Yuba City, CA",DemandResponse,90061,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133351.0,138739.0,134038.0,136873.0
"Yuma, AZ-CA",Bus,90233,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444875.0,383482.0,531536.0,418124.0
"Yuma, AZ-CA",DemandResponse,180466,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123640.0,123689.0,238629.0,345837.0
