,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency_x,MODE,SERVICE_ID,RailBus,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,NTD_ID_STR_x,NTD_5_Digit,NTD_ID_INT,5 digit NTD ID,4 digit NTD ID,Agency_y,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID_STR_y,_merge
3142,40193,4193,4193,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13052.0,12680.0,13470.0,16319.0,40193,40193,40193,,,,,,,,,,,,,left_only
3143,40194,4194,4194,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40194,40194,40194,,,,,,,,,,,,,left_only
3144,40194,4194,4194,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40194,40194,40194,,,,,,,,,,,,,left_only
3145,40195,4195,4195,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40195,40195,40195,,,,,,,,,,,,,left_only
3146,40195,4195,4195,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40195,40195,40195,,,,,,,,,,,,,left_only
3148,40197,4197,4197,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40197,40197,40197,,,,,,,,,,,,,left_only
3149,40198,4198,4198,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40198,40198,40198,,,,,,,,,,,,,left_only
3150,40198,4198,4198,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40198,40198,40198,,,,,,,,,,,,,left_only
3151,40199,4199,4199,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40199,40199,40199,,,,,,,,,,,,,left_only
3152,40199,4199,4199,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40199,40199,40199,,,,,,,,,,,,,left_only
3154,40201,4201,4201,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40201,40201,40201,,,,,,,,,,,,,left_only
3155,40201,4201,4201,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40201,40201,40201,,,,,,,,,,,,,left_only
3159,40205,4205,4205,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42140.0,24749.0,24494.0,18139.0,40205,40205,40205,,,,,,,,,,,,,left_only
3160,40205,4205,4205,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.0,7202.0,3308.0,12016.0,40205,40205,40205,,,,,,,,,,,,,left_only
3161,40206,4206,4206,0,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181532.0,188774.0,170305.0,158076.0,40206,40206,40206,,,,,,,,,,,,,left_only
3162,40206,4206,4206,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40206,40206,40206,,,,,,,,,,,,,left_only
3164,40209,4209,4209,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52537.0,51335.0,56174.0,54797.0,40209,40209,40209,,,,,,,,,,,,,left_only
3165,40210,4210,4210,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57898.0,53492.0,35626.0,30013.0,40210,40210,40210,,,,,,,,,,,,,left_only
3167,40214,4214,4214,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15491.0,17102.0,17172.0,16234.0,40214,40214,40214,,,,,,,,,,,,,left_only
3168,40215,4215,4215,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459920.0,53542.0,42326.0,23929.0,40215,40215,40215,,,,,,,,,,,,,left_only
3169,40215,4215,4215,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40215,40215,40215,,,,,,,,,,,,,left_only
3170,40217,4217,4217,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0,12100.0,17817.0,22734.0,40217,40217,40217,,,,,,,,,,,,,left_only
3171,40217,4217,4217,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17419.0,12248.0,12837.0,11510.0,40217,40217,40217,,,,,,,,,,,,,left_only
3172,40218,4218,4218,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8838.0,10316.0,9386.0,9397.0,40218,40218,40218,,,,,,,,,,,,,left_only
3173,40220,4220,4220,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525360.0,419217.0,470343.0,42631.0,40220,40220,40220,,,,,,,,,,,,,left_only
3174,40221,4221,4221,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820858.0,802957.0,786839.0,40221,40221,40221,,,,,,,,,,,,,left_only
3175,40221,4221,4221,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8295.0,8346.0,5408.0,7918.0,40221,40221,40221,,,,,,,,,,,,,left_only
3176,40223,4223,4223,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44721.0,31333.0,18563.0,34986.0,40223,40223,40223,,,,,,,,,,,,,left_only
3179,40225,4225,4225,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103324.0,103440.0,66715.0,106038.0,40225,40225,40225,,,,,,,,,,,,,left_only
3180,40226,4226,4226,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10708.0,16508.0,19070.0,14598.0,40226,40226,40226,,,,,,,,,,,,,left_only
3181,40227,4227,4227,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888522.0,933390.0,832457.0,964414.0,40227,40227,40227,,,,,,,,,,,,,left_only
3183,40229,4229,4229,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5959.0,4572.0,4366.0,1117.0,40229,40229,40229,,,,,,,,,,,,,left_only
3184,40229,4229,4229,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50563.0,33435.0,39365.0,30308.0,40229,40229,40229,,,,,,,,,,,,,left_only
3185,40231,4231,4231,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28907.0,29935.0,24418.0,15737.0,40231,40231,40231,,,,,,,,,,,,,left_only
3186,40231,4231,4231,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.0,3432.0,5449.0,6859.0,40231,40231,40231,,,,,,,,,,,,,left_only
3188,40233,4233,4233,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97805.0,77078.0,86295.0,79539.0,40233,40233,40233,,,,,,,,,,,,,left_only
3189,40234,4234,4234,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40234,40234,40234,,,,,,,,,,,,,left_only
3190,40235,4235,4235,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591.0,18315.0,0.0,0.0,40235,40235,40235,,,,,,,,,,,,,left_only
3191,40235,4235,4235,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26130.0,27885.0,0.0,0.0,40235,40235,40235,,,,,,,,,,,,,left_only
3192,40237,4237,4237,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17591.0,18929.0,19831.0,23421.0,40237,40237,40237,,,,,,,,,,,,,left_only
3193,44929,0,0,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16960.0,140292.0,90820.0,44929,44929,44929,,,,,,,,,,,,,left_only
3348,50098,5098,5098,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9183.0,9302.0,9786.0,10010.0,50098,50098,50098,,,,,,,,,,,,,left_only
3349,50098,5098,5098,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92303.0,87784.0,86997.0,87483.0,50098,50098,50098,,,,,,,,,,,,,left_only
3355,50107,5107,5107,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7727.0,7490.0,8266.0,7303.0,50107,50107,50107,,,,,,,,,,,,,left_only
3356,50107,5107,5107,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30909.0,29963.0,27673.0,27088.0,50107,50107,50107,,,,,,,,,,,,,left_only
3381,50142,5142,5142,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0,2073.0,1721.0,2102.0,50142,50142,50142,,,,,,,,,,,,,left_only
3382,50142,5142,5142,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31828.0,37027.0,41167.0,38455.0,50142,50142,50142,,,,,,,,,,,,,left_only
3396,50152,5152,5152,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228644.0,232247.0,209349.0,202852.0,50152,50152,50152,,,,,,,,,,,,,left_only
3414,50162,5162,5162,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114624.0,107762.0,105014.0,110731.0,50162,50162,50162,,,,,,,,,,,,,left_only
3431,50177,5177,5177,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6497.0,5860.0,6075.0,6284.0,50177,50177,50177,,,,,,,,,,,,,left_only
3432,50177,5177,5177,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33546.0,38775.0,44746.0,40263.0,50177,50177,50177,,,,,,,,,,,,,left_only
3446,50194,5194,5194,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27968.0,29904.0,27332.0,27815.0,50194,50194,50194,,,,,,,,,,,,,left_only
3447,50195,5195,5195,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,829.0,756.0,870.0,50195,50195,50195,,,,,,,,,,,,,left_only
3448,50196,5196,5196,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174353.0,178247.0,188685.0,194809.0,50196,50196,50196,,,,,,,,,,,,,left_only
3455,50200,5200,5200,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62283.0,55745.0,54058.0,59026.0,50200,50200,50200,,,,,,,,,,,,,left_only
3456,50201,5201,5201,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41944.0,45537.0,56068.0,54256.0,50201,50201,50201,,,,,,,,,,,,,left_only
3457,50202,5202,0,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389800.0,0.0,0.0,0.0,50202,50202,50202,,,,,,,,,,,,,left_only
3459,50205,5205,5205,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27548.0,27025.0,29025.0,13941.0,50205,50205,50205,,,,,,,,,,,,,left_only
3460,50205,5205,5205,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128163.0,422358.0,467246.0,434424.0,50205,50205,50205,,,,,,,,,,,,,left_only
3461,50207,5207,5207,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84759.0,99354.0,105857.0,115339.0,50207,50207,50207,,,,,,,,,,,,,left_only
3462,50208,5208,5208,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222792.0,211653.0,209175.0,220510.0,50208,50208,50208,,,,,,,,,,,,,left_only
3465,50210,5210,5210,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66399.0,67903.0,64391.0,68133.0,50210,50210,50210,,,,,,,,,,,,,left_only
3467,50212,5212,5212,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16845.0,17946.0,26019.0,27770.0,50212,50212,50212,,,,,,,,,,,,,left_only
3468,50214,5214,5214,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26094.0,16425.0,13047.0,0.0,50214,50214,50214,,,,,,,,,,,,,left_only
3469,50215,5215,5215,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39774.0,57233.0,63292.0,59099.0,50215,50215,50215,,,,,,,,,,,,,left_only
3470,50215,5215,5215,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39354.0,20892.0,14671.0,21297.0,50215,50215,50215,,,,,,,,,,,,,left_only
3471,55308,5217,5217,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107382.0,109917.0,119422.0,106875.0,55308,55308,55308,,,,,,,,,,,,,left_only
3524,60023,6023,6023,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6401.0,6539.0,7155.0,6265.0,60023,60023,60023,,,,,,,,,,,,,left_only
3525,60023,6023,6023,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113049.0,107573.0,103232.0,93670.0,60023,60023,60023,,,,,,,,,,,,,left_only
3539,60034,6034,6034,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7716.0,105058.0,6846.0,9179.0,60034,60034,60034,,,,,,,,,,,,,left_only
3540,60034,6034,6034,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54999.0,62821.0,36810.0,41441.0,60034,60034,60034,,,,,,,,,,,,,left_only
3541,60035,6035,6035,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275704.0,276109.0,282487.0,275180.0,60035,60035,60035,,,,,,,,,,,,,left_only
3569,60058,6058,6058,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77070.0,72920.0,74069.0,85165.0,60058,60058,60058,,,,,,,,,,,,,left_only
3583,60081,6081,6081,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23740.0,19412.0,18040.0,14074.0,60081,60081,60081,,,,,,,,,,,,,left_only
3584,60081,6081,6081,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184497.0,181099.0,169681.0,165143.0,60081,60081,60081,,,,,,,,,,,,,left_only
3594,60089,6089,6089,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28698.0,49706.0,50501.0,60215.0,60089,60089,60089,,,,,,,,,,,,,left_only
3595,60089,6089,0,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9853.0,0.0,7061.0,10721.0,60089,60089,60089,,,,,,,,,,,,,left_only
3596,60089,6089,6089,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111402.0,119173.0,87928.0,94692.0,60089,60089,60089,,,,,,,,,,,,,left_only
3615,60100,6100,6100,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,8176.0,9167.0,7981.0,60100,60100,60100,,,,,,,,,,,,,left_only
3616,60100,6100,6100,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90908.0,73584.0,82765.0,71827.0,60100,60100,60100,,,,,,,,,,,,,left_only
3628,60105,6105,6105,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8868.0,9625.0,11056.0,10812.0,60105,60105,60105,,,,,,,,,,,,,left_only
3629,60105,6105,6105,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77566.0,79003.0,108093.0,119361.0,60105,60105,60105,,,,,,,,,,,,,left_only
3637,60109,6109,6109,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41206.0,150150.0,130586.0,175229.0,60109,60109,60109,,,,,,,,,,,,,left_only
3644,60112,6112,6112,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33761.0,32371.0,32441.0,32725.0,60112,60112,60112,,,,,,,,,,,,,left_only
3653,60118,6118,6118,0,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60118,60118,60118,,,,,,,,,,,,,left_only
3654,60118,6118,6118,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60118,60118,60118,,,,,,,,,,,,,left_only
3655,60118,6118,6118,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60118,60118,60118,,,,,,,,,,,,,left_only
3657,60125,6125,6125,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24096.0,27066.0,27289.0,26076.0,60125,60125,60125,,,,,,,,,,,,,left_only
3661,60131,6131,6131,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15088.0,17694.0,12160.0,13267.0,60131,60131,60131,,,,,,,,,,,,,left_only
3662,60131,6131,6131,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32062.0,53081.0,57147.0,44413.0,60131,60131,60131,,,,,,,,,,,,,left_only
3663,60132,6132,6132,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30606.0,22959.0,10391.0,9751.0,60132,60132,60132,,,,,,,,,,,,,left_only
3716,70040,7040,7040,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58235.0,121911.0,85514.0,78712.0,70040,70040,70040,,,,,,,,,,,,,left_only
3717,70040,7040,7040,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69361.0,60046.0,89709.0,101912.0,70040,70040,70040,,,,,,,,,,,,,left_only
3724,70046,7046,7046,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27078.0,31989.0,35841.0,39251.0,70046,70046,70046,,,,,,,,,,,,,left_only
3725,70046,7046,7046,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138807.0,138149.0,153762.0,123694.0,70046,70046,70046,,,,,,,,,,,,,left_only
3733,70050,7050,7050,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70050,70050,70050,,,,,,,,,,,,,left_only
3734,70051,7051,7051,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588581.0,649393.0,637974.0,619777.0,70051,70051,70051,,,,,,,,,,,,,left_only
3735,70051,7051,7051,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26123.0,21412.0,20760.0,17745.0,70051,70051,70051,,,,,,,,,,,,,left_only
3736,70051,7051,7051,0,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70051,70051,70051,,,,,,,,,,,,,left_only
3737,70052,7052,7052,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128943.0,137709.0,131185.0,105765.0,70052,70052,70052,,,,,,,,,,,,,left_only
3738,70053,7053,7053,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108532.0,100603.0,100452.0,93584.0,70053,70053,70053,,,,,,,,,,,,,left_only
3739,70053,7053,7053,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25405.0,30281.0,38511.0,39909.0,70053,70053,70053,,,,,,,,,,,,,left_only
3740,70054,7054,7054,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6294.0,5769.0,6900.0,0.0,70054,70054,70054,,,,,,,,,,,,,left_only
3741,70054,7054,7054,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48603.0,35184.0,20121.0,0.0,70054,70054,70054,,,,,,,,,,,,,left_only
3742,70054,7054,7054,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10203.0,10185.0,6594.0,0.0,70054,70054,70054,,,,,,,,,,,,,left_only
3743,70055,7055,7055,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18409.0,17382.0,17016.0,18802.0,70055,70055,70055,,,,,,,,,,,,,left_only
3744,70056,7056,7056,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7913.0,7815.0,7472.0,8609.0,70056,70056,70056,,,,,,,,,,,,,left_only
3794,80026,8026,8026,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14880.0,19567.0,19066.0,19037.0,80026,80026,80026,,,,,,,,,,,,,left_only
3795,80026,8026,8026,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120424.0,171825.0,178280.0,150630.0,80026,80026,80026,,,,,,,,,,,,,left_only
3801,80110,8110,8110,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157411.0,168857.0,140407.0,148673.0,80110,80110,80110,,,,,,,,,,,,,left_only
3802,80110,8110,8110,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14028.0,15984.0,16846.0,10562.0,80110,80110,80110,,,,,,,,,,,,,left_only
3996,90163,9163,9163,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87044.0,94613.0,98737.0,131494.0,90163,90163,90163,,,,,,,,,,,,,left_only
3997,90163,9163,9163,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19560.0,18617.0,19282.0,69310.0,90163,90163,90163,,,,,,,,,,,,,left_only
4005,90167,9167,9167,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32241.0,31963.0,34104.0,32103.0,90167,90167,90167,,,,,,,,,,,,,left_only
4019,90191,9191,9191,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71078.0,72783.0,88684.0,100052.0,90191,90191,90191,,,,,,,,,,,,,left_only
4021,90194,9194,9194,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53985.0,53179.0,54397.0,45715.0,90194,90194,90194,,,,,,,,,,,,,left_only
4022,90194,9194,0,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22202.0,0.0,0.0,0.0,90194,90194,90194,,,,,,,,,,,,,left_only
4023,90195,9195,0,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11712.0,0.0,0.0,0.0,90195,90195,90195,,,,,,,,,,,,,left_only
4024,90195,9195,0,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150781.0,0.0,0.0,0.0,90195,90195,90195,,,,,,,,,,,,,left_only
4031,90197,9197,9197,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27819.0,43278.0,31220.0,22920.0,90197,90197,90197,,,,,,,,,,,,,left_only
4032,90197,9197,9197,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78873.0,64916.0,64250.0,90993.0,90197,90197,90197,,,,,,,,,,,,,left_only
4035,90199,9199,9199,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43830.0,30432.0,27808.0,22732.0,90199,90199,90199,,,,,,,,,,,,,left_only
4036,90199,9199,9199,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105350.0,91262.0,89244.0,84283.0,90199,90199,90199,,,,,,,,,,,,,left_only
4055,90215,9215,9215,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31244.0,31288.0,27655.0,26029.0,90215,90215,90215,,,,,,,,,,,,,left_only
4056,90215,9215,9215,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63718.0,70976.0,63587.0,70865.0,90215,90215,90215,,,,,,,,,,,,,left_only
4057,90217,9217,9217,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29179.0,28604.0,27845.0,26058.0,90217,90217,90217,,,,,,,,,,,,,left_only
4058,90217,9217,9217,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37848.0,32243.0,32886.0,28871.0,90217,90217,90217,,,,,,,,,,,,,left_only
4071,90227,9227,0,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.0,0.0,0.0,0.0,90227,90227,90227,,,,,,,,,,,,,left_only
4072,90227,9227,0,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64362.0,0.0,53018.0,42068.0,90227,90227,90227,,,,,,,,,,,,,left_only
4078,90231,9231,9231,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115544.0,118905.0,126932.0,0.0,90231,90231,90231,,,,,,,,,,,,,left_only
