,Unnamed: 0,CBSA,MNAME,Modes,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,Area_acre,POP_CENSUSTRACT,AVG_SPEED,GasPrice
2000,2321,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2009,777390,908281,690866.493,807189.3247,54524.4111,604923,0.875600432,308812962,285624,183777,97666,1157,19959,19720,20192,32951,281966,20,10.2,69.8,21.3,62.6,16.1,118401,10972,40410,44339,17338,5342,9.266813625,36066,49262,48.4,41.5,10.1,97217,10616,1446,21.8,10346.41667,121445.9167,131792.3333,7.850320583,92.14967992,3008,22869,14.80418235,2.33225
2001,2322,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2010,790811,941269,702793.7357,836505.7603,55197.157,591543,0.841702152,308812962,287611,182347,101790,650,19193,18684,20419,14612,280650,,,,21.5,62.1,16.4,113825,11180,40854,40160,15497,6134,9.822095322,36022,46968,48.7,42.6,8.7,94339,7282,383,22.6,11272,112432.25,123704.25,9.11273495,90.88726617,3008,23048,15.15487039,2.778083333
2002,2323,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2011,871919,959752,774874.4153,852931.6024,55118.0627,619986,0.800111589,308812962,287599,186400,96613,1086,20447,19580,22333,21481,279823,,,,21.7,61.8,16.5,112805,12137,40407,42790,12422,5049,10.75927485,36894,51709,47.6,40,12.4,90933,9715,576,21.6,10771.41667,111191.6667,121963.0833,8.832894175,91.16710475,3008,23227,15.47462956,3.531833333
2003,2324,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2012,875530,971879,778083.511,863708.8673,53054.5013,714339,0.918074975,308812962,286603,181866,101527,753,20999,21437,20123,23604,277846,,,,21.6,61.7,16.7,112510,11031,40379,41321,14143,5636,9.804461826,39160,53271,46.3,41.5,12.2,93152,9064,494,21.9,9663.666667,111384.3333,121048,7.984366217,92.01563442,3008,22771,16.27965293,3.613333333
2004,2325,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2013,894938,976533,795331.4006,867844.8771,52531.9457,770561,0.968855246,308812962,364101,242832,115924,1395,22103,21928,22492,31958,354931,20.2,10.1,69.7,21.8,61.1,17.1,145100,12287,47917,57471,20277,7148,8.467953136,43543,61246,41.6,44,14.4,115568,14411,692,23.8,9217.25,109846.25,119063.5,7.73815665,92.26184408,3008,22608,16.52032617,3.518416667
2005,2326,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2014,889176,1005593,790210.7112,893670.4991,52470.6254,775428,0.981292697,308812962,363325,244996,114455,1325,22413,22277,22487,43002,354489,18.2,11.4,70.4,21.8,60.4,17.8,146108,13788,51770,53500,19854,7196,9.436854929,40830,53940,44.6,42.3,13.1,124469,10597,582,24,7789.333333,109336.0833,117125.4167,6.645725175,93.3542735,3008,22626,17.0318248,3.3645
2006,2327,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2015,903436,997476,802883.5732,886456.9212,52244.0069,762417,0.949598454,308812962,361580,241119,115597,1388,22438,22159,22708,29079,352907,20.1,8.2,71.7,21.6,60.7,17.7,140735,12801,48925,52324,19532,7153,9.095818382,42237,57685,43.1,42.8,14.1,116722,10785,1097,22.9,7104.833333,106251.4167,113356.25,6.267124858,93.73287592,3008,22557,16.9676289,2.40275
2007,2328,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2016,860377,1001824,764617.0399,890320.9888,53877.4375,745824,0.975421631,308812962,359588,242708,112753,999,22923,22644,23271,31465,351677,18.7,11.1,70.2,21.6,60,18.4,141737,12313,49577,53176,19307,7364,8.687216464,42420,56702,42.9,43.3,13.8,117868,11400,744,23.3,7330.5,106233.6667,113564.1667,6.456986075,93.54301383,3008,21967,16.52493196,2.145916667
2008,2329,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2017,858731,957005,763154.2397,850490.3435,54313.7892,972383,1.274163137,308812962,356474,246965,105394,1227,23386,23770,22656,17448,347623,20.9,10.4,68.7,21.5,59.8,18.7,139983,12667,48462,50557,20313,7984,9.048955945,40646,58619,45.5,38.4,16.1,117675,9558,644,23.4,6603,107493.3333,114096.3333,5.788638433,94.21136092,3008,21693,15.65882911,2.407583333
2009,2330,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2018,885809,879979,787218.4583,782037.3373,51414.8498,1138154,1.44579181,308812962,359214,250555,99163.75,1300.75,23854.5,24735.75,22335.5,7531.75,344275,22.2,10.6,67.2,21.425,59.475,19.1,138918,12810.5,47788.75,48805.75,21011.25,8501.75,9.221627147,39361.25,59811,47.4,34.85,17.75,117816.75,8330.25,480.75,23.575,6113.791667,108433.6458,114547.4374,5.334843006,94.66515572,3008,21340,15.21033982,2.716363636
2010,2331,26620,"Huntsville, AL Metro Area",Bus,2005,264990,648588,264990,648588,41110,142793,0.538861844,543269972,358646,197985,138019,6109,24702,21566,30868,26719,356721,10.5,6.8,82.7,24.4,63.8,11.8,146870,5972,47046,57149,27589,9114,4.066180976,48006,64499,37.6,43.8,18.6,146812,16440,212,21.1,7253.833333,186635.4167,193889.25,3.742819,96.25718108,1651.2,6520,15.77689127,2.23175
2011,2332,26620,"Huntsville, AL Metro Area",Bus,2006,342167,583263,342167,583263,36629,121545,0.355221281,543269972,376753,206905,147181,4180,24701,21469,29682,31446,367173,12,7.6,80.4,23.9,64.1,12,148226,6265,45880,57581,27378,11122,4.226653893,50331,65374,36.3,43.7,20,150947,17750,331,21,6620.25,190476.0833,197096.3333,3.361214533,96.63878508,1651.2,6586,15.92353054,2.520666667
2012,2333,26620,"Huntsville, AL Metro Area",Bus,2007,331870,607451,331870,607451,37448,138473,0.417250731,543269972,386632,218336,147164,5121,25307,21539,30575,27168,374486,11.7,8.3,80,24.3,63.6,12.1,148848,6378,47038,57457,25689,12286,4.284908094,50647,66018,34.2,45.6,20.2,151871,18038,497,22.3,6284.5,195340.5,201625,3.116444383,96.88355525,1651.2,6652,16.22118671,2.719
2013,2334,26620,"Huntsville, AL Metro Area",Bus,2008,274414,627211,274414,627211,35280,176314,0.642510951,543269972,395645,225147,143815,7176,27142,24335,32101,30108,383633,11.5,6.4,82.1,24.1,63.5,12.4,153326,7029,47436,61115,26367,11379,4.584349686,53363,71267,32.1,45.3,22.6,159717,20629,582,22,8776.583333,196989.8333,205766.4167,4.263433067,95.73656717,1651.2,6718,17.77808957,3.193333333
2014,2335,26620,"Huntsville, AL Metro Area",Bus,2009,289395,594415,289395,594415,36109,174509,0.603013183,543269972,406316,233907,148552,6692,27291,23225,33564,25017,392378,10.7,7.8,81.5,23.9,63.5,12.6,155251,7855,45183,60240,29240,12733,5.059548731,54550,73316,31.3,44.1,24.6,166620,14663,656,21.5,17321.66667,189853.5,207175.1667,8.358447675,91.64155133,1651.2,6784,16.46168545,2.270333333
2015,2336,26620,"Huntsville, AL Metro Area",Bus,2010,273690,635381,273690,635381,41962,162093,0.592250356,543269972,419181,232958,158093,5743,26865,24863,31805,31366,408988,,,,23.8,64,12.2,160762,8409,49971,63132,27556,11694,5.230713726,52384,72752,33.7,42.3,24,162498,15770,986,21.2,17872.58333,190280.75,208153.3333,8.596312283,91.40368783,1651.2,6850,15.14181879,2.700416667
2016,2337,26620,"Huntsville, AL Metro Area",Bus,2011,302089,589170,302089,589170,43037,176482,0.584205317,543269972,425480,245125,154030,7439,25945,23067,32319,31987,411374,,,,23.3,64.2,12.5,165821,6822,52896,64069,29506,12528,4.114074816,51734,72434,34.6,41,24.4,168124,13882,1005,22.1,17572.41667,193143.1667,210715.5833,8.33611015,91.66388958,1651.2,6916,13.68984827,3.42275
2017,2338,26620,"Huntsville, AL Metro Area",Bus,2012,424621,604834,424621,604834,42402,229829,0.541256791,543269972,430734,241627,158224,7768,27210,24648,33077,30175,419921,,,,23.3,63.7,13,167556,8484,52957,64788,26776,14551,5.063381795,54617,72719,31.7,44,24.3,171364,16405,393,21.8,14488.83333,194710.4167,209199.25,6.927255875,93.07274292,1651.2,7007,14.26427999,3.485666667
2018,2339,26620,"Huntsville, AL Metro Area",Bus,2013,473633,565949,473633,565949,37299,246903,0.521296025,543269972,435737,245828,158532,8271,27858,25827,33676,26311,423978,15,8.2,76.7,22.9,63.8,13.3,169951,8951,52866,66277,28734,13123,5.266812199,55857,75740,31.9,42,26.1,174703,14610,484,21.8,13277.66667,197519.3333,210797,6.297846792,93.70215417,1651.2,6705,15.17330223,3.374166667
2019,2340,26620,"Huntsville, AL Metro Area",Bus,2014,589596,570463,589596,570463,37865,285046,0.483459861,543269972,441086,248491,161510,8366,29339,25228,35117,41256,429348,14.4,8.3,77.4,22.6,63.5,13.9,172409,8690,53996,67650,29946,12127,5.040340121,56453,77477,32.9,41.1,26,176309,14851,551,21.5,12908.08333,196813.8333,209721.9167,6.154632058,93.845368,1651.2,6787,15.06570712,3.223166667
2020,2341,26620,"Huntsville, AL Metro Area",Bus,2015,603751,563015,603751,563015,37951,293688,0.486438946,543269972,444752,253099,161687,6418,28261,24071,35001,34734,431970,13.8,7.2,79,22.5,63.4,14.1,172549,8037,54500,68443,27148,14421,4.657807347,57792,78342,31.7,41.2,27.1,178837,13163,317,21.5,11564.58333,199273.4167,210838,5.486133967,94.51386508,1651.2,7257,14.83531396,2.250083333
2021,2342,26620,"Huntsville, AL Metro Area",Bus,2016,614938,567008,614938,567008,37839,296822,0.482686059,543269972,449720,251801,166354,8942,30085,26223,34838,36112,437846,14,8.1,77.9,22.3,63.3,14.4,175549,8729,58219,67642,27540,13419,4.972400868,58238,82195,31.2,39.9,28.9,189722,13129,60,N,11054.91667,203153.0833,214208,5.161565342,94.83843417,1651.2,7559,14.98475118,2.025416667
2022,2343,26620,"Huntsville, AL Metro Area",Bus,2017,614469,565526,614469,565526,37436,288994,0.47031502,543269972,455448,255524,168068,8674,30780,26848,36597,21479,442744,13.2,7.8,79,22.1,62.9,15,180708,7989,57784,66702,31805,16428,4.420944286,61331,81282,30.4,39.6,30,189355,12341,726,23,8376.25,207869.1667,216245.4167,3.874316383,96.12568358,1651.2,8000,15.10647505,2.297
2023,2344,26620,"Huntsville, AL Metro Area",Bus,2018,626609,573981,626609,573981,38011,283906.5,0.453083981,543269972,449973.3333,257991.75,170520.25,9104,31757.25,27854.75,37875.5,10848.75,447886.5,12.65,7.8,79.55,21.9,62.575,15.525,185327.25,7607,58387.5,65796.75,35101.75,18434.25,4.104631132,63762.25,81560.5,29.675,39.05,31.275,191801,11741.5,1161.25,#VALUE!,6239.833333,212376.1459,218615.9792,2.827737508,97.17226291,1651.2,8406.25,15.10039199,2.577
2024,2345,26820,"Idaho Falls, ID Metro Area",Bus,2005,0,0,0,0,0,0,0,115276968,113677,67103,42081,734,20891,20540,21708,7131,113239,10.6,13.3,76.1,29.9,60.2,9.9,40405,1176,10434,16794,7850,4151,2.910530875,43918,55004,38.5,49.7,11.8,38492,6203,2174,19.7,1827.083333,57943.58333,59770.66667,3.066567217,96.93343283,2054.4,19644,0,2.303083333
2025,2346,26820,"Idaho Falls, ID Metro Area",Bus,2006,0,0,0,0,0,22556,0,115276968,117410,70827,39751,351,21309,20258,24569,29608,116183,12.5,11.8,75.7,31.1,59.2,9.7,40778,1537,9826,16991,8843,3581,3.769189269,44713,56188,37.9,48.7,13.4,40765,8008,2190,20.1,1666.166667,59136.16667,60802.33333,2.743315467,97.25668525,2054.4,18738,0,2.595916667
2026,2347,26820,"Idaho Falls, ID Metro Area",Bus,2007,40677,134230,40677,134230,11152,0,0,115276968,121134,70689,42533,898,23131,22366,25537,22917,119836,11.1,10.2,78.7,30.9,58.9,10.2,43063,2319,9992,18479,8216,4057,5.385133409,50450,64890,33.9,50.7,15.4,42041,8545,1832,22.3,1390.916667,60012.66667,61403.58333,2.2737907,97.726209,2054.4,17832,12.03640603,2.845
2027,2348,26820,"Idaho Falls, ID Metro Area",Bus,2008,0,0,0,0,0,0,0,115276968,123995,72922,45756,660,23250,22949,23999,48021,122272,9.9,10.7,79.4,30.8,59.1,10.1,44086,2065,10157,18330,9317,4217,4.684026675,52199,63628,33.1,51.7,15.2,42414,8523,2213,22.2,2231.25,59193.08333,61424.33333,3.630138042,96.36986217,2054.4,16926,0,3.271
2028,2349,26820,"Idaho Falls, ID Metro Area",Bus,2009,45047,124626,45047,124626,266769,24642,0.547028659,115276968,126851,73112,45868,871,22748,23000,24187,15663,125855,10.1,11.8,78.1,32.3,57.4,10.3,42954,1699,10205,17472,8542,5036,3.955394143,49039,63146,32.6,51.4,16,42453,6210,2101,20.5,3994.75,57566.16667,61560.91667,6.486741508,93.51325933,2054.4,16020,0.467168224,2.324
2029,2350,26820,"Idaho Falls, ID Metro Area",Bus,2010,43978,276522,43978,276522,16146,48327,1.098890354,115276968,132610,78406,44388,2502,22259,21630,24524,21891,132291,,,,32.1,57.3,10.6,43751,1915,10643,17186,9702,4305,4.37704281,50113,59655,34.2,52,13.8,43702,7984,1617,21,4305.333333,57396.41667,61701.75,6.983543783,93.0164565,2054.4,15114,17.12634708,2.813083333
2030,2351,26820,"Idaho Falls, ID Metro Area",Bus,2011,50905,163351,50905,163351,12180,21643,0.425164522,115276968,132585,77817,48027,1136,21573,20433,23546,30737,131390,,,,32.5,56.5,11,44680,1958,10961,17870,9572,4319,4.382273948,47121,60678,36.2,47.1,16.7,45237,7105,1071,19.1,4286.5,57533.75,61820.25,6.937084908,93.0629145,2054.4,14208,13.41141215,3.464833333
2031,2352,26820,"Idaho Falls, ID Metro Area",Bus,2012,0,0,0,0,0,18249,0,115276968,133368,79754,45755,722,22406,21466,26001,12712,132174,,,,32,57,11,43620,2091,10948,17888,8317,4376,4.793672627,49200,64648,33.1,48.8,18.1,45595,6663,1303,18.9,3855.333333,57423.66667,61279,6.289645425,93.71035583,2054.4,14218,0,3.557583333
2032,2353,26820,"Idaho Falls, ID Metro Area",Bus,2013,0,0,0,0,0,19332,0,115276968,137554,82647,46945,657,23872,22895,27550,31021,135972,11.2,13.9,74.9,32.1,56.8,11.1,45964,2745,11951,17471,7741,6056,5.972065094,50439,61391,33,52.1,14.9,44440,6409,1070,20.5,3286.916667,57760.33333,61047.25,5.384497908,94.61550208,2054.4,14478,0,3.478833333
2033,2354,26820,"Idaho Falls, ID Metro Area",Bus,2014,0,0,0,0,0,15764,0,115276968,138403,84171,46361,753,22956,21519,26355,14073,136601,15.1,13.1,71.8,31.7,56.6,11.7,45712,1287,11745,18320,8490,5870,2.815453273,50208,70371,34.4,47.1,18.5,43874,6692,1493,19.7,2588.916667,59243.83333,61832.75,4.189338408,95.81066142,2054.4,14151,0,3.397916667
2034,2355,26820,"Idaho Falls, ID Metro Area",Bus,2015,0,0,0,0,0,14080,0,115276968,139849,83432,47673,1506,22241,22285,24302,13624,138079,11.9,12.5,75.5,31.6,55.8,12.6,45611,1489,12290,17936,9139,4757,3.264563373,52689,76167,32.1,48.2,19.7,45767,7623,1381,21.4,2228.25,61190.83333,63419.08333,3.517360192,96.48264125,2054.4,14599,0,2.474166667
2035,2356,26820,"Idaho Falls, ID Metro Area",Bus,2016,0,0,0,0,0,14875,0,115276968,143776,83337,51152,1766,26288,28488,24324,16496,142165,10.8,8.4,80.9,31.2,55.5,13.3,48326,1818,11078,20191,9293,5946,3.761950089,60133,76133,25.9,49.5,24.6,51230,5128,2066,19.5,2050.25,63044.83333,65095.08333,3.153140133,96.84685958,2054.4,14937,0,2.212583333
2036,2357,26820,"Idaho Falls, ID Metro Area",Bus,2017,0,0,0,0,0,12693,0,115276968,145349,89272,48276,494,26485,25397,28102,16585,144088,8.8,9.8,81.4,31.5,55.9,12.6,50941,3163,11307,19914,9428,7129,6.209143912,54515,67794,28.4,52,19.6,51426,7068,1377,19.9,1756.416667,64816.83333,66573.25,2.6427171,97.35728325,2054.4,15140,0,2.5005
2037,2358,26820,"Idaho Falls, ID Metro Area",Bus,2018,0,0,0,0,0,11255.25,0,115276968,142991.3333,93699.5,46988.75,-395,27644.5,24629.5,30941,17369.75,146551.75,7.025,9.825,83.125,31.625,56.125,12.25,53581,4254,11175.75,20270,9567.75,8313.5,7.939381497,52162.5,61531.25,28.725,54.2,17.075,52938.75,7899.25,1031.5,19.725,1491.541667,66609.33333,68100.875,2.168844811,97.83115559,2054.4,15376.75,0,2.889727273
2038,2359,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2005,8095364,5951313,8065411.153,5929293.142,420682.6935,7220799,0.895279715,1822098645,1608730,1094819,422859,10377,27131,26904,29691,21333,1599323,10.5,7.1,82.4,27.4,62.6,10,650300,40658,203346,272217,98856,35223,6.252191296,49888,63625,34.6,48.6,16.8,651189,66304,7640,23.8,43347.83333,834633.9167,877981.75,4.941150308,95.05884867,27372.8,184072,14.09445464,2.246666667
2039,2360,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2006,8401763,6070872,8370676.477,6048409.774,422287.7328,7721439,0.922439067,1822098645,1669370,1139554,433432,9699,27021,26407,30297,34125,1633558,11.2,7.1,81.7,26.5,63.1,10.4,644556,34967,217832,261955,94293,35509,5.424974711,50841,66887,33.7,48.6,17.7,681099,74886,9131,23.5,39557.83333,854413,893970.8333,4.426969383,95.57303117,27372.8,183158,14.32295874,2.54425
2040,2361,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2007,8386034,6168396,8355005.674,6145572.935,428084.2062,8464844,1.01314641,1822098645,1697964,1173506,423561,9903,28710,28169,31365,28167,1661840,10.8,7.2,82,26.7,62.7,10.6,657445,34615,217187,272765,95227,37651,5.265079208,53101,70202,31.6,48.7,19.7,689152,75648,6543,23.9,36025.16667,859689.6667,895714.8333,4.02287145,95.97712908,27372.8,182244,14.35599082,2.821583333
2041,2362,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2008,9607169,6760509,9571622.475,6735495.117,458938.6209,9518627,0.994463271,1822098645,1715128,1155638,459855,13653,28540,28065,30827,32392,1674406,11.5,7.6,80.9,26.6,62.7,10.7,666553,34383,225776,274655,94858,36881,5.158329495,53671,71769,32.2,46.4,21.4,703601,78464,10466,24.5,46466.75,862548.0833,909014.8333,5.108865358,94.89113358,27372.8,181330,14.67624386,3.2295
2042,2363,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2009,8209468,7031410,8179092.968,7005393.783,477286.4817,9480903,1.159163129,1822098645,1744680,1191344,442807,9248,27356,27027,29853,28060,1710951,13.7,8.3,78,26.1,63.2,10.7,667555,42018,224005,271845,92599,37088,6.294312828,50410,67598,34.1,46.5,19.4,687996,71726,8310,24.2,77739.25,822413.5,900152.75,8.636794842,91.36320483,27372.8,180416,14.67754494,2.33225
2043,2364,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2010,8507644,6854745,8476165.717,6829382.444,467911.2987,8978818,1.059301847,1822098645,1759229,1189380,443595,10388,26312,25811,30047,31475,1721254,,,,26.1,63,10.9,669860,40489,231176,273615,90569,34011,6.044397337,48867,66498,36.1,45,18.9,676278,65693,7460,24.3,84050.5,807156.0833,891206.5833,9.434100317,90.56589958,27372.8,179502,14.59546385,2.778083333
2044,2365,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2011,9253301,6676989,9219063.786,6652284.141,458113.6845,9501668,1.030654329,1822098645,1777684,1220719,432402,13511,27455,26839,31286,33159,1741177,,,,26,62.9,11.1,674976,44947,229268,278924,91043,30794,6.659051581,50826,68575,34.5,45.6,19.9,699559,65881,9710,24.7,77377.33333,821876.4167,899253.75,8.60532535,91.39467567,27372.8,178588,14.52103346,3.531833333
2045,2366,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2012,9976787,6541259,9939872.888,6517056.342,453886.3836,10362617,1.042530133,1822098645,1798786,1220007,459029,11156,27864,27601,30492,32398,1764733,,,,25.8,62.7,11.5,682276,46352,233153,274536,93381,34854,6.793731569,51808,69616,33.4,45.6,21,704967,80302,10121,25.1,71675.66667,833878.4167,905554.0833,7.915666767,92.08433208,27372.8,178362,14.35834292,3.613333333
2046,2367,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2013,10253213,6734267,10215276.11,6709350.212,487032.2883,10407249,1.018792726,1822098645,1953613,1339752,470781,15313,27139,27195,29373,31630,1909800,15.2,8.8,76,25.4,62.5,12.1,739503,52713,247828,291392,104111,43459,7.128165809,51087,70631,34,45.7,20.3,765947,81411,10274,24.4,66762.08333,852443.1667,919205.25,7.268623092,92.73137792,27372.8,179934,13.77598647,3.518416667
2047,2368,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2014,10290551,6988057,10252475.96,6962201.189,492658.3944,10354692,1.009969888,1822098645,1972241,1348425,483587,13462,28051,27377,30998,32860,1927448,14.8,9.2,76,25.2,62.3,12.5,744765,50372,251441,296003,102284,44665,6.763475727,52268,71103,32.5,46.1,21.4,788912,79334,11177,24.6,52611.25,881475.3333,934086.5833,5.635005025,94.36499458,27372.8,182712,14.13190411,3.3645
2048,2369,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2015,9666605,7054506,9630838.562,7028404.328,511239.3894,10214573,1.060610967,1822098645,1988152,1360320,489532,14570,29570,28521,32107,30692,1944922,13.9,8.6,77.5,25.1,62.3,12.6,755100,49857,262474,295654,105459,41656,6.602701629,54322,75178,32,44.3,23.7,812580,75561,8662,24.9,42641.91667,910075.9167,952717.8333,4.480347633,95.51965325,27372.8,183549,13.74777545,2.40275
2049,2371,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2016,9193293,6997279,9159277.816,6971389.068,516224.8746,9947649,1.086073509,1822098645,2001737,1376981,468122,13860,30707,30155,35386,32251,1959659,13.3,8,78.7,25,61.9,13.1,765240,47224,255868,304147,111037,46964,6.171135853,56750,78628,30.5,44.8,24.7,831494,73162,7304,24.7,39131.41667,939004.9167,978136.3333,4.001184492,95.99881558,27372.8,184051,13.5045586,2.145916667
2050,2373,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2017,8754767,6918068,8722374.362,6892471.148,525799.3176,9039857,1.036398648,1822098645,2027059,1367040,495902,17395,31927,31473,35876,45105,1985375,11.9,8.4,79.7,24.8,61.9,13.3,773361,49103,254788,311462,109437,48571,6.34929871,59566,81056,28.3,45.2,26.5,825000,80123,9381,24.9,32022.58333,949893.75,981916.3333,3.261419492,96.73858,27372.8,185407,13.10855856,2.407583333
2051,2375,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2018,8815989,7407788,8783369.841,7380379.184,556510.2651,8292282,0.944088903,1822098645,2005649.333,1364554.75,502847,18278.75,32232,31802.5,35998.5,48318.5,1991804,11.55,8.5,79.95,24.75,61.9,13.35,775391.25,49572.75,254518,313290.75,109037,48972.75,6.393256308,60270,81663,27.75,45.3,26.95,823376.5,81863.25,9900.25,24.95,30245.375,952615.9583,982861.3333,3.076478242,96.92352111,27372.8,185746,13.26189227,2.716363636
2052,2377,26980,"Iowa City, IA Metro Area",Bus,2005,4122045,1072773,4122045,1072773,93609,1131216,0.274430774,118041717,129932,84723,36518,944,23309,23766,22988,16290,129683,18.4,7,74.6,20.1,70.2,9.7,57769,3651,17830,24775,6975,4538,6.319998615,43138,55061,40.5,45.5,14,52046,7225,3706,18.1,2776.916667,83288.58333,86065.5,3.230006933,96.76999408,4953.6,28578,11.46014806,2.246666667
