UZA Name,RailBus,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Bloomington-Normal, IL",Bus,49,"132,600",46,"129,107",55094,486.0,660119.0,799804.0,875853.0,920628.0,911634.0,922362.0,944518.0,1079540.0,1248514.0,1252642.0,1303049.0,1280909.0,1127929.0
"Bloomington-Normal, IL",DemandResponse,49,"132,600",46,"129,107",55094,486.0,24990.0,32615.0,33035.0,62653.0,61838.0,53504.0,90314.0,106768.0,108070.0,118962.0,130418.0,132776.0,123656.0
"Boise City, ID",Bus,134,"349,684",66,"338,759",22,216.0,688490.0,639037.0,698804.0,882927.0,895598.0,894691.0,893179.0,862227.0,906723.0,877868.0,931936.0,790719.0,841606.0
"Boise City, ID",DemandResponse,134,"349,684","15,134","814,966",415,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980002.0
"Boise City, ID",DemandResponse,134,"349,684",66,"338,759",22,216.0,65192.0,67289.0,77641.0,80360.0,73922.0,68022.0,79017.0,84318.0,86154.0,93103.0,88536.0,94984.0,95852.0
"Bonita Springs, FL",Bus,187,"310,298","2,025","323,785",44280,242.0,484449.0,665391.0,993938.0,945354.0,964810.0,1020300.0,1119201.0,1195029.0,1193107.0,1215109.0,1142559.0,945971.0,888701.0
"Bonita Springs, FL",DemandResponse,187,"310,298","2,025","323,785",44280,242.0,170747.0,121460.0,158957.0,122815.0,110902.0,122677.0,141569.0,159241.0,240476.0,212950.0,249802.0,207159.0,221625.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019","1,057","718,439",12351,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6156900.0,6190696.0,6403628.0,6810105.0,6724891.0,7143585.0,0.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019",225,"306,339",22052,40.0,986436.0,1020184.0,1146458.0,1167515.0,1277418.0,1225272.0,1309880.0,1447910.0,1542236.0,1469409.0,1658584.0,1870954.0,1636943.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019",267,"322,241",11236,20.0,0.0,0.0,0.0,488145.0,319081.0,254590.0,335784.0,386135.0,450975.0,405382.0,397576.0,343383.0,387493.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019",282,"338,186",12015,30.0,831688.0,770349.0,860200.0,938400.0,980611.0,996160.0,1023548.0,1114914.0,1152693.0,1204984.0,1273456.0,1246794.0,1171651.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019","3,244","3,109,308",43021,70.0,61156242.0,64252584.0,73085628.0,75347397.0,74079681.0,80190514.0,81847689.0,85426259.0,100486993.0,91584836.0,104438516.0,100095111.0,111024513.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019",80,"54,099",11106,20.0,178142.0,183521.0,203854.0,196333.0,168429.0,162754.0,168096.0,162308.0,153824.0,157424.0,141188.0,163094.0,157834.0
"Boston, MA-NH-RI",Bus,"1,873","4,181,019",86,"254,648",11008,20.0,2239562.0,2303063.0,2295288.0,2258499.0,2383227.0,2422013.0,2564714.0,2715210.0,2628197.0,2673197.0,2663254.0,2692088.0,2446938.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019",225,"306,339",11026,20.0,109773.0,123560.0,114203.0,133130.0,139422.0,133477.0,138734.0,157628.0,154329.0,212402.0,134202.0,135888.0,155155.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019",267,"322,241",11236,20.0,0.0,0.0,0.0,144056.0,215359.0,264131.0,193832.0,215138.0,194355.0,189102.0,192357.0,239568.0,235163.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019",282,"338,186",22020,40.0,97461.0,99893.0,136421.0,108657.0,114201.0,109203.0,112424.0,117641.0,117853.0,118847.0,119689.0,124371.0,129698.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019","3,244","3,109,308",11006,20.0,1766630.0,1661848.0,1807289.0,1669088.0,3302090.0,3504823.0,4087164.0,4621537.0,7318243.0,6510248.0,6006987.0,6004661.0,6070760.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019","7,800","4,181,019",10129,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726923.0,261862.0,0.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019",80,"54,099",11106,20.0,19069.0,21637.0,18697.0,32945.0,29244.0,23713.0,22017.0,29565.0,32151.0,23382.0,24057.0,22357.0,25041.0
"Boston, MA-NH-RI",DemandResponse,"1,873","4,181,019",86,"254,648",11008,20.0,808132.0,830134.0,840277.0,826946.0,1098822.0,1139500.0,1111592.0,1135569.0,1113745.0,1147835.0,1202451.0,1196167.0,1197610.0
"Boston, MA-NH-RI",Other,"1,873","4,181,019","3,244","3,109,308",11006,20.0,5766927.0,6025740.0,7459565.0,5960385.0,5393140.0,5711433.0,6008883.0,5989206.0,6386225.0,8281636.0,9032124.0,9882834.0,12133183.0
"Boston, MA-NH-RI",Rail,"1,873","4,181,019","3,244","3,109,308",34021,70.0,258891012.0,269928335.0,313523894.0,366693391.0,373267308.0,356301144.0,363559513.0,376148323.0,450754008.0,470476398.0,483293757.0,503073437.0,530252510.0
"Bowling Green, KY",Bus,45,"78,306",15,"63,616",44368,728.0,0.0,0.0,0.0,0.0,0.0,52351.0,55710.0,61025.0,55257.0,54964.0,61796.0,90584.0,93618.0
"Bowling Green, KY",DemandResponse,45,"78,306",15,"63,616",44368,728.0,0.0,0.0,0.0,0.0,0.0,11046.0,17144.0,22522.0,32453.0,33172.0,31485.0,25111.0,24192.0
"Bremerton, WA",Bus,136,"198,979",396,"254,183",20,180.0,1897753.0,2657745.0,2769629.0,3414453.0,4649636.0,5935508.0,5758992.0,5314319.0,5145340.0,5027829.0,4866090.0,4147052.0,4023907.0
"Bremerton, WA",DemandResponse,136,"198,979",396,"254,183",60,540.0,525221.0,848052.0,906355.0,969749.0,1196150.0,1266119.0,1224669.0,1035927.0,887455.0,942215.0,969497.0,793239.0,772480.0
"Bremerton, WA",Other,136,"198,979",396,"254,183",40,360.0,195603.0,231064.0,238098.0,300442.0,548627.0,751773.0,939122.0,827536.0,779834.0,761800.0,834621.0,495647.0,999755.0
"Bridgeport-Stamford, CT-NY",Bus,466,"923,311",104,"349,751",11100,96.0,4254234.0,4801211.0,5045023.0,4978110.0,5534842.0,5560602.0,6086625.0,6127154.0,5805440.0,6636705.0,6329452.0,6014428.0,5543413.0
"Bridgeport-Stamford, CT-NY",Bus,466,"923,311",133,"281,327",11112,96.0,2689116.0,3017329.0,3052856.0,3184894.0,3432789.0,3256198.0,3655790.0,3978873.0,4178213.0,4295849.0,4355003.0,4101146.0,3836150.0
"Bridgeport-Stamford, CT-NY",Bus,466,"923,311",24,"52,759",11214,96.0,231171.0,264846.0,236679.0,251275.0,232726.0,241615.0,253194.0,277591.0,239895.0,284153.0,259971.0,258374.0,231086.0
"Bridgeport-Stamford, CT-NY",Bus,466,"923,311",45,"108,700",22228,192.0,1494762.0,1586091.0,1578349.0,1613873.0,1602941.0,1563220.0,1624669.0,1793689.0,1843438.0,1919247.0,1824244.0,1652821.0,1594606.0
"Bridgeport-Stamford, CT-NY",DemandResponse,465,"888,890",465,"888,890",1110,41.0,0.0,0.0,299659.0,262452.0,354085.0,270257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bridgeport-Stamford, CT-NY",DemandResponse,466,"923,311",104,"349,751",11100,96.0,175145.0,190022.0,202999.0,213366.0,243562.0,267673.0,282178.0,288701.0,279759.0,302358.0,324146.0,315655.0,293450.0
"Bridgeport-Stamford, CT-NY",DemandResponse,466,"923,311",24,"52,759",11214,96.0,428687.0,476268.0,479487.0,428209.0,392892.0,397615.0,353506.0,315967.0,369281.0,307265.0,187973.0,193716.0,172660.0
"Bridgeport-Stamford, CT-NY",DemandResponse,466,"923,311",45,"108,700",22228,192.0,182031.0,207874.0,222592.0,227195.0,256108.0,253211.0,238676.0,273127.0,279130.0,273317.0,297894.0,312323.0,310985.0
"Bridgeport-Stamford, CT-NY",DemandResponse,466,"923,311",58,"88,364",11084,96.0,0.0,0.0,344217.0,343788.0,383947.0,460127.0,64510.0,60193.0,62114.0,65307.0,72112.0,69992.0,72013.0
"Brownsville, TX",Bus,82,"217,585",164,"181,860",126042,492.0,1123639.0,1230133.0,1178232.0,1166596.0,1069971.0,945709.0,1033085.0,1102522.0,1126521.0,1103626.0,1017075.0,1117221.0,1267775.0
"Brownsville, TX",DemandResponse,82,"217,585",164,"181,860",66028,328.0,48529.0,57246.0,52433.0,51436.0,39517.0,46041.0,47468.0,34638.0,29466.0,29980.0,35047.0,33181.0,37122.0
"Buffalo, NY",Bus,380,"935,906",407,"981,771",22008,92.0,18864974.0,19531119.0,20786828.0,22238494.0,23874838.0,25610638.0,26028582.0,27062196.0,30466540.0,30870144.0,31564813.0,31548267.0,30633416.0
"Buffalo, NY",DemandResponse,380,"935,906",407,"981,771",22008,92.0,210515.0,214933.0,207213.0,244349.0,364291.0,554200.0,531777.0,570537.0,596788.0,502971.0,559606.0,561635.0,606648.0
"Buffalo, NY",Rail,380,"935,906",407,"981,771",22008,92.0,4188902.0,4749460.0,4410265.0,4243983.0,4519559.0,4496914.0,5090401.0,4891099.0,5425359.0,5340880.0,5273176.0,5395671.0,5625487.0
"Burlington, VT",Bus,62,"108,740",61,"93,656",22264,1140.0,1235450.0,1678981.0,1706774.0,1773844.0,2147192.0,2155343.0,2271228.0,2484660.0,2591160.0,2342176.0,2556350.0,2428368.0,2218442.0
"Burlington, VT",DemandResponse,62,"108,740",61,"93,656",12198,855.0,77054.0,101897.0,110507.0,111076.0,89928.0,101008.0,111618.0,108355.0,131258.0,121545.0,123335.0,111470.0,99511.0
"Canton, OH",Bus,166,"279,245",581,"375,586",55022,270.0,814558.0,889671.0,1164719.0,1391226.0,1283417.0,1319214.0,1495107.0,1385311.0,1524304.0,1723707.0,1721131.0,1541347.0,1483114.0
"Canton, OH",DemandResponse,166,"279,245",581,"375,586",55022,270.0,220836.0,226553.0,243393.0,273399.0,260817.0,261520.0,258828.0,278992.0,271478.0,449523.0,617523.0,683379.0,643743.0
"Cape Coral, FL",Bus,330,"530,290",130,"490,070",44056,156.0,1630709.0,1816867.0,1781277.0,1763509.0,2178257.0,2215161.0,2352417.0,2754811.0,2974360.0,2869873.0,3109933.0,2863041.0,2738734.0
"Cape Coral, FL",DemandResponse,330,"530,290",130,"490,070",92140,390.0,247107.0,394988.0,332398.0,548375.0,548994.0,512216.0,467400.0,466406.0,469591.0,495442.0,535971.0,618539.0,641098.0
"Carbondale, IL",Bus,49,"67,821",584,"59,677",50204,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,9129.0,40936.0
"Carbondale, IL",Bus,49,"67,821","7,379","306,981",55422,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136491.0,340563.0,350331.0,325828.0,289478.0,277161.0
"Carbondale, IL",DemandResponse,49,"67,821",584,"59,677",55408,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33845.0,37075.0,42656.0,35265.0,28544.0,0.0
"Casper, WY",Bus,30,"64,548",93,"57,561",96039,1272.0,5147.0,30117.0,25736.0,40127.0,40127.0,279245.0,302708.0,285988.0,283995.0,61322.0,57268.0,69027.0,65166.0
"Casper, WY",DemandResponse,30,"64,548",93,"57,561",96039,1272.0,62291.0,87039.0,72142.0,71353.0,77373.0,72322.0,75669.0,83300.0,82351.0,63768.0,64542.0,56455.0,57101.0
"Cedar Rapids, IA",Bus,83,"177,844",78,"158,890",77016,386.0,623336.0,666469.0,651027.0,764346.0,423204.0,682339.0,757801.0,769297.0,806915.0,860277.0,960334.0,848339.0,820737.0
"Cedar Rapids, IA",DemandResponse,83,"177,844",78,"158,890",77016,386.0,253765.0,288520.0,353205.0,353976.0,283600.0,316407.0,345604.0,168005.0,189325.0,221289.0,277293.0,218151.0,365396.0
"Champaign, IL",Bus,47,"145,361",40,"136,828",55120,448.0,3894135.0,4331933.0,4375727.0,4918350.0,5012314.0,5585194.0,5612513.0,6314443.0,6469045.0,6810469.0,7223714.0,7306149.0,7377733.0
"Champaign, IL",DemandResponse,47,"145,361",40,"136,828",110240,896.0,214265.0,233687.0,244807.0,262340.0,274281.0,274895.0,267601.0,260073.0,245431.0,250389.0,257044.0,265464.0,276810.0
"Charleston, WV",Bus,98,"153,199",902,"191,275",33002,428.0,1510380.0,1513723.0,1687115.0,1778077.0,1955012.0,1845471.0,1926133.0,2037886.0,2036117.0,2004733.0,1935009.0,1965112.0,1845722.0
"Charleston, WV",DemandResponse,98,"153,199",902,"191,275",33002,428.0,68615.0,72339.0,55253.0,51550.0,48220.0,49802.0,51651.0,52544.0,49447.0,49439.0,51563.0,60383.0,55525.0
"Charleston-North Charleston, SC",Bus,293,"548,404",137,"543,209",84330,228.0,868752.0,2074639.0,2443539.0,2599049.0,2839704.0,2759466.0,2695600.0,3577474.0,3985376.0,2950311.0,2934769.0,4757434.0,4302911.0
"Charleston-North Charleston, SC",DemandResponse,293,"548,404",137,"543,209",44220,152.0,110540.0,140810.0,159665.0,173982.0,220641.0,232218.0,242491.0,250292.0,256470.0,264624.0,688402.0,375200.0,323875.0
"Charlotte, NC-SC",Bus,741,"1,249,442",688,"1,098,944",88032,152.0,10079651.0,11320176.0,12087939.0,13743705.0,17002524.0,15951140.0,18587946.0,19914181.0,21568146.0,21416028.0,22406727.0,25351079.0,24881543.0
"Charlotte, NC-SC",DemandResponse,741,"1,249,442",31,"1,034,070",88912,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80379.0,132093.0,219741.0,76129.0,101299.0
"Charlotte, NC-SC",DemandResponse,741,"1,249,442",688,"1,098,944",88032,152.0,495324.0,1082153.0,1195789.0,1188092.0,1243991.0,1114621.0,1172925.0,1171608.0,1338134.0,1316457.0,1510789.0,1429276.0,1252487.0
"Charlotte, NC-SC",Rail,741,"1,249,442",688,"1,098,944",84024,114.0,194980.0,212637.0,0.0,1622813.0,3184675.0,3211891.0,3678428.0,3793166.0,4358896.0,4553044.0,5053583.0,3907008.0,3599048.0
"Charlottesville, VA",Bus,35,"92,359",38,"85,755",33072,634.0,402765.0,420939.0,419190.0,589980.0,611150.0,633849.0,837778.0,871509.0,756570.0,765326.0,551563.0,484203.0,457391.0
"Charlottesville, VA",DemandResponse,35,"92,359","2,595","244,954",33090,634.0,0.0,0.0,0.0,815656.0,886370.0,836560.0,923655.0,1026988.0,1072588.0,883090.0,1247856.0,1465144.0,1090228.0
"Charlottesville, VA",DemandResponse,35,"92,359",38,"85,755",3036,317.0,94886.0,121107.0,120131.0,0.0,112889.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chattanooga, TN-GA",Bus,300,"381,112",289,"167,674",44002,200.0,1319001.0,1534876.0,1673242.0,1732701.0,1619350.0,1738173.0,1817870.0,2033923.0,1977559.0,1957786.0,1988828.0,2000010.0,1940862.0
"Chattanooga, TN-GA",DemandResponse,300,"381,112",289,"167,674",88004,400.0,124277.0,115087.0,121378.0,142041.0,154625.0,154396.0,168845.0,153705.0,159417.0,188547.0,109284.0,114455.0,128541.0
"Chattanooga, TN-GA",Rail,300,"381,112",289,"167,674",44002,200.0,1736730.0,1740506.0,1680167.0,2147909.0,2159401.0,2141962.0,2120985.0,2031166.0,2268608.0,2426729.0,2482178.0,2917484.0,3029715.0
"Cheyenne, WY",Bus,35,"73,588",18,"59,466",88040,754.0,80513.0,87293.0,96004.0,92519.0,89913.0,82796.0,97215.0,115591.0,105356.0,96485.0,95242.0,85672.0,116002.0
"Cheyenne, WY",DemandResponse,35,"73,588",18,"59,466",88040,754.0,31311.0,32287.0,39213.0,35980.0,40395.0,40780.0,50081.0,62239.0,54275.0,49705.0,51284.0,50315.0,59758.0
"Chicago, IL-IN",Bus,"2,123","8,307,904",25,"83,048",5102,3.0,395121.0,359339.0,305822.0,238067.0,114952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",Bus,"2,443","8,608,208",11,"29,698",55084,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",Bus,"2,443","8,608,208",16,"31,730",110732,12.0,0.0,0.0,0.0,0.0,963389.0,259761.0,367713.0,521269.0,575513.0,628325.0,634217.0,679123.0,581985.0
"Chicago, IL-IN",Bus,"2,443","8,608,208","3,519","5,630,238",110452,12.0,32419811.0,29481081.0,31169839.0,23160069.0,27350008.0,27015467.0,29262270.0,29919258.0,30290079.0,33432466.0,33427691.0,32816984.0,32022481.0
"Chicago, IL-IN",Bus,"2,443","8,608,208",309,"3,272,295",55132,6.0,247645516.0,250327682.0,261649776.0,270011586.0,277525084.0,271642600.0,279457944.0,288620266.0,298824494.0,296824949.0,292070922.0,280077543.0,270336920.0
"Chicago, IL-IN",Bus,"2,443","8,608,208",38,"102,746",55090,6.0,980474.0,948100.0,864091.0,929248.0,865684.0,743606.0,696187.0,735156.0,733980.0,713929.0,747671.0,705618.0,605982.0
"Chicago, IL-IN",Bus,"2,443","8,608,208",44,"142,459",10384,6.0,0.0,0.0,0.0,0.0,0.0,240551.0,390484.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,123","8,307,904",25,"83,048",5102,3.0,16265.0,15575.0,17358.0,20425.0,21245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,123","8,307,904",919,"848,604",5048,3.0,611846.0,411392.0,439344.0,245862.0,3253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208","1,333","6,632,399",110728,12.0,0.0,0.0,6738386.0,6996428.0,7177555.0,8497617.0,8497511.0,8981920.0,9730388.0,10291877.0,10627267.0,10784537.0,10592955.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",11,"29,698",55084,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208","3,519","5,630,238",220904,24.0,13768706.0,17127437.0,4718403.0,5240155.0,5483066.0,5245861.0,5388614.0,5750353.0,6000216.0,6121907.0,5994591.0,5213147.0,4518563.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",309,"3,272,295",5066,3.0,2855561.0,1314934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",38,"102,746",55090,6.0,20978.0,24170.0,24805.0,29575.0,36477.0,37164.0,33201.0,35111.0,38375.0,34052.0,37934.0,42517.0,45068.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",44,"142,459",5192,3.0,0.0,0.0,0.0,0.0,0.0,23455.0,40678.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",51,"162,855",110412,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",522,"164,343",55358,6.0,0.0,0.0,17692.0,33565.0,32055.0,22436.0,14700.0,13468.0,12355.0,11550.0,11566.0,10689.0,11784.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",550,"220,752",55334,6.0,0.0,6951.0,7018.0,5869.0,13411.0,29602.0,60201.0,73301.0,72288.0,93772.0,89005.0,90911.0,97994.0
"Chicago, IL-IN",DemandResponse,"2,443","8,608,208",590,"160,105",55262,6.0,438905.0,443893.0,371171.0,79656.0,67510.0,48405.0,30147.0,34015.0,29166.0,14978.0,10644.0,20863.0,21655.0
"Chicago, IL-IN",Other,"2,443","8,608,208",2,"2,853,114",5190,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chicago, IL-IN",Rail,"2,443","8,608,208","1,940","7,261,176",55236,6.0,198493912.0,213738444.0,223146883.0,237769628.0,236067676.0,235643554.0,241577676.0,298394322.0,309448078.0,311685272.0,337413270.0,341966405.0,355260071.0
"Chicago, IL-IN",Rail,"2,443","8,608,208","1,970","958,644",55208,6.0,15739769.0,17926713.0,18735287.0,19052691.0,17718766.0,17676916.0,18183926.0,19556464.0,19341085.0,19370692.0,20698317.0,21357753.0,22178092.0
"Chicago, IL-IN",Rail,"2,443","8,608,208",309,"3,272,295",55132,6.0,168117479.0,211653708.0,198020403.0,203809557.0,230587978.0,239349891.0,250304754.0,262542243.0,278183527.0,290337682.0,299295661.0,301110125.0,294492127.0
"Chico, CA",Bus,34,"98,176",202,"185,545",99416,612.0,0.0,748850.0,759030.0,854349.0,947583.0,1125317.0,1197642.0,1246467.0,1300616.0,1292794.0,1329344.0,1348931.0,1265451.0
"Chico, CA",Bus,35,"89,221",33,"87,581",9127,296.0,431071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chico, CA",DemandResponse,34,"98,176",202,"185,545",99416,612.0,0.0,186308.0,241608.0,221455.0,202491.0,234931.0,259485.0,311875.0,328348.0,348241.0,363508.0,358513.0,348094.0
"Chico, CA",DemandResponse,35,"89,221",33,"87,581",9127,296.0,69204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cincinnati, OH-KY-IN",Bus,788,"1,624,827",262,"845,303",55024,60.0,22740562.0,24024087.0,24700235.0,30022148.0,29411355.0,30561913.0,29989089.0,30624752.0,29908841.0,29521729.0,28301195.0,27642909.0,26621620.0
"Cincinnati, OH-KY-IN",Bus,788,"1,624,827",267,"278,653",44038,60.0,3207880.0,3369564.0,3455873.0,3550039.0,3831459.0,3826796.0,3887186.0,4034995.0,4121009.0,4155748.0,4282922.0,4145265.0,3844828.0
"Cincinnati, OH-KY-IN",Bus,788,"1,624,827",452,"203,022",110664,120.0,142784.0,153076.0,175643.0,242050.0,124596.0,294359.0,317930.0,361042.0,358472.0,331810.0,303369.0,274006.0,246645.0
"Cincinnati, OH-KY-IN",Bus,788,"1,624,827",53,"368,130",165942,180.0,403873.0,373485.0,424787.0,0.0,357916.0,412191.0,473981.0,442184.0,433628.0,36148.0,443137.0,436292.0,423764.0
"Cincinnati, OH-KY-IN",DemandResponse,788,"1,624,827",262,"845,303",55024,60.0,465043.0,485625.0,477465.0,443776.0,438782.0,688568.0,717401.0,667812.0,727869.0,817445.0,871465.0,921265.0,981780.0
"Cincinnati, OH-KY-IN",DemandResponse,788,"1,624,827",267,"278,653",44038,60.0,68064.0,86545.0,112459.0,149046.0,169863.0,175608.0,175417.0,185000.0,206264.0,205030.0,204233.0,215259.0,343497.0
"Cincinnati, OH-KY-IN",DemandResponse,788,"1,624,827",452,"203,022",110664,120.0,396030.0,49055.0,70724.0,94133.0,82122.0,71785.0,65105.0,61451.0,55323.0,46751.0,50254.0,43965.0,40740.0
"Cincinnati, OH-KY-IN",DemandResponse,788,"1,624,827",53,"368,130",55314,60.0,24168.0,65697.0,80954.0,63868.0,202482.0,294358.0,576256.0,625523.0,564204.0,359519.0,368138.0,419609.0,370032.0
"Cincinnati, OH-KY-IN",Rail,788,"1,624,827",262,"845,303",50012,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289619.0,455323.0
"Clarksville, TN-KY",Bus,110,"158,655",105,"135,471",44184,416.0,324276.0,374806.0,398142.0,416976.0,531390.0,529824.0,560265.0,630830.0,687049.0,681074.0,677568.0,633088.0,637288.0
"Clarksville, TN-KY",DemandResponse,110,"158,655",105,"135,471",44184,416.0,66572.0,69103.0,70783.0,68033.0,80310.0,72947.0,79944.0,66735.0,70601.0,73001.0,68722.0,73774.0,77067.0
"Cleveland, OH",Bus,772,"1,780,673",227,"229,230",110468,100.0,528265.0,636611.0,687036.0,925424.0,911606.0,982152.0,997880.0,885538.0,902974.0,877449.0,797474.0,858477.0,845644.0
"Cleveland, OH",Bus,772,"1,780,673",37,"46,638",60429,75.0,8415.0,9331.0,10270.0,10001.0,9417.0,9615.0,10342.0,9819.0,10032.0,9135.0,8880.0,8609.0,0.0
"Cleveland, OH",Bus,772,"1,780,673",425,"174,091",60594,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19153.0,23736.0,23445.0,36180.0,21583.0,29442.0
"Cleveland, OH",Bus,772,"1,780,673",458,"1,412,140",110060,100.0,32030930.0,36381147.0,35399434.0,38379981.0,42107298.0,39897998.0,40190603.0,40022247.0,40762312.0,40634325.0,37707511.0,36990251.0,34914309.0
"Cleveland, OH",DemandResponse,772,"1,780,673",227,"229,230",60351,75.0,390183.0,444674.0,503303.0,619041.0,519930.0,460833.0,528985.0,440964.0,449646.0,497043.0,546822.0,568121.0,512975.0
"Cleveland, OH",DemandResponse,772,"1,780,673",425,"174,091",110792,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57009.0,65896.0,41220.0,40139.0,34471.0,31738.0
"Cleveland, OH",DemandResponse,772,"1,780,673",458,"1,412,140",160075,125.0,271154.0,233237.0,351912.0,420028.0,705668.0,615127.0,627039.0,678121.0,718862.0,737933.0,701518.0,686107.0,1599678.0
"Cleveland, OH",Rail,772,"1,780,673",458,"1,412,140",110060,100.0,6204084.0,4388657.0,7562901.0,8973715.0,7519161.0,6639209.0,9111250.0,9459707.0,9697634.0,9238303.0,9152741.0,9454399.0,10280173.0
"Cleveland, TN",Bus,55,"66,777",24,"66,333",44340,828.0,0.0,0.0,0.0,0.0,6356.0,13826.0,14015.0,23570.0,37770.0,33797.0,35453.0,43453.0,34243.0
"Cleveland, TN",DemandResponse,55,"66,777",24,"66,333",44340,828.0,0.0,0.0,0.0,0.0,6356.0,5080.0,10544.0,17733.0,15497.0,22840.0,22162.0,21876.0,10599.0
"College Station-Bryan, TX",Bus,71,"171,345",74,"132,500",198354,1182.0,1442765.0,1091892.0,1647579.0,3034049.0,3690949.0,3485389.0,3782324.0,4044614.0,4041582.0,4506519.0,1203890.0,217407.0,204307.0
"College Station-Bryan, TX",DemandResponse,71,"171,345",74,"132,500",66118,394.0,39344.0,37886.0,113441.0,284948.0,336583.0,304375.0,288693.0,277139.0,234974.0,178712.0,179854.0,164009.0,154127.0
"Colorado Springs, CO",Bus,188,"559,409",257,"527,294",88010,146.0,1713947.0,2768424.0,2948551.0,3633409.0,3436363.0,2453852.0,2971667.0,2814952.0,2390730.0,2627237.0,2692124.0,2627171.0,2648549.0
"Colorado Springs, CO",DemandResponse,188,"559,409",257,"527,294",256025,365.0,282829.0,295959.0,346293.0,470484.0,718135.0,676235.0,911490.0,924674.0,802431.0,861940.0,839962.0,703957.0,732411.0
"Columbia, MO",Bus,62,"124,748",65,"121,351",77032,510.0,172212.0,190070.0,196682.0,211265.0,319837.0,384513.0,405706.0,1524951.0,1734557.0,1922119.0,1657084.0,1510908.0,1508501.0
"Columbia, MO",DemandResponse,62,"124,748",65,"121,351",77032,510.0,23978.0,22166.0,23583.0,95760.0,131283.0,140007.0,137842.0,196271.0,173276.0,190668.0,202576.0,164523.0,159471.0
"Columbia, SC",Bus,380,"549,777",225,"296,000",84423,225.0,1914685.0,2212457.0,2106636.0,1847893.0,1808479.0,1856732.0,1911643.0,1824142.0,1466365.0,1637087.0,1862015.0,1797588.0,1932618.0
