,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
104,10.0,1,2009,100,2028458449.0000007,2818659238.999998,2717269399.9999986,-101389838.99999952,2830355040.524889,-185767994.74967527,562176551.3,1.632493051,27734538.00000004,2.8431,35494.29000000001,30.610000000000007,69.30675084306094,3.9,0.0,0.0,0.0,0.0,14807626.596445933,-32756973.724565454,-8248094.13821693,-154469359.44224644,24775239.325081896,3085876.818116341,-13792396.638573298,-7793119.70955079,0.0,0.0,0.0,0.0,-174391200.91350874,-173605873.69540426,72216034.69540474,0.0,-101389838.99999952,302616735.7805894,35469677.96082968,61583826.59065132,-177809642.2391791,110942987.78504887,105870757.2747531,-12626237.070883606,-14924031.097217482,0.0,0.0,0.0,0.0,273524274.0795959,2414652664.219409,2681799722.039169,2655685573.409347,2895079042.2391777,2606326412.2149496,2611398642.7252455,2729895637.0708823,2732193431.097216,2717269399.9999986,2717269399.9999986,2717269399.9999986,2717269399.9999986,2443745125.9204025
105,10.0,1,2010,100,2028458449.0000007,2717269399.9999986,2812782058.000001,95512658.00000286,2868822138.767047,38467098.24215746,552453534.0999991,1.633954118,27553600.74999996,3.289,35213.00000000002,30.93,69.4086511599931,3.9,0.0,0.0,0.0,0.0,-36684202.76161791,-546324.7058729485,-6521994.740633641,68944064.87857303,5592500.452247845,5012191.97484871,2014226.8748404912,0.0,0.0,0.0,0.0,0.0,37810461.97238558,36930161.5746497,58582496.42535316,0.0,95512658.00000286,265932533.0189715,34923353.25495674,55061831.850017674,-175795415.3643386,179887052.6636219,111463257.72700094,-7614045.096034896,-14924031.097217482,0.0,0.0,0.0,0.0,332106770.5049491,2546849524.9810295,2777858704.745044,2757720226.1499834,2988577473.3643394,2632895005.336379,2701318800.2730002,2820396103.096036,2827706089.0972185,2812782058.000001,2812782058.000001,2812782058.000001,2812782058.000001,2480675287.495052
106,10.0,1,2011,100,2028458449.0000007,2812782058.000001,2875478446.999996,62696388.99999428,2915535531.2720013,46713392.50495386,542784230.6000009,1.738320757,27682634.67000001,4.0656,34147.68000000002,31.3,68.61391782666084,3.9,0.0,0.0,0.0,0.0,-38429403.24604152,-39332295.37610277,4829043.6200140165,108899241.2576372,22417959.91006665,5999918.83649997,-16208485.548072206,0.0,0.0,0.0,0.0,0.0,48175979.45400135,45800884.80588642,16895504.19410786,0.0,62696388.99999428,227503129.77292997,-4408942.121146031,59890875.47003169,-192003900.91241083,288786293.9212591,133881217.63706759,-1614126.2595349252,-14924031.097217482,0.0,0.0,0.0,0.0,349002274.699057,2647975317.227066,2879887389.1211424,2815587571.5299644,3067482347.912407,2586692153.0787373,2741597229.3629284,2877092573.259531,2890402478.0972137,2875478446.999996,2875478446.999996,2875478446.999996,2875478446.999996,2526476172.300939
107,10.0,1,2012,100,2028458449.0000007,2875478446.999996,2926682201.0000033,51203754.00000763,2910159645.663885,-5375885.60811615,541132314.1000004,1.6972213739999995,27909105.42000003,4.109300000000001,33963.31,31.51,68.63024806231975,4.1,0.0,1.0,0.0,0.0,-6820251.995745616,15801954.776622815,8614617.669934757,5643276.088353359,4025520.037566928,3479660.209666907,341481.82496243005,-7950215.2830841625,0.0,-28217874.60630614,0.0,0.0,-5081831.278028723,-5302025.317088653,56505779.31709629,0.0,51203754.00000763,220682877.77718434,11393012.655476784,68505493.13996646,-191662419.0874484,294429570.00961244,137906737.67463452,1865533.9501319816,-22874246.380301643,0.0,-28217874.60630614,0.0,0.0,405508054.0161533,2705999323.222819,2915289188.344527,2858176707.860037,3118344620.087452,2632252630.990391,2788775463.325369,2924816667.0498714,2949556447.380305,2926682201.0000033,2954900075.6063094,2926682201.0000033,2926682201.0000033,2521174146.98385
108,10.0,1,2013,100,2028458449.0000007,2926682201.0000033,3025842522.0000052,99160321.00000145,2849236294.8915377,-60923350.7723465,553170967.4999999,1.7585520000000001,28818049.080000035,3.9420000000000006,33700.32,29.93,66.4293725226825,4.2,0.0,2.0,1.0,0.0,50602772.34560876,-23749595.95923717,34640824.18795426,-22155509.37223636,5884801.352596551,-26509593.98286866,-46466466.66280042,-4048692.9605470835,0.0,-28720351.37195597,63384.15175515437,0.0,-60458428.27173095,-61269245.69116921,160429566.69117063,0.0,99160321.00000145,271285650.1227931,-12356583.303760385,103146317.32792072,-238128885.7502488,272274060.63737607,143791539.02723107,-24644060.032736678,-26922939.340848725,0.0,-56938225.97826211,63384.15175515437,0.0,565937620.7073239,2754556871.877212,3038199105.303766,2922696204.6720843,3263971407.750254,2753568461.362629,2882050982.972774,3050486582.032742,3052765461.340854,3025842522.0000052,3082780747.978267,3025779137.84825,3025842522.0000052,2459904901.292681
109,10.0,1,2014,100,2028458449.0000007,3025842522.0000052,3134495495.999999,108652973.99999428,2847522075.017829,-1714219.873708725,560050466.9000001,1.7493823119999996,29110612.08000001,3.7523999999999993,33580.79999999999,30.2,66.59050371218505,4.2,0.0,3.0000000000000004,1.0,0.0,29277436.999796424,3653288.479325955,11242253.376472423,-26898186.15501461,2779248.0042217416,4708608.272917338,3547477.3493826143,0.0,0.0,-29693439.348608475,0.0,0.0,-1383313.0215065964,-1820473.5757525226,110473447.5757468,0.0,108652973.99999428,300563087.1225895,-8703294.82443443,114388570.70439315,-234581408.40086618,245375874.48236147,146570787.0314528,-19935451.75981934,-26922939.340848725,0.0,-86631665.32687059,63384.15175515437,0.0,676411068.2830707,2833932408.8774095,3143198790.8244333,3020106925.2956057,3369076904.400865,2889119621.5176377,2987924708.9685464,3154430947.7598186,3161418435.340848,3134495495.999999,3221127161.3268695,3134432111.8482437,3134495495.999999,2458084427.7169285
110,10.0,1,2015,100,2028458449.0000007,3134495495.999999,3047199073.999998,-87296422.00000095,2626013870.5942783,-221508204.42355108,561246899.2000009,1.8849589100000004,29378317.82999997,2.7030000000000003,34173.33999999997,30.17,66.80474802060517,4.1,0.0,4.0,1.0,0.0,5215662.633083468,-54202605.05648216,10552530.765924087,-173521387.20479047,-14135569.688984605,-541497.1482646486,4887137.146484283,4342183.108012538,0.0,-30759681.38534946,0.0,0.0,-248163226.83036697,-243831812.6430401,156535390.64303917,0.0,-87296422.00000095,305778749.755673,-62905899.88091659,124941101.47031723,-229694271.2543819,71854487.277571,132435217.3424682,-20476948.90808399,-22580756.232836187,0.0,-117391346.71222004,63384.15175515437,0.0,832946458.9261098,2741420324.244325,3110104973.8809147,2922257972.5296807,3276893345.25438,2975344586.722427,2914763856.65753,3067676022.908082,3069779830.2328343,3047199073.999998,3164590420.7122183,3047135689.8482428,3047199073.999998,2214252615.0738883
111,10.0,1,2016,100,2028458449.0000007,3047199073.999998,3069648696.9999967,22449622.99999857,2517999555.3461523,-108014315.24812604,560737093.9000003,1.894773549,29437697.49999995,2.4255,35302.05,29.879999999999995,67.1404373027713,4.5,0.0,5.0,1.0,0.0,-2156642.1502541867,-3748089.9333270285,2259831.4343213425,-53699654.03966782,-25480180.23437989,-5084883.449611655,7447452.069234206,-16826694.295653448,0.0,-29903017.16929693,0.0,0.0,-127191877.7686354,-125338683.50373451,147788306.5037331,0.0,22449622.999998584,303622107.6054188,-66653989.814243615,127200932.90463857,-222246819.1851477,18154833.23790317,106955037.10808831,-25561832.357695647,-39407450.528489634,0.0,-147294363.88151696,63384.15175515437,0.0,980734765.429843,2766026589.394578,3136302686.8142405,2942447764.095358,3291895516.1851444,3051493863.7620935,2962693659.891908,3095210529.3576922,3109056147.5284863,3069648696.9999967,3216943060.8815136,3069585312.8482413,3069648696.9999967,2088913931.5701537
112,10.0,1,2017,100,2028458449.0000007,3069648696.9999967,3090688329.999996,21039632.999999046,2546415096.9183555,28415541.57220316,563993926.6000005,1.898704173,29668394.669999976,2.6928000000000005,35945.81999999998,30.0,67.28151876917117,4.5,0.0,6.0,1.0,0.0,13881297.503736567,-1509084.3739732518,8810393.504512591,53099012.62499505,-14301453.70005922,2122094.797529682,3150798.8054774893,0.0,0.0,-30123321.60156757,0.0,0.0,35129737.56065135,34640883.86213842,-13601250.862139376,0.0,21039632.999999046,317503405.10915536,-68163074.18821687,136011326.40915117,-219096020.3796702,71253845.86289823,92653583.4080291,-23439737.560165964,-39407450.528489634,0.0,-177417685.48308453,63384.15175515437,0.0,967133514.5677036,2773184924.890841,3158851404.188213,2954677003.590845,3309784350.3796663,3019434484.137098,2998034746.591967,3114128067.560162,3130095780.528486,3090688329.999996,3268106015.483081,3090624945.848241,3090688329.999996,2123554815.4322925
113,10.0,1,2018,100,2028458449.0000007,3090688329.999996,3025899128.9999986,-64789200.99999714,2419691285.5737834,-126723811.34457208,559394026.1000001,1.9566072690000005,29807700.83999996,2.9199999999999986,36801.50000000002,30.01,67.46876908065566,4.6,0.0,7.0,1.0,1.0,-19656440.910363298,-22073695.570044134,5320216.818959632,42408428.25089051,-18732034.55459106,177996.92617844735,4211266.342281066,-4275574.6013828935,0.0,-30329789.40742996,0.0,-112088833.81340387,-155038460.51890558,-153809881.71558416,89020680.71558702,0.0,-64789200.99999714,297846964.19879204,-90236769.758261,141331543.2281108,-214884754.03738913,113662274.11378874,73921548.85343803,-23261740.633987516,-43683025.12987253,0.0,-207747474.8905145,63384.15175515437,-112088833.81340387,1056154195.2832906,2728052164.8012066,3116135898.75826,2884567585.771888,3240783883.037388,2912236854.88621,2951977580.1465607,3049160869.633986,3069582154.129871,3025899128.9999986,3233646603.890513,3025835744.848243,3137987962.8134027,1969744933.716708
